ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
9391;Totaal mannen en vrouwen;31;12;2006/'07;
9392;Totaal mannen en vrouwen;31;12;2007/'08;
9393;Totaal mannen en vrouwen;31;12;2008/'09;
9394;Totaal mannen en vrouwen;31;13;1995/'96;
9395;Totaal mannen en vrouwen;31;13;1996/'97;
9396;Totaal mannen en vrouwen;31;13;1997/'98;
9397;Totaal mannen en vrouwen;31;13;1998/'99;
9398;Totaal mannen en vrouwen;31;13;1999/'00;
9399;Totaal mannen en vrouwen;31;13;2000/'01;
9400;Totaal mannen en vrouwen;31;13;2001/'02;
9401;Totaal mannen en vrouwen;31;13;2002/'03;
9402;Totaal mannen en vrouwen;31;13;2003/'04;
9403;Totaal mannen en vrouwen;31;13;2004/'05;
9404;Totaal mannen en vrouwen;31;13;2005/'06;
9405;Totaal mannen en vrouwen;31;13;2006/'07;
9406;Totaal mannen en vrouwen;31;13;2007/'08;
9407;Totaal mannen en vrouwen;31;13;2008/'09;
9408;Totaal mannen en vrouwen;31;14;1995/'96;
9409;Totaal mannen en vrouwen;31;14;1996/'97;
9410;Totaal mannen en vrouwen;31;14;1997/'98;
9411;Totaal mannen en vrouwen;31;14;1998/'99;
9412;Totaal mannen en vrouwen;31;14;1999/'00;
9413;Totaal mannen en vrouwen;31;14;2000/'01;
9414;Totaal mannen en vrouwen;31;14;2001/'02;
9415;Totaal mannen en vrouwen;31;14;2002/'03;
9416;Totaal mannen en vrouwen;31;14;2003/'04;
9417;Totaal mannen en vrouwen;31;14;2004/'05;
9418;Totaal mannen en vrouwen;31;14;2005/'06;
9419;Totaal mannen en vrouwen;31;14;2006/'07;
9420;Totaal mannen en vrouwen;31;14;2007/'08;
9421;Totaal mannen en vrouwen;31;14;2008/'09;
9422;Totaal mannen en vrouwen;31;15;1995/'96;
9423;Totaal mannen en vrouwen;31;15;1996/'97;
9424;Totaal mannen en vrouwen;31;15;1997/'98;
9425;Totaal mannen en vrouwen;31;15;1998/'99;
9426;Totaal mannen en vrouwen;31;15;1999/'00;
9427;Totaal mannen en vrouwen;31;15;2000/'01;
9428;Totaal mannen en vrouwen;31;15;2001/'02;
9429;Totaal mannen en vrouwen;31;15;2002/'03;
9430;Totaal mannen en vrouwen;31;15;2003/'04;
9431;Totaal mannen en vrouwen;31;15;2004/'05;
9432;Totaal mannen en vrouwen;31;15;2005/'06;
9433;Totaal mannen en vrouwen;31;15;2006/'07;
9434;Totaal mannen en vrouwen;31;15;2007/'08;
9435;Totaal mannen en vrouwen;31;15;2008/'09;
9436;Totaal mannen en vrouwen;31;16;1995/'96;
9437;Totaal mannen en vrouwen;31;16;1996/'97;
9438;Totaal mannen en vrouwen;31;16;1997/'98;
9439;Totaal mannen en vrouwen;31;16;1998/'99;
9440;Totaal mannen en vrouwen;31;16;1999/'00;
9441;Totaal mannen en vrouwen;31;16;2000/'01;
9442;Totaal mannen en vrouwen;31;16;2001/'02;
9443;Totaal mannen en vrouwen;31;16;2002/'03;
9444;Totaal mannen en vrouwen;31;16;2003/'04;
9445;Totaal mannen en vrouwen;31;16;2004/'05;
9446;Totaal mannen en vrouwen;31;16;2005/'06;
9447;Totaal mannen en vrouwen;31;16;2006/'07;
9448;Totaal mannen en vrouwen;31;16;2007/'08;
9449;Totaal mannen en vrouwen;31;16;2008/'09;
9450;Totaal mannen en vrouwen;31;17;1995/'96;
9451;Totaal mannen en vrouwen;31;17;1996/'97;
9452;Totaal mannen en vrouwen;31;17;1997/'98;
9453;Totaal mannen en vrouwen;31;17;1998/'99;
9454;Totaal mannen en vrouwen;31;17;1999/'00;
9455;Totaal mannen en vrouwen;31;17;2000/'01;
9456;Totaal mannen en vrouwen;31;17;2001/'02;
9457;Totaal mannen en vrouwen;31;17;2002/'03;
9458;Totaal mannen en vrouwen;31;17;2003/'04;
9459;Totaal mannen en vrouwen;31;17;2004/'05;
9460;Totaal mannen en vrouwen;31;17;2005/'06;
9461;Totaal mannen en vrouwen;31;17;2006/'07;
9462;Totaal mannen en vrouwen;31;17;2007/'08;
9463;Totaal mannen en vrouwen;31;17;2008/'09;
9464;Totaal mannen en vrouwen;31;18;1995/'96;
9465;Totaal mannen en vrouwen;31;18;1996/'97;
9466;Totaal mannen en vrouwen;31;18;1997/'98;
9467;Totaal mannen en vrouwen;31;18;1998/'99;
9468;Totaal mannen en vrouwen;31;18;1999/'00;
9469;Totaal mannen en vrouwen;31;18;2000/'01;
9470;Totaal mannen en vrouwen;31;18;2001/'02;
9471;Totaal mannen en vrouwen;31;18;2002/'03;
9472;Totaal mannen en vrouwen;31;18;2003/'04;
9473;Totaal mannen en vrouwen;31;18;2004/'05;
9474;Totaal mannen en vrouwen;31;18;2005/'06;
9475;Totaal mannen en vrouwen;31;18;2006/'07;
9476;Totaal mannen en vrouwen;31;18;2007/'08;
9477;Totaal mannen en vrouwen;31;18;2008/'09;
9478;Totaal mannen en vrouwen;31;19;1995/'96;2983.0
9479;Totaal mannen en vrouwen;31;19;1996/'97;2650.0
9480;Totaal mannen en vrouwen;31;19;1997/'98;2403.0
9481;Totaal mannen en vrouwen;31;19;1998/'99;2676.0
9482;Totaal mannen en vrouwen;31;19;1999/'00;2636.0
9483;Totaal mannen en vrouwen;31;19;2000/'01;2597.0
9484;Totaal mannen en vrouwen;31;19;2001/'02;2944.0
9485;Totaal mannen en vrouwen;31;19;2002/'03;3033.0
9486;Totaal mannen en vrouwen;31;19;2003/'04;3040.0
9487;Totaal mannen en vrouwen;31;19;2004/'05;3478.0
9488;Totaal mannen en vrouwen;31;19;2005/'06;3727.0
9489;Totaal mannen en vrouwen;31;19;2006/'07;3627.0
9490;Totaal mannen en vrouwen;31;19;2007/'08;3849.0
9491;Totaal mannen en vrouwen;31;19;2008/'09;4024.0
9492;Totaal mannen en vrouwen;31;20;1995/'96;172.0
9493;Totaal mannen en vrouwen;31;20;1996/'97;143.0
9494;Totaal mannen en vrouwen;31;20;1997/'98;166.0
9495;Totaal mannen en vrouwen;31;20;1998/'99;185.0
9496;Totaal mannen en vrouwen;31;20;1999/'00;190.0
9497;Totaal mannen en vrouwen;31;20;2000/'01;181.0
9498;Totaal mannen en vrouwen;31;20;2001/'02;200.0
9499;Totaal mannen en vrouwen;31;20;2002/'03;208.0
9500;Totaal mannen en vrouwen;31;20;2003/'04;198.0
9501;Totaal mannen en vrouwen;31;20;2004/'05;222.0
9502;Totaal mannen en vrouwen;31;20;2005/'06;257.0
9503;Totaal mannen en vrouwen;31;20;2006/'07;232.0
9504;Totaal mannen en vrouwen;31;20;2007/'08;227.0
9505;Totaal mannen en vrouwen;31;20;2008/'09;219.0
9506;Totaal mannen en vrouwen;31;21;1995/'96;120259.0
9507;Totaal mannen en vrouwen;31;21;1996/'97;113471.0
9508;Totaal mannen en vrouwen;31;21;1997/'98;111620.0
9509;Totaal mannen en vrouwen;31;21;1998/'99;112644.0
9510;Totaal mannen en vrouwen;31;21;1999/'00;114934.0
9511;Totaal mannen en vrouwen;31;21;2000/'01;118396.0
9512;Totaal mannen en vrouwen;31;21;2001/'02;123775.0
9513;Totaal mannen en vrouwen;31;21;2002/'03;130174.0
9514;Totaal mannen en vrouwen;31;21;2003/'04;137252.0
9515;Totaal mannen en vrouwen;31;21;2004/'05;142994.0
9516;Totaal mannen en vrouwen;31;21;2005/'06;144849.0
9517;Totaal mannen en vrouwen;31;21;2006/'07;147074.0
9518;Totaal mannen en vrouwen;31;21;2007/'08;153188.0
9519;Totaal mannen en vrouwen;31;21;2008/'09;159757.0
9520;Totaal mannen en vrouwen;31;22;1995/'96;2112.0
9521;Totaal mannen en vrouwen;31;22;1996/'97;1466.0
9522;Totaal mannen en vrouwen;31;22;1997/'98;1171.0
9523;Totaal mannen en vrouwen;31;22;1998/'99;1220.0
9524;Totaal mannen en vrouwen;31;22;1999/'00;1440.0
9525;Totaal mannen en vrouwen;31;22;2000/'01;1420.0
9526;Totaal mannen en vrouwen;31;22;2001/'02;1211.0
9527;Totaal mannen en vrouwen;31;22;2002/'03;1333.0
9528;Totaal mannen en vrouwen;31;22;2003/'04;1329.0
9529;Totaal mannen en vrouwen;31;22;2004/'05;1180.0
9530;Totaal mannen en vrouwen;31;22;2005/'06;1291.0
9531;Totaal mannen en vrouwen;31;22;2006/'07;896.0
9532;Totaal mannen en vrouwen;31;22;2007/'08;977.0
9533;Totaal mannen en vrouwen;31;22;2008/'09;918.0
9534;Totaal mannen en vrouwen;31;2;1995/'96;12136.0
9535;Totaal mannen en vrouwen;31;2;1996/'97;10705.0
9536;Totaal mannen en vrouwen;31;2;1997/'98;9867.0
9537;Totaal mannen en vrouwen;31;2;1998/'99;9942.0
9538;Totaal mannen en vrouwen;31;2;1999/'00;9960.0
9539;Totaal mannen en vrouwen;31;2;2000/'01;9272.0
9540;Totaal mannen en vrouwen;31;2;2001/'02;8972.0
9541;Totaal mannen en vrouwen;31;2;2002/'03;8493.0
9542;Totaal mannen en vrouwen;31;2;2003/'04;8941.0
9543;Totaal mannen en vrouwen;31;2;2004/'05;10666.0
9544;Totaal mannen en vrouwen;31;2;2005/'06;12949.0
9545;Totaal mannen en vrouwen;31;2;2006/'07;13516.0
9546;Totaal mannen en vrouwen;31;2;2007/'08;13999.0
9547;Totaal mannen en vrouwen;31;2;2008/'09;14840.0
9548;Totaal mannen en vrouwen;32;1;1995/'96;29029.0
9549;Totaal mannen en vrouwen;32;1;1996/'97;25621.0
9550;Totaal mannen en vrouwen;32;1;1997/'98;22715.0
9551;Totaal mannen en vrouwen;32;1;1998/'99;20993.0
9552;Totaal mannen en vrouwen;32;1;1999/'00;20347.0
9553;Totaal mannen en vrouwen;32;1;2000/'01;20570.0
9554;Totaal mannen en vrouwen;32;1;2001/'02;21502.0
9555;Totaal mannen en vrouwen;32;1;2002/'03;22339.0
9556;Totaal mannen en vrouwen;32;1;2003/'04;24105.0
9557;Totaal mannen en vrouwen;32;1;2004/'05;26417.0
9558;Totaal mannen en vrouwen;32;1;2005/'06;28877.0
9559;Totaal mannen en vrouwen;32;1;2006/'07;30191.0
9560;Totaal mannen en vrouwen;32;1;2007/'08;28275.0
9561;Totaal mannen en vrouwen;32;1;2008/'09;28970.0
9562;Totaal mannen en vrouwen;32;3;1995/'96;3008.0
9563;Totaal mannen en vrouwen;32;3;1996/'97;2771.0
9564;Totaal mannen en vrouwen;32;3;1997/'98;2602.0
9565;Totaal mannen en vrouwen;32;3;1998/'99;2370.0
9566;Totaal mannen en vrouwen;32;3;1999/'00;2515.0
9567;Totaal mannen en vrouwen;32;3;2000/'01;2798.0
9568;Totaal mannen en vrouwen;32;3;2001/'02;2829.0
9569;Totaal mannen en vrouwen;32;3;2002/'03;2938.0
9570;Totaal mannen en vrouwen;32;3;2003/'04;3313.0
9571;Totaal mannen en vrouwen;32;3;2004/'05;3268.0
9572;Totaal mannen en vrouwen;32;3;2005/'06;3159.0
9573;Totaal mannen en vrouwen;32;3;2006/'07;3344.0
9574;Totaal mannen en vrouwen;32;3;2007/'08;2957.0
9575;Totaal mannen en vrouwen;32;3;2008/'09;3292.0
9576;Totaal mannen en vrouwen;32;4;1995/'96;
9577;Totaal mannen en vrouwen;32;4;1996/'97;
9578;Totaal mannen en vrouwen;32;4;1997/'98;
9579;Totaal mannen en vrouwen;32;4;1998/'99;
9580;Totaal mannen en vrouwen;32;4;1999/'00;
9581;Totaal mannen en vrouwen;32;4;2000/'01;
9582;Totaal mannen en vrouwen;32;4;2001/'02;
9583;Totaal mannen en vrouwen;32;4;2002/'03;
9584;Totaal mannen en vrouwen;32;4;2003/'04;
9585;Totaal mannen en vrouwen;32;4;2004/'05;
9586;Totaal mannen en vrouwen;32;4;2005/'06;
9587;Totaal mannen en vrouwen;32;4;2006/'07;
9588;Totaal mannen en vrouwen;32;4;2007/'08;
9589;Totaal mannen en vrouwen;32;4;2008/'09;
9590;Totaal mannen en vrouwen;32;5;1995/'96;
9591;Totaal mannen en vrouwen;32;5;1996/'97;
9592;Totaal mannen en vrouwen;32;5;1997/'98;
9593;Totaal mannen en vrouwen;32;5;1998/'99;
9594;Totaal mannen en vrouwen;32;5;1999/'00;
9595;Totaal mannen en vrouwen;32;5;2000/'01;
9596;Totaal mannen en vrouwen;32;5;2001/'02;
9597;Totaal mannen en vrouwen;32;5;2002/'03;
9598;Totaal mannen en vrouwen;32;5;2003/'04;
9599;Totaal mannen en vrouwen;32;5;2004/'05;
9600;Totaal mannen en vrouwen;32;5;2005/'06;
9601;Totaal mannen en vrouwen;32;5;2006/'07;
9602;Totaal mannen en vrouwen;32;5;2007/'08;
9603;Totaal mannen en vrouwen;32;5;2008/'09;
9604;Totaal mannen en vrouwen;32;6;1995/'96;
9605;Totaal mannen en vrouwen;32;6;1996/'97;
9606;Totaal mannen en vrouwen;32;6;1997/'98;
9607;Totaal mannen en vrouwen;32;6;1998/'99;
9608;Totaal mannen en vrouwen;32;6;1999/'00;
9609;Totaal mannen en vrouwen;32;6;2000/'01;
9610;Totaal mannen en vrouwen;32;6;2001/'02;
9611;Totaal mannen en vrouwen;32;6;2002/'03;
9612;Totaal mannen en vrouwen;32;6;2003/'04;
9613;Totaal mannen en vrouwen;32;6;2004/'05;
9614;Totaal mannen en vrouwen;32;6;2005/'06;
9615;Totaal mannen en vrouwen;32;6;2006/'07;
9616;Totaal mannen en vrouwen;32;6;2007/'08;
9617;Totaal mannen en vrouwen;32;6;2008/'09;
9618;Totaal mannen en vrouwen;32;7;1995/'96;
9619;Totaal mannen en vrouwen;32;7;1996/'97;
9620;Totaal mannen en vrouwen;32;7;1997/'98;
9621;Totaal mannen en vrouwen;32;7;1998/'99;
9622;Totaal mannen en vrouwen;32;7;1999/'00;
9623;Totaal mannen en vrouwen;32;7;2000/'01;
9624;Totaal mannen en vrouwen;32;7;2001/'02;
9625;Totaal mannen en vrouwen;32;7;2002/'03;
9626;Totaal mannen en vrouwen;32;7;2003/'04;
9627;Totaal mannen en vrouwen;32;7;2004/'05;
9628;Totaal mannen en vrouwen;32;7;2005/'06;
9629;Totaal mannen en vrouwen;32;7;2006/'07;
9630;Totaal mannen en vrouwen;32;7;2007/'08;
9631;Totaal mannen en vrouwen;32;7;2008/'09;
9632;Totaal mannen en vrouwen;32;8;1995/'96;
9633;Totaal mannen en vrouwen;32;8;1996/'97;
9634;Totaal mannen en vrouwen;32;8;1997/'98;
9635;Totaal mannen en vrouwen;32;8;1998/'99;
9636;Totaal mannen en vrouwen;32;8;1999/'00;
9637;Totaal mannen en vrouwen;32;8;2000/'01;
9638;Totaal mannen en vrouwen;32;8;2001/'02;
9639;Totaal mannen en vrouwen;32;8;2002/'03;
9640;Totaal mannen en vrouwen;32;8;2003/'04;
9641;Totaal mannen en vrouwen;32;8;2004/'05;
9642;Totaal mannen en vrouwen;32;8;2005/'06;
9643;Totaal mannen en vrouwen;32;8;2006/'07;
9644;Totaal mannen en vrouwen;32;8;2007/'08;
9645;Totaal mannen en vrouwen;32;8;2008/'09;
9646;Totaal mannen en vrouwen;32;9;1995/'96;
9647;Totaal mannen en vrouwen;32;9;1996/'97;
9648;Totaal mannen en vrouwen;32;9;1997/'98;
9649;Totaal mannen en vrouwen;32;9;1998/'99;
9650;Totaal mannen en vrouwen;32;9;1999/'00;
9651;Totaal mannen en vrouwen;32;9;2000/'01;
9652;Totaal mannen en vrouwen;32;9;2001/'02;
9653;Totaal mannen en vrouwen;32;9;2002/'03;
9654;Totaal mannen en vrouwen;32;9;2003/'04;
9655;Totaal mannen en vrouwen;32;9;2004/'05;
9656;Totaal mannen en vrouwen;32;9;2005/'06;
9657;Totaal mannen en vrouwen;32;9;2006/'07;
9658;Totaal mannen en vrouwen;32;9;2007/'08;
9659;Totaal mannen en vrouwen;32;9;2008/'09;
9660;Totaal mannen en vrouwen;32;10;1995/'96;
9661;Totaal mannen en vrouwen;32;10;1996/'97;
9662;Totaal mannen en vrouwen;32;10;1997/'98;
9663;Totaal mannen en vrouwen;32;10;1998/'99;
9664;Totaal mannen en vrouwen;32;10;1999/'00;
9665;Totaal mannen en vrouwen;32;10;2000/'01;
9666;Totaal mannen en vrouwen;32;10;2001/'02;
9667;Totaal mannen en vrouwen;32;10;2002/'03;
9668;Totaal mannen en vrouwen;32;10;2003/'04;
9669;Totaal mannen en vrouwen;32;10;2004/'05;
9670;Totaal mannen en vrouwen;32;10;2005/'06;
9671;Totaal mannen en vrouwen;32;10;2006/'07;
9672;Totaal mannen en vrouwen;32;10;2007/'08;
9673;Totaal mannen en vrouwen;32;10;2008/'09;
9674;Totaal mannen en vrouwen;32;11;1995/'96;
9675;Totaal mannen en vrouwen;32;11;1996/'97;
9676;Totaal mannen en vrouwen;32;11;1997/'98;
9677;Totaal mannen en vrouwen;32;11;1998/'99;
9678;Totaal mannen en vrouwen;32;11;1999/'00;
9679;Totaal mannen en vrouwen;32;11;2000/'01;
9680;Totaal mannen en vrouwen;32;11;2001/'02;
9681;Totaal mannen en vrouwen;32;11;2002/'03;
9682;Totaal mannen en vrouwen;32;11;2003/'04;
9683;Totaal mannen en vrouwen;32;11;2004/'05;
9684;Totaal mannen en vrouwen;32;11;2005/'06;
9685;Totaal mannen en vrouwen;32;11;2006/'07;
9686;Totaal mannen en vrouwen;32;11;2007/'08;
9687;Totaal mannen en vrouwen;32;11;2008/'09;
9688;Totaal mannen en vrouwen;32;12;1995/'96;
9689;Totaal mannen en vrouwen;32;12;1996/'97;
9690;Totaal mannen en vrouwen;32;12;1997/'98;
9691;Totaal mannen en vrouwen;32;12;1998/'99;
9692;Totaal mannen en vrouwen;32;12;1999/'00;
9693;Totaal mannen en vrouwen;32;12;2000/'01;
9694;Totaal mannen en vrouwen;32;12;2001/'02;
9695;Totaal mannen en vrouwen;32;12;2002/'03;
9696;Totaal mannen en vrouwen;32;12;2003/'04;
9697;Totaal mannen en vrouwen;32;12;2004/'05;
9698;Totaal mannen en vrouwen;32;12;2005/'06;
9699;Totaal mannen en vrouwen;32;12;2006/'07;
9700;Totaal mannen en vrouwen;32;12;2007/'08;
9701;Totaal mannen en vrouwen;32;12;2008/'09;
9702;Totaal mannen en vrouwen;32;13;1995/'96;
9703;Totaal mannen en vrouwen;32;13;1996/'97;
9704;Totaal mannen en vrouwen;32;13;1997/'98;
9705;Totaal mannen en vrouwen;32;13;1998/'99;
9706;Totaal mannen en vrouwen;32;13;1999/'00;
9707;Totaal mannen en vrouwen;32;13;2000/'01;
9708;Totaal mannen en vrouwen;32;13;2001/'02;
9709;Totaal mannen en vrouwen;32;13;2002/'03;
9710;Totaal mannen en vrouwen;32;13;2003/'04;
9711;Totaal mannen en vrouwen;32;13;2004/'05;
9712;Totaal mannen en vrouwen;32;13;2005/'06;
9713;Totaal mannen en vrouwen;32;13;2006/'07;
9714;Totaal mannen en vrouwen;32;13;2007/'08;
9715;Totaal mannen en vrouwen;32;13;2008/'09;
9716;Totaal mannen en vrouwen;32;14;1995/'96;
9717;Totaal mannen en vrouwen;32;14;1996/'97;
9718;Totaal mannen en vrouwen;32;14;1997/'98;
9719;Totaal mannen en vrouwen;32;14;1998/'99;
9720;Totaal mannen en vrouwen;32;14;1999/'00;
9721;Totaal mannen en vrouwen;32;14;2000/'01;
9722;Totaal mannen en vrouwen;32;14;2001/'02;
9723;Totaal mannen en vrouwen;32;14;2002/'03;
9724;Totaal mannen en vrouwen;32;14;2003/'04;
9725;Totaal mannen en vrouwen;32;14;2004/'05;
9726;Totaal mannen en vrouwen;32;14;2005/'06;
9727;Totaal mannen en vrouwen;32;14;2006/'07;
9728;Totaal mannen en vrouwen;32;14;2007/'08;
9729;Totaal mannen en vrouwen;32;14;2008/'09;
9730;Totaal mannen en vrouwen;32;15;1995/'96;
9731;Totaal mannen en vrouwen;32;15;1996/'97;
9732;Totaal mannen en vrouwen;32;15;1997/'98;
9733;Totaal mannen en vrouwen;32;15;1998/'99;
9734;Totaal mannen en vrouwen;32;15;1999/'00;
9735;Totaal mannen en vrouwen;32;15;2000/'01;
9736;Totaal mannen en vrouwen;32;15;2001/'02;
9737;Totaal mannen en vrouwen;32;15;2002/'03;
9738;Totaal mannen en vrouwen;32;15;2003/'04;
9739;Totaal mannen en vrouwen;32;15;2004/'05;
9740;Totaal mannen en vrouwen;32;15;2005/'06;
9741;Totaal mannen en vrouwen;32;15;2006/'07;
9742;Totaal mannen en vrouwen;32;15;2007/'08;
9743;Totaal mannen en vrouwen;32;15;2008/'09;
9744;Totaal mannen en vrouwen;32;16;1995/'96;
9745;Totaal mannen en vrouwen;32;16;1996/'97;
9746;Totaal mannen en vrouwen;32;16;1997/'98;
9747;Totaal mannen en vrouwen;32;16;1998/'99;
9748;Totaal mannen en vrouwen;32;16;1999/'00;
9749;Totaal mannen en vrouwen;32;16;2000/'01;
9750;Totaal mannen en vrouwen;32;16;2001/'02;
9751;Totaal mannen en vrouwen;32;16;2002/'03;
9752;Totaal mannen en vrouwen;32;16;2003/'04;
9753;Totaal mannen en vrouwen;32;16;2004/'05;
9754;Totaal mannen en vrouwen;32;16;2005/'06;
9755;Totaal mannen en vrouwen;32;16;2006/'07;
9756;Totaal mannen en vrouwen;32;16;2007/'08;
9757;Totaal mannen en vrouwen;32;16;2008/'09;
9758;Totaal mannen en vrouwen;32;17;1995/'96;
9759;Totaal mannen en vrouwen;32;17;1996/'97;
9760;Totaal mannen en vrouwen;32;17;1997/'98;
9761;Totaal mannen en vrouwen;32;17;1998/'99;
9762;Totaal mannen en vrouwen;32;17;1999/'00;
9763;Totaal mannen en vrouwen;32;17;2000/'01;
9764;Totaal mannen en vrouwen;32;17;2001/'02;
9765;Totaal mannen en vrouwen;32;17;2002/'03;
9766;Totaal mannen en vrouwen;32;17;2003/'04;
9767;Totaal mannen en vrouwen;32;17;2004/'05;
9768;Totaal mannen en vrouwen;32;17;2005/'06;
9769;Totaal mannen en vrouwen;32;17;2006/'07;
9770;Totaal mannen en vrouwen;32;17;2007/'08;
9771;Totaal mannen en vrouwen;32;17;2008/'09;
9772;Totaal mannen en vrouwen;32;18;1995/'96;
9773;Totaal mannen en vrouwen;32;18;1996/'97;
9774;Totaal mannen en vrouwen;32;18;1997/'98;
9775;Totaal mannen en vrouwen;32;18;1998/'99;
9776;Totaal mannen en vrouwen;32;18;1999/'00;
9777;Totaal mannen en vrouwen;32;18;2000/'01;
9778;Totaal mannen en vrouwen;32;18;2001/'02;
9779;Totaal mannen en vrouwen;32;18;2002/'03;
9780;Totaal mannen en vrouwen;32;18;2003/'04;
9781;Totaal mannen en vrouwen;32;18;2004/'05;
9782;Totaal mannen en vrouwen;32;18;2005/'06;
9783;Totaal mannen en vrouwen;32;18;2006/'07;
9784;Totaal mannen en vrouwen;32;18;2007/'08;
9785;Totaal mannen en vrouwen;32;18;2008/'09;
9786;Totaal mannen en vrouwen;32;19;1995/'96;81.0
9787;Totaal mannen en vrouwen;32;19;1996/'97;63.0
9788;Totaal mannen en vrouwen;32;19;1997/'98;69.0
9789;Totaal mannen en vrouwen;32;19;1998/'99;52.0
9790;Totaal mannen en vrouwen;32;19;1999/'00;42.0
9791;Totaal mannen en vrouwen;32;19;2000/'01;52.0
9792;Totaal mannen en vrouwen;32;19;2001/'02;59.0
9793;Totaal mannen en vrouwen;32;19;2002/'03;68.0
9794;Totaal mannen en vrouwen;32;19;2003/'04;80.0
9795;Totaal mannen en vrouwen;32;19;2004/'05;69.0
9796;Totaal mannen en vrouwen;32;19;2005/'06;68.0
9797;Totaal mannen en vrouwen;32;19;2006/'07;57.0
9798;Totaal mannen en vrouwen;32;19;2007/'08;40.0
9799;Totaal mannen en vrouwen;32;19;2008/'09;66.0
9800;Totaal mannen en vrouwen;32;20;1995/'96;86.0
9801;Totaal mannen en vrouwen;32;20;1996/'97;72.0
9802;Totaal mannen en vrouwen;32;20;1997/'98;55.0
9803;Totaal mannen en vrouwen;32;20;1998/'99;46.0
9804;Totaal mannen en vrouwen;32;20;1999/'00;44.0
9805;Totaal mannen en vrouwen;32;20;2000/'01;42.0
9806;Totaal mannen en vrouwen;32;20;2001/'02;67.0
9807;Totaal mannen en vrouwen;32;20;2002/'03;70.0
9808;Totaal mannen en vrouwen;32;20;2003/'04;111.0
9809;Totaal mannen en vrouwen;32;20;2004/'05;84.0
9810;Totaal mannen en vrouwen;32;20;2005/'06;96.0
9811;Totaal mannen en vrouwen;32;20;2006/'07;88.0
9812;Totaal mannen en vrouwen;32;20;2007/'08;48.0
9813;Totaal mannen en vrouwen;32;20;2008/'09;57.0
9814;Totaal mannen en vrouwen;32;21;1995/'96;2765.0
9815;Totaal mannen en vrouwen;32;21;1996/'97;2560.0
9816;Totaal mannen en vrouwen;32;21;1997/'98;2400.0
9817;Totaal mannen en vrouwen;32;21;1998/'99;2201.0
9818;Totaal mannen en vrouwen;32;21;1999/'00;2338.0
9819;Totaal mannen en vrouwen;32;21;2000/'01;2619.0
9820;Totaal mannen en vrouwen;32;21;2001/'02;2599.0
9821;Totaal mannen en vrouwen;32;21;2002/'03;2693.0
9822;Totaal mannen en vrouwen;32;21;2003/'04;3019.0
9823;Totaal mannen en vrouwen;32;21;2004/'05;3028.0
9824;Totaal mannen en vrouwen;32;21;2005/'06;2908.0
9825;Totaal mannen en vrouwen;32;21;2006/'07;3117.0
9826;Totaal mannen en vrouwen;32;21;2007/'08;2810.0
9827;Totaal mannen en vrouwen;32;21;2008/'09;3084.0
9828;Totaal mannen en vrouwen;32;22;1995/'96;76.0
9829;Totaal mannen en vrouwen;32;22;1996/'97;76.0
9830;Totaal mannen en vrouwen;32;22;1997/'98;78.0
9831;Totaal mannen en vrouwen;32;22;1998/'99;71.0
9832;Totaal mannen en vrouwen;32;22;1999/'00;91.0
9833;Totaal mannen en vrouwen;32;22;2000/'01;85.0
9834;Totaal mannen en vrouwen;32;22;2001/'02;104.0
9835;Totaal mannen en vrouwen;32;22;2002/'03;107.0
9836;Totaal mannen en vrouwen;32;22;2003/'04;103.0
9837;Totaal mannen en vrouwen;32;22;2004/'05;87.0
9838;Totaal mannen en vrouwen;32;22;2005/'06;87.0
9839;Totaal mannen en vrouwen;32;22;2006/'07;82.0
9840;Totaal mannen en vrouwen;32;22;2007/'08;59.0
9841;Totaal mannen en vrouwen;32;22;2008/'09;85.0
9842;Totaal mannen en vrouwen;32;2;1995/'96;26021.0
9843;Totaal mannen en vrouwen;32;2;1996/'97;22850.0
9844;Totaal mannen en vrouwen;32;2;1997/'98;20113.0
9845;Totaal mannen en vrouwen;32;2;1998/'99;18623.0
9846;Totaal mannen en vrouwen;32;2;1999/'00;17832.0
9847;Totaal mannen en vrouwen;32;2;2000/'01;17772.0
9848;Totaal mannen en vrouwen;32;2;2001/'02;18673.0
9849;Totaal mannen en vrouwen;32;2;2002/'03;19401.0
9850;Totaal mannen en vrouwen;32;2;2003/'04;20792.0
9851;Totaal mannen en vrouwen;32;2;2004/'05;23149.0
9852;Totaal mannen en vrouwen;32;2;2005/'06;25718.0
9853;Totaal mannen en vrouwen;32;2;2006/'07;26847.0
9854;Totaal mannen en vrouwen;32;2;2007/'08;25318.0
9855;Totaal mannen en vrouwen;32;2;2008/'09;25678.0
9856;Totaal mannen en vrouwen;33;1;1995/'96;8678.0
9857;Totaal mannen en vrouwen;33;1;1996/'97;9769.0
