ID;Energiedragers;BedrijfstakkenBranchesSBI2008;Perioden;TotaalEnergieverbruik_1;FinaalEnergieverbruik_2;NietEnergetischGebruik_3;SaldoInzetProductieEnergie_4;InzetEnergieVoorOmzetting_5;ProductieEnergieUitOmzetting_6;TotaalEnergieverbruik_7;Winning_8;EnergieAanvoer_9;EnergieAflevering_10;Voorraadmutatie_11
9164;Overige aardolieproducten;F Bouwnijverheid;2013;9.5;;9.5;;;;9.5;;9.5;;
9165;Overige aardolieproducten;F Bouwnijverheid;2014;9.2;;9.2;;;;9.2;;9.2;;
9166;Overige aardolieproducten;F Bouwnijverheid;2015;8.2;;8.2;;;;8.2;;8.2;;
9167;Overige aardolieproducten;F Bouwnijverheid;2016;6.7;;6.7;;;;6.7;;6.7;;
9168;Overige aardolieproducten;G-U Dienstverlening;2011;27.4;;1.5;25.9;29.2;3.3;27.4;;200.3;168.8;-4.1
9169;Overige aardolieproducten;G-U Dienstverlening;2012;42.0;;1.3;40.7;44.8;4.1;42.0;;222.9;181.5;0.5
9170;Overige aardolieproducten;G-U Dienstverlening;2013;56.1;;1.2;54.8;57.4;2.5;56.1;;219.9;167.1;3.3
9171;Overige aardolieproducten;G-U Dienstverlening;2014;58.6;;1.3;57.4;58.4;1.0;58.6;;226.4;165.8;-2.0
9172;Overige aardolieproducten;G-U Dienstverlening;2015;91.8;;1.3;90.5;99.2;8.7;91.8;;323.1;224.3;-7.0
9173;Overige aardolieproducten;G-U Dienstverlening;2016;103.4;;1.4;101.9;142.2;40.2;103.4;;400.3;294.5;-2.4
9174;Overige aardolieproducten;G Handel;2011;1.5;;;1.5;1.7;0.2;1.5;;128.8;127.6;0.2
9175;Overige aardolieproducten;G Handel;2012;3.0;;;3.0;3.1;0.0;3.0;;130.8;127.4;-0.4
9176;Overige aardolieproducten;G Handel;2013;1.2;;;1.2;1.3;0.1;1.2;;124.7;123.5;0.1
9177;Overige aardolieproducten;G Handel;2014;3.5;;;3.5;3.7;0.2;3.5;;116.7;113.1;-0.1
9178;Overige aardolieproducten;G Handel;2015;4.8;;;4.8;5.3;0.4;4.8;;156.3;150.9;-0.6
9179;Overige aardolieproducten;G Handel;2016;3.4;;;3.4;7.1;3.7;3.4;;169.7;166.6;0.3
9180;Overige aardolieproducten;H Vervoer en opslag;2011;24.5;;;24.5;27.6;3.1;24.5;;70.1;41.3;-4.3
9181;Overige aardolieproducten;H Vervoer en opslag;2012;37.7;;;37.7;41.7;4.0;37.7;;90.8;54.1;0.9
9182;Overige aardolieproducten;H Vervoer en opslag;2013;53.6;;;53.6;56.1;2.5;53.6;;94.0;43.6;3.2
9183;Overige aardolieproducten;H Vervoer en opslag;2014;53.9;;;53.9;54.7;0.8;53.9;;108.4;52.7;-1.8
9184;Overige aardolieproducten;H Vervoer en opslag;2015;85.6;;;85.6;93.9;8.3;85.6;;165.5;73.5;-6.4
9185;Overige aardolieproducten;H Vervoer en opslag;2016;98.5;;;98.5;135.0;36.5;98.5;;229.1;127.8;-2.7
9186;Overige aardolieproducten;I Horeca;2011;;;;;;;;;;;
9187;Overige aardolieproducten;I Horeca;2012;;;;;;;;;;;
9188;Overige aardolieproducten;I Horeca;2013;;;;;;;;;;;
9189;Overige aardolieproducten;I Horeca;2014;;;;;;;;;;;
9190;Overige aardolieproducten;I Horeca;2015;;;;;;;;;;;
9191;Overige aardolieproducten;I Horeca;2016;;;;;;;;;;;
9192;Overige aardolieproducten;J Informatie en communicatie;2011;;;;;;;;;;;
9193;Overige aardolieproducten;J Informatie en communicatie;2012;;;;;;;;;;;
9194;Overige aardolieproducten;J Informatie en communicatie;2013;;;;;;;;;;;
9195;Overige aardolieproducten;J Informatie en communicatie;2014;;;;;;;;;;;
9196;Overige aardolieproducten;J Informatie en communicatie;2015;;;;;;;;;;;
9197;Overige aardolieproducten;J Informatie en communicatie;2016;;;;;;;;;;;
9198;Overige aardolieproducten;K Financiële dienstverlening;2011;;;;;;;;;;;
9199;Overige aardolieproducten;K Financiële dienstverlening;2012;;;;;;;;;;;
9200;Overige aardolieproducten;K Financiële dienstverlening;2013;;;;;;;;;;;
9201;Overige aardolieproducten;K Financiële dienstverlening;2014;;;;;;;;;;;
9202;Overige aardolieproducten;K Financiële dienstverlening;2015;;;;;;;;;;;
9203;Overige aardolieproducten;K Financiële dienstverlening;2016;;;;;;;;;;;
9204;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2011;;;;;;;;;;;
9205;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2012;;;;;;;;;;;
9206;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2013;;;;;;;;;;;
9207;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2014;;;;;;;;;;;
9208;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2015;;;;;;;;;;;
9209;Overige aardolieproducten;L Verhuur en handel van onroerend goed;2016;;;;;;;;;;;
9210;Overige aardolieproducten;M Specialistische zakelijke diensten;2011;;;;;;;;;;;
9211;Overige aardolieproducten;M Specialistische zakelijke diensten;2012;;;;;;;;;;;
9212;Overige aardolieproducten;M Specialistische zakelijke diensten;2013;;;;;;;;;;;
9213;Overige aardolieproducten;M Specialistische zakelijke diensten;2014;;;;;;;;;;;
9214;Overige aardolieproducten;M Specialistische zakelijke diensten;2015;;;;;;;;;;;
9215;Overige aardolieproducten;M Specialistische zakelijke diensten;2016;;;;;;;;;;;
9216;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2011;;;;;;;;;;;
9217;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2012;;;;;;;;;;;
9218;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2013;;;;;;;;;;;
9219;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2014;;;;;;;;;;;
9220;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2015;;;;;;;;;;;
9221;Overige aardolieproducten;N Verhuur en overige zakelijke diensten;2016;;;;;;;;;;;
9222;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2011;;;;;;;;;;;
9223;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2012;;;;;;;;;;;
9224;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2013;;;;;;;;;;;
9225;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2014;;;;;;;;;;;
9226;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2015;;;;;;;;;;;
9227;Overige aardolieproducten;O Openbaar bestuur en overheidsdiensten;2016;;;;;;;;;;;
9228;Overige aardolieproducten;P Onderwijs;2011;;;;;;;;;;;
9229;Overige aardolieproducten;P Onderwijs;2012;;;;;;;;;;;
9230;Overige aardolieproducten;P Onderwijs;2013;;;;;;;;;;;
9231;Overige aardolieproducten;P Onderwijs;2014;;;;;;;;;;;
9232;Overige aardolieproducten;P Onderwijs;2015;;;;;;;;;;;
9233;Overige aardolieproducten;P Onderwijs;2016;;;;;;;;;;;
9234;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2011;;;;;;;;;;;
9235;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2012;;;;;;;;;;;
9236;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2013;;;;;;;;;;;
9237;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2014;;;;;;;;;;;
9238;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2015;;;;;;;;;;;
9239;Overige aardolieproducten;Q Gezondheids- en welzijnszorg;2016;;;;;;;;;;;
9240;Overige aardolieproducten;R Cultuur, sport en recreatie;2011;;;;;;;;;;;
9241;Overige aardolieproducten;R Cultuur, sport en recreatie;2012;;;;;;;;;;;
9242;Overige aardolieproducten;R Cultuur, sport en recreatie;2013;;;;;;;;;;;
9243;Overige aardolieproducten;R Cultuur, sport en recreatie;2014;;;;;;;;;;;
9244;Overige aardolieproducten;R Cultuur, sport en recreatie;2015;;;;;;;;;;;
9245;Overige aardolieproducten;R Cultuur, sport en recreatie;2016;;;;;;;;;;;
9246;Overige aardolieproducten;S Overige dienstverlening;2011;;;;;;;;;;;
9247;Overige aardolieproducten;S Overige dienstverlening;2012;;;;;;;;;;;
9248;Overige aardolieproducten;S Overige dienstverlening;2013;;;;;;;;;;;
9249;Overige aardolieproducten;S Overige dienstverlening;2014;;;;;;;;;;;
9250;Overige aardolieproducten;S Overige dienstverlening;2015;;;;;;;;;;;
9251;Overige aardolieproducten;S Overige dienstverlening;2016;;;;;;;;;;;
9252;Overige aardolieproducten;T Huishoudens;2011;;;;;;;;;;;
9253;Overige aardolieproducten;T Huishoudens;2012;;;;;;;;;;;
9254;Overige aardolieproducten;T Huishoudens;2013;;;;;;;;;;;
9255;Overige aardolieproducten;T Huishoudens;2014;;;;;;;;;;;
9256;Overige aardolieproducten;T Huishoudens;2015;;;;;;;;;;;
9257;Overige aardolieproducten;T Huishoudens;2016;;;;;;;;;;;
9258;Overige aardolieproducten;U Extraterritoriale organisaties;2011;;;;;;;;;;;
9259;Overige aardolieproducten;U Extraterritoriale organisaties;2012;;;;;;;;;;;
9260;Overige aardolieproducten;U Extraterritoriale organisaties;2013;;;;;;;;;;;
9261;Overige aardolieproducten;U Extraterritoriale organisaties;2014;;;;;;;;;;;
9262;Overige aardolieproducten;U Extraterritoriale organisaties;2015;;;;;;;;;;;
9263;Overige aardolieproducten;U Extraterritoriale organisaties;2016;;;;;;;;;;;
9264;Overige aardolieproducten;Dienstverlening onbekend;2011;1.5;;1.5;;;;1.5;;1.5;;
9265;Overige aardolieproducten;Dienstverlening onbekend;2012;1.3;;1.3;;;;1.3;;1.3;;
9266;Overige aardolieproducten;Dienstverlening onbekend;2013;1.2;;1.2;;;;1.2;;1.2;;
9267;Overige aardolieproducten;Dienstverlening onbekend;2014;1.3;;1.3;;;;1.3;;1.3;;
9268;Overige aardolieproducten;Dienstverlening onbekend;2015;1.3;;1.3;;;;1.3;;1.3;;
9269;Overige aardolieproducten;Dienstverlening onbekend;2016;1.4;;1.4;;;;1.4;;1.4;;
9270;Aardgas;A-U Alle economische activiteiten;2011;1117.4;400.7;89.5;627.3;632.0;4.7;1117.4;2417.4;2417.5;3717.5;0.0
9271;Aardgas;A-U Alle economische activiteiten;2012;1019.1;411.2;81.7;526.3;535.1;8.9;1019.1;2404.4;2466.0;3847.8;-3.6
9272;Aardgas;A-U Alle economische activiteiten;2013;1014.7;415.8;81.9;517.0;524.6;7.6;1014.7;2585.9;2508.6;4086.0;6.4
9273;Aardgas;A-U Alle economische activiteiten;2014;930.0;369.6;82.7;477.6;486.9;9.3;930.0;2182.2;2338.3;3506.0;-84.6
9274;Aardgas;A-U Alle economische activiteiten;2015;909.6;386.7;87.0;435.9;446.8;10.9;909.6;1779.9;4595.6;5299.1;
9275;Aardgas;A-U Alle economische activiteiten;2016;939.5;394.4;81.7;463.4;472.8;9.4;939.5;1671.3;4713.0;5460.9;
9276;Aardgas;A Landbouw, bosbouw en visserij;2011;146.2;44.1;;102.0;102.0;;146.2;;146.2;;
9277;Aardgas;A Landbouw, bosbouw en visserij;2012;146.1;48.8;;97.3;97.3;;146.1;;146.1;;
9278;Aardgas;A Landbouw, bosbouw en visserij;2013;142.5;47.5;;95.0;95.0;;142.5;;142.5;;
9279;Aardgas;A Landbouw, bosbouw en visserij;2014;121.5;42.9;;78.6;78.6;0.0;121.5;;121.5;0.0;
9280;Aardgas;A Landbouw, bosbouw en visserij;2015;126.6;43.6;;83.0;83.1;0.1;126.6;;126.7;0.1;
9281;Aardgas;A Landbouw, bosbouw en visserij;2016;126.8;51.1;;75.7;75.9;0.1;126.8;;127.0;0.1;
9282;Aardgas;01 Landbouw;2011;146.2;44.1;;102.0;102.0;;146.2;;146.2;;
9283;Aardgas;01 Landbouw;2012;146.1;48.8;;97.3;97.3;;146.1;;146.1;;
9284;Aardgas;01 Landbouw;2013;142.5;47.5;;95.0;95.0;;142.5;;142.5;;
9285;Aardgas;01 Landbouw;2014;121.5;42.9;;78.6;78.6;0.0;121.5;;121.5;0.0;
9286;Aardgas;01 Landbouw;2015;126.6;43.6;;83.0;83.1;0.1;126.6;;126.7;0.1;
9287;Aardgas;01 Landbouw;2016;126.8;51.1;;75.7;75.9;0.1;126.8;;127.0;0.1;
9288;Aardgas;02 Bosbouw;2011;;;;;;;;;;;
9289;Aardgas;02 Bosbouw;2012;;;;;;;;;;;
9290;Aardgas;02 Bosbouw;2013;;;;;;;;;;;
9291;Aardgas;02 Bosbouw;2014;;;;;;;;;;;
9292;Aardgas;02 Bosbouw;2015;;;;;;;;;;;
9293;Aardgas;02 Bosbouw;2016;;;;;;;;;;;
9294;Aardgas;03 Visserij;2011;;;;;;;;;;;
9295;Aardgas;03 Visserij;2012;;;;;;;;;;;
9296;Aardgas;03 Visserij;2013;;;;;;;;;;;
9297;Aardgas;03 Visserij;2014;;;;;;;;;;;
9298;Aardgas;03 Visserij;2015;;;;;;;;;;;
9299;Aardgas;03 Visserij;2016;;;;;;;;;;;
9300;Aardgas;B-E Nijverheid (geen bouw) en energie;2011;837.3;223.5;89.5;524.4;524.9;0.5;837.3;2417.4;2133.2;3713.2;0.0
9301;Aardgas;B-E Nijverheid (geen bouw) en energie;2012;725.8;211.0;81.7;433.2;434.0;0.8;725.8;2404.4;2164.6;3839.7;-3.6
9302;Aardgas;B-E Nijverheid (geen bouw) en energie;2013;723.0;216.8;81.9;424.2;425.6;1.4;723.0;2585.9;2210.6;4079.9;6.4
9303;Aardgas;B-E Nijverheid (geen bouw) en energie;2014;685.3;207.6;82.7;395.0;404.1;9.1;685.3;2182.2;2093.4;3505.8;-84.6
9304;Aardgas;B-E Nijverheid (geen bouw) en energie;2015;649.5;213.4;87.0;349.1;359.7;10.6;649.6;1779.9;4263.9;;
9305;Aardgas;B-E Nijverheid (geen bouw) en energie;2016;677.1;211.3;81.7;384.1;393.2;9.1;677.1;1671.3;4398.9;;
9306;Aardgas;B Delfstoffenwinning;2011;30.3;28.0;;2.3;2.3;;30.3;2417.4;694.7;3081.8;0.0
9307;Aardgas;B Delfstoffenwinning;2012;31.5;29.3;;2.3;2.3;;31.5;2404.4;786.8;3156.1;-3.6
9308;Aardgas;B Delfstoffenwinning;2013;33.9;31.6;;2.3;2.3;;33.9;2585.9;813.6;3371.9;6.4
9309;Aardgas;B Delfstoffenwinning;2014;29.6;28.2;;1.4;1.4;;29.6;2182.2;876.1;2944.1;-84.6
9310;Aardgas;B Delfstoffenwinning;2015;27.7;25.8;;1.9;1.9;;27.7;1779.9;3.8;1756.1;
9311;Aardgas;B Delfstoffenwinning;2016;26.6;26.0;;0.5;0.5;;26.6;1671.3;2.4;1647.2;
9312;Aardgas;06 Winning van aardolie en aardgas;2011;25.9;25.5;;0.4;0.4;;25.9;2417.4;690.3;3081.8;0.0
9313;Aardgas;06 Winning van aardolie en aardgas;2012;27.5;27.1;;0.4;0.4;;27.5;2404.4;782.7;3156.1;-3.6
9314;Aardgas;06 Winning van aardolie en aardgas;2013;30.2;29.8;;0.4;0.4;;30.2;2585.9;809.9;3371.9;6.4
9315;Aardgas;06 Winning van aardolie en aardgas;2014;26.6;26.2;;0.4;0.4;;26.6;2182.2;873.1;2944.1;-84.6
9316;Aardgas;06 Winning van aardolie en aardgas;2015;25.7;23.8;;1.9;1.9;;25.7;1779.9;1.9;1756.1;
9317;Aardgas;06 Winning van aardolie en aardgas;2016;24.7;24.1;;0.5;0.5;;24.7;1671.3;0.5;1647.2;
9318;Aardgas;08 Delfstoffenwinning (geen olie en gas);2011;4.4;2.5;;1.9;1.9;;4.4;;4.4;;
9319;Aardgas;08 Delfstoffenwinning (geen olie en gas);2012;4.0;2.1;;1.9;1.9;;4.0;;4.0;;
9320;Aardgas;08 Delfstoffenwinning (geen olie en gas);2013;3.7;1.8;;1.9;1.9;;3.7;;3.7;;
9321;Aardgas;08 Delfstoffenwinning (geen olie en gas);2014;3.0;2.0;;1.0;1.0;;3.0;;3.0;;
9322;Aardgas;08 Delfstoffenwinning (geen olie en gas);2015;1.9;1.9;;;;;1.9;;1.9;;
9323;Aardgas;08 Delfstoffenwinning (geen olie en gas);2016;1.9;1.9;;;;;1.9;;1.9;;
9324;Aardgas;09 Dienstverlening delfstoffenwinning;2011;0.0;0.0;;;;;0.0;;0.0;;
9325;Aardgas;09 Dienstverlening delfstoffenwinning;2012;0.0;0.0;;;;;0.0;;0.0;;
9326;Aardgas;09 Dienstverlening delfstoffenwinning;2013;0.0;0.0;;;;;0.0;;0.0;;
9327;Aardgas;09 Dienstverlening delfstoffenwinning;2014;0.0;0.0;;;;;0.0;;0.0;;
9328;Aardgas;09 Dienstverlening delfstoffenwinning;2015;0.0;0.0;;;;;0.0;;0.0;;
9329;Aardgas;09 Dienstverlening delfstoffenwinning;2016;0.0;0.0;;;;;0.0;;0.0;;
9330;Aardgas;C Industrie;2011;385.2;191.1;89.5;104.6;104.6;0.0;385.2;;390.6;5.4;
9331;Aardgas;C Industrie;2012;368.7;177.0;81.7;110.0;110.2;0.2;368.7;;375.1;6.4;
9332;Aardgas;C Industrie;2013;371.3;179.8;81.9;109.6;110.2;0.6;371.3;;375.9;4.6;
9333;Aardgas;C Industrie;2014;357.1;174.3;82.7;100.2;100.9;0.8;357.1;;360.9;3.8;
9334;Aardgas;C Industrie;2015;361.9;182.7;87.0;92.3;93.1;0.9;361.9;;365.9;4.0;
9335;Aardgas;C Industrie;2016;352.7;181.1;81.7;89.9;90.7;0.8;352.7;;356.6;3.9;
9336;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2011;61.2;36.6;;24.6;24.6;0.0;61.2;;61.4;0.2;
9337;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2012;58.0;36.5;;21.5;21.7;0.2;58.0;;58.5;0.5;
9338;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2013;56.1;35.5;;20.6;21.2;0.6;56.1;;56.8;0.7;
9339;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2014;59.2;39.8;;19.4;20.2;0.8;59.2;;60.1;0.9;
9340;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2015;60.7;42.3;;18.4;19.3;0.9;60.7;;61.7;1.0;
9341;Aardgas;10-12 Voedings-, genotmiddelenindustrie;2016;61.9;45.4;;16.5;17.3;0.8;61.9;;62.8;0.9;
9342;Aardgas;10 Voedingsmiddelenindustrie;2011;57.3;34.6;;22.7;22.7;0.0;57.3;;57.6;0.2;
9343;Aardgas;10 Voedingsmiddelenindustrie;2012;54.1;34.5;;19.6;19.8;0.2;54.1;;54.6;0.5;
9344;Aardgas;10 Voedingsmiddelenindustrie;2013;52.2;33.5;;18.7;19.3;0.6;52.2;;52.9;0.7;
9345;Aardgas;10 Voedingsmiddelenindustrie;2014;55.7;38.2;;17.6;18.3;0.8;55.7;;56.6;0.9;
9346;Aardgas;10 Voedingsmiddelenindustrie;2015;57.1;40.6;;16.5;17.4;0.9;57.1;;58.1;1.0;
9347;Aardgas;10 Voedingsmiddelenindustrie;2016;58.6;43.6;;15.0;15.8;0.8;58.6;;59.5;0.9;
9348;Aardgas;101 Slachterijen en vleeswarenindustrie;2011;3.1;3.1;;0.0;0.0;;3.1;;3.2;0.0;
9349;Aardgas;101 Slachterijen en vleeswarenindustrie;2012;2.4;2.3;;0.1;0.1;;2.4;;2.4;0.0;
9350;Aardgas;101 Slachterijen en vleeswarenindustrie;2013;2.4;2.4;;;;;2.4;;2.4;;
9351;Aardgas;101 Slachterijen en vleeswarenindustrie;2014;2.4;2.4;;;;;2.4;;2.4;;
9352;Aardgas;101 Slachterijen en vleeswarenindustrie;2015;2.4;2.4;;;;;2.4;;2.4;;
9353;Aardgas;101 Slachterijen en vleeswarenindustrie;2016;2.6;2.6;;;;;2.6;;2.6;;
9354;Aardgas;102 Visverwerkende industrie;2011;;;;;;;;;;;
9355;Aardgas;102 Visverwerkende industrie;2012;;;;;;;;;;;
9356;Aardgas;102 Visverwerkende industrie;2013;;;;;;;;;;;
9357;Aardgas;102 Visverwerkende industrie;2014;;;;;;;;;;;
9358;Aardgas;102 Visverwerkende industrie;2015;;;;;;;;;;;
9359;Aardgas;102 Visverwerkende industrie;2016;;;;;;;;;;;
9360;Aardgas;103 Groente-, fruitverwerkende industrie;2011;7.7;6.5;;1.2;1.2;;7.7;;7.8;0.1;
9361;Aardgas;103 Groente-, fruitverwerkende industrie;2012;7.8;6.5;;1.2;1.2;;7.8;;7.8;0.0;
9362;Aardgas;103 Groente-, fruitverwerkende industrie;2013;7.6;6.4;;1.3;1.3;;7.6;;7.7;0.0;
9363;Aardgas;103 Groente-, fruitverwerkende industrie;2014;7.0;5.9;;1.0;1.0;;7.0;;7.0;;
9364;Aardgas;103 Groente-, fruitverwerkende industrie;2015;7.1;5.9;;1.2;1.2;;7.1;;7.1;;
9365;Aardgas;103 Groente-, fruitverwerkende industrie;2016;7.4;5.8;;1.5;1.5;;7.4;;7.4;;
9366;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2011;6.9;2.0;;4.9;4.9;;6.9;;6.9;0.0;
9367;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2012;6.6;1.9;;4.7;4.7;;6.6;;6.6;;
9368;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2013;7.0;2.0;;5.0;5.0;;7.0;;7.0;;
9369;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2014;6.9;2.8;;4.0;4.0;;6.9;;6.9;;
9370;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2015;7.2;2.6;;4.6;4.6;;7.2;;7.2;;
9371;Aardgas;104 Spijsoliën- en -vettenindustrie e.d.;2016;7.1;2.4;;4.7;4.7;;7.1;;7.1;;
9372;Aardgas;105 Zuivelindustrie;2011;12.6;7.4;;5.2;5.2;;12.6;;12.6;0.0;
9373;Aardgas;105 Zuivelindustrie;2012;11.7;7.1;;4.6;4.6;;11.7;;11.7;0.0;
9374;Aardgas;105 Zuivelindustrie;2013;11.9;7.5;;4.4;4.4;;11.9;;11.9;0.0;
9375;Aardgas;105 Zuivelindustrie;2014;17.8;14.1;;3.7;3.7;;17.8;;17.8;0.0;
9376;Aardgas;105 Zuivelindustrie;2015;17.5;14.5;;3.0;3.0;;17.5;;17.5;;
9377;Aardgas;105 Zuivelindustrie;2016;18.2;15.8;;2.4;2.4;;18.2;;18.2;;
9378;Aardgas;106 Meelindustrie;2011;7.2;2.1;;5.1;5.1;;7.2;;7.2;0.0;
9379;Aardgas;106 Meelindustrie;2012;7.5;2.2;;5.3;5.3;;7.5;;7.5;0.0;
9380;Aardgas;106 Meelindustrie;2013;6.9;2.2;;4.7;4.7;;6.9;;7.0;0.0;
9381;Aardgas;106 Meelindustrie;2014;6.6;1.9;;4.7;4.7;;6.6;;6.6;0.0;
9382;Aardgas;106 Meelindustrie;2015;6.7;2.3;;4.5;4.5;;6.7;;6.8;0.0;
9383;Aardgas;106 Meelindustrie;2016;7.0;2.4;;4.6;4.6;;7.0;;7.0;0.0;
9384;Aardgas;107 Brood- en deegwarenindustrie;2011;;;;;;;;;;;
9385;Aardgas;107 Brood- en deegwarenindustrie;2012;;;;;;;;;;;
9386;Aardgas;107 Brood- en deegwarenindustrie;2013;;;;;;;;;;;
9387;Aardgas;107 Brood- en deegwarenindustrie;2014;;;;;;;;;;;
9388;Aardgas;107 Brood- en deegwarenindustrie;2015;;;;;;;;;;;
9389;Aardgas;107 Brood- en deegwarenindustrie;2016;;;;;;;;;;;
9390;Aardgas;108 Overige voedingsmiddelenindustrie;2011;;;;;;;;;;;
9391;Aardgas;108 Overige voedingsmiddelenindustrie;2012;;;;;;;;;;;
9392;Aardgas;108 Overige voedingsmiddelenindustrie;2013;;;;;;;;;;;
9393;Aardgas;108 Overige voedingsmiddelenindustrie;2014;;;;;;;;;;;
9394;Aardgas;108 Overige voedingsmiddelenindustrie;2015;;;;;;;;;;;
9395;Aardgas;108 Overige voedingsmiddelenindustrie;2016;;;;;;;;;;;
9396;Aardgas;109 Diervoederindustrie;2011;3.6;3.1;;0.5;0.5;;3.6;;3.6;;
9397;Aardgas;109 Diervoederindustrie;2012;3.7;3.3;;0.4;0.4;;3.7;;3.7;0.0;
9398;Aardgas;109 Diervoederindustrie;2013;3.5;3.4;;0.1;0.2;0.0;3.5;;3.6;0.0;
9399;Aardgas;109 Diervoederindustrie;2014;2.3;2.3;;0.0;0.1;0.1;2.3;;2.4;0.1;
9400;Aardgas;109 Diervoederindustrie;2015;2.6;2.6;;0.0;0.1;0.2;2.6;;2.7;0.2;
9401;Aardgas;109 Diervoederindustrie;2016;2.8;2.9;;-0.1;0.0;0.2;2.8;;2.9;0.2;
9402;Aardgas;11 Drankenindustrie;2011;3.1;1.2;;1.9;1.9;;3.1;;3.1;;
9403;Aardgas;11 Drankenindustrie;2012;3.2;1.3;;1.9;1.9;;3.2;;3.2;0.0;
9404;Aardgas;11 Drankenindustrie;2013;3.2;1.3;;1.9;1.9;;3.2;;3.2;0.0;
9405;Aardgas;11 Drankenindustrie;2014;3.1;1.3;;1.8;1.8;;3.1;;3.1;0.0;
9406;Aardgas;11 Drankenindustrie;2015;3.3;1.4;;1.9;1.9;;3.3;;3.3;;
9407;Aardgas;11 Drankenindustrie;2016;3.0;1.5;;1.5;1.5;;3.0;;3.0;;
9408;Aardgas;12 Tabaksindustrie;2011;0.7;0.7;;;;;0.7;;0.7;;
9409;Aardgas;12 Tabaksindustrie;2012;0.7;0.7;;;;;0.7;;0.7;;
9410;Aardgas;12 Tabaksindustrie;2013;0.7;0.7;;;;;0.7;;0.7;;
9411;Aardgas;12 Tabaksindustrie;2014;0.4;0.4;;;;;0.4;;0.4;;
9412;Aardgas;12 Tabaksindustrie;2015;0.3;0.3;;;;;0.3;;0.3;;
9413;Aardgas;12 Tabaksindustrie;2016;0.3;0.3;;;;;0.3;;0.3;;
9414;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2011;2.9;2.3;;0.6;0.6;;2.9;;2.9;0.0;
9415;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2012;3.1;2.5;;0.6;0.6;;3.1;;3.1;0.0;
9416;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2013;3.0;2.5;;0.5;0.5;;3.0;;3.0;0.0;
9417;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2014;2.4;2.2;;0.2;0.2;;2.4;;2.4;0.0;
9418;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2015;2.3;2.3;;;;;2.3;;2.3;0.0;
9419;Aardgas;13-15 Textiel-, kleding-, lederindustrie;2016;2.5;2.5;;;;;2.5;;2.6;0.0;
9420;Aardgas;13 Textielindustrie;2011;2.6;2.1;;0.6;0.6;;2.6;;2.7;0.0;
9421;Aardgas;13 Textielindustrie;2012;2.8;2.2;;0.6;0.6;;2.8;;2.8;0.0;
9422;Aardgas;13 Textielindustrie;2013;2.7;2.3;;0.5;0.5;;2.7;;2.7;0.0;
9423;Aardgas;13 Textielindustrie;2014;2.2;2.0;;0.2;0.2;;2.2;;2.2;0.0;
9424;Aardgas;13 Textielindustrie;2015;2.1;2.1;;;;;2.1;;2.1;0.0;
9425;Aardgas;13 Textielindustrie;2016;2.2;2.2;;;;;2.2;;2.2;0.0;
9426;Aardgas;14 Kledingindustrie;2011;0.1;0.1;;;;;0.1;;0.1;;
9427;Aardgas;14 Kledingindustrie;2012;0.1;0.1;;;;;0.1;;0.1;;
