ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInLeerjaar3_1;LeerlingenIn_2
1861;Woongemeente;< 100.000 inwoners;Lwoo totaal;Totaal herkomstgroeperingen;2004/'05;12210.0;9.0
1862;Woongemeente;< 100.000 inwoners;Lwoo totaal;Autochtonen;2003/'04;8630.0;8.0
1863;Woongemeente;< 100.000 inwoners;Lwoo totaal;Autochtonen;2004/'05;9390.0;8.0
1864;Woongemeente;< 100.000 inwoners;Lwoo totaal;Niet-westerse allochtonen;2003/'04;2040.0;17.0
1865;Woongemeente;< 100.000 inwoners;Lwoo totaal;Niet-westerse allochtonen;2004/'05;2040.0;17.0
1866;Woongemeente;< 100.000 inwoners;Lwoo totaal;Westerse allochtonen;2003/'04;720.0;9.0
1867;Woongemeente;< 100.000 inwoners;Lwoo totaal;Westerse allochtonen;2004/'05;780.0;9.0
1868;Woongemeente;< 100.000 inwoners;Lwoo totaal;Turken;2003/'04;550.0;21.0
1869;Woongemeente;< 100.000 inwoners;Lwoo totaal;Turken;2004/'05;600.0;22.0
1870;Woongemeente;< 100.000 inwoners;Lwoo totaal;Marokkanen;2003/'04;400.0;21.0
1871;Woongemeente;< 100.000 inwoners;Lwoo totaal;Marokkanen;2004/'05;380.0;20.0
1872;Woongemeente;< 100.000 inwoners;Lwoo totaal;Surinamers;2003/'04;180.0;11.0
1873;Woongemeente;< 100.000 inwoners;Lwoo totaal;Surinamers;2004/'05;200.0;12.0
1874;Woongemeente;< 100.000 inwoners;Lwoo totaal;Antillianen en Arubanen;2003/'04;150.0;16.0
1875;Woongemeente;< 100.000 inwoners;Lwoo totaal;Antillianen en Arubanen;2004/'05;170.0;17.0
1876;Woongemeente;< 100.000 inwoners;Lwoo totaal;Overig niet-westerse allochtonen;2003/'04;760.0;16.0
1877;Woongemeente;< 100.000 inwoners;Lwoo totaal;Overig niet-westerse allochtonen;2004/'05;700.0;15.0
1878;Woongemeente;< 100.000 inwoners;Lwoo totaal;Herkomst onbekend;2003/'04;;
1879;Woongemeente;< 100.000 inwoners;Lwoo totaal;Herkomst onbekend;2004/'05;;
1880;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;600.0;0.0
1881;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;730.0;1.0
1882;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Autochtonen;2003/'04;490.0;0.0
1883;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Autochtonen;2004/'05;580.0;0.0
1884;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;70.0;1.0
1885;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2004/'05;100.0;1.0
1886;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;40.0;0.0
1887;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2004/'05;50.0;1.0
1888;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Turken;2003/'04;10.0;1.0
1889;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Turken;2004/'05;30.0;1.0
1890;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Marokkanen;2003/'04;;
1891;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Marokkanen;2004/'05;20.0;1.0
1892;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Surinamers;2003/'04;;
1893;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Surinamers;2004/'05;;
1894;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;
1895;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2004/'05;;
1896;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;40.0;1.0
1897;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;50.0;1.0
1898;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2003/'04;;
1899;Woongemeente;< 100.000 inwoners;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2004/'05;;
1900;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;310.0;0.0
1901;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;410.0;0.0
1902;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Autochtonen;2003/'04;260.0;0.0
1903;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Autochtonen;2004/'05;320.0;0.0
1904;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Niet-westerse allochtonen;2003/'04;30.0;0.0
1905;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Niet-westerse allochtonen;2004/'05;60.0;0.0
1906;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Westerse allochtonen;2003/'04;20.0;0.0
1907;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Westerse allochtonen;2004/'05;30.0;0.0
1908;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Turken;2003/'04;;
1909;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Turken;2004/'05;10.0;0.0
1910;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Marokkanen;2003/'04;;
1911;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Marokkanen;2004/'05;;
1912;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Surinamers;2003/'04;;
1913;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Surinamers;2004/'05;;
1914;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Antillianen en Arubanen;2003/'04;;
1915;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Antillianen en Arubanen;2004/'05;;
1916;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;20.0;0.0
1917;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;30.0;1.0
1918;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Herkomst onbekend;2003/'04;;
1919;Woongemeente;< 100.000 inwoners;Lwoo theoretische leerweg;Herkomst onbekend;2004/'05;;
1920;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;290.0;0.0
1921;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;320.0;0.0
1922;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Autochtonen;2003/'04;230.0;0.0
1923;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Autochtonen;2004/'05;260.0;0.0
1924;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Niet-westerse allochtonen;2003/'04;40.0;0.0
1925;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Niet-westerse allochtonen;2004/'05;40.0;0.0
1926;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Westerse allochtonen;2003/'04;20.0;0.0
1927;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Westerse allochtonen;2004/'05;10.0;0.0
1928;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Turken;2003/'04;10.0;0.0
1929;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Turken;2004/'05;10.0;0.0
1930;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Marokkanen;2003/'04;;
1931;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Marokkanen;2004/'05;10.0;1.0
1932;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Surinamers;2003/'04;;
1933;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Surinamers;2004/'05;;
1934;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Antillianen en Arubanen;2003/'04;;
1935;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Antillianen en Arubanen;2004/'05;;
1936;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;20.0;0.0
1937;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;20.0;0.0
1938;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Herkomst onbekend;2003/'04;;
1939;Woongemeente;< 100.000 inwoners;Lwoo gemengde leerweg;Herkomst onbekend;2004/'05;;
1940;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2003/'04;10800.0;8.0
1941;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2004/'05;11480.0;8.0
1942;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Autochtonen;2003/'04;8140.0;7.0
1943;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Autochtonen;2004/'05;8810.0;8.0
1944;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Niet-westerse allochtonen;2003/'04;1970.0;17.0
1945;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Niet-westerse allochtonen;2004/'05;1940.0;16.0
1946;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Westerse allochtonen;2003/'04;690.0;8.0
1947;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Westerse allochtonen;2004/'05;730.0;9.0
1948;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Turken;2003/'04;540.0;21.0
1949;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Turken;2004/'05;570.0;21.0
1950;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Marokkanen;2003/'04;400.0;20.0
1951;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Marokkanen;2004/'05;370.0;19.0
1952;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Surinamers;2003/'04;180.0;11.0
1953;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Surinamers;2004/'05;190.0;11.0
1954;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2003/'04;140.0;16.0
1955;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2004/'05;160.0;17.0
1956;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2003/'04;720.0;15.0
1957;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2004/'05;650.0;14.0
1958;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2003/'04;;
1959;Woongemeente;< 100.000 inwoners;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2004/'05;;
1960;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;1580.0;1.0
1961;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;2180.0;2.0
1962;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;1230.0;1.0
1963;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2004/'05;1720.0;1.0
1964;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;250.0;2.0
1965;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;330.0;3.0
1966;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;100.0;1.0
1967;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2004/'05;130.0;2.0
1968;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Turken;2003/'04;60.0;2.0
1969;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Turken;2004/'05;90.0;3.0
1970;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;30.0;2.0
1971;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2004/'05;50.0;3.0
1972;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Surinamers;2003/'04;20.0;1.0
1973;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Surinamers;2004/'05;30.0;2.0
1974;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;20.0;2.0
1975;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;20.0;2.0
1976;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;120.0;2.0
1977;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;130.0;3.0
1978;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
1979;Woongemeente;< 100.000 inwoners;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
1980;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;9220.0;7.0
1981;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;9310.0;7.0
1982;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Autochtonen;2003/'04;6910.0;6.0
1983;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Autochtonen;2004/'05;7090.0;6.0
1984;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;1730.0;15.0
1985;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;1610.0;13.0
1986;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;590.0;7.0
1987;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2004/'05;610.0;7.0
1988;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Turken;2003/'04;480.0;19.0
1989;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Turken;2004/'05;480.0;18.0
1990;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Marokkanen;2003/'04;360.0;19.0
1991;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Marokkanen;2004/'05;320.0;16.0
1992;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Surinamers;2003/'04;160.0;10.0
1993;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Surinamers;2004/'05;160.0;9.0
1994;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;130.0;14.0
1995;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;140.0;14.0
1996;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;600.0;13.0
1997;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;520.0;11.0
1998;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
1999;Woongemeente;< 100.000 inwoners;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
2000;Woongemeente;Aa en Hunze;0;Totaal herkomstgroeperingen;2003/'04;280.0;100.0
2001;Woongemeente;Aa en Hunze;0;Totaal herkomstgroeperingen;2004/'05;280.0;100.0
2002;Woongemeente;Aa en Hunze;0;Autochtonen;2003/'04;260.0;100.0
2003;Woongemeente;Aa en Hunze;0;Autochtonen;2004/'05;260.0;100.0
2004;Woongemeente;Aa en Hunze;0;Niet-westerse allochtonen;2003/'04;;
2005;Woongemeente;Aa en Hunze;0;Niet-westerse allochtonen;2004/'05;10.0;100.0
2006;Woongemeente;Aa en Hunze;0;Westerse allochtonen;2003/'04;20.0;100.0
2007;Woongemeente;Aa en Hunze;0;Westerse allochtonen;2004/'05;;
2008;Woongemeente;Aa en Hunze;0;Turken;2003/'04;;
2009;Woongemeente;Aa en Hunze;0;Turken;2004/'05;;
2010;Woongemeente;Aa en Hunze;0;Marokkanen;2003/'04;;
2011;Woongemeente;Aa en Hunze;0;Marokkanen;2004/'05;;
2012;Woongemeente;Aa en Hunze;0;Surinamers;2003/'04;;
2013;Woongemeente;Aa en Hunze;0;Surinamers;2004/'05;;
2014;Woongemeente;Aa en Hunze;0;Antillianen en Arubanen;2003/'04;;
2015;Woongemeente;Aa en Hunze;0;Antillianen en Arubanen;2004/'05;;
2016;Woongemeente;Aa en Hunze;0;Overig niet-westerse allochtonen;2003/'04;;
2017;Woongemeente;Aa en Hunze;0;Overig niet-westerse allochtonen;2004/'05;;
2018;Woongemeente;Aa en Hunze;0;Herkomst onbekend;2003/'04;;
2019;Woongemeente;Aa en Hunze;0;Herkomst onbekend;2004/'05;;
2020;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2003/'04;;
2021;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2004/'05;;
2022;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Autochtonen;2003/'04;;
2023;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Autochtonen;2004/'05;;
2024;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Niet-westerse allochtonen;2003/'04;;
2025;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Niet-westerse allochtonen;2004/'05;;
2026;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Westerse allochtonen;2003/'04;;
2027;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Westerse allochtonen;2004/'05;;
2028;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Turken;2003/'04;;
2029;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Turken;2004/'05;;
2030;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Marokkanen;2003/'04;;
2031;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Marokkanen;2004/'05;;
2032;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Surinamers;2003/'04;;
2033;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Surinamers;2004/'05;;
2034;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Antillianen en Arubanen;2003/'04;;
2035;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Antillianen en Arubanen;2004/'05;;
2036;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2003/'04;;
2037;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2004/'05;;
2038;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Herkomst onbekend;2003/'04;;
2039;Woongemeente;Aa en Hunze;Algemeen leerjaar 3;Herkomst onbekend;2004/'05;;
2040;Woongemeente;Aa en Hunze;Vwo;Totaal herkomstgroeperingen;2003/'04;80.0;27.0
2041;Woongemeente;Aa en Hunze;Vwo;Totaal herkomstgroeperingen;2004/'05;90.0;32.0
2042;Woongemeente;Aa en Hunze;Vwo;Autochtonen;2003/'04;70.0;26.0
2043;Woongemeente;Aa en Hunze;Vwo;Autochtonen;2004/'05;80.0;32.0
2044;Woongemeente;Aa en Hunze;Vwo;Niet-westerse allochtonen;2003/'04;;
2045;Woongemeente;Aa en Hunze;Vwo;Niet-westerse allochtonen;2004/'05;;
2046;Woongemeente;Aa en Hunze;Vwo;Westerse allochtonen;2003/'04;;
2047;Woongemeente;Aa en Hunze;Vwo;Westerse allochtonen;2004/'05;;
2048;Woongemeente;Aa en Hunze;Vwo;Turken;2003/'04;;
2049;Woongemeente;Aa en Hunze;Vwo;Turken;2004/'05;;
2050;Woongemeente;Aa en Hunze;Vwo;Marokkanen;2003/'04;;
2051;Woongemeente;Aa en Hunze;Vwo;Marokkanen;2004/'05;;
2052;Woongemeente;Aa en Hunze;Vwo;Surinamers;2003/'04;;
2053;Woongemeente;Aa en Hunze;Vwo;Surinamers;2004/'05;;
2054;Woongemeente;Aa en Hunze;Vwo;Antillianen en Arubanen;2003/'04;;
2055;Woongemeente;Aa en Hunze;Vwo;Antillianen en Arubanen;2004/'05;;
2056;Woongemeente;Aa en Hunze;Vwo;Overig niet-westerse allochtonen;2003/'04;;
2057;Woongemeente;Aa en Hunze;Vwo;Overig niet-westerse allochtonen;2004/'05;;
2058;Woongemeente;Aa en Hunze;Vwo;Herkomst onbekend;2003/'04;;
2059;Woongemeente;Aa en Hunze;Vwo;Herkomst onbekend;2004/'05;;
2060;Woongemeente;Aa en Hunze;Havo;Totaal herkomstgroeperingen;2003/'04;70.0;26.0
2061;Woongemeente;Aa en Hunze;Havo;Totaal herkomstgroeperingen;2004/'05;60.0;22.0
2062;Woongemeente;Aa en Hunze;Havo;Autochtonen;2003/'04;70.0;26.0
2063;Woongemeente;Aa en Hunze;Havo;Autochtonen;2004/'05;50.0;21.0
2064;Woongemeente;Aa en Hunze;Havo;Niet-westerse allochtonen;2003/'04;;
2065;Woongemeente;Aa en Hunze;Havo;Niet-westerse allochtonen;2004/'05;;
2066;Woongemeente;Aa en Hunze;Havo;Westerse allochtonen;2003/'04;;
2067;Woongemeente;Aa en Hunze;Havo;Westerse allochtonen;2004/'05;;
2068;Woongemeente;Aa en Hunze;Havo;Turken;2003/'04;;
2069;Woongemeente;Aa en Hunze;Havo;Turken;2004/'05;;
2070;Woongemeente;Aa en Hunze;Havo;Marokkanen;2003/'04;;
2071;Woongemeente;Aa en Hunze;Havo;Marokkanen;2004/'05;;
2072;Woongemeente;Aa en Hunze;Havo;Surinamers;2003/'04;;
2073;Woongemeente;Aa en Hunze;Havo;Surinamers;2004/'05;;
2074;Woongemeente;Aa en Hunze;Havo;Antillianen en Arubanen;2003/'04;;
2075;Woongemeente;Aa en Hunze;Havo;Antillianen en Arubanen;2004/'05;;
2076;Woongemeente;Aa en Hunze;Havo;Overig niet-westerse allochtonen;2003/'04;;
2077;Woongemeente;Aa en Hunze;Havo;Overig niet-westerse allochtonen;2004/'05;;
2078;Woongemeente;Aa en Hunze;Havo;Herkomst onbekend;2003/'04;;
2079;Woongemeente;Aa en Hunze;Havo;Herkomst onbekend;2004/'05;;
2080;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2003/'04;130.0;46.0
2081;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2004/'05;130.0;46.0
2082;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Autochtonen;2003/'04;120.0;47.0
2083;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Autochtonen;2004/'05;120.0;47.0
2084;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2003/'04;;
2085;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2004/'05;;
2086;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Westerse allochtonen;2003/'04;;
2087;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Westerse allochtonen;2004/'05;;
2088;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Turken;2003/'04;;
2089;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Turken;2004/'05;;
2090;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Marokkanen;2003/'04;;
2091;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Marokkanen;2004/'05;;
2092;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Surinamers;2003/'04;;
2093;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Surinamers;2004/'05;;
2094;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2003/'04;;
2095;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2004/'05;;
2096;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2003/'04;;
2097;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2004/'05;;
2098;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Herkomst onbekend;2003/'04;;
2099;Woongemeente;Aa en Hunze;Vmbo totaal (incl. lwoo);Herkomst onbekend;2004/'05;;
2100;Woongemeente;Aa en Hunze;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2003/'04;60.0;23.0
2101;Woongemeente;Aa en Hunze;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2004/'05;60.0;23.0
2102;Woongemeente;Aa en Hunze;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2003/'04;60.0;24.0
2103;Woongemeente;Aa en Hunze;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2004/'05;60.0;24.0
2104;Woongemeente;Aa en Hunze;Vmbo (incl. lwoo) theoretisch-gemengd;Niet-westerse allochtonen;2003/'04;;
