ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
3514;N Verhuur en overige zakelijke diensten;2002;6.0
3515;N Verhuur en overige zakelijke diensten;2003 1e kwartaal;5.6
3516;N Verhuur en overige zakelijke diensten;2003 2e kwartaal;5.1
3517;N Verhuur en overige zakelijke diensten;2003 3e kwartaal;4.6
3518;N Verhuur en overige zakelijke diensten;2003 4e kwartaal;5.2
3519;N Verhuur en overige zakelijke diensten;2003;5.1
3520;N Verhuur en overige zakelijke diensten;2004 1e kwartaal;
3521;N Verhuur en overige zakelijke diensten;2004 2e kwartaal;
3522;N Verhuur en overige zakelijke diensten;2004 3e kwartaal;
3523;N Verhuur en overige zakelijke diensten;2004 4e kwartaal;
3524;N Verhuur en overige zakelijke diensten;2004;
3525;N Verhuur en overige zakelijke diensten;2005 1e kwartaal;
3526;N Verhuur en overige zakelijke diensten;2005 2e kwartaal;
3527;N Verhuur en overige zakelijke diensten;2005 3e kwartaal;
3528;N Verhuur en overige zakelijke diensten;2005 4e kwartaal;
3529;N Verhuur en overige zakelijke diensten;2005;
3530;N Verhuur en overige zakelijke diensten;2006 1e kwartaal;
3531;N Verhuur en overige zakelijke diensten;2006 2e kwartaal;
3532;N Verhuur en overige zakelijke diensten;2006 3e kwartaal;
3533;N Verhuur en overige zakelijke diensten;2006 4e kwartaal;
3534;N Verhuur en overige zakelijke diensten;2006;
3535;N Verhuur en overige zakelijke diensten;2007 1e kwartaal;
3536;N Verhuur en overige zakelijke diensten;2007 2e kwartaal;
3537;N Verhuur en overige zakelijke diensten;2007 3e kwartaal;
3538;N Verhuur en overige zakelijke diensten;2007 4e kwartaal;
3539;N Verhuur en overige zakelijke diensten;2007;
3540;N Verhuur en overige zakelijke diensten;2008 1e kwartaal;4.6
3541;N Verhuur en overige zakelijke diensten;2008 2e kwartaal;4.0
3542;N Verhuur en overige zakelijke diensten;2008 3e kwartaal;3.3
3543;N Verhuur en overige zakelijke diensten;2008 4e kwartaal;4.0
3544;N Verhuur en overige zakelijke diensten;2008;4.0
3545;N Verhuur en overige zakelijke diensten;2009 1e kwartaal;4.2
3546;N Verhuur en overige zakelijke diensten;2009 2e kwartaal;3.5
3547;N Verhuur en overige zakelijke diensten;2009 3e kwartaal;3.8
3548;N Verhuur en overige zakelijke diensten;2009 4e kwartaal;4.4
3549;N Verhuur en overige zakelijke diensten;2009;4.0
3550;N Verhuur en overige zakelijke diensten;2010 1e kwartaal;4.3
3551;N Verhuur en overige zakelijke diensten;2010 2e kwartaal;3.8
3552;N Verhuur en overige zakelijke diensten;2010 3e kwartaal;3.9
3553;N Verhuur en overige zakelijke diensten;2010 4e kwartaal;4.2
3554;N Verhuur en overige zakelijke diensten;2010;4.0
3555;N Verhuur en overige zakelijke diensten;2011 1e kwartaal;4.3
3556;N Verhuur en overige zakelijke diensten;2011 2e kwartaal;3.6
3557;N Verhuur en overige zakelijke diensten;2011 3e kwartaal;3.6
3558;N Verhuur en overige zakelijke diensten;2011 4e kwartaal;3.9
3559;N Verhuur en overige zakelijke diensten;2011;3.9
3560;N Verhuur en overige zakelijke diensten;2012 1e kwartaal;4.1
3561;N Verhuur en overige zakelijke diensten;2012 2e kwartaal;3.5
3562;N Verhuur en overige zakelijke diensten;2012 3e kwartaal;3.6
3563;N Verhuur en overige zakelijke diensten;2012 4e kwartaal;4.0
3564;N Verhuur en overige zakelijke diensten;2012;3.8
3565;N Verhuur en overige zakelijke diensten;2013 1e kwartaal;4.2
3566;N Verhuur en overige zakelijke diensten;2013 2e kwartaal;3.6
3567;N Verhuur en overige zakelijke diensten;2013 3e kwartaal;3.3
3568;N Verhuur en overige zakelijke diensten;2013 4e kwartaal;3.5
3569;N Verhuur en overige zakelijke diensten;2013;3.7
3570;N Verhuur en overige zakelijke diensten;2014 1e kwartaal;3.8
3571;N Verhuur en overige zakelijke diensten;2014 2e kwartaal;3.4
3572;N Verhuur en overige zakelijke diensten;2014 3e kwartaal;3.3
3573;N Verhuur en overige zakelijke diensten;2014 4e kwartaal;3.4
3574;N Verhuur en overige zakelijke diensten;2014;3.4
3575;N Verhuur en overige zakelijke diensten;2015 1e kwartaal;3.8
3576;N Verhuur en overige zakelijke diensten;2015 2e kwartaal;3.3
3577;N Verhuur en overige zakelijke diensten;2015 3e kwartaal;3.2
3578;N Verhuur en overige zakelijke diensten;2015 4e kwartaal;3.3
3579;N Verhuur en overige zakelijke diensten;2015;3.4
3580;N Verhuur en overige zakelijke diensten;2016 1e kwartaal;3.5
3581;N Verhuur en overige zakelijke diensten;2016 2e kwartaal;3.3
3582;N Verhuur en overige zakelijke diensten;2016 3e kwartaal;3.2
3583;N Verhuur en overige zakelijke diensten;2016 4e kwartaal;3.5
3584;N Verhuur en overige zakelijke diensten;2016;3.4
3585;N Verhuur en overige zakelijke diensten;2017 1e kwartaal;3.6
3586;N Verhuur en overige zakelijke diensten;2017 2e kwartaal;3.4
3587;N Verhuur en overige zakelijke diensten;2017 3e kwartaal;3.3
3588;N Verhuur en overige zakelijke diensten;2017 4e kwartaal;3.7
3589;N Verhuur en overige zakelijke diensten;2017;3.5
3590;N Verhuur en overige zakelijke diensten;2018 1e kwartaal;4.4
3591;N Verhuur en overige zakelijke diensten;2018 2e kwartaal;3.6
3592;N Verhuur en overige zakelijke diensten;2018 3e kwartaal;3.5
3593;N Verhuur en overige zakelijke diensten;2018 4e kwartaal;3.9
3594;N Verhuur en overige zakelijke diensten;2018;3.9
3595;N Verhuur en overige zakelijke diensten;2019 1e kwartaal;4.1
3596;N Verhuur en overige zakelijke diensten;2019 2e kwartaal;3.7
3597;N Verhuur en overige zakelijke diensten;2019 3e kwartaal;3.8
3598;N Verhuur en overige zakelijke diensten;2019 4e kwartaal;4.2
3599;N Verhuur en overige zakelijke diensten;2019;3.9
3600;N Verhuur en overige zakelijke diensten;2020 1e kwartaal;4.6
3601;N Verhuur en overige zakelijke diensten;2020 2e kwartaal;4.1
3602;N Verhuur en overige zakelijke diensten;2020 3e kwartaal;4.1
3603;N Verhuur en overige zakelijke diensten;2020 4e kwartaal;4.4
3604;N Verhuur en overige zakelijke diensten;2020;4.4
3605;N Verhuur en overige zakelijke diensten;2021 1e kwartaal;4.1
3606;N Verhuur en overige zakelijke diensten;2021 2e kwartaal;4.1
3607;N Verhuur en overige zakelijke diensten;2021 3e kwartaal;4.0
3608;N Verhuur en overige zakelijke diensten;2021 4e kwartaal;4.7
3609;N Verhuur en overige zakelijke diensten;2021 ;4.2
3610;N Verhuur en overige zakelijke diensten;2022 1e kwartaal;5.5
3611;N Verhuur en overige zakelijke diensten;2022 2e kwartaal;4.7
3612;N Verhuur en overige zakelijke diensten;2022 3e kwartaal;4.4
3613;N Verhuur en overige zakelijke diensten;2022 4e kwartaal;5.0
3614;N Verhuur en overige zakelijke diensten;2022;4.9
3615;N Verhuur en overige zakelijke diensten;2023 1e kwartaal;4.9
3616;N Verhuur en overige zakelijke diensten;2023 2e kwartaal;4.3
3617;N Verhuur en overige zakelijke diensten;2023 3e kwartaal;4.4
3618;N Verhuur en overige zakelijke diensten;2023 4e kwartaal;4.8
3619;N Verhuur en overige zakelijke diensten;2023;4.6
3620;N Verhuur en overige zakelijke diensten;2024 1e kwartaal;4.9
3621;N Verhuur en overige zakelijke diensten;2024 2e kwartaal;4.7
3622;N Verhuur en overige zakelijke diensten;2024 3e kwartaal;4.7
3623;N Verhuur en overige zakelijke diensten;2024 4e kwartaal;4.7
3624;N Verhuur en overige zakelijke diensten;2024;4.7
3625;812 Schoonmaakbedrijven;1996 1e kwartaal;6.2
3626;812 Schoonmaakbedrijven;1996 2e kwartaal;5.4
3627;812 Schoonmaakbedrijven;1996 3e kwartaal;5.3
3628;812 Schoonmaakbedrijven;1996 4e kwartaal;5.5
3629;812 Schoonmaakbedrijven;1996;5.6
3630;812 Schoonmaakbedrijven;1997 1e kwartaal;6.2
3631;812 Schoonmaakbedrijven;1997 2e kwartaal;5.6
3632;812 Schoonmaakbedrijven;1997 3e kwartaal;5.6
3633;812 Schoonmaakbedrijven;1997 4e kwartaal;6.0
3634;812 Schoonmaakbedrijven;1997;5.8
3635;812 Schoonmaakbedrijven;1998 1e kwartaal;6.4
3636;812 Schoonmaakbedrijven;1998 2e kwartaal;6.3
3637;812 Schoonmaakbedrijven;1998 3e kwartaal;6.1
3638;812 Schoonmaakbedrijven;1998 4e kwartaal;6.3
3639;812 Schoonmaakbedrijven;1998;6.3
3640;812 Schoonmaakbedrijven;1999 1e kwartaal;7.1
3641;812 Schoonmaakbedrijven;1999 2e kwartaal;7.0
3642;812 Schoonmaakbedrijven;1999 3e kwartaal;7.0
3643;812 Schoonmaakbedrijven;1999 4e kwartaal;6.7
3644;812 Schoonmaakbedrijven;1999;7.0
3645;812 Schoonmaakbedrijven;2000 1e kwartaal;7.6
3646;812 Schoonmaakbedrijven;2000 2e kwartaal;6.8
3647;812 Schoonmaakbedrijven;2000 3e kwartaal;6.8
3648;812 Schoonmaakbedrijven;2000 4e kwartaal;6.7
3649;812 Schoonmaakbedrijven;2000;7.0
3650;812 Schoonmaakbedrijven;2001 1e kwartaal;7.2
3651;812 Schoonmaakbedrijven;2001 2e kwartaal;7.0
3652;812 Schoonmaakbedrijven;2001 3e kwartaal;6.8
3653;812 Schoonmaakbedrijven;2001 4e kwartaal;7.5
3654;812 Schoonmaakbedrijven;2001;7.1
3655;812 Schoonmaakbedrijven;2002 1e kwartaal;6.7
3656;812 Schoonmaakbedrijven;2002 2e kwartaal;6.8
3657;812 Schoonmaakbedrijven;2002 3e kwartaal;7.0
3658;812 Schoonmaakbedrijven;2002 4e kwartaal;6.6
3659;812 Schoonmaakbedrijven;2002;6.8
3660;812 Schoonmaakbedrijven;2003 1e kwartaal;6.5
3661;812 Schoonmaakbedrijven;2003 2e kwartaal;5.9
3662;812 Schoonmaakbedrijven;2003 3e kwartaal;4.5
3663;812 Schoonmaakbedrijven;2003 4e kwartaal;5.5
3664;812 Schoonmaakbedrijven;2003;5.6
3665;812 Schoonmaakbedrijven;2004 1e kwartaal;5.1
3666;812 Schoonmaakbedrijven;2004 2e kwartaal;4.7
3667;812 Schoonmaakbedrijven;2004 3e kwartaal;4.5
3668;812 Schoonmaakbedrijven;2004 4e kwartaal;4.8
3669;812 Schoonmaakbedrijven;2004;4.8
3670;812 Schoonmaakbedrijven;2005 1e kwartaal;4.9
3671;812 Schoonmaakbedrijven;2005 2e kwartaal;4.5
3672;812 Schoonmaakbedrijven;2005 3e kwartaal;4.3
3673;812 Schoonmaakbedrijven;2005 4e kwartaal;4.6
3674;812 Schoonmaakbedrijven;2005;4.6
3675;812 Schoonmaakbedrijven;2006 1e kwartaal;5.4
3676;812 Schoonmaakbedrijven;2006 2e kwartaal;5.0
3677;812 Schoonmaakbedrijven;2006 3e kwartaal;4.8
3678;812 Schoonmaakbedrijven;2006 4e kwartaal;5.1
3679;812 Schoonmaakbedrijven;2006;5.1
3680;812 Schoonmaakbedrijven;2007 1e kwartaal;5.3
3681;812 Schoonmaakbedrijven;2007 2e kwartaal;4.9
3682;812 Schoonmaakbedrijven;2007 3e kwartaal;4.7
3683;812 Schoonmaakbedrijven;2007 4e kwartaal;5.0
3684;812 Schoonmaakbedrijven;2007;5.0
3685;812 Schoonmaakbedrijven;2008 1e kwartaal;5.1
3686;812 Schoonmaakbedrijven;2008 2e kwartaal;5.1
3687;812 Schoonmaakbedrijven;2008 3e kwartaal;4.8
3688;812 Schoonmaakbedrijven;2008 4e kwartaal;4.7
3689;812 Schoonmaakbedrijven;2008;4.9
3690;812 Schoonmaakbedrijven;2009 1e kwartaal;5.3
3691;812 Schoonmaakbedrijven;2009 2e kwartaal;4.9
3692;812 Schoonmaakbedrijven;2009 3e kwartaal;4.9
3693;812 Schoonmaakbedrijven;2009 4e kwartaal;5.6
3694;812 Schoonmaakbedrijven;2009;5.3
3695;812 Schoonmaakbedrijven;2010 1e kwartaal;5.7
3696;812 Schoonmaakbedrijven;2010 2e kwartaal;5.7
3697;812 Schoonmaakbedrijven;2010 3e kwartaal;5.6
3698;812 Schoonmaakbedrijven;2010 4e kwartaal;5.7
3699;812 Schoonmaakbedrijven;2010;5.7
3700;812 Schoonmaakbedrijven;2011 1e kwartaal;5.9
3701;812 Schoonmaakbedrijven;2011 2e kwartaal;5.5
3702;812 Schoonmaakbedrijven;2011 3e kwartaal;4.8
3703;812 Schoonmaakbedrijven;2011 4e kwartaal;5.5
3704;812 Schoonmaakbedrijven;2011;5.4
3705;812 Schoonmaakbedrijven;2012 1e kwartaal;5.4
3706;812 Schoonmaakbedrijven;2012 2e kwartaal;5.0
3707;812 Schoonmaakbedrijven;2012 3e kwartaal;5.0
3708;812 Schoonmaakbedrijven;2012 4e kwartaal;5.5
3709;812 Schoonmaakbedrijven;2012;5.2
3710;812 Schoonmaakbedrijven;2013 1e kwartaal;5.4
3711;812 Schoonmaakbedrijven;2013 2e kwartaal;5.1
3712;812 Schoonmaakbedrijven;2013 3e kwartaal;4.8
3713;812 Schoonmaakbedrijven;2013 4e kwartaal;5.1
3714;812 Schoonmaakbedrijven;2013;5.1
3715;812 Schoonmaakbedrijven;2014 1e kwartaal;5.3
3716;812 Schoonmaakbedrijven;2014 2e kwartaal;5.0
3717;812 Schoonmaakbedrijven;2014 3e kwartaal;4.7
3718;812 Schoonmaakbedrijven;2014 4e kwartaal;5.4
3719;812 Schoonmaakbedrijven;2014;5.1
3720;812 Schoonmaakbedrijven;2015 1e kwartaal;5.7
3721;812 Schoonmaakbedrijven;2015 2e kwartaal;5.4
3722;812 Schoonmaakbedrijven;2015 3e kwartaal;5.0
3723;812 Schoonmaakbedrijven;2015 4e kwartaal;5.2
3724;812 Schoonmaakbedrijven;2015;5.3
3725;812 Schoonmaakbedrijven;2016 1e kwartaal;5.8
3726;812 Schoonmaakbedrijven;2016 2e kwartaal;5.7
3727;812 Schoonmaakbedrijven;2016 3e kwartaal;5.2
3728;812 Schoonmaakbedrijven;2016 4e kwartaal;5.7
3729;812 Schoonmaakbedrijven;2016;5.6
3730;812 Schoonmaakbedrijven;2017 1e kwartaal;5.8
3731;812 Schoonmaakbedrijven;2017 2e kwartaal;5.6
3732;812 Schoonmaakbedrijven;2017 3e kwartaal;5.0
3733;812 Schoonmaakbedrijven;2017 4e kwartaal;5.7
3734;812 Schoonmaakbedrijven;2017;5.5
3735;812 Schoonmaakbedrijven;2018 1e kwartaal;6.5
3736;812 Schoonmaakbedrijven;2018 2e kwartaal;5.8
3737;812 Schoonmaakbedrijven;2018 3e kwartaal;5.2
3738;812 Schoonmaakbedrijven;2018 4e kwartaal;6.2
3739;812 Schoonmaakbedrijven;2018;5.9
3740;812 Schoonmaakbedrijven;2019 1e kwartaal;6.6
3741;812 Schoonmaakbedrijven;2019 2e kwartaal;6.0
3742;812 Schoonmaakbedrijven;2019 3e kwartaal;5.3
3743;812 Schoonmaakbedrijven;2019 4e kwartaal;6.1
3744;812 Schoonmaakbedrijven;2019;6.0
3745;812 Schoonmaakbedrijven;2020 1e kwartaal;7.4
3746;812 Schoonmaakbedrijven;2020 2e kwartaal;6.4
3747;812 Schoonmaakbedrijven;2020 3e kwartaal;6.1
3748;812 Schoonmaakbedrijven;2020 4e kwartaal;6.9
3749;812 Schoonmaakbedrijven;2020;6.6
3750;812 Schoonmaakbedrijven;2021 1e kwartaal;6.7
3751;812 Schoonmaakbedrijven;2021 2e kwartaal;6.6
3752;812 Schoonmaakbedrijven;2021 3e kwartaal;6.0
3753;812 Schoonmaakbedrijven;2021 4e kwartaal;7.1
3754;812 Schoonmaakbedrijven;2021 ;6.6
3755;812 Schoonmaakbedrijven;2022 1e kwartaal;8.5
3756;812 Schoonmaakbedrijven;2022 2e kwartaal;7.2
3757;812 Schoonmaakbedrijven;2022 3e kwartaal;6.2
3758;812 Schoonmaakbedrijven;2022 4e kwartaal;7.0
3759;812 Schoonmaakbedrijven;2022;7.2
3760;812 Schoonmaakbedrijven;2023 1e kwartaal;8.1
3761;812 Schoonmaakbedrijven;2023 2e kwartaal;7.3
3762;812 Schoonmaakbedrijven;2023 3e kwartaal;6.6
3763;812 Schoonmaakbedrijven;2023 4e kwartaal;7.5
3764;812 Schoonmaakbedrijven;2023;7.4
3765;812 Schoonmaakbedrijven;2024 1e kwartaal;7.7
3766;812 Schoonmaakbedrijven;2024 2e kwartaal;7.2
3767;812 Schoonmaakbedrijven;2024 3e kwartaal;7.0
3768;812 Schoonmaakbedrijven;2024 4e kwartaal;7.4
3769;812 Schoonmaakbedrijven;2024;7.3
3770;O-U Niet-commerciële dienstverlening;1996 1e kwartaal;6.7
3771;O-U Niet-commerciële dienstverlening;1996 2e kwartaal;5.8
3772;O-U Niet-commerciële dienstverlening;1996 3e kwartaal;5.1
3773;O-U Niet-commerciële dienstverlening;1996 4e kwartaal;6.2
3774;O-U Niet-commerciële dienstverlening;1996;6.0
3775;O-U Niet-commerciële dienstverlening;1997 1e kwartaal;6.7
3776;O-U Niet-commerciële dienstverlening;1997 2e kwartaal;5.9
3777;O-U Niet-commerciële dienstverlening;1997 3e kwartaal;5.5
3778;O-U Niet-commerciële dienstverlening;1997 4e kwartaal;6.3
3779;O-U Niet-commerciële dienstverlening;1997;6.1
3780;O-U Niet-commerciële dienstverlening;1998 1e kwartaal;6.7
3781;O-U Niet-commerciële dienstverlening;1998 2e kwartaal;6.4
3782;O-U Niet-commerciële dienstverlening;1998 3e kwartaal;5.7
3783;O-U Niet-commerciële dienstverlening;1998 4e kwartaal;6.9
3784;O-U Niet-commerciële dienstverlening;1998;6.4
3785;O-U Niet-commerciële dienstverlening;1999 1e kwartaal;7.8
3786;O-U Niet-commerciële dienstverlening;1999 2e kwartaal;6.6
3787;O-U Niet-commerciële dienstverlening;1999 3e kwartaal;6.4
3788;O-U Niet-commerciële dienstverlening;1999 4e kwartaal;7.2
3789;O-U Niet-commerciële dienstverlening;1999;7.0
3790;O-U Niet-commerciële dienstverlening;2000 1e kwartaal;7.6
3791;O-U Niet-commerciële dienstverlening;2000 2e kwartaal;6.8
3792;O-U Niet-commerciële dienstverlening;2000 3e kwartaal;6.5
3793;O-U Niet-commerciële dienstverlening;2000 4e kwartaal;7.3
3794;O-U Niet-commerciële dienstverlening;2000;7.0
3795;O-U Niet-commerciële dienstverlening;2001 1e kwartaal;7.3
3796;O-U Niet-commerciële dienstverlening;2001 2e kwartaal;6.9
3797;O-U Niet-commerciële dienstverlening;2001 3e kwartaal;6.2
3798;O-U Niet-commerciële dienstverlening;2001 4e kwartaal;6.9
3799;O-U Niet-commerciële dienstverlening;2001;6.8
3800;O-U Niet-commerciële dienstverlening;2002 1e kwartaal;7.4
3801;O-U Niet-commerciële dienstverlening;2002 2e kwartaal;6.4
3802;O-U Niet-commerciële dienstverlening;2002 3e kwartaal;5.8
3803;O-U Niet-commerciële dienstverlening;2002 4e kwartaal;6.2
3804;O-U Niet-commerciële dienstverlening;2002;6.5
3805;O-U Niet-commerciële dienstverlening;2003 1e kwartaal;6.4
3806;O-U Niet-commerciële dienstverlening;2003 2e kwartaal;5.7
3807;O-U Niet-commerciële dienstverlening;2003 3e kwartaal;4.8
3808;O-U Niet-commerciële dienstverlening;2003 4e kwartaal;5.9
3809;O-U Niet-commerciële dienstverlening;2003;5.7
3810;O-U Niet-commerciële dienstverlening;2004 1e kwartaal;5.8
3811;O-U Niet-commerciële dienstverlening;2004 2e kwartaal;5.1
3812;O-U Niet-commerciële dienstverlening;2004 3e kwartaal;4.5
3813;O-U Niet-commerciële dienstverlening;2004 4e kwartaal;5.4
3814;O-U Niet-commerciële dienstverlening;2004;5.2
3815;O-U Niet-commerciële dienstverlening;2005 1e kwartaal;5.8
3816;O-U Niet-commerciële dienstverlening;2005 2e kwartaal;5.0
3817;O-U Niet-commerciële dienstverlening;2005 3e kwartaal;4.5
3818;O-U Niet-commerciële dienstverlening;2005 4e kwartaal;5.3
3819;O-U Niet-commerciële dienstverlening;2005;5.2
3820;O-U Niet-commerciële dienstverlening;2006 1e kwartaal;5.7
3821;O-U Niet-commerciële dienstverlening;2006 2e kwartaal;5.0
3822;O-U Niet-commerciële dienstverlening;2006 3e kwartaal;4.4
3823;O-U Niet-commerciële dienstverlening;2006 4e kwartaal;5.3
3824;O-U Niet-commerciële dienstverlening;2006;5.1
3825;O-U Niet-commerciële dienstverlening;2007 1e kwartaal;5.7
3826;O-U Niet-commerciële dienstverlening;2007 2e kwartaal;5.0
3827;O-U Niet-commerciële dienstverlening;2007 3e kwartaal;4.4
3828;O-U Niet-commerciële dienstverlening;2007 4e kwartaal;5.3
3829;O-U Niet-commerciële dienstverlening;2007;5.1
3830;O-U Niet-commerciële dienstverlening;2008 1e kwartaal;5.7
3831;O-U Niet-commerciële dienstverlening;2008 2e kwartaal;5.0
3832;O-U Niet-commerciële dienstverlening;2008 3e kwartaal;4.5
3833;O-U Niet-commerciële dienstverlening;2008 4e kwartaal;5.2
3834;O-U Niet-commerciële dienstverlening;2008;5.1
3835;O-U Niet-commerciële dienstverlening;2009 1e kwartaal;5.6
3836;O-U Niet-commerciële dienstverlening;2009 2e kwartaal;4.7
3837;O-U Niet-commerciële dienstverlening;2009 3e kwartaal;4.4
3838;O-U Niet-commerciële dienstverlening;2009 4e kwartaal;5.2
3839;O-U Niet-commerciële dienstverlening;2009;5.0
3840;O-U Niet-commerciële dienstverlening;2010 1e kwartaal;5.4
3841;O-U Niet-commerciële dienstverlening;2010 2e kwartaal;4.8
3842;O-U Niet-commerciële dienstverlening;2010 3e kwartaal;4.5
3843;O-U Niet-commerciële dienstverlening;2010 4e kwartaal;5.2
3844;O-U Niet-commerciële dienstverlening;2010;5.0
