ID;Leeftijd;BijdrageplichtigInkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
7739;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2022;
7740;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2017;61.0
7741;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2018;62.0
7742;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2019;71.0
7743;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2020;
7744;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2021;
7745;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delfzijl;2022;
7746;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2017;54.0
7747;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2018;45.0
7748;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2019;37.0
7749;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2020;
7750;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2021;
7751;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deurne;2022;
7752;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2017;230.0
7753;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2018;231.0
7754;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2019;273.0
7755;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2020;
7756;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2021;
7757;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Deventer;2022;
7758;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2017;38.0
7759;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2018;34.0
7760;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2019;33.0
7761;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2020;
7762;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2021;
7763;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Diemen;2022;
7764;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2017;
7765;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2018;
7766;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2019;
7767;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2020;
7768;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2021;
7769;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dijk en Waard;2022;
7770;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2017;35.0
7771;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2018;33.0
7772;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2019;6.0
7773;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2020;
7774;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2021;
7775;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dinkelland;2022;
7776;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2017;35.0
7777;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2018;33.0
7778;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2019;41.0
7779;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2020;
7780;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2021;
7781;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doesburg;2022;
7782;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2017;161.0
7783;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2018;152.0
7784;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2019;161.0
7785;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2020;
7786;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2021;
7787;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Doetinchem;2022;
7788;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2017;39.0
7789;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2018;46.0
7790;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2019;52.0
7791;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2020;
7792;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2021;
7793;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongen;2022;
7794;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2017;27.0
7795;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2018;29.0
7796;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2019;
7797;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2020;
7798;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2021;
7799;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dongeradeel;2022;
7800;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2017;128.0
7801;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2018;170.0
7802;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2019;254.0
7803;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2020;
7804;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2021;
7805;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dordrecht;2022;
7806;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2017;29.0
7807;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2018;28.0
7808;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2019;31.0
7809;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2020;
7810;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2021;
7811;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drechterland;2022;
7812;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2017;7.0
7813;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2018;6.0
7814;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2019;48.0
7815;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2020;
7816;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2021;
7817;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Drimmelen;2022;
7818;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2017;60.0
7819;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2018;58.0
7820;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2019;65.0
7821;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2020;
7822;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2021;
7823;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dronten;2022;
7824;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2017;37.0
7825;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2018;37.0
7826;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2019;39.0
7827;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2020;
7828;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2021;
7829;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Druten;2022;
7830;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2017;45.0
7831;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2018;51.0
7832;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2019;52.0
7833;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2020;
7834;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2021;
7835;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Duiven;2022;
7836;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2017;85.0
7837;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2018;77.0
7838;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2019;72.0
7839;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2020;
7840;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2021;
7841;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2022;
7842;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2017;55.0
7843;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2018;53.0
7844;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2019;51.0
7845;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2020;
7846;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2021;
7847;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2022;
7848;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2017;195.0
7849;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2018;191.0
7850;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2019;210.0
7851;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2020;
7852;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2021;
7853;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2022;
7854;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2017;12.0
7855;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2018;10.0
7856;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2019;9.0
7857;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2020;
7858;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2021;
7859;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2022;
7860;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2017;
7861;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2018;
7862;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2019;
7863;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2020;
7864;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2021;
7865;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2022;
7866;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2017;47.0
7867;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2018;45.0
7868;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2019;
7869;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2020;
7870;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2021;
7871;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2022;
7872;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2017;36.0
7873;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2018;32.0
7874;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2019;36.0
7875;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2020;
7876;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2021;
7877;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2022;
7878;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2017;37.0
7879;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2018;35.0
7880;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2019;33.0
7881;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2020;
7882;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2021;
7883;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2022;
7884;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2017;521.0
7885;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2018;484.0
7886;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2019;518.0
7887;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2020;
7888;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2021;
7889;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2022;
7890;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2017;36.0
7891;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2018;34.0
7892;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2019;36.0
7893;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2020;
7894;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2021;
7895;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2022;
7896;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2017;382.0
7897;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2018;353.0
7898;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2019;191.0
7899;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2020;
7900;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2021;
7901;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2022;
7902;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2017;44.0
7903;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2018;41.0
7904;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2019;49.0
7905;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2020;
7906;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2021;
7907;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2022;
7908;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2017;456.0
7909;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2018;458.0
7910;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2019;551.0
7911;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2020;
7912;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2021;
7913;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2022;
7914;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2017;81.0
7915;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2018;77.0
7916;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2019;74.0
7917;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2020;
7918;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2021;
7919;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2022;
7920;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2017;26.0
7921;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2018;26.0
7922;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2019;22.0
7923;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2020;
7924;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2021;
7925;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2022;
7926;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2017;81.0
7927;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2018;78.0
7928;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2019;76.0
7929;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2020;
7930;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2021;
7931;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2022;
7932;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2017;8.0
7933;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2018;8.0
7934;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2019;
7935;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2020;
7936;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2021;
7937;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2022;
7938;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2017;23.0
7939;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2018;
7940;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2019;
7941;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2020;
7942;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2021;
7943;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2022;
7944;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2017;101.0
7945;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2018;100.0
7946;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2019;112.0
7947;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2020;
7948;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2021;
7949;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2022;
7950;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2017;29.0
7951;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2018;27.0
7952;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2019;3.0
7953;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2020;
7954;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2021;
7955;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2022;
7956;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2017;24.0
7957;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2018;6.0
7958;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2019;
7959;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2020;
7960;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2021;
7961;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2022;
7962;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2017;75.0
7963;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2018;75.0
7964;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2019;83.0
7965;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2020;
7966;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2021;
7967;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2022;
7968;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2017;48.0
7969;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2018;31.0
7970;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2019;30.0
7971;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2020;
7972;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2021;
7973;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2022;
7974;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2017;36.0
7975;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2018;37.0
7976;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2019;33.0
7977;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2020;
7978;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2021;
7979;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2022;
7980;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2017;18.0
7981;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2018;19.0
7982;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2019;
7983;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2020;
7984;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2021;
7985;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2022;
7986;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2017;49.0
7987;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2018;51.0
7988;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2019;57.0
7989;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2020;
7990;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2021;
7991;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2022;
7992;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2017;101.0
7993;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2018;92.0
7994;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2019;88.0
7995;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2020;
7996;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2021;
7997;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2022;
7998;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2017;95.0
7999;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2018;98.0
8000;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2019;115.0
8001;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2020;
8002;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2021;
8003;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2022;
8004;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2017;46.0
8005;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2018;47.0
8006;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2019;47.0
8007;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2020;
8008;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2021;
8009;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2022;
8010;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2017;88.0
8011;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2018;80.0
8012;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2019;84.0
8013;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2020;
8014;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2021;
8015;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2022;
8016;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2017;66.0
8017;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2018;70.0
8018;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2019;92.0
8019;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2020;
8020;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2021;
8021;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2022;
8022;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2017;136.0
8023;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2018;143.0
8024;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2019;179.0
8025;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2020;
8026;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2021;
8027;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2022;
8028;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2017;9.0
8029;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2018;8.0
8030;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2019;6.0
8031;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2020;
8032;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2021;
8033;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2022;
8034;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2017;801.0
8035;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2018;764.0
8036;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2019;297.0
8037;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2020;
8038;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2021;
8039;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2022;
8040;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2017;210.0
8041;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2018;209.0
8042;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2019;395.0
8043;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2020;
8044;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2021;
8045;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2022;
8046;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2017;13.0
8047;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2018;13.0
8048;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2019;
8049;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2020;
8050;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2021;
8051;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2022;
