ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
6839;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2020;465;465;115;10;185;65;0;95;0;110;85;10;20;0;110;95;20;25;50;0;5;10;0
6840;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2021;430;480;125;5;205;35;0;100;0;125;95;10;25;0;130;105;20;30;55;0;10;20;0
6841;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2022;455;455;130;5;155;45;0;120;5;130;105;5;20;0;150;115;35;35;45;0;10;25;0
6842;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2001;1055;1180;655;0;105;5;370;0;40;480;435;5;40;5;570;500;195;210;90;0;25;45;5
6843;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2002;1045;1210;670;0;125;10;370;0;40;475;435;5;30;5;550;485;190;185;105;0;30;35;5
6844;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2003;1125;1270;695;0;120;20;395;0;40;625;565;10;45;0;715;610;240;250;120;0;45;55;5
6845;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2004;1115;1185;630;0;135;20;350;0;45;535;505;5;25;0;660;570;250;195;125;0;35;45;5
6846;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2005;1160;1220;650;0;135;20;385;0;25;520;470;5;45;0;595;515;165;210;135;0;35;45;0
6847;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2006;1260;1340;675;0;135;30;465;0;30;570;495;5;65;5;680;560;165;230;165;0;65;55;5
6848;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2007;1340;1415;710;0;135;45;495;0;30;550;470;5;65;5;665;530;170;220;140;0;60;65;10
6849;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2008;1370;1455;685;0;170;65;505;0;25;550;475;10;65;0;635;520;145;205;175;0;55;55;5
6850;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2009;1265;1445;650;0;200;65;485;20;20;560;475;15;65;5;645;520;120;220;180;0;60;55;5
6851;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2010;1195;1210;610;0;160;50;330;45;15;515;430;20;60;10;575;475;115;205;155;0;35;55;5
6852;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2011;1335;1385;580;0;295;60;270;165;15;475;380;20;75;0;485;415;110;185;115;0;25;45;5
6853;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2012;1325;1425;510;5;325;80;200;295;20;495;400;15;70;15;525;440;130;155;155;0;35;45;0
6854;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2013;1280;1375;430;30;275;85;145;380;25;430;350;20;60;5;465;395;125;130;145;0;25;40;5
6855;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2014;1310;1315;465;30;280;90;125;305;20;465;365;15;75;5;485;425;145;125;155;0;15;40;0
6856;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2015;1170;1280;490;25;295;65;110;275;15;575;435;25;100;10;585;495;140;165;190;0;30;55;0
6857;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2016;1255;1310;520;55;300;80;55;290;15;475;370;30;70;5;480;415;130;145;140;0;25;40;0
6858;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2017;1160;1245;515;15;255;80;45;330;5;515;415;25;70;5;580;470;165;145;165;0;45;65;0
6859;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2018;1165;1215;465;15;280;70;40;330;20;490;415;15;65;5;555;470;170;145;150;0;40;50;0
6860;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2019;1195;1215;435;25;360;90;15;285;5;430;350;15;65;5;490;400;115;130;150;0;45;50;0
6861;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2020;1040;1070;315;40;390;125;5;185;0;280;235;15;35;0;355;270;95;75;100;0;35;55;0
6862;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2021;900;990;300;25;400;90;0;165;10;330;265;20;45;5;390;310;100;90;120;0;20;60;0
6863;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;25 tot 45 jaar;2022;1090;1130;415;35;380;105;5;175;15;345;290;20;30;5;405;315;125;85;105;0;25;65;0
6864;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2001;225;235;85;0;15;0;135;0;0;60;50;0;5;0;70;55;20;25;15;0;5;5;0
6865;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2002;170;210;90;0;10;5;105;0;5;50;50;0;5;0;70;55;15;25;10;0;10;5;0
6866;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2003;225;240;95;0;20;5;120;0;5;85;75;5;5;0;105;85;30;40;20;0;5;10;0
6867;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2004;200;200;105;0;15;0;80;0;10;70;65;0;5;0;90;70;25;30;10;0;5;15;0
6868;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2005;235;260;120;0;30;5;105;0;5;85;80;0;5;0;110;95;30;40;25;0;10;5;0
6869;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2006;335;340;175;0;35;5;120;0;5;140;120;0;20;0;170;135;50;50;40;0;15;20;0
6870;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2007;400;410;185;0;40;10;165;0;5;150;135;5;10;0;200;160;55;55;45;0;20;20;0
6871;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2008;430;455;180;0;50;10;205;0;10;140;125;5;15;0;165;135;50;50;40;0;10;20;0
6872;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2009;400;440;205;0;45;10;170;5;5;165;135;0;30;0;190;150;55;45;50;0;20;15;0
6873;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2010;360;380;165;0;55;20;130;5;5;145;120;5;25;0;155;130;35;55;40;0;10;15;0
6874;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2011;460;450;145;0;90;15;135;60;0;135;110;5;20;5;145;130;45;45;40;0;5;10;0
6875;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2012;500;515;145;0;115;15;95;130;5;135;115;5;15;0;155;135;40;45;50;0;10;10;0
6876;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2013;555;565;145;10;75;20;75;230;5;155;135;0;20;0;180;155;60;40;55;0;10;15;0
6877;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2014;520;530;140;15;85;20;80;185;10;140;115;5;20;0;145;125;50;40;40;0;5;10;0
6878;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2015;520;550;170;25;105;30;60;155;5;190;135;15;35;5;175;155;45;55;55;0;5;15;0
6879;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2016;545;565;175;30;120;30;30;180;0;185;155;5;20;5;200;175;65;60;50;0;10;15;0
6880;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2017;525;550;190;15;80;25;25;220;0;175;135;10;25;5;170;150;55;40;55;0;10;10;0
6881;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2018;555;575;185;15;100;30;5;235;5;185;150;15;25;0;185;155;40;60;60;0;10;20;0
6882;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2019;525;525;150;10;170;40;5;150;5;180;140;10;25;5;190;155;45;55;55;0;10;25;0
6883;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2020;420;425;110;40;135;50;0;90;0;120;85;10;20;0;140;105;40;35;30;0;15;20;0
6884;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2021;370;430;115;20;165;45;5;80;0;125;100;5;15;5;130;110;35;45;30;0;10;15;0
6885;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;45 tot 65 jaar;2022;315;335;95;15;120;40;0;60;5;120;95;5;20;0;135;110;30;35;45;0;10;15;0
6886;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2001;15;15;5;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6887;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2002;5;15;5;0;0;0;10;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6888;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2003;10;10;5;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
6889;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2004;10;10;5;0;5;0;5;0;0;5;5;0;0;0;5;5;0;5;0;0;0;0;0
6890;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2005;10;10;5;0;0;0;5;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6891;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2006;10;15;0;0;5;5;5;0;0;5;5;0;0;0;5;0;0;0;0;0;0;0;0
6892;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2007;10;10;5;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6893;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2008;10;15;5;0;5;0;5;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0
6894;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2009;10;10;5;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6895;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2010;15;10;0;0;5;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
6896;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2011;15;15;5;0;5;0;5;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6897;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2012;25;25;0;0;0;0;0;15;0;5;5;0;0;0;5;5;0;5;0;0;0;0;0
6898;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2013;35;35;0;0;5;0;0;25;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6899;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2014;35;30;5;0;5;0;0;15;0;5;5;0;0;0;5;5;5;0;0;0;0;0;0
6900;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2015;30;35;5;0;5;5;10;10;0;10;5;0;0;0;5;5;0;5;0;0;0;0;0
6901;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2016;50;50;15;5;5;0;0;20;0;10;5;0;5;0;10;5;5;0;0;0;0;0;0
6902;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2017;45;50;10;0;5;0;0;35;0;10;5;0;5;0;10;10;5;0;5;0;0;0;0
6903;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2018;70;70;10;0;10;5;5;40;0;10;5;5;0;0;5;5;0;5;5;0;0;0;0
6904;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2019;55;60;15;0;15;5;0;25;0;15;15;0;0;0;15;15;5;5;5;0;0;0;0
6905;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2020;35;40;5;0;10;5;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6906;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2021;30;30;10;0;10;0;0;10;0;5;5;0;0;0;5;5;5;0;0;0;0;0;0
6907;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;65 jaar of ouder;2022;30;35;5;5;10;10;0;10;0;10;10;0;0;0;10;10;0;5;0;0;0;0;0
6908;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6909;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6910;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6911;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6912;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6913;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6914;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6915;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6916;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6917;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6918;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6919;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6920;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6921;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6922;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6923;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6924;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6925;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6926;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6927;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6928;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6929;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Leeftijd onbekend;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6930;Geslacht onbekend;Totaal;Totaal leeftijd;2001;425;405;105;0;55;0;215;0;25;130;115;0;10;0;165;125;50;60;10;5;25;15;0
6931;Geslacht onbekend;Totaal;Totaal leeftijd;2002;280;340;130;0;50;0;130;0;30;160;140;0;15;0;195;145;65;75;5;0;20;25;0
6932;Geslacht onbekend;Totaal;Totaal leeftijd;2003;270;275;80;0;75;0;75;0;45;110;95;0;15;0;120;95;40;40;15;0;5;20;0
6933;Geslacht onbekend;Totaal;Totaal leeftijd;2004;245;300;70;0;80;0;85;0;60;70;65;0;5;0;90;70;35;35;0;0;5;10;0
6934;Geslacht onbekend;Totaal;Totaal leeftijd;2005;235;265;110;0;50;0;45;0;55;85;80;0;5;0;105;85;45;30;5;0;10;10;0
6935;Geslacht onbekend;Totaal;Totaal leeftijd;2006;210;245;110;0;35;0;50;0;50;75;70;0;5;5;95;65;45;25;0;0;10;15;0
6936;Geslacht onbekend;Totaal;Totaal leeftijd;2007;225;240;125;0;30;0;55;0;25;95;85;0;5;0;125;85;50;35;0;0;15;25;0
6937;Geslacht onbekend;Totaal;Totaal leeftijd;2008;265;300;95;0;135;0;65;0;5;100;75;0;25;0;110;80;45;30;5;0;15;20;0
6938;Geslacht onbekend;Totaal;Totaal leeftijd;2009;250;290;110;0;100;0;70;0;5;100;90;0;5;0;130;90;55;35;0;0;20;20;0
6939;Geslacht onbekend;Totaal;Totaal leeftijd;2010;260;290;150;0;80;0;40;10;10;130;120;0;10;0;175;125;70;50;0;0;30;20;0
6940;Geslacht onbekend;Totaal;Totaal leeftijd;2011;205;235;105;0;90;0;25;10;5;100;95;0;5;0;130;100;55;40;5;0;15;15;0
6941;Geslacht onbekend;Totaal;Totaal leeftijd;2012;200;230;120;0;70;0;20;10;5;95;90;0;5;0;125;90;70;20;5;0;10;25;0
6942;Geslacht onbekend;Totaal;Totaal leeftijd;2013;230;270;85;0;150;0;25;5;5;80;70;0;5;0;90;70;50;20;0;0;5;15;0
6943;Geslacht onbekend;Totaal;Totaal leeftijd;2014;175;220;95;0;90;0;15;15;5;75;70;0;5;0;100;70;45;20;5;0;10;15;0
6944;Geslacht onbekend;Totaal;Totaal leeftijd;2015;220;250;95;0;85;45;15;10;5;90;75;5;10;0;100;75;50;25;0;0;10;15;0
6945;Geslacht onbekend;Totaal;Totaal leeftijd;2016;180;205;90;0;85;5;5;15;0;70;65;0;5;0;85;65;50;15;0;0;10;10;0
6946;Geslacht onbekend;Totaal;Totaal leeftijd;2017;280;275;125;0;90;5;20;25;5;90;80;5;10;0;100;85;30;50;5;0;5;10;0
6947;Geslacht onbekend;Totaal;Totaal leeftijd;2018;210;265;80;0;135;5;20;25;0;85;80;0;10;0;95;80;30;50;0;0;5;10;0
6948;Geslacht onbekend;Totaal;Totaal leeftijd;2019;160;230;70;0;140;0;5;10;0;105;75;5;5;20;120;85;45;30;10;0;10;25;0
6949;Geslacht onbekend;Totaal;Totaal leeftijd;2020;165;200;45;0;125;0;5;20;0;35;30;0;0;0;45;35;20;10;0;0;5;10;0
6950;Geslacht onbekend;Totaal;Totaal leeftijd;2021;295;180;20;0;135;5;5;10;5;75;60;0;5;10;125;70;50;10;10;0;10;50;0
6951;Geslacht onbekend;Totaal;Totaal leeftijd;2022;150;200;30;0;135;5;0;20;10;30;20;0;5;0;30;20;15;5;0;0;5;5;0
6952;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2001;20;20;5;0;5;0;10;0;0;5;5;0;0;0;5;5;0;0;5;0;0;0;0
6953;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2002;10;10;5;0;0;0;5;0;0;5;5;0;0;0;5;5;5;0;0;0;0;0;0
6954;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2003;10;10;10;0;0;0;0;0;0;10;5;0;0;0;5;5;0;0;0;0;0;0;0
6955;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2004;5;10;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6956;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2005;10;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6957;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6958;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2007;5;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6959;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2008;5;5;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6960;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2009;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6961;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2010;5;5;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0
6962;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2011;10;10;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6963;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2012;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6964;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2013;5;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6965;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2014;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6966;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
6967;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2016;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6968;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2017;10;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6969;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2018;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6970;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2019;5;10;0;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
6971;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2020;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6972;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2021;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6973;Geslacht onbekend;Totaal;Jonger dan 18 jaar;2022;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6974;Geslacht onbekend;Totaal;18 tot 25 jaar;2001;80;70;20;0;10;0;40;0;0;35;30;0;0;0;45;35;10;20;5;5;5;0;0
6975;Geslacht onbekend;Totaal;18 tot 25 jaar;2002;60;75;40;0;5;0;20;0;5;60;55;0;5;0;75;55;20;30;5;0;10;10;0
6976;Geslacht onbekend;Totaal;18 tot 25 jaar;2003;85;90;25;0;40;0;15;0;5;40;35;0;5;0;45;35;10;20;5;0;0;5;0
6977;Geslacht onbekend;Totaal;18 tot 25 jaar;2004;45;55;20;0;15;0;15;0;5;25;25;0;0;0;40;25;15;15;0;0;5;10;0
6978;Geslacht onbekend;Totaal;18 tot 25 jaar;2005;40;45;20;0;15;0;5;0;5;20;20;0;0;0;25;20;15;5;0;0;0;5;0
6979;Geslacht onbekend;Totaal;18 tot 25 jaar;2006;40;45;20;0;5;0;10;0;5;15;15;0;0;0;20;15;10;5;0;0;0;5;0
6980;Geslacht onbekend;Totaal;18 tot 25 jaar;2007;55;55;40;0;5;0;10;0;0;30;25;0;0;0;40;25;15;10;0;0;5;10;0
6981;Geslacht onbekend;Totaal;18 tot 25 jaar;2008;45;35;15;0;5;0;15;0;5;10;10;0;0;0;15;10;5;5;0;0;0;0;0
6982;Geslacht onbekend;Totaal;18 tot 25 jaar;2009;40;40;15;0;10;0;10;0;0;10;10;0;0;0;20;15;5;5;0;0;0;5;0
6983;Geslacht onbekend;Totaal;18 tot 25 jaar;2010;50;60;40;0;5;0;15;0;0;30;30;0;0;0;45;30;20;10;0;0;10;5;0
6984;Geslacht onbekend;Totaal;18 tot 25 jaar;2011;30;35;20;0;15;0;5;0;0;20;20;0;0;0;35;25;15;10;0;0;5;5;0
6985;Geslacht onbekend;Totaal;18 tot 25 jaar;2012;50;55;35;0;10;0;5;0;0;30;30;0;0;0;45;30;25;0;0;0;5;10;0
6986;Geslacht onbekend;Totaal;18 tot 25 jaar;2013;30;30;15;0;10;0;5;0;0;20;20;0;0;0;20;20;15;5;0;0;0;0;0
6987;Geslacht onbekend;Totaal;18 tot 25 jaar;2014;30;35;20;0;10;0;5;0;0;15;15;0;0;0;20;15;10;5;0;0;0;5;0
6988;Geslacht onbekend;Totaal;18 tot 25 jaar;2015;30;30;20;0;10;0;0;0;0;15;10;0;0;0;20;10;10;0;0;0;0;5;0
6989;Geslacht onbekend;Totaal;18 tot 25 jaar;2016;25;25;15;0;5;0;0;5;0;20;15;0;5;0;25;20;15;5;0;0;5;5;0
6990;Geslacht onbekend;Totaal;18 tot 25 jaar;2017;40;45;30;0;0;0;5;5;0;25;20;0;5;0;20;20;5;10;0;0;0;0;0
6991;Geslacht onbekend;Totaal;18 tot 25 jaar;2018;40;40;15;0;10;0;5;5;0;20;20;0;5;0;20;20;5;15;0;0;0;0;0
6992;Geslacht onbekend;Totaal;18 tot 25 jaar;2019;20;25;5;0;10;0;0;5;0;5;5;0;0;0;10;5;5;5;0;0;0;0;0
6993;Geslacht onbekend;Totaal;18 tot 25 jaar;2020;20;25;5;0;15;0;0;0;0;5;5;0;0;0;5;5;0;5;0;0;0;0;0
6994;Geslacht onbekend;Totaal;18 tot 25 jaar;2021;45;25;5;0;10;0;0;5;0;15;15;0;0;0;30;15;15;0;0;0;0;15;0
