ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
4967;52447 Winkels in huish art alg ass.;2004 1e kwartaal;95.0;107.0;88.0;-2.2;-0.2;-2.0
4968;52447 Winkels in huish art alg ass.;2004 april;104.0;107.0;97.0;2.5;-1.1;3.7
4969;52447 Winkels in huish art alg ass.;2004 mei;108.0;107.0;101.0;-0.8;-1.0;0.1
4970;52447 Winkels in huish art alg ass.;2004 juni;109.0;106.0;102.0;9.4;-1.2;10.7
4971;52447 Winkels in huish art alg ass.;2004 2e kwartaal;107.0;107.0;100.0;3.6;-1.1;4.7
4972;52447 Winkels in huish art alg ass.;2004 juli;110.0;106.0;104.0;4.0;-2.2;6.3
4973;52447 Winkels in huish art alg ass.;2004 augustus;104.0;106.0;98.0;-7.7;-2.3;-5.5
4974;52447 Winkels in huish art alg ass.;2004 september;101.0;106.0;95.0;0.2;-2.1;2.4
4975;52447 Winkels in huish art alg ass.;2004 3e kwartaal;105.0;106.0;99.0;-1.3;-2.2;0.9
4976;52447 Winkels in huish art alg ass.;2004 oktober;103.0;106.0;98.0;-6.4;-1.8;-4.7
4977;52447 Winkels in huish art alg ass.;2004 november;124.0;105.0;118.0;-0.5;-2.5;2.0
4978;52447 Winkels in huish art alg ass.;2004 december;154.0;105.0;147.0;-0.2;-2.6;2.4
4979;52447 Winkels in huish art alg ass.;2004 4e kwartaal;127.0;105.0;121.0;-2.1;-2.3;0.2
4980;52447 Winkels in huish art alg ass.;2004;108.0;106.0;102.0;-0.6;-1.5;0.9
4981;52447 Winkels in huish art alg ass.;2005 januari;85.0;105.0;81.0;-11.1;-2.5;-8.9
4982;52447 Winkels in huish art alg ass.;2005 februari;88.0;105.0;84.0;-2.6;-2.1;-0.5
4983;52447 Winkels in huish art alg ass.;2005 maart;94.0;106.0;89.0;-4.0;-1.4;-2.7
4984;52447 Winkels in huish art alg ass.;2005 1e kwartaal;89.0;105.0;85.0;-5.9;-2.0;-4.0
4985;52447 Winkels in huish art alg ass.;2005 april;98.0;106.0;92.0;-5.4;-0.6;-4.8
4986;52447 Winkels in huish art alg ass.;2005 mei;98.0;106.0;92.0;-9.6;-0.8;-8.9
4987;52447 Winkels in huish art alg ass.;2005 juni;103.0;106.0;97.0;-5.8;-0.6;-5.3
4988;52447 Winkels in huish art alg ass.;2005 2e kwartaal;99.0;106.0;94.0;-7.0;-0.7;-6.3
4989;52447 Winkels in huish art alg ass.;2005 juli;104.0;105.0;98.0;-5.9;-0.1;-5.8
4990;52447 Winkels in huish art alg ass.;2005 augustus;99.0;106.0;93.0;-4.7;0.2;-4.9
4991;52447 Winkels in huish art alg ass.;2005 september;99.0;106.0;93.0;-1.9;0.3;-2.3
4992;52447 Winkels in huish art alg ass.;2005 3e kwartaal;100.0;106.0;95.0;-4.2;0.2;-4.4
4993;52447 Winkels in huish art alg ass.;2005 oktober;99.0;106.0;93.0;-4.4;0.5;-4.9
4994;52447 Winkels in huish art alg ass.;2005 november;127.0;106.0;120.0;2.6;0.6;2.0
4995;52447 Winkels in huish art alg ass.;2005 december;149.0;105.0;142.0;-3.2;0.2;-3.4
4996;52447 Winkels in huish art alg ass.;2005 4e kwartaal;125.0;106.0;118.0;-1.7;0.4;-2.1
4997;52447 Winkels in huish art alg ass.;2005;104.0;106.0;98.0;-4.5;-0.5;-4.0
4998;52447 Winkels in huish art alg ass.;2006 januari;90.0;105.0;86.0;5.9;-0.1;6.0
4999;52447 Winkels in huish art alg ass.;2006 februari;84.0;105.0;80.0;-5.0;-0.5;-4.5
5000;52447 Winkels in huish art alg ass.;2006 maart;99.0;104.0;94.0;4.3;-1.2;5.5
5001;52447 Winkels in huish art alg ass.;2006 1e kwartaal;91.0;105.0;87.0;1.7;-0.6;2.3
5002;52447 Winkels in huish art alg ass.;2006 april;106.0;105.0;101.0;7.9;-1.5;9.6
5003;52447 Winkels in huish art alg ass.;2006 mei;105.0;104.0;101.0;7.4;-1.8;9.3
5004;52447 Winkels in huish art alg ass.;2006 juni;104.0;104.0;100.0;1.5;-1.7;3.3
5005;52447 Winkels in huish art alg ass.;2006 2e kwartaal;105.0;104.0;101.0;5.5;-1.7;7.3
5006;52447 Winkels in huish art alg ass.;2006 juli;101.0;104.0;97.0;-2.2;-1.1;-1.1
5007;52447 Winkels in huish art alg ass.;2006 augustus;99.0;104.0;95.0;-0.2;-2.0;1.8
5008;52447 Winkels in huish art alg ass.;2006 september;;;;;;
5009;52447 Winkels in huish art alg ass.;2006 3e kwartaal;;;;;;
5010;52447 Winkels in huish art alg ass.;2006 oktober;;;;;;
5011;52447 Winkels in huish art alg ass.;2006 november;;;;;;
5012;52447 Winkels in huish art alg ass.;2006 december;;;;;;
5013;52447 Winkels in huish art alg ass.;2006 4e kwartaal;;;;;;
5014;52447 Winkels in huish art alg ass.;2006;;;;;;
5015;52447 Winkels in huish art alg ass.;2007 januari;;;;;;
5016;52447 Winkels in huish art alg ass.;2007 februari;;;;;;
5017;52447 Winkels in huish art alg ass.;2007 maart;;;;;;
5018;52447 Winkels in huish art alg ass.;2007 1e kwartaal;;;;;;
5019;52447 Winkels in huish art alg ass.;2007 april;;;;;;
5020;52447 Winkels in huish art alg ass.;2007 mei;;;;;;
5021;52447 Winkels in huish art alg ass.;2007 juni;;;;;;
5022;52447 Winkels in huish art alg ass.;2007 2e kwartaal;;;;;;
5023;52447 Winkels in huish art alg ass.;2007 juli;;;;;;
5024;52447 Winkels in huish art alg ass.;2007 augustus;;;;;;
5025;52447 Winkels in huish art alg ass.;2007 september;;;;;;
5026;52447 Winkels in huish art alg ass.;2007 3e kwartaal;;;;;;
5027;52447 Winkels in huish art alg ass.;2007 oktober;;;;;;
5028;52447 Winkels in huish art alg ass.;2007 november;;;;;;
5029;52447 Winkels in huish art alg ass.;2007 december;;;;;;
5030;52447 Winkels in huish art alg ass.;2007 4e kwartaal;;;;;;
5031;52447 Winkels in huish art alg ass.;2007;;;;;;
5032;52447 Winkels in huish art alg ass.;2008 januari;88.0;106.0;84.0;8.5;1.4;7.0
5033;52447 Winkels in huish art alg ass.;2008 februari;89.0;106.0;84.0;12.4;1.4;10.9
5034;52447 Winkels in huish art alg ass.;2008 maart;99.0;106.0;93.0;6.6;1.9;4.6
5035;52447 Winkels in huish art alg ass.;2008 1e kwartaal;92.0;106.0;87.0;9.0;1.5;7.4
5036;52447 Winkels in huish art alg ass.;2008 april;101.0;106.0;95.0;7.0;1.7;5.2
5037;52447 Winkels in huish art alg ass.;2008 mei;106.0;106.0;99.0;3.7;1.7;2.0
5038;52447 Winkels in huish art alg ass.;2008 juni;96.0;105.0;91.0;-7.3;0.6;-7.8
5039;52447 Winkels in huish art alg ass.;2008 2e kwartaal;101.0;106.0;95.0;1.0;1.3;-0.3
5040;52447 Winkels in huish art alg ass.;2008 juli;96.0;105.0;91.0;2.7;0.8;1.9
5041;52447 Winkels in huish art alg ass.;2008 augustus;102.0;106.0;96.0;5.3;0.9;4.3
5042;52447 Winkels in huish art alg ass.;2008 september;98.0;106.0;93.0;3.0;0.9;2.0
5043;52447 Winkels in huish art alg ass.;2008 3e kwartaal;99.0;106.0;94.0;3.7;0.9;2.8
5044;52447 Winkels in huish art alg ass.;2008 oktober;104.0;106.0;98.0;-0.3;0.5;-0.8
5045;52447 Winkels in huish art alg ass.;2008 november;128.0;106.0;120.0;-2.2;0.6;-2.8
5046;52447 Winkels in huish art alg ass.;2008 december;148.0;106.0;139.0;-0.2;0.6;-0.8
5047;52447 Winkels in huish art alg ass.;2008 4e kwartaal;127.0;106.0;119.0;-0.9;0.6;-1.5
5048;52447 Winkels in huish art alg ass.;2008;105.0;106.0;99.0;2.7;1.1;1.6
5049;5244b Woningtextielzaken;2000 januari;92.0;98.0;93.0;;;
5050;5244b Woningtextielzaken;2000 februari;96.0;99.0;97.0;;;
5051;5244b Woningtextielzaken;2000 maart;104.0;99.0;105.0;;;
5052;5244b Woningtextielzaken;2000 1e kwartaal;97.0;99.0;98.0;;;
5053;5244b Woningtextielzaken;2000 april;98.0;100.0;99.0;;;
5054;5244b Woningtextielzaken;2000 mei;100.0;100.0;100.0;;;
5055;5244b Woningtextielzaken;2000 juni;94.0;100.0;95.0;;;
5056;5244b Woningtextielzaken;2000 2e kwartaal;98.0;100.0;98.0;;;
5057;5244b Woningtextielzaken;2000 juli;97.0;100.0;97.0;;;
5058;5244b Woningtextielzaken;2000 augustus;90.0;100.0;90.0;;;
5059;5244b Woningtextielzaken;2000 september;94.0;101.0;94.0;;;
5060;5244b Woningtextielzaken;2000 3e kwartaal;94.0;100.0;94.0;;;
5061;5244b Woningtextielzaken;2000 oktober;100.0;101.0;99.0;;;
5062;5244b Woningtextielzaken;2000 november;113.0;101.0;111.0;;;
5063;5244b Woningtextielzaken;2000 december;122.0;101.0;120.0;;;
5064;5244b Woningtextielzaken;2000 4e kwartaal;112.0;101.0;110.0;;;
5065;5244b Woningtextielzaken;2000;100.0;100.0;100.0;;;
5066;5244b Woningtextielzaken;2001 januari;95.0;104.0;91.0;3.6;5.5;
5067;5244b Woningtextielzaken;2001 februari;91.0;104.0;87.0;-5.1;5.7;
5068;5244b Woningtextielzaken;2001 maart;109.0;105.0;104.0;5.0;5.8;
5069;5244b Woningtextielzaken;2001 1e kwartaal;98.0;104.0;94.0;1.2;5.7;
5070;5244b Woningtextielzaken;2001 april;96.0;105.0;91.0;-2.1;5.7;
5071;5244b Woningtextielzaken;2001 mei;107.0;106.0;101.0;6.5;6.0;
5072;5244b Woningtextielzaken;2001 juni;96.0;106.0;90.0;1.5;6.4;
5073;5244b Woningtextielzaken;2001 2e kwartaal;100.0;106.0;94.0;2.0;6.0;
5074;5244b Woningtextielzaken;2001 juli;97.0;106.0;91.0;0.2;6.7;
5075;5244b Woningtextielzaken;2001 augustus;87.0;106.0;82.0;-3.0;6.3;
5076;5244b Woningtextielzaken;2001 september;89.0;107.0;83.0;-5.9;6.1;
5077;5244b Woningtextielzaken;2001 3e kwartaal;91.0;107.0;85.0;-2.9;6.4;
5078;5244b Woningtextielzaken;2001 oktober;105.0;107.0;98.0;5.3;6.0;
5079;5244b Woningtextielzaken;2001 november;117.0;108.0;109.0;3.5;6.1;
5080;5244b Woningtextielzaken;2001 december;117.0;108.0;109.0;-3.5;6.6;
5081;5244b Woningtextielzaken;2001 4e kwartaal;113.0;108.0;105.0;1.5;6.2;
5082;5244b Woningtextielzaken;2001;101.0;106.0;95.0;0.5;6.1;
5083;5244b Woningtextielzaken;2002 januari;93.0;109.0;85.0;-1.6;5.3;
5084;5244b Woningtextielzaken;2002 februari;90.0;110.0;82.0;-1.3;5.4;
5085;5244b Woningtextielzaken;2002 maart;101.0;110.0;92.0;-7.2;5.0;
5086;5244b Woningtextielzaken;2002 1e kwartaal;95.0;110.0;86.0;-3.6;5.2;
5087;5244b Woningtextielzaken;2002 april;96.0;111.0;86.0;-0.6;5.4;
5088;5244b Woningtextielzaken;2002 mei;104.0;112.0;93.0;-2.9;5.5;
5089;5244b Woningtextielzaken;2002 juni;97.0;112.0;87.0;1.4;5.3;
5090;5244b Woningtextielzaken;2002 2e kwartaal;99.0;111.0;89.0;-0.8;5.4;
5091;5244b Woningtextielzaken;2002 juli;99.0;112.0;89.0;2.5;5.0;
5092;5244b Woningtextielzaken;2002 augustus;83.0;112.0;74.0;-4.4;5.3;
5093;5244b Woningtextielzaken;2002 september;90.0;112.0;80.0;1.1;5.2;
5094;5244b Woningtextielzaken;2002 3e kwartaal;91.0;112.0;81.0;-0.2;5.2;
5095;5244b Woningtextielzaken;2002 oktober;102.0;112.0;91.0;-2.9;4.8;
5096;5244b Woningtextielzaken;2002 november;96.0;113.0;85.0;-17.8;4.8;
5097;5244b Woningtextielzaken;2002 december;113.0;113.0;100.0;-3.7;4.7;
5098;5244b Woningtextielzaken;2002 4e kwartaal;104.0;113.0;92.0;-8.3;4.8;
5099;5244b Woningtextielzaken;2002;97.0;112.0;87.0;-3.4;5.1;
5100;5244b Woningtextielzaken;2003 januari;;;;;;
5101;5244b Woningtextielzaken;2003 februari;;;;;;
5102;5244b Woningtextielzaken;2003 maart;;;;;;
5103;5244b Woningtextielzaken;2003 1e kwartaal;87.0;114.0;76.0;-8.3;4.0;-11.8
5104;5244b Woningtextielzaken;2003 april;;;;;;
5105;5244b Woningtextielzaken;2003 mei;;;;;;
5106;5244b Woningtextielzaken;2003 juni;;;;;;
5107;5244b Woningtextielzaken;2003 2e kwartaal;84.0;115.0;73.0;-15.1;3.3;-17.8
5108;5244b Woningtextielzaken;2003 juli;;;;;;
5109;5244b Woningtextielzaken;2003 augustus;;;;;;
5110;5244b Woningtextielzaken;2003 september;;;;;;
5111;5244b Woningtextielzaken;2003 3e kwartaal;76.0;115.0;66.0;-16.8;2.7;-19.0
5112;5244b Woningtextielzaken;2003 oktober;;;;;;
5113;5244b Woningtextielzaken;2003 november;;;;;;
5114;5244b Woningtextielzaken;2003 december;;;;;;
5115;5244b Woningtextielzaken;2003 4e kwartaal;85.0;115.0;74.0;-17.7;2.4;-19.6
5116;5244b Woningtextielzaken;2003;83.0;115.0;72.0;-14.5;3.1;-17.1
5117;5244b Woningtextielzaken;2004 januari;;;;;;
5118;5244b Woningtextielzaken;2004 februari;;;;;;
5119;5244b Woningtextielzaken;2004 maart;;;;;;
5120;5244b Woningtextielzaken;2004 1e kwartaal;77.0;116.0;66.0;-11.3;1.8;-12.9
5121;5244b Woningtextielzaken;2004 april;;;;;;
5122;5244b Woningtextielzaken;2004 mei;;;;;;
5123;5244b Woningtextielzaken;2004 juni;;;;;;
5124;5244b Woningtextielzaken;2004 2e kwartaal;76.0;117.0;65.0;-9.4;1.3;-10.5
5125;5244b Woningtextielzaken;2004 juli;;;;;;
5126;5244b Woningtextielzaken;2004 augustus;;;;;;
5127;5244b Woningtextielzaken;2004 september;;;;;;
5128;5244b Woningtextielzaken;2004 3e kwartaal;69.0;116.0;60.0;-8.1;0.8;-8.9
5129;5244b Woningtextielzaken;2004 oktober;;;;;;
5130;5244b Woningtextielzaken;2004 november;;;;;;
5131;5244b Woningtextielzaken;2004 december;;;;;;
5132;5244b Woningtextielzaken;2004 4e kwartaal;80.0;116.0;68.0;-6.8;0.9;-7.6
5133;5244b Woningtextielzaken;2004;76.0;116.0;65.0;-8.9;1.2;-10.0
5134;5244b Woningtextielzaken;2005 januari;;;;;;
5135;5244b Woningtextielzaken;2005 februari;;;;;;
5136;5244b Woningtextielzaken;2005 maart;;;;;;
5137;5244b Woningtextielzaken;2005 1e kwartaal;66.0;117.0;57.0;-13.8;0.8;-14.5
5138;5244b Woningtextielzaken;2005 april;;;;;;
5139;5244b Woningtextielzaken;2005 mei;;;;;;
5140;5244b Woningtextielzaken;2005 juni;;;;;;
5141;5244b Woningtextielzaken;2005 2e kwartaal;67.0;118.0;57.0;-12.2;0.9;-13.0
5142;5244b Woningtextielzaken;2005 juli;;;;;;
5143;5244b Woningtextielzaken;2005 augustus;;;;;;
5144;5244b Woningtextielzaken;2005 september;;;;;;
5145;5244b Woningtextielzaken;2005 3e kwartaal;68.0;118.0;57.0;-2.7;1.5;-4.2
5146;5244b Woningtextielzaken;2005 oktober;;;;;;
5147;5244b Woningtextielzaken;2005 november;;;;;;
5148;5244b Woningtextielzaken;2005 december;;;;;;
5149;5244b Woningtextielzaken;2005 4e kwartaal;78.0;118.0;66.0;-2.5;1.2;-3.6
5150;5244b Woningtextielzaken;2005;70.0;118.0;59.0;-7.9;1.1;-8.9
5151;5244b Woningtextielzaken;2006 januari;;;;;;
5152;5244b Woningtextielzaken;2006 februari;;;;;;
5153;5244b Woningtextielzaken;2006 maart;;;;;;
5154;5244b Woningtextielzaken;2006 1e kwartaal;73.0;118.0;62.0;9.8;0.7;9.0
5155;5244b Woningtextielzaken;2006 april;;;;;;
5156;5244b Woningtextielzaken;2006 mei;;;;;;
5157;5244b Woningtextielzaken;2006 juni;;;;;;
5158;5244b Woningtextielzaken;2006 2e kwartaal;77.0;118.0;65.0;14.8;0.3;14.5
5159;5244b Woningtextielzaken;2006 juli;;;;;;
5160;5244b Woningtextielzaken;2006 augustus;;;;;;
5161;5244b Woningtextielzaken;2006 september;;;;;;
5162;5244b Woningtextielzaken;2006 3e kwartaal;75.0;118.0;64.0;11.0;-0.3;11.3
5163;5244b Woningtextielzaken;2006 oktober;;;;;;
5164;5244b Woningtextielzaken;2006 november;;;;;;
5165;5244b Woningtextielzaken;2006 december;;;;;;
5166;5244b Woningtextielzaken;2006 4e kwartaal;84.0;118.0;71.0;8.2;0.0;8.2
5167;5244b Woningtextielzaken;2006;77.0;118.0;65.0;10.9;0.2;10.7
5168;5244b Woningtextielzaken;2007 januari;;;;;;
5169;5244b Woningtextielzaken;2007 februari;;;;;;
5170;5244b Woningtextielzaken;2007 maart;;;;;;
5171;5244b Woningtextielzaken;2007 1e kwartaal;74.0;119.0;62.0;1.2;0.5;0.7
5172;5244b Woningtextielzaken;2007 april;;;;;;
5173;5244b Woningtextielzaken;2007 mei;;;;;;
5174;5244b Woningtextielzaken;2007 juni;;;;;;
5175;5244b Woningtextielzaken;2007 2e kwartaal;76.0;120.0;63.0;-0.7;1.6;-2.2
5176;5244b Woningtextielzaken;2007 juli;;;;;;
5177;5244b Woningtextielzaken;2007 augustus;;;;;;
5178;5244b Woningtextielzaken;2007 september;;;;;;
5179;5244b Woningtextielzaken;2007 3e kwartaal;73.0;120.0;61.0;-3.3;2.0;-5.1
5180;5244b Woningtextielzaken;2007 oktober;;;;;;
5181;5244b Woningtextielzaken;2007 november;;;;;;
5182;5244b Woningtextielzaken;2007 december;;;;;;
5183;5244b Woningtextielzaken;2007 4e kwartaal;80.0;120.0;67.0;-4.8;1.9;-6.6
5184;5244b Woningtextielzaken;2007;76.0;120.0;63.0;-2.0;1.5;-3.4
5185;5244b Woningtextielzaken;2008 januari;;;;;;
5186;5244b Woningtextielzaken;2008 februari;;;;;;
5187;5244b Woningtextielzaken;2008 maart;;;;;;
5188;5244b Woningtextielzaken;2008 1e kwartaal;75.0;122.0;61.0;1.1;2.5;-1.4
5189;5244b Woningtextielzaken;2008 april;;;;;;
5190;5244b Woningtextielzaken;2008 mei;;;;;;
5191;5244b Woningtextielzaken;2008 juni;;;;;;
5192;5244b Woningtextielzaken;2008 2e kwartaal;77.0;123.0;63.0;1.6;2.3;-0.7
5193;5244b Woningtextielzaken;2008 juli;;;;;;
5194;5244b Woningtextielzaken;2008 augustus;;;;;;
5195;5244b Woningtextielzaken;2008 september;;;;;;
5196;5244b Woningtextielzaken;2008 3e kwartaal;70.0;123.0;57.0;-3.5;2.6;-6.0
5197;5244b Woningtextielzaken;2008 oktober;;;;;;
5198;5244b Woningtextielzaken;2008 november;;;;;;
5199;5244b Woningtextielzaken;2008 december;;;;;;
5200;5244b Woningtextielzaken;2008 4e kwartaal;77.0;123.0;62.0;-4.1;2.6;-6.6
5201;5244b Woningtextielzaken;2008;75.0;123.0;61.0;-1.3;2.5;-3.7
5202;5244c Winkels glas,aardewk.+ov.huish.art;2000 januari;;;;;;
5203;5244c Winkels glas,aardewk.+ov.huish.art;2000 februari;;;;;;
5204;5244c Winkels glas,aardewk.+ov.huish.art;2000 maart;;;;;;
5205;5244c Winkels glas,aardewk.+ov.huish.art;2000 1e kwartaal;;;;;;
5206;5244c Winkels glas,aardewk.+ov.huish.art;2000 april;;;;;;
5207;5244c Winkels glas,aardewk.+ov.huish.art;2000 mei;;;;;;
5208;5244c Winkels glas,aardewk.+ov.huish.art;2000 juni;;;;;;
5209;5244c Winkels glas,aardewk.+ov.huish.art;2000 2e kwartaal;;;;;;
5210;5244c Winkels glas,aardewk.+ov.huish.art;2000 juli;;;;;;
5211;5244c Winkels glas,aardewk.+ov.huish.art;2000 augustus;;;;;;
5212;5244c Winkels glas,aardewk.+ov.huish.art;2000 september;;;;;;
5213;5244c Winkels glas,aardewk.+ov.huish.art;2000 3e kwartaal;;;;;;
5214;5244c Winkels glas,aardewk.+ov.huish.art;2000 oktober;;;;;;
5215;5244c Winkels glas,aardewk.+ov.huish.art;2000 november;;;;;;
5216;5244c Winkels glas,aardewk.+ov.huish.art;2000 december;;;;;;
5217;5244c Winkels glas,aardewk.+ov.huish.art;2000 4e kwartaal;;;;;;
5218;5244c Winkels glas,aardewk.+ov.huish.art;2000;;;;;;
5219;5244c Winkels glas,aardewk.+ov.huish.art;2001 januari;;;;;;
5220;5244c Winkels glas,aardewk.+ov.huish.art;2001 februari;;;;;;
5221;5244c Winkels glas,aardewk.+ov.huish.art;2001 maart;;;;;;
5222;5244c Winkels glas,aardewk.+ov.huish.art;2001 1e kwartaal;;;;;;
5223;5244c Winkels glas,aardewk.+ov.huish.art;2001 april;;;;;;
5224;5244c Winkels glas,aardewk.+ov.huish.art;2001 mei;;;;;;
5225;5244c Winkels glas,aardewk.+ov.huish.art;2001 juni;;;;;;
5226;5244c Winkels glas,aardewk.+ov.huish.art;2001 2e kwartaal;;;;;;
5227;5244c Winkels glas,aardewk.+ov.huish.art;2001 juli;;;;;;
5228;5244c Winkels glas,aardewk.+ov.huish.art;2001 augustus;;;;;;
5229;5244c Winkels glas,aardewk.+ov.huish.art;2001 september;;;;;;
5230;5244c Winkels glas,aardewk.+ov.huish.art;2001 3e kwartaal;;;;;;
5231;5244c Winkels glas,aardewk.+ov.huish.art;2001 oktober;;;;;;
5232;5244c Winkels glas,aardewk.+ov.huish.art;2001 november;;;;;;
5233;5244c Winkels glas,aardewk.+ov.huish.art;2001 december;;;;;;
5234;5244c Winkels glas,aardewk.+ov.huish.art;2001 4e kwartaal;;;;;;
5235;5244c Winkels glas,aardewk.+ov.huish.art;2001;;;;;;
5236;5244c Winkels glas,aardewk.+ov.huish.art;2002 januari;;;;;;
5237;5244c Winkels glas,aardewk.+ov.huish.art;2002 februari;;;;;;
5238;5244c Winkels glas,aardewk.+ov.huish.art;2002 maart;;;;;;
5239;5244c Winkels glas,aardewk.+ov.huish.art;2002 1e kwartaal;;;;;;
5240;5244c Winkels glas,aardewk.+ov.huish.art;2002 april;;;;;;
5241;5244c Winkels glas,aardewk.+ov.huish.art;2002 mei;;;;;;
5242;5244c Winkels glas,aardewk.+ov.huish.art;2002 juni;;;;;;
5243;5244c Winkels glas,aardewk.+ov.huish.art;2002 2e kwartaal;;;;;;
5244;5244c Winkels glas,aardewk.+ov.huish.art;2002 juli;;;;;;
5245;5244c Winkels glas,aardewk.+ov.huish.art;2002 augustus;;;;;;
5246;5244c Winkels glas,aardewk.+ov.huish.art;2002 september;;;;;;
5247;5244c Winkels glas,aardewk.+ov.huish.art;2002 3e kwartaal;;;;;;
5248;5244c Winkels glas,aardewk.+ov.huish.art;2002 oktober;;;;;;
5249;5244c Winkels glas,aardewk.+ov.huish.art;2002 november;;;;;;
5250;5244c Winkels glas,aardewk.+ov.huish.art;2002 december;;;;;;
5251;5244c Winkels glas,aardewk.+ov.huish.art;2002 4e kwartaal;;;;;;
5252;5244c Winkels glas,aardewk.+ov.huish.art;2002;;;;;;
5253;5244c Winkels glas,aardewk.+ov.huish.art;2003 januari;96.0;107.0;90.0;-2.3;1.5;-3.7
5254;5244c Winkels glas,aardewk.+ov.huish.art;2003 februari;91.0;108.0;85.0;10.4;1.6;8.6
5255;5244c Winkels glas,aardewk.+ov.huish.art;2003 maart;87.0;108.0;80.0;-7.1;0.8;-7.8
5256;5244c Winkels glas,aardewk.+ov.huish.art;2003 1e kwartaal;92.0;108.0;85.0;-0.1;1.3;-1.4
5257;5244c Winkels glas,aardewk.+ov.huish.art;2003 april;88.0;108.0;81.0;6.4;1.0;5.4
5258;5244c Winkels glas,aardewk.+ov.huish.art;2003 mei;102.0;108.0;94.0;0.5;1.3;-0.8
5259;5244c Winkels glas,aardewk.+ov.huish.art;2003 juni;85.0;108.0;79.0;-5.2;1.0;-6.1
5260;5244c Winkels glas,aardewk.+ov.huish.art;2003 2e kwartaal;92.0;108.0;85.0;0.4;1.1;-0.7
5261;5244c Winkels glas,aardewk.+ov.huish.art;2003 juli;88.0;108.0;81.0;1.5;1.6;-0.1
5262;5244c Winkels glas,aardewk.+ov.huish.art;2003 augustus;94.0;109.0;87.0;-7.2;1.5;-8.5
5263;5244c Winkels glas,aardewk.+ov.huish.art;2003 september;88.0;109.0;81.0;1.4;1.5;-0.1
5264;5244c Winkels glas,aardewk.+ov.huish.art;2003 3e kwartaal;90.0;108.0;83.0;-1.7;1.5;-3.2
5265;5244c Winkels glas,aardewk.+ov.huish.art;2003 oktober;107.0;108.0;99.0;10.7;0.9;9.8
5266;5244c Winkels glas,aardewk.+ov.huish.art;2003 november;121.0;108.0;112.0;-8.0;1.0;-8.9
5267;5244c Winkels glas,aardewk.+ov.huish.art;2003 december;196.0;108.0;181.0;-2.7;1.0;-3.7
5268;5244c Winkels glas,aardewk.+ov.huish.art;2003 4e kwartaal;141.0;108.0;130.0;-1.3;1.0;-2.3
5269;5244c Winkels glas,aardewk.+ov.huish.art;2003;104.0;108.0;96.0;-0.8;1.2;-2.0
5270;5244c Winkels glas,aardewk.+ov.huish.art;2004 januari;;;;;;
5271;5244c Winkels glas,aardewk.+ov.huish.art;2004 februari;;;;;;
5272;5244c Winkels glas,aardewk.+ov.huish.art;2004 maart;;;;;;
