ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
9498;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2008;4.3;1.0;1.4;1.9;0.3;2.3;;0.0;;0.0;;0.1;2.1;;0.1;;;1.0;0.0;0.0;;;0.2;0.2;0.1;0.5;;0.0;0.0;0.0;0.5;0.1;;0.0;;0.0;0.0;;0.3;0.0;0.0;0.0;;0.0;0.1;;;;;0.0;;0.0;0.0;;0.0;;0.2;2.0;1.3;0.7;0.0;
9499;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9500;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9501;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9502;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2003;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;0.0;0.0;;;;;0.0;;;;;0.0;;;;;;;;0.0;0.0;;;;;;;0.0;;;;;;0.0;;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;
9503;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9504;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9505;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6010b Openbaar vervoer (geen taxi);2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9506;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2000;2.4;0.6;1.2;0.7;0.3;1.9;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.2;;0.0;0.0
9507;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2001;1.6;0.2;0.8;0.6;0.1;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.2;;0.0;0.0
9508;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2002;0.5;0.1;0.3;0.1;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;
9509;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2003;0.3;0.0;0.3;0.1;0.0;0.3;;;;;;0.0;0.3;;0.0;;;0.0;;;;;0.0;0.0;;0.0;;;;;0.0;0.0;;0.0;;;;;0.0;;;;;;0.0;;;;;;;0.0;;;;;0.0;0.3;0.0;0.0;0.0;
9510;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9511;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9512;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6020a Wegvervoer en verv.via pijpleiding;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9513;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2000;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
9514;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2001;0.4;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0
9515;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2002;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
9516;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2003;0.2;0.1;0.0;0.1;0.0;0.0;;;;;;;0.0;;;;;0.1;;;;;0.0;0.1;;0.0;;;;;0.0;0.0;;;;;0.0;;;0.0;;0.0;;;;;;;;;;;;;;;;0.0;0.1;0.1;;
9517;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9518;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9519;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;61 Vervoer over water;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9520;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9521;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9522;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9523;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2003;;;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;0.0;0.0;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;;
9524;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9525;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9526;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;62 Vervoer door de lucht;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9527;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2000;0.4;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
9528;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2001;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
9529;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2002;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9530;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2003;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;;0.0;;;;;;;;0.0;;;;;0.0;0.0;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;0.0;;;0.0;0.0;0.0;;
9531;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9532;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9533;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;633 Reis-/informatiebureaus tbv toerisme;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9534;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2000;0.8;0.1;0.2;0.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.2;0.1;0.0;0.0
9535;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2001;0.4;0.1;0.3;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.2;0.1;0.0;0.0
9536;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2002;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.1;0.0;0.0;
9537;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2003;0.1;0.0;0.0;0.1;0.0;0.0;;;;;;0.0;0.0;;0.0;0.0;;0.1;;;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;;;;;0.0;0.1;0.0;0.0;
9538;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9539;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9540;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;6310a Dienstvrl.v.vervoer (geen reisorg);2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9541;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2000;0.7;0.1;0.1;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.1;0.2;0.0
9542;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2001;0.3;0.0;0.1;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0
9543;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2002;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
9544;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2003;0.0;0.0;0.0;0.0;;0.0;;;;;;;0.0;;0.0;;;0.0;;;;;;;;0.0;;;;;0.0;0.0;;;0.0;;;;0.0;;;;;0.0;0.0;;;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;
9545;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9546;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9547;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;64 Post en telecommunicatie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9548;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2000;2.5;0.9;0.6;1.1;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.0;0.2;0.0
9549;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2001;2.7;1.0;0.3;1.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.3;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;1.3;1.1;0.1;0.0
9550;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2002;0.6;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.4;0.1;0.1;
9551;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2003;0.4;0.2;0.0;0.2;0.0;0.0;;0.0;;0.0;;;0.0;;0.0;;0.0;0.2;;;;;0.0;;;0.2;0.0;;0.0;;0.2;0.0;0.0;;;0.0;;;0.2;0.0;0.0;0.0;;;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;;0.0;0.2;0.2;0.1;
9552;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2004;1.3;0.8;0.2;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9553;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2006;2.8;0.4;0.4;2.0;0.0;0.2;;;;;;0.0;0.1;;0.0;;;1.4;;;;;0.0;;0.0;1.3;0.0;;0.0;0.0;1.0;0.1;0.0;;;0.0;;;0.9;0.0;;0.0;;0.0;0.2;;;;;0.0;0.0;0.1;0.1;;0.0;;0.0;0.2;0.8;1.5;0.4;
9554;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;J Financiële instellingen;2008;5.2;1.8;0.7;2.7;0.1;0.6;;;;;;0.3;0.1;;0.1;;0.1;2.2;0.0;;;;0.7;0.0;;1.4;0.0;0.0;0.1;0.0;1.9;0.2;;;;0.0;;;1.7;0.0;;0.0;;0.0;0.3;;;;0.0;0.0;0.0;0.2;0.1;;0.0;;0.1;0.5;1.6;2.2;0.7;
9555;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2000;0.7;0.4;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3;0.0;0.0
9556;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2001;0.8;0.4;0.0;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.3;0.0;0.0
9557;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9558;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2003;0.1;0.1;0.0;0.0;;0.0;;0.0;;;;;0.0;;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.1;0.0;0.0;;;0.0;;;0.0;0.0;;0.0;;;0.0;;;;;0.0;;0.0;0.0;;;;;0.0;0.1;0.0;0.0;
9559;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9560;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;65 Financiële instell.(geen verzekering);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
