ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
2731;16 jaar;Ongehuwd;Overig huishouden;2042;155
2732;16 jaar;Ongehuwd;Overig huishouden;2043;156
2733;16 jaar;Ongehuwd;Overig huishouden;2044;158
2734;16 jaar;Ongehuwd;Overig huishouden;2045;161
2735;16 jaar;Ongehuwd;Overig huishouden;2046;163
2736;16 jaar;Ongehuwd;Overig huishouden;2047;166
2737;16 jaar;Ongehuwd;Overig huishouden;2048;168
2738;16 jaar;Ongehuwd;Overig huishouden;2049;170
2739;16 jaar;Ongehuwd;Overig huishouden;2050;172
2740;16 jaar;Ongehuwd;Overig huishouden;2051;173
2741;16 jaar;Ongehuwd;Overig huishouden;2052;174
2742;16 jaar;Ongehuwd;Overig huishouden;2053;175
2743;16 jaar;Ongehuwd;Overig huishouden;2054;175
2744;16 jaar;Ongehuwd;Overig huishouden;2055;175
2745;16 jaar;Ongehuwd;Overig huishouden;2056;175
2746;16 jaar;Ongehuwd;Overig huishouden;2057;175
2747;16 jaar;Ongehuwd;Overig huishouden;2058;174
2748;16 jaar;Ongehuwd;Overig huishouden;2059;174
2749;16 jaar;Ongehuwd;Overig huishouden;2060;174
2750;16 jaar;Ongehuwd;Overig huishouden;2061;173
2751;16 jaar;Ongehuwd;Overig huishouden;2062;173
2752;16 jaar;Ongehuwd;Overig huishouden;2063;172
2753;16 jaar;Ongehuwd;Overig huishouden;2064;172
2754;16 jaar;Ongehuwd;Overig huishouden;2065;172
2755;16 jaar;Ongehuwd;Overig huishouden;2066;171
2756;16 jaar;Ongehuwd;Overig huishouden;2067;171
2757;16 jaar;Ongehuwd;Overig huishouden;2068;171
2758;16 jaar;Ongehuwd;Overig huishouden;2069;171
2759;16 jaar;Ongehuwd;Overig huishouden;2070;171
2760;16 jaar;Gehuwd;Particulier huishouden;2025;7
2761;16 jaar;Gehuwd;Particulier huishouden;2026;6
2762;16 jaar;Gehuwd;Particulier huishouden;2027;6
2763;16 jaar;Gehuwd;Particulier huishouden;2028;5
2764;16 jaar;Gehuwd;Particulier huishouden;2029;5
2765;16 jaar;Gehuwd;Particulier huishouden;2030;5
2766;16 jaar;Gehuwd;Particulier huishouden;2031;5
2767;16 jaar;Gehuwd;Particulier huishouden;2032;5
2768;16 jaar;Gehuwd;Particulier huishouden;2033;5
2769;16 jaar;Gehuwd;Particulier huishouden;2034;5
2770;16 jaar;Gehuwd;Particulier huishouden;2035;5
2771;16 jaar;Gehuwd;Particulier huishouden;2036;5
2772;16 jaar;Gehuwd;Particulier huishouden;2037;5
2773;16 jaar;Gehuwd;Particulier huishouden;2038;5
2774;16 jaar;Gehuwd;Particulier huishouden;2039;5
2775;16 jaar;Gehuwd;Particulier huishouden;2040;5
2776;16 jaar;Gehuwd;Particulier huishouden;2041;5
2777;16 jaar;Gehuwd;Particulier huishouden;2042;5
2778;16 jaar;Gehuwd;Particulier huishouden;2043;5
2779;16 jaar;Gehuwd;Particulier huishouden;2044;5
2780;16 jaar;Gehuwd;Particulier huishouden;2045;5
2781;16 jaar;Gehuwd;Particulier huishouden;2046;5
2782;16 jaar;Gehuwd;Particulier huishouden;2047;5
2783;16 jaar;Gehuwd;Particulier huishouden;2048;5
2784;16 jaar;Gehuwd;Particulier huishouden;2049;5
2785;16 jaar;Gehuwd;Particulier huishouden;2050;5
2786;16 jaar;Gehuwd;Particulier huishouden;2051;5
2787;16 jaar;Gehuwd;Particulier huishouden;2052;5
2788;16 jaar;Gehuwd;Particulier huishouden;2053;5
2789;16 jaar;Gehuwd;Particulier huishouden;2054;5
2790;16 jaar;Gehuwd;Particulier huishouden;2055;5
2791;16 jaar;Gehuwd;Particulier huishouden;2056;5
2792;16 jaar;Gehuwd;Particulier huishouden;2057;5
2793;16 jaar;Gehuwd;Particulier huishouden;2058;5
2794;16 jaar;Gehuwd;Particulier huishouden;2059;5
2795;16 jaar;Gehuwd;Particulier huishouden;2060;5
2796;16 jaar;Gehuwd;Particulier huishouden;2061;5
2797;16 jaar;Gehuwd;Particulier huishouden;2062;5
2798;16 jaar;Gehuwd;Particulier huishouden;2063;5
2799;16 jaar;Gehuwd;Particulier huishouden;2064;5
2800;16 jaar;Gehuwd;Particulier huishouden;2065;5
2801;16 jaar;Gehuwd;Particulier huishouden;2066;5
2802;16 jaar;Gehuwd;Particulier huishouden;2067;5
2803;16 jaar;Gehuwd;Particulier huishouden;2068;5
2804;16 jaar;Gehuwd;Particulier huishouden;2069;5
2805;16 jaar;Gehuwd;Particulier huishouden;2070;5
2806;16 jaar;Gehuwd;Eenpersoonshuishouden;2025;0
2807;16 jaar;Gehuwd;Eenpersoonshuishouden;2026;0
2808;16 jaar;Gehuwd;Eenpersoonshuishouden;2027;0
2809;16 jaar;Gehuwd;Eenpersoonshuishouden;2028;0
2810;16 jaar;Gehuwd;Eenpersoonshuishouden;2029;0
2811;16 jaar;Gehuwd;Eenpersoonshuishouden;2030;0
2812;16 jaar;Gehuwd;Eenpersoonshuishouden;2031;0
2813;16 jaar;Gehuwd;Eenpersoonshuishouden;2032;0
2814;16 jaar;Gehuwd;Eenpersoonshuishouden;2033;0
2815;16 jaar;Gehuwd;Eenpersoonshuishouden;2034;0
2816;16 jaar;Gehuwd;Eenpersoonshuishouden;2035;0
2817;16 jaar;Gehuwd;Eenpersoonshuishouden;2036;0
2818;16 jaar;Gehuwd;Eenpersoonshuishouden;2037;0
2819;16 jaar;Gehuwd;Eenpersoonshuishouden;2038;0
2820;16 jaar;Gehuwd;Eenpersoonshuishouden;2039;0
2821;16 jaar;Gehuwd;Eenpersoonshuishouden;2040;0
2822;16 jaar;Gehuwd;Eenpersoonshuishouden;2041;0
2823;16 jaar;Gehuwd;Eenpersoonshuishouden;2042;0
2824;16 jaar;Gehuwd;Eenpersoonshuishouden;2043;0
2825;16 jaar;Gehuwd;Eenpersoonshuishouden;2044;0
2826;16 jaar;Gehuwd;Eenpersoonshuishouden;2045;0
2827;16 jaar;Gehuwd;Eenpersoonshuishouden;2046;0
2828;16 jaar;Gehuwd;Eenpersoonshuishouden;2047;0
2829;16 jaar;Gehuwd;Eenpersoonshuishouden;2048;0
2830;16 jaar;Gehuwd;Eenpersoonshuishouden;2049;0
2831;16 jaar;Gehuwd;Eenpersoonshuishouden;2050;0
2832;16 jaar;Gehuwd;Eenpersoonshuishouden;2051;0
2833;16 jaar;Gehuwd;Eenpersoonshuishouden;2052;0
2834;16 jaar;Gehuwd;Eenpersoonshuishouden;2053;0
2835;16 jaar;Gehuwd;Eenpersoonshuishouden;2054;0
2836;16 jaar;Gehuwd;Eenpersoonshuishouden;2055;0
2837;16 jaar;Gehuwd;Eenpersoonshuishouden;2056;0
2838;16 jaar;Gehuwd;Eenpersoonshuishouden;2057;0
2839;16 jaar;Gehuwd;Eenpersoonshuishouden;2058;0
2840;16 jaar;Gehuwd;Eenpersoonshuishouden;2059;0
2841;16 jaar;Gehuwd;Eenpersoonshuishouden;2060;0
2842;16 jaar;Gehuwd;Eenpersoonshuishouden;2061;0
2843;16 jaar;Gehuwd;Eenpersoonshuishouden;2062;0
2844;16 jaar;Gehuwd;Eenpersoonshuishouden;2063;0
2845;16 jaar;Gehuwd;Eenpersoonshuishouden;2064;0
2846;16 jaar;Gehuwd;Eenpersoonshuishouden;2065;0
2847;16 jaar;Gehuwd;Eenpersoonshuishouden;2066;0
2848;16 jaar;Gehuwd;Eenpersoonshuishouden;2067;0
2849;16 jaar;Gehuwd;Eenpersoonshuishouden;2068;0
2850;16 jaar;Gehuwd;Eenpersoonshuishouden;2069;0
2851;16 jaar;Gehuwd;Eenpersoonshuishouden;2070;0
2852;16 jaar;Gehuwd;Paar;2025;7
2853;16 jaar;Gehuwd;Paar;2026;6
2854;16 jaar;Gehuwd;Paar;2027;6
2855;16 jaar;Gehuwd;Paar;2028;5
2856;16 jaar;Gehuwd;Paar;2029;5
2857;16 jaar;Gehuwd;Paar;2030;5
2858;16 jaar;Gehuwd;Paar;2031;5
2859;16 jaar;Gehuwd;Paar;2032;5
2860;16 jaar;Gehuwd;Paar;2033;5
2861;16 jaar;Gehuwd;Paar;2034;5
2862;16 jaar;Gehuwd;Paar;2035;5
2863;16 jaar;Gehuwd;Paar;2036;5
2864;16 jaar;Gehuwd;Paar;2037;5
2865;16 jaar;Gehuwd;Paar;2038;5
2866;16 jaar;Gehuwd;Paar;2039;5
2867;16 jaar;Gehuwd;Paar;2040;5
2868;16 jaar;Gehuwd;Paar;2041;5
2869;16 jaar;Gehuwd;Paar;2042;5
2870;16 jaar;Gehuwd;Paar;2043;5
2871;16 jaar;Gehuwd;Paar;2044;5
2872;16 jaar;Gehuwd;Paar;2045;5
2873;16 jaar;Gehuwd;Paar;2046;5
2874;16 jaar;Gehuwd;Paar;2047;5
2875;16 jaar;Gehuwd;Paar;2048;5
2876;16 jaar;Gehuwd;Paar;2049;5
2877;16 jaar;Gehuwd;Paar;2050;5
2878;16 jaar;Gehuwd;Paar;2051;5
2879;16 jaar;Gehuwd;Paar;2052;5
2880;16 jaar;Gehuwd;Paar;2053;5
2881;16 jaar;Gehuwd;Paar;2054;5
2882;16 jaar;Gehuwd;Paar;2055;5
2883;16 jaar;Gehuwd;Paar;2056;5
2884;16 jaar;Gehuwd;Paar;2057;5
2885;16 jaar;Gehuwd;Paar;2058;5
2886;16 jaar;Gehuwd;Paar;2059;5
2887;16 jaar;Gehuwd;Paar;2060;5
2888;16 jaar;Gehuwd;Paar;2061;5
2889;16 jaar;Gehuwd;Paar;2062;5
2890;16 jaar;Gehuwd;Paar;2063;5
2891;16 jaar;Gehuwd;Paar;2064;5
2892;16 jaar;Gehuwd;Paar;2065;5
2893;16 jaar;Gehuwd;Paar;2066;5
2894;16 jaar;Gehuwd;Paar;2067;5
2895;16 jaar;Gehuwd;Paar;2068;5
2896;16 jaar;Gehuwd;Paar;2069;5
2897;16 jaar;Gehuwd;Paar;2070;5
2898;16 jaar;Gehuwd;Eenouderhuishouden;2025;0
2899;16 jaar;Gehuwd;Eenouderhuishouden;2026;0
2900;16 jaar;Gehuwd;Eenouderhuishouden;2027;0
2901;16 jaar;Gehuwd;Eenouderhuishouden;2028;0
2902;16 jaar;Gehuwd;Eenouderhuishouden;2029;0
2903;16 jaar;Gehuwd;Eenouderhuishouden;2030;0
2904;16 jaar;Gehuwd;Eenouderhuishouden;2031;0
2905;16 jaar;Gehuwd;Eenouderhuishouden;2032;0
2906;16 jaar;Gehuwd;Eenouderhuishouden;2033;0
2907;16 jaar;Gehuwd;Eenouderhuishouden;2034;0
2908;16 jaar;Gehuwd;Eenouderhuishouden;2035;0
2909;16 jaar;Gehuwd;Eenouderhuishouden;2036;0
2910;16 jaar;Gehuwd;Eenouderhuishouden;2037;0
2911;16 jaar;Gehuwd;Eenouderhuishouden;2038;0
2912;16 jaar;Gehuwd;Eenouderhuishouden;2039;0
2913;16 jaar;Gehuwd;Eenouderhuishouden;2040;0
2914;16 jaar;Gehuwd;Eenouderhuishouden;2041;0
2915;16 jaar;Gehuwd;Eenouderhuishouden;2042;0
2916;16 jaar;Gehuwd;Eenouderhuishouden;2043;0
2917;16 jaar;Gehuwd;Eenouderhuishouden;2044;0
2918;16 jaar;Gehuwd;Eenouderhuishouden;2045;0
2919;16 jaar;Gehuwd;Eenouderhuishouden;2046;0
2920;16 jaar;Gehuwd;Eenouderhuishouden;2047;0
2921;16 jaar;Gehuwd;Eenouderhuishouden;2048;0
2922;16 jaar;Gehuwd;Eenouderhuishouden;2049;0
2923;16 jaar;Gehuwd;Eenouderhuishouden;2050;0
2924;16 jaar;Gehuwd;Eenouderhuishouden;2051;0
2925;16 jaar;Gehuwd;Eenouderhuishouden;2052;0
2926;16 jaar;Gehuwd;Eenouderhuishouden;2053;0
2927;16 jaar;Gehuwd;Eenouderhuishouden;2054;0
2928;16 jaar;Gehuwd;Eenouderhuishouden;2055;0
2929;16 jaar;Gehuwd;Eenouderhuishouden;2056;0
2930;16 jaar;Gehuwd;Eenouderhuishouden;2057;0
2931;16 jaar;Gehuwd;Eenouderhuishouden;2058;0
2932;16 jaar;Gehuwd;Eenouderhuishouden;2059;0
2933;16 jaar;Gehuwd;Eenouderhuishouden;2060;0
2934;16 jaar;Gehuwd;Eenouderhuishouden;2061;0
2935;16 jaar;Gehuwd;Eenouderhuishouden;2062;0
2936;16 jaar;Gehuwd;Eenouderhuishouden;2063;0
2937;16 jaar;Gehuwd;Eenouderhuishouden;2064;0
2938;16 jaar;Gehuwd;Eenouderhuishouden;2065;0
2939;16 jaar;Gehuwd;Eenouderhuishouden;2066;0
2940;16 jaar;Gehuwd;Eenouderhuishouden;2067;0
2941;16 jaar;Gehuwd;Eenouderhuishouden;2068;0
2942;16 jaar;Gehuwd;Eenouderhuishouden;2069;0
2943;16 jaar;Gehuwd;Eenouderhuishouden;2070;0
2944;16 jaar;Gehuwd;Overig huishouden;2025;0
2945;16 jaar;Gehuwd;Overig huishouden;2026;0
2946;16 jaar;Gehuwd;Overig huishouden;2027;0
2947;16 jaar;Gehuwd;Overig huishouden;2028;0
2948;16 jaar;Gehuwd;Overig huishouden;2029;0
2949;16 jaar;Gehuwd;Overig huishouden;2030;0
2950;16 jaar;Gehuwd;Overig huishouden;2031;0
2951;16 jaar;Gehuwd;Overig huishouden;2032;0
2952;16 jaar;Gehuwd;Overig huishouden;2033;0
2953;16 jaar;Gehuwd;Overig huishouden;2034;0
2954;16 jaar;Gehuwd;Overig huishouden;2035;0
2955;16 jaar;Gehuwd;Overig huishouden;2036;0
2956;16 jaar;Gehuwd;Overig huishouden;2037;0
2957;16 jaar;Gehuwd;Overig huishouden;2038;0
2958;16 jaar;Gehuwd;Overig huishouden;2039;0
2959;16 jaar;Gehuwd;Overig huishouden;2040;0
2960;16 jaar;Gehuwd;Overig huishouden;2041;0
2961;16 jaar;Gehuwd;Overig huishouden;2042;0
2962;16 jaar;Gehuwd;Overig huishouden;2043;0
2963;16 jaar;Gehuwd;Overig huishouden;2044;0
2964;16 jaar;Gehuwd;Overig huishouden;2045;0
2965;16 jaar;Gehuwd;Overig huishouden;2046;0
2966;16 jaar;Gehuwd;Overig huishouden;2047;0
2967;16 jaar;Gehuwd;Overig huishouden;2048;0
2968;16 jaar;Gehuwd;Overig huishouden;2049;0
2969;16 jaar;Gehuwd;Overig huishouden;2050;0
2970;16 jaar;Gehuwd;Overig huishouden;2051;0
2971;16 jaar;Gehuwd;Overig huishouden;2052;0
2972;16 jaar;Gehuwd;Overig huishouden;2053;0
2973;16 jaar;Gehuwd;Overig huishouden;2054;0
2974;16 jaar;Gehuwd;Overig huishouden;2055;0
2975;16 jaar;Gehuwd;Overig huishouden;2056;0
2976;16 jaar;Gehuwd;Overig huishouden;2057;0
2977;16 jaar;Gehuwd;Overig huishouden;2058;0
2978;16 jaar;Gehuwd;Overig huishouden;2059;0
2979;16 jaar;Gehuwd;Overig huishouden;2060;0
2980;16 jaar;Gehuwd;Overig huishouden;2061;0
2981;16 jaar;Gehuwd;Overig huishouden;2062;0
2982;16 jaar;Gehuwd;Overig huishouden;2063;0
2983;16 jaar;Gehuwd;Overig huishouden;2064;0
2984;16 jaar;Gehuwd;Overig huishouden;2065;0
2985;16 jaar;Gehuwd;Overig huishouden;2066;0
2986;16 jaar;Gehuwd;Overig huishouden;2067;0
2987;16 jaar;Gehuwd;Overig huishouden;2068;0
2988;16 jaar;Gehuwd;Overig huishouden;2069;0
2989;16 jaar;Gehuwd;Overig huishouden;2070;0
2990;16 jaar;Verweduwd;Particulier huishouden;2025;0
2991;16 jaar;Verweduwd;Particulier huishouden;2026;0
2992;16 jaar;Verweduwd;Particulier huishouden;2027;0
2993;16 jaar;Verweduwd;Particulier huishouden;2028;0
2994;16 jaar;Verweduwd;Particulier huishouden;2029;0
2995;16 jaar;Verweduwd;Particulier huishouden;2030;0
2996;16 jaar;Verweduwd;Particulier huishouden;2031;0
2997;16 jaar;Verweduwd;Particulier huishouden;2032;0
2998;16 jaar;Verweduwd;Particulier huishouden;2033;0
2999;16 jaar;Verweduwd;Particulier huishouden;2034;0
3000;16 jaar;Verweduwd;Particulier huishouden;2035;0
3001;16 jaar;Verweduwd;Particulier huishouden;2036;0
3002;16 jaar;Verweduwd;Particulier huishouden;2037;0
3003;16 jaar;Verweduwd;Particulier huishouden;2038;0
3004;16 jaar;Verweduwd;Particulier huishouden;2039;0
3005;16 jaar;Verweduwd;Particulier huishouden;2040;0
3006;16 jaar;Verweduwd;Particulier huishouden;2041;0
3007;16 jaar;Verweduwd;Particulier huishouden;2042;0
3008;16 jaar;Verweduwd;Particulier huishouden;2043;0
3009;16 jaar;Verweduwd;Particulier huishouden;2044;0
3010;16 jaar;Verweduwd;Particulier huishouden;2045;0
3011;16 jaar;Verweduwd;Particulier huishouden;2046;0
3012;16 jaar;Verweduwd;Particulier huishouden;2047;0
3013;16 jaar;Verweduwd;Particulier huishouden;2048;0
3014;16 jaar;Verweduwd;Particulier huishouden;2049;0
3015;16 jaar;Verweduwd;Particulier huishouden;2050;0
3016;16 jaar;Verweduwd;Particulier huishouden;2051;0
3017;16 jaar;Verweduwd;Particulier huishouden;2052;0
3018;16 jaar;Verweduwd;Particulier huishouden;2053;0
3019;16 jaar;Verweduwd;Particulier huishouden;2054;0
3020;16 jaar;Verweduwd;Particulier huishouden;2055;0
3021;16 jaar;Verweduwd;Particulier huishouden;2056;0
3022;16 jaar;Verweduwd;Particulier huishouden;2057;0
3023;16 jaar;Verweduwd;Particulier huishouden;2058;0
3024;16 jaar;Verweduwd;Particulier huishouden;2059;0
3025;16 jaar;Verweduwd;Particulier huishouden;2060;0
3026;16 jaar;Verweduwd;Particulier huishouden;2061;0
3027;16 jaar;Verweduwd;Particulier huishouden;2062;0
3028;16 jaar;Verweduwd;Particulier huishouden;2063;0
3029;16 jaar;Verweduwd;Particulier huishouden;2064;0
3030;16 jaar;Verweduwd;Particulier huishouden;2065;0
3031;16 jaar;Verweduwd;Particulier huishouden;2066;0
3032;16 jaar;Verweduwd;Particulier huishouden;2067;0
3033;16 jaar;Verweduwd;Particulier huishouden;2068;0
3034;16 jaar;Verweduwd;Particulier huishouden;2069;0
3035;16 jaar;Verweduwd;Particulier huishouden;2070;0
3036;16 jaar;Verweduwd;Eenpersoonshuishouden;2025;0
3037;16 jaar;Verweduwd;Eenpersoonshuishouden;2026;0
3038;16 jaar;Verweduwd;Eenpersoonshuishouden;2027;0
3039;16 jaar;Verweduwd;Eenpersoonshuishouden;2028;0
3040;16 jaar;Verweduwd;Eenpersoonshuishouden;2029;0
3041;16 jaar;Verweduwd;Eenpersoonshuishouden;2030;0
3042;16 jaar;Verweduwd;Eenpersoonshuishouden;2031;0
3043;16 jaar;Verweduwd;Eenpersoonshuishouden;2032;0
3044;16 jaar;Verweduwd;Eenpersoonshuishouden;2033;0
3045;16 jaar;Verweduwd;Eenpersoonshuishouden;2034;0
3046;16 jaar;Verweduwd;Eenpersoonshuishouden;2035;0
3047;16 jaar;Verweduwd;Eenpersoonshuishouden;2036;0
3048;16 jaar;Verweduwd;Eenpersoonshuishouden;2037;0
3049;16 jaar;Verweduwd;Eenpersoonshuishouden;2038;0
3050;16 jaar;Verweduwd;Eenpersoonshuishouden;2039;0
3051;16 jaar;Verweduwd;Eenpersoonshuishouden;2040;0
3052;16 jaar;Verweduwd;Eenpersoonshuishouden;2041;0
3053;16 jaar;Verweduwd;Eenpersoonshuishouden;2042;0
3054;16 jaar;Verweduwd;Eenpersoonshuishouden;2043;0
3055;16 jaar;Verweduwd;Eenpersoonshuishouden;2044;0
3056;16 jaar;Verweduwd;Eenpersoonshuishouden;2045;0
3057;16 jaar;Verweduwd;Eenpersoonshuishouden;2046;0
3058;16 jaar;Verweduwd;Eenpersoonshuishouden;2047;0
3059;16 jaar;Verweduwd;Eenpersoonshuishouden;2048;0
3060;16 jaar;Verweduwd;Eenpersoonshuishouden;2049;0
3061;16 jaar;Verweduwd;Eenpersoonshuishouden;2050;0
3062;16 jaar;Verweduwd;Eenpersoonshuishouden;2051;0
3063;16 jaar;Verweduwd;Eenpersoonshuishouden;2052;0
3064;16 jaar;Verweduwd;Eenpersoonshuishouden;2053;0
3065;16 jaar;Verweduwd;Eenpersoonshuishouden;2054;0
3066;16 jaar;Verweduwd;Eenpersoonshuishouden;2055;0
3067;16 jaar;Verweduwd;Eenpersoonshuishouden;2056;0
3068;16 jaar;Verweduwd;Eenpersoonshuishouden;2057;0
3069;16 jaar;Verweduwd;Eenpersoonshuishouden;2058;0
3070;16 jaar;Verweduwd;Eenpersoonshuishouden;2059;0
3071;16 jaar;Verweduwd;Eenpersoonshuishouden;2060;0
3072;16 jaar;Verweduwd;Eenpersoonshuishouden;2061;0
3073;16 jaar;Verweduwd;Eenpersoonshuishouden;2062;0
3074;16 jaar;Verweduwd;Eenpersoonshuishouden;2063;0
3075;16 jaar;Verweduwd;Eenpersoonshuishouden;2064;0
3076;16 jaar;Verweduwd;Eenpersoonshuishouden;2065;0
3077;16 jaar;Verweduwd;Eenpersoonshuishouden;2066;0
3078;16 jaar;Verweduwd;Eenpersoonshuishouden;2067;0
3079;16 jaar;Verweduwd;Eenpersoonshuishouden;2068;0
3080;16 jaar;Verweduwd;Eenpersoonshuishouden;2069;0
3081;16 jaar;Verweduwd;Eenpersoonshuishouden;2070;0
3082;16 jaar;Verweduwd;Paar;2025;0
3083;16 jaar;Verweduwd;Paar;2026;0
3084;16 jaar;Verweduwd;Paar;2027;0
3085;16 jaar;Verweduwd;Paar;2028;0
3086;16 jaar;Verweduwd;Paar;2029;0
3087;16 jaar;Verweduwd;Paar;2030;0
3088;16 jaar;Verweduwd;Paar;2031;0
3089;16 jaar;Verweduwd;Paar;2032;0
3090;16 jaar;Verweduwd;Paar;2033;0
3091;16 jaar;Verweduwd;Paar;2034;0
3092;16 jaar;Verweduwd;Paar;2035;0
3093;16 jaar;Verweduwd;Paar;2036;0
3094;16 jaar;Verweduwd;Paar;2037;0
3095;16 jaar;Verweduwd;Paar;2038;0
3096;16 jaar;Verweduwd;Paar;2039;0
3097;16 jaar;Verweduwd;Paar;2040;0
3098;16 jaar;Verweduwd;Paar;2041;0
3099;16 jaar;Verweduwd;Paar;2042;0
3100;16 jaar;Verweduwd;Paar;2043;0
3101;16 jaar;Verweduwd;Paar;2044;0
3102;16 jaar;Verweduwd;Paar;2045;0
3103;16 jaar;Verweduwd;Paar;2046;0
3104;16 jaar;Verweduwd;Paar;2047;0
3105;16 jaar;Verweduwd;Paar;2048;0
3106;16 jaar;Verweduwd;Paar;2049;0
3107;16 jaar;Verweduwd;Paar;2050;0
3108;16 jaar;Verweduwd;Paar;2051;0
3109;16 jaar;Verweduwd;Paar;2052;0
3110;16 jaar;Verweduwd;Paar;2053;0
3111;16 jaar;Verweduwd;Paar;2054;0
3112;16 jaar;Verweduwd;Paar;2055;0
3113;16 jaar;Verweduwd;Paar;2056;0
3114;16 jaar;Verweduwd;Paar;2057;0
3115;16 jaar;Verweduwd;Paar;2058;0
3116;16 jaar;Verweduwd;Paar;2059;0
3117;16 jaar;Verweduwd;Paar;2060;0
3118;16 jaar;Verweduwd;Paar;2061;0
3119;16 jaar;Verweduwd;Paar;2062;0
3120;16 jaar;Verweduwd;Paar;2063;0
3121;16 jaar;Verweduwd;Paar;2064;0
3122;16 jaar;Verweduwd;Paar;2065;0
3123;16 jaar;Verweduwd;Paar;2066;0
3124;16 jaar;Verweduwd;Paar;2067;0
3125;16 jaar;Verweduwd;Paar;2068;0
3126;16 jaar;Verweduwd;Paar;2069;0
3127;16 jaar;Verweduwd;Paar;2070;0
3128;16 jaar;Verweduwd;Eenouderhuishouden;2025;0
3129;16 jaar;Verweduwd;Eenouderhuishouden;2026;0
3130;16 jaar;Verweduwd;Eenouderhuishouden;2027;0
3131;16 jaar;Verweduwd;Eenouderhuishouden;2028;0
3132;16 jaar;Verweduwd;Eenouderhuishouden;2029;0
3133;16 jaar;Verweduwd;Eenouderhuishouden;2030;0
3134;16 jaar;Verweduwd;Eenouderhuishouden;2031;0
3135;16 jaar;Verweduwd;Eenouderhuishouden;2032;0
3136;16 jaar;Verweduwd;Eenouderhuishouden;2033;0
3137;16 jaar;Verweduwd;Eenouderhuishouden;2034;0
3138;16 jaar;Verweduwd;Eenouderhuishouden;2035;0
3139;16 jaar;Verweduwd;Eenouderhuishouden;2036;0
3140;16 jaar;Verweduwd;Eenouderhuishouden;2037;0
3141;16 jaar;Verweduwd;Eenouderhuishouden;2038;0
3142;16 jaar;Verweduwd;Eenouderhuishouden;2039;0
3143;16 jaar;Verweduwd;Eenouderhuishouden;2040;0
3144;16 jaar;Verweduwd;Eenouderhuishouden;2041;0
3145;16 jaar;Verweduwd;Eenouderhuishouden;2042;0
3146;16 jaar;Verweduwd;Eenouderhuishouden;2043;0
3147;16 jaar;Verweduwd;Eenouderhuishouden;2044;0
3148;16 jaar;Verweduwd;Eenouderhuishouden;2045;0
3149;16 jaar;Verweduwd;Eenouderhuishouden;2046;0
3150;16 jaar;Verweduwd;Eenouderhuishouden;2047;0
3151;16 jaar;Verweduwd;Eenouderhuishouden;2048;0
3152;16 jaar;Verweduwd;Eenouderhuishouden;2049;0
3153;16 jaar;Verweduwd;Eenouderhuishouden;2050;0
3154;16 jaar;Verweduwd;Eenouderhuishouden;2051;0
3155;16 jaar;Verweduwd;Eenouderhuishouden;2052;0
3156;16 jaar;Verweduwd;Eenouderhuishouden;2053;0
3157;16 jaar;Verweduwd;Eenouderhuishouden;2054;0
3158;16 jaar;Verweduwd;Eenouderhuishouden;2055;0
3159;16 jaar;Verweduwd;Eenouderhuishouden;2056;0
3160;16 jaar;Verweduwd;Eenouderhuishouden;2057;0
3161;16 jaar;Verweduwd;Eenouderhuishouden;2058;0
3162;16 jaar;Verweduwd;Eenouderhuishouden;2059;0
3163;16 jaar;Verweduwd;Eenouderhuishouden;2060;0
3164;16 jaar;Verweduwd;Eenouderhuishouden;2061;0
3165;16 jaar;Verweduwd;Eenouderhuishouden;2062;0
3166;16 jaar;Verweduwd;Eenouderhuishouden;2063;0
3167;16 jaar;Verweduwd;Eenouderhuishouden;2064;0
3168;16 jaar;Verweduwd;Eenouderhuishouden;2065;0
3169;16 jaar;Verweduwd;Eenouderhuishouden;2066;0
3170;16 jaar;Verweduwd;Eenouderhuishouden;2067;0
3171;16 jaar;Verweduwd;Eenouderhuishouden;2068;0
3172;16 jaar;Verweduwd;Eenouderhuishouden;2069;0
3173;16 jaar;Verweduwd;Eenouderhuishouden;2070;0
3174;16 jaar;Verweduwd;Overig huishouden;2025;0
3175;16 jaar;Verweduwd;Overig huishouden;2026;0
3176;16 jaar;Verweduwd;Overig huishouden;2027;0
3177;16 jaar;Verweduwd;Overig huishouden;2028;0
3178;16 jaar;Verweduwd;Overig huishouden;2029;0
3179;16 jaar;Verweduwd;Overig huishouden;2030;0
3180;16 jaar;Verweduwd;Overig huishouden;2031;0
3181;16 jaar;Verweduwd;Overig huishouden;2032;0
3182;16 jaar;Verweduwd;Overig huishouden;2033;0
3183;16 jaar;Verweduwd;Overig huishouden;2034;0
3184;16 jaar;Verweduwd;Overig huishouden;2035;0
3185;16 jaar;Verweduwd;Overig huishouden;2036;0
3186;16 jaar;Verweduwd;Overig huishouden;2037;0
3187;16 jaar;Verweduwd;Overig huishouden;2038;0
3188;16 jaar;Verweduwd;Overig huishouden;2039;0
3189;16 jaar;Verweduwd;Overig huishouden;2040;0
3190;16 jaar;Verweduwd;Overig huishouden;2041;0
3191;16 jaar;Verweduwd;Overig huishouden;2042;0
3192;16 jaar;Verweduwd;Overig huishouden;2043;0
3193;16 jaar;Verweduwd;Overig huishouden;2044;0
