ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
5754;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2017;8320.0;6040.0;73.0;83.0;60.0;23.0;17.0
5755;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2018;8360.0;6140.0;73.0;83.0;59.0;24.0;17.0
5756;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2019;8360.0;6190.0;74.0;83.0;58.0;25.0;17.0
5757;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2020;8350.0;6190.0;74.0;83.0;60.0;23.0;17.0
5758;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2021;8400.0;6300.0;75.0;83.0;59.0;23.0;17.0
5759;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2022;8350.0;6360.0;76.0;83.0;59.0;24.0;17.0
5760;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2014;41310.0;29530.0;71.0;88.0;63.0;25.0;12.0
5761;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2015;41610.0;30030.0;72.0;88.0;62.0;25.0;12.0
5762;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2016;41770.0;30400.0;73.0;88.0;62.0;26.0;12.0
5763;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2017;41990.0;30940.0;74.0;87.0;62.0;26.0;13.0
5764;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2018;42130.0;31460.0;75.0;87.0;61.0;26.0;13.0
5765;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2019;42250.0;31890.0;75.0;88.0;61.0;26.0;12.0
5766;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2020;42380.0;31890.0;75.0;87.0;64.0;23.0;13.0
5767;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2021;42150.0;31900.0;76.0;87.0;64.0;24.0;13.0
5768;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Katwijk;2022;41830.0;32210.0;77.0;87.0;63.0;24.0;13.0
5769;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2014;24680.0;14660.0;59.0;88.0;62.0;26.0;12.0
5770;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2015;24420.0;14590.0;60.0;88.0;60.0;27.0;12.0
5771;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2016;24220.0;14560.0;60.0;88.0;60.0;28.0;12.0
5772;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2017;24080.0;14620.0;61.0;88.0;59.0;28.0;12.0
5773;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2018;23930.0;14630.0;61.0;88.0;60.0;28.0;12.0
5774;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2019;23710.0;14620.0;62.0;88.0;60.0;28.0;12.0
5775;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2020;23490.0;14340.0;61.0;88.0;64.0;24.0;12.0
5776;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2021;23260.0;14350.0;62.0;88.0;63.0;25.0;12.0
5777;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kerkrade;2022;22960.0;14390.0;63.0;88.0;63.0;26.0;12.0
5778;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2014;15370.0;11130.0;72.0;80.0;57.0;23.0;20.0
5779;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2015;15400.0;11210.0;73.0;80.0;55.0;24.0;20.0
5780;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2016;15460.0;11280.0;73.0;80.0;55.0;25.0;20.0
5781;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2017;15480.0;11450.0;74.0;80.0;54.0;26.0;20.0
5782;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2018;15490.0;11620.0;75.0;80.0;54.0;26.0;20.0
5783;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2019;15530.0;11710.0;75.0;80.0;54.0;26.0;20.0
5784;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2020;15550.0;11720.0;75.0;80.0;57.0;23.0;20.0
5785;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2021;15610.0;11890.0;76.0;80.0;57.0;23.0;20.0
5786;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Koggenland;2022;15480.0;11940.0;77.0;79.0;56.0;23.0;21.0
5787;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2014;17580.0;11460.0;65.0;84.0;62.0;22.0;16.0
5788;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2015;17500.0;11440.0;65.0;84.0;60.0;24.0;16.0
5789;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2016;17430.0;11520.0;66.0;84.0;59.0;25.0;16.0
5790;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2017;17320.0;11610.0;67.0;84.0;59.0;26.0;16.0
5791;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2018;17290.0;11800.0;68.0;85.0;58.0;26.0;15.0
5792;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2019;17180.0;11960.0;70.0;85.0;58.0;27.0;15.0
5793;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2020;17050.0;11860.0;70.0;85.0;62.0;24.0;15.0
5794;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2021;16760.0;11830.0;71.0;85.0;62.0;24.0;15.0
5795;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpen aan den IJssel;2022;16430.0;11910.0;72.0;85.0;61.0;25.0;15.0
5796;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2014;36010.0;24790.0;69.0;81.0;58.0;23.0;19.0
5797;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2015;36030.0;24950.0;69.0;81.0;57.0;23.0;19.0
5798;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2016;36220.0;25350.0;70.0;81.0;56.0;25.0;19.0
5799;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2017;36430.0;25890.0;71.0;81.0;56.0;25.0;19.0
5800;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2018;36500.0;26340.0;72.0;81.0;55.0;26.0;19.0
5801;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2019;36580.0;26730.0;73.0;81.0;55.0;26.0;19.0
5802;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2020;36430.0;26630.0;73.0;81.0;59.0;22.0;19.0
5803;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2021;36480.0;26980.0;74.0;81.0;59.0;22.0;19.0
5804;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Krimpenerwaard;2022;36290.0;27460.0;76.0;81.0;58.0;23.0;19.0
5805;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2014;15150.0;10290.0;68.0;81.0;58.0;23.0;19.0
5806;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2015;15130.0;10370.0;69.0;81.0;57.0;24.0;19.0
5807;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2016;15090.0;10510.0;70.0;81.0;56.0;25.0;19.0
5808;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2017;15120.0;10740.0;71.0;81.0;55.0;26.0;19.0
5809;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2018;15200.0;10900.0;72.0;81.0;56.0;26.0;19.0
5810;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2019;15240.0;11070.0;73.0;81.0;56.0;25.0;19.0
5811;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2020;15370.0;11100.0;72.0;81.0;59.0;22.0;19.0
5812;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2021;15380.0;11230.0;73.0;81.0;59.0;22.0;19.0
5813;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laarbeek;2022;15310.0;11390.0;74.0;81.0;58.0;23.0;19.0
5814;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2014;57590.0;40190.0;70.0;84.0;60.0;24.0;16.0
5815;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2015;57420.0;40230.0;70.0;84.0;58.0;25.0;16.0
5816;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2016;57560.0;40670.0;71.0;84.0;58.0;26.0;16.0
5817;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2017;57670.0;41280.0;72.0;84.0;58.0;26.0;16.0
5818;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2018;57850.0;42030.0;73.0;84.0;57.0;27.0;16.0
5819;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2019;57990.0;42580.0;73.0;84.0;57.0;27.0;16.0
5820;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2020;58230.0;42480.0;73.0;84.0;61.0;24.0;16.0
5821;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2021;58280.0;42970.0;74.0;84.0;60.0;24.0;16.0
5822;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Land van Cuijk;2022;58110.0;43430.0;75.0;84.0;60.0;24.0;16.0
5823;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2014;22320.0;14060.0;63.0;88.0;63.0;25.0;12.0
5824;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2015;22220.0;14000.0;63.0;88.0;62.0;26.0;12.0
5825;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2016;22200.0;13990.0;63.0;88.0;61.0;27.0;12.0
5826;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2017;22270.0;14100.0;63.0;88.0;60.0;28.0;12.0
5827;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2018;22260.0;14160.0;64.0;88.0;61.0;28.0;12.0
5828;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2019;22160.0;14220.0;64.0;88.0;60.0;28.0;12.0
5829;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2020;21980.0;13950.0;63.0;88.0;64.0;24.0;12.0
5830;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2021;21680.0;13840.0;64.0;88.0;64.0;24.0;12.0
5831;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landgraaf;2022;21440.0;13960.0;65.0;89.0;64.0;25.0;11.0
5832;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2014;6800.0;4680.0;69.0;76.0;55.0;22.0;24.0
5833;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2015;6870.0;4770.0;69.0;76.0;54.0;23.0;24.0
5834;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2016;6960.0;4860.0;70.0;76.0;53.0;24.0;24.0
5835;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2017;7030.0;4960.0;71.0;76.0;52.0;24.0;24.0
5836;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2018;6960.0;4950.0;71.0;76.0;52.0;24.0;24.0
5837;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2019;6870.0;4900.0;71.0;75.0;51.0;24.0;25.0
5838;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2020;6810.0;4820.0;71.0;75.0;54.0;21.0;25.0
5839;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2021;6690.0;4770.0;71.0;74.0;53.0;20.0;26.0
5840;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Landsmeer;2022;6570.0;4780.0;73.0;73.0;52.0;21.0;27.0
5841;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2014;34400.0;25360.0;74.0;82.0;61.0;21.0;18.0
5842;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2015;34750.0;25710.0;74.0;82.0;60.0;22.0;18.0
5843;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2016;35120.0;26220.0;75.0;82.0;59.0;23.0;18.0
5844;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2017;35530.0;26780.0;75.0;82.0;59.0;23.0;18.0
5845;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2018;35640.0;27140.0;76.0;82.0;58.0;24.0;18.0
5846;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2019;35730.0;27440.0;77.0;82.0;58.0;24.0;18.0
5847;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2020;35990.0;27540.0;77.0;82.0;62.0;21.0;18.0
5848;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2021;36210.0;27890.0;77.0;82.0;61.0;21.0;18.0
5849;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lansingerland;2022;36090.0;28220.0;78.0;83.0;60.0;23.0;17.0
5850;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2014;5870.0;3490.0;59.0;65.0;46.0;19.0;35.0
5851;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2015;5880.0;3520.0;60.0;64.0;44.0;19.0;36.0
5852;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2016;5900.0;3530.0;60.0;63.0;43.0;20.0;37.0
5853;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2017;5930.0;3650.0;62.0;63.0;42.0;21.0;37.0
5854;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2018;5920.0;3680.0;62.0;64.0;42.0;22.0;36.0
5855;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2019;5860.0;3700.0;63.0;64.0;43.0;21.0;36.0
5856;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2020;5830.0;3680.0;63.0;63.0;47.0;17.0;37.0
5857;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2021;5790.0;3770.0;65.0;63.0;46.0;17.0;37.0
5858;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2022;5690.0;3820.0;67.0;63.0;45.0;18.0;37.0
5859;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2014;76960.0;49680.0;65.0;86.0;55.0;31.0;14.0
5860;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2015;76910.0;49880.0;65.0;86.0;54.0;32.0;14.0
5861;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2016;76880.0;50130.0;65.0;86.0;54.0;32.0;14.0
5862;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2017;76830.0;50860.0;66.0;86.0;53.0;33.0;14.0
5863;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2018;76750.0;51760.0;67.0;86.0;53.0;33.0;14.0
5864;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2019;76770.0;52580.0;68.0;86.0;53.0;32.0;14.0
5865;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2020;76730.0;52010.0;68.0;86.0;57.0;29.0;14.0
5866;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2021;76790.0;52990.0;69.0;86.0;56.0;29.0;14.0
5867;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2022;76550.0;54290.0;71.0;86.0;56.0;30.0;14.0
5868;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2014;67420.0;45750.0;68.0;87.0;55.0;32.0;13.0
5869;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2015;67570.0;45940.0;68.0;87.0;53.0;34.0;13.0
5870;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2016;67810.0;46380.0;68.0;87.0;52.0;35.0;13.0
5871;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2017;68140.0;47070.0;69.0;87.0;53.0;34.0;13.0
5872;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2018;67910.0;47460.0;70.0;87.0;53.0;33.0;13.0
5873;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2019;67360.0;47660.0;71.0;87.0;54.0;33.0;13.0
5874;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2020;66500.0;46670.0;70.0;86.0;56.0;30.0;14.0
5875;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2021;66270.0;47240.0;71.0;86.0;54.0;32.0;14.0
5876;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2022;65370.0;47560.0;73.0;87.0;54.0;33.0;13.0
5877;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2014;15450.0;10580.0;68.0;86.0;63.0;23.0;14.0
5878;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2015;15440.0;10640.0;69.0;86.0;62.0;25.0;14.0
5879;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2016;15390.0;10640.0;69.0;86.0;61.0;25.0;14.0
5880;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2017;15410.0;10750.0;70.0;86.0;61.0;25.0;14.0
5881;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2018;15410.0;10900.0;71.0;86.0;61.0;25.0;14.0
5882;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2019;15260.0;10940.0;72.0;86.0;61.0;25.0;14.0
5883;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2020;15180.0;10800.0;71.0;86.0;64.0;22.0;14.0
5884;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2021;15090.0;10890.0;72.0;86.0;63.0;23.0;14.0
5885;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2022;14880.0;10960.0;74.0;86.0;62.0;24.0;14.0
5886;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2014;37560.0;25000.0;67.0;85.0;63.0;22.0;15.0
5887;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2015;37420.0;24930.0;67.0;84.0;61.0;23.0;16.0
5888;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2016;37240.0;24860.0;67.0;84.0;61.0;23.0;16.0
5889;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2017;37030.0;24920.0;67.0;84.0;60.0;24.0;16.0
5890;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2018;36760.0;24930.0;68.0;84.0;60.0;24.0;16.0
5891;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2019;36540.0;25130.0;69.0;84.0;59.0;24.0;16.0
5892;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2020;36150.0;24680.0;68.0;84.0;63.0;21.0;16.0
5893;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2021;35610.0;24680.0;69.0;84.0;62.0;21.0;16.0
5894;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2022;34950.0;24760.0;71.0;84.0;62.0;22.0;16.0
5895;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2014;40530.0;25730.0;63.0;86.0;60.0;26.0;14.0
5896;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2015;40340.0;25650.0;64.0;85.0;58.0;27.0;15.0
5897;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2016;40240.0;25610.0;64.0;85.0;57.0;28.0;15.0
5898;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2017;40030.0;25790.0;64.0;85.0;56.0;30.0;15.0
5899;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2018;39780.0;25970.0;65.0;85.0;55.0;31.0;15.0
5900;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2019;39420.0;26090.0;66.0;86.0;54.0;31.0;14.0
5901;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2020;39120.0;25700.0;66.0;86.0;58.0;27.0;14.0
5902;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2021;38810.0;25830.0;67.0;85.0;58.0;28.0;15.0
5903;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2022;38240.0;26110.0;68.0;86.0;57.0;29.0;14.0
5904;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2014;24120.0;16720.0;69.0;83.0;59.0;24.0;17.0
5905;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2015;24050.0;16690.0;69.0;83.0;58.0;25.0;17.0
5906;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2016;23970.0;16690.0;70.0;83.0;57.0;26.0;17.0
5907;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2017;23820.0;16840.0;71.0;83.0;57.0;26.0;17.0
5908;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2018;23750.0;16980.0;72.0;83.0;57.0;26.0;17.0
5909;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2019;23580.0;17010.0;72.0;83.0;57.0;26.0;17.0
5910;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2020;23520.0;16830.0;72.0;83.0;61.0;22.0;17.0
5911;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2021;23360.0;16740.0;72.0;83.0;61.0;22.0;17.0
5912;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2022;23180.0;16910.0;73.0;83.0;60.0;23.0;17.0
5913;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2014;18600.0;13080.0;70.0;83.0;60.0;23.0;17.0
5914;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2015;18600.0;13120.0;71.0;83.0;59.0;24.0;17.0
5915;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2016;18740.0;13240.0;71.0;82.0;58.0;25.0;18.0
5916;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2017;18830.0;13370.0;71.0;82.0;57.0;25.0;18.0
5917;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2018;18770.0;13490.0;72.0;82.0;56.0;26.0;18.0
5918;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2019;18880.0;13760.0;73.0;82.0;56.0;27.0;18.0
5919;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2020;18910.0;13620.0;72.0;83.0;60.0;23.0;17.0
5920;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2021;18890.0;13800.0;73.0;83.0;60.0;23.0;17.0
5921;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2022;18830.0;14060.0;75.0;83.0;59.0;24.0;17.0
5922;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2014;30750.0;21190.0;69.0;85.0;61.0;24.0;15.0
5923;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2015;30780.0;21240.0;69.0;85.0;59.0;25.0;15.0
5924;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2016;30950.0;21530.0;70.0;85.0;59.0;26.0;15.0
5925;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2017;31030.0;21940.0;71.0;85.0;59.0;26.0;15.0
5926;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2018;31060.0;22260.0;72.0;85.0;59.0;27.0;15.0
5927;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2019;31090.0;22560.0;73.0;86.0;58.0;27.0;14.0
5928;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2020;31120.0;22420.0;72.0;86.0;62.0;24.0;14.0
5929;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2021;31150.0;22690.0;73.0;86.0;61.0;25.0;14.0
5930;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2022;30920.0;22970.0;74.0;86.0;60.0;26.0;14.0
5931;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2014;14420.0;10080.0;70.0;86.0;61.0;25.0;14.0
5932;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2015;14480.0;10190.0;70.0;86.0;60.0;26.0;14.0
5933;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2016;14500.0;10280.0;71.0;86.0;60.0;26.0;14.0
5934;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2017;14480.0;10380.0;72.0;86.0;59.0;26.0;14.0
5935;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2018;14420.0;10470.0;73.0;86.0;59.0;27.0;14.0
5936;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2019;14450.0;10630.0;74.0;86.0;59.0;27.0;14.0
5937;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2020;14480.0;10650.0;74.0;86.0;62.0;24.0;14.0
5938;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2021;14350.0;10620.0;74.0;86.0;62.0;24.0;14.0
