ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;WesterseAllochtonen_4;k_26EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;NietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
5060;Mannen en Vrouwen;20 jaar;Totaal bevolking;2033;187217;131305.0;55912;20802;15195;3144;950;1513;35110;5566;8594;2518;6674;3473;3407;4878
5061;Mannen en Vrouwen;20 jaar;Totaal bevolking;2034;187582;132312.0;55271;20932;15353;3148;925;1506;34339;5511;8657;2546;6296;3485;3260;4584
5062;Mannen en Vrouwen;20 jaar;Totaal bevolking;2035;188357;133359.0;54998;21087;15516;3160;906;1505;33911;5467;8749;2580;6043;3514;3152;4406
5063;Mannen en Vrouwen;20 jaar;Totaal bevolking;2036;189970;135172.0;54797;21268;15693;3183;888;1504;33529;5450;8846;2620;5766;3549;3059;4239
5064;Mannen en Vrouwen;20 jaar;Totaal bevolking;2037;191347;136680.0;54665;21482;15892;3215;871;1504;33183;5436;8950;2664;5482;3580;2976;4095
5065;Mannen en Vrouwen;20 jaar;Totaal bevolking;2038;193043;138393.0;54650;21744;16118;3256;859;1511;32906;5442;9058;2710;5212;3608;2909;3967
5066;Mannen en Vrouwen;20 jaar;Totaal bevolking;2039;194299;139685.0;54615;21992;16336;3297;842;1517;32623;5446;9153;2754;4943;3642;2839;3846
5067;Mannen en Vrouwen;20 jaar;Totaal bevolking;2040;195538;141012.0;54526;22203;16516;3332;830;1525;32323;5445;9244;2792;4681;3673;2772;3716
5068;Mannen en Vrouwen;20 jaar;Totaal bevolking;2041;196652;142204.0;54448;22386;16666;3366;819;1535;32062;5449;9332;2829;4435;3703;2707;3607
5069;Mannen en Vrouwen;20 jaar;Totaal bevolking;2042;197750;143339.0;54410;22560;16811;3394;809;1546;31850;5455;9436;2860;4209;3733;2652;3505
5070;Mannen en Vrouwen;20 jaar;Totaal bevolking;2043;198510;144110.0;54398;22716;16941;3419;800;1556;31682;5468;9526;2894;4021;3756;2594;3423
5071;Mannen en Vrouwen;20 jaar;Totaal bevolking;2044;199230;144804.0;54427;22872;17069;3446;793;1564;31555;5483;9617;2926;3858;3777;2542;3352
5072;Mannen en Vrouwen;20 jaar;Totaal bevolking;2045;200038;145536.0;54502;23019;17192;3469;784;1574;31483;5492;9712;2957;3729;3802;2498;3293
5073;Mannen en Vrouwen;20 jaar;Totaal bevolking;2046;200535;145920.0;54617;23161;17312;3490;776;1583;31456;5508;9797;2989;3631;3827;2458;3246
5074;Mannen en Vrouwen;20 jaar;Totaal bevolking;2047;200874;146118.0;54755;23297;17431;3509;766;1591;31458;5527;9883;3016;3554;3848;2426;3204
5075;Mannen en Vrouwen;20 jaar;Totaal bevolking;2048;201162;146275.0;54886;23422;17541;3526;757;1598;31464;5544;9964;3040;3487;3868;2396;3165
5076;Mannen en Vrouwen;20 jaar;Totaal bevolking;2049;201415;146370.0;55043;23555;17656;3544;748;1607;31488;5556;10047;3066;3438;3887;2366;3128
5077;Mannen en Vrouwen;20 jaar;Totaal bevolking;2050;201553;146349.0;55203;23681;17766;3561;740;1614;31522;5577;10127;3093;3392;3900;2338;3095
5078;Mannen en Vrouwen;20 jaar;Totaal bevolking;2051;201547;146174.0;55373;23807;17877;3578;731;1621;31566;5594;10206;3115;3359;3916;2316;3060
5079;Mannen en Vrouwen;20 jaar;Totaal bevolking;2052;201296;145791.0;55505;23921;17973;3592;727;1629;31584;5614;10260;3140;3326;3929;2294;3021
5080;Mannen en Vrouwen;20 jaar;Totaal bevolking;2053;200880;145245.0;55635;24043;18073;3608;725;1637;31592;5633;10310;3160;3297;3937;2272;2983
5081;Mannen en Vrouwen;20 jaar;Totaal bevolking;2054;200264;144502.0;55762;24160;18175;3625;715;1645;31602;5649;10363;3181;3266;3947;2250;2946
5082;Mannen en Vrouwen;20 jaar;Totaal bevolking;2055;199459;143583.0;55878;24272;18269;3640;711;1652;31606;5662;10411;3202;3235;3956;2232;2908
5083;Mannen en Vrouwen;20 jaar;Totaal bevolking;2056;198526;142550.0;55976;24375;18354;3656;705;1660;31601;5674;10460;3223;3197;3963;2215;2869
5084;Mannen en Vrouwen;20 jaar;Totaal bevolking;2057;197517;141432.0;56084;24489;18449;3672;701;1667;31595;5692;10506;3245;3154;3970;2199;2829
5085;Mannen en Vrouwen;20 jaar;Totaal bevolking;2058;196492;140319.0;56173;24590;18534;3687;695;1674;31583;5704;10552;3269;3105;3976;2186;2791
5086;Mannen en Vrouwen;20 jaar;Totaal bevolking;2059;195528;139270.0;56259;24693;18618;3704;691;1680;31566;5715;10594;3288;3058;3984;2173;2754
5087;Mannen en Vrouwen;20 jaar;Totaal bevolking;2060;194625;138273.0;56352;24795;18705;3722;682;1686;31557;5730;10644;3309;3006;3989;2161;2718
5088;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2013;18688;;18688;8289;5946;1622;182;539;10399;1907;4050;704;622;1574;818;724
5089;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2014;17769;;17769;8097;5922;1381;203;591;9672;1729;3758;692;572;1582;680;659
5090;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2015;17472;;17472;8024;5948;1289;165;622;9448;1647;3704;695;509;1677;547;669
5091;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2016;17179;;17179;7943;5962;1184;164;633;9236;1591;3466;744;495;1719;592;629
5092;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2017;17544;;17544;8141;6144;1183;164;650;9403;1602;3576;728;507;1749;601;640
5093;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2018;17428;;17428;8157;6164;1158;173;662;9271;1683;3373;772;443;1711;646;643
5094;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2019;16887;;16887;8141;6200;1107;167;667;8746;1667;3064;754;394;1714;550;603
5095;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2020;16629;;16629;8074;6238;988;166;682;8555;1631;3048;776;364;1644;530;562
5096;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2021;16489;;16489;8008;6217;939;166;686;8481;1713;3015;817;340;1579;502;515
5097;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2022;16190;;16190;7999;6224;923;163;689;8191;1645;2970;766;317;1513;491;489
5098;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2023;16224;;16224;8005;6228;919;165;693;8219;1700;3081;779;279;1482;433;465
5099;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2024;16484;;16484;8171;6347;967;158;699;8313;1766;3103;780;294;1497;432;441
5100;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2025;16618;;16618;8260;6423;972;161;704;8358;1815;3144;796;240;1503;432;428
5101;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2026;16907;;16907;8410;6547;998;158;707;8497;1833;3221;814;233;1536;436;424
5102;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2027;17134;;17134;8513;6622;1017;158;716;8621;1878;3268;818;226;1554;441;436
5103;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2028;17369;;17369;8650;6731;1033;164;722;8719;1915;3306;826;236;1564;427;445
5104;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2029;17431;;17431;8686;6753;1047;160;726;8745;1909;3319;834;230;1586;429;438
5105;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2030;17537;;17537;8763;6802;1069;164;728;8774;1890;3349;852;232;1586;426;439
5106;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2031;17627;;17627;8798;6828;1070;165;735;8829;1895;3402;855;221;1590;428;438
5107;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2032;17592;;17592;8789;6823;1065;163;738;8803;1905;3403;860;209;1581;423;422
5108;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2033;17617;;17617;8760;6787;1068;163;742;8857;1920;3437;870;204;1589;417;420
5109;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2034;17684;;17684;8777;6793;1075;164;745;8907;1939;3457;875;204;1594;418;420
5110;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2035;17754;;17754;8801;6809;1079;164;749;8953;1953;3481;884;203;1597;414;421
5111;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2036;17806;;17806;8823;6823;1084;163;753;8983;1965;3497;891;200;1599;410;421
5112;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2037;17850;;17850;8842;6836;1087;163;756;9008;1975;3512;897;196;1601;406;421
5113;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2038;17887;;17887;8857;6847;1088;162;760;9030;1983;3523;903;194;1603;402;422
5114;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2039;17917;;17917;8873;6858;1090;162;763;9044;1988;3531;908;194;1605;396;422
5115;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2040;17951;;17951;8889;6870;1092;161;766;9062;1993;3542;914;192;1607;394;420
5116;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2041;17986;;17986;8907;6884;1094;160;769;9079;1997;3551;920;192;1608;391;420
5117;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2042;18016;;18016;8926;6900;1095;159;772;9090;2001;3561;924;188;1609;388;419
5118;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2043;18048;;18048;8947;6917;1096;159;775;9101;2004;3567;929;187;1611;385;418
5119;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2044;18089;;18089;8972;6936;1099;159;778;9117;2008;3575;933;187;1612;384;418
5120;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2045;18126;;18126;8992;6953;1100;158;781;9134;2012;3583;938;187;1613;383;418
5121;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2046;18163;;18163;9013;6971;1101;157;784;9150;2015;3588;945;187;1615;382;418
5122;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2047;18193;;18193;9031;6987;1102;156;786;9162;2019;3595;947;186;1616;381;418
5123;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2048;18230;;18230;9051;7003;1103;156;789;9179;2022;3605;950;186;1617;381;418
5124;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2049;18262;;18262;9070;7019;1105;155;791;9192;2025;3611;955;186;1618;379;418
5125;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2050;18295;;18295;9088;7034;1106;154;794;9207;2028;3618;959;186;1619;379;418
5126;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2051;18328;;18328;9106;7049;1107;154;796;9222;2032;3625;962;186;1620;378;419
5127;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2052;18355;;18355;9122;7062;1108;153;799;9233;2034;3630;966;186;1622;377;418
5128;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2053;18381;;18381;9139;7075;1110;153;801;9242;2037;3635;968;186;1623;376;417
5129;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2054;18408;;18408;9155;7088;1111;152;804;9253;2040;3640;972;185;1624;375;417
5130;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2055;18437;;18437;9173;7103;1112;152;806;9264;2042;3644;976;185;1625;375;417
5131;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2056;18460;;18460;9186;7115;1112;151;808;9274;2044;3649;979;185;1626;374;417
5132;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2057;18484;;18484;9201;7126;1113;151;811;9283;2046;3654;982;185;1627;373;416
5133;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2058;18511;;18511;9214;7137;1114;150;813;9297;2049;3660;987;184;1628;373;416
5134;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2059;18531;;18531;9228;7148;1115;150;815;9303;2051;3663;989;184;1629;372;415
5135;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2060;18550;;18550;9241;7158;1117;149;817;9309;2052;3667;991;184;1630;371;414
5136;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2013;33625;;33625;9512;5318;646;2284;1264;24113;2133;2381;870;5796;1693;4698;6542
5137;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2014;33468;;33467;9465;5409;765;2034;1257;24002;2215;2465;902;5675;1544;4714;6487
5138;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2015;34253;;34253;9585;5413;1126;1811;1235;24668;2468;2689;896;5784;1610;4603;6618
5139;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2016;33892;;33892;9511;5464;1317;1584;1146;24381;2517;3005;868;5656;1554;4525;6256
5140;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2017;34299;;34298;9439;5569;1317;1461;1092;24859;2553;3049;1003;5845;1471;4437;6501
5141;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2018;35424;;35424;9307;5658;1308;1266;1075;26117;2760;3419;999;6079;1505;4590;6765
5142;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2019;37018;;37016;9581;5794;1485;1238;1064;27435;2991;3828;1077;6466;1634;4595;6844
5143;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2020;38019;;38018;9951;6063;1703;1112;1073;28067;3203;4010;1119;6618;1736;4782;6599
5144;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2021;39840;;39840;10256;6323;1802;1134;997;29584;3494;4381;1218;7237;1790;4792;6672
5145;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2022;39909;;39908;10245;6246;1992;984;1023;29663;3599;4481;1267;7199;1913;4757;6447
5146;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2023;39914;;39915;10269;6425;1936;974;934;29646;3693;4453;1324;7406;1984;4539;6247
5147;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2024;39803;;39801;10284;6478;1946;987;873;29517;3679;4510;1333;7658;1898;4339;6100
5148;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2025;39667;;39669;10348;6500;1937;976;935;29321;3659;4744;1346;7691;1834;4089;5958
5149;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2026;38984;;38984;10027;6484;1905;913;725;28957;3517;4665;1422;7803;1811;3830;5909
5150;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2027;38450;;38449;9985;6467;1927;857;734;28464;3443;4780;1450;7573;1822;3728;5668
5151;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2028;38074;;38073;10065;6601;1810;885;769;28008;3465;4798;1452;7362;1921;3553;5457
5152;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2029;38537;;38537;10549;6987;1963;851;748;27988;3580;4788;1509;7383;1978;3517;5233
5153;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2030;38405;;38404;11019;7488;1936;857;738;27385;3666;4876;1525;7087;1902;3434;4895
5154;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2031;38926;;38927;11356;7700;2081;853;722;27571;3809;5022;1612;6924;1958;3304;4942
5155;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2032;38333;;38332;11422;7781;2061;819;761;26910;3717;5090;1656;6721;1881;3113;4732
5156;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2033;38295;;38295;12042;8408;2076;787;771;26253;3646;5157;1648;6470;1884;2990;4458
5157;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2034;37588;;37587;12155;8560;2073;761;761;25432;3572;5200;1671;6092;1891;2842;4164
5158;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2035;37243;;37244;12286;8707;2081;742;756;24958;3514;5268;1696;5840;1917;2738;3985
5159;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2036;36992;;36991;12445;8870;2099;725;751;24546;3485;5349;1729;5566;1950;2649;3818
5160;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2037;36815;;36815;12640;9056;2128;708;748;24175;3461;5438;1767;5286;1979;2570;3674
5161;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2038;36763;;36763;12887;9271;2168;697;751;23876;3459;5535;1807;5018;2005;2507;3545
5162;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2039;36698;;36698;13119;9478;2207;680;754;23579;3458;5622;1846;4749;2037;2443;3424
5163;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2040;36575;;36575;13314;9646;2240;669;759;23261;3452;5702;1878;4489;2066;2378;3296
5164;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2041;36462;;36462;13479;9782;2272;659;766;22983;3452;5781;1909;4243;2095;2316;3187
5165;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2042;36395;;36394;13634;9911;2299;650;774;22760;3454;5875;1936;4021;2124;2264;3086
5166;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2043;36349;;36350;13769;10024;2323;641;781;22581;3464;5959;1965;3834;2145;2209;3005
5167;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2044;36339;;36338;13900;10133;2347;634;786;22438;3475;6042;1993;3671;2165;2158;2934
5168;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2045;36377;;36376;14027;10239;2369;626;793;22349;3480;6129;2019;3542;2189;2115;2875
5169;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2046;36453;;36454;14148;10341;2389;619;799;22306;3493;6209;2044;3444;2212;2076;2828
5170;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2047;36561;;36562;14266;10444;2407;610;805;22296;3508;6288;2069;3368;2232;2045;2786
5171;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2048;36656;;36656;14371;10538;2423;601;809;22285;3522;6359;2090;3301;2251;2015;2747
5172;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2049;36780;;36781;14485;10637;2439;593;816;22296;3531;6436;2111;3252;2269;1987;2710
5173;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2050;36908;;36908;14593;10732;2455;586;820;22315;3549;6509;2134;3206;2281;1959;2677
5174;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2051;37046;;37045;14701;10828;2471;577;825;22344;3562;6581;2153;3173;2296;1938;2641
5175;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2052;37149;;37150;14799;10911;2484;574;830;22351;3580;6630;2174;3140;2307;1917;2603
5176;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2053;37254;;37254;14904;10998;2498;572;836;22350;3596;6675;2192;3111;2314;1896;2566
5177;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2054;37355;;37354;15005;11087;2514;563;841;22349;3609;6723;2209;3081;2323;1875;2529
5178;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2055;37443;;37441;15099;11166;2528;559;846;22342;3620;6767;2226;3050;2331;1857;2491
5179;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2056;37517;;37516;15189;11239;2544;554;852;22327;3630;6811;2244;3012;2337;1841;2452
5180;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2057;37600;;37600;15288;11323;2559;550;856;22312;3646;6852;2263;2969;2343;1826;2413
5181;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2058;37663;;37662;15376;11397;2573;545;861;22286;3655;6892;2282;2921;2348;1813;2375
5182;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2059;37729;;37728;15465;11470;2589;541;865;22263;3664;6931;2299;2874;2355;1801;2339
5183;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2060;37802;;37802;15554;11547;2605;533;869;22248;3678;6977;2318;2822;2359;1790;2304
5184;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2013;14002;;14001;8117;4620;365;1948;1184;5884;1182;784;621;420;832;1397;648
5185;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2014;14174;;14171;8022;4709;409;1720;1184;6149;1226;855;638;491;765;1453;721
5186;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2015;14293;;14294;7865;4693;465;1551;1156;6429;1256;811;650;577;853;1491;791
5187;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2016;14292;;14290;7695;4762;512;1336;1085;6595;1253;937;627;535;834;1544;865
5188;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2017;14345;;14342;7542;4794;506;1223;1019;6800;1243;926;744;582;796;1589;920
5189;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2018;14855;;14854;7524;4903;566;1043;1012;7330;1310;1031;720;612;836;1748;1073
5190;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2019;15704;;15702;7705;5038;639;1028;1000;7997;1375;1149;819;743;832;1835;1244
5191;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2020;16217;;16216;7862;5266;678;917;1001;8354;1433;1183;794;810;863;1881;1390
5192;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2021;17037;;17037;7975;5434;685;936;920;9062;1506;1294;852;975;867;2031;1537
5193;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2022;17480;;17479;7926;5349;832;805;940;9553;1472;1403;917;1099;904;2060;1698
5194;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2023;17885;;17885;8000;5527;806;802;865;9885;1454;1458;967;1202;954;2010;1840
5195;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2024;18098;;18096;7963;5514;853;800;796;10133;1454;1483;992;1320;945;1985;1954
5196;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2025;18415;;18418;7997;5486;877;789;845;10421;1437;1595;1010;1517;898;1894;2070
5197;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2026;18289;;18290;7699;5406;890;739;664;10591;1384;1649;1071;1618;917;1801;2151
5198;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2027;18297;;18297;7533;5224;927;712;670;10764;1333;1704;1105;1659;937;1806;2220
5199;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2028;18608;;18607;7530;5265;875;709;681;11077;1340;1737;1094;1879;987;1798;2242
5200;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2029;18930;;18930;7600;5301;952;687;660;11330;1357;1773;1125;2033;991;1829;2222
5201;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2030;19196;;19194;7664;5426;910;696;632;11530;1340;1835;1144;2172;972;1835;2232
5202;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2031;19103;;19104;7491;5280;944;665;602;11613;1335;1898;1173;2244;1000;1717;2246
5203;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2032;18622;;18620;7252;5046;927;675;604;11368;1188;1894;1217;2232;943;1677;2217
5204;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2033;18285;;18284;7012;4919;852;647;594;11272;1167;1776;1141;2247;886;1758;2297
5205;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2034;17941;;17941;6962;4884;848;640;590;10979;1176;1796;1146;2120;892;1750;2099
5206;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2035;18028;;18030;6955;4878;851;636;590;11075;1187;1831;1153;2153;908;1765;2078
5207;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2036;18125;;18124;6980;4902;854;635;589;11144;1209;1865;1167;2177;928;1787;2011
5208;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2037;18131;;18130;7006;4925;860;632;589;11124;1228;1893;1179;2138;946;1791;1949
5209;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2038;18246;;18248;7072;4972;873;632;595;11176;1257;1934;1194;2128;954;1796;1913
5210;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2039;18378;;18378;7125;5016;884;626;599;11253;1282;1970;1207;2126;972;1805;1891
5211;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2040;18504;;18506;7180;5055;895;624;606;11326;1301;2005;1216;2132;989;1817;1866
5212;Mannen en Vrouwen;20 jaar;2e Gen.: 1 ouder in buitenland geboren;2041;18655;;18656;7234;5090;909;622;613;11422;1328;2044;1225;2138;1008;1827;1852
