ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
3231;22 jaar;Mannen;2016;78842;26302;9228;17074;7117;9957;18019;8283
3232;22 jaar;Mannen;2017;78957;26638;9087;17551;7100;10451;18355;8283
3233;22 jaar;Mannen;2018;76620;26433;8998;17435;7078;10357;18115;8318
3234;22 jaar;Mannen;2019;76440;26882;9082;17800;7174;10627;18469;8414
3235;22 jaar;Mannen;2020;75921;27419;9006;18413;7411;11003;19055;8365
3236;22 jaar;Mannen;2021;78679;28096;8855;19241;7767;11473;19555;8540
3237;22 jaar;Mannen;2022;79055;28789;8813;19976;8073;11903;19961;8827
3238;22 jaar;Mannen;2023;79994;29735;8820;20915;8497;12418;20733;9001
3239;22 jaar;Mannen;2024;78216;30055;8858;21197;8982;12215;20977;9078
3240;22 jaar;Mannen;2025;77294;30181;8971;21210;9197;12013;20935;9246
3241;22 jaar;Mannen;2026;76711;30116;9016;21100;9135;11965;20761;9354
3242;22 jaar;Mannen;2027;74048;29837;9089;20748;8768;11980;20468;9369
3243;22 jaar;Mannen;2028;72690;29695;9183;20512;8704;11808;20253;9442
3244;22 jaar;Mannen;2029;71431;29529;9276;20253;8638;11616;20008;9521
3245;22 jaar;Mannen;2030;70429;29367;9366;20001;8589;11412;19746;9620
3246;22 jaar;Mannen;2031;69623;29222;9445;19777;8567;11210;19477;9745
3247;22 jaar;Mannen;2032;69033;29100;9518;19582;8576;11006;19203;9897
3248;22 jaar;Mannen;2033;68613;29010;9588;19421;8605;10816;18930;10080
3249;22 jaar;Mannen;2034;68285;28946;9656;19290;8655;10635;18663;10283
3250;22 jaar;Mannen;2035;68183;28906;9715;19191;8732;10459;18410;10496
3251;22 jaar;Mannen;2036;68308;28896;9777;19119;8823;10297;18175;10721
3252;22 jaar;Mannen;2037;68568;28890;9829;19061;8924;10136;17941;10949
3253;22 jaar;Mannen;2038;68958;28900;9885;19016;9015;10000;17731;11169
3254;22 jaar;Mannen;2039;69440;28916;9936;18980;9112;9867;17539;11377
3255;22 jaar;Mannen;2040;69996;28936;9986;18951;9204;9747;17362;11574
3256;22 jaar;Mannen;2041;70618;28964;10037;18926;9291;9635;17198;11765
3257;22 jaar;Mannen;2042;71267;28995;10085;18910;9374;9536;17045;11949
3258;22 jaar;Mannen;2043;71822;29053;10138;18915;9464;9452;16928;12125
3259;22 jaar;Mannen;2044;72368;29103;10180;18923;9552;9372;16808;12295
3260;22 jaar;Mannen;2045;72850;29169;10230;18938;9628;9311;16714;12455
3261;22 jaar;Mannen;2046;73254;29240;10273;18966;9711;9255;16629;12610
3262;22 jaar;Mannen;2047;73601;29321;10315;19006;9793;9214;16561;12760
3263;22 jaar;Mannen;2048;73871;29414;10356;19058;9883;9175;16509;12905
3264;22 jaar;Mannen;2049;74074;29508;10392;19116;9959;9157;16460;13048
3265;22 jaar;Mannen;2050;74211;29627;10430;19197;10061;9136;16438;13190
3266;22 jaar;Vrouwen;2005;69456;24509;12361;12148;5561;6587;16399;8110
3267;22 jaar;Vrouwen;2006;68551;24529;12138;12390;5514;6876;16578;7951
3268;22 jaar;Vrouwen;2007;70229;24790;12299;12491;5658;6833;16869;7921
3269;22 jaar;Vrouwen;2008;72173;24482;11813;12669;5565;7104;16607;7875
3270;22 jaar;Vrouwen;2009;74724;24524;11176;13348;5968;7380;16465;8059
3271;22 jaar;Vrouwen;2010;74445;24810;11050;13761;5945;7816;16735;8075
3272;22 jaar;Vrouwen;2011;73820;25568;11093;14475;6173;8302;17154;8413
3273;22 jaar;Vrouwen;2012;74918;25902;11122;14780;6089;8691;17507;8396
3274;22 jaar;Vrouwen;2013;77334;27040;11120;15920;6551;9369;18359;8681
3275;22 jaar;Vrouwen;2014;77639;27051;11045;16006;6614;9392;18263;8788
3276;22 jaar;Vrouwen;2015;76046;27290;10974;16316;6721;9595;18459;8832
3277;22 jaar;Vrouwen;2016;75716;27128;10799;16329;6637;9692;18452;8676
3278;22 jaar;Vrouwen;2017;75541;27560;10777;16783;6759;10024;18747;8813
3279;22 jaar;Vrouwen;2018;73363;27362;10711;16651;6801;9850;18548;8815
3280;22 jaar;Vrouwen;2019;72384;27528;10782;16745;6729;10016;18748;8780
3281;22 jaar;Vrouwen;2020;73358;28242;10769;17473;6994;10479;19401;8841
3282;22 jaar;Vrouwen;2021;75313;28917;10622;18295;7399;10897;19915;9002
3283;22 jaar;Vrouwen;2022;75396;29455;10593;18862;7631;11231;20236;9219
3284;22 jaar;Vrouwen;2023;76913;30611;10680;19931;7995;11936;21073;9538
3285;22 jaar;Vrouwen;2024;74954;30698;10827;19872;8384;11488;21072;9627
3286;22 jaar;Vrouwen;2025;73459;31024;10973;20051;8680;11371;21230;9794
3287;22 jaar;Vrouwen;2026;72603;30994;10990;20004;8658;11346;20974;10020
3288;22 jaar;Vrouwen;2027;70611;30712;11046;19667;8316;11351;20729;9984
3289;22 jaar;Vrouwen;2028;69302;30571;11140;19431;8250;11181;20504;10067
3290;22 jaar;Vrouwen;2029;68088;30413;11231;19182;8190;10992;20255;10158
3291;22 jaar;Vrouwen;2030;67114;30264;11320;18944;8148;10796;19999;10264
3292;22 jaar;Vrouwen;2031;66338;30137;11409;18727;8121;10607;19740;10397
3293;22 jaar;Vrouwen;2032;65766;30029;11489;18540;8128;10412;19473;10556
3294;22 jaar;Vrouwen;2033;65362;29949;11565;18384;8160;10224;19208;10741
3295;22 jaar;Vrouwen;2034;65029;29905;11637;18268;8217;10051;18958;10947
3296;22 jaar;Vrouwen;2035;64924;29883;11707;18176;8292;9884;18719;11164
3297;22 jaar;Vrouwen;2036;65034;29885;11772;18113;8387;9726;18492;11394
3298;22 jaar;Vrouwen;2037;65269;29900;11838;18062;8484;9579;18281;11619
3299;22 jaar;Vrouwen;2038;65634;29920;11895;18025;8583;9442;18078;11841
3300;22 jaar;Vrouwen;2039;66088;29943;11955;17988;8672;9316;17891;12052
3301;22 jaar;Vrouwen;2040;66615;29976;12012;17964;8752;9212;17722;12254
3302;22 jaar;Vrouwen;2041;67204;30010;12072;17938;8828;9111;17566;12444
3303;22 jaar;Vrouwen;2042;67812;30057;12124;17933;8911;9022;17428;12629
3304;22 jaar;Vrouwen;2043;68340;30115;12179;17936;8997;8939;17311;12804
3305;22 jaar;Vrouwen;2044;68857;30179;12230;17948;9076;8873;17205;12974
3306;22 jaar;Vrouwen;2045;69302;30253;12280;17973;9157;8816;17114;13139
3307;22 jaar;Vrouwen;2046;69680;30336;12331;18005;9241;8764;17043;13293
3308;22 jaar;Vrouwen;2047;70011;30423;12376;18046;9322;8724;16980;13442
3309;22 jaar;Vrouwen;2048;70266;30519;12420;18100;9409;8690;16934;13585
3310;22 jaar;Vrouwen;2049;70445;30628;12458;18169;9498;8672;16897;13731
3311;22 jaar;Vrouwen;2050;70586;30731;12494;18237;9580;8657;16867;13863
3312;23 jaar;Totaal mannen en vrouwen;2005;146804;50199;24968;25232;11612;13619;32876;17323
3313;23 jaar;Totaal mannen en vrouwen;2006;141425;49850;25278;24572;11219;13353;33270;16579
3314;23 jaar;Totaal mannen en vrouwen;2007;139543;49897;25038;24858;11108;13751;33556;16340
3315;23 jaar;Totaal mannen en vrouwen;2008;143273;50955;25544;25411;11459;13952;34517;16437
3316;23 jaar;Totaal mannen en vrouwen;2009;146586;50497;24777;25720;11467;14253;33932;16565
3317;23 jaar;Totaal mannen en vrouwen;2010;151239;50502;23559;26943;12078;14865;33509;16994
3318;23 jaar;Totaal mannen en vrouwen;2011;152279;50914;23160;27755;12023;15732;33764;17150
3319;23 jaar;Totaal mannen en vrouwen;2012;150335;52462;23195;29267;12338;16930;34862;17601
3320;23 jaar;Totaal mannen en vrouwen;2013;151787;53432;23335;30097;12366;17731;35654;17778
3321;23 jaar;Totaal mannen en vrouwen;2014;158174;55266;23207;32059;13160;18900;37019;18247
3322;23 jaar;Totaal mannen en vrouwen;2015;158004;55516;22933;32583;13422;19161;36996;18520
3323;23 jaar;Totaal mannen en vrouwen;2016;155231;56027;22865;33162;13473;19689;37648;18379
3324;23 jaar;Totaal mannen en vrouwen;2017;154164;55607;22458;33149;13624;19525;37223;18384
3325;23 jaar;Totaal mannen en vrouwen;2018;154110;56409;22336;34073;13732;20341;37875;18534
3326;23 jaar;Totaal mannen en vrouwen;2019;149618;56053;22218;33835;13759;20075;37469;18583
3327;23 jaar;Totaal mannen en vrouwen;2020;148466;56686;22390;34296;13788;20508;38042;18644
3328;23 jaar;Totaal mannen en vrouwen;2021;148924;57957;22327;35630;14290;21340;39289;18667
3329;23 jaar;Totaal mannen en vrouwen;2022;153615;59323;22054;37268;15050;22219;40311;19011
3330;23 jaar;Totaal mannen en vrouwen;2023;154079;60568;22006;38562;15584;22978;41045;19524
3331;23 jaar;Totaal mannen en vrouwen;2024;156527;62672;22115;40557;16372;24185;42650;20022
3332;23 jaar;Totaal mannen en vrouwen;2025;152816;63089;22308;40781;17239;23542;42896;20192
3333;23 jaar;Totaal mannen en vrouwen;2026;150413;63551;22573;40978;17750;23228;43020;20531
3334;23 jaar;Totaal mannen en vrouwen;2027;148980;63478;22648;40830;17673;23157;42609;20869
3335;23 jaar;Totaal mannen en vrouwen;2028;144342;62950;22788;40161;16977;23184;42088;20862
3336;23 jaar;Totaal mannen en vrouwen;2029;141689;62689;22988;39702;16853;22849;41664;21026
3337;23 jaar;Totaal mannen en vrouwen;2030;139229;62386;23184;39202;16727;22474;41183;21203
3338;23 jaar;Totaal mannen en vrouwen;2031;137265;62095;23375;38720;16639;22081;40680;21415
3339;23 jaar;Totaal mannen en vrouwen;2032;135690;61846;23558;38288;16592;21697;40164;21682
3340;23 jaar;Totaal mannen en vrouwen;2033;134533;61642;23727;37915;16610;21305;39639;22003
3341;23 jaar;Totaal mannen en vrouwen;2034;133713;61494;23888;37605;16672;20934;39113;22380
3342;23 jaar;Totaal mannen en vrouwen;2035;133056;61410;24045;37365;16780;20584;38610;22800
3343;23 jaar;Totaal mannen en vrouwen;2036;132853;61369;24190;37178;16931;20247;38129;23239
3344;23 jaar;Totaal mannen en vrouwen;2037;133088;61382;24336;37046;17115;19931;37677;23705
3345;23 jaar;Totaal mannen en vrouwen;2038;133582;61411;24471;36941;17314;19627;37242;24169
3346;23 jaar;Totaal mannen en vrouwen;2039;134334;61462;24599;36863;17505;19358;36840;24622
3347;23 jaar;Totaal mannen en vrouwen;2040;135267;61518;24726;36792;17690;19102;36467;25051
3348;23 jaar;Totaal mannen en vrouwen;2041;136347;61591;24848;36743;17862;18880;36129;25462
3349;23 jaar;Totaal mannen en vrouwen;2042;137552;61667;24972;36695;18025;18669;35815;25852
3350;23 jaar;Totaal mannen en vrouwen;2043;138803;61764;25086;36679;18196;18483;35533;26231
3351;23 jaar;Totaal mannen en vrouwen;2044;139881;61896;25206;36690;18371;18319;35305;26591
3352;23 jaar;Totaal mannen en vrouwen;2045;140941;62020;25308;36712;18536;18175;35081;26939
3353;23 jaar;Totaal mannen en vrouwen;2046;141867;62170;25417;36754;18694;18060;34900;27270
3354;23 jaar;Totaal mannen en vrouwen;2047;142645;62332;25517;36816;18863;17952;34747;27585
3355;23 jaar;Totaal mannen en vrouwen;2048;143323;62505;25608;36897;19025;17872;34617;27888
3356;23 jaar;Totaal mannen en vrouwen;2049;143849;62699;25697;37002;19201;17801;34520;28179
3357;23 jaar;Totaal mannen en vrouwen;2050;144230;62902;25769;37133;19368;17765;34434;28468
3358;23 jaar;Mannen;2005;74430;24440;11587;12853;5951;6902;16149;8290
3359;23 jaar;Mannen;2006;72108;24591;12089;12502;5703;6799;16574;8017
3360;23 jaar;Mannen;2007;71127;24554;12009;12545;5638;6907;16669;7885
3361;23 jaar;Mannen;2008;73186;25302;12301;13001;5850;7151;17339;7963
3362;23 jaar;Mannen;2009;74564;25058;11925;13133;5950;7184;16986;8073
3363;23 jaar;Mannen;2010;76677;24925;11240;13685;6163;7522;16672;8254
3364;23 jaar;Mannen;2011;77994;24978;10890;14087;6133;7954;16634;8344
3365;23 jaar;Mannen;2012;76670;25722;10831;14891;6220;8670;17304;8417
3366;23 jaar;Mannen;2013;77030;26327;10909;15418;6332;9086;17739;8589
3367;23 jaar;Mannen;2014;81008;27012;10759;16253;6671;9582;18251;8761
3368;23 jaar;Mannen;2015;80538;27231;10543;16688;6867;9821;18308;8923
3369;23 jaar;Mannen;2016;79350;27487;10529;16958;6811;10147;18751;8735
3370;23 jaar;Mannen;2017;78613;27207;10276;16930;7045;9886;18320;8887
3371;23 jaar;Mannen;2018;78730;27564;10159;17405;7029;10375;18669;8895
3372;23 jaar;Mannen;2019;76406;27382;10087;17295;7013;10282;18446;8936
3373;23 jaar;Mannen;2020;76230;27839;10181;17658;7109;10549;18807;9032
3374;23 jaar;Mannen;2021;75715;28387;10117;18271;7348;10923;19400;8987
3375;23 jaar;Mannen;2022;78460;29069;9978;19092;7703;11389;19905;9164
3376;23 jaar;Mannen;2023;78841;29768;9948;19820;8005;11815;20314;9454
3377;23 jaar;Mannen;2024;79777;30716;9963;20753;8430;12324;21084;9632
3378;23 jaar;Mannen;2025;78013;31043;10007;21036;8912;12124;21331;9711
3379;23 jaar;Mannen;2026;77098;31175;10123;21052;9126;11925;21296;9879
3380;23 jaar;Mannen;2027;76519;31119;10173;20946;9067;11879;21131;9988
3381;23 jaar;Mannen;2028;73868;30856;10250;20606;8708;11897;20847;10009
3382;23 jaar;Mannen;2029;72518;30725;10349;20376;8647;11729;20641;10084
3383;23 jaar;Mannen;2030;71268;30567;10446;20121;8581;11540;20402;10165
3384;23 jaar;Mannen;2031;70274;30415;10542;19873;8533;11340;20149;10267
3385;23 jaar;Mannen;2032;69472;30282;10628;19654;8512;11142;19887;10395
3386;23 jaar;Mannen;2033;68885;30172;10707;19464;8522;10942;19622;10550
3387;23 jaar;Mannen;2034;68468;30092;10784;19308;8552;10756;19355;10736
3388;23 jaar;Mannen;2035;68142;30039;10858;19180;8604;10576;19096;10943
3389;23 jaar;Mannen;2036;68044;30008;10925;19084;8680;10404;18849;11159
3390;23 jaar;Mannen;2037;68169;30009;10995;19014;8770;10244;18621;11388
3391;23 jaar;Mannen;2038;68429;30011;11054;18957;8871;10086;18391;11620
3392;23 jaar;Mannen;2039;68820;30030;11117;18913;8962;9952;18187;11843
3393;23 jaar;Mannen;2040;69301;30054;11175;18878;9058;9821;17999;12055
3394;23 jaar;Mannen;2041;69857;30081;11231;18850;9148;9702;17824;12257
3395;23 jaar;Mannen;2042;70476;30115;11288;18828;9237;9591;17664;12451
3396;23 jaar;Mannen;2043;71123;30155;11342;18814;9321;9492;17517;12638
3397;23 jaar;Mannen;2044;71676;30220;11399;18821;9410;9410;17403;12817
3398;23 jaar;Mannen;2045;72221;30275;11445;18830;9498;9332;17285;12990
3399;23 jaar;Mannen;2046;72703;30344;11498;18846;9574;9272;17192;13152
3400;23 jaar;Mannen;2047;73106;30418;11544;18875;9658;9217;17109;13309
3401;23 jaar;Mannen;2048;73455;30501;11587;18915;9739;9176;17041;13460
3402;23 jaar;Mannen;2049;73727;30596;11630;18966;9828;9138;16990;13606
3403;23 jaar;Mannen;2050;73930;30689;11664;19025;9905;9120;16941;13748
3404;23 jaar;Vrouwen;2005;72375;25760;13381;12379;5662;6717;16727;9033
3405;23 jaar;Vrouwen;2006;69317;25259;13189;12070;5516;6554;16697;8562
3406;23 jaar;Vrouwen;2007;68416;25342;13029;12313;5470;6844;16887;8455
3407;23 jaar;Vrouwen;2008;70088;25653;13243;12410;5609;6801;17179;8475
3408;23 jaar;Vrouwen;2009;72022;25439;12852;12586;5517;7069;16946;8492
3409;23 jaar;Vrouwen;2010;74562;25577;12319;13258;5915;7343;16837;8740
3410;23 jaar;Vrouwen;2011;74286;25936;12269;13667;5890;7777;17130;8806
3411;23 jaar;Vrouwen;2012;73665;26741;12364;14377;6117;8259;17557;9183
3412;23 jaar;Vrouwen;2013;74757;27105;12425;14679;6034;8645;17916;9189
3413;23 jaar;Vrouwen;2014;77166;28254;12448;15807;6489;9317;18768;9486
3414;23 jaar;Vrouwen;2015;77466;28285;12390;15895;6555;9340;18688;9597
3415;23 jaar;Vrouwen;2016;75881;28540;12336;16205;6662;9542;18897;9644
3416;23 jaar;Vrouwen;2017;75551;28400;12181;16219;6580;9639;18904;9496
3417;23 jaar;Vrouwen;2018;75380;28845;12176;16668;6703;9966;19206;9639
3418;23 jaar;Vrouwen;2019;73212;28671;12131;16540;6747;9793;19023;9647
3419;23 jaar;Vrouwen;2020;72236;28847;12209;16638;6679;9959;19235;9612
3420;23 jaar;Vrouwen;2021;73208;29569;12210;17359;6942;10417;19889;9680
3421;23 jaar;Vrouwen;2022;75155;30253;12077;18177;7347;10830;20406;9847
3422;23 jaar;Vrouwen;2023;75238;30800;12058;18742;7579;11163;20731;10069
3423;23 jaar;Vrouwen;2024;76751;31955;12152;19804;7942;11862;21565;10390
3424;23 jaar;Vrouwen;2025;74802;32046;12301;19745;8327;11418;21565;10481
3425;23 jaar;Vrouwen;2026;73314;32376;12450;19927;8624;11303;21725;10652
3426;23 jaar;Vrouwen;2027;72461;32359;12475;19884;8606;11278;21478;10881
3427;23 jaar;Vrouwen;2028;70474;32094;12538;19556;8269;11286;21241;10853
3428;23 jaar;Vrouwen;2029;69170;31964;12638;19326;8206;11120;21023;10942
3429;23 jaar;Vrouwen;2030;67961;31818;12738;19081;8146;10935;20781;11037
3430;23 jaar;Vrouwen;2031;66991;31680;12833;18846;8105;10741;20531;11149
3431;23 jaar;Vrouwen;2032;66218;31564;12930;18634;8080;10554;20277;11287
3432;23 jaar;Vrouwen;2033;65648;31470;13020;18451;8088;10363;20017;11453
3433;23 jaar;Vrouwen;2034;65244;31402;13105;18298;8120;10178;19758;11644
3434;23 jaar;Vrouwen;2035;64914;31371;13187;18184;8176;10008;19514;11857
3435;23 jaar;Vrouwen;2036;64809;31360;13266;18095;8251;9843;19280;12080
3436;23 jaar;Vrouwen;2037;64919;31372;13341;18032;8345;9687;19056;12317
3437;23 jaar;Vrouwen;2038;65152;31400;13416;17984;8443;9541;18851;12549
3438;23 jaar;Vrouwen;2039;65514;31432;13482;17950;8544;9406;18653;12778
3439;23 jaar;Vrouwen;2040;65966;31465;13551;17914;8633;9281;18469;12996
3440;23 jaar;Vrouwen;2041;66489;31510;13617;17893;8715;9178;18304;13205
3441;23 jaar;Vrouwen;2042;67076;31552;13685;17867;8789;9078;18151;13401
3442;23 jaar;Vrouwen;2043;67680;31609;13744;17865;8874;8991;18016;13593
3443;23 jaar;Vrouwen;2044;68205;31676;13807;17869;8960;8909;17902;13774
3444;23 jaar;Vrouwen;2045;68720;31745;13863;17882;9039;8844;17796;13949
3445;23 jaar;Vrouwen;2046;69163;31826;13918;17908;9120;8788;17708;14118
3446;23 jaar;Vrouwen;2047;69539;31914;13973;17941;9205;8736;17638;14276
3447;23 jaar;Vrouwen;2048;69868;32004;14021;17983;9286;8697;17576;14428
3448;23 jaar;Vrouwen;2049;70122;32103;14066;18037;9373;8663;17530;14573
3449;23 jaar;Vrouwen;2050;70300;32213;14105;18107;9462;8645;17493;14720
3450;24 jaar;Totaal mannen en vrouwen;2005;150224;50633;26564;24069;11557;12512;32117;18516
3451;24 jaar;Totaal mannen en vrouwen;2006;146387;51251;26245;25006;11493;13513;33206;18045
3452;24 jaar;Totaal mannen en vrouwen;2007;141050;50968;26618;24350;11103;13247;33569;17399
3453;24 jaar;Totaal mannen en vrouwen;2008;139185;51150;26515;24635;10990;13646;33871;17280
3454;24 jaar;Totaal mannen en vrouwen;2009;142896;52326;27146;25180;11334;13846;34835;17491
3455;24 jaar;Totaal mannen en vrouwen;2010;146185;52072;26584;25488;11343;14145;34341;17731
3456;24 jaar;Totaal mannen en vrouwen;2011;150812;52273;25574;26700;11947;14752;34003;18270
3457;24 jaar;Totaal mannen en vrouwen;2012;151848;52830;25328;27503;11891;15611;34320;18511
3458;24 jaar;Totaal mannen en vrouwen;2013;149924;54445;25444;29001;12198;16803;35437;19008
3459;24 jaar;Totaal mannen en vrouwen;2014;151370;55442;25620;29822;12226;17595;36243;19199
3460;24 jaar;Totaal mannen en vrouwen;2015;157723;57279;25518;31761;13011;18751;37619;19660
3461;24 jaar;Totaal mannen en vrouwen;2016;157549;57568;25279;32289;13279;19010;37633;19934
3462;24 jaar;Totaal mannen en vrouwen;2017;154799;58103;25239;32864;13331;19533;38298;19805
3463;24 jaar;Totaal mannen en vrouwen;2018;153734;57737;24877;32860;13487;19373;37917;19820
3464;24 jaar;Totaal mannen en vrouwen;2019;153686;58565;24791;33774;13596;20178;38581;19984
3465;24 jaar;Totaal mannen en vrouwen;2020;149223;58250;24706;33544;13630;19915;38205;20045
3466;24 jaar;Totaal mannen en vrouwen;2021;148077;58904;24894;34010;13660;20349;38791;20113
3467;24 jaar;Totaal mannen en vrouwen;2022;148539;60191;24857;35334;14160;21174;40043;20148
3468;24 jaar;Totaal mannen en vrouwen;2023;153206;61575;24613;36962;14919;22043;41074;20501
3469;24 jaar;Totaal mannen en vrouwen;2024;153673;62836;24589;38247;15452;22795;41813;21023
3470;24 jaar;Totaal mannen en vrouwen;2025;156111;64946;24715;40231;16240;23991;43415;21531
3471;24 jaar;Totaal mannen en vrouwen;2026;152429;65376;24921;40455;17097;23358;43668;21709
3472;24 jaar;Totaal mannen en vrouwen;2027;150039;65853;25194;40659;17609;23050;43798;22055
3473;24 jaar;Totaal mannen en vrouwen;2028;148613;65806;25285;40521;17539;22982;43406;22400
3474;24 jaar;Totaal mannen en vrouwen;2029;143996;65312;25441;39871;16857;23014;42904;22408
3475;24 jaar;Totaal mannen en vrouwen;2030;141356;65080;25655;39425;16737;22688;42498;22582
3476;24 jaar;Totaal mannen en vrouwen;2031;138908;64804;25866;38938;16614;22324;42034;22770
3477;24 jaar;Totaal mannen en vrouwen;2032;136954;64539;26072;38467;16529;21939;41545;22994
3478;24 jaar;Totaal mannen en vrouwen;2033;135387;64319;26273;38046;16483;21563;41046;23273
3479;24 jaar;Totaal mannen en vrouwen;2034;134236;64140;26458;37681;16504;21178;40535;23604
3480;24 jaar;Totaal mannen en vrouwen;2035;133420;64019;26639;37381;16567;20813;40025;23994
3481;24 jaar;Totaal mannen en vrouwen;2036;132766;63962;26814;37147;16678;20469;39536;24426
3482;24 jaar;Totaal mannen en vrouwen;2037;132565;63945;26978;36967;16829;20137;39067;24878
3483;24 jaar;Totaal mannen en vrouwen;2038;132799;63983;27142;36841;17015;19825;38627;25356
3484;24 jaar;Totaal mannen en vrouwen;2039;133289;64035;27294;36741;17215;19526;38203;25833
3485;24 jaar;Totaal mannen en vrouwen;2040;134035;64112;27442;36670;17408;19262;37815;26297
3486;24 jaar;Totaal mannen en vrouwen;2041;134965;64189;27586;36603;17593;19010;37451;26738
3487;24 jaar;Totaal mannen en vrouwen;2042;136041;64279;27723;36556;17765;18791;37120;27159
3488;24 jaar;Totaal mannen en vrouwen;2043;137241;64374;27861;36512;17928;18584;36814;27560
3489;24 jaar;Totaal mannen en vrouwen;2044;138489;64484;27987;36496;18097;18399;36536;27948
3490;24 jaar;Totaal mannen en vrouwen;2045;139562;64629;28119;36511;18274;18237;36314;28315
3491;24 jaar;Totaal mannen en vrouwen;2046;140618;64764;28230;36534;18437;18097;36093;28671
3492;24 jaar;Totaal mannen en vrouwen;2047;141541;64925;28346;36578;18594;17984;35917;29008
3493;24 jaar;Totaal mannen en vrouwen;2048;142315;65096;28452;36644;18765;17879;35769;29328
3494;24 jaar;Totaal mannen en vrouwen;2049;142993;65272;28545;36727;18926;17801;35638;29633
3495;24 jaar;Totaal mannen en vrouwen;2050;143518;65466;28633;36832;19102;17731;35541;29924
3496;24 jaar;Mannen;2005;76638;24371;12183;12188;5914;6274;15576;8795
