ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
4724;Toestemming met donatiebeperkingen;Wijdemeren;2024;1.8
4725;Toestemming met donatiebeperkingen;Wijk bij Duurstede;2022;2.0
4726;Toestemming met donatiebeperkingen;Wijk bij Duurstede;2023;2.0
4727;Toestemming met donatiebeperkingen;Wijk bij Duurstede;2024;2.0
4728;Toestemming met donatiebeperkingen;Winterswijk;2022;2.4
4729;Toestemming met donatiebeperkingen;Winterswijk;2023;2.4
4730;Toestemming met donatiebeperkingen;Winterswijk;2024;2.4
4731;Toestemming met donatiebeperkingen;Woensdrecht;2022;1.4
4732;Toestemming met donatiebeperkingen;Woensdrecht;2023;1.4
4733;Toestemming met donatiebeperkingen;Woensdrecht;2024;1.4
4734;Toestemming met donatiebeperkingen;Woerden;2022;4.5
4735;Toestemming met donatiebeperkingen;Woerden;2023;4.6
4736;Toestemming met donatiebeperkingen;Woerden;2024;4.7
4737;Toestemming met donatiebeperkingen;De Wolden;2022;2.0
4738;Toestemming met donatiebeperkingen;De Wolden;2023;2.1
4739;Toestemming met donatiebeperkingen;De Wolden;2024;2.1
4740;Toestemming met donatiebeperkingen;Wormerland;2022;1.2
4741;Toestemming met donatiebeperkingen;Wormerland;2023;1.2
4742;Toestemming met donatiebeperkingen;Wormerland;2024;1.2
4743;Toestemming met donatiebeperkingen;Woudenberg;2022;1.0
4744;Toestemming met donatiebeperkingen;Woudenberg;2023;1.1
4745;Toestemming met donatiebeperkingen;Woudenberg;2024;1.1
4746;Toestemming met donatiebeperkingen;Zaanstad;2022;9.6
4747;Toestemming met donatiebeperkingen;Zaanstad;2023;9.5
4748;Toestemming met donatiebeperkingen;Zaanstad;2024;9.5
4749;Toestemming met donatiebeperkingen;Zaltbommel;2022;2.2
4750;Toestemming met donatiebeperkingen;Zaltbommel;2023;2.2
4751;Toestemming met donatiebeperkingen;Zaltbommel;2024;2.3
4752;Toestemming met donatiebeperkingen;Zandvoort;2022;1.1
4753;Toestemming met donatiebeperkingen;Zandvoort;2023;1.1
4754;Toestemming met donatiebeperkingen;Zandvoort;2024;1.1
4755;Toestemming met donatiebeperkingen;Zeewolde;2022;1.8
4756;Toestemming met donatiebeperkingen;Zeewolde;2023;1.8
4757;Toestemming met donatiebeperkingen;Zeewolde;2024;1.9
4758;Toestemming met donatiebeperkingen;Zeist;2022;4.8
4759;Toestemming met donatiebeperkingen;Zeist;2023;4.9
4760;Toestemming met donatiebeperkingen;Zeist;2024;5.0
4761;Toestemming met donatiebeperkingen;Zevenaar;2022;3.8
4762;Toestemming met donatiebeperkingen;Zevenaar;2023;3.9
4763;Toestemming met donatiebeperkingen;Zevenaar;2024;3.9
4764;Toestemming met donatiebeperkingen;Zoetermeer;2022;8.3
4765;Toestemming met donatiebeperkingen;Zoetermeer;2023;8.3
4766;Toestemming met donatiebeperkingen;Zoetermeer;2024;8.4
4767;Toestemming met donatiebeperkingen;Zoeterwoude;2022;0.8
4768;Toestemming met donatiebeperkingen;Zoeterwoude;2023;0.8
4769;Toestemming met donatiebeperkingen;Zoeterwoude;2024;0.8
4770;Toestemming met donatiebeperkingen;Zuidplas;2022;3.5
4771;Toestemming met donatiebeperkingen;Zuidplas;2023;3.7
4772;Toestemming met donatiebeperkingen;Zuidplas;2024;3.7
4773;Toestemming met donatiebeperkingen;Zundert;2022;1.8
4774;Toestemming met donatiebeperkingen;Zundert;2023;1.9
4775;Toestemming met donatiebeperkingen;Zundert;2024;1.9
4776;Toestemming met donatiebeperkingen;Zutphen;2022;3.6
4777;Toestemming met donatiebeperkingen;Zutphen;2023;3.7
4778;Toestemming met donatiebeperkingen;Zutphen;2024;3.7
4779;Toestemming met donatiebeperkingen;Zwartewaterland;2022;1.8
4780;Toestemming met donatiebeperkingen;Zwartewaterland;2023;1.8
4781;Toestemming met donatiebeperkingen;Zwartewaterland;2024;1.9
4782;Toestemming met donatiebeperkingen;Zwijndrecht;2022;3.2
4783;Toestemming met donatiebeperkingen;Zwijndrecht;2023;3.2
4784;Toestemming met donatiebeperkingen;Zwijndrecht;2024;3.2
4785;Toestemming met donatiebeperkingen;Zwolle;2022;12.5
4786;Toestemming met donatiebeperkingen;Zwolle;2023;12.7
4787;Toestemming met donatiebeperkingen;Zwolle;2024;12.8
4788;Geen toestemming;Nederland;2022;4372.9
4789;Geen toestemming;Nederland;2023;4351.2
4790;Geen toestemming;Nederland;2024;4330.2
4791;Geen toestemming;Noord-Nederland (LD);2022;436.1
4792;Geen toestemming;Noord-Nederland (LD);2023;434.0
4793;Geen toestemming;Noord-Nederland (LD);2024;431.1
4794;Geen toestemming;Oost-Nederland (LD);2022;898.5
4795;Geen toestemming;Oost-Nederland (LD);2023;896.5
4796;Geen toestemming;Oost-Nederland (LD);2024;894.6
4797;Geen toestemming;West-Nederland (LD);2022;2168.3
4798;Geen toestemming;West-Nederland (LD);2023;2156.0
4799;Geen toestemming;West-Nederland (LD);2024;2145.5
4800;Geen toestemming;Zuid-Nederland (LD);2022;870.0
4801;Geen toestemming;Zuid-Nederland (LD);2023;864.8
4802;Geen toestemming;Zuid-Nederland (LD);2024;859.0
4803;Geen toestemming;Groningen (PV);2022;146.2
4804;Geen toestemming;Groningen (PV);2023;145.2
4805;Geen toestemming;Groningen (PV);2024;144.1
4806;Geen toestemming;Fryslân (PV);2022;165.5
4807;Geen toestemming;Fryslân (PV);2023;165.0
4808;Geen toestemming;Fryslân (PV);2024;164.2
4809;Geen toestemming;Drenthe (PV);2022;124.4
4810;Geen toestemming;Drenthe (PV);2023;123.8
4811;Geen toestemming;Drenthe (PV);2024;122.8
4812;Geen toestemming;Overijssel (PV);2022;265.3
4813;Geen toestemming;Overijssel (PV);2023;264.3
4814;Geen toestemming;Overijssel (PV);2024;263.1
4815;Geen toestemming;Flevoland (PV);2022;114.5
4816;Geen toestemming;Flevoland (PV);2023;115.3
4817;Geen toestemming;Flevoland (PV);2024;115.9
4818;Geen toestemming;Gelderland (PV);2022;518.6
4819;Geen toestemming;Gelderland (PV);2023;516.8
4820;Geen toestemming;Gelderland (PV);2024;515.6
4821;Geen toestemming;Utrecht (PV);2022;325.8
4822;Geen toestemming;Utrecht (PV);2023;324.9
4823;Geen toestemming;Utrecht (PV);2024;324.3
4824;Geen toestemming;Noord-Holland (PV);2022;717.5
4825;Geen toestemming;Noord-Holland (PV);2023;712.5
4826;Geen toestemming;Noord-Holland (PV);2024;708.0
4827;Geen toestemming;Zuid-Holland (PV);2022;1023.4
4828;Geen toestemming;Zuid-Holland (PV);2023;1017.7
4829;Geen toestemming;Zuid-Holland (PV);2024;1013.2
4830;Geen toestemming;Zeeland (PV);2022;101.6
4831;Geen toestemming;Zeeland (PV);2023;100.9
4832;Geen toestemming;Zeeland (PV);2024;99.9
4833;Geen toestemming;Noord-Brabant (PV);2022;578.8
4834;Geen toestemming;Noord-Brabant (PV);2023;576.4
4835;Geen toestemming;Noord-Brabant (PV);2024;573.7
4836;Geen toestemming;Limburg (PV);2022;291.2
4837;Geen toestemming;Limburg (PV);2023;288.4
4838;Geen toestemming;Limburg (PV);2024;285.3
4839;Geen toestemming;Oost-Groningen (CR);2022;40.7
4840;Geen toestemming;Oost-Groningen (CR);2023;40.5
4841;Geen toestemming;Oost-Groningen (CR);2024;40.2
4842;Geen toestemming;Delfzijl en omgeving (CR);2022;13.3
4843;Geen toestemming;Delfzijl en omgeving (CR);2023;13.1
4844;Geen toestemming;Delfzijl en omgeving (CR);2024;12.9
4845;Geen toestemming;Overig Groningen (CR);2022;92.2
4846;Geen toestemming;Overig Groningen (CR);2023;91.5
4847;Geen toestemming;Overig Groningen (CR);2024;91.0
4848;Geen toestemming;Noord-Friesland (CR);2022;82.1
4849;Geen toestemming;Noord-Friesland (CR);2023;81.9
4850;Geen toestemming;Noord-Friesland (CR);2024;81.5
4851;Geen toestemming;Zuidwest-Friesland (CR);2022;34.3
4852;Geen toestemming;Zuidwest-Friesland (CR);2023;34.1
4853;Geen toestemming;Zuidwest-Friesland (CR);2024;33.7
4854;Geen toestemming;Zuidoost-Friesland (CR);2022;49.1
4855;Geen toestemming;Zuidoost-Friesland (CR);2023;49.1
4856;Geen toestemming;Zuidoost-Friesland (CR);2024;49.0
4857;Geen toestemming;Noord-Drenthe (CR);2022;46.3
4858;Geen toestemming;Noord-Drenthe (CR);2023;45.9
4859;Geen toestemming;Noord-Drenthe (CR);2024;45.5
4860;Geen toestemming;Zuidoost-Drenthe (CR);2022;44.9
4861;Geen toestemming;Zuidoost-Drenthe (CR);2023;44.7
4862;Geen toestemming;Zuidoost-Drenthe (CR);2024;44.4
4863;Geen toestemming;Zuidwest-Drenthe (CR);2022;33.2
4864;Geen toestemming;Zuidwest-Drenthe (CR);2023;33.2
4865;Geen toestemming;Zuidwest-Drenthe (CR);2024;32.9
4866;Geen toestemming;Noord-Overijssel (CR);2022;85.3
4867;Geen toestemming;Noord-Overijssel (CR);2023;85.2
4868;Geen toestemming;Noord-Overijssel (CR);2024;85.2
4869;Geen toestemming;Zuidwest-Overijssel (CR);2022;34.8
4870;Geen toestemming;Zuidwest-Overijssel (CR);2023;34.7
4871;Geen toestemming;Zuidwest-Overijssel (CR);2024;34.5
4872;Geen toestemming;Twente (CR);2022;145.1
4873;Geen toestemming;Twente (CR);2023;144.5
4874;Geen toestemming;Twente (CR);2024;143.4
4875;Geen toestemming;Veluwe (CR);2022;180.7
4876;Geen toestemming;Veluwe (CR);2023;180.4
4877;Geen toestemming;Veluwe (CR);2024;180.3
4878;Geen toestemming;Achterhoek (CR);2022;94.3
4879;Geen toestemming;Achterhoek (CR);2023;93.8
4880;Geen toestemming;Achterhoek (CR);2024;93.2
4881;Geen toestemming;Arnhem/Nijmegen (CR);2022;176.8
4882;Geen toestemming;Arnhem/Nijmegen (CR);2023;176.0
4883;Geen toestemming;Arnhem/Nijmegen (CR);2024;175.4
4884;Geen toestemming;Zuidwest-Gelderland (CR);2022;66.8
4885;Geen toestemming;Zuidwest-Gelderland (CR);2023;66.7
4886;Geen toestemming;Zuidwest-Gelderland (CR);2024;66.8
4887;Geen toestemming;Utrecht (CR);2022;325.8
4888;Geen toestemming;Utrecht (CR);2023;324.9
4889;Geen toestemming;Utrecht (CR);2024;324.3
4890;Geen toestemming;Kop van Noord-Holland (CR);2022;89.6
4891;Geen toestemming;Kop van Noord-Holland (CR);2023;89.4
4892;Geen toestemming;Kop van Noord-Holland (CR);2024;89.0
4893;Geen toestemming;Alkmaar en omgeving (CR);2022;58.9
4894;Geen toestemming;Alkmaar en omgeving (CR);2023;58.8
4895;Geen toestemming;Alkmaar en omgeving (CR);2024;58.7
4896;Geen toestemming;IJmond (CR);2022;47.3
4897;Geen toestemming;IJmond (CR);2023;47.1
4898;Geen toestemming;IJmond (CR);2024;46.9
4899;Geen toestemming;Agglomeratie Haarlem (CR);2022;52.7
4900;Geen toestemming;Agglomeratie Haarlem (CR);2023;52.0
4901;Geen toestemming;Agglomeratie Haarlem (CR);2024;51.4
4902;Geen toestemming;Zaanstreek (CR);2022;47.3
4903;Geen toestemming;Zaanstreek (CR);2023;47.3
4904;Geen toestemming;Zaanstreek (CR);2024;47.2
4905;Geen toestemming;Groot-Amsterdam (CR);2022;364.9
4906;Geen toestemming;Groot-Amsterdam (CR);2023;361.5
4907;Geen toestemming;Groot-Amsterdam (CR);2024;358.8
4908;Geen toestemming;Het Gooi en Vechtstreek (CR);2022;56.9
4909;Geen toestemming;Het Gooi en Vechtstreek (CR);2023;56.5
4910;Geen toestemming;Het Gooi en Vechtstreek (CR);2024;55.9
4911;Geen toestemming;Agglomeratie Leiden en Bollenstreek (CR);2022;95.2
4912;Geen toestemming;Agglomeratie Leiden en Bollenstreek (CR);2023;94.5
4913;Geen toestemming;Agglomeratie Leiden en Bollenstreek (CR);2024;94.3
4914;Geen toestemming;Agglomeratie 's-Gravenhage (CR);2022;250.4
4915;Geen toestemming;Agglomeratie 's-Gravenhage (CR);2023;248.3
4916;Geen toestemming;Agglomeratie 's-Gravenhage (CR);2024;246.5
4917;Geen toestemming;Delft en Westland (CR);2022;52.6
4918;Geen toestemming;Delft en Westland (CR);2023;52.2
4919;Geen toestemming;Delft en Westland (CR);2024;52.3
4920;Geen toestemming;Oost-Zuid-Holland (CR);2022;84.1
4921;Geen toestemming;Oost-Zuid-Holland (CR);2023;84.2
4922;Geen toestemming;Oost-Zuid-Holland (CR);2024;84.3
4923;Geen toestemming;Groot-Rijnmond (CR);2022;435.3
4924;Geen toestemming;Groot-Rijnmond (CR);2023;432.9
4925;Geen toestemming;Groot-Rijnmond (CR);2024;430.6
4926;Geen toestemming;Zuidoost-Zuid-Holland (CR);2022;105.8
4927;Geen toestemming;Zuidoost-Zuid-Holland (CR);2023;105.5
4928;Geen toestemming;Zuidoost-Zuid-Holland (CR);2024;105.2
4929;Geen toestemming;Zeeuwsch-Vlaanderen (CR);2022;26.7
4930;Geen toestemming;Zeeuwsch-Vlaanderen (CR);2023;26.3
4931;Geen toestemming;Zeeuwsch-Vlaanderen (CR);2024;25.8
4932;Geen toestemming;Overig Zeeland (CR);2022;74.9
4933;Geen toestemming;Overig Zeeland (CR);2023;74.6
4934;Geen toestemming;Overig Zeeland (CR);2024;74.1
4935;Geen toestemming;West-Noord-Brabant (CR);2022;154.5
4936;Geen toestemming;West-Noord-Brabant (CR);2023;153.8
4937;Geen toestemming;West-Noord-Brabant (CR);2024;153.3
4938;Geen toestemming;Midden-Noord-Brabant (CR);2022;112.2
4939;Geen toestemming;Midden-Noord-Brabant (CR);2023;111.7
4940;Geen toestemming;Midden-Noord-Brabant (CR);2024;111.2
4941;Geen toestemming;Noordoost-Noord-Brabant (CR);2022;142.7
4942;Geen toestemming;Noordoost-Noord-Brabant (CR);2023;142.7
4943;Geen toestemming;Noordoost-Noord-Brabant (CR);2024;142.2
4944;Geen toestemming;Zuidoost-Noord-Brabant (CR);2022;169.4
4945;Geen toestemming;Zuidoost-Noord-Brabant (CR);2023;168.2
4946;Geen toestemming;Zuidoost-Noord-Brabant (CR);2024;166.9
4947;Geen toestemming;Noord-Limburg (CR);2022;65.5
4948;Geen toestemming;Noord-Limburg (CR);2023;65.2
4949;Geen toestemming;Noord-Limburg (CR);2024;64.7
4950;Geen toestemming;Midden-Limburg (CR);2022;63.0
4951;Geen toestemming;Midden-Limburg (CR);2023;62.6
4952;Geen toestemming;Midden-Limburg (CR);2024;62.2
4953;Geen toestemming;Zuid-Limburg (CR);2022;162.8
4954;Geen toestemming;Zuid-Limburg (CR);2023;160.6
4955;Geen toestemming;Zuid-Limburg (CR);2024;158.4
4956;Geen toestemming;Flevoland (CR);2022;114.5
4957;Geen toestemming;Flevoland (CR);2023;115.3
4958;Geen toestemming;Flevoland (CR);2024;115.9
4959;Geen toestemming;Aa en Hunze;2022;6.1
4960;Geen toestemming;Aa en Hunze;2023;6.0
4961;Geen toestemming;Aa en Hunze;2024;5.9
4962;Geen toestemming;Aalsmeer;2022;6.9
4963;Geen toestemming;Aalsmeer;2023;6.9
4964;Geen toestemming;Aalsmeer;2024;6.9
4965;Geen toestemming;Aalten;2022;5.7
4966;Geen toestemming;Aalten;2023;5.7
4967;Geen toestemming;Aalten;2024;5.6
4968;Geen toestemming;Achtkarspelen;2022;7.9
4969;Geen toestemming;Achtkarspelen;2023;7.9
4970;Geen toestemming;Achtkarspelen;2024;7.8
4971;Geen toestemming;Alblasserdam;2022;6.1
4972;Geen toestemming;Alblasserdam;2023;6.0
4973;Geen toestemming;Alblasserdam;2024;6.0
4974;Geen toestemming;Albrandswaard;2022;6.8
4975;Geen toestemming;Albrandswaard;2023;6.9
4976;Geen toestemming;Albrandswaard;2024;6.9
4977;Geen toestemming;Alkmaar;2022;26.7
4978;Geen toestemming;Alkmaar;2023;26.6
4979;Geen toestemming;Alkmaar;2024;26.5
4980;Geen toestemming;Almelo;2022;20.1
4981;Geen toestemming;Almelo;2023;20.1
4982;Geen toestemming;Almelo;2024;20.0
4983;Geen toestemming;Almere;2022;61.4
4984;Geen toestemming;Almere;2023;61.9
4985;Geen toestemming;Almere;2024;62.1
4986;Geen toestemming;Alphen aan den Rijn;2022;27.1
4987;Geen toestemming;Alphen aan den Rijn;2023;27.1
4988;Geen toestemming;Alphen aan den Rijn;2024;27.1
4989;Geen toestemming;Alphen-Chaam;2022;1.9
4990;Geen toestemming;Alphen-Chaam;2023;1.9
4991;Geen toestemming;Alphen-Chaam;2024;1.9
4992;Geen toestemming;Altena;2022;15.3
4993;Geen toestemming;Altena;2023;15.3
4994;Geen toestemming;Altena;2024;15.3
4995;Geen toestemming;Ameland;2022;0.8
4996;Geen toestemming;Ameland;2023;0.8
4997;Geen toestemming;Ameland;2024;0.8
4998;Geen toestemming;Amersfoort;2022;37.2
4999;Geen toestemming;Amersfoort;2023;37.3
5000;Geen toestemming;Amersfoort;2024;37.4
5001;Geen toestemming;Amstelveen;2022;20.6
5002;Geen toestemming;Amstelveen;2023;20.3
5003;Geen toestemming;Amstelveen;2024;20.0
5004;Geen toestemming;Amsterdam;2022;240.0
5005;Geen toestemming;Amsterdam;2023;237.0
5006;Geen toestemming;Amsterdam;2024;234.8
5007;Geen toestemming;Apeldoorn;2022;43.3
5008;Geen toestemming;Apeldoorn;2023;43.2
5009;Geen toestemming;Apeldoorn;2024;43.1
5010;Geen toestemming;Arnhem;2022;43.2
5011;Geen toestemming;Arnhem;2023;43.0
5012;Geen toestemming;Arnhem;2024;42.8
5013;Geen toestemming;Assen;2022;17.3
5014;Geen toestemming;Assen;2023;17.3
5015;Geen toestemming;Assen;2024;17.1
5016;Geen toestemming;Asten;2022;3.1
5017;Geen toestemming;Asten;2023;3.1
5018;Geen toestemming;Asten;2024;3.1
5019;Geen toestemming;Baarle-Nassau;2022;1.4
5020;Geen toestemming;Baarle-Nassau;2023;1.4
5021;Geen toestemming;Baarle-Nassau;2024;1.3
5022;Geen toestemming;Baarn;2022;6.4
5023;Geen toestemming;Baarn;2023;6.3
5024;Geen toestemming;Baarn;2024;6.3
5025;Geen toestemming;Barendrecht;2022;13.6
5026;Geen toestemming;Barendrecht;2023;13.7
5027;Geen toestemming;Barendrecht;2024;13.6
5028;Geen toestemming;Barneveld;2022;15.6
5029;Geen toestemming;Barneveld;2023;15.8
5030;Geen toestemming;Barneveld;2024;16.0
5031;Geen toestemming;Beek (L.);2022;4.2
5032;Geen toestemming;Beek (L.);2023;4.1
5033;Geen toestemming;Beek (L.);2024;4.1
5034;Geen toestemming;Beekdaelen;2022;9.2
5035;Geen toestemming;Beekdaelen;2023;9.1
5036;Geen toestemming;Beekdaelen;2024;8.9
5037;Geen toestemming;Beesel;2022;3.4
5038;Geen toestemming;Beesel;2023;3.4
5039;Geen toestemming;Beesel;2024;3.4
5040;Geen toestemming;Berg en Dal;2022;8.4
5041;Geen toestemming;Berg en Dal;2023;8.3
5042;Geen toestemming;Berg en Dal;2024;8.2
5043;Geen toestemming;Bergeijk;2022;3.3
5044;Geen toestemming;Bergeijk;2023;3.3
5045;Geen toestemming;Bergeijk;2024;3.3
5046;Geen toestemming;Bergen (L.);2022;3.1
5047;Geen toestemming;Bergen (L.);2023;3.1
5048;Geen toestemming;Bergen (L.);2024;3.1
5049;Geen toestemming;Bergen (NH.);2022;7.5
5050;Geen toestemming;Bergen (NH.);2023;7.5
5051;Geen toestemming;Bergen (NH.);2024;7.4
5052;Geen toestemming;Bergen op Zoom;2022;18.3
5053;Geen toestemming;Bergen op Zoom;2023;18.4
5054;Geen toestemming;Bergen op Zoom;2024;18.5
5055;Geen toestemming;Berkelland;2022;9.8
5056;Geen toestemming;Berkelland;2023;9.7
5057;Geen toestemming;Berkelland;2024;9.6
5058;Geen toestemming;Bernheze;2022;6.0
5059;Geen toestemming;Bernheze;2023;6.0
5060;Geen toestemming;Bernheze;2024;6.0
5061;Geen toestemming;Best;2022;6.4
5062;Geen toestemming;Best;2023;6.3
5063;Geen toestemming;Best;2024;6.3
5064;Geen toestemming;Beuningen;2022;5.6
5065;Geen toestemming;Beuningen;2023;5.6
5066;Geen toestemming;Beuningen;2024;5.6
5067;Geen toestemming;Beverwijk;2022;10.8
5068;Geen toestemming;Beverwijk;2023;10.8
5069;Geen toestemming;Beverwijk;2024;10.8
5070;Geen toestemming;De Bilt;2022;10.5
5071;Geen toestemming;De Bilt;2023;10.4
5072;Geen toestemming;De Bilt;2024;10.2
5073;Geen toestemming;Bladel;2022;3.7
5074;Geen toestemming;Bladel;2023;3.7
5075;Geen toestemming;Bladel;2024;3.6
5076;Geen toestemming;Blaricum;2022;3.0
5077;Geen toestemming;Blaricum;2023;3.0
5078;Geen toestemming;Blaricum;2024;3.0
5079;Geen toestemming;Bloemendaal;2022;4.8
5080;Geen toestemming;Bloemendaal;2023;4.7
5081;Geen toestemming;Bloemendaal;2024;4.6
5082;Geen toestemming;Bodegraven-Reeuwijk;2022;8.4
5083;Geen toestemming;Bodegraven-Reeuwijk;2023;8.4
5084;Geen toestemming;Bodegraven-Reeuwijk;2024;8.3
5085;Geen toestemming;Boekel;2022;2.0
5086;Geen toestemming;Boekel;2023;2.0
5087;Geen toestemming;Boekel;2024;2.0
5088;Geen toestemming;Borger-Odoorn;2022;6.8
5089;Geen toestemming;Borger-Odoorn;2023;6.7
5090;Geen toestemming;Borger-Odoorn;2024;6.7
5091;Geen toestemming;Borne;2022;4.5
5092;Geen toestemming;Borne;2023;4.5
5093;Geen toestemming;Borne;2024;4.5
5094;Geen toestemming;Borsele;2022;5.7
5095;Geen toestemming;Borsele;2023;5.8
5096;Geen toestemming;Borsele;2024;5.7
5097;Geen toestemming;Boxtel;2022;7.1
5098;Geen toestemming;Boxtel;2023;7.1
5099;Geen toestemming;Boxtel;2024;7.1
5100;Geen toestemming;Breda;2022;41.2
5101;Geen toestemming;Breda;2023;40.8
5102;Geen toestemming;Breda;2024;40.6
5103;Geen toestemming;Bronckhorst;2022;8.4
5104;Geen toestemming;Bronckhorst;2023;8.4
5105;Geen toestemming;Bronckhorst;2024;8.3
5106;Geen toestemming;Brummen;2022;5.6
5107;Geen toestemming;Brummen;2023;5.6
5108;Geen toestemming;Brummen;2024;5.6
5109;Geen toestemming;Brunssum;2022;8.2
5110;Geen toestemming;Brunssum;2023;8.2
5111;Geen toestemming;Brunssum;2024;8.1
5112;Geen toestemming;Bunnik;2022;3.1
5113;Geen toestemming;Bunnik;2023;3.1
5114;Geen toestemming;Bunnik;2024;3.1
5115;Geen toestemming;Bunschoten;2022;4.5
5116;Geen toestemming;Bunschoten;2023;4.5
5117;Geen toestemming;Bunschoten;2024;4.5
5118;Geen toestemming;Buren;2022;7.3
5119;Geen toestemming;Buren;2023;7.3
5120;Geen toestemming;Buren;2024;7.2
5121;Geen toestemming;Capelle aan den IJssel;2022;20.4
5122;Geen toestemming;Capelle aan den IJssel;2023;20.2
5123;Geen toestemming;Capelle aan den IJssel;2024;20.0
5124;Geen toestemming;Castricum;2022;7.2
5125;Geen toestemming;Castricum;2023;7.1
5126;Geen toestemming;Castricum;2024;7.1
