ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
1979;Gewicht volle wagen: 20 000 kg of meer;2005;2020;10.8;10.5;0.3;11.3;10.5;0.9;18632.0;17234.0;1397.0;609.0
1980;Gewicht volle wagen: 20 000 kg of meer;2006;2001;;;;;;;;;;
1981;Gewicht volle wagen: 20 000 kg of meer;2006;2002;;;;;;;;;;
1982;Gewicht volle wagen: 20 000 kg of meer;2006;2003;;;;;;;;;;
1983;Gewicht volle wagen: 20 000 kg of meer;2006;2004;;;;;;;;;;
1984;Gewicht volle wagen: 20 000 kg of meer;2006;2005;;;;;;;;;;
1985;Gewicht volle wagen: 20 000 kg of meer;2006;2006;62.3;53.7;8.6;101.3;53.7;47.6;41596.0;22046.0;19550.0;2435.0
1986;Gewicht volle wagen: 20 000 kg of meer;2006;2007;139.7;121.9;17.8;213.9;121.9;92.0;84153.0;47967.0;36186.0;2542.0
1987;Gewicht volle wagen: 20 000 kg of meer;2006;2008;144.2;128.5;15.8;207.2;128.5;78.7;81970.0;50821.0;31149.0;2528.0
1988;Gewicht volle wagen: 20 000 kg of meer;2006;2009;141.2;127.5;13.6;193.3;127.5;65.7;76213.0;50300.0;25912.0;2536.0
1989;Gewicht volle wagen: 20 000 kg of meer;2006;2010;139.6;126.1;13.5;189.4;126.1;63.3;74025.0;49281.0;24744.0;2559.0
1990;Gewicht volle wagen: 20 000 kg of meer;2006;2011;127.9;115.9;12.0;175.1;115.9;59.2;70180.0;46443.0;23737.0;2495.0
1991;Gewicht volle wagen: 20 000 kg of meer;2006;2012;115.2;103.0;12.2;160.0;103.0;57.0;65487.0;42165.0;23323.0;2444.0
1992;Gewicht volle wagen: 20 000 kg of meer;2006;2013;101.8;91.5;10.3;141.3;91.5;49.7;61247.0;39688.0;21559.0;2307.0
1993;Gewicht volle wagen: 20 000 kg of meer;2006;2014;88.4;79.2;9.2;121.6;79.2;42.5;56752.0;36945.0;19806.0;2143.0
1994;Gewicht volle wagen: 20 000 kg of meer;2006;2015;77.1;67.8;9.3;105.1;67.8;37.3;52212.0;33677.0;18535.0;2013.0
1995;Gewicht volle wagen: 20 000 kg of meer;2006;2016;71.4;66.0;5.4;84.5;66.0;18.5;45937.0;35877.0;10060.0;1839.0
1996;Gewicht volle wagen: 20 000 kg of meer;2006;2017;58.2;54.0;4.2;67.7;54.0;13.7;41422.0;33013.0;8409.0;1635.0
1997;Gewicht volle wagen: 20 000 kg of meer;2006;2018;46.1;43.4;2.6;52.1;43.4;8.7;35804.0;29825.0;5979.0;1456.0
1998;Gewicht volle wagen: 20 000 kg of meer;2006;2019;32.6;30.8;1.8;36.4;30.8;5.6;28602.0;24226.0;4376.0;1271.0
1999;Gewicht volle wagen: 20 000 kg of meer;2006;2020;22.1;21.5;0.6;23.2;21.5;1.7;21569.0;19951.0;1618.0;1075.0
2000;Gewicht volle wagen: 20 000 kg of meer;2007;2001;;;;;;;;;;
2001;Gewicht volle wagen: 20 000 kg of meer;2007;2002;;;;;;;;;;
2002;Gewicht volle wagen: 20 000 kg of meer;2007;2003;;;;;;;;;;
2003;Gewicht volle wagen: 20 000 kg of meer;2007;2004;;;;;;;;;;
2004;Gewicht volle wagen: 20 000 kg of meer;2007;2005;;;;;;;;;;
2005;Gewicht volle wagen: 20 000 kg of meer;2007;2006;;;;;;;;;;
2006;Gewicht volle wagen: 20 000 kg of meer;2007;2007;61.0;53.2;7.8;93.4;53.2;40.2;41565.0;23692.0;17873.0;2247.0
2007;Gewicht volle wagen: 20 000 kg of meer;2007;2008;118.8;104.8;14.0;174.7;104.8;69.9;78983.0;47390.0;31593.0;2212.0
2008;Gewicht volle wagen: 20 000 kg of meer;2007;2009;119.4;106.7;12.7;168.0;106.7;61.3;75979.0;48247.0;27732.0;2211.0
2009;Gewicht volle wagen: 20 000 kg of meer;2007;2010;119.8;107.4;12.3;165.2;107.4;57.8;73795.0;47988.0;25807.0;2239.0
2010;Gewicht volle wagen: 20 000 kg of meer;2007;2011;113.3;100.3;13.0;164.2;100.3;63.9;73767.0;45059.0;28707.0;2226.0
2011;Gewicht volle wagen: 20 000 kg of meer;2007;2012;110.8;99.1;11.7;153.7;99.1;54.6;69748.0;44982.0;24766.0;2204.0
2012;Gewicht volle wagen: 20 000 kg of meer;2007;2013;102.0;91.4;10.6;143.0;91.4;51.6;65714.0;41991.0;23723.0;2177.0
2013;Gewicht volle wagen: 20 000 kg of meer;2007;2014;97.3;88.7;8.6;128.6;88.7;39.9;61429.0;42386.0;19043.0;2093.0
2014;Gewicht volle wagen: 20 000 kg of meer;2007;2015;93.9;87.0;6.9;114.7;87.0;27.8;56952.0;43170.0;13783.0;2015.0
2015;Gewicht volle wagen: 20 000 kg of meer;2007;2016;82.2;75.3;7.0;99.3;75.3;24.0;51983.0;39403.0;12580.0;1910.0
2016;Gewicht volle wagen: 20 000 kg of meer;2007;2017;71.0;65.8;5.1;82.6;65.8;16.8;46801.0;37300.0;9501.0;1764.0
2017;Gewicht volle wagen: 20 000 kg of meer;2007;2018;58.3;54.9;3.3;65.9;54.9;11.0;40831.0;34012.0;6819.0;1615.0
2018;Gewicht volle wagen: 20 000 kg of meer;2007;2019;43.1;40.7;2.4;48.1;40.7;7.4;32462.0;27496.0;4967.0;1482.0
2019;Gewicht volle wagen: 20 000 kg of meer;2007;2020;31.5;30.6;0.9;33.1;30.6;2.5;25095.0;23213.0;1882.0;1319.0
2020;Gewicht volle wagen: 20 000 kg of meer;2008;2001;;;;;;;;;;
2021;Gewicht volle wagen: 20 000 kg of meer;2008;2002;;;;;;;;;;
2022;Gewicht volle wagen: 20 000 kg of meer;2008;2003;;;;;;;;;;
2023;Gewicht volle wagen: 20 000 kg of meer;2008;2004;;;;;;;;;;
2024;Gewicht volle wagen: 20 000 kg of meer;2008;2005;;;;;;;;;;
2025;Gewicht volle wagen: 20 000 kg of meer;2008;2006;;;;;;;;;;
2026;Gewicht volle wagen: 20 000 kg of meer;2008;2007;;;;;;;;;;
2027;Gewicht volle wagen: 20 000 kg of meer;2008;2008;75.2;67.0;8.2;108.0;67.0;41.0;40506.0;25114.0;15392.0;2666.0
2028;Gewicht volle wagen: 20 000 kg of meer;2008;2009;136.6;121.5;15.1;194.3;121.5;72.9;73424.0;45890.0;27534.0;2647.0
2029;Gewicht volle wagen: 20 000 kg of meer;2008;2010;139.3;123.7;15.6;196.9;123.7;73.2;73930.0;46451.0;27479.0;2663.0
2030;Gewicht volle wagen: 20 000 kg of meer;2008;2011;143.3;130.2;13.1;194.8;130.2;64.6;73473.0;49102.0;24371.0;2651.0
2031;Gewicht volle wagen: 20 000 kg of meer;2008;2012;138.2;126.0;12.2;183.2;126.0;57.3;69890.0;48050.0;21840.0;2621.0
2032;Gewicht volle wagen: 20 000 kg of meer;2008;2013;129.6;117.9;11.7;174.4;117.9;56.5;66993.0;45288.0;21706.0;2603.0
2033;Gewicht volle wagen: 20 000 kg of meer;2008;2014;124.4;114.2;10.1;161.1;114.2;46.9;62670.0;44433.0;18237.0;2571.0
2034;Gewicht volle wagen: 20 000 kg of meer;2008;2015;114.3;103.5;10.7;146.7;103.5;43.1;58382.0;41218.0;17164.0;2512.0
2035;Gewicht volle wagen: 20 000 kg of meer;2008;2016;106.2;97.2;9.0;128.2;97.2;31.0;52833.0;40047.0;12786.0;2427.0
2036;Gewicht volle wagen: 20 000 kg of meer;2008;2017;98.4;93.0;5.4;110.7;93.0;17.7;47866.0;40207.0;7659.0;2312.0
2037;Gewicht volle wagen: 20 000 kg of meer;2008;2018;76.5;72.2;4.4;86.6;72.2;14.5;40328.0;33593.0;6735.0;2149.0
2038;Gewicht volle wagen: 20 000 kg of meer;2008;2019;59.3;56.0;3.3;66.1;56.0;10.1;33469.0;28349.0;5121.0;1975.0
2039;Gewicht volle wagen: 20 000 kg of meer;2008;2020;45.4;44.2;1.3;47.7;44.2;3.6;26593.0;24598.0;1994.0;1795.0
2040;Gewicht volle wagen: 20 000 kg of meer;2009;2001;;;;;;;;;;
2041;Gewicht volle wagen: 20 000 kg of meer;2009;2002;;;;;;;;;;
2042;Gewicht volle wagen: 20 000 kg of meer;2009;2003;;;;;;;;;;
2043;Gewicht volle wagen: 20 000 kg of meer;2009;2004;;;;;;;;;;
2044;Gewicht volle wagen: 20 000 kg of meer;2009;2005;;;;;;;;;;
2045;Gewicht volle wagen: 20 000 kg of meer;2009;2006;;;;;;;;;;
2046;Gewicht volle wagen: 20 000 kg of meer;2009;2007;;;;;;;;;;
2047;Gewicht volle wagen: 20 000 kg of meer;2009;2008;;;;;;;;;;
2048;Gewicht volle wagen: 20 000 kg of meer;2009;2009;78.4;71.0;7.4;106.8;71.0;35.8;42510.0;28269.0;14241.0;2511.0
2049;Gewicht volle wagen: 20 000 kg of meer;2009;2010;133.9;123.3;10.5;172.7;123.3;49.3;68325.0;48805.0;19520.0;2527.0
2050;Gewicht volle wagen: 20 000 kg of meer;2009;2011;132.2;121.8;10.4;173.0;121.8;51.2;68839.0;48479.0;20360.0;2513.0
2051;Gewicht volle wagen: 20 000 kg of meer;2009;2012;132.3;122.5;9.7;168.1;122.5;45.6;66802.0;48684.0;18118.0;2517.0
2052;Gewicht volle wagen: 20 000 kg of meer;2009;2013;126.1;116.2;9.8;163.9;116.2;47.7;64908.0;46019.0;18888.0;2526.0
2053;Gewicht volle wagen: 20 000 kg of meer;2009;2014;125.0;116.3;8.7;156.6;116.3;40.2;62858.0;46704.0;16155.0;2491.0
2054;Gewicht volle wagen: 20 000 kg of meer;2009;2015;116.8;106.9;9.9;146.6;106.9;39.7;59670.0;43499.0;16170.0;2457.0
2055;Gewicht volle wagen: 20 000 kg of meer;2009;2016;115.5;107.0;8.5;136.3;107.0;29.3;55935.0;43909.0;12026.0;2436.0
2056;Gewicht volle wagen: 20 000 kg of meer;2009;2017;106.1;100.0;6.1;119.9;100.0;19.9;50926.0;42472.0;8454.0;2354.0
2057;Gewicht volle wagen: 20 000 kg of meer;2009;2018;87.7;80.9;6.7;103.2;80.9;22.3;46339.0;36330.0;10009.0;2227.0
2058;Gewicht volle wagen: 20 000 kg of meer;2009;2019;75.1;70.9;4.2;83.7;70.9;12.8;39411.0;33381.0;6030.0;2124.0
2059;Gewicht volle wagen: 20 000 kg of meer;2009;2020;61.8;60.1;1.7;65.0;60.1;4.9;32394.0;29965.0;2430.0;2005.0
2060;Gewicht volle wagen: 20 000 kg of meer;2010;2001;;;;;;;;;;
2061;Gewicht volle wagen: 20 000 kg of meer;2010;2002;;;;;;;;;;
2062;Gewicht volle wagen: 20 000 kg of meer;2010;2003;;;;;;;;;;
2063;Gewicht volle wagen: 20 000 kg of meer;2010;2004;;;;;;;;;;
2064;Gewicht volle wagen: 20 000 kg of meer;2010;2005;;;;;;;;;;
2065;Gewicht volle wagen: 20 000 kg of meer;2010;2006;;;;;;;;;;
2066;Gewicht volle wagen: 20 000 kg of meer;2010;2007;;;;;;;;;;
2067;Gewicht volle wagen: 20 000 kg of meer;2010;2008;;;;;;;;;;
2068;Gewicht volle wagen: 20 000 kg of meer;2010;2009;;;;;;;;;;
2069;Gewicht volle wagen: 20 000 kg of meer;2010;2010;43.5;37.4;6.2;66.3;37.4;28.9;38450.0;21680.0;16770.0;1723.0
2070;Gewicht volle wagen: 20 000 kg of meer;2010;2011;87.3;78.9;8.4;120.3;78.9;41.4;70848.0;46444.0;24404.0;1698.0
2071;Gewicht volle wagen: 20 000 kg of meer;2010;2012;87.4;79.1;8.3;117.9;79.1;38.8;69720.0;46780.0;22940.0;1690.0
2072;Gewicht volle wagen: 20 000 kg of meer;2010;2013;84.6;77.0;7.5;113.6;77.0;36.6;67423.0;45713.0;21710.0;1685.0
2073;Gewicht volle wagen: 20 000 kg of meer;2010;2014;79.9;70.9;8.9;112.2;70.9;41.3;66744.0;42182.0;24562.0;1682.0
2074;Gewicht volle wagen: 20 000 kg of meer;2010;2015;89.8;83.7;6.1;108.3;83.7;24.6;63714.0;49251.0;14463.0;1699.0
2075;Gewicht volle wagen: 20 000 kg of meer;2010;2016;81.8;74.2;7.5;100.2;74.2;26.0;59731.0;44261.0;15470.0;1678.0
2076;Gewicht volle wagen: 20 000 kg of meer;2010;2017;73.3;65.7;7.6;90.4;65.7;24.7;54746.0;39800.0;14946.0;1650.0
2077;Gewicht volle wagen: 20 000 kg of meer;2010;2018;65.9;60.3;5.6;78.8;60.3;18.4;49284.0;37752.0;11532.0;1598.0
2078;Gewicht volle wagen: 20 000 kg of meer;2010;2019;58.5;55.3;3.2;65.3;55.3;10.0;43047.0;36460.0;6586.0;1516.0
2079;Gewicht volle wagen: 20 000 kg of meer;2010;2020;46.9;45.6;1.3;49.3;45.6;3.7;34436.0;31854.0;2583.0;1432.0
2080;Gewicht volle wagen: 20 000 kg of meer;2011;2001;;;;;;;;;;
2081;Gewicht volle wagen: 20 000 kg of meer;2011;2002;;;;;;;;;;
2082;Gewicht volle wagen: 20 000 kg of meer;2011;2003;;;;;;;;;;
2083;Gewicht volle wagen: 20 000 kg of meer;2011;2004;;;;;;;;;;
2084;Gewicht volle wagen: 20 000 kg of meer;2011;2005;;;;;;;;;;
2085;Gewicht volle wagen: 20 000 kg of meer;2011;2006;;;;;;;;;;
2086;Gewicht volle wagen: 20 000 kg of meer;2011;2007;;;;;;;;;;
2087;Gewicht volle wagen: 20 000 kg of meer;2011;2008;;;;;;;;;;
2088;Gewicht volle wagen: 20 000 kg of meer;2011;2009;;;;;;;;;;
2089;Gewicht volle wagen: 20 000 kg of meer;2011;2010;;;;;;;;;;
2090;Gewicht volle wagen: 20 000 kg of meer;2011;2011;54.8;48.8;6.0;78.6;48.8;29.8;44729.0;27773.0;16956.0;1757.0
2091;Gewicht volle wagen: 20 000 kg of meer;2011;2012;98.6;87.8;10.8;138.4;87.8;50.7;80099.0;50784.0;29315.0;1728.0
2092;Gewicht volle wagen: 20 000 kg of meer;2011;2013;94.0;82.7;11.4;137.8;82.7;55.1;80054.0;48032.0;32021.0;1721.0
2093;Gewicht volle wagen: 20 000 kg of meer;2011;2014;95.0;83.7;11.2;135.7;83.7;52.0;79225.0;48882.0;30343.0;1713.0
2094;Gewicht volle wagen: 20 000 kg of meer;2011;2015;98.0;86.9;11.1;131.6;86.9;44.8;76108.0;50231.0;25877.0;1729.0
2095;Gewicht volle wagen: 20 000 kg of meer;2011;2016;101.9;91.4;10.5;127.5;91.4;36.1;73180.0;52470.0;20710.0;1743.0
2096;Gewicht volle wagen: 20 000 kg of meer;2011;2017;92.3;81.4;10.9;116.9;81.4;35.5;66622.0;46369.0;20253.0;1755.0
2097;Gewicht volle wagen: 20 000 kg of meer;2011;2018;80.9;71.2;9.7;103.4;71.2;32.3;59645.0;41036.0;18609.0;1734.0
2098;Gewicht volle wagen: 20 000 kg of meer;2011;2019;68.6;61.2;7.4;84.0;61.2;22.8;50513.0;36824.0;13689.0;1663.0
2099;Gewicht volle wagen: 20 000 kg of meer;2011;2020;58.3;53.6;4.7;66.7;53.6;13.1;43348.0;34808.0;8539.0;1539.0
2100;Gewicht volle wagen: 20 000 kg of meer;2012;2001;;;;;;;;;;
2101;Gewicht volle wagen: 20 000 kg of meer;2012;2002;;;;;;;;;;
2102;Gewicht volle wagen: 20 000 kg of meer;2012;2003;;;;;;;;;;
2103;Gewicht volle wagen: 20 000 kg of meer;2012;2004;;;;;;;;;;
2104;Gewicht volle wagen: 20 000 kg of meer;2012;2005;;;;;;;;;;
2105;Gewicht volle wagen: 20 000 kg of meer;2012;2006;;;;;;;;;;
2106;Gewicht volle wagen: 20 000 kg of meer;2012;2007;;;;;;;;;;
2107;Gewicht volle wagen: 20 000 kg of meer;2012;2008;;;;;;;;;;
2108;Gewicht volle wagen: 20 000 kg of meer;2012;2009;;;;;;;;;;
2109;Gewicht volle wagen: 20 000 kg of meer;2012;2010;;;;;;;;;;
2110;Gewicht volle wagen: 20 000 kg of meer;2012;2011;;;;;;;;;;
2111;Gewicht volle wagen: 20 000 kg of meer;2012;2012;49.7;45.6;4.1;64.9;45.6;19.3;44337.0;31166.0;13172.0;1464.0
2112;Gewicht volle wagen: 20 000 kg of meer;2012;2013;88.2;80.7;7.4;116.8;80.7;36.1;77594.0;53618.0;23977.0;1505.0
2113;Gewicht volle wagen: 20 000 kg of meer;2012;2014;82.5;72.9;9.6;117.2;72.9;44.3;78218.0;48651.0;29566.0;1498.0
2114;Gewicht volle wagen: 20 000 kg of meer;2012;2015;86.0;76.3;9.8;115.5;76.3;39.3;75563.0;49872.0;25692.0;1529.0
2115;Gewicht volle wagen: 20 000 kg of meer;2012;2016;87.1;76.1;11.0;113.9;76.1;37.8;74462.0;49741.0;24722.0;1530.0
2116;Gewicht volle wagen: 20 000 kg of meer;2012;2017;82.6;70.8;11.8;109.1;70.8;38.3;70346.0;45654.0;24691.0;1551.0
2117;Gewicht volle wagen: 20 000 kg of meer;2012;2018;78.7;70.1;8.6;98.6;70.1;28.5;63391.0;45071.0;18320.0;1555.0
2118;Gewicht volle wagen: 20 000 kg of meer;2012;2019;70.1;62.9;7.3;85.3;62.9;22.4;56275.0;41475.0;14800.0;1516.0
2119;Gewicht volle wagen: 20 000 kg of meer;2012;2020;59.6;51.8;7.7;73.5;51.8;21.7;49944.0;35210.0;14733.0;1472.0
2120;Gewicht volle wagen: 20 000 kg of meer;2013;2001;;;;;;;;;;
2121;Gewicht volle wagen: 20 000 kg of meer;2013;2002;;;;;;;;;;
2122;Gewicht volle wagen: 20 000 kg of meer;2013;2003;;;;;;;;;;
2123;Gewicht volle wagen: 20 000 kg of meer;2013;2004;;;;;;;;;;
2124;Gewicht volle wagen: 20 000 kg of meer;2013;2005;;;;;;;;;;
2125;Gewicht volle wagen: 20 000 kg of meer;2013;2006;;;;;;;;;;
2126;Gewicht volle wagen: 20 000 kg of meer;2013;2007;;;;;;;;;;
2127;Gewicht volle wagen: 20 000 kg of meer;2013;2008;;;;;;;;;;
2128;Gewicht volle wagen: 20 000 kg of meer;2013;2009;;;;;;;;;;
2129;Gewicht volle wagen: 20 000 kg of meer;2013;2010;;;;;;;;;;
2130;Gewicht volle wagen: 20 000 kg of meer;2013;2011;;;;;;;;;;
2131;Gewicht volle wagen: 20 000 kg of meer;2013;2012;;;;;;;;;;
2132;Gewicht volle wagen: 20 000 kg of meer;2013;2013;37.2;35.1;2.2;45.6;35.1;10.5;35864.0;27579.0;8285.0;1271.0
2133;Gewicht volle wagen: 20 000 kg of meer;2013;2014;84.1;76.4;7.7;112.1;76.4;35.8;83056.0;56561.0;26495.0;1350.0
2134;Gewicht volle wagen: 20 000 kg of meer;2013;2015;86.3;76.7;9.6;115.3;76.7;38.6;86327.0;57407.0;28920.0;1336.0
2135;Gewicht volle wagen: 20 000 kg of meer;2013;2016;90.5;81.6;8.9;112.2;81.6;30.6;83679.0;60835.0;22844.0;1341.0
2136;Gewicht volle wagen: 20 000 kg of meer;2013;2017;91.1;82.7;8.4;110.0;82.7;27.3;80640.0;60641.0;19999.0;1364.0
2137;Gewicht volle wagen: 20 000 kg of meer;2013;2018;82.0;73.0;9.0;102.9;73.0;29.8;74750.0;53072.0;21677.0;1376.0
2138;Gewicht volle wagen: 20 000 kg of meer;2013;2019;69.2;58.6;10.6;91.2;58.6;32.7;65689.0;42172.0;23517.0;1389.0
2139;Gewicht volle wagen: 20 000 kg of meer;2013;2020;66.8;58.3;8.5;82.2;58.3;23.9;59732.0;42350.0;17382.0;1377.0
2140;Gewicht volle wagen: 20 000 kg of meer;2014;2001;;;;;;;;;;
2141;Gewicht volle wagen: 20 000 kg of meer;2014;2002;;;;;;;;;;
2142;Gewicht volle wagen: 20 000 kg of meer;2014;2003;;;;;;;;;;
2143;Gewicht volle wagen: 20 000 kg of meer;2014;2004;;;;;;;;;;
2144;Gewicht volle wagen: 20 000 kg of meer;2014;2005;;;;;;;;;;
2145;Gewicht volle wagen: 20 000 kg of meer;2014;2006;;;;;;;;;;
2146;Gewicht volle wagen: 20 000 kg of meer;2014;2007;;;;;;;;;;
2147;Gewicht volle wagen: 20 000 kg of meer;2014;2008;;;;;;;;;;
2148;Gewicht volle wagen: 20 000 kg of meer;2014;2009;;;;;;;;;;
2149;Gewicht volle wagen: 20 000 kg of meer;2014;2010;;;;;;;;;;
2150;Gewicht volle wagen: 20 000 kg of meer;2014;2011;;;;;;;;;;
2151;Gewicht volle wagen: 20 000 kg of meer;2014;2012;;;;;;;;;;
2152;Gewicht volle wagen: 20 000 kg of meer;2014;2013;;;;;;;;;;
2153;Gewicht volle wagen: 20 000 kg of meer;2014;2014;26.8;23.7;3.0;37.7;23.7;14.0;30993.0;19494.0;11498.0;1218.0
2154;Gewicht volle wagen: 20 000 kg of meer;2014;2015;67.5;60.9;6.6;87.6;60.9;26.7;74424.0;51724.0;22699.0;1177.0
2155;Gewicht volle wagen: 20 000 kg of meer;2014;2016;70.8;63.5;7.2;88.4;63.5;24.8;77795.0;55935.0;21860.0;1136.0
2156;Gewicht volle wagen: 20 000 kg of meer;2014;2017;73.6;67.4;6.1;87.4;67.4;19.9;75572.0;58342.0;17230.0;1156.0
2157;Gewicht volle wagen: 20 000 kg of meer;2014;2018;70.0;63.7;6.3;84.5;63.7;20.8;71626.0;54006.0;17620.0;1179.0
2158;Gewicht volle wagen: 20 000 kg of meer;2014;2019;70.7;65.7;5.0;81.0;65.7;15.3;66624.0;54032.0;12592.0;1216.0
2159;Gewicht volle wagen: 20 000 kg of meer;2014;2020;59.0;51.1;7.9;73.3;51.1;22.2;59720.0;41625.0;18095.0;1227.0
2160;Gewicht volle wagen: 20 000 kg of meer;2015;2001;;;;;;;;;;
2161;Gewicht volle wagen: 20 000 kg of meer;2015;2002;;;;;;;;;;
2162;Gewicht volle wagen: 20 000 kg of meer;2015;2003;;;;;;;;;;
2163;Gewicht volle wagen: 20 000 kg of meer;2015;2004;;;;;;;;;;
2164;Gewicht volle wagen: 20 000 kg of meer;2015;2005;;;;;;;;;;
2165;Gewicht volle wagen: 20 000 kg of meer;2015;2006;;;;;;;;;;
2166;Gewicht volle wagen: 20 000 kg of meer;2015;2007;;;;;;;;;;
2167;Gewicht volle wagen: 20 000 kg of meer;2015;2008;;;;;;;;;;
2168;Gewicht volle wagen: 20 000 kg of meer;2015;2009;;;;;;;;;;
2169;Gewicht volle wagen: 20 000 kg of meer;2015;2010;;;;;;;;;;
2170;Gewicht volle wagen: 20 000 kg of meer;2015;2011;;;;;;;;;;
2171;Gewicht volle wagen: 20 000 kg of meer;2015;2012;;;;;;;;;;
2172;Gewicht volle wagen: 20 000 kg of meer;2015;2013;;;;;;;;;;
2173;Gewicht volle wagen: 20 000 kg of meer;2015;2014;;;;;;;;;;
2174;Gewicht volle wagen: 20 000 kg of meer;2015;2015;43.5;35.9;7.6;66.7;35.9;30.8;41766.0;22470.0;19296.0;1596.0
2175;Gewicht volle wagen: 20 000 kg of meer;2015;2016;97.6;87.4;10.3;122.7;87.4;35.3;80476.0;57299.0;23177.0;1525.0
2176;Gewicht volle wagen: 20 000 kg of meer;2015;2017;101.0;92.2;8.8;120.9;92.2;28.7;81588.0;62252.0;19336.0;1482.0
2177;Gewicht volle wagen: 20 000 kg of meer;2015;2018;93.1;82.9;10.2;116.7;82.9;33.9;78049.0;55415.0;22634.0;1496.0
2178;Gewicht volle wagen: 20 000 kg of meer;2015;2019;85.4;75.0;10.5;107.3;75.0;32.3;70906.0;49563.0;21343.0;1513.0
2179;Gewicht volle wagen: 20 000 kg of meer;2015;2020;84.5;72.9;11.6;105.4;72.9;32.6;68198.0;47125.0;21073.0;1546.0
2180;Gewicht volle wagen: 20 000 kg of meer;2016;2001;;;;;;;;;;
2181;Gewicht volle wagen: 20 000 kg of meer;2016;2002;;;;;;;;;;
2182;Gewicht volle wagen: 20 000 kg of meer;2016;2003;;;;;;;;;;
2183;Gewicht volle wagen: 20 000 kg of meer;2016;2004;;;;;;;;;;
2184;Gewicht volle wagen: 20 000 kg of meer;2016;2005;;;;;;;;;;
2185;Gewicht volle wagen: 20 000 kg of meer;2016;2006;;;;;;;;;;
2186;Gewicht volle wagen: 20 000 kg of meer;2016;2007;;;;;;;;;;
2187;Gewicht volle wagen: 20 000 kg of meer;2016;2008;;;;;;;;;;
2188;Gewicht volle wagen: 20 000 kg of meer;2016;2009;;;;;;;;;;
2189;Gewicht volle wagen: 20 000 kg of meer;2016;2010;;;;;;;;;;
2190;Gewicht volle wagen: 20 000 kg of meer;2016;2011;;;;;;;;;;
2191;Gewicht volle wagen: 20 000 kg of meer;2016;2012;;;;;;;;;;
2192;Gewicht volle wagen: 20 000 kg of meer;2016;2013;;;;;;;;;;
2193;Gewicht volle wagen: 20 000 kg of meer;2016;2014;;;;;;;;;;
2194;Gewicht volle wagen: 20 000 kg of meer;2016;2015;;;;;;;;;;
2195;Gewicht volle wagen: 20 000 kg of meer;2016;2016;60.2;51.9;8.3;80.6;51.9;28.7;38650.0;24890.0;13759.0;2085.0
