ID;CPA2008;Perioden;Prijsindexcijfers_1;Kwartaalmutaties_2;Jaarmutaties_3
7821;771 Verhuur en lease van auto’s;2016 4e kwartaal;101.7;0.2;0.6
7822;771 Verhuur en lease van auto’s;2016 jaargemiddelde;101.8;;0.2
7823;771 Verhuur en lease van auto’s;2017 1e kwartaal;102.9;1.2;0.9
7824;771 Verhuur en lease van auto’s;2017 2e kwartaal;102.4;-0.5;0.3
7825;771 Verhuur en lease van auto’s;2017 3e kwartaal;101.6;-0.7;0.1
7826;771 Verhuur en lease van auto’s;2017 4e kwartaal;102.1;0.5;0.4
7827;771 Verhuur en lease van auto’s;2017 jaargemiddelde;102.2;;0.4
7828;78 Arbeidsbemiddeling en personeels- ..;2002 4e kwartaal;;;
7829;78 Arbeidsbemiddeling en personeels- ..;2003 1e kwartaal;;;
7830;78 Arbeidsbemiddeling en personeels- ..;2003 2e kwartaal;;;
7831;78 Arbeidsbemiddeling en personeels- ..;2003 3e kwartaal;;;
7832;78 Arbeidsbemiddeling en personeels- ..;2003 4e kwartaal;;;
7833;78 Arbeidsbemiddeling en personeels- ..;2003 jaargemiddelde;;;
7834;78 Arbeidsbemiddeling en personeels- ..;2004 1e kwartaal;;;
7835;78 Arbeidsbemiddeling en personeels- ..;2004 2e kwartaal;;;
7836;78 Arbeidsbemiddeling en personeels- ..;2004 3e kwartaal;;;
7837;78 Arbeidsbemiddeling en personeels- ..;2004 4e kwartaal;;;
7838;78 Arbeidsbemiddeling en personeels- ..;2004 jaargemiddelde;;;
7839;78 Arbeidsbemiddeling en personeels- ..;2005 1e kwartaal;;;
7840;78 Arbeidsbemiddeling en personeels- ..;2005 2e kwartaal;;;
7841;78 Arbeidsbemiddeling en personeels- ..;2005 3e kwartaal;;;
7842;78 Arbeidsbemiddeling en personeels- ..;2005 4e kwartaal;;;
7843;78 Arbeidsbemiddeling en personeels- ..;2005 jaargemiddelde;;;
7844;78 Arbeidsbemiddeling en personeels- ..;2006 1e kwartaal;87.2;;
7845;78 Arbeidsbemiddeling en personeels- ..;2006 2e kwartaal;86.5;-0.8;
7846;78 Arbeidsbemiddeling en personeels- ..;2006 3e kwartaal;85.7;-0.9;
7847;78 Arbeidsbemiddeling en personeels- ..;2006 4e kwartaal;88.7;3.6;
7848;78 Arbeidsbemiddeling en personeels- ..;2006 jaargemiddelde;87.0;;
7849;78 Arbeidsbemiddeling en personeels- ..;2007 1e kwartaal;90.2;1.6;3.4
7850;78 Arbeidsbemiddeling en personeels- ..;2007 2e kwartaal;89.9;-0.2;4.0
7851;78 Arbeidsbemiddeling en personeels- ..;2007 3e kwartaal;90.0;0.0;5.0
7852;78 Arbeidsbemiddeling en personeels- ..;2007 4e kwartaal;93.0;3.4;4.8
7853;78 Arbeidsbemiddeling en personeels- ..;2007 jaargemiddelde;90.8;;4.3
7854;78 Arbeidsbemiddeling en personeels- ..;2008 1e kwartaal;94.5;1.6;4.8
7855;78 Arbeidsbemiddeling en personeels- ..;2008 2e kwartaal;94.3;-0.2;4.8
7856;78 Arbeidsbemiddeling en personeels- ..;2008 3e kwartaal;93.8;-0.6;4.3
7857;78 Arbeidsbemiddeling en personeels- ..;2008 4e kwartaal;96.6;3.0;3.8
7858;78 Arbeidsbemiddeling en personeels- ..;2008 jaargemiddelde;94.8;;4.4
7859;78 Arbeidsbemiddeling en personeels- ..;2009 1e kwartaal;100.0;3.5;5.8
7860;78 Arbeidsbemiddeling en personeels- ..;2009 2e kwartaal;99.6;-0.4;5.6
7861;78 Arbeidsbemiddeling en personeels- ..;2009 3e kwartaal;96.9;-2.7;3.4
7862;78 Arbeidsbemiddeling en personeels- ..;2009 4e kwartaal;99.5;2.6;3.0
7863;78 Arbeidsbemiddeling en personeels- ..;2009 jaargemiddelde;99.0;;4.4
7864;78 Arbeidsbemiddeling en personeels- ..;2010 1e kwartaal;101.1;1.6;1.1
7865;78 Arbeidsbemiddeling en personeels- ..;2010 2e kwartaal;100.7;-0.4;1.1
7866;78 Arbeidsbemiddeling en personeels- ..;2010 3e kwartaal;98.0;-2.7;1.1
7867;78 Arbeidsbemiddeling en personeels- ..;2010 4e kwartaal;100.2;2.2;0.7
7868;78 Arbeidsbemiddeling en personeels- ..;2010 jaargemiddelde;100.0;;1.0
7869;78 Arbeidsbemiddeling en personeels- ..;2011 1e kwartaal;102.1;1.9;1.0
7870;78 Arbeidsbemiddeling en personeels- ..;2011 2e kwartaal;102.1;0.0;1.4
7871;78 Arbeidsbemiddeling en personeels- ..;2011 3e kwartaal;99.7;-2.3;1.8
7872;78 Arbeidsbemiddeling en personeels- ..;2011 4e kwartaal;102.1;2.3;1.9
7873;78 Arbeidsbemiddeling en personeels- ..;2011 jaargemiddelde;101.5;;1.5
7874;78 Arbeidsbemiddeling en personeels- ..;2012 1e kwartaal;103.9;1.8;1.7
7875;78 Arbeidsbemiddeling en personeels- ..;2012 2e kwartaal;103.0;-0.9;0.9
7876;78 Arbeidsbemiddeling en personeels- ..;2012 3e kwartaal;101.0;-2.0;1.2
7877;78 Arbeidsbemiddeling en personeels- ..;2012 4e kwartaal;103.5;2.6;1.4
7878;78 Arbeidsbemiddeling en personeels- ..;2012 jaargemiddelde;102.8;;1.3
7879;78 Arbeidsbemiddeling en personeels- ..;2013 1e kwartaal;106.0;2.4;2.0
7880;78 Arbeidsbemiddeling en personeels- ..;2013 2e kwartaal;106.4;0.4;3.3
7881;78 Arbeidsbemiddeling en personeels- ..;2013 3e kwartaal;104.4;-1.9;3.4
7882;78 Arbeidsbemiddeling en personeels- ..;2013 4e kwartaal;105.5;1.0;1.8
7883;78 Arbeidsbemiddeling en personeels- ..;2013 jaargemiddelde;105.6;;2.6
7884;78 Arbeidsbemiddeling en personeels- ..;2014 1e kwartaal;106.8;1.3;0.8
7885;78 Arbeidsbemiddeling en personeels- ..;2014 2e kwartaal;106.6;-0.2;0.2
7886;78 Arbeidsbemiddeling en personeels- ..;2014 3e kwartaal;105.0;-1.6;0.5
7887;78 Arbeidsbemiddeling en personeels- ..;2014 4e kwartaal;107.5;2.4;2.0
7888;78 Arbeidsbemiddeling en personeels- ..;2014 jaargemiddelde;106.5;;0.9
7889;78 Arbeidsbemiddeling en personeels- ..;2015 1e kwartaal;108.8;1.2;1.8
7890;78 Arbeidsbemiddeling en personeels- ..;2015 2e kwartaal;109.1;0.3;2.3
7891;78 Arbeidsbemiddeling en personeels- ..;2015 3e kwartaal;106.4;-2.4;1.4
7892;78 Arbeidsbemiddeling en personeels- ..;2015 4e kwartaal;108.6;2.0;1.0
7893;78 Arbeidsbemiddeling en personeels- ..;2015 jaargemiddelde;108.2;;1.6
7894;78 Arbeidsbemiddeling en personeels- ..;2016 1e kwartaal;110.4;1.6;1.4
7895;78 Arbeidsbemiddeling en personeels- ..;2016 2e kwartaal;111.0;0.6;1.8
7896;78 Arbeidsbemiddeling en personeels- ..;2016 3e kwartaal;109.5;-1.4;2.9
7897;78 Arbeidsbemiddeling en personeels- ..;2016 4e kwartaal;110.6;1.0;1.8
7898;78 Arbeidsbemiddeling en personeels- ..;2016 jaargemiddelde;110.4;;2.0
7899;78 Arbeidsbemiddeling en personeels- ..;2017 1e kwartaal;112.6;1.8;2.0
7900;78 Arbeidsbemiddeling en personeels- ..;2017 2e kwartaal;113.2;0.6;2.0
7901;78 Arbeidsbemiddeling en personeels- ..;2017 3e kwartaal;112.0;-1.1;2.2
7902;78 Arbeidsbemiddeling en personeels- ..;2017 4e kwartaal;113.4;1.3;2.6
7903;78 Arbeidsbemiddeling en personeels- ..;2017 jaargemiddelde;112.8;;2.2
7904;782 Uitzendbureaus;2002 4e kwartaal;;;
7905;782 Uitzendbureaus;2003 1e kwartaal;;;
7906;782 Uitzendbureaus;2003 2e kwartaal;;;
7907;782 Uitzendbureaus;2003 3e kwartaal;;;
7908;782 Uitzendbureaus;2003 4e kwartaal;;;
7909;782 Uitzendbureaus;2003 jaargemiddelde;;;
7910;782 Uitzendbureaus;2004 1e kwartaal;;;
7911;782 Uitzendbureaus;2004 2e kwartaal;;;
7912;782 Uitzendbureaus;2004 3e kwartaal;;;
7913;782 Uitzendbureaus;2004 4e kwartaal;;;
7914;782 Uitzendbureaus;2004 jaargemiddelde;;;
7915;782 Uitzendbureaus;2005 1e kwartaal;;;
7916;782 Uitzendbureaus;2005 2e kwartaal;;;
7917;782 Uitzendbureaus;2005 3e kwartaal;;;
7918;782 Uitzendbureaus;2005 4e kwartaal;;;
7919;782 Uitzendbureaus;2005 jaargemiddelde;;;
7920;782 Uitzendbureaus;2006 1e kwartaal;87.2;;
7921;782 Uitzendbureaus;2006 2e kwartaal;86.5;-0.8;
7922;782 Uitzendbureaus;2006 3e kwartaal;85.7;-0.9;
7923;782 Uitzendbureaus;2006 4e kwartaal;88.7;3.6;
7924;782 Uitzendbureaus;2006 jaargemiddelde;87.0;;
7925;782 Uitzendbureaus;2007 1e kwartaal;90.2;1.6;3.4
7926;782 Uitzendbureaus;2007 2e kwartaal;89.9;-0.2;4.0
7927;782 Uitzendbureaus;2007 3e kwartaal;90.0;0.0;5.0
7928;782 Uitzendbureaus;2007 4e kwartaal;93.0;3.4;4.8
7929;782 Uitzendbureaus;2007 jaargemiddelde;90.8;;4.3
7930;782 Uitzendbureaus;2008 1e kwartaal;94.5;1.6;4.8
7931;782 Uitzendbureaus;2008 2e kwartaal;94.3;-0.2;4.8
7932;782 Uitzendbureaus;2008 3e kwartaal;93.8;-0.6;4.3
7933;782 Uitzendbureaus;2008 4e kwartaal;96.6;3.0;3.8
7934;782 Uitzendbureaus;2008 jaargemiddelde;94.8;;4.4
7935;782 Uitzendbureaus;2009 1e kwartaal;100.0;3.5;5.8
7936;782 Uitzendbureaus;2009 2e kwartaal;99.6;-0.4;5.6
7937;782 Uitzendbureaus;2009 3e kwartaal;96.9;-2.7;3.4
7938;782 Uitzendbureaus;2009 4e kwartaal;99.5;2.6;3.0
7939;782 Uitzendbureaus;2009 jaargemiddelde;99.0;;4.4
7940;782 Uitzendbureaus;2010 1e kwartaal;101.1;1.6;1.1
7941;782 Uitzendbureaus;2010 2e kwartaal;100.7;-0.4;1.1
7942;782 Uitzendbureaus;2010 3e kwartaal;98.0;-2.7;1.1
7943;782 Uitzendbureaus;2010 4e kwartaal;100.2;2.2;0.7
7944;782 Uitzendbureaus;2010 jaargemiddelde;100.0;;1.0
7945;782 Uitzendbureaus;2011 1e kwartaal;102.1;1.9;1.0
7946;782 Uitzendbureaus;2011 2e kwartaal;102.1;0.0;1.4
7947;782 Uitzendbureaus;2011 3e kwartaal;99.7;-2.3;1.8
7948;782 Uitzendbureaus;2011 4e kwartaal;102.1;2.3;1.9
7949;782 Uitzendbureaus;2011 jaargemiddelde;101.5;;1.5
7950;782 Uitzendbureaus;2012 1e kwartaal;103.9;1.8;1.7
7951;782 Uitzendbureaus;2012 2e kwartaal;103.0;-0.9;0.9
7952;782 Uitzendbureaus;2012 3e kwartaal;101.0;-2.0;1.2
7953;782 Uitzendbureaus;2012 4e kwartaal;103.5;2.6;1.4
7954;782 Uitzendbureaus;2012 jaargemiddelde;102.8;;1.3
7955;782 Uitzendbureaus;2013 1e kwartaal;106.0;2.4;2.0
7956;782 Uitzendbureaus;2013 2e kwartaal;106.4;0.4;3.3
7957;782 Uitzendbureaus;2013 3e kwartaal;104.4;-1.9;3.4
7958;782 Uitzendbureaus;2013 4e kwartaal;105.5;1.0;1.8
7959;782 Uitzendbureaus;2013 jaargemiddelde;105.6;;2.6
7960;782 Uitzendbureaus;2014 1e kwartaal;106.8;1.3;0.8
7961;782 Uitzendbureaus;2014 2e kwartaal;106.6;-0.2;0.2
7962;782 Uitzendbureaus;2014 3e kwartaal;105.0;-1.6;0.5
7963;782 Uitzendbureaus;2014 4e kwartaal;107.5;2.4;2.0
7964;782 Uitzendbureaus;2014 jaargemiddelde;106.5;;0.9
7965;782 Uitzendbureaus;2015 1e kwartaal;108.8;1.2;1.8
7966;782 Uitzendbureaus;2015 2e kwartaal;109.1;0.3;2.3
7967;782 Uitzendbureaus;2015 3e kwartaal;106.4;-2.4;1.4
7968;782 Uitzendbureaus;2015 4e kwartaal;108.6;2.0;1.0
7969;782 Uitzendbureaus;2015 jaargemiddelde;108.2;;1.6
7970;782 Uitzendbureaus;2016 1e kwartaal;110.4;1.6;1.4
7971;782 Uitzendbureaus;2016 2e kwartaal;111.0;0.6;1.8
7972;782 Uitzendbureaus;2016 3e kwartaal;109.5;-1.4;2.9
7973;782 Uitzendbureaus;2016 4e kwartaal;110.6;1.0;1.8
7974;782 Uitzendbureaus;2016 jaargemiddelde;110.4;;2.0
7975;782 Uitzendbureaus;2017 1e kwartaal;112.6;1.8;2.0
7976;782 Uitzendbureaus;2017 2e kwartaal;113.2;0.6;2.0
7977;782 Uitzendbureaus;2017 3e kwartaal;112.0;-1.1;2.2
7978;782 Uitzendbureaus;2017 4e kwartaal;113.4;1.3;2.6
7979;782 Uitzendbureaus;2017 jaargemiddelde;112.8;;2.2
7980;476;2002 4e kwartaal;;;
7981;476;2003 1e kwartaal;;;
7982;476;2003 2e kwartaal;;;
7983;476;2003 3e kwartaal;;;
7984;476;2003 4e kwartaal;;;
7985;476;2003 jaargemiddelde;;;
7986;476;2004 1e kwartaal;;;
7987;476;2004 2e kwartaal;;;
7988;476;2004 3e kwartaal;;;
7989;476;2004 4e kwartaal;;;
7990;476;2004 jaargemiddelde;;;
7991;476;2005 1e kwartaal;;;
7992;476;2005 2e kwartaal;;;
7993;476;2005 3e kwartaal;;;
7994;476;2005 4e kwartaal;;;
7995;476;2005 jaargemiddelde;;;
7996;476;2006 1e kwartaal;87.4;;
7997;476;2006 2e kwartaal;86.9;-0.5;
7998;476;2006 3e kwartaal;86.7;-0.3;
7999;476;2006 4e kwartaal;89.3;3.1;
8000;476;2006 jaargemiddelde;87.6;;
8001;476;2007 1e kwartaal;90.5;1.3;3.6
8002;476;2007 2e kwartaal;90.5;0.0;4.2
8003;476;2007 3e kwartaal;91.0;0.5;5.0
8004;476;2007 4e kwartaal;93.7;2.9;4.8
8005;476;2007 jaargemiddelde;91.4;;4.4
8006;476;2008 1e kwartaal;95.1;1.5;5.1
8007;476;2008 2e kwartaal;95.1;0.0;5.0
8008;476;2008 3e kwartaal;94.8;-0.3;4.2
8009;476;2008 4e kwartaal;97.4;2.7;4.0
8010;476;2008 jaargemiddelde;95.6;;4.6
8011;476;2009 1e kwartaal;99.5;2.2;4.6
8012;476;2009 2e kwartaal;99.1;-0.4;4.2
8013;476;2009 3e kwartaal;97.0;-2.2;2.2
8014;476;2009 4e kwartaal;99.1;2.2;1.7
8015;476;2009 jaargemiddelde;98.6;;3.2
8016;476;2010 1e kwartaal;100.4;1.4;1.0
8017;476;2010 2e kwartaal;100.6;0.2;1.6
8018;476;2010 3e kwartaal;99.2;-1.4;2.3
8019;476;2010 4e kwartaal;99.7;0.5;0.6
8020;476;2010 jaargemiddelde;100.0;;1.4
8021;476;2011 1e kwartaal;101.2;1.5;0.7
8022;476;2011 2e kwartaal;101.8;0.6;1.1
8023;476;2011 3e kwartaal;100.4;-1.3;1.2
8024;476;2011 4e kwartaal;101.2;0.8;1.5
8025;476;2011 jaargemiddelde;101.1;;1.1
8026;476;2012 1e kwartaal;102.9;1.7;1.7
8027;476;2012 2e kwartaal;102.7;-0.2;0.9
8028;476;2012 3e kwartaal;101.1;-1.5;0.7
8029;476;2012 4e kwartaal;102.5;1.4;1.3
8030;476;2012 jaargemiddelde;102.3;;1.2
8031;476;2013 1e kwartaal;105.5;2.9;2.5
8032;476;2013 2e kwartaal;107.0;1.5;4.2
8033;476;2013 3e kwartaal;105.8;-1.2;4.6
8034;476;2013 4e kwartaal;106.0;0.2;3.4
8035;476;2013 jaargemiddelde;106.1;;3.7
8036;476;2014 1e kwartaal;107.7;1.6;2.1
8037;476;2014 2e kwartaal;108.3;0.5;1.2
8038;476;2014 3e kwartaal;107.0;-1.2;1.2
8039;476;2014 4e kwartaal;109.5;2.4;3.3
8040;476;2014 jaargemiddelde;108.1;;1.9
8041;476;2015 1e kwartaal;111.0;1.3;3.0
8042;476;2015 2e kwartaal;112.1;1.0;3.5
8043;476;2015 3e kwartaal;109.7;-2.2;2.5
8044;476;2015 4e kwartaal;112.0;2.2;2.3
8045;476;2015 jaargemiddelde;111.2;;2.8
8046;476;2016 1e kwartaal;114.0;1.8;2.8
8047;476;2016 2e kwartaal;115.0;0.9;2.7
8048;476;2016 3e kwartaal;113.8;-1.1;3.8
8049;476;2016 4e kwartaal;114.5;0.6;2.2
8050;476;2016 jaargemiddelde;114.4;;2.9
8051;476;2017 1e kwartaal;116.8;2.0;2.4
8052;476;2017 2e kwartaal;117.2;0.4;1.9
8053;476;2017 3e kwartaal;116.0;-1.1;1.9
8054;476;2017 4e kwartaal;117.2;1.0;2.3
8055;476;2017 jaargemiddelde;116.8;;2.1
8056;481;2002 4e kwartaal;;;
8057;481;2003 1e kwartaal;;;
8058;481;2003 2e kwartaal;;;
8059;481;2003 3e kwartaal;;;
8060;481;2003 4e kwartaal;;;
8061;481;2003 jaargemiddelde;;;
8062;481;2004 1e kwartaal;;;
8063;481;2004 2e kwartaal;;;
8064;481;2004 3e kwartaal;;;
8065;481;2004 4e kwartaal;;;
8066;481;2004 jaargemiddelde;;;
8067;481;2005 1e kwartaal;;;
8068;481;2005 2e kwartaal;;;
8069;481;2005 3e kwartaal;;;
8070;481;2005 4e kwartaal;;;
8071;481;2005 jaargemiddelde;;;
8072;481;2006 1e kwartaal;86.6;;
8073;481;2006 2e kwartaal;85.1;-1.7;
8074;481;2006 3e kwartaal;82.5;-3.0;
8075;481;2006 4e kwartaal;86.7;5.1;
8076;481;2006 jaargemiddelde;85.2;;
8077;481;2007 1e kwartaal;88.9;2.5;2.6
8078;481;2007 2e kwartaal;87.9;-1.1;3.3
8079;481;2007 3e kwartaal;86.6;-1.5;4.9
8080;481;2007 4e kwartaal;90.8;4.9;4.7
8081;481;2007 jaargemiddelde;88.6;;3.9
8082;481;2008 1e kwartaal;92.4;1.7;4.0
8083;481;2008 2e kwartaal;91.7;-0.8;4.3
8084;481;2008 3e kwartaal;90.3;-1.5;4.3
8085;481;2008 4e kwartaal;93.9;3.9;3.4
8086;481;2008 jaargemiddelde;92.1;;4.0
8087;481;2009 1e kwartaal;101.2;7.8;9.5
8088;481;2009 2e kwartaal;100.8;-0.3;10.0
8089;481;2009 3e kwartaal;96.7;-4.2;7.0
8090;481;2009 4e kwartaal;100.5;4.0;7.0
8091;481;2009 jaargemiddelde;99.8;;8.4
8092;481;2010 1e kwartaal;102.6;2.1;1.4
8093;481;2010 2e kwartaal;100.8;-1.7;0.0
8094;481;2010 3e kwartaal;95.2;-5.6;-1.5
8095;481;2010 4e kwartaal;101.4;6.5;0.9
8096;481;2010 jaargemiddelde;100.0;;0.2
8097;481;2011 1e kwartaal;104.3;2.9;1.7
8098;481;2011 2e kwartaal;102.8;-1.4;2.0
8099;481;2011 3e kwartaal;98.2;-4.5;3.2
8100;481;2011 4e kwartaal;104.2;6.1;2.8
8101;481;2011 jaargemiddelde;102.4;;2.4
8102;481;2012 1e kwartaal;106.3;2.0;1.9
8103;481;2012 2e kwartaal;103.6;-2.5;0.8
8104;481;2012 3e kwartaal;100.6;-3.0;2.4
8105;481;2012 4e kwartaal;105.9;5.3;1.7
8106;481;2012 jaargemiddelde;104.1;;1.7
8107;481;2013 1e kwartaal;107.2;1.2;0.9
8108;481;2013 2e kwartaal;105.0;-2.0;1.3
8109;481;2013 3e kwartaal;101.2;-3.6;0.7
8110;481;2013 4e kwartaal;104.1;2.8;-1.7
8111;481;2013 jaargemiddelde;104.4;;0.3
8112;481;2014 1e kwartaal;104.7;0.6;-2.3
8113;481;2014 2e kwartaal;102.8;-1.9;-2.1
8114;481;2014 3e kwartaal;100.2;-2.5;-1.0
8115;481;2014 4e kwartaal;102.8;2.5;-1.2
8116;481;2014 jaargemiddelde;102.6;;-1.7
8117;481;2015 1e kwartaal;103.7;0.9;-1.0
8118;481;2015 2e kwartaal;102.2;-1.5;-0.6
8119;481;2015 3e kwartaal;98.9;-3.2;-1.3
8120;481;2015 4e kwartaal;100.6;1.7;-2.1
8121;481;2015 jaargemiddelde;101.4;;-1.3
8122;481;2016 1e kwartaal;101.7;1.1;-1.9
8123;481;2016 2e kwartaal;101.7;0.0;-0.5
8124;481;2016 3e kwartaal;99.4;-2.3;0.4
8125;481;2016 4e kwartaal;101.3;2.0;0.7
8126;481;2016 jaargemiddelde;101.0;;-0.3
8127;481;2017 1e kwartaal;102.8;1.4;1.0
8128;481;2017 2e kwartaal;103.9;1.1;2.2
8129;481;2017 3e kwartaal;102.6;-1.2;3.3
8130;481;2017 4e kwartaal;104.7;2.1;3.3
8131;481;2017 jaargemiddelde;103.5;;2.4
8132;79 Reisbureaus en reserveringsbureaus;2002 4e kwartaal;;;
8133;79 Reisbureaus en reserveringsbureaus;2003 1e kwartaal;;;
8134;79 Reisbureaus en reserveringsbureaus;2003 2e kwartaal;;;
8135;79 Reisbureaus en reserveringsbureaus;2003 3e kwartaal;;;
8136;79 Reisbureaus en reserveringsbureaus;2003 4e kwartaal;;;
8137;79 Reisbureaus en reserveringsbureaus;2003 jaargemiddelde;;;
8138;79 Reisbureaus en reserveringsbureaus;2004 1e kwartaal;;;
8139;79 Reisbureaus en reserveringsbureaus;2004 2e kwartaal;;;
8140;79 Reisbureaus en reserveringsbureaus;2004 3e kwartaal;;;
8141;79 Reisbureaus en reserveringsbureaus;2004 4e kwartaal;;;
8142;79 Reisbureaus en reserveringsbureaus;2004 jaargemiddelde;;;
8143;79 Reisbureaus en reserveringsbureaus;2005 1e kwartaal;;;
8144;79 Reisbureaus en reserveringsbureaus;2005 2e kwartaal;;;
8145;79 Reisbureaus en reserveringsbureaus;2005 3e kwartaal;;;
8146;79 Reisbureaus en reserveringsbureaus;2005 4e kwartaal;;;
8147;79 Reisbureaus en reserveringsbureaus;2005 jaargemiddelde;;;
8148;79 Reisbureaus en reserveringsbureaus;2006 1e kwartaal;;;
8149;79 Reisbureaus en reserveringsbureaus;2006 2e kwartaal;;;
8150;79 Reisbureaus en reserveringsbureaus;2006 3e kwartaal;;;
8151;79 Reisbureaus en reserveringsbureaus;2006 4e kwartaal;;;
8152;79 Reisbureaus en reserveringsbureaus;2006 jaargemiddelde;;;
8153;79 Reisbureaus en reserveringsbureaus;2007 1e kwartaal;;;
8154;79 Reisbureaus en reserveringsbureaus;2007 2e kwartaal;;;
8155;79 Reisbureaus en reserveringsbureaus;2007 3e kwartaal;;;
8156;79 Reisbureaus en reserveringsbureaus;2007 4e kwartaal;;;
8157;79 Reisbureaus en reserveringsbureaus;2007 jaargemiddelde;;;
8158;79 Reisbureaus en reserveringsbureaus;2008 1e kwartaal;;;
8159;79 Reisbureaus en reserveringsbureaus;2008 2e kwartaal;;;
8160;79 Reisbureaus en reserveringsbureaus;2008 3e kwartaal;;;
8161;79 Reisbureaus en reserveringsbureaus;2008 4e kwartaal;;;
8162;79 Reisbureaus en reserveringsbureaus;2008 jaargemiddelde;;;
8163;79 Reisbureaus en reserveringsbureaus;2009 1e kwartaal;;;
8164;79 Reisbureaus en reserveringsbureaus;2009 2e kwartaal;;;
8165;79 Reisbureaus en reserveringsbureaus;2009 3e kwartaal;;;
8166;79 Reisbureaus en reserveringsbureaus;2009 4e kwartaal;;;
8167;79 Reisbureaus en reserveringsbureaus;2009 jaargemiddelde;;;
8168;79 Reisbureaus en reserveringsbureaus;2010 1e kwartaal;;;
8169;79 Reisbureaus en reserveringsbureaus;2010 2e kwartaal;;;
8170;79 Reisbureaus en reserveringsbureaus;2010 3e kwartaal;;;
8171;79 Reisbureaus en reserveringsbureaus;2010 4e kwartaal;;;
8172;79 Reisbureaus en reserveringsbureaus;2010 jaargemiddelde;;;
8173;79 Reisbureaus en reserveringsbureaus;2011 1e kwartaal;;;
8174;79 Reisbureaus en reserveringsbureaus;2011 2e kwartaal;;;
8175;79 Reisbureaus en reserveringsbureaus;2011 3e kwartaal;;;
8176;79 Reisbureaus en reserveringsbureaus;2011 4e kwartaal;;;
8177;79 Reisbureaus en reserveringsbureaus;2011 jaargemiddelde;;;
8178;79 Reisbureaus en reserveringsbureaus;2012 1e kwartaal;;;
8179;79 Reisbureaus en reserveringsbureaus;2012 2e kwartaal;;;
8180;79 Reisbureaus en reserveringsbureaus;2012 3e kwartaal;;;
8181;79 Reisbureaus en reserveringsbureaus;2012 4e kwartaal;;;
8182;79 Reisbureaus en reserveringsbureaus;2012 jaargemiddelde;;;
8183;79 Reisbureaus en reserveringsbureaus;2013 1e kwartaal;;;
8184;79 Reisbureaus en reserveringsbureaus;2013 2e kwartaal;;;
8185;79 Reisbureaus en reserveringsbureaus;2013 3e kwartaal;;;
8186;79 Reisbureaus en reserveringsbureaus;2013 4e kwartaal;;;
8187;79 Reisbureaus en reserveringsbureaus;2013 jaargemiddelde;;;
8188;79 Reisbureaus en reserveringsbureaus;2014 1e kwartaal;;;
8189;79 Reisbureaus en reserveringsbureaus;2014 2e kwartaal;;;
8190;79 Reisbureaus en reserveringsbureaus;2014 3e kwartaal;;;
8191;79 Reisbureaus en reserveringsbureaus;2014 4e kwartaal;;;
8192;79 Reisbureaus en reserveringsbureaus;2014 jaargemiddelde;;;
8193;79 Reisbureaus en reserveringsbureaus;2015 1e kwartaal;;;
8194;79 Reisbureaus en reserveringsbureaus;2015 2e kwartaal;;;
8195;79 Reisbureaus en reserveringsbureaus;2015 3e kwartaal;;;
8196;79 Reisbureaus en reserveringsbureaus;2015 4e kwartaal;;;
8197;79 Reisbureaus en reserveringsbureaus;2015 jaargemiddelde;;;
8198;79 Reisbureaus en reserveringsbureaus;2016 1e kwartaal;;;
8199;79 Reisbureaus en reserveringsbureaus;2016 2e kwartaal;;;
8200;79 Reisbureaus en reserveringsbureaus;2016 3e kwartaal;;;
8201;79 Reisbureaus en reserveringsbureaus;2016 4e kwartaal;;;
8202;79 Reisbureaus en reserveringsbureaus;2016 jaargemiddelde;;;
8203;79 Reisbureaus en reserveringsbureaus;2017 1e kwartaal;;;
8204;79 Reisbureaus en reserveringsbureaus;2017 2e kwartaal;;;
8205;79 Reisbureaus en reserveringsbureaus;2017 3e kwartaal;;;
8206;79 Reisbureaus en reserveringsbureaus;2017 4e kwartaal;;;
8207;79 Reisbureaus en reserveringsbureaus;2017 jaargemiddelde;;;
8208;80 Beveiligings- en opsporingsdiensten;2002 4e kwartaal;;;
8209;80 Beveiligings- en opsporingsdiensten;2003 1e kwartaal;;;
8210;80 Beveiligings- en opsporingsdiensten;2003 2e kwartaal;;;
8211;80 Beveiligings- en opsporingsdiensten;2003 3e kwartaal;;;
8212;80 Beveiligings- en opsporingsdiensten;2003 4e kwartaal;;;
8213;80 Beveiligings- en opsporingsdiensten;2003 jaargemiddelde;;;
8214;80 Beveiligings- en opsporingsdiensten;2004 1e kwartaal;;;
8215;80 Beveiligings- en opsporingsdiensten;2004 2e kwartaal;;;
8216;80 Beveiligings- en opsporingsdiensten;2004 3e kwartaal;;;
8217;80 Beveiligings- en opsporingsdiensten;2004 4e kwartaal;;;
