ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
5433;Vrouwen;79;1876 tot 1881;0.13306;12992;1729;5.28
5434;Vrouwen;79;1881 tot 1886;0.12076;14594;1762;5.45
5435;Vrouwen;79;1886 tot 1891;0.11762;15674;1844;5.41
5436;Vrouwen;79;1891 tot 1896;0.12222;15538;1899;5.33
5437;Vrouwen;79;1896 tot 1901;0.11612;19306;2242;5.74
5438;Vrouwen;79;1901 tot 1906;0.10788;21089;2275;5.84
5439;Vrouwen;79;1906 tot 1911;0.1125;22330;2512;5.72
5440;Vrouwen;79;1911 tot 1916;0.10236;25025;2562;6.01
5441;Vrouwen;79;1916 tot 1921;0.1124;22296;2506;5.66
5442;Vrouwen;79;1921 tot 1926;0.10082;28443;2868;6.07
5443;Vrouwen;79;1926 tot 1931;0.10444;29703;3102;5.98
5444;Vrouwen;79;1931 tot 1936;0.10193;32564;3319;6.09
5445;Vrouwen;79;1936 tot 1941;0.10032;33952;3406;6.05
5446;Vrouwen;79;1941 tot 1946;0.10692;31729;3392;5.64
5447;Vrouwen;79;1946 tot 1951;0.08744;42012;3674;6.75
5448;Vrouwen;79;1951 tot 1956;0.08422;46254;3895;6.75
5449;Vrouwen;79;1956 tot 1961;0.07912;49895;3947;6.92
5450;Vrouwen;79;1961 tot 1966;0.07286;53176;3874;7.29
5451;Vrouwen;79;1966 tot 1971;0.06659;54805;3650;7.56
5452;Vrouwen;79;1971 tot 1976;0.06215;57432;3569;7.82
5453;Vrouwen;79;1976 tot 1981;0.05419;61501;3333;8.6
5454;Vrouwen;79;1981 tot 1986;0.04908;64306;3156;9.0
5455;Vrouwen;79;1986 tot 1991;0.04532;65690;2977;9.17
5456;Vrouwen;79;1991 tot 1996;0.04405;66263;2919;9.22
5457;Vrouwen;79;1996 tot 2001;0.04234;67163;2844;9.31
5458;Vrouwen;79;2001 tot 2006;0.04067;68800;2798;9.52
5459;Vrouwen;79;2006 tot 2011;0.03441;72383;2491;10.13
5460;Vrouwen;80;1861 tot 1866;0.14449;8887;1284;4.93
5461;Vrouwen;80;1866 tot 1871;0.14839;8671;1287;4.82
5462;Vrouwen;80;1871 tot 1876;0.14456;9303;1345;4.86
5463;Vrouwen;80;1876 tot 1881;0.13752;11263;1549;5.02
5464;Vrouwen;80;1881 tot 1886;0.12854;12832;1649;5.13
5465;Vrouwen;80;1886 tot 1891;0.13192;13831;1825;5.07
5466;Vrouwen;80;1891 tot 1896;0.13388;13639;1826;5.0
5467;Vrouwen;80;1896 tot 1901;0.12232;17064;2087;5.43
5468;Vrouwen;80;1901 tot 1906;0.12186;18814;2293;5.48
5469;Vrouwen;80;1906 tot 1911;0.1216;19818;2410;5.38
5470;Vrouwen;80;1911 tot 1916;0.1143;22464;2568;5.63
5471;Vrouwen;80;1916 tot 1921;0.1231;19790;2436;5.32
5472;Vrouwen;80;1921 tot 1926;0.11304;25575;2891;5.69
5473;Vrouwen;80;1926 tot 1931;0.11218;26601;2984;5.62
5474;Vrouwen;80;1931 tot 1936;0.11132;29244;3255;5.73
5475;Vrouwen;80;1936 tot 1941;0.1129;30546;3449;5.67
5476;Vrouwen;80;1941 tot 1946;0.11659;28337;3304;5.26
5477;Vrouwen;80;1946 tot 1951;0.09291;38339;3562;6.35
5478;Vrouwen;80;1951 tot 1956;0.09258;42358;3921;6.32
5479;Vrouwen;80;1956 tot 1961;0.08762;45947;4026;6.47
5480;Vrouwen;80;1961 tot 1966;0.07796;49302;3844;6.83
5481;Vrouwen;80;1966 tot 1971;0.07574;51155;3874;7.06
5482;Vrouwen;80;1971 tot 1976;0.06995;53862;3768;7.3
5483;Vrouwen;80;1976 tot 1981;0.06059;58169;3525;8.07
5484;Vrouwen;80;1981 tot 1986;0.05521;61150;3376;8.43
5485;Vrouwen;80;1986 tot 1991;0.05171;62713;3243;8.58
5486;Vrouwen;80;1991 tot 1996;0.04968;63344;3147;8.63
5487;Vrouwen;80;1996 tot 2001;0.04862;64319;3127;8.7
5488;Vrouwen;80;2001 tot 2006;0.04597;66002;3034;8.9
5489;Vrouwen;80;2006 tot 2011;0.03972;69892;2776;9.48
5490;Vrouwen;81;1861 tot 1866;0.14649;7603;1114;4.68
5491;Vrouwen;81;1866 tot 1871;0.1531;7384;1131;4.57
5492;Vrouwen;81;1871 tot 1876;0.14848;7958;1182;4.59
5493;Vrouwen;81;1876 tot 1881;0.14684;9714;1426;4.74
5494;Vrouwen;81;1881 tot 1886;0.13608;11182;1522;4.81
5495;Vrouwen;81;1886 tot 1891;0.14166;12006;1701;4.76
5496;Vrouwen;81;1891 tot 1896;0.14212;11813;1679;4.7
5497;Vrouwen;81;1896 tot 1901;0.12786;14977;1915;5.11
5498;Vrouwen;81;1901 tot 1906;0.1316;16521;2174;5.17
5499;Vrouwen;81;1906 tot 1911;0.13288;17408;2313;5.05
5500;Vrouwen;81;1911 tot 1916;0.12468;19896;2481;5.3
5501;Vrouwen;81;1916 tot 1921;0.13142;17354;2281;4.99
5502;Vrouwen;81;1921 tot 1926;0.12364;22684;2805;5.36
5503;Vrouwen;81;1926 tot 1931;0.12296;23617;2904;5.27
5504;Vrouwen;81;1931 tot 1936;0.12191;25989;3168;5.38
5505;Vrouwen;81;1936 tot 1941;0.12254;27097;3321;5.32
5506;Vrouwen;81;1941 tot 1946;0.13177;25033;3299;4.89
5507;Vrouwen;81;1946 tot 1951;0.10329;34776;3592;5.95
5508;Vrouwen;81;1951 tot 1956;0.10473;38437;4025;5.92
5509;Vrouwen;81;1956 tot 1961;0.09759;41921;4091;6.04
5510;Vrouwen;81;1961 tot 1966;0.09145;45458;4157;6.36
5511;Vrouwen;81;1966 tot 1971;0.0865;47281;4090;6.6
5512;Vrouwen;81;1971 tot 1976;0.08021;50095;4018;6.81
5513;Vrouwen;81;1976 tot 1981;0.06787;54644;3709;7.55
5514;Vrouwen;81;1981 tot 1986;0.06099;57774;3524;7.9
5515;Vrouwen;81;1986 tot 1991;0.0582;59470;3461;8.02
5516;Vrouwen;81;1991 tot 1996;0.05658;60197;3406;8.05
5517;Vrouwen;81;1996 tot 2001;0.05497;61192;3364;8.12
5518;Vrouwen;81;2001 tot 2006;0.05129;62968;3230;8.31
5519;Vrouwen;81;2006 tot 2011;0.0455;67116;3054;8.85
5520;Vrouwen;82;1861 tot 1866;0.15304;6489;993;4.4
5521;Vrouwen;82;1866 tot 1871;0.16265;6254;1017;4.31
5522;Vrouwen;82;1871 tot 1876;0.16284;6776;1103;4.3
5523;Vrouwen;82;1876 tot 1881;0.1578;8288;1308;4.47
5524;Vrouwen;82;1881 tot 1886;0.15236;9661;1472;4.49
5525;Vrouwen;82;1886 tot 1891;0.15734;10305;1621;4.46
5526;Vrouwen;82;1891 tot 1896;0.15572;10134;1578;4.4
5527;Vrouwen;82;1896 tot 1901;0.14216;13062;1857;4.79
5528;Vrouwen;82;1901 tot 1906;0.13776;14347;1976;4.88
5529;Vrouwen;82;1906 tot 1911;0.14232;15095;2148;4.75
5530;Vrouwen;82;1911 tot 1916;0.13464;17415;2345;4.98
5531;Vrouwen;82;1916 tot 1921;0.1467;15073;2211;4.67
5532;Vrouwen;82;1921 tot 1926;0.1321;19879;2626;5.04
5533;Vrouwen;82;1926 tot 1931;0.13356;20713;2766;4.94
5534;Vrouwen;82;1931 tot 1936;0.12899;22821;2944;5.06
5535;Vrouwen;82;1936 tot 1941;0.13309;23777;3165;5.0
5536;Vrouwen;82;1941 tot 1946;0.13831;21734;3006;4.55
5537;Vrouwen;82;1946 tot 1951;0.11521;31184;3593;5.57
5538;Vrouwen;82;1951 tot 1956;0.11504;34411;3959;5.55
5539;Vrouwen;82;1956 tot 1961;0.11876;37830;4493;5.64
5540;Vrouwen;82;1961 tot 1966;0.10014;41301;4136;5.95
5541;Vrouwen;82;1966 tot 1971;0.09367;43191;4046;6.18
5542;Vrouwen;82;1971 tot 1976;0.08944;46077;4121;6.36
5543;Vrouwen;82;1976 tot 1981;0.07518;50935;3829;7.07
5544;Vrouwen;82;1981 tot 1986;0.0689;54250;3738;7.38
5545;Vrouwen;82;1986 tot 1991;0.0667;56009;3736;7.48
5546;Vrouwen;82;1991 tot 1996;0.06488;56791;3685;7.5
5547;Vrouwen;82;1996 tot 2001;0.06286;57829;3635;7.56
5548;Vrouwen;82;2001 tot 2006;0.059;59739;3525;7.73
5549;Vrouwen;82;2006 tot 2011;0.05245;64062;3360;8.25
5550;Vrouwen;83;1861 tot 1866;0.17788;5496;978;4.1
5551;Vrouwen;83;1866 tot 1871;0.18929;5236;991;4.05
5552;Vrouwen;83;1871 tot 1876;0.17724;5673;1005;4.04
5553;Vrouwen;83;1876 tot 1881;0.16836;6980;1175;4.21
5554;Vrouwen;83;1881 tot 1886;0.16514;8189;1352;4.2
5555;Vrouwen;83;1886 tot 1891;0.175;8684;1520;4.2
5556;Vrouwen;83;1891 tot 1896;0.17638;8556;1509;4.11
5557;Vrouwen;83;1896 tot 1901;0.15548;11205;1742;4.5
5558;Vrouwen;83;1901 tot 1906;0.1525;12370;1886;4.58
5559;Vrouwen;83;1906 tot 1911;0.1556;12947;2015;4.46
5560;Vrouwen;83;1911 tot 1916;0.15322;15071;2309;4.68
5561;Vrouwen;83;1916 tot 1921;0.16296;12862;2096;4.39
5562;Vrouwen;83;1921 tot 1926;0.13968;17253;2410;4.73
5563;Vrouwen;83;1926 tot 1931;0.148;17947;2656;4.63
5564;Vrouwen;83;1931 tot 1936;0.14111;19877;2805;4.73
5565;Vrouwen;83;1936 tot 1941;0.14161;20612;2919;4.69
5566;Vrouwen;83;1941 tot 1946;0.16331;18728;3059;4.2
5567;Vrouwen;83;1946 tot 1951;0.12841;27592;3543;5.24
5568;Vrouwen;83;1951 tot 1956;0.12462;30453;3795;5.21
5569;Vrouwen;83;1956 tot 1961;0.10928;33337;3643;5.33
5570;Vrouwen;83;1961 tot 1966;0.1111;37165;4129;5.56
5571;Vrouwen;83;1966 tot 1971;0.10376;39145;4062;5.76
5572;Vrouwen;83;1971 tot 1976;0.09994;41956;4193;5.94
5573;Vrouwen;83;1976 tot 1981;0.08294;47106;3907;6.6
5574;Vrouwen;83;1981 tot 1986;0.07673;50512;3876;6.89
5575;Vrouwen;83;1986 tot 1991;0.07401;52273;3869;6.98
5576;Vrouwen;83;1991 tot 1996;0.07187;53106;3817;6.99
5577;Vrouwen;83;1996 tot 2001;0.07083;54193;3838;7.03
5578;Vrouwen;83;2001 tot 2006;0.06733;56214;3785;7.18
5579;Vrouwen;83;2006 tot 2011;0.05885;60702;3572;7.68
5580;Vrouwen;84;1861 tot 1866;0.19487;4518;880;3.88
5581;Vrouwen;84;1866 tot 1871;0.20143;4245;855;3.88
5582;Vrouwen;84;1871 tot 1876;0.20044;4667;936;3.81
5583;Vrouwen;84;1876 tot 1881;0.18488;5805;1073;3.96
5584;Vrouwen;84;1881 tot 1886;0.1803;6836;1233;3.94
5585;Vrouwen;84;1886 tot 1891;0.18072;7164;1295;3.99
5586;Vrouwen;84;1891 tot 1896;0.18444;7047;1300;3.89
5587;Vrouwen;84;1896 tot 1901;0.1723;9463;1630;4.24
5588;Vrouwen;84;1901 tot 1906;0.16014;10484;1679;4.32
5589;Vrouwen;84;1906 tot 1911;0.16844;10932;1841;4.19
5590;Vrouwen;84;1911 tot 1916;0.15614;12761;1993;4.43
5591;Vrouwen;84;1916 tot 1921;0.16694;10766;1797;4.15
5592;Vrouwen;84;1921 tot 1926;0.15978;14843;2372;4.42
5593;Vrouwen;84;1926 tot 1931;0.1587;15290;2427;4.34
5594;Vrouwen;84;1931 tot 1936;0.15678;17072;2677;4.43
5595;Vrouwen;84;1936 tot 1941;0.15824;17693;2800;4.38
5596;Vrouwen;84;1941 tot 1946;0.1703;15670;2669;3.93
5597;Vrouwen;84;1946 tot 1951;0.14111;24049;3393;4.93
5598;Vrouwen;84;1951 tot 1956;0.13296;26658;3545;4.88
5599;Vrouwen;84;1956 tot 1961;0.12879;29694;3824;4.93
5600;Vrouwen;84;1961 tot 1966;0.12272;33036;4054;5.19
5601;Vrouwen;84;1966 tot 1971;0.115;35083;4034;5.37
5602;Vrouwen;84;1971 tot 1976;0.10971;37763;4143;5.54
5603;Vrouwen;84;1976 tot 1981;0.09455;43199;4084;6.15
5604;Vrouwen;84;1981 tot 1986;0.088;46636;4104;6.42
5605;Vrouwen;84;1986 tot 1991;0.08335;48405;4034;6.5
5606;Vrouwen;84;1991 tot 1996;0.0805;49290;3968;6.49
5607;Vrouwen;84;1996 tot 2001;0.08036;50355;4047;6.53
5608;Vrouwen;84;2001 tot 2006;0.07632;52429;4002;6.67
5609;Vrouwen;84;2006 tot 2011;0.06706;57130;3831;7.12
5610;Vrouwen;85;1861 tot 1866;0.20778;3638;756;3.7
5611;Vrouwen;85;1866 tot 1871;0.20711;3390;702;3.73
5612;Vrouwen;85;1871 tot 1876;0.20548;3732;767;3.64
5613;Vrouwen;85;1876 tot 1881;0.19662;4732;930;3.75
5614;Vrouwen;85;1881 tot 1886;0.20316;5604;1138;3.69
5615;Vrouwen;85;1886 tot 1891;0.18676;5870;1096;3.76
5616;Vrouwen;85;1891 tot 1896;0.20038;5747;1152;3.65
5617;Vrouwen;85;1896 tot 1901;0.1793;7832;1404;4.01
5618;Vrouwen;85;1901 tot 1906;0.18182;8805;1601;4.05
5619;Vrouwen;85;1906 tot 1911;0.18364;9091;1669;3.93
5620;Vrouwen;85;1911 tot 1916;0.17698;10769;1906;4.16
5621;Vrouwen;85;1916 tot 1921;0.18216;8969;1634;3.88
5622;Vrouwen;85;1921 tot 1926;0.17032;12472;2124;4.16
5623;Vrouwen;85;1926 tot 1931;0.17222;12864;2215;4.07
5624;Vrouwen;85;1931 tot 1936;0.16683;14396;2402;4.16
5625;Vrouwen;85;1936 tot 1941;0.1706;14894;2541;4.11
5626;Vrouwen;85;1941 tot 1946;0.19154;13001;2490;3.63
5627;Vrouwen;85;1946 tot 1951;0.14659;20655;3028;4.66
5628;Vrouwen;85;1951 tot 1956;0.14936;23113;3452;4.55
5629;Vrouwen;85;1956 tot 1961;0.15687;25870;4058;4.58
5630;Vrouwen;85;1961 tot 1966;0.13348;28982;3869;4.85
5631;Vrouwen;85;1966 tot 1971;0.12698;31049;3943;5.01
5632;Vrouwen;85;1971 tot 1976;0.12212;33620;4106;5.16
5633;Vrouwen;85;1976 tot 1981;0.10501;39115;4108;5.74
5634;Vrouwen;85;1981 tot 1986;0.09717;42532;4133;5.99
5635;Vrouwen;85;1986 tot 1991;0.09302;44370;4127;6.05
5636;Vrouwen;85;1991 tot 1996;0.09296;45322;4213;6.02
5637;Vrouwen;85;1996 tot 2001;0.08989;46308;4163;6.06
5638;Vrouwen;85;2001 tot 2006;0.08616;48428;4173;6.18
5639;Vrouwen;85;2006 tot 2011;0.07565;53299;4032;6.6
5640;Vrouwen;86;1861 tot 1866;0.22246;2882;641;3.54
5641;Vrouwen;86;1866 tot 1871;0.20828;2688;560;3.57
5642;Vrouwen;86;1871 tot 1876;0.22776;2965;675;3.45
5643;Vrouwen;86;1876 tot 1881;0.2163;3801;822;3.54
5644;Vrouwen;86;1881 tot 1886;0.21518;4465;961;3.51
5645;Vrouwen;86;1886 tot 1891;0.201;4773;959;3.51
5646;Vrouwen;86;1891 tot 1896;0.21718;4596;998;3.45
5647;Vrouwen;86;1896 tot 1901;0.1948;6428;1252;3.78
5648;Vrouwen;86;1901 tot 1906;0.18772;7204;1352;3.83
5649;Vrouwen;86;1906 tot 1911;0.19898;7421;1477;3.71
5650;Vrouwen;86;1911 tot 1916;0.182;8863;1613;3.94
5651;Vrouwen;86;1916 tot 1921;0.19932;7335;1462;3.63
5652;Vrouwen;86;1921 tot 1926;0.17556;10348;1817;3.92
5653;Vrouwen;86;1926 tot 1931;0.18742;10648;1996;3.81
5654;Vrouwen;86;1931 tot 1936;0.182;11994;2183;3.89
5655;Vrouwen;86;1936 tot 1941;0.18364;12353;2268;3.85
5656;Vrouwen;86;1941 tot 1946;0.21074;10511;2215;3.37
5657;Vrouwen;86;1946 tot 1951;0.16099;17627;2838;4.38
5658;Vrouwen;86;1951 tot 1956;0.16121;19661;3170;4.26
5659;Vrouwen;86;1956 tot 1961;0.14481;21812;3159;4.34
5660;Vrouwen;86;1961 tot 1966;0.14905;25113;3743;4.52
5661;Vrouwen;86;1966 tot 1971;0.1415;27106;3835;4.66
5662;Vrouwen;86;1971 tot 1976;0.13472;29514;3976;4.81
5663;Vrouwen;86;1976 tot 1981;0.11708;35007;4099;5.36
5664;Vrouwen;86;1981 tot 1986;0.10836;38399;4161;5.58
5665;Vrouwen;86;1986 tot 1991;0.10424;40243;4195;5.62
5666;Vrouwen;86;1991 tot 1996;0.10261;41109;4218;5.58
5667;Vrouwen;86;1996 tot 2001;0.1008;42146;4248;5.61
5668;Vrouwen;86;2001 tot 2006;0.09774;44255;4326;5.71
5669;Vrouwen;86;2006 tot 2011;0.08694;49267;4283;6.1
5670;Vrouwen;87;1861 tot 1866;0.2383;2241;534;3.41
5671;Vrouwen;87;1866 tot 1871;0.23838;2128;507;3.38
5672;Vrouwen;87;1871 tot 1876;0.2371;2290;543;3.32
5673;Vrouwen;87;1876 tot 1881;0.2307;2979;687;3.38
5674;Vrouwen;87;1881 tot 1886;0.23118;3505;810;3.33
5675;Vrouwen;87;1886 tot 1891;0.22806;3814;870;3.26
5676;Vrouwen;87;1891 tot 1896;0.23644;3597;851;3.26
5677;Vrouwen;87;1896 tot 1901;0.20722;5176;1073;3.58
5678;Vrouwen;87;1901 tot 1906;0.20342;5852;1190;3.6
5679;Vrouwen;87;1906 tot 1911;0.20796;5945;1236;3.5
5680;Vrouwen;87;1911 tot 1916;0.19374;7250;1405;3.71
5681;Vrouwen;87;1916 tot 1921;0.2165;5873;1271;3.41
5682;Vrouwen;87;1921 tot 1926;0.1987;8531;1695;3.64
5683;Vrouwen;87;1926 tot 1931;0.1993;8653;1724;3.57
5684;Vrouwen;87;1931 tot 1936;0.1985;9811;1948;3.65
5685;Vrouwen;87;1936 tot 1941;0.20221;10084;2039;3.61
5686;Vrouwen;87;1941 tot 1946;0.23195;8296;1924;3.14
5687;Vrouwen;87;1946 tot 1951;0.17287;14790;2557;4.12
5688;Vrouwen;87;1951 tot 1956;0.1799;16491;2967;3.99
5689;Vrouwen;87;1956 tot 1961;0.17723;18653;3306;3.99
5690;Vrouwen;87;1961 tot 1966;0.16177;21370;3457;4.22
5691;Vrouwen;87;1966 tot 1971;0.15436;23271;3592;4.35
5692;Vrouwen;87;1971 tot 1976;0.14508;25538;3705;4.48
5693;Vrouwen;87;1976 tot 1981;0.12744;30909;3939;5.0
5694;Vrouwen;87;1981 tot 1986;0.12064;34238;4131;5.2
5695;Vrouwen;87;1986 tot 1991;0.11615;36048;4187;5.21
5696;Vrouwen;87;1991 tot 1996;0.11607;36891;4282;5.16
5697;Vrouwen;87;1996 tot 2001;0.11454;37897;4341;5.18
5698;Vrouwen;87;2001 tot 2006;0.1104;39930;4408;5.28
5699;Vrouwen;87;2006 tot 2011;0.09893;44984;4450;5.63
5700;Vrouwen;88;1861 tot 1866;0.24345;1707;416;3.32
5701;Vrouwen;88;1866 tot 1871;0.24503;1621;397;3.28
5702;Vrouwen;88;1871 tot 1876;0.24356;1747;425;3.2
5703;Vrouwen;88;1876 tot 1881;0.24012;2292;550;3.25
5704;Vrouwen;88;1881 tot 1886;0.22834;2694;615;3.18
5705;Vrouwen;88;1886 tot 1891;0.2306;2944;679;3.08
5706;Vrouwen;88;1891 tot 1896;0.24164;2747;664;3.12
5707;Vrouwen;88;1896 tot 1901;0.2177;4103;893;3.38
5708;Vrouwen;88;1901 tot 1906;0.22112;4661;1031;3.4
5709;Vrouwen;88;1906 tot 1911;0.22632;4708;1066;3.29
5710;Vrouwen;88;1911 tot 1916;0.20658;5845;1208;3.48
5711;Vrouwen;88;1916 tot 1921;0.2329;4601;1072;3.21
5712;Vrouwen;88;1921 tot 1926;0.21392;6836;1462;3.42
5713;Vrouwen;88;1926 tot 1931;0.22014;6928;1525;3.34
5714;Vrouwen;88;1931 tot 1936;0.21403;7864;1683;3.43
5715;Vrouwen;88;1936 tot 1941;0.20805;8045;1674;3.39
5716;Vrouwen;88;1941 tot 1946;0.25094;6372;1599;2.94
5717;Vrouwen;88;1946 tot 1951;0.19079;12233;2334;3.88
5718;Vrouwen;88;1951 tot 1956;0.19162;13525;2592;3.75
5719;Vrouwen;88;1956 tot 1961;0.18853;15347;2893;3.74
5720;Vrouwen;88;1961 tot 1966;0.17943;17913;3214;3.94
5721;Vrouwen;88;1966 tot 1971;0.16937;19679;3333;4.05
5722;Vrouwen;88;1971 tot 1976;0.16083;21833;3511;4.16
5723;Vrouwen;88;1976 tot 1981;0.14246;26970;3842;4.66
5724;Vrouwen;88;1981 tot 1986;0.13;30108;3914;4.84
5725;Vrouwen;88;1986 tot 1991;0.13086;31861;4169;4.83
5726;Vrouwen;88;1991 tot 1996;0.1311;32609;4275;4.78
5727;Vrouwen;88;1996 tot 2001;0.12884;33557;4323;4.79
5728;Vrouwen;88;2001 tot 2006;0.1236;35521;4390;4.87
5729;Vrouwen;88;2006 tot 2011;0.11077;40534;4490;5.2
5730;Vrouwen;89;1861 tot 1866;0.24771;1291;320;3.23
5731;Vrouwen;89;1866 tot 1871;0.25058;1224;307;3.18
5732;Vrouwen;89;1871 tot 1876;0.26582;1321;351;3.06
5733;Vrouwen;89;1876 tot 1881;0.24584;1742;428;3.11
5734;Vrouwen;89;1881 tot 1886;0.25614;2079;533;2.98
5735;Vrouwen;89;1886 tot 1891;0.26448;2265;599;2.85
5736;Vrouwen;89;1891 tot 1896;0.24328;2083;507;2.95
5737;Vrouwen;89;1896 tot 1901;0.23194;3210;745;3.18
5738;Vrouwen;89;1901 tot 1906;0.22822;3631;829;3.22
5739;Vrouwen;89;1906 tot 1911;0.2365;3643;862;3.11
5740;Vrouwen;89;1911 tot 1916;0.22498;4638;1043;3.26
5741;Vrouwen;89;1916 tot 1921;0.25292;3530;893;3.03
5742;Vrouwen;89;1921 tot 1926;0.22102;5373;1188;3.22
5743;Vrouwen;89;1926 tot 1931;0.24106;5403;1302;3.14
5744;Vrouwen;89;1931 tot 1936;0.23103;6181;1428;3.22
5745;Vrouwen;89;1936 tot 1941;0.23205;6371;1478;3.15
5746;Vrouwen;89;1941 tot 1946;0.25343;4773;1210;2.75
5747;Vrouwen;89;1946 tot 1951;0.20403;9899;2020;3.67
5748;Vrouwen;89;1951 tot 1956;0.20728;10933;2266;3.52
5749;Vrouwen;89;1956 tot 1961;0.20777;12454;2588;3.49
5750;Vrouwen;89;1961 tot 1966;0.18817;14699;2766;3.69
5751;Vrouwen;89;1966 tot 1971;0.18599;16346;3040;3.78
5752;Vrouwen;89;1971 tot 1976;0.17765;18321;3255;3.86
5753;Vrouwen;89;1976 tot 1981;0.15646;23128;3618;4.35
5754;Vrouwen;89;1981 tot 1986;0.14795;26194;3875;4.49
5755;Vrouwen;89;1986 tot 1991;0.14548;27692;4029;4.48
5756;Vrouwen;89;1991 tot 1996;0.14466;28334;4099;4.42
5757;Vrouwen;89;1996 tot 2001;0.1443;29233;4218;4.42
5758;Vrouwen;89;2001 tot 2006;0.14032;31131;4368;4.49
5759;Vrouwen;89;2006 tot 2011;0.12548;36044;4523;4.78
5760;Vrouwen;90;1861 tot 1866;0.25715;971;250;3.13
5761;Vrouwen;90;1866 tot 1871;0.273;917;250;3.07
5762;Vrouwen;90;1871 tot 1876;0.27062;970;263;2.99
5763;Vrouwen;90;1876 tot 1881;0.27796;1313;365;2.97
5764;Vrouwen;90;1881 tot 1886;0.25746;1547;398;2.83
5765;Vrouwen;90;1886 tot 1891;0.28242;1666;471;2.7
5766;Vrouwen;90;1891 tot 1896;0.25682;1576;405;2.74
5767;Vrouwen;90;1896 tot 1901;0.26144;2465;645;2.99
5768;Vrouwen;90;1901 tot 1906;0.23802;2802;667;3.02
5769;Vrouwen;90;1906 tot 1911;0.25038;2781;696;2.92
5770;Vrouwen;90;1911 tot 1916;0.2471;3594;888;3.06
5771;Vrouwen;90;1916 tot 1921;0.26544;2637;700;2.89
5772;Vrouwen;90;1921 tot 1926;0.24158;4186;1011;2.99
5773;Vrouwen;90;1926 tot 1931;0.2531;4101;1038;2.97
5774;Vrouwen;90;1931 tot 1936;0.24527;4753;1166;3.04
5775;Vrouwen;90;1936 tot 1941;0.24781;4893;1213;2.95
5776;Vrouwen;90;1941 tot 1946;0.29152;3563;1039;2.52
5777;Vrouwen;90;1946 tot 1951;0.20958;7879;1651;3.49
5778;Vrouwen;90;1951 tot 1956;0.22061;8667;1912;3.31
5779;Vrouwen;90;1956 tot 1961;0.21466;9866;2118;3.28
5780;Vrouwen;90;1961 tot 1966;0.21194;11933;2529;3.43
5781;Vrouwen;90;1966 tot 1971;0.19871;13306;2644;3.52
5782;Vrouwen;90;1971 tot 1976;0.19756;15066;2977;3.59
5783;Vrouwen;90;1976 tot 1981;0.16675;19509;3253;4.07
5784;Vrouwen;90;1981 tot 1986;0.16196;22318;3615;4.18
5785;Vrouwen;90;1986 tot 1991;0.16006;23663;3788;4.16
5786;Vrouwen;90;1991 tot 1996;0.16008;24235;3880;4.08
5787;Vrouwen;90;1996 tot 2001;0.15941;25015;3988;4.08
5788;Vrouwen;90;2001 tot 2006;0.15619;26763;4180;4.14
5789;Vrouwen;90;2006 tot 2011;0.14332;31521;4518;4.4
5790;Vrouwen;91;1861 tot 1866;0.24909;722;180;3.04
5791;Vrouwen;91;1866 tot 1871;0.27295;667;182;3.04
5792;Vrouwen;91;1871 tot 1876;0.27426;708;194;2.92
5793;Vrouwen;91;1876 tot 1881;0.26382;948;250;2.92
5794;Vrouwen;91;1881 tot 1886;0.2755;1148;316;2.64
5795;Vrouwen;91;1886 tot 1891;0.30358;1196;363;2.56
5796;Vrouwen;91;1891 tot 1896;0.28068;1172;329;2.52
5797;Vrouwen;91;1896 tot 1901;0.24842;1821;452;2.88
5798;Vrouwen;91;1901 tot 1906;0.2589;2135;553;2.81
5799;Vrouwen;91;1906 tot 1911;0.27842;2085;580;2.73
5800;Vrouwen;91;1911 tot 1916;0.26328;2706;712;2.9
5801;Vrouwen;91;1916 tot 1921;0.27798;1937;538;2.76
5802;Vrouwen;91;1921 tot 1926;0.26574;3175;844;2.78
5803;Vrouwen;91;1926 tot 1931;0.25682;3063;787;2.81
5804;Vrouwen;91;1931 tot 1936;0.25193;3587;904;2.87
5805;Vrouwen;91;1936 tot 1941;0.27072;3680;996;2.76
5806;Vrouwen;91;1941 tot 1946;0.31673;2524;800;2.35
5807;Vrouwen;91;1946 tot 1951;0.24168;6228;1505;3.28
5808;Vrouwen;91;1951 tot 1956;0.22957;6755;1551;3.11
5809;Vrouwen;91;1956 tot 1961;0.24616;7748;1907;3.04
5810;Vrouwen;91;1961 tot 1966;0.21794;9404;2050;3.22
5811;Vrouwen;91;1966 tot 1971;0.2177;10662;2321;3.27
5812;Vrouwen;91;1971 tot 1976;0.20858;12090;2522;3.35
5813;Vrouwen;91;1976 tot 1981;0.18402;16256;2991;3.78
5814;Vrouwen;91;1981 tot 1986;0.17419;18704;3258;3.89
5815;Vrouwen;91;1986 tot 1991;0.17418;19875;3462;3.86
5816;Vrouwen;91;1991 tot 1996;0.17766;20355;3616;3.77
5817;Vrouwen;91;1996 tot 2001;0.17728;21027;3728;3.76
5818;Vrouwen;91;2001 tot 2006;0.17236;22583;3892;3.81
5819;Vrouwen;91;2006 tot 2011;0.15972;27004;4313;4.05
5820;Vrouwen;92;1861 tot 1866;0.24604;542;133;2.89
5821;Vrouwen;92;1866 tot 1871;0.29023;485;141;2.99
