ID;Broedvogels;Perioden;Broedvogelindex_1
5633;Wespendief;2013;105.0
5634;Wespendief;2014;114.0
5635;Wespendief;2015;122.0
5636;Wespendief;2016;90.0
5637;Wespendief;2017;113.0
5638;Wespendief;2018;102.0
5639;Wespendief;2019;92.0
5640;Wespendief;2020;98.0
5641;Wespendief;2021;90.0
5642;Wespendief;2022;111.0
5643;Wespendief;2023;120.0
5644;Wielewaal;1990;100.0
5645;Wielewaal;1991;92.0
5646;Wielewaal;1992;95.0
5647;Wielewaal;1993;100.0
5648;Wielewaal;1994;113.0
5649;Wielewaal;1995;98.0
5650;Wielewaal;1996;97.0
5651;Wielewaal;1997;85.0
5652;Wielewaal;1998;83.0
5653;Wielewaal;1999;72.0
5654;Wielewaal;2000;68.0
5655;Wielewaal;2001;68.0
5656;Wielewaal;2002;69.0
5657;Wielewaal;2003;64.0
5658;Wielewaal;2004;58.0
5659;Wielewaal;2005;60.0
5660;Wielewaal;2006;55.0
5661;Wielewaal;2007;58.0
5662;Wielewaal;2008;60.0
5663;Wielewaal;2009;56.0
5664;Wielewaal;2010;59.0
5665;Wielewaal;2011;57.0
5666;Wielewaal;2012;66.0
5667;Wielewaal;2013;63.0
5668;Wielewaal;2014;58.0
5669;Wielewaal;2015;63.0
5670;Wielewaal;2016;58.0
5671;Wielewaal;2017;65.0
5672;Wielewaal;2018;57.0
5673;Wielewaal;2019;68.0
5674;Wielewaal;2020;72.0
5675;Wielewaal;2021;78.0
5676;Wielewaal;2022;77.0
5677;Wielewaal;2023;80.0
5678;Wilde Eend;1990;100.0
5679;Wilde Eend;1991;95.0
5680;Wilde Eend;1992;90.0
5681;Wilde Eend;1993;97.0
5682;Wilde Eend;1994;104.0
5683;Wilde Eend;1995;97.0
5684;Wilde Eend;1996;90.0
5685;Wilde Eend;1997;86.0
5686;Wilde Eend;1998;84.0
5687;Wilde Eend;1999;102.0
5688;Wilde Eend;2000;104.0
5689;Wilde Eend;2001;103.0
5690;Wilde Eend;2002;102.0
5691;Wilde Eend;2003;102.0
5692;Wilde Eend;2004;92.0
5693;Wilde Eend;2005;97.0
5694;Wilde Eend;2006;99.0
5695;Wilde Eend;2007;94.0
5696;Wilde Eend;2008;96.0
5697;Wilde Eend;2009;94.0
5698;Wilde Eend;2010;85.0
5699;Wilde Eend;2011;78.0
5700;Wilde Eend;2012;80.0
5701;Wilde Eend;2013;81.0
5702;Wilde Eend;2014;74.0
5703;Wilde Eend;2015;75.0
5704;Wilde Eend;2016;71.0
5705;Wilde Eend;2017;70.0
5706;Wilde Eend;2018;71.0
5707;Wilde Eend;2019;69.0
5708;Wilde Eend;2020;72.0
5709;Wilde Eend;2021;68.0
5710;Wilde Eend;2022;66.0
5711;Wilde Eend;2023;68.0
5712;Winterkoning;1990;100.0
5713;Winterkoning;1991;79.0
5714;Winterkoning;1992;90.0
5715;Winterkoning;1993;105.0
5716;Winterkoning;1994;102.0
5717;Winterkoning;1995;111.0
5718;Winterkoning;1996;66.0
5719;Winterkoning;1997;63.0
5720;Winterkoning;1998;86.0
5721;Winterkoning;1999;102.0
5722;Winterkoning;2000;119.0
5723;Winterkoning;2001;123.0
5724;Winterkoning;2002;128.0
5725;Winterkoning;2003;123.0
5726;Winterkoning;2004;124.0
5727;Winterkoning;2005;117.0
5728;Winterkoning;2006;119.0
5729;Winterkoning;2007;134.0
5730;Winterkoning;2008;134.0
5731;Winterkoning;2009;121.0
5732;Winterkoning;2010;90.0
5733;Winterkoning;2011;85.0
5734;Winterkoning;2012;95.0
5735;Winterkoning;2013;88.0
5736;Winterkoning;2014;118.0
5737;Winterkoning;2015;130.0
5738;Winterkoning;2016;142.0
5739;Winterkoning;2017;122.0
5740;Winterkoning;2018;125.0
5741;Winterkoning;2019;117.0
5742;Winterkoning;2020;126.0
5743;Winterkoning;2021;115.0
5744;Winterkoning;2022;118.0
5745;Winterkoning;2023;123.0
5746;Wintertaling;1990;100.0
5747;Wintertaling;1991;92.0
5748;Wintertaling;1992;103.0
5749;Wintertaling;1993;82.0
5750;Wintertaling;1994;91.0
5751;Wintertaling;1995;82.0
5752;Wintertaling;1996;60.0
5753;Wintertaling;1997;52.0
5754;Wintertaling;1998;63.0
5755;Wintertaling;1999;67.0
5756;Wintertaling;2000;74.0
5757;Wintertaling;2001;79.0
5758;Wintertaling;2002;85.0
5759;Wintertaling;2003;71.0
5760;Wintertaling;2004;56.0
5761;Wintertaling;2005;59.0
5762;Wintertaling;2006;57.0
5763;Wintertaling;2007;49.0
5764;Wintertaling;2008;49.0
5765;Wintertaling;2009;57.0
5766;Wintertaling;2010;45.0
5767;Wintertaling;2011;45.0
5768;Wintertaling;2012;44.0
5769;Wintertaling;2013;53.0
5770;Wintertaling;2014;55.0
5771;Wintertaling;2015;46.0
5772;Wintertaling;2016;61.0
5773;Wintertaling;2017;41.0
5774;Wintertaling;2018;42.0
5775;Wintertaling;2019;34.0
5776;Wintertaling;2020;39.0
5777;Wintertaling;2021;41.0
5778;Wintertaling;2022;42.0
5779;Wintertaling;2023;52.0
5780;Witte Kwikstaart;1990;100.0
5781;Witte Kwikstaart;1991;83.0
5782;Witte Kwikstaart;1992;80.0
5783;Witte Kwikstaart;1993;88.0
5784;Witte Kwikstaart;1994;84.0
5785;Witte Kwikstaart;1995;83.0
5786;Witte Kwikstaart;1996;80.0
5787;Witte Kwikstaart;1997;83.0
5788;Witte Kwikstaart;1998;89.0
5789;Witte Kwikstaart;1999;78.0
5790;Witte Kwikstaart;2000;71.0
5791;Witte Kwikstaart;2001;70.0
5792;Witte Kwikstaart;2002;68.0
5793;Witte Kwikstaart;2003;73.0
5794;Witte Kwikstaart;2004;74.0
5795;Witte Kwikstaart;2005;67.0
5796;Witte Kwikstaart;2006;56.0
5797;Witte Kwikstaart;2007;63.0
5798;Witte Kwikstaart;2008;61.0
5799;Witte Kwikstaart;2009;60.0
5800;Witte Kwikstaart;2010;64.0
5801;Witte Kwikstaart;2011;74.0
5802;Witte Kwikstaart;2012;64.0
5803;Witte Kwikstaart;2013;56.0
5804;Witte Kwikstaart;2014;62.0
5805;Witte Kwikstaart;2015;67.0
5806;Witte Kwikstaart;2016;66.0
5807;Witte Kwikstaart;2017;58.0
5808;Witte Kwikstaart;2018;51.0
5809;Witte Kwikstaart;2019;56.0
5810;Witte Kwikstaart;2020;69.0
5811;Witte Kwikstaart;2021;63.0
5812;Witte Kwikstaart;2022;62.0
5813;Witte Kwikstaart;2023;61.0
5814;Witwangstern;1990;0.0
5815;Witwangstern;1991;0.0
5816;Witwangstern;1992;0.0
5817;Witwangstern;1993;0.0
5818;Witwangstern;1994;0.0
5819;Witwangstern;1995;0.0
5820;Witwangstern;1996;0.0
5821;Witwangstern;1997;3.0
5822;Witwangstern;1998;0.0
5823;Witwangstern;1999;3.0
5824;Witwangstern;2000;0.0
5825;Witwangstern;2001;0.0
5826;Witwangstern;2002;0.0
5827;Witwangstern;2003;0.0
5828;Witwangstern;2004;0.0
5829;Witwangstern;2005;0.0
5830;Witwangstern;2006;0.0
5831;Witwangstern;2007;0.0
5832;Witwangstern;2008;0.0
5833;Witwangstern;2009;0.0
5834;Witwangstern;2010;0.0
5835;Witwangstern;2011;0.0
5836;Witwangstern;2012;72.0
5837;Witwangstern;2013;31.0
5838;Witwangstern;2014;75.0
5839;Witwangstern;2015;42.0
5840;Witwangstern;2016;44.0
5841;Witwangstern;2017;92.0
5842;Witwangstern;2018;81.0
5843;Witwangstern;2019;97.0
5844;Witwangstern;2020;181.0
5845;Witwangstern;2021;192.0
5846;Witwangstern;2022;164.0
5847;Witwangstern;2023;100.0
5848;Woudaap;1990;100.0
5849;Woudaap;1991;75.0
5850;Woudaap;1992;82.0
5851;Woudaap;1993;71.0
5852;Woudaap;1994;86.0
5853;Woudaap;1995;75.0
5854;Woudaap;1996;61.0
5855;Woudaap;1997;68.0
5856;Woudaap;1998;57.0
5857;Woudaap;1999;61.0
5858;Woudaap;2000;79.0
5859;Woudaap;2001;75.0
5860;Woudaap;2002;71.0
5861;Woudaap;2003;79.0
5862;Woudaap;2004;86.0
5863;Woudaap;2005;75.0
5864;Woudaap;2006;82.0
5865;Woudaap;2007;79.0
5866;Woudaap;2008;96.0
5867;Woudaap;2009;114.0
5868;Woudaap;2010;89.0
5869;Woudaap;2011;79.0
5870;Woudaap;2012;71.0
5871;Woudaap;2013;57.0
5872;Woudaap;2014;64.0
5873;Woudaap;2015;57.0
5874;Woudaap;2016;82.0
5875;Woudaap;2017;61.0
5876;Woudaap;2018;61.0
5877;Woudaap;2019;79.0
5878;Woudaap;2020;89.0
5879;Woudaap;2021;121.0
5880;Woudaap;2022;121.0
5881;Woudaap;2023;129.0
5882;Wulp;1990;100.0
5883;Wulp;1991;96.0
5884;Wulp;1992;97.0
5885;Wulp;1993;92.0
5886;Wulp;1994;86.0
5887;Wulp;1995;76.0
5888;Wulp;1996;81.0
5889;Wulp;1997;77.0
5890;Wulp;1998;73.0
5891;Wulp;1999;71.0
5892;Wulp;2000;73.0
5893;Wulp;2001;71.0
5894;Wulp;2002;68.0
5895;Wulp;2003;65.0
5896;Wulp;2004;64.0
5897;Wulp;2005;59.0
5898;Wulp;2006;55.0
5899;Wulp;2007;53.0
5900;Wulp;2008;54.0
5901;Wulp;2009;51.0
5902;Wulp;2010;49.0
5903;Wulp;2011;45.0
5904;Wulp;2012;43.0
5905;Wulp;2013;41.0
5906;Wulp;2014;43.0
5907;Wulp;2015;39.0
5908;Wulp;2016;39.0
5909;Wulp;2017;37.0
5910;Wulp;2018;36.0
5911;Wulp;2019;36.0
5912;Wulp;2020;35.0
5913;Wulp;2021;33.0
5914;Wulp;2022;31.0
5915;Wulp;2023;30.0
5916;Zanglijster;1990;100.0
5917;Zanglijster;1991;103.0
5918;Zanglijster;1992;97.0
5919;Zanglijster;1993;113.0
5920;Zanglijster;1994;117.0
5921;Zanglijster;1995;116.0
5922;Zanglijster;1996;113.0
5923;Zanglijster;1997;108.0
5924;Zanglijster;1998;117.0
5925;Zanglijster;1999;131.0
5926;Zanglijster;2000;140.0
5927;Zanglijster;2001;146.0
5928;Zanglijster;2002;153.0
5929;Zanglijster;2003;167.0
5930;Zanglijster;2004;159.0
5931;Zanglijster;2005;173.0
5932;Zanglijster;2006;158.0
5933;Zanglijster;2007;173.0
5934;Zanglijster;2008;181.0
5935;Zanglijster;2009;168.0
5936;Zanglijster;2010;167.0
5937;Zanglijster;2011;165.0
5938;Zanglijster;2012;172.0
5939;Zanglijster;2013;160.0
5940;Zanglijster;2014;174.0
5941;Zanglijster;2015;194.0
5942;Zanglijster;2016;222.0
5943;Zanglijster;2017;173.0
5944;Zanglijster;2018;164.0
5945;Zanglijster;2019;163.0
5946;Zanglijster;2020;172.0
5947;Zanglijster;2021;194.0
5948;Zanglijster;2022;193.0
5949;Zanglijster;2023;190.0
5950;Zeearend;1990;0.0
5951;Zeearend;1991;0.0
5952;Zeearend;1992;0.0
5953;Zeearend;1993;0.0
5954;Zeearend;1994;0.0
5955;Zeearend;1995;0.0
5956;Zeearend;1996;0.0
5957;Zeearend;1997;0.0
5958;Zeearend;1998;0.0
5959;Zeearend;1999;0.0
5960;Zeearend;2000;0.0
5961;Zeearend;2001;0.0
5962;Zeearend;2002;0.0
5963;Zeearend;2003;0.0
5964;Zeearend;2004;0.0
5965;Zeearend;2005;0.0
5966;Zeearend;2006;3.0
5967;Zeearend;2007;3.0
5968;Zeearend;2008;3.0
5969;Zeearend;2009;6.0
5970;Zeearend;2010;8.0
5971;Zeearend;2011;8.0
5972;Zeearend;2012;11.0
5973;Zeearend;2013;14.0
5974;Zeearend;2014;14.0
5975;Zeearend;2015;17.0
5976;Zeearend;2016;19.0
5977;Zeearend;2017;25.0
5978;Zeearend;2018;36.0
5979;Zeearend;2019;39.0
5980;Zeearend;2020;53.0
5981;Zeearend;2021;58.0
5982;Zeearend;2022;78.0
5983;Zeearend;2023;100.0
5984;Zilvermeeuw;1990;100.0
5985;Zilvermeeuw;1991;107.0
5986;Zilvermeeuw;1992;101.0
5987;Zilvermeeuw;1993;99.0
5988;Zilvermeeuw;1994;102.0
5989;Zilvermeeuw;1995;90.0
5990;Zilvermeeuw;1996;87.0
5991;Zilvermeeuw;1997;90.0
5992;Zilvermeeuw;1998;84.0
5993;Zilvermeeuw;1999;89.0
5994;Zilvermeeuw;2000;83.0
5995;Zilvermeeuw;2001;95.0
5996;Zilvermeeuw;2002;87.0
5997;Zilvermeeuw;2003;74.0
5998;Zilvermeeuw;2004;75.0
5999;Zilvermeeuw;2005;67.0
6000;Zilvermeeuw;2006;75.0
6001;Zilvermeeuw;2007;71.0
6002;Zilvermeeuw;2008;70.0
6003;Zilvermeeuw;2009;63.0
6004;Zilvermeeuw;2010;71.0
6005;Zilvermeeuw;2011;60.0
6006;Zilvermeeuw;2012;65.0
6007;Zilvermeeuw;2013;53.0
6008;Zilvermeeuw;2014;54.0
6009;Zilvermeeuw;2015;59.0
6010;Zilvermeeuw;2016;51.0
6011;Zilvermeeuw;2017;46.0
6012;Zilvermeeuw;2018;42.0
6013;Zilvermeeuw;2019;48.0
6014;Zilvermeeuw;2020;48.0
6015;Zilvermeeuw;2021;41.0
6016;Zilvermeeuw;2022;39.0
6017;Zilvermeeuw;2023;38.0
6018;Zomertaling;1990;100.0
6019;Zomertaling;1991;80.0
6020;Zomertaling;1992;94.0
6021;Zomertaling;1993;111.0
6022;Zomertaling;1994;105.0
6023;Zomertaling;1995;93.0
6024;Zomertaling;1996;63.0
6025;Zomertaling;1997;86.0
6026;Zomertaling;1998;99.0
6027;Zomertaling;1999;117.0
6028;Zomertaling;2000;122.0
6029;Zomertaling;2001;106.0
6030;Zomertaling;2002;92.0
6031;Zomertaling;2003;81.0
6032;Zomertaling;2004;57.0
6033;Zomertaling;2005;67.0
6034;Zomertaling;2006;72.0
6035;Zomertaling;2007;66.0
6036;Zomertaling;2008;60.0
6037;Zomertaling;2009;66.0
6038;Zomertaling;2010;38.0
6039;Zomertaling;2011;40.0
6040;Zomertaling;2012;52.0
6041;Zomertaling;2013;32.0
6042;Zomertaling;2014;52.0
6043;Zomertaling;2015;40.0
6044;Zomertaling;2016;43.0
6045;Zomertaling;2017;35.0
6046;Zomertaling;2018;45.0
6047;Zomertaling;2019;49.0
6048;Zomertaling;2020;43.0
6049;Zomertaling;2021;47.0
6050;Zomertaling;2022;42.0
6051;Zomertaling;2023;34.0
6052;Zomertortel;1990;100.0
6053;Zomertortel;1991;88.0
6054;Zomertortel;1992;108.0
6055;Zomertortel;1993;95.0
6056;Zomertortel;1994;85.0
6057;Zomertortel;1995;82.0
6058;Zomertortel;1996;72.0
6059;Zomertortel;1997;67.0
6060;Zomertortel;1998;58.0
6061;Zomertortel;1999;51.0
6062;Zomertortel;2000;42.0
6063;Zomertortel;2001;40.0
6064;Zomertortel;2002;37.0
6065;Zomertortel;2003;33.0
6066;Zomertortel;2004;38.0
6067;Zomertortel;2005;36.0
6068;Zomertortel;2006;30.0
6069;Zomertortel;2007;30.0
6070;Zomertortel;2008;24.0
6071;Zomertortel;2009;23.0
6072;Zomertortel;2010;20.0
6073;Zomertortel;2011;20.0
6074;Zomertortel;2012;12.0
6075;Zomertortel;2013;9.0
6076;Zomertortel;2014;7.0
6077;Zomertortel;2015;6.0
6078;Zomertortel;2016;6.0
6079;Zomertortel;2017;5.0
6080;Zomertortel;2018;4.0
6081;Zomertortel;2019;6.0
6082;Zomertortel;2020;5.0
6083;Zomertortel;2021;4.0
6084;Zomertortel;2022;4.0
6085;Zomertortel;2023;4.0
6086;Zwarte Kraai;1990;100.0
6087;Zwarte Kraai;1991;112.0
6088;Zwarte Kraai;1992;107.0
6089;Zwarte Kraai;1993;103.0
6090;Zwarte Kraai;1994;116.0
6091;Zwarte Kraai;1995;119.0
6092;Zwarte Kraai;1996;118.0
6093;Zwarte Kraai;1997;118.0
6094;Zwarte Kraai;1998;109.0
6095;Zwarte Kraai;1999;123.0
6096;Zwarte Kraai;2000;121.0
6097;Zwarte Kraai;2001;129.0
6098;Zwarte Kraai;2002;139.0
6099;Zwarte Kraai;2003;141.0
6100;Zwarte Kraai;2004;139.0
6101;Zwarte Kraai;2005;134.0
6102;Zwarte Kraai;2006;130.0
6103;Zwarte Kraai;2007;126.0
6104;Zwarte Kraai;2008;125.0
6105;Zwarte Kraai;2009;112.0
6106;Zwarte Kraai;2010;115.0
6107;Zwarte Kraai;2011;104.0
6108;Zwarte Kraai;2012;107.0
6109;Zwarte Kraai;2013;114.0
6110;Zwarte Kraai;2014;106.0
6111;Zwarte Kraai;2015;107.0
6112;Zwarte Kraai;2016;105.0
6113;Zwarte Kraai;2017;100.0
6114;Zwarte Kraai;2018;102.0
6115;Zwarte Kraai;2019;103.0
6116;Zwarte Kraai;2020;111.0
6117;Zwarte Kraai;2021;110.0
6118;Zwarte Kraai;2022;104.0
6119;Zwarte Kraai;2023;111.0
6120;Zwarte Mees;1990;100.0
6121;Zwarte Mees;1991;90.0
6122;Zwarte Mees;1992;82.0
6123;Zwarte Mees;1993;79.0
6124;Zwarte Mees;1994;81.0
6125;Zwarte Mees;1995;64.0
6126;Zwarte Mees;1996;77.0
6127;Zwarte Mees;1997;74.0
6128;Zwarte Mees;1998;55.0
6129;Zwarte Mees;1999;58.0
6130;Zwarte Mees;2000;66.0
6131;Zwarte Mees;2001;72.0
6132;Zwarte Mees;2002;79.0
6133;Zwarte Mees;2003;77.0
6134;Zwarte Mees;2004;76.0
6135;Zwarte Mees;2005;69.0
6136;Zwarte Mees;2006;69.0
6137;Zwarte Mees;2007;63.0
6138;Zwarte Mees;2008;70.0
6139;Zwarte Mees;2009;48.0
6140;Zwarte Mees;2010;49.0
6141;Zwarte Mees;2011;43.0
6142;Zwarte Mees;2012;42.0
6143;Zwarte Mees;2013;38.0
6144;Zwarte Mees;2014;36.0
6145;Zwarte Mees;2015;42.0
6146;Zwarte Mees;2016;42.0
6147;Zwarte Mees;2017;37.0
6148;Zwarte Mees;2018;43.0
6149;Zwarte Mees;2019;37.0
6150;Zwarte Mees;2020;34.0
6151;Zwarte Mees;2021;44.0
6152;Zwarte Mees;2022;39.0
6153;Zwarte Mees;2023;30.0
6154;Zwarte Roodstaart;1990;100.0
6155;Zwarte Roodstaart;1991;102.0
6156;Zwarte Roodstaart;1992;87.0
6157;Zwarte Roodstaart;1993;87.0
6158;Zwarte Roodstaart;1994;67.0
6159;Zwarte Roodstaart;1995;57.0
6160;Zwarte Roodstaart;1996;70.0
6161;Zwarte Roodstaart;1997;87.0
6162;Zwarte Roodstaart;1998;86.0
6163;Zwarte Roodstaart;1999;78.0
6164;Zwarte Roodstaart;2000;85.0
6165;Zwarte Roodstaart;2001;78.0
6166;Zwarte Roodstaart;2002;71.0
6167;Zwarte Roodstaart;2003;75.0
6168;Zwarte Roodstaart;2004;77.0
6169;Zwarte Roodstaart;2005;77.0
6170;Zwarte Roodstaart;2006;69.0
6171;Zwarte Roodstaart;2007;73.0
6172;Zwarte Roodstaart;2008;70.0
6173;Zwarte Roodstaart;2009;70.0
6174;Zwarte Roodstaart;2010;75.0
6175;Zwarte Roodstaart;2011;77.0
6176;Zwarte Roodstaart;2012;72.0
6177;Zwarte Roodstaart;2013;72.0
6178;Zwarte Roodstaart;2014;74.0
6179;Zwarte Roodstaart;2015;72.0
6180;Zwarte Roodstaart;2016;75.0
6181;Zwarte Roodstaart;2017;64.0
6182;Zwarte Roodstaart;2018;68.0
6183;Zwarte Roodstaart;2019;81.0
6184;Zwarte Roodstaart;2020;94.0
6185;Zwarte Roodstaart;2021;88.0
6186;Zwarte Roodstaart;2022;96.0
6187;Zwarte Roodstaart;2023;106.0
6188;Zwarte Specht;1990;100.0
6189;Zwarte Specht;1991;87.0
6190;Zwarte Specht;1992;88.0
6191;Zwarte Specht;1993;81.0
6192;Zwarte Specht;1994;89.0
6193;Zwarte Specht;1995;94.0
6194;Zwarte Specht;1996;92.0
6195;Zwarte Specht;1997;90.0
6196;Zwarte Specht;1998;84.0
6197;Zwarte Specht;1999;90.0
6198;Zwarte Specht;2000;91.0
6199;Zwarte Specht;2001;87.0
6200;Zwarte Specht;2002;84.0
6201;Zwarte Specht;2003;80.0
6202;Zwarte Specht;2004;75.0
6203;Zwarte Specht;2005;79.0
6204;Zwarte Specht;2006;75.0
6205;Zwarte Specht;2007;84.0
6206;Zwarte Specht;2008;81.0
6207;Zwarte Specht;2009;84.0
6208;Zwarte Specht;2010;70.0
6209;Zwarte Specht;2011;66.0
6210;Zwarte Specht;2012;63.0
6211;Zwarte Specht;2013;68.0
6212;Zwarte Specht;2014;66.0
6213;Zwarte Specht;2015;68.0
6214;Zwarte Specht;2016;59.0
6215;Zwarte Specht;2017;71.0
6216;Zwarte Specht;2018;69.0
6217;Zwarte Specht;2019;71.0
6218;Zwarte Specht;2020;80.0
6219;Zwarte Specht;2021;85.0
6220;Zwarte Specht;2022;80.0
6221;Zwarte Specht;2023;87.0
6222;Zwarte Stern;1990;100.0
6223;Zwarte Stern;1991;101.0
6224;Zwarte Stern;1992;108.0
6225;Zwarte Stern;1993;99.0
6226;Zwarte Stern;1994;101.0
6227;Zwarte Stern;1995;94.0
6228;Zwarte Stern;1996;98.0
6229;Zwarte Stern;1997;94.0
6230;Zwarte Stern;1998;89.0
6231;Zwarte Stern;1999;92.0
6232;Zwarte Stern;2000;97.0
6233;Zwarte Stern;2001;99.0
6234;Zwarte Stern;2002;98.0
6235;Zwarte Stern;2003;100.0
6236;Zwarte Stern;2004;100.0
6237;Zwarte Stern;2005;90.0
6238;Zwarte Stern;2006;96.0
6239;Zwarte Stern;2007;100.0
6240;Zwarte Stern;2008;96.0
6241;Zwarte Stern;2009;99.0
6242;Zwarte Stern;2010;102.0
6243;Zwarte Stern;2011;106.0
6244;Zwarte Stern;2012;107.0
6245;Zwarte Stern;2013;118.0
6246;Zwarte Stern;2014;117.0
6247;Zwarte Stern;2015;108.0
6248;Zwarte Stern;2016;119.0
6249;Zwarte Stern;2017;111.0
6250;Zwarte Stern;2018;94.0
6251;Zwarte Stern;2019;100.0
6252;Zwarte Stern;2020;98.0
6253;Zwarte Stern;2021;105.0
6254;Zwarte Stern;2022;100.0
6255;Zwarte Stern;2023;95.0
6256;Zwartkop;1990;100.0
6257;Zwartkop;1991;93.0
6258;Zwartkop;1992;108.0
6259;Zwartkop;1993;119.0
6260;Zwartkop;1994;121.0
6261;Zwartkop;1995;113.0
6262;Zwartkop;1996;99.0
6263;Zwartkop;1997;118.0
6264;Zwartkop;1998;127.0
6265;Zwartkop;1999;135.0
6266;Zwartkop;2000;133.0
6267;Zwartkop;2001;137.0
6268;Zwartkop;2002;141.0
6269;Zwartkop;2003;147.0
6270;Zwartkop;2004;160.0
6271;Zwartkop;2005;171.0
6272;Zwartkop;2006;163.0
6273;Zwartkop;2007;165.0
6274;Zwartkop;2008;160.0
6275;Zwartkop;2009;178.0
6276;Zwartkop;2010;197.0
6277;Zwartkop;2011;224.0
6278;Zwartkop;2012;228.0
6279;Zwartkop;2013;206.0
6280;Zwartkop;2014;240.0
6281;Zwartkop;2015;235.0
6282;Zwartkop;2016;241.0
6283;Zwartkop;2017;241.0
6284;Zwartkop;2018;254.0
6285;Zwartkop;2019;290.0
6286;Zwartkop;2020;309.0
6287;Zwartkop;2021;279.0
6288;Zwartkop;2022;288.0
6289;Zwartkop;2023;263.0
6290;Zwartkopmeeuw;1990;2.0
6291;Zwartkopmeeuw;1991;3.0
6292;Zwartkopmeeuw;1992;2.0
6293;Zwartkopmeeuw;1993;4.0
6294;Zwartkopmeeuw;1994;5.0
6295;Zwartkopmeeuw;1995;6.0
6296;Zwartkopmeeuw;1996;8.0
6297;Zwartkopmeeuw;1997;9.0
6298;Zwartkopmeeuw;1998;10.0
6299;Zwartkopmeeuw;1999;12.0
6300;Zwartkopmeeuw;2000;21.0
6301;Zwartkopmeeuw;2001;28.0
6302;Zwartkopmeeuw;2002;6.0
6303;Zwartkopmeeuw;2003;22.0
6304;Zwartkopmeeuw;2004;23.0
6305;Zwartkopmeeuw;2005;25.0
6306;Zwartkopmeeuw;2006;25.0
6307;Zwartkopmeeuw;2007;29.0
6308;Zwartkopmeeuw;2008;30.0
6309;Zwartkopmeeuw;2009;52.0
6310;Zwartkopmeeuw;2010;50.0
6311;Zwartkopmeeuw;2011;34.0
6312;Zwartkopmeeuw;2012;49.0
6313;Zwartkopmeeuw;2013;58.0
6314;Zwartkopmeeuw;2014;50.0
6315;Zwartkopmeeuw;2015;35.0
6316;Zwartkopmeeuw;2016;58.0
6317;Zwartkopmeeuw;2017;121.0
6318;Zwartkopmeeuw;2018;77.0
6319;Zwartkopmeeuw;2019;98.0
6320;Zwartkopmeeuw;2020;79.0
6321;Zwartkopmeeuw;2021;161.0
6322;Zwartkopmeeuw;2022;100.0
6323;Zwartkopmeeuw;2023;163.0
