ID;Bedrijfstakken;Landen;Perioden;AangevraagdeOctrooienBijHetEPO_1
9170;Overige machines voor algemeen gebruik;Verenigde Staten;1995;2.75
9171;Overige machines voor algemeen gebruik;Verenigde Staten;1996;2.75
9172;Overige machines voor algemeen gebruik;Verenigde Staten;1997;3.05
9173;Overige machines voor algemeen gebruik;Verenigde Staten;1998;3.11
9174;Overige machines voor algemeen gebruik;Verenigde Staten;1999;3.32
9175;Overige machines voor algemeen gebruik;Verenigde Staten;2000;3.25
9176;Overige machines voor algemeen gebruik;Verenigde Staten;2001;3.1
9177;Overige machines voor algemeen gebruik;Verenigde Staten;2002;3.17
9178;Overige machines voor algemeen gebruik;Verenigde Staten;2003;3.13
9179;Overige machines voor algemeen gebruik;Verenigde Staten;2004;1.97
9180;Overige machines voor algemeen gebruik;Zuid-Korea;1990;0.07
9181;Overige machines voor algemeen gebruik;Zuid-Korea;1991;0.12
9182;Overige machines voor algemeen gebruik;Zuid-Korea;1992;0.17
9183;Overige machines voor algemeen gebruik;Zuid-Korea;1993;0.23
9184;Overige machines voor algemeen gebruik;Zuid-Korea;1994;0.32
9185;Overige machines voor algemeen gebruik;Zuid-Korea;1995;0.39
9186;Overige machines voor algemeen gebruik;Zuid-Korea;1996;0.27
9187;Overige machines voor algemeen gebruik;Zuid-Korea;1997;0.37
9188;Overige machines voor algemeen gebruik;Zuid-Korea;1998;0.57
9189;Overige machines voor algemeen gebruik;Zuid-Korea;1999;0.69
9190;Overige machines voor algemeen gebruik;Zuid-Korea;2000;0.82
9191;Overige machines voor algemeen gebruik;Zuid-Korea;2001;1.15
9192;Overige machines voor algemeen gebruik;Zuid-Korea;2002;1.49
9193;Overige machines voor algemeen gebruik;Zuid-Korea;2003;2.34
9194;Overige machines voor algemeen gebruik;Zuid-Korea;2004;2.6
9195;Overige machines voor algemeen gebruik;Zweden;1990;6.53
9196;Overige machines voor algemeen gebruik;Zweden;1991;5.45
9197;Overige machines voor algemeen gebruik;Zweden;1992;6.61
9198;Overige machines voor algemeen gebruik;Zweden;1993;7.34
9199;Overige machines voor algemeen gebruik;Zweden;1994;7.9
9200;Overige machines voor algemeen gebruik;Zweden;1995;8.95
9201;Overige machines voor algemeen gebruik;Zweden;1996;10.63
9202;Overige machines voor algemeen gebruik;Zweden;1997;10.52
9203;Overige machines voor algemeen gebruik;Zweden;1998;10.34
9204;Overige machines voor algemeen gebruik;Zweden;1999;9.71
9205;Overige machines voor algemeen gebruik;Zweden;2000;9.57
9206;Overige machines voor algemeen gebruik;Zweden;2001;9.35
9207;Overige machines voor algemeen gebruik;Zweden;2002;8.76
9208;Overige machines voor algemeen gebruik;Zweden;2003;8.78
9209;Overige machines voor algemeen gebruik;Zweden;2004;6.27
9210;Overige machines voor algemeen gebruik;EU-15;1990;4.43
9211;Overige machines voor algemeen gebruik;EU-15;1991;4.14
9212;Overige machines voor algemeen gebruik;EU-15;1992;4.18
9213;Overige machines voor algemeen gebruik;EU-15;1993;4.32
9214;Overige machines voor algemeen gebruik;EU-15;1994;4.47
9215;Overige machines voor algemeen gebruik;EU-15;1995;4.54
9216;Overige machines voor algemeen gebruik;EU-15;1996;5.2
9217;Overige machines voor algemeen gebruik;EU-15;1997;5.76
9218;Overige machines voor algemeen gebruik;EU-15;1998;6.1
9219;Overige machines voor algemeen gebruik;EU-15;1999;6.25
9220;Overige machines voor algemeen gebruik;EU-15;2000;6.5
9221;Overige machines voor algemeen gebruik;EU-15;2001;6.23
9222;Overige machines voor algemeen gebruik;EU-15;2002;6.22
9223;Overige machines voor algemeen gebruik;EU-15;2003;6.48
9224;Overige machines voor algemeen gebruik;EU-15;2004;4.79
9225;Overige machines voor algemeen gebruik;EU-25;1990;3.89
9226;Overige machines voor algemeen gebruik;EU-25;1991;3.66
9227;Overige machines voor algemeen gebruik;EU-25;1992;3.59
9228;Overige machines voor algemeen gebruik;EU-25;1993;3.72
9229;Overige machines voor algemeen gebruik;EU-25;1994;3.8
9230;Overige machines voor algemeen gebruik;EU-25;1995;3.79
9231;Overige machines voor algemeen gebruik;EU-25;1996;4.35
9232;Overige machines voor algemeen gebruik;EU-25;1997;4.82
9233;Overige machines voor algemeen gebruik;EU-25;1998;5.11
9234;Overige machines voor algemeen gebruik;EU-25;1999;5.24
9235;Overige machines voor algemeen gebruik;EU-25;2000;5.46
9236;Overige machines voor algemeen gebruik;EU-25;2001;5.24
9237;Overige machines voor algemeen gebruik;EU-25;2002;5.25
9238;Overige machines voor algemeen gebruik;EU-25;2003;5.49
9239;Overige machines voor algemeen gebruik;EU-25;2004;4.06
9240;Machines en werktuigen voor de landbouw;Australië;1990;0.51
9241;Machines en werktuigen voor de landbouw;Australië;1991;0.45
9242;Machines en werktuigen voor de landbouw;Australië;1992;0.93
9243;Machines en werktuigen voor de landbouw;Australië;1993;0.52
9244;Machines en werktuigen voor de landbouw;Australië;1994;0.81
9245;Machines en werktuigen voor de landbouw;Australië;1995;1.24
9246;Machines en werktuigen voor de landbouw;Australië;1996;1.13
9247;Machines en werktuigen voor de landbouw;Australië;1997;0.95
9248;Machines en werktuigen voor de landbouw;Australië;1998;0.9
9249;Machines en werktuigen voor de landbouw;Australië;1999;1.19
9250;Machines en werktuigen voor de landbouw;Australië;2000;1.3
9251;Machines en werktuigen voor de landbouw;Australië;2001;1.93
9252;Machines en werktuigen voor de landbouw;Australië;2002;1.01
9253;Machines en werktuigen voor de landbouw;Australië;2003;1.23
9254;Machines en werktuigen voor de landbouw;Australië;2004;
9255;Machines en werktuigen voor de landbouw;België;1990;1.62
9256;Machines en werktuigen voor de landbouw;België;1991;2.87
9257;Machines en werktuigen voor de landbouw;België;1992;2.79
9258;Machines en werktuigen voor de landbouw;België;1993;2.11
9259;Machines en werktuigen voor de landbouw;België;1994;1.71
9260;Machines en werktuigen voor de landbouw;België;1995;1.5
9261;Machines en werktuigen voor de landbouw;België;1996;1.59
9262;Machines en werktuigen voor de landbouw;België;1997;3.1
9263;Machines en werktuigen voor de landbouw;België;1998;3.09
9264;Machines en werktuigen voor de landbouw;België;1999;3.46
9265;Machines en werktuigen voor de landbouw;België;2000;2.84
9266;Machines en werktuigen voor de landbouw;België;2001;2.47
9267;Machines en werktuigen voor de landbouw;België;2002;2.62
9268;Machines en werktuigen voor de landbouw;België;2003;2.87
9269;Machines en werktuigen voor de landbouw;België;2004;2.73
9270;Machines en werktuigen voor de landbouw;Canada;1990;0.4
9271;Machines en werktuigen voor de landbouw;Canada;1991;0.29
9272;Machines en werktuigen voor de landbouw;Canada;1992;0.28
9273;Machines en werktuigen voor de landbouw;Canada;1993;0.61
9274;Machines en werktuigen voor de landbouw;Canada;1994;1.01
9275;Machines en werktuigen voor de landbouw;Canada;1995;0.68
9276;Machines en werktuigen voor de landbouw;Canada;1996;0.34
9277;Machines en werktuigen voor de landbouw;Canada;1997;0.72
9278;Machines en werktuigen voor de landbouw;Canada;1998;1.26
9279;Machines en werktuigen voor de landbouw;Canada;1999;1.08
9280;Machines en werktuigen voor de landbouw;Canada;2000;0.89
9281;Machines en werktuigen voor de landbouw;Canada;2001;1.04
9282;Machines en werktuigen voor de landbouw;Canada;2002;0.87
9283;Machines en werktuigen voor de landbouw;Canada;2003;0.88
9284;Machines en werktuigen voor de landbouw;Canada;2004;0.37
9285;Machines en werktuigen voor de landbouw;Denemarken;1990;1.66
9286;Machines en werktuigen voor de landbouw;Denemarken;1991;2.67
9287;Machines en werktuigen voor de landbouw;Denemarken;1992;3.02
9288;Machines en werktuigen voor de landbouw;Denemarken;1993;2.89
9289;Machines en werktuigen voor de landbouw;Denemarken;1994;4.13
9290;Machines en werktuigen voor de landbouw;Denemarken;1995;2.96
9291;Machines en werktuigen voor de landbouw;Denemarken;1996;2.96
9292;Machines en werktuigen voor de landbouw;Denemarken;1997;3.42
9293;Machines en werktuigen voor de landbouw;Denemarken;1998;4.97
9294;Machines en werktuigen voor de landbouw;Denemarken;1999;5.42
9295;Machines en werktuigen voor de landbouw;Denemarken;2000;4.73
9296;Machines en werktuigen voor de landbouw;Denemarken;2001;5.15
9297;Machines en werktuigen voor de landbouw;Denemarken;2002;2.53
9298;Machines en werktuigen voor de landbouw;Denemarken;2003;3.28
9299;Machines en werktuigen voor de landbouw;Denemarken;2004;2.29
9300;Machines en werktuigen voor de landbouw;Duitsland;1990;
9301;Machines en werktuigen voor de landbouw;Duitsland;1991;2.73
9302;Machines en werktuigen voor de landbouw;Duitsland;1992;2.43
9303;Machines en werktuigen voor de landbouw;Duitsland;1993;2.33
9304;Machines en werktuigen voor de landbouw;Duitsland;1994;2.47
9305;Machines en werktuigen voor de landbouw;Duitsland;1995;2.83
9306;Machines en werktuigen voor de landbouw;Duitsland;1996;3.2
9307;Machines en werktuigen voor de landbouw;Duitsland;1997;4.06
9308;Machines en werktuigen voor de landbouw;Duitsland;1998;4.23
9309;Machines en werktuigen voor de landbouw;Duitsland;1999;4.97
9310;Machines en werktuigen voor de landbouw;Duitsland;2000;4.44
9311;Machines en werktuigen voor de landbouw;Duitsland;2001;4.26
9312;Machines en werktuigen voor de landbouw;Duitsland;2002;4.08
9313;Machines en werktuigen voor de landbouw;Duitsland;2003;4.73
9314;Machines en werktuigen voor de landbouw;Duitsland;2004;3.79
9315;Machines en werktuigen voor de landbouw;Finland;1990;2.06
9316;Machines en werktuigen voor de landbouw;Finland;1991;1.78
9317;Machines en werktuigen voor de landbouw;Finland;1992;1.07
9318;Machines en werktuigen voor de landbouw;Finland;1993;0.87
9319;Machines en werktuigen voor de landbouw;Finland;1994;2.09
9320;Machines en werktuigen voor de landbouw;Finland;1995;1.06
9321;Machines en werktuigen voor de landbouw;Finland;1996;2.32
9322;Machines en werktuigen voor de landbouw;Finland;1997;3.7
9323;Machines en werktuigen voor de landbouw;Finland;1998;2.2
9324;Machines en werktuigen voor de landbouw;Finland;1999;4.12
9325;Machines en werktuigen voor de landbouw;Finland;2000;4.28
9326;Machines en werktuigen voor de landbouw;Finland;2001;2.78
9327;Machines en werktuigen voor de landbouw;Finland;2002;4.23
9328;Machines en werktuigen voor de landbouw;Finland;2003;4.23
9329;Machines en werktuigen voor de landbouw;Finland;2004;2.43
9330;Machines en werktuigen voor de landbouw;Frankrijk;1990;2.22
9331;Machines en werktuigen voor de landbouw;Frankrijk;1991;2.32
9332;Machines en werktuigen voor de landbouw;Frankrijk;1992;1.8
9333;Machines en werktuigen voor de landbouw;Frankrijk;1993;1.85
9334;Machines en werktuigen voor de landbouw;Frankrijk;1994;2.05
9335;Machines en werktuigen voor de landbouw;Frankrijk;1995;1.86
9336;Machines en werktuigen voor de landbouw;Frankrijk;1996;2.12
9337;Machines en werktuigen voor de landbouw;Frankrijk;1997;2.64
9338;Machines en werktuigen voor de landbouw;Frankrijk;1998;2.94
9339;Machines en werktuigen voor de landbouw;Frankrijk;1999;2.94
9340;Machines en werktuigen voor de landbouw;Frankrijk;2000;2.99
9341;Machines en werktuigen voor de landbouw;Frankrijk;2001;3.02
9342;Machines en werktuigen voor de landbouw;Frankrijk;2002;2.39
9343;Machines en werktuigen voor de landbouw;Frankrijk;2003;2.49
9344;Machines en werktuigen voor de landbouw;Frankrijk;2004;2.13
9345;Machines en werktuigen voor de landbouw;Hongarije;1990;
9346;Machines en werktuigen voor de landbouw;Hongarije;1991;
9347;Machines en werktuigen voor de landbouw;Hongarije;1992;0.16
9348;Machines en werktuigen voor de landbouw;Hongarije;1993;0.01
9349;Machines en werktuigen voor de landbouw;Hongarije;1994;0.01
9350;Machines en werktuigen voor de landbouw;Hongarije;1995;0.01
9351;Machines en werktuigen voor de landbouw;Hongarije;1996;0.17
9352;Machines en werktuigen voor de landbouw;Hongarije;1997;0.02
9353;Machines en werktuigen voor de landbouw;Hongarije;1998;0.33
9354;Machines en werktuigen voor de landbouw;Hongarije;1999;0.33
9355;Machines en werktuigen voor de landbouw;Hongarije;2000;0.17
9356;Machines en werktuigen voor de landbouw;Hongarije;2001;0.31
9357;Machines en werktuigen voor de landbouw;Hongarije;2002;0.26
9358;Machines en werktuigen voor de landbouw;Hongarije;2003;0.18
9359;Machines en werktuigen voor de landbouw;Hongarije;2004;
9360;Machines en werktuigen voor de landbouw;Ierland;1990;0.54
9361;Machines en werktuigen voor de landbouw;Ierland;1991;1.44
9362;Machines en werktuigen voor de landbouw;Ierland;1992;1.3
9363;Machines en werktuigen voor de landbouw;Ierland;1993;3.21
9364;Machines en werktuigen voor de landbouw;Ierland;1994;0.93
9365;Machines en werktuigen voor de landbouw;Ierland;1995;0.93
9366;Machines en werktuigen voor de landbouw;Ierland;1996;1.33
9367;Machines en werktuigen voor de landbouw;Ierland;1997;2.32
9368;Machines en werktuigen voor de landbouw;Ierland;1998;1.64
9369;Machines en werktuigen voor de landbouw;Ierland;1999;1.95
9370;Machines en werktuigen voor de landbouw;Ierland;2000;0.12
9371;Machines en werktuigen voor de landbouw;Ierland;2001;3.25
9372;Machines en werktuigen voor de landbouw;Ierland;2002;1.45
9373;Machines en werktuigen voor de landbouw;Ierland;2003;1.71
9374;Machines en werktuigen voor de landbouw;Ierland;2004;0.71
9375;Machines en werktuigen voor de landbouw;Italië;1990;0.9
9376;Machines en werktuigen voor de landbouw;Italië;1991;1.02
9377;Machines en werktuigen voor de landbouw;Italië;1992;0.78
9378;Machines en werktuigen voor de landbouw;Italië;1993;0.7
9379;Machines en werktuigen voor de landbouw;Italië;1994;1.02
9380;Machines en werktuigen voor de landbouw;Italië;1995;1.17
9381;Machines en werktuigen voor de landbouw;Italië;1996;1.14
9382;Machines en werktuigen voor de landbouw;Italië;1997;1.23
9383;Machines en werktuigen voor de landbouw;Italië;1998;1.43
9384;Machines en werktuigen voor de landbouw;Italië;1999;2.05
9385;Machines en werktuigen voor de landbouw;Italië;2000;1.81
9386;Machines en werktuigen voor de landbouw;Italië;2001;1.78
9387;Machines en werktuigen voor de landbouw;Italië;2002;2.01
9388;Machines en werktuigen voor de landbouw;Italië;2003;1.22
9389;Machines en werktuigen voor de landbouw;Italië;2004;1.57
9390;Machines en werktuigen voor de landbouw;Japan;1990;0.47
9391;Machines en werktuigen voor de landbouw;Japan;1991;0.43
9392;Machines en werktuigen voor de landbouw;Japan;1992;0.4
9393;Machines en werktuigen voor de landbouw;Japan;1993;0.68
9394;Machines en werktuigen voor de landbouw;Japan;1994;0.85
9395;Machines en werktuigen voor de landbouw;Japan;1995;0.78
9396;Machines en werktuigen voor de landbouw;Japan;1996;0.83
9397;Machines en werktuigen voor de landbouw;Japan;1997;0.86
9398;Machines en werktuigen voor de landbouw;Japan;1998;0.72
9399;Machines en werktuigen voor de landbouw;Japan;1999;0.97
9400;Machines en werktuigen voor de landbouw;Japan;2000;1.19
9401;Machines en werktuigen voor de landbouw;Japan;2001;1.24
9402;Machines en werktuigen voor de landbouw;Japan;2002;1.25
9403;Machines en werktuigen voor de landbouw;Japan;2003;1.18
9404;Machines en werktuigen voor de landbouw;Japan;2004;0.64
9405;Machines en werktuigen voor de landbouw;Nederland;1990;6.51
9406;Machines en werktuigen voor de landbouw;Nederland;1991;5.7
9407;Machines en werktuigen voor de landbouw;Nederland;1992;4.31
9408;Machines en werktuigen voor de landbouw;Nederland;1993;5.12
9409;Machines en werktuigen voor de landbouw;Nederland;1994;7.1
9410;Machines en werktuigen voor de landbouw;Nederland;1995;4.36
9411;Machines en werktuigen voor de landbouw;Nederland;1996;6.67
9412;Machines en werktuigen voor de landbouw;Nederland;1997;6.16
9413;Machines en werktuigen voor de landbouw;Nederland;1998;6.84
9414;Machines en werktuigen voor de landbouw;Nederland;1999;7.39
9415;Machines en werktuigen voor de landbouw;Nederland;2000;8.11
9416;Machines en werktuigen voor de landbouw;Nederland;2001;7.84
9417;Machines en werktuigen voor de landbouw;Nederland;2002;6.29
9418;Machines en werktuigen voor de landbouw;Nederland;2003;5.19
9419;Machines en werktuigen voor de landbouw;Nederland;2004;3.55
9420;Machines en werktuigen voor de landbouw;Oostenrijk;1990;
9421;Machines en werktuigen voor de landbouw;Oostenrijk;1991;
9422;Machines en werktuigen voor de landbouw;Oostenrijk;1992;
9423;Machines en werktuigen voor de landbouw;Oostenrijk;1993;
9424;Machines en werktuigen voor de landbouw;Oostenrijk;1994;1.69
9425;Machines en werktuigen voor de landbouw;Oostenrijk;1995;1.2
9426;Machines en werktuigen voor de landbouw;Oostenrijk;1996;2.24
9427;Machines en werktuigen voor de landbouw;Oostenrijk;1997;2.73
9428;Machines en werktuigen voor de landbouw;Oostenrijk;1998;2.53
9429;Machines en werktuigen voor de landbouw;Oostenrijk;1999;1.65
9430;Machines en werktuigen voor de landbouw;Oostenrijk;2000;2.15
9431;Machines en werktuigen voor de landbouw;Oostenrijk;2001;2.33
9432;Machines en werktuigen voor de landbouw;Oostenrijk;2002;2.01
