ID;Geslacht;Regiokenmerken;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
6635;Mannen;Diemen;2014/'15;950.0;30.0;920.0;3.0
6636;Mannen;Diemen;2015/'16;940.0;30.0;910.0;3.0
6637;Mannen;Diemen;2016/'17;960.0;30.0;930.0;3.0
6638;Mannen;Diemen;2017/'18;920.0;40.0;890.0;4.0
6639;Mannen;Diemen;2018/'19;940.0;50.0;890.0;5.0
6640;Mannen;Diemen;2019/'20;910.0;20.0;880.0;3.0
6641;Mannen;Diemen;2020/'21;920.0;40.0;890.0;4.0
6642;Mannen;Diemen;2021/'22;900.0;30.0;860.0;4.0
6643;Mannen;Diemen;2022/'23;940.0;30.0;910.0;4.0
6644;Mannen;Dijk en Waard;2012/'13;;;;
6645;Mannen;Dijk en Waard;2013/'14;;;;
6646;Mannen;Dijk en Waard;2014/'15;;;;
6647;Mannen;Dijk en Waard;2015/'16;;;;
6648;Mannen;Dijk en Waard;2016/'17;;;;
6649;Mannen;Dijk en Waard;2017/'18;;;;
6650;Mannen;Dijk en Waard;2018/'19;;;;
6651;Mannen;Dijk en Waard;2019/'20;;;;
6652;Mannen;Dijk en Waard;2020/'21;;;;
6653;Mannen;Dijk en Waard;2021/'22;;;;
6654;Mannen;Dijk en Waard;2022/'23;3610.0;130.0;3480.0;4.0
6655;Mannen;Dinkelland;2012/'13;1440.0;10.0;1430.0;
6656;Mannen;Dinkelland;2013/'14;1450.0;10.0;1440.0;1.0
6657;Mannen;Dinkelland;2014/'15;1460.0;0.0;1450.0;
6658;Mannen;Dinkelland;2015/'16;1510.0;10.0;1500.0;
6659;Mannen;Dinkelland;2016/'17;1510.0;20.0;1490.0;1.0
6660;Mannen;Dinkelland;2017/'18;1450.0;10.0;1440.0;
6661;Mannen;Dinkelland;2018/'19;1390.0;10.0;1380.0;1.0
6662;Mannen;Dinkelland;2019/'20;1350.0;10.0;1340.0;1.0
6663;Mannen;Dinkelland;2020/'21;1290.0;10.0;1280.0;
6664;Mannen;Dinkelland;2021/'22;1220.0;20.0;1210.0;1.0
6665;Mannen;Dinkelland;2022/'23;1130.0;20.0;1110.0;2.0
6666;Mannen;Dirksland;2012/'13;440.0;20.0;420.0;4.0
6667;Mannen;Dirksland;2013/'14;;;;
6668;Mannen;Dirksland;2014/'15;;;;
6669;Mannen;Dirksland;2015/'16;;;;
6670;Mannen;Dirksland;2016/'17;;;;
6671;Mannen;Dirksland;2017/'18;;;;
6672;Mannen;Dirksland;2018/'19;;;;
6673;Mannen;Dirksland;2019/'20;;;;
6674;Mannen;Dirksland;2020/'21;;;;
6675;Mannen;Dirksland;2021/'22;;;;
6676;Mannen;Dirksland;2022/'23;;;;
6677;Mannen;Doesburg;2012/'13;530.0;20.0;510.0;4.0
6678;Mannen;Doesburg;2013/'14;530.0;20.0;510.0;3.0
6679;Mannen;Doesburg;2014/'15;520.0;20.0;510.0;3.0
6680;Mannen;Doesburg;2015/'16;500.0;20.0;480.0;4.0
6681;Mannen;Doesburg;2016/'17;470.0;20.0;460.0;3.0
6682;Mannen;Doesburg;2017/'18;470.0;10.0;460.0;2.0
6683;Mannen;Doesburg;2018/'19;460.0;20.0;450.0;3.0
6684;Mannen;Doesburg;2019/'20;450.0;10.0;450.0;
6685;Mannen;Doesburg;2020/'21;420.0;10.0;410.0;
6686;Mannen;Doesburg;2021/'22;400.0;20.0;380.0;4.0
6687;Mannen;Doesburg;2022/'23;400.0;10.0;390.0;3.0
6688;Mannen;Doetinchem;2012/'13;2320.0;70.0;2250.0;3.0
6689;Mannen;Doetinchem;2013/'14;2380.0;70.0;2310.0;3.0
6690;Mannen;Doetinchem;2014/'15;2350.0;50.0;2290.0;2.0
6691;Mannen;Doetinchem;2015/'16;2370.0;70.0;2300.0;3.0
6692;Mannen;Doetinchem;2016/'17;2370.0;60.0;2310.0;2.0
6693;Mannen;Doetinchem;2017/'18;2400.0;70.0;2330.0;3.0
6694;Mannen;Doetinchem;2018/'19;2380.0;70.0;2310.0;3.0
6695;Mannen;Doetinchem;2019/'20;2370.0;60.0;2310.0;3.0
6696;Mannen;Doetinchem;2020/'21;2350.0;60.0;2290.0;3.0
6697;Mannen;Doetinchem;2021/'22;2320.0;80.0;2240.0;3.0
6698;Mannen;Doetinchem;2022/'23;2300.0;90.0;2210.0;4.0
6699;Mannen;Dongen;2012/'13;1170.0;10.0;1150.0;1.0
6700;Mannen;Dongen;2013/'14;1170.0;20.0;1150.0;2.0
6701;Mannen;Dongen;2014/'15;1190.0;20.0;1170.0;2.0
6702;Mannen;Dongen;2015/'16;1160.0;30.0;1130.0;2.0
6703;Mannen;Dongen;2016/'17;1120.0;20.0;1090.0;2.0
6704;Mannen;Dongen;2017/'18;1120.0;20.0;1100.0;2.0
6705;Mannen;Dongen;2018/'19;1080.0;30.0;1050.0;3.0
6706;Mannen;Dongen;2019/'20;1040.0;20.0;1030.0;2.0
6707;Mannen;Dongen;2020/'21;1030.0;20.0;1000.0;2.0
6708;Mannen;Dongen;2021/'22;1000.0;20.0;980.0;2.0
6709;Mannen;Dongen;2022/'23;990.0;30.0;970.0;3.0
6710;Mannen;Dongeradeel;2012/'13;1100.0;10.0;1090.0;1.0
6711;Mannen;Dongeradeel;2013/'14;1100.0;10.0;1090.0;1.0
6712;Mannen;Dongeradeel;2014/'15;1090.0;20.0;1080.0;1.0
6713;Mannen;Dongeradeel;2015/'16;1080.0;10.0;1070.0;1.0
6714;Mannen;Dongeradeel;2016/'17;1090.0;10.0;1080.0;1.0
6715;Mannen;Dongeradeel;2017/'18;1100.0;20.0;1080.0;2.0
6716;Mannen;Dongeradeel;2018/'19;1070.0;20.0;1050.0;2.0
6717;Mannen;Dongeradeel;2019/'20;;;;
6718;Mannen;Dongeradeel;2020/'21;;;;
6719;Mannen;Dongeradeel;2021/'22;;;;
6720;Mannen;Dongeradeel;2022/'23;;;;
6721;Mannen;Dordrecht;2012/'13;4790.0;200.0;4600.0;4.0
6722;Mannen;Dordrecht;2013/'14;4870.0;180.0;4690.0;4.0
6723;Mannen;Dordrecht;2014/'15;4910.0;180.0;4730.0;4.0
6724;Mannen;Dordrecht;2015/'16;4800.0;160.0;4650.0;3.0
6725;Mannen;Dordrecht;2016/'17;4700.0;160.0;4540.0;3.0
6726;Mannen;Dordrecht;2017/'18;4640.0;180.0;4460.0;4.0
6727;Mannen;Dordrecht;2018/'19;4550.0;190.0;4360.0;4.0
6728;Mannen;Dordrecht;2019/'20;4410.0;160.0;4250.0;4.0
6729;Mannen;Dordrecht;2020/'21;4340.0;170.0;4170.0;4.0
6730;Mannen;Dordrecht;2021/'22;4370.0;200.0;4160.0;5.0
6731;Mannen;Dordrecht;2022/'23;4360.0;200.0;4160.0;5.0
6732;Mannen;Drechterland;2012/'13;910.0;20.0;890.0;2.0
6733;Mannen;Drechterland;2013/'14;930.0;20.0;910.0;2.0
6734;Mannen;Drechterland;2014/'15;940.0;10.0;930.0;
6735;Mannen;Drechterland;2015/'16;940.0;20.0;920.0;2.0
6736;Mannen;Drechterland;2016/'17;900.0;20.0;880.0;2.0
6737;Mannen;Drechterland;2017/'18;900.0;20.0;880.0;2.0
6738;Mannen;Drechterland;2018/'19;880.0;20.0;860.0;2.0
6739;Mannen;Drechterland;2019/'20;860.0;20.0;840.0;2.0
6740;Mannen;Drechterland;2020/'21;850.0;20.0;830.0;2.0
6741;Mannen;Drechterland;2021/'22;810.0;30.0;780.0;3.0
6742;Mannen;Drechterland;2022/'23;800.0;20.0;790.0;2.0
6743;Mannen;Drimmelen;2012/'13;1200.0;20.0;1190.0;1.0
6744;Mannen;Drimmelen;2013/'14;1170.0;10.0;1160.0;1.0
6745;Mannen;Drimmelen;2014/'15;1180.0;30.0;1160.0;2.0
6746;Mannen;Drimmelen;2015/'16;1180.0;20.0;1160.0;2.0
6747;Mannen;Drimmelen;2016/'17;1150.0;20.0;1130.0;2.0
6748;Mannen;Drimmelen;2017/'18;1130.0;20.0;1110.0;2.0
6749;Mannen;Drimmelen;2018/'19;1070.0;30.0;1040.0;2.0
6750;Mannen;Drimmelen;2019/'20;1020.0;20.0;1000.0;2.0
6751;Mannen;Drimmelen;2020/'21;1020.0;20.0;1000.0;2.0
6752;Mannen;Drimmelen;2021/'22;980.0;20.0;960.0;2.0
6753;Mannen;Drimmelen;2022/'23;950.0;30.0;930.0;3.0
6754;Mannen;Dronten;2012/'13;1920.0;40.0;1890.0;2.0
6755;Mannen;Dronten;2013/'14;1950.0;30.0;1920.0;2.0
6756;Mannen;Dronten;2014/'15;1950.0;40.0;1910.0;2.0
6757;Mannen;Dronten;2015/'16;1980.0;60.0;1920.0;3.0
6758;Mannen;Dronten;2016/'17;1940.0;60.0;1880.0;3.0
6759;Mannen;Dronten;2017/'18;1930.0;50.0;1880.0;3.0
6760;Mannen;Dronten;2018/'19;1870.0;60.0;1810.0;3.0
6761;Mannen;Dronten;2019/'20;1860.0;50.0;1810.0;2.0
6762;Mannen;Dronten;2020/'21;1800.0;60.0;1740.0;3.0
6763;Mannen;Dronten;2021/'22;1830.0;70.0;1760.0;4.0
6764;Mannen;Dronten;2022/'23;1780.0;50.0;1730.0;3.0
6765;Mannen;Druten;2012/'13;830.0;20.0;820.0;2.0
6766;Mannen;Druten;2013/'14;880.0;10.0;860.0;1.0
6767;Mannen;Druten;2014/'15;900.0;10.0;880.0;1.0
6768;Mannen;Druten;2015/'16;900.0;10.0;890.0;1.0
6769;Mannen;Druten;2016/'17;900.0;10.0;900.0;
6770;Mannen;Druten;2017/'18;900.0;20.0;880.0;3.0
6771;Mannen;Druten;2018/'19;880.0;20.0;860.0;2.0
6772;Mannen;Druten;2019/'20;850.0;20.0;840.0;2.0
6773;Mannen;Druten;2020/'21;840.0;20.0;820.0;3.0
6774;Mannen;Druten;2021/'22;810.0;20.0;790.0;2.0
6775;Mannen;Druten;2022/'23;780.0;20.0;760.0;3.0
6776;Mannen;Duiven;2012/'13;1350.0;30.0;1320.0;2.0
6777;Mannen;Duiven;2013/'14;1400.0;30.0;1370.0;2.0
6778;Mannen;Duiven;2014/'15;1400.0;30.0;1370.0;2.0
6779;Mannen;Duiven;2015/'16;1390.0;10.0;1380.0;1.0
6780;Mannen;Duiven;2016/'17;1340.0;20.0;1310.0;2.0
6781;Mannen;Duiven;2017/'18;1290.0;30.0;1260.0;2.0
6782;Mannen;Duiven;2018/'19;1260.0;40.0;1220.0;3.0
6783;Mannen;Duiven;2019/'20;1170.0;30.0;1140.0;2.0
6784;Mannen;Duiven;2020/'21;1100.0;30.0;1070.0;3.0
6785;Mannen;Duiven;2021/'22;1050.0;30.0;1020.0;2.0
6786;Mannen;Duiven;2022/'23;990.0;30.0;960.0;3.0
6787;Mannen;Echt-Susteren;2012/'13;1020.0;30.0;990.0;3.0
6788;Mannen;Echt-Susteren;2013/'14;1000.0;20.0;970.0;2.0
6789;Mannen;Echt-Susteren;2014/'15;1010.0;20.0;990.0;2.0
6790;Mannen;Echt-Susteren;2015/'16;990.0;20.0;970.0;2.0
6791;Mannen;Echt-Susteren;2016/'17;980.0;20.0;960.0;2.0
6792;Mannen;Echt-Susteren;2017/'18;950.0;30.0;920.0;3.0
6793;Mannen;Echt-Susteren;2018/'19;900.0;20.0;880.0;3.0
6794;Mannen;Echt-Susteren;2019/'20;910.0;20.0;890.0;2.0
6795;Mannen;Echt-Susteren;2020/'21;880.0;30.0;860.0;3.0
6796;Mannen;Echt-Susteren;2021/'22;860.0;30.0;830.0;3.0
6797;Mannen;Echt-Susteren;2022/'23;850.0;30.0;820.0;4.0
6798;Mannen;Edam-Volendam;2012/'13;1240.0;30.0;1210.0;3.0
6799;Mannen;Edam-Volendam;2013/'14;1250.0;30.0;1220.0;2.0
6800;Mannen;Edam-Volendam;2014/'15;1300.0;30.0;1270.0;3.0
6801;Mannen;Edam-Volendam;2015/'16;1340.0;20.0;1310.0;2.0
6802;Mannen;Edam-Volendam;2016/'17;1670.0;30.0;1640.0;2.0
6803;Mannen;Edam-Volendam;2017/'18;1690.0;50.0;1640.0;3.0
6804;Mannen;Edam-Volendam;2018/'19;1690.0;40.0;1650.0;3.0
6805;Mannen;Edam-Volendam;2019/'20;1630.0;30.0;1600.0;2.0
6806;Mannen;Edam-Volendam;2020/'21;1600.0;30.0;1570.0;2.0
6807;Mannen;Edam-Volendam;2021/'22;1570.0;60.0;1510.0;4.0
6808;Mannen;Edam-Volendam;2022/'23;1510.0;40.0;1470.0;3.0
6809;Mannen;Ede;2012/'13;4870.0;130.0;4740.0;3.0
6810;Mannen;Ede;2013/'14;5010.0;120.0;4890.0;2.0
6811;Mannen;Ede;2014/'15;5010.0;120.0;4890.0;2.0
6812;Mannen;Ede;2015/'16;5080.0;110.0;4970.0;2.0
6813;Mannen;Ede;2016/'17;5190.0;120.0;5070.0;2.0
6814;Mannen;Ede;2017/'18;5150.0;120.0;5040.0;2.0
6815;Mannen;Ede;2018/'19;5150.0;130.0;5020.0;3.0
6816;Mannen;Ede;2019/'20;5060.0;130.0;4940.0;3.0
6817;Mannen;Ede;2020/'21;5040.0;120.0;4920.0;2.0
6818;Mannen;Ede;2021/'22;5030.0;170.0;4860.0;3.0
6819;Mannen;Ede;2022/'23;5000.0;140.0;4860.0;3.0
6820;Mannen;Eemnes;2012/'13;440.0;20.0;420.0;4.0
6821;Mannen;Eemnes;2013/'14;460.0;10.0;450.0;2.0
6822;Mannen;Eemnes;2014/'15;450.0;10.0;440.0;
6823;Mannen;Eemnes;2015/'16;460.0;10.0;450.0;
6824;Mannen;Eemnes;2016/'17;460.0;10.0;450.0;
6825;Mannen;Eemnes;2017/'18;440.0;10.0;430.0;3.0
6826;Mannen;Eemnes;2018/'19;420.0;10.0;410.0;
6827;Mannen;Eemnes;2019/'20;420.0;10.0;410.0;
6828;Mannen;Eemnes;2020/'21;410.0;10.0;390.0;3.0
6829;Mannen;Eemnes;2021/'22;400.0;10.0;390.0;3.0
6830;Mannen;Eemnes;2022/'23;380.0;10.0;380.0;
6831;Mannen;Eemsdelta;2012/'13;;;;
6832;Mannen;Eemsdelta;2013/'14;;;;
6833;Mannen;Eemsdelta;2014/'15;;;;
6834;Mannen;Eemsdelta;2015/'16;;;;
6835;Mannen;Eemsdelta;2016/'17;;;;
6836;Mannen;Eemsdelta;2017/'18;;;;
6837;Mannen;Eemsdelta;2018/'19;;;;
6838;Mannen;Eemsdelta;2019/'20;;;;
6839;Mannen;Eemsdelta;2020/'21;;;;
6840;Mannen;Eemsdelta;2021/'22;1740.0;60.0;1680.0;4.0
6841;Mannen;Eemsdelta;2022/'23;1740.0;70.0;1670.0;4.0
6842;Mannen;Eemsmond;2012/'13;760.0;20.0;740.0;3.0
6843;Mannen;Eemsmond;2013/'14;750.0;20.0;730.0;3.0
6844;Mannen;Eemsmond;2014/'15;730.0;10.0;720.0;1.0
6845;Mannen;Eemsmond;2015/'16;750.0;20.0;730.0;2.0
6846;Mannen;Eemsmond;2016/'17;740.0;20.0;720.0;3.0
6847;Mannen;Eemsmond;2017/'18;730.0;20.0;710.0;2.0
6848;Mannen;Eemsmond;2018/'19;730.0;20.0;700.0;3.0
6849;Mannen;Eemsmond;2019/'20;;;;
6850;Mannen;Eemsmond;2020/'21;;;;
6851;Mannen;Eemsmond;2021/'22;;;;
6852;Mannen;Eemsmond;2022/'23;;;;
6853;Mannen;Eersel;2012/'13;860.0;20.0;850.0;2.0
6854;Mannen;Eersel;2013/'14;840.0;20.0;830.0;2.0
6855;Mannen;Eersel;2014/'15;820.0;10.0;810.0;2.0
6856;Mannen;Eersel;2015/'16;800.0;10.0;790.0;
6857;Mannen;Eersel;2016/'17;750.0;10.0;740.0;2.0
6858;Mannen;Eersel;2017/'18;740.0;10.0;730.0;
6859;Mannen;Eersel;2018/'19;740.0;10.0;720.0;2.0
6860;Mannen;Eersel;2019/'20;730.0;10.0;720.0;2.0
6861;Mannen;Eersel;2020/'21;720.0;10.0;720.0;
6862;Mannen;Eersel;2021/'22;740.0;20.0;720.0;2.0
6863;Mannen;Eersel;2022/'23;730.0;20.0;720.0;2.0
6864;Mannen;Eijsden-Margraten;2012/'13;1040.0;20.0;1030.0;2.0
6865;Mannen;Eijsden-Margraten;2013/'14;1030.0;20.0;1010.0;2.0
6866;Mannen;Eijsden-Margraten;2014/'15;1020.0;20.0;1010.0;2.0
6867;Mannen;Eijsden-Margraten;2015/'16;970.0;10.0;960.0;1.0
6868;Mannen;Eijsden-Margraten;2016/'17;910.0;30.0;890.0;3.0
6869;Mannen;Eijsden-Margraten;2017/'18;890.0;20.0;880.0;2.0
6870;Mannen;Eijsden-Margraten;2018/'19;850.0;20.0;830.0;2.0
6871;Mannen;Eijsden-Margraten;2019/'20;790.0;10.0;780.0;2.0
6872;Mannen;Eijsden-Margraten;2020/'21;780.0;20.0;760.0;2.0
6873;Mannen;Eijsden-Margraten;2021/'22;740.0;20.0;720.0;3.0
6874;Mannen;Eijsden-Margraten;2022/'23;750.0;30.0;730.0;3.0
6875;Mannen;Eindhoven;2012/'13;6950.0;280.0;6660.0;4.0
6876;Mannen;Eindhoven;2013/'14;7010.0;250.0;6750.0;4.0
6877;Mannen;Eindhoven;2014/'15;7090.0;270.0;6820.0;4.0
6878;Mannen;Eindhoven;2015/'16;7180.0;230.0;6950.0;3.0
6879;Mannen;Eindhoven;2016/'17;7390.0;260.0;7130.0;4.0
6880;Mannen;Eindhoven;2017/'18;7290.0;300.0;6990.0;4.0
6881;Mannen;Eindhoven;2018/'19;7240.0;280.0;6970.0;4.0
6882;Mannen;Eindhoven;2019/'20;7310.0;240.0;7060.0;3.0
6883;Mannen;Eindhoven;2020/'21;7290.0;270.0;7010.0;4.0
6884;Mannen;Eindhoven;2021/'22;7300.0;290.0;7010.0;4.0
6885;Mannen;Eindhoven;2022/'23;7340.0;260.0;7070.0;4.0
6886;Mannen;Elburg;2012/'13;1030.0;20.0;1010.0;2.0
6887;Mannen;Elburg;2013/'14;1040.0;20.0;1020.0;2.0
6888;Mannen;Elburg;2014/'15;1070.0;20.0;1050.0;2.0
6889;Mannen;Elburg;2015/'16;1060.0;20.0;1050.0;2.0
6890;Mannen;Elburg;2016/'17;1100.0;20.0;1090.0;1.0
6891;Mannen;Elburg;2017/'18;1110.0;20.0;1090.0;2.0
6892;Mannen;Elburg;2018/'19;1100.0;30.0;1070.0;3.0
6893;Mannen;Elburg;2019/'20;1130.0;30.0;1100.0;2.0
6894;Mannen;Elburg;2020/'21;1110.0;20.0;1090.0;2.0
6895;Mannen;Elburg;2021/'22;1110.0;30.0;1090.0;3.0
6896;Mannen;Elburg;2022/'23;1070.0;30.0;1050.0;3.0
6897;Mannen;Emmen;2012/'13;4610.0;100.0;4510.0;2.0
6898;Mannen;Emmen;2013/'14;4640.0;100.0;4540.0;2.0
6899;Mannen;Emmen;2014/'15;4660.0;100.0;4570.0;2.0
6900;Mannen;Emmen;2015/'16;4720.0;110.0;4610.0;2.0
6901;Mannen;Emmen;2016/'17;4730.0;140.0;4590.0;3.0
6902;Mannen;Emmen;2017/'18;4640.0;130.0;4520.0;3.0
6903;Mannen;Emmen;2018/'19;4580.0;140.0;4440.0;3.0
6904;Mannen;Emmen;2019/'20;4410.0;120.0;4290.0;3.0
6905;Mannen;Emmen;2020/'21;4270.0;140.0;4130.0;3.0
6906;Mannen;Emmen;2021/'22;4220.0;170.0;4040.0;4.0
6907;Mannen;Emmen;2022/'23;4160.0;170.0;3980.0;4.0
6908;Mannen;Enkhuizen;2012/'13;710.0;30.0;680.0;4.0
6909;Mannen;Enkhuizen;2013/'14;720.0;20.0;690.0;3.0
6910;Mannen;Enkhuizen;2014/'15;730.0;20.0;710.0;3.0
6911;Mannen;Enkhuizen;2015/'16;710.0;30.0;690.0;4.0
6912;Mannen;Enkhuizen;2016/'17;700.0;30.0;670.0;4.0
6913;Mannen;Enkhuizen;2017/'18;690.0;30.0;660.0;4.0
6914;Mannen;Enkhuizen;2018/'19;670.0;20.0;660.0;3.0
6915;Mannen;Enkhuizen;2019/'20;700.0;20.0;680.0;3.0
6916;Mannen;Enkhuizen;2020/'21;710.0;30.0;680.0;4.0
6917;Mannen;Enkhuizen;2021/'22;710.0;30.0;690.0;4.0
6918;Mannen;Enkhuizen;2022/'23;740.0;30.0;710.0;4.0
6919;Mannen;Enschede;2012/'13;5940.0;190.0;5750.0;3.0
6920;Mannen;Enschede;2013/'14;5990.0;170.0;5820.0;3.0
6921;Mannen;Enschede;2014/'15;5980.0;180.0;5800.0;3.0
6922;Mannen;Enschede;2015/'16;6090.0;180.0;5910.0;3.0
6923;Mannen;Enschede;2016/'17;6070.0;190.0;5890.0;3.0
6924;Mannen;Enschede;2017/'18;6090.0;220.0;5880.0;4.0
6925;Mannen;Enschede;2018/'19;6040.0;210.0;5830.0;3.0
6926;Mannen;Enschede;2019/'20;5950.0;210.0;5740.0;3.0
6927;Mannen;Enschede;2020/'21;5840.0;220.0;5620.0;4.0
6928;Mannen;Enschede;2021/'22;5790.0;240.0;5550.0;4.0
6929;Mannen;Enschede;2022/'23;5670.0;220.0;5460.0;4.0
6930;Mannen;Epe;2012/'13;1420.0;30.0;1390.0;2.0
6931;Mannen;Epe;2013/'14;1460.0;30.0;1430.0;2.0
6932;Mannen;Epe;2014/'15;1420.0;20.0;1400.0;2.0
6933;Mannen;Epe;2015/'16;1420.0;20.0;1400.0;2.0
6934;Mannen;Epe;2016/'17;1420.0;30.0;1390.0;2.0
6935;Mannen;Epe;2017/'18;1420.0;30.0;1390.0;2.0
6936;Mannen;Epe;2018/'19;1440.0;40.0;1400.0;3.0
6937;Mannen;Epe;2019/'20;1350.0;20.0;1330.0;2.0
6938;Mannen;Epe;2020/'21;1310.0;30.0;1280.0;2.0
6939;Mannen;Epe;2021/'22;1280.0;40.0;1230.0;3.0
6940;Mannen;Epe;2022/'23;1220.0;40.0;1190.0;3.0
6941;Mannen;Ermelo;2012/'13;1140.0;30.0;1110.0;3.0
6942;Mannen;Ermelo;2013/'14;1110.0;20.0;1090.0;2.0
6943;Mannen;Ermelo;2014/'15;1120.0;20.0;1100.0;2.0
6944;Mannen;Ermelo;2015/'16;1100.0;30.0;1070.0;3.0
6945;Mannen;Ermelo;2016/'17;1130.0;20.0;1110.0;2.0
6946;Mannen;Ermelo;2017/'18;1100.0;40.0;1060.0;4.0
6947;Mannen;Ermelo;2018/'19;1090.0;40.0;1050.0;4.0
6948;Mannen;Ermelo;2019/'20;1090.0;20.0;1060.0;2.0
6949;Mannen;Ermelo;2020/'21;1100.0;30.0;1070.0;3.0
6950;Mannen;Ermelo;2021/'22;1060.0;30.0;1030.0;3.0
6951;Mannen;Ermelo;2022/'23;1040.0;30.0;1010.0;3.0
6952;Mannen;Etten-Leur;2012/'13;1600.0;30.0;1570.0;2.0
6953;Mannen;Etten-Leur;2013/'14;1650.0;40.0;1610.0;2.0
6954;Mannen;Etten-Leur;2014/'15;1660.0;50.0;1610.0;3.0
6955;Mannen;Etten-Leur;2015/'16;1700.0;30.0;1670.0;2.0
6956;Mannen;Etten-Leur;2016/'17;1740.0;30.0;1710.0;2.0
6957;Mannen;Etten-Leur;2017/'18;1810.0;40.0;1770.0;2.0
6958;Mannen;Etten-Leur;2018/'19;1870.0;60.0;1810.0;3.0
6959;Mannen;Etten-Leur;2019/'20;1830.0;40.0;1790.0;2.0
6960;Mannen;Etten-Leur;2020/'21;1850.0;40.0;1820.0;2.0
6961;Mannen;Etten-Leur;2021/'22;1880.0;60.0;1810.0;3.0
6962;Mannen;Etten-Leur;2022/'23;1860.0;80.0;1780.0;4.0
6963;Mannen;Ferwerderadiel;2012/'13;380.0;10.0;370.0;3.0
6964;Mannen;Ferwerderadiel;2013/'14;410.0;10.0;410.0;
6965;Mannen;Ferwerderadiel;2014/'15;410.0;0.0;410.0;
6966;Mannen;Ferwerderadiel;2015/'16;400.0;10.0;400.0;
6967;Mannen;Ferwerderadiel;2016/'17;430.0;10.0;430.0;
6968;Mannen;Ferwerderadiel;2017/'18;430.0;10.0;420.0;
6969;Mannen;Ferwerderadiel;2018/'19;430.0;10.0;420.0;
6970;Mannen;Ferwerderadiel;2019/'20;;;;
6971;Mannen;Ferwerderadiel;2020/'21;;;;
6972;Mannen;Ferwerderadiel;2021/'22;;;;
6973;Mannen;Ferwerderadiel;2022/'23;;;;
6974;Mannen;Franekeradeel;2012/'13;920.0;20.0;910.0;2.0
6975;Mannen;Franekeradeel;2013/'14;940.0;10.0;920.0;1.0
6976;Mannen;Franekeradeel;2014/'15;940.0;10.0;930.0;
6977;Mannen;Franekeradeel;2015/'16;970.0;20.0;950.0;2.0
6978;Mannen;Franekeradeel;2016/'17;980.0;10.0;970.0;1.0
6979;Mannen;Franekeradeel;2017/'18;940.0;20.0;920.0;2.0
6980;Mannen;Franekeradeel;2018/'19;;;;
6981;Mannen;Franekeradeel;2019/'20;;;;
6982;Mannen;Franekeradeel;2020/'21;;;;
6983;Mannen;Franekeradeel;2021/'22;;;;
6984;Mannen;Franekeradeel;2022/'23;;;;
6985;Mannen;De Friese Meren;2012/'13;;;;
6986;Mannen;De Friese Meren;2013/'14;;;;
6987;Mannen;De Friese Meren;2014/'15;2410.0;30.0;2380.0;1.0
6988;Mannen;De Friese Meren;2015/'16;2450.0;30.0;2420.0;1.0
6989;Mannen;De Friese Meren;2016/'17;;;;
6990;Mannen;De Friese Meren;2017/'18;;;;
6991;Mannen;De Friese Meren;2018/'19;;;;
6992;Mannen;De Friese Meren;2019/'20;;;;
6993;Mannen;De Friese Meren;2020/'21;;;;
6994;Mannen;De Friese Meren;2021/'22;;;;
6995;Mannen;De Friese Meren;2022/'23;;;;
6996;Mannen;De Fryske Marren;2012/'13;;;;
6997;Mannen;De Fryske Marren;2013/'14;;;;
6998;Mannen;De Fryske Marren;2014/'15;;;;
6999;Mannen;De Fryske Marren;2015/'16;;;;
7000;Mannen;De Fryske Marren;2016/'17;2460.0;30.0;2430.0;1.0
7001;Mannen;De Fryske Marren;2017/'18;2470.0;40.0;2420.0;2.0
7002;Mannen;De Fryske Marren;2018/'19;2380.0;40.0;2340.0;2.0
7003;Mannen;De Fryske Marren;2019/'20;2340.0;40.0;2300.0;2.0
7004;Mannen;De Fryske Marren;2020/'21;2270.0;50.0;2220.0;2.0
7005;Mannen;De Fryske Marren;2021/'22;2250.0;60.0;2200.0;3.0
7006;Mannen;De Fryske Marren;2022/'23;2190.0;50.0;2140.0;2.0
7007;Mannen;Gaasterlân-Sleat;2012/'13;510.0;10.0;500.0;
7008;Mannen;Gaasterlân-Sleat;2013/'14;500.0;10.0;500.0;
7009;Mannen;Gaasterlân-Sleat;2014/'15;;;;
7010;Mannen;Gaasterlân-Sleat;2015/'16;;;;
7011;Mannen;Gaasterlân-Sleat;2016/'17;;;;
7012;Mannen;Gaasterlân-Sleat;2017/'18;;;;
7013;Mannen;Gaasterlân-Sleat;2018/'19;;;;
7014;Mannen;Gaasterlân-Sleat;2019/'20;;;;
7015;Mannen;Gaasterlân-Sleat;2020/'21;;;;
7016;Mannen;Gaasterlân-Sleat;2021/'22;;;;
7017;Mannen;Gaasterlân-Sleat;2022/'23;;;;
7018;Mannen;Geertruidenberg;2012/'13;860.0;20.0;840.0;2.0
7019;Mannen;Geertruidenberg;2013/'14;860.0;20.0;840.0;2.0
7020;Mannen;Geertruidenberg;2014/'15;880.0;30.0;850.0;3.0
7021;Mannen;Geertruidenberg;2015/'16;860.0;20.0;840.0;2.0
7022;Mannen;Geertruidenberg;2016/'17;880.0;20.0;860.0;2.0
7023;Mannen;Geertruidenberg;2017/'18;900.0;20.0;880.0;2.0
7024;Mannen;Geertruidenberg;2018/'19;890.0;20.0;880.0;2.0
