ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
3561;Totaal mannen en vrouwen;Totaal;Verweduwd;IJsland;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3562;Totaal mannen en vrouwen;Totaal;Verweduwd;IJsland;2022;0.0;0.0;0.0;0.0;0.0;0.0
3563;Totaal mannen en vrouwen;Totaal;Verweduwd;IJsland;2023;0.0;0.0;0.0;0.0;0.0;0.0
3564;Totaal mannen en vrouwen;Totaal;Verweduwd;India;2020;3.0;5.0;-2.0;2.0;3.0;-1.0
3565;Totaal mannen en vrouwen;Totaal;Verweduwd;India;2021;2.0;2.0;0.0;0.0;1.0;-1.0
3566;Totaal mannen en vrouwen;Totaal;Verweduwd;India;2022;7.0;5.0;2.0;0.0;0.0;0.0
3567;Totaal mannen en vrouwen;Totaal;Verweduwd;India;2023;8.0;8.0;0.0;0.0;1.0;-1.0
3568;Totaal mannen en vrouwen;Totaal;Verweduwd;Indonesië;2020;17.0;15.0;2.0;1.0;0.0;1.0
3569;Totaal mannen en vrouwen;Totaal;Verweduwd;Indonesië;2021;28.0;19.0;9.0;3.0;4.0;-1.0
3570;Totaal mannen en vrouwen;Totaal;Verweduwd;Indonesië;2022;17.0;30.0;-13.0;1.0;3.0;-2.0
3571;Totaal mannen en vrouwen;Totaal;Verweduwd;Indonesië;2023;14.0;25.0;-11.0;2.0;4.0;-2.0
3572;Totaal mannen en vrouwen;Totaal;Verweduwd;Irak;2020;13.0;3.0;10.0;1.0;1.0;0.0
3573;Totaal mannen en vrouwen;Totaal;Verweduwd;Irak;2021;9.0;9.0;0.0;0.0;5.0;-5.0
3574;Totaal mannen en vrouwen;Totaal;Verweduwd;Irak;2022;12.0;6.0;6.0;1.0;1.0;0.0
3575;Totaal mannen en vrouwen;Totaal;Verweduwd;Irak;2023;6.0;8.0;-2.0;1.0;4.0;-3.0
3576;Totaal mannen en vrouwen;Totaal;Verweduwd;Iran;2020;10.0;3.0;7.0;2.0;3.0;-1.0
3577;Totaal mannen en vrouwen;Totaal;Verweduwd;Iran;2021;11.0;4.0;7.0;0.0;3.0;-3.0
3578;Totaal mannen en vrouwen;Totaal;Verweduwd;Iran;2022;10.0;4.0;6.0;1.0;2.0;-1.0
3579;Totaal mannen en vrouwen;Totaal;Verweduwd;Iran;2023;9.0;5.0;4.0;0.0;1.0;-1.0
3580;Totaal mannen en vrouwen;Totaal;Verweduwd;Israël;2020;2.0;1.0;1.0;0.0;1.0;-1.0
3581;Totaal mannen en vrouwen;Totaal;Verweduwd;Israël;2021;1.0;3.0;-2.0;0.0;0.0;0.0
3582;Totaal mannen en vrouwen;Totaal;Verweduwd;Israël;2022;1.0;1.0;0.0;0.0;0.0;0.0
3583;Totaal mannen en vrouwen;Totaal;Verweduwd;Israël;2023;2.0;2.0;0.0;0.0;0.0;0.0
3584;Totaal mannen en vrouwen;Totaal;Verweduwd;Italië;2020;8.0;9.0;-1.0;0.0;1.0;-1.0
3585;Totaal mannen en vrouwen;Totaal;Verweduwd;Italië;2021;7.0;6.0;1.0;0.0;0.0;0.0
3586;Totaal mannen en vrouwen;Totaal;Verweduwd;Italië;2022;6.0;9.0;-3.0;0.0;4.0;-4.0
3587;Totaal mannen en vrouwen;Totaal;Verweduwd;Italië;2023;7.0;6.0;1.0;0.0;1.0;-1.0
3588;Totaal mannen en vrouwen;Totaal;Verweduwd;Ivoorkust;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3589;Totaal mannen en vrouwen;Totaal;Verweduwd;Ivoorkust;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3590;Totaal mannen en vrouwen;Totaal;Verweduwd;Ivoorkust;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3591;Totaal mannen en vrouwen;Totaal;Verweduwd;Ivoorkust;2023;1.0;0.0;1.0;0.0;0.0;0.0
3592;Totaal mannen en vrouwen;Totaal;Verweduwd;Jamaica;2020;0.0;0.0;0.0;0.0;0.0;0.0
3593;Totaal mannen en vrouwen;Totaal;Verweduwd;Jamaica;2021;0.0;0.0;0.0;0.0;0.0;0.0
3594;Totaal mannen en vrouwen;Totaal;Verweduwd;Jamaica;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3595;Totaal mannen en vrouwen;Totaal;Verweduwd;Jamaica;2023;0.0;0.0;0.0;0.0;0.0;0.0
3596;Totaal mannen en vrouwen;Totaal;Verweduwd;Japan;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3597;Totaal mannen en vrouwen;Totaal;Verweduwd;Japan;2021;1.0;2.0;-1.0;0.0;1.0;-1.0
3598;Totaal mannen en vrouwen;Totaal;Verweduwd;Japan;2022;1.0;6.0;-5.0;0.0;0.0;0.0
3599;Totaal mannen en vrouwen;Totaal;Verweduwd;Japan;2023;2.0;2.0;0.0;0.0;0.0;0.0
3600;Totaal mannen en vrouwen;Totaal;Verweduwd;Jemen;2020;4.0;1.0;3.0;0.0;1.0;-1.0
3601;Totaal mannen en vrouwen;Totaal;Verweduwd;Jemen;2021;2.0;0.0;2.0;0.0;0.0;0.0
3602;Totaal mannen en vrouwen;Totaal;Verweduwd;Jemen;2022;5.0;0.0;5.0;0.0;0.0;0.0
3603;Totaal mannen en vrouwen;Totaal;Verweduwd;Jemen;2023;6.0;0.0;6.0;0.0;0.0;0.0
3604;Totaal mannen en vrouwen;Totaal;Verweduwd;(voormalig) Joegoslavië;2020;12.0;18.0;-6.0;3.0;5.0;-2.0
3605;Totaal mannen en vrouwen;Totaal;Verweduwd;(voormalig) Joegoslavië;2021;11.0;23.0;-12.0;1.0;3.0;-2.0
3606;Totaal mannen en vrouwen;Totaal;Verweduwd;(voormalig) Joegoslavië;2022;3.0;23.0;-20.0;0.0;2.0;-2.0
3607;Totaal mannen en vrouwen;Totaal;Verweduwd;(voormalig) Joegoslavië;2023;14.0;24.0;-10.0;1.0;3.0;-2.0
3608;Totaal mannen en vrouwen;Totaal;Verweduwd;Jordanië;2020;0.0;0.0;0.0;0.0;0.0;0.0
3609;Totaal mannen en vrouwen;Totaal;Verweduwd;Jordanië;2021;2.0;1.0;1.0;0.0;0.0;0.0
3610;Totaal mannen en vrouwen;Totaal;Verweduwd;Jordanië;2022;1.0;1.0;0.0;0.0;0.0;0.0
3611;Totaal mannen en vrouwen;Totaal;Verweduwd;Jordanië;2023;0.0;2.0;-2.0;0.0;1.0;-1.0
3612;Totaal mannen en vrouwen;Totaal;Verweduwd;Kaapverdië;2020;1.0;1.0;0.0;0.0;1.0;-1.0
3613;Totaal mannen en vrouwen;Totaal;Verweduwd;Kaapverdië;2021;3.0;3.0;0.0;0.0;0.0;0.0
3614;Totaal mannen en vrouwen;Totaal;Verweduwd;Kaapverdië;2022;0.0;6.0;-6.0;0.0;2.0;-2.0
3615;Totaal mannen en vrouwen;Totaal;Verweduwd;Kaapverdië;2023;1.0;1.0;0.0;1.0;0.0;1.0
3616;Totaal mannen en vrouwen;Totaal;Verweduwd;Kameroen;2020;0.0;-1.0;1.0;1.0;0.0;1.0
3617;Totaal mannen en vrouwen;Totaal;Verweduwd;Kameroen;2021;0.0;2.0;-2.0;0.0;1.0;-1.0
3618;Totaal mannen en vrouwen;Totaal;Verweduwd;Kameroen;2022;0.0;-1.0;1.0;1.0;0.0;1.0
3619;Totaal mannen en vrouwen;Totaal;Verweduwd;Kameroen;2023;0.0;0.0;0.0;0.0;0.0;0.0
3620;Totaal mannen en vrouwen;Totaal;Verweduwd;Kanaaleilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
3621;Totaal mannen en vrouwen;Totaal;Verweduwd;Kanaaleilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
3622;Totaal mannen en vrouwen;Totaal;Verweduwd;Kanaaleilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3623;Totaal mannen en vrouwen;Totaal;Verweduwd;Kanaaleilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3624;Totaal mannen en vrouwen;Totaal;Verweduwd;Katar;2020;0.0;0.0;0.0;0.0;0.0;0.0
3625;Totaal mannen en vrouwen;Totaal;Verweduwd;Katar;2021;0.0;0.0;0.0;0.0;0.0;0.0
3626;Totaal mannen en vrouwen;Totaal;Verweduwd;Katar;2022;0.0;0.0;0.0;0.0;0.0;0.0
3627;Totaal mannen en vrouwen;Totaal;Verweduwd;Katar;2023;0.0;0.0;0.0;0.0;0.0;0.0
3628;Totaal mannen en vrouwen;Totaal;Verweduwd;Kazachstan;2020;0.0;0.0;0.0;0.0;0.0;0.0
3629;Totaal mannen en vrouwen;Totaal;Verweduwd;Kazachstan;2021;1.0;1.0;0.0;0.0;1.0;-1.0
3630;Totaal mannen en vrouwen;Totaal;Verweduwd;Kazachstan;2022;8.0;2.0;6.0;0.0;1.0;-1.0
3631;Totaal mannen en vrouwen;Totaal;Verweduwd;Kazachstan;2023;3.0;1.0;2.0;0.0;0.0;0.0
3632;Totaal mannen en vrouwen;Totaal;Verweduwd;Kenia;2020;0.0;0.0;0.0;0.0;0.0;0.0
3633;Totaal mannen en vrouwen;Totaal;Verweduwd;Kenia;2021;1.0;0.0;1.0;0.0;0.0;0.0
3634;Totaal mannen en vrouwen;Totaal;Verweduwd;Kenia;2022;0.0;0.0;0.0;0.0;0.0;0.0
3635;Totaal mannen en vrouwen;Totaal;Verweduwd;Kenia;2023;0.0;0.0;0.0;0.0;0.0;0.0
3636;Totaal mannen en vrouwen;Totaal;Verweduwd;Kirgizië;2020;0.0;0.0;0.0;0.0;0.0;0.0
3637;Totaal mannen en vrouwen;Totaal;Verweduwd;Kirgizië;2021;0.0;0.0;0.0;0.0;0.0;0.0
3638;Totaal mannen en vrouwen;Totaal;Verweduwd;Kirgizië;2022;0.0;0.0;0.0;0.0;0.0;0.0
3639;Totaal mannen en vrouwen;Totaal;Verweduwd;Kirgizië;2023;0.0;1.0;-1.0;0.0;0.0;0.0
3640;Totaal mannen en vrouwen;Totaal;Verweduwd;Kiribati;2020;0.0;0.0;0.0;0.0;0.0;0.0
3641;Totaal mannen en vrouwen;Totaal;Verweduwd;Kiribati;2021;0.0;0.0;0.0;0.0;0.0;0.0
3642;Totaal mannen en vrouwen;Totaal;Verweduwd;Kiribati;2022;0.0;0.0;0.0;0.0;0.0;0.0
3643;Totaal mannen en vrouwen;Totaal;Verweduwd;Kiribati;2023;0.0;0.0;0.0;0.0;0.0;0.0
3644;Totaal mannen en vrouwen;Totaal;Verweduwd;Koeweit;2020;1.0;0.0;1.0;0.0;0.0;0.0
3645;Totaal mannen en vrouwen;Totaal;Verweduwd;Koeweit;2021;0.0;1.0;-1.0;0.0;1.0;-1.0
3646;Totaal mannen en vrouwen;Totaal;Verweduwd;Koeweit;2022;1.0;0.0;1.0;0.0;0.0;0.0
3647;Totaal mannen en vrouwen;Totaal;Verweduwd;Koeweit;2023;1.0;0.0;1.0;0.0;0.0;0.0
3648;Totaal mannen en vrouwen;Totaal;Verweduwd;Kosovo;2020;1.0;1.0;0.0;0.0;0.0;0.0
3649;Totaal mannen en vrouwen;Totaal;Verweduwd;Kosovo;2021;1.0;0.0;1.0;0.0;0.0;0.0
3650;Totaal mannen en vrouwen;Totaal;Verweduwd;Kosovo;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3651;Totaal mannen en vrouwen;Totaal;Verweduwd;Kosovo;2023;2.0;2.0;0.0;1.0;1.0;0.0
3652;Totaal mannen en vrouwen;Totaal;Verweduwd;Kroatië;2020;1.0;4.0;-3.0;0.0;0.0;0.0
3653;Totaal mannen en vrouwen;Totaal;Verweduwd;Kroatië;2021;3.0;6.0;-3.0;1.0;1.0;0.0
3654;Totaal mannen en vrouwen;Totaal;Verweduwd;Kroatië;2022;3.0;3.0;0.0;0.0;0.0;0.0
3655;Totaal mannen en vrouwen;Totaal;Verweduwd;Kroatië;2023;1.0;3.0;-2.0;0.0;0.0;0.0
3656;Totaal mannen en vrouwen;Totaal;Verweduwd;Laos;2020;0.0;0.0;0.0;0.0;0.0;0.0
3657;Totaal mannen en vrouwen;Totaal;Verweduwd;Laos;2021;0.0;0.0;0.0;0.0;0.0;0.0
3658;Totaal mannen en vrouwen;Totaal;Verweduwd;Laos;2022;0.0;0.0;0.0;0.0;0.0;0.0
3659;Totaal mannen en vrouwen;Totaal;Verweduwd;Laos;2023;0.0;0.0;0.0;0.0;0.0;0.0
3660;Totaal mannen en vrouwen;Totaal;Verweduwd;Lesotho;2020;0.0;0.0;0.0;0.0;0.0;0.0
3661;Totaal mannen en vrouwen;Totaal;Verweduwd;Lesotho;2021;0.0;0.0;0.0;0.0;0.0;0.0
3662;Totaal mannen en vrouwen;Totaal;Verweduwd;Lesotho;2022;0.0;0.0;0.0;0.0;0.0;0.0
3663;Totaal mannen en vrouwen;Totaal;Verweduwd;Lesotho;2023;0.0;0.0;0.0;0.0;0.0;0.0
3664;Totaal mannen en vrouwen;Totaal;Verweduwd;Letland;2020;0.0;0.0;0.0;0.0;0.0;0.0
3665;Totaal mannen en vrouwen;Totaal;Verweduwd;Letland;2021;1.0;0.0;1.0;0.0;0.0;0.0
3666;Totaal mannen en vrouwen;Totaal;Verweduwd;Letland;2022;3.0;3.0;0.0;0.0;0.0;0.0
3667;Totaal mannen en vrouwen;Totaal;Verweduwd;Letland;2023;3.0;2.0;1.0;0.0;0.0;0.0
3668;Totaal mannen en vrouwen;Totaal;Verweduwd;Libanon;2020;0.0;1.0;-1.0;0.0;1.0;-1.0
3669;Totaal mannen en vrouwen;Totaal;Verweduwd;Libanon;2021;5.0;0.0;5.0;0.0;0.0;0.0
3670;Totaal mannen en vrouwen;Totaal;Verweduwd;Libanon;2022;2.0;0.0;2.0;1.0;0.0;1.0
3671;Totaal mannen en vrouwen;Totaal;Verweduwd;Libanon;2023;5.0;2.0;3.0;0.0;0.0;0.0
3672;Totaal mannen en vrouwen;Totaal;Verweduwd;Liberia;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3673;Totaal mannen en vrouwen;Totaal;Verweduwd;Liberia;2021;1.0;0.0;1.0;0.0;0.0;0.0
3674;Totaal mannen en vrouwen;Totaal;Verweduwd;Liberia;2022;0.0;2.0;-2.0;0.0;1.0;-1.0
3675;Totaal mannen en vrouwen;Totaal;Verweduwd;Liberia;2023;0.0;-1.0;1.0;1.0;0.0;1.0
3676;Totaal mannen en vrouwen;Totaal;Verweduwd;Libië;2020;1.0;0.0;1.0;0.0;0.0;0.0
3677;Totaal mannen en vrouwen;Totaal;Verweduwd;Libië;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3678;Totaal mannen en vrouwen;Totaal;Verweduwd;Libië;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3679;Totaal mannen en vrouwen;Totaal;Verweduwd;Libië;2023;1.0;0.0;1.0;0.0;0.0;0.0
3680;Totaal mannen en vrouwen;Totaal;Verweduwd;Liechtenstein;2020;0.0;0.0;0.0;0.0;0.0;0.0
3681;Totaal mannen en vrouwen;Totaal;Verweduwd;Liechtenstein;2021;0.0;0.0;0.0;0.0;0.0;0.0
3682;Totaal mannen en vrouwen;Totaal;Verweduwd;Liechtenstein;2022;0.0;0.0;0.0;0.0;0.0;0.0
3683;Totaal mannen en vrouwen;Totaal;Verweduwd;Liechtenstein;2023;0.0;0.0;0.0;0.0;0.0;0.0
3684;Totaal mannen en vrouwen;Totaal;Verweduwd;Litouwen;2020;0.0;2.0;-2.0;0.0;0.0;0.0
3685;Totaal mannen en vrouwen;Totaal;Verweduwd;Litouwen;2021;1.0;2.0;-1.0;0.0;0.0;0.0
3686;Totaal mannen en vrouwen;Totaal;Verweduwd;Litouwen;2022;4.0;1.0;3.0;0.0;0.0;0.0
3687;Totaal mannen en vrouwen;Totaal;Verweduwd;Litouwen;2023;4.0;0.0;4.0;0.0;0.0;0.0
3688;Totaal mannen en vrouwen;Totaal;Verweduwd;Luxemburg;2020;0.0;0.0;0.0;0.0;0.0;0.0
3689;Totaal mannen en vrouwen;Totaal;Verweduwd;Luxemburg;2021;0.0;0.0;0.0;0.0;0.0;0.0
3690;Totaal mannen en vrouwen;Totaal;Verweduwd;Luxemburg;2022;1.0;0.0;1.0;0.0;0.0;0.0
3691;Totaal mannen en vrouwen;Totaal;Verweduwd;Luxemburg;2023;0.0;0.0;0.0;0.0;0.0;0.0
3692;Totaal mannen en vrouwen;Totaal;Verweduwd;Macau;2020;0.0;0.0;0.0;0.0;0.0;0.0
3693;Totaal mannen en vrouwen;Totaal;Verweduwd;Macau;2021;0.0;0.0;0.0;0.0;0.0;0.0
3694;Totaal mannen en vrouwen;Totaal;Verweduwd;Macau;2022;0.0;0.0;0.0;0.0;0.0;0.0
3695;Totaal mannen en vrouwen;Totaal;Verweduwd;Macau;2023;0.0;0.0;0.0;0.0;0.0;0.0
3696;Totaal mannen en vrouwen;Totaal;Verweduwd;Macedonië;2020;;;;;;
3697;Totaal mannen en vrouwen;Totaal;Verweduwd;Macedonië;2021;;;;;;
3698;Totaal mannen en vrouwen;Totaal;Verweduwd;Macedonië;2022;;;;;;
3699;Totaal mannen en vrouwen;Totaal;Verweduwd;Macedonië;2023;;;;;;
3700;Totaal mannen en vrouwen;Totaal;Verweduwd;Madagaskar;2020;0.0;0.0;0.0;0.0;0.0;0.0
3701;Totaal mannen en vrouwen;Totaal;Verweduwd;Madagaskar;2021;0.0;0.0;0.0;0.0;0.0;0.0
3702;Totaal mannen en vrouwen;Totaal;Verweduwd;Madagaskar;2022;0.0;0.0;0.0;0.0;0.0;0.0
3703;Totaal mannen en vrouwen;Totaal;Verweduwd;Madagaskar;2023;0.0;0.0;0.0;0.0;0.0;0.0
3704;Totaal mannen en vrouwen;Totaal;Verweduwd;Malawi;2020;0.0;0.0;0.0;0.0;0.0;0.0
3705;Totaal mannen en vrouwen;Totaal;Verweduwd;Malawi;2021;0.0;0.0;0.0;0.0;0.0;0.0
3706;Totaal mannen en vrouwen;Totaal;Verweduwd;Malawi;2022;0.0;0.0;0.0;0.0;0.0;0.0
3707;Totaal mannen en vrouwen;Totaal;Verweduwd;Malawi;2023;0.0;0.0;0.0;0.0;0.0;0.0
3708;Totaal mannen en vrouwen;Totaal;Verweduwd;Maldiven;2020;0.0;0.0;0.0;0.0;0.0;0.0
3709;Totaal mannen en vrouwen;Totaal;Verweduwd;Maldiven;2021;0.0;0.0;0.0;0.0;0.0;0.0
3710;Totaal mannen en vrouwen;Totaal;Verweduwd;Maldiven;2022;0.0;0.0;0.0;0.0;0.0;0.0
3711;Totaal mannen en vrouwen;Totaal;Verweduwd;Maldiven;2023;0.0;0.0;0.0;0.0;0.0;0.0
3712;Totaal mannen en vrouwen;Totaal;Verweduwd;Maleisië;2020;0.0;2.0;-2.0;0.0;0.0;0.0
3713;Totaal mannen en vrouwen;Totaal;Verweduwd;Maleisië;2021;1.0;1.0;0.0;0.0;0.0;0.0
3714;Totaal mannen en vrouwen;Totaal;Verweduwd;Maleisië;2022;1.0;0.0;1.0;0.0;0.0;0.0
3715;Totaal mannen en vrouwen;Totaal;Verweduwd;Maleisië;2023;3.0;1.0;2.0;0.0;0.0;0.0
3716;Totaal mannen en vrouwen;Totaal;Verweduwd;Mali;2020;0.0;0.0;0.0;0.0;0.0;0.0
3717;Totaal mannen en vrouwen;Totaal;Verweduwd;Mali;2021;1.0;0.0;1.0;0.0;0.0;0.0
3718;Totaal mannen en vrouwen;Totaal;Verweduwd;Mali;2022;0.0;1.0;-1.0;0.0;1.0;-1.0
3719;Totaal mannen en vrouwen;Totaal;Verweduwd;Mali;2023;0.0;0.0;0.0;0.0;0.0;0.0
3720;Totaal mannen en vrouwen;Totaal;Verweduwd;Malta;2020;0.0;0.0;0.0;0.0;0.0;0.0
3721;Totaal mannen en vrouwen;Totaal;Verweduwd;Malta;2021;0.0;0.0;0.0;0.0;0.0;0.0
3722;Totaal mannen en vrouwen;Totaal;Verweduwd;Malta;2022;0.0;0.0;0.0;0.0;0.0;0.0
3723;Totaal mannen en vrouwen;Totaal;Verweduwd;Malta;2023;0.0;1.0;-1.0;0.0;0.0;0.0
3724;Totaal mannen en vrouwen;Totaal;Verweduwd;Man;2020;0.0;0.0;0.0;0.0;0.0;0.0
3725;Totaal mannen en vrouwen;Totaal;Verweduwd;Man;2021;0.0;0.0;0.0;0.0;0.0;0.0
3726;Totaal mannen en vrouwen;Totaal;Verweduwd;Man;2022;0.0;0.0;0.0;0.0;0.0;0.0
3727;Totaal mannen en vrouwen;Totaal;Verweduwd;Man;2023;0.0;0.0;0.0;0.0;0.0;0.0
3728;Totaal mannen en vrouwen;Totaal;Verweduwd;Marokko;2020;14.0;19.0;-5.0;4.0;4.0;0.0
3729;Totaal mannen en vrouwen;Totaal;Verweduwd;Marokko;2021;18.0;14.0;4.0;2.0;3.0;-1.0
3730;Totaal mannen en vrouwen;Totaal;Verweduwd;Marokko;2022;14.0;22.0;-8.0;2.0;8.0;-6.0
3731;Totaal mannen en vrouwen;Totaal;Verweduwd;Marokko;2023;20.0;20.0;0.0;2.0;3.0;-1.0
3732;Totaal mannen en vrouwen;Totaal;Verweduwd;Marshall-eilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
3733;Totaal mannen en vrouwen;Totaal;Verweduwd;Marshall-eilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
3734;Totaal mannen en vrouwen;Totaal;Verweduwd;Marshall-eilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3735;Totaal mannen en vrouwen;Totaal;Verweduwd;Marshall-eilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3736;Totaal mannen en vrouwen;Totaal;Verweduwd;Martinique;2020;0.0;0.0;0.0;0.0;0.0;0.0
3737;Totaal mannen en vrouwen;Totaal;Verweduwd;Martinique;2021;0.0;0.0;0.0;0.0;0.0;0.0
3738;Totaal mannen en vrouwen;Totaal;Verweduwd;Martinique;2022;0.0;0.0;0.0;0.0;0.0;0.0
3739;Totaal mannen en vrouwen;Totaal;Verweduwd;Martinique;2023;0.0;0.0;0.0;0.0;0.0;0.0
3740;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritanië;2020;0.0;0.0;0.0;0.0;0.0;0.0
3741;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritanië;2021;0.0;0.0;0.0;0.0;0.0;0.0
3742;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritanië;2022;0.0;0.0;0.0;0.0;0.0;0.0
3743;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritanië;2023;0.0;0.0;0.0;0.0;0.0;0.0
3744;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritius;2020;0.0;0.0;0.0;0.0;0.0;0.0
3745;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritius;2021;0.0;0.0;0.0;0.0;0.0;0.0
3746;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritius;2022;0.0;0.0;0.0;0.0;0.0;0.0
3747;Totaal mannen en vrouwen;Totaal;Verweduwd;Mauritius;2023;0.0;0.0;0.0;0.0;0.0;0.0
3748;Totaal mannen en vrouwen;Totaal;Verweduwd;Mayotte;2020;0.0;0.0;0.0;0.0;0.0;0.0
3749;Totaal mannen en vrouwen;Totaal;Verweduwd;Mayotte;2021;0.0;0.0;0.0;0.0;0.0;0.0
3750;Totaal mannen en vrouwen;Totaal;Verweduwd;Mayotte;2022;0.0;0.0;0.0;0.0;0.0;0.0
3751;Totaal mannen en vrouwen;Totaal;Verweduwd;Mayotte;2023;0.0;0.0;0.0;0.0;0.0;0.0
3752;Totaal mannen en vrouwen;Totaal;Verweduwd;Mexico;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3753;Totaal mannen en vrouwen;Totaal;Verweduwd;Mexico;2021;1.0;3.0;-2.0;0.0;0.0;0.0
3754;Totaal mannen en vrouwen;Totaal;Verweduwd;Mexico;2022;1.0;1.0;0.0;0.0;0.0;0.0
3755;Totaal mannen en vrouwen;Totaal;Verweduwd;Mexico;2023;0.0;0.0;0.0;0.0;0.0;0.0
3756;Totaal mannen en vrouwen;Totaal;Verweduwd;Micronesië (Federale Staten);2020;0.0;0.0;0.0;0.0;0.0;0.0
3757;Totaal mannen en vrouwen;Totaal;Verweduwd;Micronesië (Federale Staten);2021;0.0;0.0;0.0;0.0;0.0;0.0
3758;Totaal mannen en vrouwen;Totaal;Verweduwd;Micronesië (Federale Staten);2022;0.0;0.0;0.0;0.0;0.0;0.0
3759;Totaal mannen en vrouwen;Totaal;Verweduwd;Micronesië (Federale Staten);2023;0.0;0.0;0.0;0.0;0.0;0.0
3760;Totaal mannen en vrouwen;Totaal;Verweduwd;Moldavië;2020;0.0;1.0;-1.0;0.0;1.0;-1.0
3761;Totaal mannen en vrouwen;Totaal;Verweduwd;Moldavië;2021;1.0;1.0;0.0;0.0;0.0;0.0
3762;Totaal mannen en vrouwen;Totaal;Verweduwd;Moldavië;2022;6.0;1.0;5.0;0.0;0.0;0.0
3763;Totaal mannen en vrouwen;Totaal;Verweduwd;Moldavië;2023;5.0;4.0;1.0;0.0;0.0;0.0
3764;Totaal mannen en vrouwen;Totaal;Verweduwd;Monaco;2020;0.0;0.0;0.0;0.0;0.0;0.0
3765;Totaal mannen en vrouwen;Totaal;Verweduwd;Monaco;2021;0.0;0.0;0.0;0.0;0.0;0.0
3766;Totaal mannen en vrouwen;Totaal;Verweduwd;Monaco;2022;0.0;0.0;0.0;0.0;0.0;0.0
3767;Totaal mannen en vrouwen;Totaal;Verweduwd;Monaco;2023;0.0;0.0;0.0;0.0;0.0;0.0
3768;Totaal mannen en vrouwen;Totaal;Verweduwd;Mongolië;2020;0.0;0.0;0.0;0.0;0.0;0.0
3769;Totaal mannen en vrouwen;Totaal;Verweduwd;Mongolië;2021;0.0;1.0;-1.0;0.0;1.0;-1.0
3770;Totaal mannen en vrouwen;Totaal;Verweduwd;Mongolië;2022;0.0;0.0;0.0;0.0;0.0;0.0
3771;Totaal mannen en vrouwen;Totaal;Verweduwd;Mongolië;2023;0.0;0.0;0.0;0.0;0.0;0.0
3772;Totaal mannen en vrouwen;Totaal;Verweduwd;Montenegro;2020;1.0;2.0;-1.0;0.0;0.0;0.0
3773;Totaal mannen en vrouwen;Totaal;Verweduwd;Montenegro;2021;0.0;0.0;0.0;0.0;0.0;0.0
3774;Totaal mannen en vrouwen;Totaal;Verweduwd;Montenegro;2022;0.0;0.0;0.0;0.0;0.0;0.0
3775;Totaal mannen en vrouwen;Totaal;Verweduwd;Montenegro;2023;0.0;1.0;-1.0;0.0;0.0;0.0
3776;Totaal mannen en vrouwen;Totaal;Verweduwd;Montserrat;2020;0.0;0.0;0.0;0.0;0.0;0.0
3777;Totaal mannen en vrouwen;Totaal;Verweduwd;Montserrat;2021;0.0;0.0;0.0;0.0;0.0;0.0
3778;Totaal mannen en vrouwen;Totaal;Verweduwd;Montserrat;2022;0.0;0.0;0.0;0.0;0.0;0.0
3779;Totaal mannen en vrouwen;Totaal;Verweduwd;Montserrat;2023;0.0;0.0;0.0;0.0;0.0;0.0
3780;Totaal mannen en vrouwen;Totaal;Verweduwd;Mozambique;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3781;Totaal mannen en vrouwen;Totaal;Verweduwd;Mozambique;2021;0.0;0.0;0.0;0.0;0.0;0.0
3782;Totaal mannen en vrouwen;Totaal;Verweduwd;Mozambique;2022;0.0;0.0;0.0;0.0;0.0;0.0
3783;Totaal mannen en vrouwen;Totaal;Verweduwd;Mozambique;2023;0.0;0.0;0.0;0.0;0.0;0.0
