ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
1663;Totaal mannen en vrouwen;33 jaar;2054;229847
1664;Totaal mannen en vrouwen;33 jaar;2055;233156
1665;Totaal mannen en vrouwen;33 jaar;2056;227985
1666;Totaal mannen en vrouwen;33 jaar;2057;234352
1667;Totaal mannen en vrouwen;33 jaar;2058;241467
1668;Totaal mannen en vrouwen;33 jaar;2059;246566
1669;Totaal mannen en vrouwen;33 jaar;2060;249868
1670;Totaal mannen en vrouwen;33 jaar;2061;253366
1671;Totaal mannen en vrouwen;33 jaar;2062;256449
1672;Totaal mannen en vrouwen;33 jaar;2063;259601
1673;Totaal mannen en vrouwen;33 jaar;2064;262063
1674;Totaal mannen en vrouwen;33 jaar;2065;264076
1675;Totaal mannen en vrouwen;33 jaar;2066;265229
1676;Totaal mannen en vrouwen;33 jaar;2067;266186
1677;Totaal mannen en vrouwen;33 jaar;2068;266844
1678;Totaal mannen en vrouwen;33 jaar;2069;266972
1679;Totaal mannen en vrouwen;33 jaar;2070;266491
1680;Totaal mannen en vrouwen;34 jaar;2023;229804
1681;Totaal mannen en vrouwen;34 jaar;2024;236455
1682;Totaal mannen en vrouwen;34 jaar;2025;245781
1683;Totaal mannen en vrouwen;34 jaar;2026;247109
1684;Totaal mannen en vrouwen;34 jaar;2027;248047
1685;Totaal mannen en vrouwen;34 jaar;2028;247868
1686;Totaal mannen en vrouwen;34 jaar;2029;248664
1687;Totaal mannen en vrouwen;34 jaar;2030;242534
1688;Totaal mannen en vrouwen;34 jaar;2031;240589
1689;Totaal mannen en vrouwen;34 jaar;2032;246790
1690;Totaal mannen en vrouwen;34 jaar;2033;253072
1691;Totaal mannen en vrouwen;34 jaar;2034;262314
1692;Totaal mannen en vrouwen;34 jaar;2035;270734
1693;Totaal mannen en vrouwen;34 jaar;2036;262394
1694;Totaal mannen en vrouwen;34 jaar;2037;262505
1695;Totaal mannen en vrouwen;34 jaar;2038;276252
1696;Totaal mannen en vrouwen;34 jaar;2039;257594
1697;Totaal mannen en vrouwen;34 jaar;2040;245720
1698;Totaal mannen en vrouwen;34 jaar;2041;244007
1699;Totaal mannen en vrouwen;34 jaar;2042;240535
1700;Totaal mannen en vrouwen;34 jaar;2043;244217
1701;Totaal mannen en vrouwen;34 jaar;2044;244622
1702;Totaal mannen en vrouwen;34 jaar;2045;244174
1703;Totaal mannen en vrouwen;34 jaar;2046;240141
1704;Totaal mannen en vrouwen;34 jaar;2047;237154
1705;Totaal mannen en vrouwen;34 jaar;2048;233336
1706;Totaal mannen en vrouwen;34 jaar;2049;236988
1707;Totaal mannen en vrouwen;34 jaar;2050;233508
1708;Totaal mannen en vrouwen;34 jaar;2051;234965
1709;Totaal mannen en vrouwen;34 jaar;2052;232756
1710;Totaal mannen en vrouwen;34 jaar;2053;231351
1711;Totaal mannen en vrouwen;34 jaar;2054;231964
1712;Totaal mannen en vrouwen;34 jaar;2055;231129
1713;Totaal mannen en vrouwen;34 jaar;2056;234279
1714;Totaal mannen en vrouwen;34 jaar;2057;229267
1715;Totaal mannen en vrouwen;34 jaar;2058;235652
1716;Totaal mannen en vrouwen;34 jaar;2059;242758
1717;Totaal mannen en vrouwen;34 jaar;2060;247842
1718;Totaal mannen en vrouwen;34 jaar;2061;251141
1719;Totaal mannen en vrouwen;34 jaar;2062;254655
1720;Totaal mannen en vrouwen;34 jaar;2063;257747
1721;Totaal mannen en vrouwen;34 jaar;2064;260901
1722;Totaal mannen en vrouwen;34 jaar;2065;263350
1723;Totaal mannen en vrouwen;34 jaar;2066;265360
1724;Totaal mannen en vrouwen;34 jaar;2067;266493
1725;Totaal mannen en vrouwen;34 jaar;2068;267437
1726;Totaal mannen en vrouwen;34 jaar;2069;268086
1727;Totaal mannen en vrouwen;34 jaar;2070;268212
1728;Totaal mannen en vrouwen;35 jaar;2023;228561
1729;Totaal mannen en vrouwen;35 jaar;2024;232818
1730;Totaal mannen en vrouwen;35 jaar;2025;238519
1731;Totaal mannen en vrouwen;35 jaar;2026;247157
1732;Totaal mannen en vrouwen;35 jaar;2027;248128
1733;Totaal mannen en vrouwen;35 jaar;2028;249032
1734;Totaal mannen en vrouwen;35 jaar;2029;248852
1735;Totaal mannen en vrouwen;35 jaar;2030;249622
1736;Totaal mannen en vrouwen;35 jaar;2031;243438
1737;Totaal mannen en vrouwen;35 jaar;2032;241419
1738;Totaal mannen en vrouwen;35 jaar;2033;247697
1739;Totaal mannen en vrouwen;35 jaar;2034;253923
1740;Totaal mannen en vrouwen;35 jaar;2035;263274
1741;Totaal mannen en vrouwen;35 jaar;2036;271732
1742;Totaal mannen en vrouwen;35 jaar;2037;263324
1743;Totaal mannen en vrouwen;35 jaar;2038;263412
1744;Totaal mannen en vrouwen;35 jaar;2039;277351
1745;Totaal mannen en vrouwen;35 jaar;2040;258623
1746;Totaal mannen en vrouwen;35 jaar;2041;246697
1747;Totaal mannen en vrouwen;35 jaar;2042;244977
1748;Totaal mannen en vrouwen;35 jaar;2043;241522
1749;Totaal mannen en vrouwen;35 jaar;2044;245203
1750;Totaal mannen en vrouwen;35 jaar;2045;245605
1751;Totaal mannen en vrouwen;35 jaar;2046;245158
1752;Totaal mannen en vrouwen;35 jaar;2047;241134
1753;Totaal mannen en vrouwen;35 jaar;2048;238147
1754;Totaal mannen en vrouwen;35 jaar;2049;234341
1755;Totaal mannen en vrouwen;35 jaar;2050;237987
1756;Totaal mannen en vrouwen;35 jaar;2051;234519
1757;Totaal mannen en vrouwen;35 jaar;2052;235984
1758;Totaal mannen en vrouwen;35 jaar;2053;233788
1759;Totaal mannen en vrouwen;35 jaar;2054;232388
1760;Totaal mannen en vrouwen;35 jaar;2055;233000
1761;Totaal mannen en vrouwen;35 jaar;2056;232168
1762;Totaal mannen en vrouwen;35 jaar;2057;235180
1763;Totaal mannen en vrouwen;35 jaar;2058;230312
1764;Totaal mannen en vrouwen;35 jaar;2059;236712
1765;Totaal mannen en vrouwen;35 jaar;2060;243813
1766;Totaal mannen en vrouwen;35 jaar;2061;248881
1767;Totaal mannen en vrouwen;35 jaar;2062;252174
1768;Totaal mannen en vrouwen;35 jaar;2063;255701
1769;Totaal mannen en vrouwen;35 jaar;2064;258801
1770;Totaal mannen en vrouwen;35 jaar;2065;261951
1771;Totaal mannen en vrouwen;35 jaar;2066;264391
1772;Totaal mannen en vrouwen;35 jaar;2067;266398
1773;Totaal mannen en vrouwen;35 jaar;2068;267514
1774;Totaal mannen en vrouwen;35 jaar;2069;268442
1775;Totaal mannen en vrouwen;35 jaar;2070;269083
1776;Totaal mannen en vrouwen;36 jaar;2023;227399
1777;Totaal mannen en vrouwen;36 jaar;2024;231465
1778;Totaal mannen en vrouwen;36 jaar;2025;234468
1779;Totaal mannen en vrouwen;36 jaar;2026;239817
1780;Totaal mannen en vrouwen;36 jaar;2027;247963
1781;Totaal mannen en vrouwen;36 jaar;2028;248878
1782;Totaal mannen en vrouwen;36 jaar;2029;249813
1783;Totaal mannen en vrouwen;36 jaar;2030;249628
1784;Totaal mannen en vrouwen;36 jaar;2031;250342
1785;Totaal mannen en vrouwen;36 jaar;2032;244138
1786;Totaal mannen en vrouwen;36 jaar;2033;242043
1787;Totaal mannen en vrouwen;36 jaar;2034;248392
1788;Totaal mannen en vrouwen;36 jaar;2035;254568
1789;Totaal mannen en vrouwen;36 jaar;2036;264023
1790;Totaal mannen en vrouwen;36 jaar;2037;272514
1791;Totaal mannen en vrouwen;36 jaar;2038;264035
1792;Totaal mannen en vrouwen;36 jaar;2039;264105
1793;Totaal mannen en vrouwen;36 jaar;2040;278226
1794;Totaal mannen en vrouwen;36 jaar;2041;259426
1795;Totaal mannen en vrouwen;36 jaar;2042;247454
1796;Totaal mannen en vrouwen;36 jaar;2043;245737
1797;Totaal mannen en vrouwen;36 jaar;2044;242286
1798;Totaal mannen en vrouwen;36 jaar;2045;245965
1799;Totaal mannen en vrouwen;36 jaar;2046;246365
1800;Totaal mannen en vrouwen;36 jaar;2047;245921
1801;Totaal mannen en vrouwen;36 jaar;2048;241907
1802;Totaal mannen en vrouwen;36 jaar;2049;238921
1803;Totaal mannen en vrouwen;36 jaar;2050;235117
1804;Totaal mannen en vrouwen;36 jaar;2051;238760
1805;Totaal mannen en vrouwen;36 jaar;2052;235309
1806;Totaal mannen en vrouwen;36 jaar;2053;236780
1807;Totaal mannen en vrouwen;36 jaar;2054;234598
1808;Totaal mannen en vrouwen;36 jaar;2055;233207
1809;Totaal mannen en vrouwen;36 jaar;2056;233814
1810;Totaal mannen en vrouwen;36 jaar;2057;232989
1811;Totaal mannen en vrouwen;36 jaar;2058;235869
1812;Totaal mannen en vrouwen;36 jaar;2059;231129
1813;Totaal mannen en vrouwen;36 jaar;2060;237542
1814;Totaal mannen en vrouwen;36 jaar;2061;244634
1815;Totaal mannen en vrouwen;36 jaar;2062;249691
1816;Totaal mannen en vrouwen;36 jaar;2063;252978
1817;Totaal mannen en vrouwen;36 jaar;2064;256515
1818;Totaal mannen en vrouwen;36 jaar;2065;259623
1819;Totaal mannen en vrouwen;36 jaar;2066;262768
1820;Totaal mannen en vrouwen;36 jaar;2067;265197
1821;Totaal mannen en vrouwen;36 jaar;2068;267199
1822;Totaal mannen en vrouwen;36 jaar;2069;268299
1823;Totaal mannen en vrouwen;36 jaar;2070;269213
1824;Totaal mannen en vrouwen;37 jaar;2023;221753
1825;Totaal mannen en vrouwen;37 jaar;2024;229848
1826;Totaal mannen en vrouwen;37 jaar;2025;233023
1827;Totaal mannen en vrouwen;37 jaar;2026;235524
1828;Totaal mannen en vrouwen;37 jaar;2027;240499
1829;Totaal mannen en vrouwen;37 jaar;2028;248521
1830;Totaal mannen en vrouwen;37 jaar;2029;249441
1831;Totaal mannen en vrouwen;37 jaar;2030;250416
1832;Totaal mannen en vrouwen;37 jaar;2031;250195
1833;Totaal mannen en vrouwen;37 jaar;2032;250882
1834;Totaal mannen en vrouwen;37 jaar;2033;244649
1835;Totaal mannen en vrouwen;37 jaar;2034;242487
1836;Totaal mannen en vrouwen;37 jaar;2035;248902
1837;Totaal mannen en vrouwen;37 jaar;2036;255039
1838;Totaal mannen en vrouwen;37 jaar;2037;264590
1839;Totaal mannen en vrouwen;37 jaar;2038;273106
1840;Totaal mannen en vrouwen;37 jaar;2039;264563
1841;Totaal mannen en vrouwen;37 jaar;2040;264617
1842;Totaal mannen en vrouwen;37 jaar;2041;278900
1843;Totaal mannen en vrouwen;37 jaar;2042;260037
1844;Totaal mannen en vrouwen;37 jaar;2043;248029
1845;Totaal mannen en vrouwen;37 jaar;2044;246307
1846;Totaal mannen en vrouwen;37 jaar;2045;242861
1847;Totaal mannen en vrouwen;37 jaar;2046;246533
1848;Totaal mannen en vrouwen;37 jaar;2047;246934
1849;Totaal mannen en vrouwen;37 jaar;2048;246491
1850;Totaal mannen en vrouwen;37 jaar;2049;242483
1851;Totaal mannen en vrouwen;37 jaar;2050;239499
1852;Totaal mannen en vrouwen;37 jaar;2051;235703
1853;Totaal mannen en vrouwen;37 jaar;2052;239337
1854;Totaal mannen en vrouwen;37 jaar;2053;235904
1855;Totaal mannen en vrouwen;37 jaar;2054;237382
1856;Totaal mannen en vrouwen;37 jaar;2055;235213
1857;Totaal mannen en vrouwen;37 jaar;2056;233830
1858;Totaal mannen en vrouwen;37 jaar;2057;234433
1859;Totaal mannen en vrouwen;37 jaar;2058;233615
1860;Totaal mannen en vrouwen;37 jaar;2059;236367
1861;Totaal mannen en vrouwen;37 jaar;2060;231747
1862;Totaal mannen en vrouwen;37 jaar;2061;238170
1863;Totaal mannen en vrouwen;37 jaar;2062;245254
1864;Totaal mannen en vrouwen;37 jaar;2063;250297
1865;Totaal mannen en vrouwen;37 jaar;2064;253572
1866;Totaal mannen en vrouwen;37 jaar;2065;257121
1867;Totaal mannen en vrouwen;37 jaar;2066;260233
1868;Totaal mannen en vrouwen;37 jaar;2067;263373
1869;Totaal mannen en vrouwen;37 jaar;2068;265792
1870;Totaal mannen en vrouwen;37 jaar;2069;267785
1871;Totaal mannen en vrouwen;37 jaar;2070;268869
1872;Totaal mannen en vrouwen;38 jaar;2023;217846
1873;Totaal mannen en vrouwen;38 jaar;2024;224304
1874;Totaal mannen en vrouwen;38 jaar;2025;231152
1875;Totaal mannen en vrouwen;38 jaar;2026;234011
1876;Totaal mannen en vrouwen;38 jaar;2027;236075
1877;Totaal mannen en vrouwen;38 jaar;2028;240997
1878;Totaal mannen en vrouwen;38 jaar;2029;248940
1879;Totaal mannen en vrouwen;38 jaar;2030;249868
1880;Totaal mannen en vrouwen;38 jaar;2031;250840
1881;Totaal mannen en vrouwen;38 jaar;2032;250618
1882;Totaal mannen en vrouwen;38 jaar;2033;251270
1883;Totaal mannen en vrouwen;38 jaar;2034;245011
1884;Totaal mannen en vrouwen;38 jaar;2035;242788
1885;Totaal mannen en vrouwen;38 jaar;2036;249272
1886;Totaal mannen en vrouwen;38 jaar;2037;255370
1887;Totaal mannen en vrouwen;38 jaar;2038;265002
1888;Totaal mannen en vrouwen;38 jaar;2039;273541
1889;Totaal mannen en vrouwen;38 jaar;2040;264941
1890;Totaal mannen en vrouwen;38 jaar;2041;264979
1891;Totaal mannen en vrouwen;38 jaar;2042;279410
1892;Totaal mannen en vrouwen;38 jaar;2043;260490
1893;Totaal mannen en vrouwen;38 jaar;2044;248445
1894;Totaal mannen en vrouwen;38 jaar;2045;246718
1895;Totaal mannen en vrouwen;38 jaar;2046;243274
1896;Totaal mannen en vrouwen;38 jaar;2047;246941
1897;Totaal mannen en vrouwen;38 jaar;2048;247345
1898;Totaal mannen en vrouwen;38 jaar;2049;246899
1899;Totaal mannen en vrouwen;38 jaar;2050;242900
1900;Totaal mannen en vrouwen;38 jaar;2051;239914
1901;Totaal mannen en vrouwen;38 jaar;2052;236126
1902;Totaal mannen en vrouwen;38 jaar;2053;239751
1903;Totaal mannen en vrouwen;38 jaar;2054;236338
1904;Totaal mannen en vrouwen;38 jaar;2055;237823
1905;Totaal mannen en vrouwen;38 jaar;2056;235664
1906;Totaal mannen en vrouwen;38 jaar;2057;234288
1907;Totaal mannen en vrouwen;38 jaar;2058;234887
1908;Totaal mannen en vrouwen;38 jaar;2059;234075
1909;Totaal mannen en vrouwen;38 jaar;2060;236709
1910;Totaal mannen en vrouwen;38 jaar;2061;232199
1911;Totaal mannen en vrouwen;38 jaar;2062;238632
1912;Totaal mannen en vrouwen;38 jaar;2063;245706
1913;Totaal mannen en vrouwen;38 jaar;2064;250733
1914;Totaal mannen en vrouwen;38 jaar;2065;253999
1915;Totaal mannen en vrouwen;38 jaar;2066;257557
1916;Totaal mannen en vrouwen;38 jaar;2067;260675
1917;Totaal mannen en vrouwen;38 jaar;2068;263806
1918;Totaal mannen en vrouwen;38 jaar;2069;266212
1919;Totaal mannen en vrouwen;38 jaar;2070;268196
1920;Totaal mannen en vrouwen;39 jaar;2023;211683
1921;Totaal mannen en vrouwen;39 jaar;2024;220304
1922;Totaal mannen en vrouwen;39 jaar;2025;225624
1923;Totaal mannen en vrouwen;39 jaar;2026;232001
1924;Totaal mannen en vrouwen;39 jaar;2027;234551
1925;Totaal mannen en vrouwen;39 jaar;2028;236482
1926;Totaal mannen en vrouwen;39 jaar;2029;241402
1927;Totaal mannen en vrouwen;39 jaar;2030;249281
1928;Totaal mannen en vrouwen;39 jaar;2031;250177
1929;Totaal mannen en vrouwen;39 jaar;2032;251171
1930;Totaal mannen en vrouwen;39 jaar;2033;250936
1931;Totaal mannen en vrouwen;39 jaar;2034;251558
1932;Totaal mannen en vrouwen;39 jaar;2035;245275
1933;Totaal mannen en vrouwen;39 jaar;2036;243006
1934;Totaal mannen en vrouwen;39 jaar;2037;249542
1935;Totaal mannen en vrouwen;39 jaar;2038;255607
1936;Totaal mannen en vrouwen;39 jaar;2039;265318
1937;Totaal mannen en vrouwen;39 jaar;2040;273872
1938;Totaal mannen en vrouwen;39 jaar;2041;265220
1939;Totaal mannen en vrouwen;39 jaar;2042;265243
1940;Totaal mannen en vrouwen;39 jaar;2043;279815
1941;Totaal mannen en vrouwen;39 jaar;2044;260841
1942;Totaal mannen en vrouwen;39 jaar;2045;248751
1943;Totaal mannen en vrouwen;39 jaar;2046;247026
1944;Totaal mannen en vrouwen;39 jaar;2047;243579
1945;Totaal mannen en vrouwen;39 jaar;2048;247244
1946;Totaal mannen en vrouwen;39 jaar;2049;247650
1947;Totaal mannen en vrouwen;39 jaar;2050;247202
1948;Totaal mannen en vrouwen;39 jaar;2051;243206
1949;Totaal mannen en vrouwen;39 jaar;2052;240222
1950;Totaal mannen en vrouwen;39 jaar;2053;236442
1951;Totaal mannen en vrouwen;39 jaar;2054;240064
1952;Totaal mannen en vrouwen;39 jaar;2055;236665
1953;Totaal mannen en vrouwen;39 jaar;2056;238158
1954;Totaal mannen en vrouwen;39 jaar;2057;236009
1955;Totaal mannen en vrouwen;39 jaar;2058;234638
1956;Totaal mannen en vrouwen;39 jaar;2059;235234
1957;Totaal mannen en vrouwen;39 jaar;2060;234424
1958;Totaal mannen en vrouwen;39 jaar;2061;236947
1959;Totaal mannen en vrouwen;39 jaar;2062;232538
1960;Totaal mannen en vrouwen;39 jaar;2063;238982
1961;Totaal mannen en vrouwen;39 jaar;2064;246044
1962;Totaal mannen en vrouwen;39 jaar;2065;251056
1963;Totaal mannen en vrouwen;39 jaar;2066;254313
1964;Totaal mannen en vrouwen;39 jaar;2067;257881
1965;Totaal mannen en vrouwen;39 jaar;2068;261002
1966;Totaal mannen en vrouwen;39 jaar;2069;264127
1967;Totaal mannen en vrouwen;39 jaar;2070;266522
1968;Totaal mannen en vrouwen;40 jaar;2023;211698
1969;Totaal mannen en vrouwen;40 jaar;2024;213932
1970;Totaal mannen en vrouwen;40 jaar;2025;221429
1971;Totaal mannen en vrouwen;40 jaar;2026;226373
1972;Totaal mannen en vrouwen;40 jaar;2027;232417
1973;Totaal mannen en vrouwen;40 jaar;2028;234924
1974;Totaal mannen en vrouwen;40 jaar;2029;236775
1975;Totaal mannen en vrouwen;40 jaar;2030;241721
1976;Totaal mannen en vrouwen;40 jaar;2031;249503
1977;Totaal mannen en vrouwen;40 jaar;2032;250386
1978;Totaal mannen en vrouwen;40 jaar;2033;251401
1979;Totaal mannen en vrouwen;40 jaar;2034;251152
1980;Totaal mannen en vrouwen;40 jaar;2035;251742
1981;Totaal mannen en vrouwen;40 jaar;2036;245446
1982;Totaal mannen en vrouwen;40 jaar;2037;243125
1983;Totaal mannen en vrouwen;40 jaar;2038;249716
1984;Totaal mannen en vrouwen;40 jaar;2039;255747
1985;Totaal mannen en vrouwen;40 jaar;2040;265527
1986;Totaal mannen en vrouwen;40 jaar;2041;274099
1987;Totaal mannen en vrouwen;40 jaar;2042;265399
1988;Totaal mannen en vrouwen;40 jaar;2043;265406
1989;Totaal mannen en vrouwen;40 jaar;2044;280107
1990;Totaal mannen en vrouwen;40 jaar;2045;261083
1991;Totaal mannen en vrouwen;40 jaar;2046;248953
1992;Totaal mannen en vrouwen;40 jaar;2047;247224
1993;Totaal mannen en vrouwen;40 jaar;2048;243777
1994;Totaal mannen en vrouwen;40 jaar;2049;247435
1995;Totaal mannen en vrouwen;40 jaar;2050;247839
1996;Totaal mannen en vrouwen;40 jaar;2051;247396
1997;Totaal mannen en vrouwen;40 jaar;2052;243402
1998;Totaal mannen en vrouwen;40 jaar;2053;240420
1999;Totaal mannen en vrouwen;40 jaar;2054;236651
2000;Totaal mannen en vrouwen;40 jaar;2055;240267
2001;Totaal mannen en vrouwen;40 jaar;2056;236880
2002;Totaal mannen en vrouwen;40 jaar;2057;238379
2003;Totaal mannen en vrouwen;40 jaar;2058;236238
2004;Totaal mannen en vrouwen;40 jaar;2059;234871
2005;Totaal mannen en vrouwen;40 jaar;2060;235463
2006;Totaal mannen en vrouwen;40 jaar;2061;234658
2007;Totaal mannen en vrouwen;40 jaar;2062;237075
2008;Totaal mannen en vrouwen;40 jaar;2063;232759
2009;Totaal mannen en vrouwen;40 jaar;2064;239212
2010;Totaal mannen en vrouwen;40 jaar;2065;246264
2011;Totaal mannen en vrouwen;40 jaar;2066;251261
2012;Totaal mannen en vrouwen;40 jaar;2067;254510
2013;Totaal mannen en vrouwen;40 jaar;2068;258083
2014;Totaal mannen en vrouwen;40 jaar;2069;261208
2015;Totaal mannen en vrouwen;40 jaar;2070;264327
2016;Totaal mannen en vrouwen;41 jaar;2023;214888
2017;Totaal mannen en vrouwen;41 jaar;2024;213699
2018;Totaal mannen en vrouwen;41 jaar;2025;215033
2019;Totaal mannen en vrouwen;41 jaar;2026;222134
2020;Totaal mannen en vrouwen;41 jaar;2027;226762
2021;Totaal mannen en vrouwen;41 jaar;2028;232733
2022;Totaal mannen en vrouwen;41 jaar;2029;235241
2023;Totaal mannen en vrouwen;41 jaar;2030;237038
2024;Totaal mannen en vrouwen;41 jaar;2031;241957
2025;Totaal mannen en vrouwen;41 jaar;2032;249670
2026;Totaal mannen en vrouwen;41 jaar;2033;250534
2027;Totaal mannen en vrouwen;41 jaar;2034;251564
2028;Totaal mannen en vrouwen;41 jaar;2035;251302
2029;Totaal mannen en vrouwen;41 jaar;2036;251874
2030;Totaal mannen en vrouwen;41 jaar;2037;245565
2031;Totaal mannen en vrouwen;41 jaar;2038;243194
2032;Totaal mannen en vrouwen;41 jaar;2039;249830
2033;Totaal mannen en vrouwen;41 jaar;2040;255829
2034;Totaal mannen en vrouwen;41 jaar;2041;265676
2035;Totaal mannen en vrouwen;41 jaar;2042;274260
2036;Totaal mannen en vrouwen;41 jaar;2043;265516
2037;Totaal mannen en vrouwen;41 jaar;2044;265509
2038;Totaal mannen en vrouwen;41 jaar;2045;280324
2039;Totaal mannen en vrouwen;41 jaar;2046;261254
2040;Totaal mannen en vrouwen;41 jaar;2047;249090
2041;Totaal mannen en vrouwen;41 jaar;2048;247356
2042;Totaal mannen en vrouwen;41 jaar;2049;243909
2043;Totaal mannen en vrouwen;41 jaar;2050;247563
2044;Totaal mannen en vrouwen;41 jaar;2051;247964
2045;Totaal mannen en vrouwen;41 jaar;2052;247519
2046;Totaal mannen en vrouwen;41 jaar;2053;243528
2047;Totaal mannen en vrouwen;41 jaar;2054;240550
2048;Totaal mannen en vrouwen;41 jaar;2055;236788
2049;Totaal mannen en vrouwen;41 jaar;2056;240401
2050;Totaal mannen en vrouwen;41 jaar;2057;237026
2051;Totaal mannen en vrouwen;41 jaar;2058;238533
2052;Totaal mannen en vrouwen;41 jaar;2059;236394
2053;Totaal mannen en vrouwen;41 jaar;2060;235028
2054;Totaal mannen en vrouwen;41 jaar;2061;235619
2055;Totaal mannen en vrouwen;41 jaar;2062;234817
2056;Totaal mannen en vrouwen;41 jaar;2063;237138
2057;Totaal mannen en vrouwen;41 jaar;2064;232905
2058;Totaal mannen en vrouwen;41 jaar;2065;239361
2059;Totaal mannen en vrouwen;41 jaar;2066;246404
2060;Totaal mannen en vrouwen;41 jaar;2067;251389
2061;Totaal mannen en vrouwen;41 jaar;2068;254633
2062;Totaal mannen en vrouwen;41 jaar;2069;258212
2063;Totaal mannen en vrouwen;41 jaar;2070;261337
2064;Totaal mannen en vrouwen;42 jaar;2023;217224
2065;Totaal mannen en vrouwen;42 jaar;2024;216779
2066;Totaal mannen en vrouwen;42 jaar;2025;214600
2067;Totaal mannen en vrouwen;42 jaar;2026;215605
2068;Totaal mannen en vrouwen;42 jaar;2027;222382
2069;Totaal mannen en vrouwen;42 jaar;2028;226939
2070;Totaal mannen en vrouwen;42 jaar;2029;232872
2071;Totaal mannen en vrouwen;42 jaar;2030;235408
2072;Totaal mannen en vrouwen;42 jaar;2031;237114
2073;Totaal mannen en vrouwen;42 jaar;2032;242025
2074;Totaal mannen en vrouwen;42 jaar;2033;249675
2075;Totaal mannen en vrouwen;42 jaar;2034;250516
2076;Totaal mannen en vrouwen;42 jaar;2035;251560
2077;Totaal mannen en vrouwen;42 jaar;2036;251295
2078;Totaal mannen en vrouwen;42 jaar;2037;251845
2079;Totaal mannen en vrouwen;42 jaar;2038;245524
2080;Totaal mannen en vrouwen;42 jaar;2039;243097
2081;Totaal mannen en vrouwen;42 jaar;2040;249787
