ID;BedrijfstakkenBranchesSBI2008;Rechtsvormen;Perioden;UitgesprokenFaillissementen_1;BedrijfsleeftijdBijFaillissement_2;WerkzamePersonenBijFaillissement_3
793;F Bouwnijverheid;Bedrijven en instellingen;2021 4e kwartaal;61;7.3;238.0
794;F Bouwnijverheid;Bedrijven en instellingen;2021;198;8.0;753.0
795;F Bouwnijverheid;Bedrijven en instellingen;2022 1e kwartaal;49;7.2;145.0
796;F Bouwnijverheid;Bedrijven en instellingen;2022 2e kwartaal;39;5.2;110.0
797;F Bouwnijverheid;Bedrijven en instellingen;2022 3e kwartaal;62;7.8;387.0
798;F Bouwnijverheid;Bedrijven en instellingen;2022 4e kwartaal;58;6.2;239.0
799;F Bouwnijverheid;Bedrijven en instellingen;2022;208;6.7;881.0
800;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;53;8.7;100.0
801;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;48;9.8;74.0
802;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;51;8.7;99.0
803;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;41;8.8;70.0
804;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2015;193;9.0;343.0
805;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;36;7.1;57.0
806;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;35;5.7;52.0
807;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;29;9.9;46.0
808;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;28;6.0;33.0
809;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2016;128;7.1;188.0
810;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;45;8.7;65.0
811;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;32;5.7;44.0
812;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;33;7.3;64.0
813;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;32;10.6;42.0
814;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2017;142;8.1;215.0
815;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;41;9.3;47.0
816;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;33;8.7;39.0
817;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;39;6.8;42.0
818;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2018 4e kwartaal;33;8.0;40.0
819;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2018;146;8.2;169.0
820;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2019 1e kwartaal;52;5.5;85.0
821;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2019 2e kwartaal;49;4.6;60.0
822;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2019 3e kwartaal;55;5.8;71.0
823;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2019 4e kwartaal;60;6.1;140.0
824;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2019;216;5.5;356.0
825;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;57;5.5;80.0
826;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;47;6.5;55.0
827;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;31;8.0;39.0
828;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;50;10.1;60.0
829;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2020;185;7.4;234.0
830;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;33;4.7;49.0
831;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;32;7.9;42.0
832;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;29;5.4;45.0
833;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;25;6.1;36.0
834;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2021;119;6.0;172.0
835;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;32;3.5;40.0
836;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;37;5.8;40.0
837;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;26;7.0;27.0
838;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;37;5.5;58.0
839;F Bouwnijverheid;Natuurlijk persoon met eenmanszaak;2022;132;5.4;165.0
840;G Handel;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;378;10.2;2123.0
841;G Handel;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;311;10.5;2730.0
842;G Handel;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;299;10.5;1184.0
843;G Handel;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;297;10.7;4417.0
844;G Handel;Bedrijven, instellingen en eenmanszaken;2015;1285;10.5;10455.0
845;G Handel;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;352;11.9;4526.0
846;G Handel;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;277;10.1;2051.0
847;G Handel;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;233;10.5;1366.0
848;G Handel;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;253;9.6;690.0
849;G Handel;Bedrijven, instellingen en eenmanszaken;2016;1115;10.7;8633.0
850;G Handel;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;256;9.3;2286.0
851;G Handel;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;188;11.7;606.0
852;G Handel;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;210;8.0;1149.0
853;G Handel;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;190;9.9;655.0
854;G Handel;Bedrijven, instellingen en eenmanszaken;2017;844;9.6;4696.0
855;G Handel;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;197;9.9;964.0
856;G Handel;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;208;10.3;1170.0
857;G Handel;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;185;8.6;1015.0
858;G Handel;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;202;8.4;575.0
859;G Handel;Bedrijven, instellingen en eenmanszaken;2018;792;9.3;3725.0
860;G Handel;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;206;11.0;3858.0
861;G Handel;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;203;9.5;1439.0
862;G Handel;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;226;10.2;927.0
863;G Handel;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;213;10.4;2278.0
864;G Handel;Bedrijven, instellingen en eenmanszaken;2019;848;10.3;8502.0
865;G Handel;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;198;12.0;992.0
866;G Handel;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;222;11.4;1346.0
867;G Handel;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;144;9.9;1216.0
868;G Handel;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;109;10.6;363.0
869;G Handel;Bedrijven, instellingen en eenmanszaken;2020;673;11.1;3918.0
870;G Handel;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;97;9.0;186.0
871;G Handel;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;83;7.8;328.0
872;G Handel;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;63;9.2;144.0
873;G Handel;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;88;6.8;263.0
874;G Handel;Bedrijven, instellingen en eenmanszaken;2021;331;8.1;921.0
875;G Handel;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;86;7.6;797.0
876;G Handel;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;105;7.6;565.0
877;G Handel;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;100;8.8;660.0
878;G Handel;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;137;9.1;623.0
879;G Handel;Bedrijven, instellingen en eenmanszaken;2022;428;8.4;2644.0
880;G Handel;Bedrijven en instellingen;2015 1e kwartaal;335;10.4;2059.0
881;G Handel;Bedrijven en instellingen;2015 2e kwartaal;268;10.6;2627.0
882;G Handel;Bedrijven en instellingen;2015 3e kwartaal;261;10.0;1112.0
883;G Handel;Bedrijven en instellingen;2015 4e kwartaal;254;10.7;4344.0
884;G Handel;Bedrijven en instellingen;2015;1118;10.4;10142.0
885;G Handel;Bedrijven en instellingen;2016 1e kwartaal;312;11.5;4455.0
886;G Handel;Bedrijven en instellingen;2016 2e kwartaal;234;10.5;1997.0
887;G Handel;Bedrijven en instellingen;2016 3e kwartaal;194;11.2;1302.0
888;G Handel;Bedrijven en instellingen;2016 4e kwartaal;212;9.8;599.0
889;G Handel;Bedrijven en instellingen;2016;952;10.8;8353.0
890;G Handel;Bedrijven en instellingen;2017 1e kwartaal;209;9.6;2185.0
891;G Handel;Bedrijven en instellingen;2017 2e kwartaal;153;12.0;541.0
892;G Handel;Bedrijven en instellingen;2017 3e kwartaal;172;7.8;1087.0
893;G Handel;Bedrijven en instellingen;2017 4e kwartaal;159;10.5;597.0
894;G Handel;Bedrijven en instellingen;2017;693;9.9;4410.0
895;G Handel;Bedrijven en instellingen;2018 1e kwartaal;166;10.3;904.0
896;G Handel;Bedrijven en instellingen;2018 2e kwartaal;184;10.6;1132.0
897;G Handel;Bedrijven en instellingen;2018 3e kwartaal;157;8.5;972.0
898;G Handel;Bedrijven en instellingen;2018 4e kwartaal;180;8.1;534.0
899;G Handel;Bedrijven en instellingen;2018;687;9.4;3543.0
900;G Handel;Bedrijven en instellingen;2019 1e kwartaal;180;10.6;3800.0
901;G Handel;Bedrijven en instellingen;2019 2e kwartaal;170;9.9;1379.0
902;G Handel;Bedrijven en instellingen;2019 3e kwartaal;199;9.9;874.0
903;G Handel;Bedrijven en instellingen;2019 4e kwartaal;181;10.2;2228.0
904;G Handel;Bedrijven en instellingen;2019;730;10.2;8281.0
905;G Handel;Bedrijven en instellingen;2020 1e kwartaal;169;11.8;943.0
906;G Handel;Bedrijven en instellingen;2020 2e kwartaal;198;11.2;1305.0
907;G Handel;Bedrijven en instellingen;2020 3e kwartaal;119;10.7;1182.0
908;G Handel;Bedrijven en instellingen;2020 4e kwartaal;95;11.1;344.0
909;G Handel;Bedrijven en instellingen;2020;581;11.3;3775.0
910;G Handel;Bedrijven en instellingen;2021 1e kwartaal;83;9.4;168.0
911;G Handel;Bedrijven en instellingen;2021 2e kwartaal;73;8.2;317.0
912;G Handel;Bedrijven en instellingen;2021 3e kwartaal;58;9.7;138.0
913;G Handel;Bedrijven en instellingen;2021 4e kwartaal;75;6.8;244.0
914;G Handel;Bedrijven en instellingen;2021;289;8.5;866.0
915;G Handel;Bedrijven en instellingen;2022 1e kwartaal;81;7.8;788.0
916;G Handel;Bedrijven en instellingen;2022 2e kwartaal;86;8.0;532.0
917;G Handel;Bedrijven en instellingen;2022 3e kwartaal;90;8.6;638.0
918;G Handel;Bedrijven en instellingen;2022 4e kwartaal;120;9.8;583.0
919;G Handel;Bedrijven en instellingen;2022;377;8.7;2541.0
920;G Handel;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;43;8.6;64.0
921;G Handel;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;43;9.9;103.0
922;G Handel;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;38;14.4;72.0
923;G Handel;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;43;10.8;73.0
924;G Handel;Natuurlijk persoon met eenmanszaak;2015;167;10.8;313.0
925;G Handel;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;40;15.7;72.0
926;G Handel;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;43;8.2;54.0
927;G Handel;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;39;7.2;64.0
928;G Handel;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;41;9.0;90.0
929;G Handel;Natuurlijk persoon met eenmanszaak;2016;163;10.0;280.0
930;G Handel;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;47;7.9;101.0
931;G Handel;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;35;10.4;66.0
932;G Handel;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;38;9.2;62.0
933;G Handel;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;31;6.4;58.0
934;G Handel;Natuurlijk persoon met eenmanszaak;2017;151;8.5;286.0
935;G Handel;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;31;7.6;60.0
936;G Handel;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;24;7.9;38.0
937;G Handel;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;28;9.4;44.0
938;G Handel;Natuurlijk persoon met eenmanszaak;2018 4e kwartaal;22;10.7;41.0
939;G Handel;Natuurlijk persoon met eenmanszaak;2018;105;8.8;182.0
940;G Handel;Natuurlijk persoon met eenmanszaak;2019 1e kwartaal;26;13.8;58.0
941;G Handel;Natuurlijk persoon met eenmanszaak;2019 2e kwartaal;33;7.2;61.0
942;G Handel;Natuurlijk persoon met eenmanszaak;2019 3e kwartaal;27;12.2;53.0
943;G Handel;Natuurlijk persoon met eenmanszaak;2019 4e kwartaal;32;11.8;50.0
944;G Handel;Natuurlijk persoon met eenmanszaak;2019;118;11.0;221.0
945;G Handel;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;29;12.7;49.0
946;G Handel;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;24;12.8;41.0
947;G Handel;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;25;6.6;34.0
948;G Handel;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;14;7.6;19.0
949;G Handel;Natuurlijk persoon met eenmanszaak;2020;92;10.3;143.0
950;G Handel;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;14;6.8;18.0
951;G Handel;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;10;4.7;11.0
952;G Handel;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;5;3.2;6.0
953;G Handel;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;13;6.3;19.0
954;G Handel;Natuurlijk persoon met eenmanszaak;2021;42;5.7;54.0
955;G Handel;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;5;3.8;8.0
956;G Handel;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;19;5.9;33.0
957;G Handel;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;10;10.9;22.0
958;G Handel;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;17;4.2;39.0
959;G Handel;Natuurlijk persoon met eenmanszaak;2022;51;6.1;103.0
960;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;72;9.0;492.0
961;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;66;10.5;800.0
962;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;54;7.4;300.0
963;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;52;7.6;643.0
964;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2015;244;8.8;2236.0
965;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;65;9.2;792.0
966;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;56;12.3;654.0
967;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;47;7.4;492.0
968;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;71;8.7;694.0
969;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2016;239;9.4;2632.0
970;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;54;8.9;388.0
971;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;55;7.2;371.0
972;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;39;8.8;310.0
973;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;48;10.1;440.0
974;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2017;196;8.7;1509.0
975;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;62;7.2;742.0
976;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;46;10.6;730.0
977;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;56;10.4;444.0
978;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;49;7.2;392.0
979;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2018;213;8.8;2308.0
980;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;46;7.4;248.0
981;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;54;8.5;460.0
982;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;57;8.5;410.0
983;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;56;7.7;433.0
984;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2019;213;8.2;1552.0
985;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;88;7.9;1235.0
986;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;42;6.6;202.0
987;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;43;7.1;235.0
988;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;41;6.5;124.0
989;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2020;214;7.2;1796.0
990;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;37;5.7;106.0
991;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;38;7.1;162.0
992;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;17;3.7;86.0
993;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;38;5.3;128.0
994;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2021;130;5.7;483.0
995;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;29;4.5;163.0
996;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;36;6.1;145.0
997;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;27;10.4;138.0
998;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;44;6.4;268.0
999;H Vervoer en opslag;Bedrijven, instellingen en eenmanszaken;2022;136;6.7;714.0
1000;H Vervoer en opslag;Bedrijven en instellingen;2015 1e kwartaal;60;9.5;475.0
1001;H Vervoer en opslag;Bedrijven en instellingen;2015 2e kwartaal;53;10.3;762.0
1002;H Vervoer en opslag;Bedrijven en instellingen;2015 3e kwartaal;43;7.5;282.0
1003;H Vervoer en opslag;Bedrijven en instellingen;2015 4e kwartaal;46;8.0;633.0
1004;H Vervoer en opslag;Bedrijven en instellingen;2015;202;8.9;2152.0
1005;H Vervoer en opslag;Bedrijven en instellingen;2016 1e kwartaal;55;9.5;755.0
1006;H Vervoer en opslag;Bedrijven en instellingen;2016 2e kwartaal;48;12.7;636.0
1007;H Vervoer en opslag;Bedrijven en instellingen;2016 3e kwartaal;37;8.2;469.0
1008;H Vervoer en opslag;Bedrijven en instellingen;2016 4e kwartaal;66;9.0;686.0
1009;H Vervoer en opslag;Bedrijven en instellingen;2016;206;9.9;2546.0
1010;H Vervoer en opslag;Bedrijven en instellingen;2017 1e kwartaal;49;9.4;381.0
1011;H Vervoer en opslag;Bedrijven en instellingen;2017 2e kwartaal;43;7.8;335.0
1012;H Vervoer en opslag;Bedrijven en instellingen;2017 3e kwartaal;31;10.4;300.0
1013;H Vervoer en opslag;Bedrijven en instellingen;2017 4e kwartaal;37;10.9;418.0
1014;H Vervoer en opslag;Bedrijven en instellingen;2017;160;9.5;1433.0
1015;H Vervoer en opslag;Bedrijven en instellingen;2018 1e kwartaal;52;7.8;707.0
1016;H Vervoer en opslag;Bedrijven en instellingen;2018 2e kwartaal;40;10.7;719.0
1017;H Vervoer en opslag;Bedrijven en instellingen;2018 3e kwartaal;49;10.8;430.0
1018;H Vervoer en opslag;Bedrijven en instellingen;2018 4e kwartaal;42;7.1;383.0
1019;H Vervoer en opslag;Bedrijven en instellingen;2018;183;9.1;2239.0
1020;H Vervoer en opslag;Bedrijven en instellingen;2019 1e kwartaal;37;7.5;235.0
1021;H Vervoer en opslag;Bedrijven en instellingen;2019 2e kwartaal;49;8.9;446.0
1022;H Vervoer en opslag;Bedrijven en instellingen;2019 3e kwartaal;48;8.9;397.0
1023;H Vervoer en opslag;Bedrijven en instellingen;2019 4e kwartaal;48;8.1;399.0
1024;H Vervoer en opslag;Bedrijven en instellingen;2019;182;8.6;1477.0
1025;H Vervoer en opslag;Bedrijven en instellingen;2020 1e kwartaal;78;8.0;1215.0
1026;H Vervoer en opslag;Bedrijven en instellingen;2020 2e kwartaal;38;6.5;198.0
1027;H Vervoer en opslag;Bedrijven en instellingen;2020 3e kwartaal;37;7.5;226.0
1028;H Vervoer en opslag;Bedrijven en instellingen;2020 4e kwartaal;35;6.4;102.0
1029;H Vervoer en opslag;Bedrijven en instellingen;2020;188;7.3;1741.0
1030;H Vervoer en opslag;Bedrijven en instellingen;2021 1e kwartaal;28;6.1;97.0
1031;H Vervoer en opslag;Bedrijven en instellingen;2021 2e kwartaal;28;7.7;119.0
1032;H Vervoer en opslag;Bedrijven en instellingen;2021 3e kwartaal;13;3.9;66.0
1033;H Vervoer en opslag;Bedrijven en instellingen;2021 4e kwartaal;28;5.5;118.0
1034;H Vervoer en opslag;Bedrijven en instellingen;2021;97;6.1;400.0
1035;H Vervoer en opslag;Bedrijven en instellingen;2022 1e kwartaal;22;3.9;156.0
1036;H Vervoer en opslag;Bedrijven en instellingen;2022 2e kwartaal;28;6.6;114.0
1037;H Vervoer en opslag;Bedrijven en instellingen;2022 3e kwartaal;22;12.0;130.0
1038;H Vervoer en opslag;Bedrijven en instellingen;2022 4e kwartaal;38;6.7;258.0
1039;H Vervoer en opslag;Bedrijven en instellingen;2022;110;7.2;658.0
1040;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;12;6.6;17.0
1041;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;13;11.4;38.0
1042;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;11;7.1;18.0
1043;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;6;4.6;10.0
1044;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2015;42;7.9;83.0
1045;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;10;7.1;37.0
1046;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;8;9.9;18.0
1047;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;10;4.2;22.0
1048;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;5;5.6;8.0
1049;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2016;33;6.7;86.0
1050;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;5;4.0;7.0
1051;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;12;4.9;36.0
1052;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;8;2.8;10.0
1053;H Vervoer en opslag;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;11;6.9;22.0
