ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
7777;Totaal mannen en vrouwen;73 jaar;1968;0.04088;64194.0;2624.0;10.25
7778;Totaal mannen en vrouwen;73 jaar;1969;0.04261;63593.0;2710.0;10.29
7779;Totaal mannen en vrouwen;73 jaar;1970;0.04289;63569.0;2726.0;10.31
7780;Totaal mannen en vrouwen;73 jaar;1966 tot 1971;0.04206;63951.0;2690.0;10.32
7781;Totaal mannen en vrouwen;73 jaar;1971;0.04182;64361.0;2692.0;10.32
7782;Totaal mannen en vrouwen;73 jaar;1972;0.04252;64160.0;2728.0;10.23
7783;Totaal mannen en vrouwen;73 jaar;1973;0.0403;65127.0;2625.0;10.55
7784;Totaal mannen en vrouwen;73 jaar;1974;0.03975;65849.0;2618.0;10.77
7785;Totaal mannen en vrouwen;73 jaar;1975;0.04022;65508.0;2635.0;10.62
7786;Totaal mannen en vrouwen;73 jaar;1971 tot 1976;0.04089;65004.0;2658.0;10.5
7787;Totaal mannen en vrouwen;73 jaar;1976;0.03962;65821.0;2608.0;10.74
7788;Totaal mannen en vrouwen;73 jaar;1977;0.03873;66942.0;2593.0;11.21
7789;Totaal mannen en vrouwen;73 jaar;1978;0.03894;66977.0;2608.0;11.05
7790;Totaal mannen en vrouwen;73 jaar;1979;0.03804;67745.0;2577.0;11.34
7791;Totaal mannen en vrouwen;73 jaar;1980;0.03785;68197.0;2581.0;11.37
7792;Totaal mannen en vrouwen;73 jaar;1976 tot 1981;0.03862;67145.0;2593.0;11.15
7793;Totaal mannen en vrouwen;73 jaar;1981;0.03625;68576.0;2486.0;11.43
7794;Totaal mannen en vrouwen;73 jaar;1982;0.03597;68822.0;2476.0;11.45
7795;Totaal mannen en vrouwen;73 jaar;1983;0.03539;69304.0;2453.0;11.52
7796;Totaal mannen en vrouwen;73 jaar;1984;0.03507;69379.0;2433.0;11.55
7797;Totaal mannen en vrouwen;73 jaar;1985;0.03544;69442.0;2461.0;11.52
7798;Totaal mannen en vrouwen;73 jaar;1981 tot 1986;0.03563;69107.0;2462.0;11.5
7799;Totaal mannen en vrouwen;73 jaar;1986;0.03553;69526.0;2470.0;11.51
7800;Totaal mannen en vrouwen;73 jaar;1987;0.03307;70252.0;2323.0;11.85
7801;Totaal mannen en vrouwen;73 jaar;1988;0.03405;70860.0;2413.0;11.81
7802;Totaal mannen en vrouwen;73 jaar;1989;0.03436;70675.0;2428.0;11.67
7803;Totaal mannen en vrouwen;73 jaar;1990;0.0327;71208.0;2329.0;11.77
7804;Totaal mannen en vrouwen;73 jaar;1986 tot 1991;0.03394;70518.0;2394.0;11.72
7805;Totaal mannen en vrouwen;73 jaar;1991;0.03337;71429.0;2384.0;11.83
7806;Totaal mannen en vrouwen;73 jaar;1992;0.03208;71898.0;2306.0;11.94
7807;Totaal mannen en vrouwen;73 jaar;1993;0.03397;71454.0;2427.0;11.62
7808;Totaal mannen en vrouwen;73 jaar;1994;0.03155;72369.0;2283.0;11.93
7809;Totaal mannen en vrouwen;73 jaar;1995;0.03084;72444.0;2234.0;11.91
7810;Totaal mannen en vrouwen;73 jaar;1991 tot 1996;0.03234;71921.0;2326.0;11.85
7811;Totaal mannen en vrouwen;73 jaar;1996;0.03222;72626.0;2340.0;11.9
7812;Totaal mannen en vrouwen;73 jaar;1997;0.03048;73407.0;2238.0;12.07
7813;Totaal mannen en vrouwen;73 jaar;1998;0.031;73625.0;2282.0;12.09
7814;Totaal mannen en vrouwen;73 jaar;1999;0.03029;73730.0;2233.0;12.05
7815;Totaal mannen en vrouwen;73 jaar;2000;0.03012;74241.0;2236.0;12.11
7816;Totaal mannen en vrouwen;73 jaar;1996 tot 2001;0.03083;73531.0;2267.0;12.04
7817;Totaal mannen en vrouwen;73 jaar;2001;0.03012;74767.0;2252.0;12.21
7818;Totaal mannen en vrouwen;73 jaar;2002;0.02977;75102.0;2235.0;12.19
7819;Totaal mannen en vrouwen;73 jaar;2003;0.02915;75726.0;2207.0;12.31
7820;Totaal mannen en vrouwen;73 jaar;2004;0.02706;76709.0;2076.0;12.68
7821;Totaal mannen en vrouwen;73 jaar;2005;0.02561;77557.0;1986.0;12.76
7822;Totaal mannen en vrouwen;73 jaar;2001 tot 2006;0.02832;75986.0;2152.0;12.43
7823;Totaal mannen en vrouwen;73 jaar;2006;0.02434;78269.0;1905.0;12.94
7824;Totaal mannen en vrouwen;73 jaar;2007;0.02384;78976.0;1883.0;13.2
7825;Totaal mannen en vrouwen;73 jaar;2008;0.0227;79286.0;1800.0;13.28
7826;Totaal mannen en vrouwen;73 jaar;2009;0.02246;79771.0;1792.0;13.48
7827;Totaal mannen en vrouwen;73 jaar;2010;0.02191;79997.0;1752.0;13.56
7828;Totaal mannen en vrouwen;73 jaar;2006 tot 2011;0.02303;79273.0;1826.0;13.3
7829;Totaal mannen en vrouwen;73 jaar;2011;0.02073;80495.0;1669.0;13.75
7830;Totaal mannen en vrouwen;73 jaar;2012;0.02042;80425.0;1642.0;13.7
7831;Totaal mannen en vrouwen;73 jaar;2013;0.02004;80842.0;1620.0;13.83
7832;Totaal mannen en vrouwen;73 jaar;2014;0.01942;81413.0;1581.0;14.11
7833;Totaal mannen en vrouwen;73 jaar;2015;0.01918;81207.0;1557.0;13.89
7834;Totaal mannen en vrouwen;73 jaar;2011 tot 2016;0.01994;80888.0;1613.0;13.86
7835;Totaal mannen en vrouwen;73 jaar;2016;0.01979;81402.0;1611.0;13.95
7836;Totaal mannen en vrouwen;73 jaar;2017;0.0195;81987.0;1599.0;14.02
7837;Totaal mannen en vrouwen;73 jaar;2018;0.02003;82058.0;1644.0;14.03
7838;Totaal mannen en vrouwen;73 jaar;2019;0.01868;82591.0;1543.0;14.21
7839;Totaal mannen en vrouwen;73 jaar;2020;0.02015;81810.0;1649.0;13.62
7840;Totaal mannen en vrouwen;73 jaar;2016 tot 2021;0.0196;81979.0;1607.0;13.96
7841;Totaal mannen en vrouwen;73 jaar;2021;0.01995;81198.0;1620.0;13.73
7842;Totaal mannen en vrouwen;73 jaar;2022;0.02;81958.0;1639.0;13.88
7843;Totaal mannen en vrouwen;73 jaar;2023;0.0197;82364.0;1623.0;14.02
7844;Totaal mannen en vrouwen;74 jaar;1861 tot 1866;;;;
7845;Totaal mannen en vrouwen;74 jaar;1866 tot 1871;;;;
7846;Totaal mannen en vrouwen;74 jaar;1871 tot 1876;;;;
7847;Totaal mannen en vrouwen;74 jaar;1876 tot 1881;;;;
7848;Totaal mannen en vrouwen;74 jaar;1881 tot 1886;;;;
7849;Totaal mannen en vrouwen;74 jaar;1886 tot 1891;;;;
7850;Totaal mannen en vrouwen;74 jaar;1891 tot 1896;;;;
7851;Totaal mannen en vrouwen;74 jaar;1896 tot 1901;;;;
7852;Totaal mannen en vrouwen;74 jaar;1901 tot 1906;;;;
7853;Totaal mannen en vrouwen;74 jaar;1906 tot 1911;;;;
7854;Totaal mannen en vrouwen;74 jaar;1911 tot 1916;;;;
7855;Totaal mannen en vrouwen;74 jaar;1916 tot 1921;;;;
7856;Totaal mannen en vrouwen;74 jaar;1921 tot 1926;;;;
7857;Totaal mannen en vrouwen;74 jaar;1926 tot 1931;;;;
7858;Totaal mannen en vrouwen;74 jaar;1931 tot 1936;;;;
7859;Totaal mannen en vrouwen;74 jaar;1936 tot 1941;;;;
7860;Totaal mannen en vrouwen;74 jaar;1941 tot 1946;;;;
7861;Totaal mannen en vrouwen;74 jaar;1950;0.05093;58450.0;2977.0;8.97
7862;Totaal mannen en vrouwen;74 jaar;1946 tot 1951;;;;
7863;Totaal mannen en vrouwen;74 jaar;1951;0.05068;59066.0;2994.0;8.94
7864;Totaal mannen en vrouwen;74 jaar;1952;0.05296;60028.0;3179.0;9.17
7865;Totaal mannen en vrouwen;74 jaar;1953;0.05103;59139.0;3018.0;9.0
7866;Totaal mannen en vrouwen;74 jaar;1954;0.04964;60139.0;2985.0;9.19
7867;Totaal mannen en vrouwen;74 jaar;1955;0.05099;60494.0;3085.0;9.1
7868;Totaal mannen en vrouwen;74 jaar;1951 tot 1956;0.05105;59773.0;3051.0;9.08
7869;Totaal mannen en vrouwen;74 jaar;1956;0.05145;60390.0;3107.0;8.92
7870;Totaal mannen en vrouwen;74 jaar;1957;0.04802;61337.0;2946.0;9.28
7871;Totaal mannen en vrouwen;74 jaar;1958;0.04782;61740.0;2952.0;9.31
7872;Totaal mannen en vrouwen;74 jaar;1959;0.04692;61975.0;2908.0;9.41
7873;Totaal mannen en vrouwen;74 jaar;1960;0.04675;62005.0;2899.0;9.43
7874;Totaal mannen en vrouwen;74 jaar;1956 tot 1961;0.04814;61505.0;2961.0;9.27
7875;Totaal mannen en vrouwen;74 jaar;1961;0.04669;62428.0;2915.0;9.6
7876;Totaal mannen en vrouwen;74 jaar;1962;0.0459;61514.0;2824.0;9.37
7877;Totaal mannen en vrouwen;74 jaar;1963;0.04715;61362.0;2893.0;9.39
7878;Totaal mannen en vrouwen;74 jaar;1964;0.04556;61773.0;2814.0;9.88
7879;Totaal mannen en vrouwen;74 jaar;1965;0.04689;61448.0;2881.0;9.65
7880;Totaal mannen en vrouwen;74 jaar;1961 tot 1966;0.04644;61695.0;2865.0;9.58
7881;Totaal mannen en vrouwen;74 jaar;1966;0.04574;61327.0;2805.0;9.67
7882;Totaal mannen en vrouwen;74 jaar;1967;0.04482;61720.0;2766.0;9.93
7883;Totaal mannen en vrouwen;74 jaar;1968;0.04638;61570.0;2855.0;9.66
7884;Totaal mannen en vrouwen;74 jaar;1969;0.04782;60883.0;2911.0;9.72
7885;Totaal mannen en vrouwen;74 jaar;1970;0.04689;60843.0;2853.0;9.75
7886;Totaal mannen en vrouwen;74 jaar;1966 tot 1971;0.04635;61261.0;2840.0;9.75
7887;Totaal mannen en vrouwen;74 jaar;1971;0.04849;61669.0;2990.0;9.75
7888;Totaal mannen en vrouwen;74 jaar;1972;0.04752;61432.0;2919.0;9.66
7889;Totaal mannen en vrouwen;74 jaar;1973;0.04418;62502.0;2761.0;9.97
7890;Totaal mannen en vrouwen;74 jaar;1974;0.04309;63231.0;2724.0;10.19
7891;Totaal mannen en vrouwen;74 jaar;1975;0.04377;62873.0;2752.0;10.04
7892;Totaal mannen en vrouwen;74 jaar;1971 tot 1976;0.04536;62346.0;2828.0;9.93
7893;Totaal mannen en vrouwen;74 jaar;1976;0.04355;63213.0;2753.0;10.16
7894;Totaal mannen en vrouwen;74 jaar;1977;0.04187;64349.0;2694.0;10.64
7895;Totaal mannen en vrouwen;74 jaar;1978;0.04271;64369.0;2749.0;10.48
7896;Totaal mannen en vrouwen;74 jaar;1979;0.0411;65168.0;2678.0;10.77
7897;Totaal mannen en vrouwen;74 jaar;1980;0.04116;65616.0;2701.0;10.8
7898;Totaal mannen en vrouwen;74 jaar;1976 tot 1981;0.04206;64552.0;2715.0;10.57
7899;Totaal mannen en vrouwen;74 jaar;1981;0.03938;66090.0;2603.0;10.85
7900;Totaal mannen en vrouwen;74 jaar;1982;0.03953;66346.0;2623.0;10.86
7901;Totaal mannen en vrouwen;74 jaar;1983;0.03916;66851.0;2618.0;10.93
7902;Totaal mannen en vrouwen;74 jaar;1984;0.03851;66946.0;2578.0;10.95
7903;Totaal mannen en vrouwen;74 jaar;1985;0.03781;66981.0;2533.0;10.92
7904;Totaal mannen en vrouwen;74 jaar;1981 tot 1986;0.03888;66645.0;2591.0;10.9
7905;Totaal mannen en vrouwen;74 jaar;1986;0.03854;67056.0;2584.0;10.92
7906;Totaal mannen en vrouwen;74 jaar;1987;0.03579;67929.0;2431.0;11.24
7907;Totaal mannen en vrouwen;74 jaar;1988;0.03788;68447.0;2593.0;11.21
7908;Totaal mannen en vrouwen;74 jaar;1989;0.03675;68247.0;2508.0;11.07
7909;Totaal mannen en vrouwen;74 jaar;1990;0.03739;68879.0;2575.0;11.15
7910;Totaal mannen en vrouwen;74 jaar;1986 tot 1991;0.03727;68124.0;2539.0;11.12
7911;Totaal mannen en vrouwen;74 jaar;1991;0.03638;69045.0;2512.0;11.22
7912;Totaal mannen en vrouwen;74 jaar;1992;0.03652;69592.0;2541.0;11.32
7913;Totaal mannen en vrouwen;74 jaar;1993;0.03669;69027.0;2532.0;11.02
7914;Totaal mannen en vrouwen;74 jaar;1994;0.03517;70086.0;2465.0;11.3
7915;Totaal mannen en vrouwen;74 jaar;1995;0.03462;70210.0;2431.0;11.28
7916;Totaal mannen en vrouwen;74 jaar;1991 tot 1996;0.03581;69595.0;2492.0;11.23
7917;Totaal mannen en vrouwen;74 jaar;1996;0.03541;70286.0;2489.0;11.28
7918;Totaal mannen en vrouwen;74 jaar;1997;0.03413;71169.0;2429.0;11.44
7919;Totaal mannen en vrouwen;74 jaar;1998;0.03425;71343.0;2444.0;11.46
7920;Totaal mannen en vrouwen;74 jaar;1999;0.03397;71497.0;2429.0;11.41
7921;Totaal mannen en vrouwen;74 jaar;2000;0.03249;72005.0;2340.0;11.47
7922;Totaal mannen en vrouwen;74 jaar;1996 tot 2001;0.03405;71264.0;2427.0;11.41
7923;Totaal mannen en vrouwen;74 jaar;2001;0.03271;72515.0;2372.0;11.57
7924;Totaal mannen en vrouwen;74 jaar;2002;0.03287;72867.0;2395.0;11.55
7925;Totaal mannen en vrouwen;74 jaar;2003;0.03097;73519.0;2277.0;11.67
7926;Totaal mannen en vrouwen;74 jaar;2004;0.03038;74633.0;2267.0;12.02
7927;Totaal mannen en vrouwen;74 jaar;2005;0.02866;75571.0;2166.0;12.09
7928;Totaal mannen en vrouwen;74 jaar;2001 tot 2006;0.03109;73834.0;2295.0;11.78
7929;Totaal mannen en vrouwen;74 jaar;2006;0.02743;76364.0;2095.0;12.26
7930;Totaal mannen en vrouwen;74 jaar;2007;0.02658;77093.0;2049.0;12.51
7931;Totaal mannen en vrouwen;74 jaar;2008;0.02461;77486.0;1907.0;12.58
7932;Totaal mannen en vrouwen;74 jaar;2009;0.02479;77979.0;1933.0;12.78
7933;Totaal mannen en vrouwen;74 jaar;2010;0.02388;78245.0;1868.0;12.85
7934;Totaal mannen en vrouwen;74 jaar;2006 tot 2011;0.02544;77447.0;1970.0;12.6
7935;Totaal mannen en vrouwen;74 jaar;2011;0.02365;78826.0;1865.0;13.03
7936;Totaal mannen en vrouwen;74 jaar;2012;0.02253;78783.0;1775.0;12.98
7937;Totaal mannen en vrouwen;74 jaar;2013;0.02366;79222.0;1875.0;13.11
7938;Totaal mannen en vrouwen;74 jaar;2014;0.02167;79832.0;1730.0;13.38
7939;Totaal mannen en vrouwen;74 jaar;2015;0.02239;79650.0;1784.0;13.15
7940;Totaal mannen en vrouwen;74 jaar;2011 tot 2016;0.02276;79275.0;1804.0;13.13
7941;Totaal mannen en vrouwen;74 jaar;2016;0.02214;79791.0;1767.0;13.22
7942;Totaal mannen en vrouwen;74 jaar;2017;0.02155;80388.0;1732.0;13.29
7943;Totaal mannen en vrouwen;74 jaar;2018;0.02208;80414.0;1775.0;13.3
7944;Totaal mannen en vrouwen;74 jaar;2019;0.0215;81048.0;1742.0;13.47
7945;Totaal mannen en vrouwen;74 jaar;2020;0.02171;80161.0;1741.0;12.89
7946;Totaal mannen en vrouwen;74 jaar;2016 tot 2021;0.02179;80372.0;1751.0;13.23
7947;Totaal mannen en vrouwen;74 jaar;2021;0.02263;79578.0;1801.0;13.0
7948;Totaal mannen en vrouwen;74 jaar;2022;0.0222;80319.0;1783.0;13.15
7949;Totaal mannen en vrouwen;74 jaar;2023;0.02177;80741.0;1758.0;13.29
7950;Totaal mannen en vrouwen;75 jaar;1861 tot 1866;;;;
7951;Totaal mannen en vrouwen;75 jaar;1866 tot 1871;;;;
7952;Totaal mannen en vrouwen;75 jaar;1871 tot 1876;;;;
7953;Totaal mannen en vrouwen;75 jaar;1876 tot 1881;;;;
7954;Totaal mannen en vrouwen;75 jaar;1881 tot 1886;;;;
7955;Totaal mannen en vrouwen;75 jaar;1886 tot 1891;;;;
7956;Totaal mannen en vrouwen;75 jaar;1891 tot 1896;;;;
7957;Totaal mannen en vrouwen;75 jaar;1896 tot 1901;;;;
7958;Totaal mannen en vrouwen;75 jaar;1901 tot 1906;;;;
7959;Totaal mannen en vrouwen;75 jaar;1906 tot 1911;;;;
7960;Totaal mannen en vrouwen;75 jaar;1911 tot 1916;;;;
7961;Totaal mannen en vrouwen;75 jaar;1916 tot 1921;;;;
7962;Totaal mannen en vrouwen;75 jaar;1921 tot 1926;;;;
7963;Totaal mannen en vrouwen;75 jaar;1926 tot 1931;;;;
7964;Totaal mannen en vrouwen;75 jaar;1931 tot 1936;;;;
7965;Totaal mannen en vrouwen;75 jaar;1936 tot 1941;;;;
7966;Totaal mannen en vrouwen;75 jaar;1941 tot 1946;;;;
7967;Totaal mannen en vrouwen;75 jaar;1950;0.05749;55473.0;3189.0;8.43
7968;Totaal mannen en vrouwen;75 jaar;1946 tot 1951;;;;
7969;Totaal mannen en vrouwen;75 jaar;1951;0.05481;56072.0;3073.0;8.39
7970;Totaal mannen en vrouwen;75 jaar;1952;0.0545;56849.0;3098.0;8.66
7971;Totaal mannen en vrouwen;75 jaar;1953;0.05843;56121.0;3279.0;8.46
7972;Totaal mannen en vrouwen;75 jaar;1954;0.05522;57154.0;3156.0;8.65
7973;Totaal mannen en vrouwen;75 jaar;1955;0.056;57409.0;3215.0;8.56
7974;Totaal mannen en vrouwen;75 jaar;1951 tot 1956;0.0558;56722.0;3165.0;8.54
7975;Totaal mannen en vrouwen;75 jaar;1956;0.05838;57283.0;3344.0;8.37
7976;Totaal mannen en vrouwen;75 jaar;1957;0.05752;58391.0;3359.0;8.72
7977;Totaal mannen en vrouwen;75 jaar;1958;0.05373;58788.0;3159.0;8.75
7978;Totaal mannen en vrouwen;75 jaar;1959;0.05401;59067.0;3190.0;8.84
7979;Totaal mannen en vrouwen;75 jaar;1960;0.05277;59106.0;3119.0;8.87
7980;Totaal mannen en vrouwen;75 jaar;1956 tot 1961;0.0552;58544.0;3232.0;8.72
7981;Totaal mannen en vrouwen;75 jaar;1961;0.05214;59513.0;3103.0;9.05
7982;Totaal mannen en vrouwen;75 jaar;1962;0.05316;58690.0;3120.0;8.8
7983;Totaal mannen en vrouwen;75 jaar;1963;0.05379;58469.0;3145.0;8.83
7984;Totaal mannen en vrouwen;75 jaar;1964;0.04904;58959.0;2891.0;9.32
7985;Totaal mannen en vrouwen;75 jaar;1965;0.05084;58567.0;2978.0;9.1
7986;Totaal mannen en vrouwen;75 jaar;1961 tot 1966;0.05178;58830.0;3046.0;9.02
7987;Totaal mannen en vrouwen;75 jaar;1966;0.05145;58522.0;3011.0;9.11
7988;Totaal mannen en vrouwen;75 jaar;1967;0.0507;58954.0;2989.0;9.38
7989;Totaal mannen en vrouwen;75 jaar;1968;0.05196;58715.0;3051.0;9.11
7990;Totaal mannen en vrouwen;75 jaar;1969;0.05164;57972.0;2994.0;9.19
7991;Totaal mannen en vrouwen;75 jaar;1970;0.05258;57990.0;3049.0;9.21
7992;Totaal mannen en vrouwen;75 jaar;1966 tot 1971;0.05169;58421.0;3020.0;9.2
7993;Totaal mannen en vrouwen;75 jaar;1971;0.05115;58679.0;3001.0;9.22
7994;Totaal mannen en vrouwen;75 jaar;1972;0.05223;58513.0;3056.0;9.11
7995;Totaal mannen en vrouwen;75 jaar;1973;0.04998;59741.0;2986.0;9.41
7996;Totaal mannen en vrouwen;75 jaar;1974;0.04826;60507.0;2920.0;9.63
7997;Totaal mannen en vrouwen;75 jaar;1975;0.04831;60121.0;2904.0;9.48
7998;Totaal mannen en vrouwen;75 jaar;1971 tot 1976;0.04996;59518.0;2973.0;9.37
7999;Totaal mannen en vrouwen;75 jaar;1976;0.04891;60460.0;2957.0;9.6
8000;Totaal mannen en vrouwen;75 jaar;1977;0.046;61655.0;2836.0;10.09
8001;Totaal mannen en vrouwen;75 jaar;1978;0.04584;61620.0;2825.0;9.92
8002;Totaal mannen en vrouwen;75 jaar;1979;0.04489;62490.0;2805.0;10.21
8003;Totaal mannen en vrouwen;75 jaar;1980;0.04354;62915.0;2739.0;10.24
8004;Totaal mannen en vrouwen;75 jaar;1976 tot 1981;0.04579;61837.0;2831.0;10.02
8005;Totaal mannen en vrouwen;75 jaar;1981;0.04489;63487.0;2850.0;10.27
8006;Totaal mannen en vrouwen;75 jaar;1982;0.04237;63723.0;2700.0;10.29
8007;Totaal mannen en vrouwen;75 jaar;1983;0.04224;64233.0;2713.0;10.35
8008;Totaal mannen en vrouwen;75 jaar;1984;0.04345;64368.0;2797.0;10.37
8009;Totaal mannen en vrouwen;75 jaar;1985;0.04388;64448.0;2828.0;10.33
8010;Totaal mannen en vrouwen;75 jaar;1981 tot 1986;0.04336;64054.0;2777.0;10.32
8011;Totaal mannen en vrouwen;75 jaar;1986;0.04249;64472.0;2739.0;10.33
8012;Totaal mannen en vrouwen;75 jaar;1987;0.04123;65498.0;2700.0;10.64
8013;Totaal mannen en vrouwen;75 jaar;1988;0.04007;65854.0;2639.0;10.63
8014;Totaal mannen en vrouwen;75 jaar;1989;0.04042;65739.0;2657.0;10.47
8015;Totaal mannen en vrouwen;75 jaar;1990;0.04054;66304.0;2688.0;10.57
8016;Totaal mannen en vrouwen;75 jaar;1986 tot 1991;0.04093;65585.0;2684.0;10.53
8017;Totaal mannen en vrouwen;75 jaar;1991;0.03875;66533.0;2578.0;10.63
8018;Totaal mannen en vrouwen;75 jaar;1992;0.03823;67051.0;2564.0;10.73
8019;Totaal mannen en vrouwen;75 jaar;1993;0.0402;66495.0;2673.0;10.42
8020;Totaal mannen en vrouwen;75 jaar;1994;0.03928;67621.0;2656.0;10.69
8021;Totaal mannen en vrouwen;75 jaar;1995;0.03887;67779.0;2634.0;10.66
8022;Totaal mannen en vrouwen;75 jaar;1991 tot 1996;0.03905;67103.0;2620.0;10.62
8023;Totaal mannen en vrouwen;75 jaar;1996;0.03813;67797.0;2585.0;10.67
8024;Totaal mannen en vrouwen;75 jaar;1997;0.03775;68740.0;2595.0;10.82
8025;Totaal mannen en vrouwen;75 jaar;1998;0.03711;68899.0;2557.0;10.85
8026;Totaal mannen en vrouwen;75 jaar;1999;0.03723;69068.0;2572.0;10.79
8027;Totaal mannen en vrouwen;75 jaar;2000;0.03674;69665.0;2560.0;10.84
8028;Totaal mannen en vrouwen;75 jaar;1996 tot 2001;0.0374;68837.0;2574.0;10.8
8029;Totaal mannen en vrouwen;75 jaar;2001;0.03597;70143.0;2523.0;10.94
8030;Totaal mannen en vrouwen;75 jaar;2002;0.03532;70472.0;2489.0;10.92
8031;Totaal mannen en vrouwen;75 jaar;2003;0.03385;71242.0;2412.0;11.02
8032;Totaal mannen en vrouwen;75 jaar;2004;0.0323;72366.0;2337.0;11.38
8033;Totaal mannen en vrouwen;75 jaar;2005;0.03294;73405.0;2418.0;11.43
8034;Totaal mannen en vrouwen;75 jaar;2001 tot 2006;0.03405;71539.0;2436.0;11.14
8035;Totaal mannen en vrouwen;75 jaar;2006;0.03058;74269.0;2271.0;11.59
8036;Totaal mannen en vrouwen;75 jaar;2007;0.02932;75044.0;2200.0;11.84
8037;Totaal mannen en vrouwen;75 jaar;2008;0.02862;75579.0;2163.0;11.89
8038;Totaal mannen en vrouwen;75 jaar;2009;0.02761;76046.0;2100.0;12.09
8039;Totaal mannen en vrouwen;75 jaar;2010;0.02801;76377.0;2140.0;12.16
8040;Totaal mannen en vrouwen;75 jaar;2006 tot 2011;0.02882;75477.0;2175.0;11.91
8041;Totaal mannen en vrouwen;75 jaar;2011;0.02628;76961.0;2023.0;12.33
8042;Totaal mannen en vrouwen;75 jaar;2012;0.02572;77008.0;1981.0;12.27
8043;Totaal mannen en vrouwen;75 jaar;2013;0.02452;77347.0;1896.0;12.41
8044;Totaal mannen en vrouwen;75 jaar;2014;0.02382;78102.0;1860.0;12.66
8045;Totaal mannen en vrouwen;75 jaar;2015;0.02484;77866.0;1934.0;12.44
8046;Totaal mannen en vrouwen;75 jaar;2011 tot 2016;0.025;77471.0;1937.0;12.42
8047;Totaal mannen en vrouwen;75 jaar;2016;0.02428;78024.0;1894.0;12.51
8048;Totaal mannen en vrouwen;75 jaar;2017;0.02395;78656.0;1884.0;12.57
8049;Totaal mannen en vrouwen;75 jaar;2018;0.02375;78639.0;1867.0;12.59
8050;Totaal mannen en vrouwen;75 jaar;2019;0.02357;79306.0;1869.0;12.76
8051;Totaal mannen en vrouwen;75 jaar;2020;0.02607;78420.0;2044.0;12.16
8052;Totaal mannen en vrouwen;75 jaar;2016 tot 2021;0.02432;78621.0;1912.0;12.51
8053;Totaal mannen en vrouwen;75 jaar;2021;0.02532;77777.0;1970.0;12.29
8054;Totaal mannen en vrouwen;75 jaar;2022;0.02463;78536.0;1935.0;12.44
8055;Totaal mannen en vrouwen;75 jaar;2023;0.02346;78983.0;1853.0;12.58
8056;Totaal mannen en vrouwen;76 jaar;1861 tot 1866;;;;
8057;Totaal mannen en vrouwen;76 jaar;1866 tot 1871;;;;
8058;Totaal mannen en vrouwen;76 jaar;1871 tot 1876;;;;
8059;Totaal mannen en vrouwen;76 jaar;1876 tot 1881;;;;
8060;Totaal mannen en vrouwen;76 jaar;1881 tot 1886;;;;
8061;Totaal mannen en vrouwen;76 jaar;1886 tot 1891;;;;
8062;Totaal mannen en vrouwen;76 jaar;1891 tot 1896;;;;
8063;Totaal mannen en vrouwen;76 jaar;1896 tot 1901;;;;
8064;Totaal mannen en vrouwen;76 jaar;1901 tot 1906;;;;
8065;Totaal mannen en vrouwen;76 jaar;1906 tot 1911;;;;
8066;Totaal mannen en vrouwen;76 jaar;1911 tot 1916;;;;
8067;Totaal mannen en vrouwen;76 jaar;1916 tot 1921;;;;
8068;Totaal mannen en vrouwen;76 jaar;1921 tot 1926;;;;
8069;Totaal mannen en vrouwen;76 jaar;1926 tot 1931;;;;
8070;Totaal mannen en vrouwen;76 jaar;1931 tot 1936;;;;
8071;Totaal mannen en vrouwen;76 jaar;1936 tot 1941;;;;
8072;Totaal mannen en vrouwen;76 jaar;1941 tot 1946;;;;
8073;Totaal mannen en vrouwen;76 jaar;1950;0.06672;52284.0;3488.0;7.91
8074;Totaal mannen en vrouwen;76 jaar;1946 tot 1951;;;;
8075;Totaal mannen en vrouwen;76 jaar;1951;0.06512;52999.0;3451.0;7.85
8076;Totaal mannen en vrouwen;76 jaar;1952;0.06253;53751.0;3361.0;8.13
8077;Totaal mannen en vrouwen;76 jaar;1953;0.06647;52842.0;3512.0;7.95
8078;Totaal mannen en vrouwen;76 jaar;1954;0.06181;53998.0;3338.0;8.12
8079;Totaal mannen en vrouwen;76 jaar;1955;0.0642;54194.0;3479.0;8.04
8080;Totaal mannen en vrouwen;76 jaar;1951 tot 1956;0.06401;53557.0;3428.0;8.02
8081;Totaal mannen en vrouwen;76 jaar;1956;0.06368;53939.0;3435.0;7.86
8082;Totaal mannen en vrouwen;76 jaar;1957;0.05942;55032.0;3270.0;8.23
8083;Totaal mannen en vrouwen;76 jaar;1958;0.05926;55629.0;3297.0;8.22
8084;Totaal mannen en vrouwen;76 jaar;1959;0.05854;55877.0;3271.0;8.32
8085;Totaal mannen en vrouwen;76 jaar;1960;0.05798;55987.0;3246.0;8.33
8086;Totaal mannen en vrouwen;76 jaar;1956 tot 1961;0.05972;55312.0;3303.0;8.2
8087;Totaal mannen en vrouwen;76 jaar;1961;0.05628;56410.0;3175.0;8.52
8088;Totaal mannen en vrouwen;76 jaar;1962;0.0584;55570.0;3245.0;8.26
8089;Totaal mannen en vrouwen;76 jaar;1963;0.06003;55324.0;3321.0;8.3
8090;Totaal mannen en vrouwen;76 jaar;1964;0.05405;56068.0;3030.0;8.78
