ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
8278;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2022;;;;;;;;;;;;;;
8279;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2023;;;;;;;;;;;;;;
8280;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zaanstreek (CR);2021;;;;;;;;;;;;;;
8281;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zaanstreek (CR);2022;;;;;;;;;;;;;;
8282;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zaanstreek (CR);2023;;;;;;;;;;;;;;
8283;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Amsterdam (CR);2021;;;;;;;;;;;;;;
8284;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Amsterdam (CR);2022;;;;;;;;;;;;;;
8285;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Amsterdam (CR);2023;;;;;;;;;;;;;;
8286;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2021;;;;;;;;;;;;;;
8287;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2022;;;;;;;;;;;;;;
8288;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2023;;;;;;;;;;;;;;
8289;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2021;;;;;;;;;;;;;;
8290;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2022;;;;;;;;;;;;;;
8291;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2023;;;;;;;;;;;;;;
8292;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2021;;;;;;;;;;;;;;
8293;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2022;;;;;;;;;;;;;;
8294;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2023;;;;;;;;;;;;;;
8295;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delft en Westland (CR);2021;;;;;;;;;;;;;;
8296;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delft en Westland (CR);2022;;;;;;;;;;;;;;
8297;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delft en Westland (CR);2023;;;;;;;;;;;;;;
8298;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2021;;;;;;;;;;;;;;
8299;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2022;;;;;;;;;;;;;;
8300;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2023;;;;;;;;;;;;;;
8301;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Rijnmond (CR);2021;;;;;;;;;;;;;;
8302;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Rijnmond (CR);2022;;;;;;;;;;;;;;
8303;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groot-Rijnmond (CR);2023;;;;;;;;;;;;;;
8304;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2021;;;;;;;;;;;;;;
8305;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2022;;;;;;;;;;;;;;
8306;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2023;;;;;;;;;;;;;;
8307;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2021;;;;;;;;;;;;;;
8308;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2022;;;;;;;;;;;;;;
8309;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2023;;;;;;;;;;;;;;
8310;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Zeeland (CR);2021;;;;;;;;;;;;;;
8311;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Zeeland (CR);2022;;;;;;;;;;;;;;
8312;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Zeeland (CR);2023;;;;;;;;;;;;;;
8313;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Noord-Brabant (CR);2021;;;;;;;;;;;;;;
8314;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Noord-Brabant (CR);2022;;;;;;;;;;;;;;
8315;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Noord-Brabant (CR);2023;;;;;;;;;;;;;;
8316;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2021;;;;;;;;;;;;;;
8317;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2022;;;;;;;;;;;;;;
8318;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2023;;;;;;;;;;;;;;
8319;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2021;;;;;;;;;;;;;;
8320;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2022;;;;;;;;;;;;;;
8321;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2023;;;;;;;;;;;;;;
8322;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2021;;;;;;;;;;;;;;
8323;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2022;;;;;;;;;;;;;;
8324;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2023;;;;;;;;;;;;;;
8325;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Limburg (CR);2021;;;;;;;;;;;;;;
8326;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Limburg (CR);2022;;;;;;;;;;;;;;
8327;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Limburg (CR);2023;;;;;;;;;;;;;;
8328;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Limburg (CR);2021;;;;;;;;;;;;;;
8329;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Limburg (CR);2022;;;;;;;;;;;;;;
8330;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Midden-Limburg (CR);2023;;;;;;;;;;;;;;
8331;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (CR);2021;;;;;;;;;;;;;;
8332;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (CR);2022;;;;;;;;;;;;;;
8333;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (CR);2023;;;;;;;;;;;;;;
8334;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (CR);2021;;;;;;;;;;;;;;
8335;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (CR);2022;;;;;;;;;;;;;;
8336;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (CR);2023;;;;;;;;;;;;;;
8337;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2021;;;;;;;;;;;;;;
8338;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2022;;;;;;;;;;;;;;
8339;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2023;;;;;;;;;;;;;;
8340;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Waddeneilanden (TR);2021;;;;;;;;;;;;;;
8341;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Waddeneilanden (TR);2022;;;;;;;;;;;;;;
8342;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Waddeneilanden (TR);2023;;;;;;;;;;;;;;
8343;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2021;100.0;0.7;676.0;8.4;3999.0;49.3;;3349.0;41.4;;182.0;2290.0;;
8344;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2022;67.0;0.5;224.0;4.1;2244.0;40.6;;2037.0;36.9;;37.0;666.0;;
8345;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2023;;;;;;;;;;;;;;
8346;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJsselmeerkust (TR);2021;;;;;;;;;;;;;;
8347;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJsselmeerkust (TR);2022;;;;;;;;;;;;;;
8348;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJsselmeerkust (TR);2023;;;;;;;;;;;;;;
8349;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Deltagebied (TR);2021;;;;;;;;;;;;;;
8350;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Deltagebied (TR);2022;;;;;;;;;;;;;;
8351;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Deltagebied (TR);2023;;;;;;;;;;;;;;
8352;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2021;;;;;;;;;;;;;;
8353;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2022;;;;;;;;;;;;;;
8354;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2023;;;;;;;;;;;;;;
8355;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2021;;;;;;;;;;;;;;
8356;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2022;;;;;;;;;;;;;;
8357;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2023;;;;;;;;;;;;;;
8358;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2021;;;;;;;;;;;;;;
8359;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2022;;;;;;;;;;;;;;
8360;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2023;;;;;;;;;;;;;;
8361;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2021;;;;;;;;;;;;;;
8362;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2022;58.0;0.4;268.0;5.6;2042.0;43.5;;1798.0;38.7;;27.0;578.0;;
8363;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2023;;;;;;;;;;;;;;
8364;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2021;;;;;;;;;;;;;;
8365;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2022;;;;;;;;;;;;;;
8366;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2023;;;;;;;;;;;;;;
8367;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (TR);2021;;;;;;;;;;;;;;
8368;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (TR);2022;;;;;;;;;;;;;;
8369;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (TR);2023;;;;;;;;;;;;;;
8370;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2021;;;;;;;;;;;;;;
8371;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2022;;;;;;;;;;;;;;
8372;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2023;;;;;;;;;;;;;;
8373;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2021;;;;;;;;;;;;;;
8374;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2022;;;;;;;;;;;;;;
8375;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2023;;;;;;;;;;;;;;
8376;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2021;;;;;;;;;;;;;;
8377;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2022;;;;;;;;;;;;;;
8378;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2023;;;;;;;;;;;;;;
8379;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2021;;;;;;;;;;;;;;
8380;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2022;;;;;;;;;;;;;;
8381;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2023;;;;;;;;;;;;;;
8382;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (TR);2021;;;;;;;;;;;;;;
8383;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (TR);2022;;;;;;;;;;;;;;
8384;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Limburg (TR);2023;;;;;;;;;;;;;;
8385;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2021;;;;;;;;;;;;;;
8386;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2022;;;;;;;;;;;;;;
8387;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2023;;;;;;;;;;;;;;
8388;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TR);2021;;;;;;;;;;;;;;
8389;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TR);2022;;;;;;;;;;;;;;
8390;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TR);2023;;;;;;;;;;;;;;
8391;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied onbekend (TR);2021;;;;;;;;;;;;;;
8392;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied onbekend (TR);2022;;;;;;;;;;;;;;
8393;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied onbekend (TR);2023;;;;;;;;;;;;;;
8394;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kust (TG);2021;119.0;0.8;767.0;7.8;4765.0;48.0;;4027.0;40.6;;210.0;2165.0;;
8395;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kust (TG);2022;87.0;0.6;267.0;3.7;2620.0;36.2;;2371.0;32.9;;44.0;609.0;;
8396;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kust (TG);2023;101.0;0.7;256.0;3.5;2836.0;36.7;;2606.0;33.7;;40.0;558.0;;
8397;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Watersportgebieden (TG);2021;126.0;0.9;591.0;5.6;3047.0;29.2;;2494.0;24.0;;76.0;721.0;;
8398;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Watersportgebieden (TG);2022;77.0;0.5;244.0;3.8;1533.0;23.5;;1300.0;20.0;;27.0;420.0;;
8399;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Watersportgebieden (TG);2023;72.0;0.5;161.0;2.8;1065.0;18.6;;924.0;16.4;;20.0;340.0;;
8400;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;67.0;0.5;803.0;14.0;3723.0;66.1;;2951.0;53.0;;230.0;4348.0;;
8401;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;79.0;0.6;320.0;4.7;2568.0;38.5;;2272.0;34.3;;33.0;494.0;;
8402;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;;;;;;;;;;;;;;
8403;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;;;;;;;;;;;;;;
8404;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;56.0;0.4;176.0;3.9;1303.0;28.6;;1144.0;25.3;;23.0;499.0;;
8405;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;;;;;;;;;;;;;;
8406;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;;;;;;;;;;;;;;
8407;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;;;;;;;;;;;;;;
8408;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;;;;;;;;;;;;;;
8409;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TG);2021;;;;;;;;;;;;;;
8410;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TG);2022;;;;;;;;;;;;;;
8411;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Nederland (TG);2023;;;;;;;;;;;;;;
8412;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
8413;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
8414;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
8415;Soort vakantie: actief;Waarde;Nederland;2021;2153.0;14.8;3368.0;1.6;21395.0;9.9;6.4;18027.0;8.4;5.4;1043.0;484.0;310.0;49.0
8416;Soort vakantie: actief;Waarde;Nederland;2022;1760.0;12.0;2583.0;1.5;16101.0;9.1;6.2;13518.0;7.7;5.2;783.0;445.0;303.0;49.0
8417;Soort vakantie: actief;Waarde;Nederland;2023;1560.0;10.5;2212.0;1.4;14692.0;9.4;6.6;12480.0;8.0;5.6;768.0;493.0;347.0;52.0
8418;Soort vakantie: actief;Waarde;Noord-Nederland (LD);2021;582.0;4.0;670.0;1.2;4476.0;7.7;6.7;3805.0;6.5;5.7;220.0;379.0;329.0;49.0
8419;Soort vakantie: actief;Waarde;Noord-Nederland (LD);2022;529.0;3.6;615.0;1.2;4070.0;7.7;6.6;3455.0;6.5;5.6;199.0;376.0;324.0;49.0
8420;Soort vakantie: actief;Waarde;Noord-Nederland (LD);2023;479.0;3.2;535.0;1.1;3446.0;7.2;6.4;2911.0;6.1;5.4;204.0;426.0;381.0;59.0
8421;Soort vakantie: actief;Waarde;Oost-Nederland (LD);2021;795.0;5.5;960.0;1.2;5912.0;7.4;6.2;4951.0;6.2;5.2;268.0;338.0;280.0;45.0
8422;Soort vakantie: actief;Waarde;Oost-Nederland (LD);2022;647.0;4.4;776.0;1.2;5022.0;7.8;6.5;4246.0;6.6;5.5;227.0;350.0;292.0;45.0
8423;Soort vakantie: actief;Waarde;Oost-Nederland (LD);2023;567.0;3.8;690.0;1.2;4349.0;7.7;6.3;3660.0;6.5;5.3;215.0;379.0;312.0;49.0
8424;Soort vakantie: actief;Waarde;West-Nederland (LD);2021;720.0;5.0;837.0;1.2;5372.0;7.5;6.4;4536.0;6.3;5.4;292.0;406.0;349.0;54.0
8425;Soort vakantie: actief;Waarde;West-Nederland (LD);2022;571.0;3.9;661.0;1.2;3869.0;6.8;5.9;3208.0;5.6;4.9;202.0;354.0;306.0;52.0
8426;Soort vakantie: actief;Waarde;West-Nederland (LD);2023;450.0;3.0;514.0;1.1;3569.0;7.9;6.9;3055.0;6.8;5.9;175.0;388.0;341.0;49.0
8427;Soort vakantie: actief;Waarde;Zuid-Nederland (LD);2021;640.0;4.4;777.0;1.2;4777.0;7.5;6.2;4001.0;6.3;5.2;215.0;336.0;277.0;45.0
8428;Soort vakantie: actief;Waarde;Zuid-Nederland (LD);2022;457.0;3.1;516.0;1.1;3028.0;6.6;5.9;2512.0;5.5;4.9;149.0;326.0;289.0;49.0
8429;Soort vakantie: actief;Waarde;Zuid-Nederland (LD);2023;413.0;2.8;458.0;1.1;3163.0;7.7;6.9;2705.0;6.5;5.9;167.0;403.0;364.0;53.0
8430;Soort vakantie: actief;Waarde;Landsdeel onbekend (LD);2021;112.0;0.8;125.0;1.1;858.0;7.7;6.9;734.0;6.6;5.9;47.0;420.0;376.0;55.0
8431;Soort vakantie: actief;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
8432;Soort vakantie: actief;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
8433;Soort vakantie: actief;Waarde;Groningen (PV);2021;82.0;0.6;85.0;1.0;507.0;6.2;6.0;422.0;5.2;5.0;20.0;241.0;233.0;39.0
8434;Soort vakantie: actief;Waarde;Groningen (PV);2022;41.0;0.3;45.0;1.1;227.0;5.6;5.0;181.0;4.4;4.0;10.0;247.0;223.0;44.0
8435;Soort vakantie: actief;Waarde;Groningen (PV);2023;;;;;;;;;;;;;;
8436;Soort vakantie: actief;Waarde;Fryslân (PV);2021;312.0;2.2;332.0;1.1;2274.0;7.3;6.8;1942.0;6.2;5.8;128.0;409.0;384.0;56.0
8437;Soort vakantie: actief;Waarde;Fryslân (PV);2022;311.0;2.1;353.0;1.1;2292.0;7.4;6.5;1939.0;6.2;5.5;125.0;403.0;355.0;55.0
8438;Soort vakantie: actief;Waarde;Fryslân (PV);2023;307.0;2.1;337.0;1.1;2197.0;7.2;6.5;1860.0;6.1;5.5;139.0;454.0;414.0;63.0
8439;Soort vakantie: actief;Waarde;Drenthe (PV);2021;233.0;1.6;253.0;1.1;1695.0;7.3;6.7;1442.0;6.2;5.7;73.0;314.0;289.0;43.0
8440;Soort vakantie: actief;Waarde;Drenthe (PV);2022;202.0;1.4;217.0;1.1;1551.0;7.7;7.2;1334.0;6.6;6.2;64.0;316.0;294.0;41.0
8441;Soort vakantie: actief;Waarde;Drenthe (PV);2023;131.0;0.9;142.0;1.1;1004.0;7.7;7.1;863.0;6.6;6.1;51.0;389.0;359.0;51.0
8442;Soort vakantie: actief;Waarde;Overijssel (PV);2021;292.0;2.0;326.0;1.1;2114.0;7.2;6.5;1788.0;6.1;5.5;96.0;327.0;294.0;45.0
8443;Soort vakantie: actief;Waarde;Overijssel (PV);2022;243.0;1.7;256.0;1.1;1851.0;7.6;7.2;1595.0;6.6;6.2;84.0;344.0;326.0;45.0
8444;Soort vakantie: actief;Waarde;Overijssel (PV);2023;196.0;1.3;208.0;1.1;1416.0;7.2;6.8;1209.0;6.2;5.8;67.0;343.0;323.0;47.0
8445;Soort vakantie: actief;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
8446;Soort vakantie: actief;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
8447;Soort vakantie: actief;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
8448;Soort vakantie: actief;Waarde;Gelderland (PV);2021;544.0;3.7;623.0;1.1;3698.0;6.8;5.9;3075.0;5.7;4.9;169.0;310.0;271.0;46.0
8449;Soort vakantie: actief;Waarde;Gelderland (PV);2022;423.0;2.9;495.0;1.2;2990.0;7.1;6.0;2496.0;5.9;5.0;135.0;318.0;272.0;45.0
8450;Soort vakantie: actief;Waarde;Gelderland (PV);2023;405.0;2.7;465.0;1.1;2843.0;7.0;6.1;2378.0;5.9;5.1;144.0;354.0;308.0;50.0
8451;Soort vakantie: actief;Waarde;Utrecht (PV);2021;82.0;0.6;84.0;1.0;555.0;6.8;6.6;471.0;5.8;5.6;32.0;393.0;384.0;58.0
8452;Soort vakantie: actief;Waarde;Utrecht (PV);2022;88.0;0.6;94.0;1.1;514.0;5.9;5.5;420.0;4.8;4.5;24.0;274.0;255.0;47.0
8453;Soort vakantie: actief;Waarde;Utrecht (PV);2023;84.0;0.6;91.0;1.1;522.0;6.2;5.7;431.0;5.1;4.7;24.0;284.0;263.0;46.0
8454;Soort vakantie: actief;Waarde;Noord-Holland (PV);2021;323.0;2.2;357.0;1.1;2223.0;6.9;6.2;1866.0;5.8;5.2;122.0;379.0;343.0;55.0
8455;Soort vakantie: actief;Waarde;Noord-Holland (PV);2022;278.0;1.9;304.0;1.1;1825.0;6.6;6.0;1520.0;5.5;5.0;101.0;363.0;332.0;55.0
8456;Soort vakantie: actief;Waarde;Noord-Holland (PV);2023;188.0;1.3;205.0;1.1;1655.0;8.8;8.1;1450.0;7.7;7.1;76.0;404.0;370.0;46.0
8457;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2021;163.0;1.1;168.0;1.0;971.0;6.0;5.8;803.0;4.9;4.8;50.0;309.0;300.0;52.0
8458;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2022;102.0;0.7;107.0;1.1;546.0;5.3;5.1;438.0;4.3;4.1;25.0;247.0;235.0;46.0
8459;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2023;82.0;0.6;83.0;1.0;405.0;4.9;4.9;322.0;3.9;3.9;22.0;262.0;259.0;53.0
8460;Soort vakantie: actief;Waarde;Zeeland (PV);2021;213.0;1.5;229.0;1.1;1624.0;7.6;7.1;1395.0;6.6;6.1;87.0;410.0;382.0;54.0
