ID;Afvalsoort;RegioS;Perioden;HoeveelheidHuishoudelijkAfval_1
2319;Totaal huishoudelijk afval;Dantumadiel;2020;662.8
2320;Totaal huishoudelijk afval;Dantumadiel;2021;661.0
2321;Totaal huishoudelijk afval;Dantumadiel;2022;611.7
2322;Totaal huishoudelijk afval;Dantumadiel;2023;627.0
2323;Totaal huishoudelijk afval;Delft;2001;541.5
2324;Totaal huishoudelijk afval;Delft;2002;501.2
2325;Totaal huishoudelijk afval;Delft;2003;473.7
2326;Totaal huishoudelijk afval;Delft;2004;475.5
2327;Totaal huishoudelijk afval;Delft;2005;483.5
2328;Totaal huishoudelijk afval;Delft;2006;
2329;Totaal huishoudelijk afval;Delft;2007;461.6
2330;Totaal huishoudelijk afval;Delft;2008;
2331;Totaal huishoudelijk afval;Delft;2009;457.9
2332;Totaal huishoudelijk afval;Delft;2010;
2333;Totaal huishoudelijk afval;Delft;2011;434.2
2334;Totaal huishoudelijk afval;Delft;2012;410.5
2335;Totaal huishoudelijk afval;Delft;2013;398.4
2336;Totaal huishoudelijk afval;Delft;2014;
2337;Totaal huishoudelijk afval;Delft;2015;393.7
2338;Totaal huishoudelijk afval;Delft;2016;393.6
2339;Totaal huishoudelijk afval;Delft;2017;
2340;Totaal huishoudelijk afval;Delft;2018;
2341;Totaal huishoudelijk afval;Delft;2019;
2342;Totaal huishoudelijk afval;Delft;2020;
2343;Totaal huishoudelijk afval;Delft;2021;
2344;Totaal huishoudelijk afval;Delft;2022;352.1
2345;Totaal huishoudelijk afval;Delft;2023;299.2
2346;Totaal huishoudelijk afval;Delfzijl;2001;699.0
2347;Totaal huishoudelijk afval;Delfzijl;2002;768.4
2348;Totaal huishoudelijk afval;Delfzijl;2003;757.4
2349;Totaal huishoudelijk afval;Delfzijl;2004;887.5
2350;Totaal huishoudelijk afval;Delfzijl;2005;758.5
2351;Totaal huishoudelijk afval;Delfzijl;2006;876.4
2352;Totaal huishoudelijk afval;Delfzijl;2007;872.6
2353;Totaal huishoudelijk afval;Delfzijl;2008;762.9
2354;Totaal huishoudelijk afval;Delfzijl;2009;836.1
2355;Totaal huishoudelijk afval;Delfzijl;2010;715.0
2356;Totaal huishoudelijk afval;Delfzijl;2011;672.6
2357;Totaal huishoudelijk afval;Delfzijl;2012;605.1
2358;Totaal huishoudelijk afval;Delfzijl;2013;591.6
2359;Totaal huishoudelijk afval;Delfzijl;2014;575.4
2360;Totaal huishoudelijk afval;Delfzijl;2015;583.4
2361;Totaal huishoudelijk afval;Delfzijl;2016;590.3
2362;Totaal huishoudelijk afval;Delfzijl;2017;597.9
2363;Totaal huishoudelijk afval;Delfzijl;2018;596.4
2364;Totaal huishoudelijk afval;Delfzijl;2019;609.1
2365;Totaal huishoudelijk afval;Delfzijl;2020;643.2
2366;Totaal huishoudelijk afval;Delfzijl;2021;
2367;Totaal huishoudelijk afval;Delfzijl;2022;
2368;Totaal huishoudelijk afval;Delfzijl;2023;
2369;Totaal huishoudelijk afval;Denekamp;2001;498.7
2370;Totaal huishoudelijk afval;Denekamp;2002;620.8
2371;Totaal huishoudelijk afval;Denekamp;2003;
2372;Totaal huishoudelijk afval;Denekamp;2004;
2373;Totaal huishoudelijk afval;Denekamp;2005;
2374;Totaal huishoudelijk afval;Denekamp;2006;
2375;Totaal huishoudelijk afval;Denekamp;2007;
2376;Totaal huishoudelijk afval;Denekamp;2008;
2377;Totaal huishoudelijk afval;Denekamp;2009;
2378;Totaal huishoudelijk afval;Denekamp;2010;
2379;Totaal huishoudelijk afval;Denekamp;2011;
2380;Totaal huishoudelijk afval;Denekamp;2012;
2381;Totaal huishoudelijk afval;Denekamp;2013;
2382;Totaal huishoudelijk afval;Denekamp;2014;
2383;Totaal huishoudelijk afval;Denekamp;2015;
2384;Totaal huishoudelijk afval;Denekamp;2016;
2385;Totaal huishoudelijk afval;Denekamp;2017;
2386;Totaal huishoudelijk afval;Denekamp;2018;
2387;Totaal huishoudelijk afval;Denekamp;2019;
2388;Totaal huishoudelijk afval;Denekamp;2020;
2389;Totaal huishoudelijk afval;Denekamp;2021;
2390;Totaal huishoudelijk afval;Denekamp;2022;
2391;Totaal huishoudelijk afval;Denekamp;2023;
2392;Totaal huishoudelijk afval;Deurne;2001;422.8
2393;Totaal huishoudelijk afval;Deurne;2002;424.0
2394;Totaal huishoudelijk afval;Deurne;2003;430.3
2395;Totaal huishoudelijk afval;Deurne;2004;
2396;Totaal huishoudelijk afval;Deurne;2005;
2397;Totaal huishoudelijk afval;Deurne;2006;322.9
2398;Totaal huishoudelijk afval;Deurne;2007;
2399;Totaal huishoudelijk afval;Deurne;2008;
2400;Totaal huishoudelijk afval;Deurne;2009;323.2
2401;Totaal huishoudelijk afval;Deurne;2010;346.1
2402;Totaal huishoudelijk afval;Deurne;2011;
2403;Totaal huishoudelijk afval;Deurne;2012;
2404;Totaal huishoudelijk afval;Deurne;2013;
2405;Totaal huishoudelijk afval;Deurne;2014;
2406;Totaal huishoudelijk afval;Deurne;2015;
2407;Totaal huishoudelijk afval;Deurne;2016;297.8
2408;Totaal huishoudelijk afval;Deurne;2017;299.8
2409;Totaal huishoudelijk afval;Deurne;2018;308.7
2410;Totaal huishoudelijk afval;Deurne;2019;311.4
2411;Totaal huishoudelijk afval;Deurne;2020;349.1
2412;Totaal huishoudelijk afval;Deurne;2021;324.4
2413;Totaal huishoudelijk afval;Deurne;2022;294.8
2414;Totaal huishoudelijk afval;Deurne;2023;299.8
2415;Totaal huishoudelijk afval;Deventer;2001;571.8
2416;Totaal huishoudelijk afval;Deventer;2002;486.0
2417;Totaal huishoudelijk afval;Deventer;2003;454.7
2418;Totaal huishoudelijk afval;Deventer;2004;488.6
2419;Totaal huishoudelijk afval;Deventer;2005;483.6
2420;Totaal huishoudelijk afval;Deventer;2006;508.8
2421;Totaal huishoudelijk afval;Deventer;2007;521.3
2422;Totaal huishoudelijk afval;Deventer;2008;523.5
2423;Totaal huishoudelijk afval;Deventer;2009;509.3
2424;Totaal huishoudelijk afval;Deventer;2010;503.0
2425;Totaal huishoudelijk afval;Deventer;2011;504.8
2426;Totaal huishoudelijk afval;Deventer;2012;485.3
2427;Totaal huishoudelijk afval;Deventer;2013;400.0
2428;Totaal huishoudelijk afval;Deventer;2014;406.8
2429;Totaal huishoudelijk afval;Deventer;2015;412.4
2430;Totaal huishoudelijk afval;Deventer;2016;388.4
2431;Totaal huishoudelijk afval;Deventer;2017;374.1
2432;Totaal huishoudelijk afval;Deventer;2018;374.5
2433;Totaal huishoudelijk afval;Deventer;2019;376.7
2434;Totaal huishoudelijk afval;Deventer;2020;394.4
2435;Totaal huishoudelijk afval;Deventer;2021;377.1
2436;Totaal huishoudelijk afval;Deventer;2022;348.1
2437;Totaal huishoudelijk afval;Deventer;2023;362.1
2438;Totaal huishoudelijk afval;Didam;2001;587.6
2439;Totaal huishoudelijk afval;Didam;2002;610.0
2440;Totaal huishoudelijk afval;Didam;2003;600.7
2441;Totaal huishoudelijk afval;Didam;2004;608.5
2442;Totaal huishoudelijk afval;Didam;2005;
2443;Totaal huishoudelijk afval;Didam;2006;
2444;Totaal huishoudelijk afval;Didam;2007;
2445;Totaal huishoudelijk afval;Didam;2008;
2446;Totaal huishoudelijk afval;Didam;2009;
2447;Totaal huishoudelijk afval;Didam;2010;
2448;Totaal huishoudelijk afval;Didam;2011;
2449;Totaal huishoudelijk afval;Didam;2012;
2450;Totaal huishoudelijk afval;Didam;2013;
2451;Totaal huishoudelijk afval;Didam;2014;
2452;Totaal huishoudelijk afval;Didam;2015;
2453;Totaal huishoudelijk afval;Didam;2016;
2454;Totaal huishoudelijk afval;Didam;2017;
2455;Totaal huishoudelijk afval;Didam;2018;
2456;Totaal huishoudelijk afval;Didam;2019;
2457;Totaal huishoudelijk afval;Didam;2020;
2458;Totaal huishoudelijk afval;Didam;2021;
2459;Totaal huishoudelijk afval;Didam;2022;
2460;Totaal huishoudelijk afval;Didam;2023;
2461;Totaal huishoudelijk afval;Diemen;2001;544.6
2462;Totaal huishoudelijk afval;Diemen;2002;517.7
2463;Totaal huishoudelijk afval;Diemen;2003;552.9
2464;Totaal huishoudelijk afval;Diemen;2004;535.7
2465;Totaal huishoudelijk afval;Diemen;2005;520.8
2466;Totaal huishoudelijk afval;Diemen;2006;533.8
2467;Totaal huishoudelijk afval;Diemen;2007;532.0
2468;Totaal huishoudelijk afval;Diemen;2008;515.1
2469;Totaal huishoudelijk afval;Diemen;2009;
2470;Totaal huishoudelijk afval;Diemen;2010;
2471;Totaal huishoudelijk afval;Diemen;2011;
2472;Totaal huishoudelijk afval;Diemen;2012;
2473;Totaal huishoudelijk afval;Diemen;2013;423.6
2474;Totaal huishoudelijk afval;Diemen;2014;428.2
2475;Totaal huishoudelijk afval;Diemen;2015;
2476;Totaal huishoudelijk afval;Diemen;2016;412.9
2477;Totaal huishoudelijk afval;Diemen;2017;
2478;Totaal huishoudelijk afval;Diemen;2018;419.7
2479;Totaal huishoudelijk afval;Diemen;2019;415.9
2480;Totaal huishoudelijk afval;Diemen;2020;
2481;Totaal huishoudelijk afval;Diemen;2021;531.9
2482;Totaal huishoudelijk afval;Diemen;2022;412.5
2483;Totaal huishoudelijk afval;Diemen;2023;415.3
2484;Totaal huishoudelijk afval;Dijk en Waard;2001;
2485;Totaal huishoudelijk afval;Dijk en Waard;2002;
2486;Totaal huishoudelijk afval;Dijk en Waard;2003;
2487;Totaal huishoudelijk afval;Dijk en Waard;2004;
2488;Totaal huishoudelijk afval;Dijk en Waard;2005;
2489;Totaal huishoudelijk afval;Dijk en Waard;2006;
2490;Totaal huishoudelijk afval;Dijk en Waard;2007;
2491;Totaal huishoudelijk afval;Dijk en Waard;2008;
2492;Totaal huishoudelijk afval;Dijk en Waard;2009;
2493;Totaal huishoudelijk afval;Dijk en Waard;2010;
2494;Totaal huishoudelijk afval;Dijk en Waard;2011;
2495;Totaal huishoudelijk afval;Dijk en Waard;2012;
2496;Totaal huishoudelijk afval;Dijk en Waard;2013;
2497;Totaal huishoudelijk afval;Dijk en Waard;2014;
2498;Totaal huishoudelijk afval;Dijk en Waard;2015;
2499;Totaal huishoudelijk afval;Dijk en Waard;2016;
2500;Totaal huishoudelijk afval;Dijk en Waard;2017;
2501;Totaal huishoudelijk afval;Dijk en Waard;2018;
2502;Totaal huishoudelijk afval;Dijk en Waard;2019;
2503;Totaal huishoudelijk afval;Dijk en Waard;2020;
2504;Totaal huishoudelijk afval;Dijk en Waard;2021;
2505;Totaal huishoudelijk afval;Dijk en Waard;2022;539.2
2506;Totaal huishoudelijk afval;Dijk en Waard;2023;513.7
2507;Totaal huishoudelijk afval;Dinkelland;2001;
2508;Totaal huishoudelijk afval;Dinkelland;2002;
2509;Totaal huishoudelijk afval;Dinkelland;2003;596.7
2510;Totaal huishoudelijk afval;Dinkelland;2004;608.5
2511;Totaal huishoudelijk afval;Dinkelland;2005;630.4
2512;Totaal huishoudelijk afval;Dinkelland;2006;629.0
2513;Totaal huishoudelijk afval;Dinkelland;2007;594.7
2514;Totaal huishoudelijk afval;Dinkelland;2008;614.0
2515;Totaal huishoudelijk afval;Dinkelland;2009;608.6
2516;Totaal huishoudelijk afval;Dinkelland;2010;609.9
2517;Totaal huishoudelijk afval;Dinkelland;2011;585.2
2518;Totaal huishoudelijk afval;Dinkelland;2012;
2519;Totaal huishoudelijk afval;Dinkelland;2013;
2520;Totaal huishoudelijk afval;Dinkelland;2014;549.3
2521;Totaal huishoudelijk afval;Dinkelland;2015;539.0
2522;Totaal huishoudelijk afval;Dinkelland;2016;
2523;Totaal huishoudelijk afval;Dinkelland;2017;
2524;Totaal huishoudelijk afval;Dinkelland;2018;
2525;Totaal huishoudelijk afval;Dinkelland;2019;466.1
2526;Totaal huishoudelijk afval;Dinkelland;2020;448.9
2527;Totaal huishoudelijk afval;Dinkelland;2021;432.6
2528;Totaal huishoudelijk afval;Dinkelland;2022;447.0
2529;Totaal huishoudelijk afval;Dinkelland;2023;463.3
2530;Totaal huishoudelijk afval;Dinxperlo;2001;540.8
2531;Totaal huishoudelijk afval;Dinxperlo;2002;
2532;Totaal huishoudelijk afval;Dinxperlo;2003;639.9
2533;Totaal huishoudelijk afval;Dinxperlo;2004;615.0
2534;Totaal huishoudelijk afval;Dinxperlo;2005;
2535;Totaal huishoudelijk afval;Dinxperlo;2006;
2536;Totaal huishoudelijk afval;Dinxperlo;2007;
2537;Totaal huishoudelijk afval;Dinxperlo;2008;
2538;Totaal huishoudelijk afval;Dinxperlo;2009;
2539;Totaal huishoudelijk afval;Dinxperlo;2010;
2540;Totaal huishoudelijk afval;Dinxperlo;2011;
2541;Totaal huishoudelijk afval;Dinxperlo;2012;
2542;Totaal huishoudelijk afval;Dinxperlo;2013;
2543;Totaal huishoudelijk afval;Dinxperlo;2014;
2544;Totaal huishoudelijk afval;Dinxperlo;2015;
2545;Totaal huishoudelijk afval;Dinxperlo;2016;
2546;Totaal huishoudelijk afval;Dinxperlo;2017;
2547;Totaal huishoudelijk afval;Dinxperlo;2018;
2548;Totaal huishoudelijk afval;Dinxperlo;2019;
2549;Totaal huishoudelijk afval;Dinxperlo;2020;
2550;Totaal huishoudelijk afval;Dinxperlo;2021;
2551;Totaal huishoudelijk afval;Dinxperlo;2022;
2552;Totaal huishoudelijk afval;Dinxperlo;2023;
2553;Totaal huishoudelijk afval;Dirksland;2001;559.8
2554;Totaal huishoudelijk afval;Dirksland;2002;545.7
2555;Totaal huishoudelijk afval;Dirksland;2003;586.4
2556;Totaal huishoudelijk afval;Dirksland;2004;553.8
2557;Totaal huishoudelijk afval;Dirksland;2005;569.9
2558;Totaal huishoudelijk afval;Dirksland;2006;551.9
2559;Totaal huishoudelijk afval;Dirksland;2007;559.6
2560;Totaal huishoudelijk afval;Dirksland;2008;575.7
2561;Totaal huishoudelijk afval;Dirksland;2009;517.3
2562;Totaal huishoudelijk afval;Dirksland;2010;482.1
2563;Totaal huishoudelijk afval;Dirksland;2011;505.1
2564;Totaal huishoudelijk afval;Dirksland;2012;487.3
2565;Totaal huishoudelijk afval;Dirksland;2013;
2566;Totaal huishoudelijk afval;Dirksland;2014;
2567;Totaal huishoudelijk afval;Dirksland;2015;
2568;Totaal huishoudelijk afval;Dirksland;2016;
2569;Totaal huishoudelijk afval;Dirksland;2017;
2570;Totaal huishoudelijk afval;Dirksland;2018;
2571;Totaal huishoudelijk afval;Dirksland;2019;
2572;Totaal huishoudelijk afval;Dirksland;2020;
2573;Totaal huishoudelijk afval;Dirksland;2021;
2574;Totaal huishoudelijk afval;Dirksland;2022;
2575;Totaal huishoudelijk afval;Dirksland;2023;
2576;Totaal huishoudelijk afval;Dodewaard;2001;
2577;Totaal huishoudelijk afval;Dodewaard;2002;
2578;Totaal huishoudelijk afval;Dodewaard;2003;
2579;Totaal huishoudelijk afval;Dodewaard;2004;
2580;Totaal huishoudelijk afval;Dodewaard;2005;
2581;Totaal huishoudelijk afval;Dodewaard;2006;
2582;Totaal huishoudelijk afval;Dodewaard;2007;
2583;Totaal huishoudelijk afval;Dodewaard;2008;
2584;Totaal huishoudelijk afval;Dodewaard;2009;
2585;Totaal huishoudelijk afval;Dodewaard;2010;
2586;Totaal huishoudelijk afval;Dodewaard;2011;
2587;Totaal huishoudelijk afval;Dodewaard;2012;
2588;Totaal huishoudelijk afval;Dodewaard;2013;
2589;Totaal huishoudelijk afval;Dodewaard;2014;
2590;Totaal huishoudelijk afval;Dodewaard;2015;
2591;Totaal huishoudelijk afval;Dodewaard;2016;
2592;Totaal huishoudelijk afval;Dodewaard;2017;
2593;Totaal huishoudelijk afval;Dodewaard;2018;
2594;Totaal huishoudelijk afval;Dodewaard;2019;
2595;Totaal huishoudelijk afval;Dodewaard;2020;
2596;Totaal huishoudelijk afval;Dodewaard;2021;
2597;Totaal huishoudelijk afval;Dodewaard;2022;
2598;Totaal huishoudelijk afval;Dodewaard;2023;
2599;Totaal huishoudelijk afval;Doesburg;2001;648.2
2600;Totaal huishoudelijk afval;Doesburg;2002;694.6
2601;Totaal huishoudelijk afval;Doesburg;2003;669.6
2602;Totaal huishoudelijk afval;Doesburg;2004;690.1
2603;Totaal huishoudelijk afval;Doesburg;2005;584.3
2604;Totaal huishoudelijk afval;Doesburg;2006;581.4
2605;Totaal huishoudelijk afval;Doesburg;2007;584.1
2606;Totaal huishoudelijk afval;Doesburg;2008;573.2
2607;Totaal huishoudelijk afval;Doesburg;2009;526.8
2608;Totaal huishoudelijk afval;Doesburg;2010;530.5
2609;Totaal huishoudelijk afval;Doesburg;2011;515.0
2610;Totaal huishoudelijk afval;Doesburg;2012;
2611;Totaal huishoudelijk afval;Doesburg;2013;
2612;Totaal huishoudelijk afval;Doesburg;2014;
2613;Totaal huishoudelijk afval;Doesburg;2015;444.4
2614;Totaal huishoudelijk afval;Doesburg;2016;458.1
2615;Totaal huishoudelijk afval;Doesburg;2017;456.5
2616;Totaal huishoudelijk afval;Doesburg;2018;396.1
2617;Totaal huishoudelijk afval;Doesburg;2019;369.8
2618;Totaal huishoudelijk afval;Doesburg;2020;429.4
2619;Totaal huishoudelijk afval;Doesburg;2021;428.3
2620;Totaal huishoudelijk afval;Doesburg;2022;425.5
2621;Totaal huishoudelijk afval;Doesburg;2023;438.4
2622;Totaal huishoudelijk afval;Doetinchem;2001;559.1
2623;Totaal huishoudelijk afval;Doetinchem;2002;575.4
2624;Totaal huishoudelijk afval;Doetinchem;2003;555.2
2625;Totaal huishoudelijk afval;Doetinchem;2004;571.2
2626;Totaal huishoudelijk afval;Doetinchem;2005;575.2
2627;Totaal huishoudelijk afval;Doetinchem;2006;
2628;Totaal huishoudelijk afval;Doetinchem;2007;
2629;Totaal huishoudelijk afval;Doetinchem;2008;592.8
2630;Totaal huishoudelijk afval;Doetinchem;2009;590.6
2631;Totaal huishoudelijk afval;Doetinchem;2010;557.2
2632;Totaal huishoudelijk afval;Doetinchem;2011;558.4
2633;Totaal huishoudelijk afval;Doetinchem;2012;564.6
2634;Totaal huishoudelijk afval;Doetinchem;2013;540.6
2635;Totaal huishoudelijk afval;Doetinchem;2014;552.5
2636;Totaal huishoudelijk afval;Doetinchem;2015;
2637;Totaal huishoudelijk afval;Doetinchem;2016;552.8
2638;Totaal huishoudelijk afval;Doetinchem;2017;550.3
2639;Totaal huishoudelijk afval;Doetinchem;2018;559.4
2640;Totaal huishoudelijk afval;Doetinchem;2019;535.0
2641;Totaal huishoudelijk afval;Doetinchem;2020;
2642;Totaal huishoudelijk afval;Doetinchem;2021;565.4
2643;Totaal huishoudelijk afval;Doetinchem;2022;
2644;Totaal huishoudelijk afval;Doetinchem;2023;504.5
2645;Totaal huishoudelijk afval;Dongen;2001;616.0
2646;Totaal huishoudelijk afval;Dongen;2002;631.9
2647;Totaal huishoudelijk afval;Dongen;2003;651.0
2648;Totaal huishoudelijk afval;Dongen;2004;716.8
2649;Totaal huishoudelijk afval;Dongen;2005;671.2
2650;Totaal huishoudelijk afval;Dongen;2006;644.0
2651;Totaal huishoudelijk afval;Dongen;2007;710.0
2652;Totaal huishoudelijk afval;Dongen;2008;693.9
2653;Totaal huishoudelijk afval;Dongen;2009;694.0
2654;Totaal huishoudelijk afval;Dongen;2010;684.2
2655;Totaal huishoudelijk afval;Dongen;2011;704.9
2656;Totaal huishoudelijk afval;Dongen;2012;706.0
2657;Totaal huishoudelijk afval;Dongen;2013;666.5
2658;Totaal huishoudelijk afval;Dongen;2014;677.4
2659;Totaal huishoudelijk afval;Dongen;2015;729.1
2660;Totaal huishoudelijk afval;Dongen;2016;620.7
2661;Totaal huishoudelijk afval;Dongen;2017;644.8
2662;Totaal huishoudelijk afval;Dongen;2018;612.6
2663;Totaal huishoudelijk afval;Dongen;2019;598.4
2664;Totaal huishoudelijk afval;Dongen;2020;667.7
2665;Totaal huishoudelijk afval;Dongen;2021;614.6
2666;Totaal huishoudelijk afval;Dongen;2022;592.9
2667;Totaal huishoudelijk afval;Dongen;2023;617.7
2668;Totaal huishoudelijk afval;Dongeradeel;2001;
2669;Totaal huishoudelijk afval;Dongeradeel;2002;574.5
2670;Totaal huishoudelijk afval;Dongeradeel;2003;547.2
2671;Totaal huishoudelijk afval;Dongeradeel;2004;603.0
2672;Totaal huishoudelijk afval;Dongeradeel;2005;616.2
2673;Totaal huishoudelijk afval;Dongeradeel;2006;605.2
2674;Totaal huishoudelijk afval;Dongeradeel;2007;628.9
2675;Totaal huishoudelijk afval;Dongeradeel;2008;637.8
2676;Totaal huishoudelijk afval;Dongeradeel;2009;642.7
2677;Totaal huishoudelijk afval;Dongeradeel;2010;621.6
2678;Totaal huishoudelijk afval;Dongeradeel;2011;628.7
2679;Totaal huishoudelijk afval;Dongeradeel;2012;614.3
2680;Totaal huishoudelijk afval;Dongeradeel;2013;
2681;Totaal huishoudelijk afval;Dongeradeel;2014;597.4
2682;Totaal huishoudelijk afval;Dongeradeel;2015;591.8
2683;Totaal huishoudelijk afval;Dongeradeel;2016;586.0
2684;Totaal huishoudelijk afval;Dongeradeel;2017;589.3
2685;Totaal huishoudelijk afval;Dongeradeel;2018;592.0
2686;Totaal huishoudelijk afval;Dongeradeel;2019;
2687;Totaal huishoudelijk afval;Dongeradeel;2020;
2688;Totaal huishoudelijk afval;Dongeradeel;2021;
2689;Totaal huishoudelijk afval;Dongeradeel;2022;
2690;Totaal huishoudelijk afval;Dongeradeel;2023;
2691;Totaal huishoudelijk afval;Doorn;2001;547.4
2692;Totaal huishoudelijk afval;Doorn;2002;555.9
2693;Totaal huishoudelijk afval;Doorn;2003;543.5
2694;Totaal huishoudelijk afval;Doorn;2004;532.2
2695;Totaal huishoudelijk afval;Doorn;2005;
2696;Totaal huishoudelijk afval;Doorn;2006;
2697;Totaal huishoudelijk afval;Doorn;2007;
2698;Totaal huishoudelijk afval;Doorn;2008;
2699;Totaal huishoudelijk afval;Doorn;2009;
2700;Totaal huishoudelijk afval;Doorn;2010;
2701;Totaal huishoudelijk afval;Doorn;2011;
2702;Totaal huishoudelijk afval;Doorn;2012;
2703;Totaal huishoudelijk afval;Doorn;2013;
2704;Totaal huishoudelijk afval;Doorn;2014;
2705;Totaal huishoudelijk afval;Doorn;2015;
2706;Totaal huishoudelijk afval;Doorn;2016;
2707;Totaal huishoudelijk afval;Doorn;2017;
2708;Totaal huishoudelijk afval;Doorn;2018;
2709;Totaal huishoudelijk afval;Doorn;2019;
2710;Totaal huishoudelijk afval;Doorn;2020;
2711;Totaal huishoudelijk afval;Doorn;2021;
2712;Totaal huishoudelijk afval;Doorn;2022;
2713;Totaal huishoudelijk afval;Doorn;2023;
2714;Totaal huishoudelijk afval;Dordrecht;2001;560.4
2715;Totaal huishoudelijk afval;Dordrecht;2002;556.0
2716;Totaal huishoudelijk afval;Dordrecht;2003;543.7
2717;Totaal huishoudelijk afval;Dordrecht;2004;560.5
2718;Totaal huishoudelijk afval;Dordrecht;2005;561.9
2719;Totaal huishoudelijk afval;Dordrecht;2006;575.3
2720;Totaal huishoudelijk afval;Dordrecht;2007;580.2
2721;Totaal huishoudelijk afval;Dordrecht;2008;587.9
2722;Totaal huishoudelijk afval;Dordrecht;2009;567.8
2723;Totaal huishoudelijk afval;Dordrecht;2010;549.2
2724;Totaal huishoudelijk afval;Dordrecht;2011;530.8
2725;Totaal huishoudelijk afval;Dordrecht;2012;523.6
2726;Totaal huishoudelijk afval;Dordrecht;2013;497.5
2727;Totaal huishoudelijk afval;Dordrecht;2014;498.7
2728;Totaal huishoudelijk afval;Dordrecht;2015;509.8
2729;Totaal huishoudelijk afval;Dordrecht;2016;504.6
2730;Totaal huishoudelijk afval;Dordrecht;2017;499.3
2731;Totaal huishoudelijk afval;Dordrecht;2018;506.6
2732;Totaal huishoudelijk afval;Dordrecht;2019;496.4
2733;Totaal huishoudelijk afval;Dordrecht;2020;535.9
2734;Totaal huishoudelijk afval;Dordrecht;2021;512.6
