ID;RegioS2005;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20
6880;De Marne;2006;4898;1591;3037;236;0;4478;1401;2832;212;0;167;84;63;0;0;253;106;142;0;0
6881;De Marne;2007;4918;1618;3024;241;0;4484;1420;2814;217;0;177;88;67;0;0;257;110;143;0;0
6882;De Marne;2008;4903;1628;2999;243;0;4485;1440;2791;222;0;167;83;66;0;0;251;105;142;0;0
6883;De Marne;2009;4917;1646;2991;249;0;4498;1462;2778;227;0;166;80;69;0;0;253;104;144;0;0
6884;De Marne;2010;4923;1669;2969;254;0;4498;1483;2754;230;0;171;80;71;0;0;254;106;144;0;0
6885;De Marne;2011;4934;1698;2950;255;0;4501;1508;2731;231;0;171;81;70;0;0;262;109;149;0;0
6886;De Marne;2012;4927;1717;2925;253;0;4489;1522;2703;232;0;175;86;70;0;0;263;109;152;0;0
6887;De Marne;2013;4949;1750;2912;258;0;4498;1544;2686;239;0;181;89;74;0;0;270;117;152;0;0
6888;De Marne;2014;4938;1765;2891;251;0;4492;1563;2664;234;0;175;88;72;0;0;271;114;155;0;0
6889;De Marne;2015;4949;1796;2865;255;0;4495;1587;2637;238;0;173;84;74;0;0;281;125;154;0;0
6890;De Marne;2016;4950;1810;2848;261;0;4483;1599;2615;238;0;175;81;76;0;0;292;130;157;0;0
6891;De Marne;2017;4932;1825;2819;257;0;4449;1600;2582;236;0;181;89;76;0;0;302;136;161;0;0
6892;De Marne;2018;4904;1824;2790;258;0;4432;1608;2554;238;0;173;86;73;0;0;299;130;163;0;0
6893;De Marne;2019;4889;1834;2767;256;0;4406;1614;2524;236;0;175;84;75;0;0;308;136;168;0;0
6894;De Marne;2020;4884;1858;2740;257;0;4387;1627;2494;237;0;183;90;78;0;0;314;141;168;0;0
6895;De Marne;2021;4850;1854;2706;260;0;4363;1634;2460;239;0;177;84;79;0;0;310;136;167;0;0
6896;De Marne;2022;4829;1862;2679;259;0;4327;1635;2425;238;0;178;87;79;0;0;324;140;175;0;0
6897;De Marne;2023;4813;1871;2658;255;0;4308;1641;2403;235;0;188;93;82;0;0;317;137;173;0;0
6898;De Marne;2024;4814;1883;2637;264;0;4301;1646;2380;245;0;176;85;79;0;0;337;152;178;0;0
6899;De Marne;2025;4805;1898;2613;264;0;4272;1648;2350;244;0;194;95;86;0;0;339;155;177;0;0
6900;Marum;2006;4047;999;2823;200;0;3693;840;2643;185;0;117;59;0;0;0;237;100;133;0;0
6901;Marum;2007;4048;1022;2798;203;0;3697;862;2622;189;0;119;59;0;0;0;232;101;127;0;0
6902;Marum;2008;4046;1042;2772;205;0;3691;874;2600;191;0;120;63;0;0;0;235;105;127;0;0
6903;Marum;2009;4052;1064;2760;203;0;3686;892;2580;189;0;125;64;0;0;0;241;108;131;0;0
6904;Marum;2010;4068;1079;2750;212;0;3689;904;2561;197;0;129;63;54;0;0;250;112;135;0;0
6905;Marum;2011;4089;1104;2741;216;0;3685;918;2539;200;0;138;63;61;0;0;266;123;141;0;0
6906;Marum;2012;4119;1140;2732;220;0;3704;938;2535;204;0;140;67;59;0;0;275;135;138;0;0
6907;Marum;2013;4144;1162;2726;227;0;3700;947;2516;209;0;151;72;63;0;0;293;143;147;0;0
6908;Marum;2014;4156;1181;2714;233;0;3692;959;2493;214;0;156;75;66;0;0;308;147;155;0;0
6909;Marum;2015;4152;1183;2709;232;0;3687;966;2482;213;0;158;75;69;0;0;307;142;158;0;0
6910;Marum;2016;4161;1203;2695;234;0;3675;979;2455;214;0;173;81;79;0;0;313;143;161;0;0
6911;Marum;2017;4158;1217;2676;234;0;3672;992;2437;213;0;171;82;74;0;0;315;143;165;0;0
6912;Marum;2018;4149;1231;2656;233;0;3649;999;2408;213;0;180;86;80;0;0;320;146;168;0;0
6913;Marum;2019;4135;1229;2642;235;0;3625;1001;2382;213;0;175;78;82;0;0;335;150;178;0;0
6914;Marum;2020;4114;1225;2622;240;0;3615;1000;2368;220;0;167;77;78;0;0;332;148;176;0;0
6915;Marum;2021;4107;1240;2599;239;0;3585;1006;2334;217;0;185;84;87;0;0;337;150;178;0;0
6916;Marum;2022;4097;1243;2585;243;0;3569;1004;2318;221;0;195;88;93;0;0;333;151;174;0;0
6917;Marum;2023;4095;1261;2556;252;0;3535;1008;2278;223;0;205;93;94;0;0;355;160;184;0;0
6918;Marum;2024;4084;1267;2532;257;0;3505;1006;2248;224;0;220;98;102;0;0;359;163;182;0;0
6919;Marum;2025;4070;1279;2502;261;0;3478;1010;2214;227;0;223;101;103;0;0;369;168;185;0;0
6920;Medemblik;2006;3420;1094;2101;212;0;2970;901;1860;196;0;237;98;125;0;0;213;95;116;0;0
6921;Medemblik;2007;3420;1111;2084;214;0;2961;920;1834;196;0;233;94;124;0;0;226;97;126;0;0
6922;Medemblik;2008;3406;1120;2061;215;0;2927;924;1799;194;0;242;97;128;0;0;237;99;134;0;0
6923;Medemblik;2009;3407;1139;2037;220;0;2915;935;1770;199;0;244;101;127;0;0;248;103;140;0;0
6924;Medemblik;2010;3394;1154;2012;217;0;2896;944;1743;198;0;239;99;126;0;0;259;111;143;0;0
6925;Medemblik;2011;3379;1167;1982;219;0;2885;958;1717;199;0;229;89;125;0;0;265;120;140;0;0
6926;Medemblik;2012;3381;1186;1964;220;0;2868;965;1693;199;0;234;97;123;0;0;279;124;148;0;0
6927;Medemblik;2013;3389;1206;1954;219;0;2864;978;1676;200;0;240;102;126;0;0;285;126;152;0;0
6928;Medemblik;2014;3395;1223;1941;218;0;2843;982;1650;198;0;249;107;127;0;0;303;134;164;0;0
6929;Medemblik;2015;3379;1235;1921;212;0;2821;993;1622;195;0;252;106;133;0;0;306;136;166;0;0
6930;Medemblik;2016;3379;1253;1906;210;0;2809;1005;1601;193;0;259;108;139;0;0;311;140;166;0;0
6931;Medemblik;2017;3389;1268;1900;210;0;2798;1014;1582;191;0;264;109;143;0;0;327;145;175;0;0
6932;Medemblik;2018;3389;1293;1871;214;0;2785;1022;1558;194;0;264;116;137;0;0;340;155;176;0;0
6933;Medemblik;2019;3410;1316;1866;217;0;2784;1033;1542;198;0;270;124;135;0;0;356;159;189;0;0
6934;Medemblik;2020;3411;1332;1852;216;0;2760;1039;1512;198;0;282;128;144;0;0;369;165;196;0;0
6935;Medemblik;2021;3386;1328;1833;215;0;2741;1041;1494;196;0;273;120;143;0;0;372;167;196;0;0
6936;Medemblik;2022;3400;1342;1828;223;0;2729;1050;1474;198;0;283;123;148;0;0;388;169;206;0;0
6937;Medemblik;2023;3389;1351;1804;225;0;2712;1052;1449;202;0;288;127;149;0;0;389;172;206;0;0
6938;Medemblik;2024;3391;1367;1793;220;0;2683;1052;1423;197;0;298;133;155;0;0;410;182;215;0;0
6939;Medemblik;2025;3388;1379;1780;218;0;2680;1064;1407;198;0;302;134;159;0;0;406;181;214;0;0
6940;Meerlo-Wanssum;2006;2968;614;2237;105;0;2713;507;2093;101;0;0;0;0;0;0;226;94;128;0;0
6941;Meerlo-Wanssum;2007;2956;633;2198;108;0;2694;520;2053;104;0;0;0;0;0;0;229;96;129;0;0
6942;Meerlo-Wanssum;2008;2969;656;2184;115;0;2686;530;2030;112;0;0;0;0;0;0;240;103;134;0;0
6943;Meerlo-Wanssum;2009;2956;669;2157;117;0;2662;536;1999;114;0;55;0;0;0;0;239;106;131;0;0
6944;Meerlo-Wanssum;2010;2962;683;2145;118;0;2659;545;1983;115;0;54;0;0;0;0;249;113;134;0;0
6945;Meerlo-Wanssum;2011;2961;692;2131;120;0;2647;551;1962;116;0;57;0;0;0;0;257;115;139;0;0
6946;Meerlo-Wanssum;2012;2969;713;2117;121;0;2645;566;1943;118;0;61;0;0;0;0;263;119;141;0;0
6947;Meerlo-Wanssum;2013;2977;735;2100;120;0;2633;575;1921;116;0;65;0;0;0;0;279;129;145;0;0
6948;Meerlo-Wanssum;2014;2980;747;2091;127;0;2633;585;1910;124;0;68;0;0;0;0;279;129;146;0;0
6949;Meerlo-Wanssum;2015;2982;755;2080;131;0;2607;579;1887;125;0;82;0;0;0;0;293;137;151;0;0
6950;Meerlo-Wanssum;2016;2985;765;2073;132;0;2605;590;1876;124;0;86;0;0;0;0;294;134;154;0;0
6951;Meerlo-Wanssum;2017;2977;778;2050;133;0;2588;599;1847;126;0;91;0;0;0;0;298;135;157;0;0
6952;Meerlo-Wanssum;2018;2978;793;2029;139;0;2576;607;1822;130;0;101;0;53;0;0;301;141;154;0;0
6953;Meerlo-Wanssum;2019;2972;794;2016;141;0;2568;612;1804;132;0;96;0;52;0;0;308;140;160;0;0
6954;Meerlo-Wanssum;2020;2971;799;2008;146;0;2561;618;1791;134;0;102;0;54;0;0;308;136;163;0;0
6955;Meerlo-Wanssum;2021;2954;807;1982;146;0;2548;627;1770;133;0;95;0;54;0;0;311;143;158;0;0
6956;Meerlo-Wanssum;2022;2951;823;1962;148;0;2536;638;1744;137;0;96;0;57;0;0;319;148;161;0;0
6957;Meerlo-Wanssum;2023;2951;834;1953;147;0;2528;647;1730;135;0;108;0;64;0;0;315;146;159;0;0
6958;Meerlo-Wanssum;2024;2947;842;1936;155;0;2521;652;1710;145;0;107;0;63;0;0;319;148;163;0;0
6959;Meerlo-Wanssum;2025;2945;852;1922;157;0;2507;658;1690;145;0;110;0;66;0;0;328;152;166;0;0
6960;Meerssen;2006;8170;2159;5553;407;51;7204;1814;5010;331;0;120;63;0;0;0;846;282;495;68;0
6961;Meerssen;2007;8145;2210;5474;407;54;7172;1857;4930;333;52;129;66;54;0;0;844;287;490;65;0
6962;Meerssen;2008;8128;2262;5404;408;54;7134;1890;4854;337;53;134;70;56;0;0;860;302;494;63;0
6963;Meerssen;2009;8110;2307;5335;412;56;7110;1934;4784;338;54;149;74;63;0;0;851;299;488;64;0
6964;Meerssen;2010;8097;2351;5268;420;58;7091;1970;4720;345;56;148;75;63;0;0;858;306;485;66;0
6965;Meerssen;2011;8093;2401;5214;422;56;7081;2014;4665;346;56;159;75;72;0;0;853;312;477;64;0
6966;Meerssen;2012;8082;2446;5159;419;58;7056;2045;4609;345;57;165;79;76;0;0;861;322;474;64;0
6967;Meerssen;2013;8062;2468;5110;426;58;7040;2074;4557;351;58;176;76;87;0;0;846;318;466;62;0
6968;Meerssen;2014;8012;2488;5050;418;56;6987;2091;4493;347;56;170;75;83;0;0;855;322;474;59;0
6969;Meerssen;2015;8014;2533;5001;425;55;6973;2121;4446;352;54;180;80;88;0;0;861;332;467;61;0
6970;Meerssen;2016;7982;2567;4936;425;54;6935;2143;4390;348;54;192;90;87;0;0;855;334;459;62;0
6971;Meerssen;2017;7958;2591;4887;427;53;6900;2158;4337;352;53;197;90;94;0;0;861;343;456;62;0
6972;Meerssen;2018;7935;2621;4836;423;55;6861;2173;4284;350;54;202;91;99;0;0;872;357;453;61;0
6973;Meerssen;2019;7903;2634;4793;427;0;6823;2186;4237;351;0;202;90;101;0;0;878;358;455;65;0
6974;Meerssen;2020;7836;2625;4738;425;0;6774;2192;4185;349;0;206;87;108;0;0;856;346;445;65;0
6975;Meerssen;2021;7782;2628;4685;422;0;6724;2197;4136;344;0;213;90;112;0;0;845;341;437;67;0
6976;Meerssen;2022;7749;2651;4622;426;50;6677;2209;4069;349;50;219;95;112;0;0;853;347;441;65;0
6977;Meerssen;2023;7688;2653;4565;423;0;6604;2205;4005;347;0;234;100;122;0;0;850;348;438;64;0
6978;Meerssen;2024;7646;2663;4509;427;0;6543;2202;3943;351;0;258;114;131;0;0;845;347;435;63;0
6979;Meerssen;2025;7559;2651;4448;415;0;6464;2192;3878;349;0;255;110;135;0;0;840;349;435;56;0
6980;Meijel;2006;2271;491;1686;78;0;2148;440;1614;78;0;0;0;0;0;0;99;0;59;0;0
6981;Meijel;2007;2309;522;1694;79;0;2158;455;1611;78;0;0;0;0;0;0;119;52;67;0;0
6982;Meijel;2008;2321;531;1693;82;0;2166;464;1606;81;0;0;0;0;0;0;122;51;71;0;0
6983;Meijel;2009;2343;554;1686;90;0;2175;477;1595;90;0;0;0;0;0;0;132;58;74;0;0
6984;Meijel;2010;2368;570;1688;95;0;2187;488;1590;94;0;0;0;0;0;0;142;61;81;0;0
6985;Meijel;2011;2389;592;1685;96;0;2198;506;1581;95;0;0;0;0;0;0;148;64;84;0;0
6986;Meijel;2012;2408;615;1681;96;0;2203;520;1572;95;0;0;0;0;0;0;160;72;88;0;0
6987;Meijel;2013;2436;633;1685;99;0;2215;532;1566;98;0;0;0;0;0;0;173;76;97;0;0
6988;Meijel;2014;2468;655;1688;103;0;2234;548;1562;102;0;50;0;0;0;0;184;83;101;0;0
6989;Meijel;2015;2483;672;1681;108;0;2238;558;1551;107;0;54;0;0;0;0;191;87;104;0;0
6990;Meijel;2016;2496;697;1671;107;0;2239;574;1539;105;0;61;0;0;0;0;196;93;103;0;0
6991;Meijel;2017;2504;707;1666;111;0;2235;577;1527;111;0;61;0;0;0;0;208;100;108;0;0
6992;Meijel;2018;2518;720;1661;116;0;2241;586;1518;116;0;60;0;0;0;0;217;106;111;0;0
6993;Meijel;2019;2532;741;1654;116;0;2236;594;1505;116;0;69;0;0;0;0;227;112;115;0;0
6994;Meijel;2020;2551;760;1652;118;0;2240;605;1496;118;0;68;0;0;0;0;243;121;122;0;0
6995;Meijel;2021;2562;765;1650;127;0;2247;615;1485;127;0;71;0;0;0;0;244;117;127;0;0
6996;Meijel;2022;2573;771;1648;135;0;2243;612;1478;134;0;71;0;0;0;0;259;127;132;0;0
6997;Meijel;2023;2546;778;1618;131;0;2224;622;1454;129;0;69;0;0;0;0;253;125;128;0;0
6998;Meijel;2024;2569;791;1622;138;0;2225;627;1444;136;0;75;0;0;0;0;269;130;139;0;0
6999;Meijel;2025;2549;804;1592;136;0;2203;635;1417;134;0;78;0;0;0;0;268;134;133;0;0
7000;Menaldumadeel;2006;5600;1459;3897;228;0;5355;1351;3764;224;0;0;0;0;0;0;203;85;115;0;0
7001;Menaldumadeel;2007;5612;1482;3884;230;0;5346;1368;3737;225;0;54;0;0;0;0;212;86;122;0;0
7002;Menaldumadeel;2008;5621;1511;3860;233;0;5342;1388;3710;227;0;61;0;0;0;0;218;90;124;0;0
7003;Menaldumadeel;2009;5663;1553;3857;238;0;5362;1418;3698;231;0;71;0;0;0;0;230;97;129;0;0
7004;Menaldumadeel;2010;5695;1571;3858;248;0;5389;1436;3696;239;0;78;0;0;0;0;228;96;128;0;0
7005;Menaldumadeel;2011;5712;1612;3832;250;0;5402;1472;3672;240;0;84;0;0;0;0;226;97;125;0;0
7006;Menaldumadeel;2012;5738;1639;3825;254;0;5413;1488;3657;248;0;83;0;0;0;0;242;107;131;0;0
7007;Menaldumadeel;2013;5759;1656;3822;260;0;5430;1506;3652;251;0;86;0;0;0;0;243;108;131;0;0
7008;Menaldumadeel;2014;5795;1695;3812;265;0;5434;1530;3627;254;0;101;50;0;0;0;260;115;141;0;0
7009;Menaldumadeel;2015;5827;1730;3810;264;0;5443;1553;3614;253;0;121;59;55;0;0;263;118;141;0;0
7010;Menaldumadeel;2016;5838;1753;3792;269;0;5450;1575;3594;257;0;121;55;56;0;0;267;123;142;0;0
7011;Menaldumadeel;2017;5885;1808;3781;273;0;5458;1609;3567;259;0;136;65;60;0;0;291;134;154;0;0
7012;Menaldumadeel;2018;5907;1836;3773;275;0;5467;1634;3550;260;0;149;70;67;0;0;291;132;156;0;0
7013;Menaldumadeel;2019;5920;1848;3765;284;0;5466;1642;3532;269;0;151;67;73;0;0;303;139;160;0;0
7014;Menaldumadeel;2020;5939;1880;3752;284;0;5470;1669;3508;270;0;165;74;81;0;0;304;137;163;0;0
7015;Menaldumadeel;2021;5943;1902;3731;290;0;5451;1682;3477;272;0;181;83;85;0;0;311;137;169;0;0
7016;Menaldumadeel;2022;5943;1919;3710;292;0;5448;1700;3452;274;0;184;82;89;0;0;311;137;169;0;0
7017;Menaldumadeel;2023;5956;1943;3694;297;0;5434;1707;3429;276;0;201;89;97;0;0;321;147;168;0;0
7018;Menaldumadeel;2024;5978;1973;3679;305;0;5439;1731;3406;281;0;203;90;97;0;0;336;152;176;0;0
7019;Menaldumadeel;2025;5989;1986;3672;310;0;5434;1742;3386;285;0;210;89;105;0;0;345;155;181;0;0
7020;Menterwolde;2006;5196;1301;3580;283;0;4919;1182;3427;278;0;55;0;0;0;0;222;92;127;0;0
7021;Menterwolde;2007;5189;1340;3534;285;0;4908;1216;3382;280;0;60;0;0;0;0;221;92;125;0;0
7022;Menterwolde;2008;5177;1371;3490;287;0;4882;1238;3333;282;0;70;0;0;0;0;225;97;125;0;0
7023;Menterwolde;2009;5168;1411;3445;284;0;4860;1266;3286;280;0;77;0;0;0;0;231;105;125;0;0
7024;Menterwolde;2010;5166;1447;3405;287;0;4843;1293;3243;280;0;86;0;0;0;0;237;110;125;0;0
7025;Menterwolde;2011;5164;1479;3369;289;0;4824;1316;3198;283;0;89;0;0;0;0;251;119;131;0;0
7026;Menterwolde;2012;5151;1504;3336;285;0;4787;1333;3150;278;0;108;52;50;0;0;256;119;136;0;0
7027;Menterwolde;2013;5145;1534;3301;284;0;4782;1359;3118;279;0;113;59;0;0;0;250;116;134;0;0
7028;Menterwolde;2014;5146;1559;3272;288;0;4764;1383;3074;280;0;122;57;57;0;0;260;119;141;0;0
7029;Menterwolde;2015;5129;1576;3238;289;0;4744;1397;3040;281;0;124;57;60;0;0;261;122;138;0;0
7030;Menterwolde;2016;5127;1599;3210;292;0;4727;1419;3000;282;0;138;61;68;0;0;262;119;142;0;0
7031;Menterwolde;2017;5122;1614;3190;293;0;4715;1433;2974;283;0;151;66;75;0;0;256;115;141;0;0
7032;Menterwolde;2018;5105;1638;3149;292;0;4693;1454;2933;280;0;160;66;82;0;0;252;118;134;0;0
7033;Menterwolde;2019;5090;1653;3114;297;0;4674;1466;2899;283;0;159;66;79;0;0;257;121;136;0;0
7034;Menterwolde;2020;5062;1671;3069;297;0;4635;1480;2850;280;0;167;68;83;0;0;260;123;136;0;0
7035;Menterwolde;2021;5082;1702;3053;301;0;4632;1501;2822;283;0;166;68;83;0;0;284;133;148;0;0
7036;Menterwolde;2022;5052;1712;3015;301;0;4593;1500;2784;285;0;173;75;84;0;0;286;137;147;0;0
7037;Menterwolde;2023;5043;1733;2981;305;0;4563;1514;2739;286;0;183;78;89;0;0;297;141;153;0;0
7038;Menterwolde;2024;5042;1755;2956;310;0;4537;1523;2702;291;0;207;88;102;0;0;298;144;152;0;0
7039;Menterwolde;2025;5010;1762;2922;305;0;4481;1521;2651;288;0;210;90;106;0;0;319;151;165;0;0
7040;Meppel;2006;13375;4510;8011;759;95;11962;3919;7330;633;80;676;306;283;72;0;737;285;398;54;0
7041;Meppel;2007;13518;4618;8043;764;93;12092;4017;7354;642;79;680;305;290;72;0;746;296;399;50;0
7042;Meppel;2008;13595;4701;8027;776;91;12168;4099;7337;654;78;674;300;290;71;0;753;302;400;51;0
7043;Meppel;2009;13691;4785;8020;795;91;12238;4171;7322;666;79;692;304;301;75;0;761;310;397;54;0
7044;Meppel;2010;13767;4866;7999;812;90;12299;4239;7299;682;79;704;316;300;78;0;764;311;400;52;0
7045;Meppel;2011;13860;4954;8008;809;89;12352;4305;7290;678;79;730;326;315;80;0;778;323;403;51;0
7046;Meppel;2012;13944;5019;8011;826;88;12425;4368;7285;693;79;743;332;321;83;0;776;319;405;50;0
7047;Meppel;2013;14033;5098;8010;838;87;12492;4438;7273;702;79;761;339;331;84;0;780;321;406;52;0
7048;Meppel;2014;14100;5166;7998;846;90;12549;4498;7262;708;81;757;336;330;85;0;794;332;406;53;0
7049;Meppel;2015;14167;5240;7986;854;87;12608;4561;7257;713;77;767;341;331;89;0;792;338;398;52;0
7050;Meppel;2016;14232;5290;7997;856;89;12642;4603;7239;719;81;796;350;355;86;0;794;337;403;51;0
7051;Meppel;2017;14282;5340;7990;863;89;12693;4654;7233;725;81;793;348;353;87;0;796;338;404;51;0
7052;Meppel;2018;14335;5386;7981;879;89;12730;4695;7214;741;80;804;351;363;84;0;801;340;404;54;0
7053;Meppel;2019;14408;5448;7983;892;85;12753;4734;7194;749;76;842;372;379;86;0;813;342;410;57;0
7054;Meppel;2020;14475;5504;7985;899;87;12817;4791;7190;758;78;855;374;390;85;0;803;339;405;56;0
7055;Meppel;2021;14537;5566;7981;902;88;12843;4837;7166;763;77;871;385;396;83;0;823;344;419;56;0
7056;Meppel;2022;14604;5624;7970;923;87;12890;4890;7144;778;78;897;395;408;87;0;817;339;418;58;0
7057;Meppel;2023;14681;5705;7961;932;83;12916;4936;7119;784;77;936;412;429;91;0;829;357;413;57;0
7058;Meppel;2024;14695;5740;7934;936;85;12966;4990;7104;794;78;908;398;422;83;0;821;352;408;59;0
7059;Meppel;2025;14758;5794;7943;934;87;12996;5035;7087;796;78;937;409;438;83;0;825;350;418;55;0
7060;Middelburg (Z.);2006;20375;7442;11570;1246;117;16969;6041;9955;885;88;1378;619;562;179;0;2028;782;1053;182;0
7061;Middelburg (Z.);2007;20505;7584;11543;1258;120;17030;6137;9907;896;90;1454;658;597;180;0;2021;789;1039;182;0
7062;Middelburg (Z.);2008;20636;7703;11540;1268;125;17127;6236;9889;910;92;1493;676;619;179;0;2016;791;1032;179;0
7063;Middelburg (Z.);2009;20772;7808;11547;1295;122;17188;6324;9851;923;90;1540;679;652;190;0;2044;805;1044;182;0
7064;Middelburg (Z.);2010;20947;7939;11557;1325;126;17283;6428;9819;944;92;1595;696;677;203;0;2069;815;1061;178;0
7065;Middelburg (Z.);2011;21110;8067;11564;1352;127;17365;6508;9806;958;93;1657;732;698;208;0;2088;827;1060;186;0
7066;Middelburg (Z.);2012;21274;8180;11588;1379;127;17435;6589;9778;975;93;1715;747;732;218;0;2124;844;1078;186;0
7067;Middelburg (Z.);2013;21414;8282;11613;1393;126;17490;6657;9753;987;93;1750;760;759;215;0;2174;865;1101;191;0
7068;Middelburg (Z.);2014;21574;8390;11643;1415;126;17550;6726;9733;998;93;1781;769;778;219;0;2243;895;1132;198;0
7069;Middelburg (Z.);2015;21700;8489;11656;1423;132;17589;6788;9702;1002;97;1827;783;807;221;0;2284;918;1147;200;0
7070;Middelburg (Z.);2016;21809;8574;11662;1441;132;17608;6833;9669;1012;94;1852;793;819;224;0;2349;948;1174;205;0
7071;Middelburg (Z.);2017;21900;8666;11660;1445;129;17603;6875;9619;1016;93;1922;826;856;224;0;2375;965;1185;205;0
7072;Middelburg (Z.);2018;21989;8718;11676;1464;131;17621;6916;9585;1028;92;1953;828;882;227;0;2415;974;1209;209;0
7073;Middelburg (Z.);2019;22079;8780;11682;1488;129;17649;6964;9552;1040;93;1998;834;914;235;0;2432;982;1216;213;0
7074;Middelburg (Z.);2020;22151;8856;11663;1502;130;17659;7014;9499;1055;91;2045;858;940;230;0;2447;984;1224;217;0
7075;Middelburg (Z.);2021;22169;8907;11625;1506;131;17654;7053;9454;1053;94;2050;861;942;233;0;2465;993;1229;220;0
7076;Middelburg (Z.);2022;22245;8956;11644;1516;129;17641;7078;9406;1064;93;2113;884;985;229;0;2491;994;1253;223;0
7077;Middelburg (Z.);2023;22327;9039;11626;1534;128;17613;7103;9353;1065;92;2206;935;1012;245;0;2508;1001;1261;224;0
7078;Middelburg (Z.);2024;22428;9131;11623;1541;133;17579;7125;9297;1066;91;2316;991;1061;245;0;2533;1015;1265;230;0
7079;Middelburg (Z.);2025;22521;9213;11616;1559;133;17527;7142;9221;1076;88;2456;1058;1124;251;0;2538;1013;1271;232;0
7080;Middelharnis;2006;6895;1920;4622;306;0;6507;1752;4419;289;0;87;0;0;0;0;301;123;165;0;0
7081;Middelharnis;2007;6926;1956;4611;313;0;6504;1766;4397;295;0;106;56;0;0;0;316;134;169;0;0
7082;Middelharnis;2008;6953;1993;4599;316;0;6502;1787;4371;299;0;120;69;0;0;0;331;137;180;0;0
7083;Middelharnis;2009;6980;2024;4582;326;0;6499;1802;4342;307;0;131;74;53;0;0;350;148;187;0;0
7084;Middelharnis;2010;7009;2060;4575;328;0;6506;1828;4322;310;0;142;76;60;0;0;361;156;193;0;0
7085;Middelharnis;2011;7040;2086;4571;338;0;6510;1853;4296;316;0;155;77;70;0;0;375;156;205;0;0
7086;Middelharnis;2012;7069;2122;4560;342;0;6513;1873;4278;317;0;172;86;75;0;0;384;163;207;0;0
7087;Middelharnis;2013;7111;2163;4556;347;0;6513;1892;4257;319;0;185;92;80;0;0;413;179;219;0;0
7088;Middelharnis;2014;7138;2199;4543;351;0;6508;1911;4230;322;0;202;102;87;0;0;428;186;226;0;0
7089;Middelharnis;2015;7179;2239;4542;354;0;6509;1937;4207;321;0;228;114;99;0;0;442;188;236;0;0
7090;Middelharnis;2016;7207;2265;4537;360;0;6506;1951;4184;326;0;251;123;112;0;0;450;191;241;0;0
7091;Middelharnis;2017;7231;2298;4522;364;0;6499;1972;4152;328;0;264;129;118;0;0;468;197;252;0;0
7092;Middelharnis;2018;7259;2338;4509;366;0;6489;1989;4126;328;0;283;141;124;0;0;487;208;259;0;0
7093;Middelharnis;2019;7283;2369;4491;375;0;6485;2014;4089;334;0;298;144;135;0;0;500;211;267;0;0
7094;Middelharnis;2020;7320;2411;4488;374;0;6481;2038;4065;331;0;323;156;148;0;0;516;217;275;0;0
7095;Middelharnis;2021;7335;2440;4473;374;0;6465;2050;4035;332;0;341;166;158;0;0;529;224;280;0;0
7096;Middelharnis;2022;7338;2465;4449;379;0;6454;2071;4002;336;0;353;167;169;0;0;531;227;278;0;0
7097;Middelharnis;2023;7352;2485;4435;387;0;6443;2084;3977;337;0;370;173;176;0;0;539;228;282;0;0
7098;Middelharnis;2024;7366;2517;4413;392;0;6410;2097;3931;338;0;400;185;191;0;0;556;235;291;0;0
7099;Middelharnis;2025;7380;2537;4406;394;0;6394;2104;3907;341;0;430;196;208;0;0;556;237;291;0;0
7100;Midden-Delfland;2006;6689;1730;4640;280;0;6086;1478;4326;243;0;169;80;77;0;0;434;172;237;0;0
7101;Midden-Delfland;2007;6811;1831;4649;290;0;6124;1536;4298;249;0;222;104;99;0;0;465;191;252;0;0
7102;Midden-Delfland;2008;6910;1908;4657;306;0;6153;1590;4269;255;0;261;119;117;0;0;496;199;271;0;0
7103;Midden-Delfland;2009;7024;1989;4686;312;0;6200;1639;4264;260;0;291;131;132;0;0;533;219;290;0;0
7104;Midden-Delfland;2010;7144;2074;4707;324;0;6235;1683;4248;265;0;338;155;152;0;0;571;236;307;0;0
7105;Midden-Delfland;2011;7270;2158;4735;337;0;6271;1730;4232;269;0;381;173;172;0;0;618;255;331;0;0
7106;Midden-Delfland;2012;7382;2227;4763;353;0;6298;1761;4220;278;0;416;191;189;0;0;668;275;354;0;0
7107;Midden-Delfland;2013;7474;2287;4781;363;0;6315;1797;4196;279;0;452;200;211;0;0;707;290;374;0;0
7108;Midden-Delfland;2014;7564;2350;4800;373;0;6316;1825;4167;283;0;502;225;233;0;0;746;300;400;0;0
7109;Midden-Delfland;2015;7662;2423;4814;385;0;6333;1858;4146;289;0;547;244;253;50;0;782;321;415;0;0
7110;Midden-Delfland;2016;7762;2504;4830;387;0;6355;1900;4126;289;0;591;266;274;50;0;816;338;430;0;0
7111;Midden-Delfland;2017;7861;2563;4859;399;0;6370;1926;4110;294;0;650;290;304;56;0;841;347;445;0;0
7112;Midden-Delfland;2018;7950;2615;4879;415;0;6367;1942;4087;297;0;700;302;333;65;0;883;371;459;53;0
