ID;Geslacht;Leeftijd;WijzeVanDeelname;Perioden;Verkeersdoden_1
3482;Mannen;15 tot 20 jaar;Totaal wijze van deelname;1998;95
3483;Mannen;15 tot 20 jaar;Totaal wijze van deelname;1999;86
3484;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2000;104
3485;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2001;82
3486;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2002;99
3487;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2003;81
3488;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2004;63
3489;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2005;53
3490;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2006;53
3491;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2007;58
3492;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2008;46
3493;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2009;46
3494;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2010;37
3495;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2011;30
3496;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2012;20
3497;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2013;31
3498;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2014;32
3499;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2015;32
3500;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2016;26
3501;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2017;26
3502;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2018;28
3503;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2019;26
3504;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2020;27
3505;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2021;31
3506;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2022;32
3507;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2023;37
3508;Mannen;15 tot 20 jaar;Totaal wijze van deelname;2024;28
3509;Mannen;15 tot 20 jaar;Voetganger;1996;4
3510;Mannen;15 tot 20 jaar;Voetganger;1997;4
3511;Mannen;15 tot 20 jaar;Voetganger;1998;6
3512;Mannen;15 tot 20 jaar;Voetganger;1999;2
3513;Mannen;15 tot 20 jaar;Voetganger;2000;4
3514;Mannen;15 tot 20 jaar;Voetganger;2001;6
3515;Mannen;15 tot 20 jaar;Voetganger;2002;2
3516;Mannen;15 tot 20 jaar;Voetganger;2003;3
3517;Mannen;15 tot 20 jaar;Voetganger;2004;2
3518;Mannen;15 tot 20 jaar;Voetganger;2005;3
3519;Mannen;15 tot 20 jaar;Voetganger;2006;0
3520;Mannen;15 tot 20 jaar;Voetganger;2007;3
3521;Mannen;15 tot 20 jaar;Voetganger;2008;2
3522;Mannen;15 tot 20 jaar;Voetganger;2009;2
3523;Mannen;15 tot 20 jaar;Voetganger;2010;0
3524;Mannen;15 tot 20 jaar;Voetganger;2011;2
3525;Mannen;15 tot 20 jaar;Voetganger;2012;3
3526;Mannen;15 tot 20 jaar;Voetganger;2013;0
3527;Mannen;15 tot 20 jaar;Voetganger;2014;3
3528;Mannen;15 tot 20 jaar;Voetganger;2015;1
3529;Mannen;15 tot 20 jaar;Voetganger;2016;4
3530;Mannen;15 tot 20 jaar;Voetganger;2017;0
3531;Mannen;15 tot 20 jaar;Voetganger;2018;2
3532;Mannen;15 tot 20 jaar;Voetganger;2019;0
3533;Mannen;15 tot 20 jaar;Voetganger;2020;1
3534;Mannen;15 tot 20 jaar;Voetganger;2021;0
3535;Mannen;15 tot 20 jaar;Voetganger;2022;2
3536;Mannen;15 tot 20 jaar;Voetganger;2023;1
3537;Mannen;15 tot 20 jaar;Voetganger;2024;1
3538;Mannen;15 tot 20 jaar;Fiets;1996;16
3539;Mannen;15 tot 20 jaar;Fiets;1997;15
3540;Mannen;15 tot 20 jaar;Fiets;1998;11
3541;Mannen;15 tot 20 jaar;Fiets;1999;15
3542;Mannen;15 tot 20 jaar;Fiets;2000;15
3543;Mannen;15 tot 20 jaar;Fiets;2001;12
3544;Mannen;15 tot 20 jaar;Fiets;2002;11
3545;Mannen;15 tot 20 jaar;Fiets;2003;9
3546;Mannen;15 tot 20 jaar;Fiets;2004;9
3547;Mannen;15 tot 20 jaar;Fiets;2005;4
3548;Mannen;15 tot 20 jaar;Fiets;2006;11
3549;Mannen;15 tot 20 jaar;Fiets;2007;8
3550;Mannen;15 tot 20 jaar;Fiets;2008;3
3551;Mannen;15 tot 20 jaar;Fiets;2009;8
3552;Mannen;15 tot 20 jaar;Fiets;2010;7
3553;Mannen;15 tot 20 jaar;Fiets;2011;7
3554;Mannen;15 tot 20 jaar;Fiets;2012;5
3555;Mannen;15 tot 20 jaar;Fiets;2013;5
3556;Mannen;15 tot 20 jaar;Fiets;2014;3
3557;Mannen;15 tot 20 jaar;Fiets;2015;2
3558;Mannen;15 tot 20 jaar;Fiets;2016;4
3559;Mannen;15 tot 20 jaar;Fiets;2017;4
3560;Mannen;15 tot 20 jaar;Fiets;2018;3
3561;Mannen;15 tot 20 jaar;Fiets;2019;3
3562;Mannen;15 tot 20 jaar;Fiets;2020;7
3563;Mannen;15 tot 20 jaar;Fiets;2021;7
3564;Mannen;15 tot 20 jaar;Fiets;2022;7
3565;Mannen;15 tot 20 jaar;Fiets;2023;9
3566;Mannen;15 tot 20 jaar;Fiets;2024;4
3567;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1996;40
3568;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1997;31
3569;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1998;40
3570;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1999;25
3571;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2000;35
3572;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2001;22
3573;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2002;32
3574;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2003;23
3575;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2004;16
3576;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2005;21
3577;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2006;15
3578;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2007;21
3579;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2008;14
3580;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2009;7
3581;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2010;8
3582;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2011;9
3583;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2012;4
3584;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2013;5
3585;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2014;8
3586;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2015;4
3587;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2016;6
3588;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2017;12
3589;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2018;5
3590;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2019;4
3591;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2020;3
3592;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2021;9
3593;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2022;9
3594;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2023;9
3595;Mannen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2024;10
3596;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1996;0
3597;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1997;0
3598;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1998;0
3599;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1999;0
3600;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2000;0
3601;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2001;0
3602;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2002;0
3603;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2003;0
3604;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2004;0
3605;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2005;0
3606;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2006;0
3607;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2007;0
3608;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2008;0
3609;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2009;0
3610;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2010;0
3611;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2011;0
3612;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2012;0
3613;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2013;0
3614;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2014;0
3615;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2015;0
3616;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2016;0
3617;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2017;0
3618;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2018;0
3619;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2019;0
3620;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2020;0
3621;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2021;0
3622;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2022;0
3623;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2023;0
3624;Mannen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2024;0
3625;Mannen;15 tot 20 jaar;Motorfiets;1996;4
3626;Mannen;15 tot 20 jaar;Motorfiets;1997;3
3627;Mannen;15 tot 20 jaar;Motorfiets;1998;1
3628;Mannen;15 tot 20 jaar;Motorfiets;1999;2
3629;Mannen;15 tot 20 jaar;Motorfiets;2000;7
3630;Mannen;15 tot 20 jaar;Motorfiets;2001;2
3631;Mannen;15 tot 20 jaar;Motorfiets;2002;2
3632;Mannen;15 tot 20 jaar;Motorfiets;2003;2
3633;Mannen;15 tot 20 jaar;Motorfiets;2004;2
3634;Mannen;15 tot 20 jaar;Motorfiets;2005;1
3635;Mannen;15 tot 20 jaar;Motorfiets;2006;1
3636;Mannen;15 tot 20 jaar;Motorfiets;2007;2
3637;Mannen;15 tot 20 jaar;Motorfiets;2008;2
3638;Mannen;15 tot 20 jaar;Motorfiets;2009;1
3639;Mannen;15 tot 20 jaar;Motorfiets;2010;2
3640;Mannen;15 tot 20 jaar;Motorfiets;2011;0
3641;Mannen;15 tot 20 jaar;Motorfiets;2012;0
3642;Mannen;15 tot 20 jaar;Motorfiets;2013;2
3643;Mannen;15 tot 20 jaar;Motorfiets;2014;0
3644;Mannen;15 tot 20 jaar;Motorfiets;2015;3
3645;Mannen;15 tot 20 jaar;Motorfiets;2016;1
3646;Mannen;15 tot 20 jaar;Motorfiets;2017;0
3647;Mannen;15 tot 20 jaar;Motorfiets;2018;1
3648;Mannen;15 tot 20 jaar;Motorfiets;2019;0
3649;Mannen;15 tot 20 jaar;Motorfiets;2020;1
3650;Mannen;15 tot 20 jaar;Motorfiets;2021;1
3651;Mannen;15 tot 20 jaar;Motorfiets;2022;1
3652;Mannen;15 tot 20 jaar;Motorfiets;2023;1
3653;Mannen;15 tot 20 jaar;Motorfiets;2024;1
3654;Mannen;15 tot 20 jaar;Personenauto;1996;28
3655;Mannen;15 tot 20 jaar;Personenauto;1997;31
3656;Mannen;15 tot 20 jaar;Personenauto;1998;34
3657;Mannen;15 tot 20 jaar;Personenauto;1999;40
3658;Mannen;15 tot 20 jaar;Personenauto;2000;34
3659;Mannen;15 tot 20 jaar;Personenauto;2001;39
3660;Mannen;15 tot 20 jaar;Personenauto;2002;48
3661;Mannen;15 tot 20 jaar;Personenauto;2003;39
3662;Mannen;15 tot 20 jaar;Personenauto;2004;33
3663;Mannen;15 tot 20 jaar;Personenauto;2005;24
3664;Mannen;15 tot 20 jaar;Personenauto;2006;23
3665;Mannen;15 tot 20 jaar;Personenauto;2007;21
3666;Mannen;15 tot 20 jaar;Personenauto;2008;25
3667;Mannen;15 tot 20 jaar;Personenauto;2009;25
3668;Mannen;15 tot 20 jaar;Personenauto;2010;17
3669;Mannen;15 tot 20 jaar;Personenauto;2011;11
3670;Mannen;15 tot 20 jaar;Personenauto;2012;7
3671;Mannen;15 tot 20 jaar;Personenauto;2013;18
3672;Mannen;15 tot 20 jaar;Personenauto;2014;15
3673;Mannen;15 tot 20 jaar;Personenauto;2015;18
3674;Mannen;15 tot 20 jaar;Personenauto;2016;11
3675;Mannen;15 tot 20 jaar;Personenauto;2017;9
3676;Mannen;15 tot 20 jaar;Personenauto;2018;17
3677;Mannen;15 tot 20 jaar;Personenauto;2019;18
3678;Mannen;15 tot 20 jaar;Personenauto;2020;13
3679;Mannen;15 tot 20 jaar;Personenauto;2021;14
3680;Mannen;15 tot 20 jaar;Personenauto;2022;12
3681;Mannen;15 tot 20 jaar;Personenauto;2023;17
3682;Mannen;15 tot 20 jaar;Personenauto;2024;12
3683;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;1996;1
3684;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;1997;1
3685;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;1998;2
3686;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;1999;2
3687;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2000;8
3688;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2001;1
3689;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2002;4
3690;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2003;5
3691;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2004;0
3692;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2005;0
3693;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2006;1
3694;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2007;2
3695;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2008;0
3696;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2009;3
3697;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2010;2
3698;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2011;0
3699;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2012;0
3700;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2013;1
3701;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2014;0
3702;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2015;3
3703;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2016;0
3704;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2017;1
3705;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2018;0
3706;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2019;1
3707;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2020;0
3708;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2021;0
3709;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2022;1
3710;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2023;0
3711;Mannen;15 tot 20 jaar;Bestelauto, vrachtwagen;2024;0
3712;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";1996;2
3713;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";1997;2
3714;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";1998;1
3715;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";1999;0
3716;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2000;1
3717;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2001;0
3718;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2002;0
3719;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2003;0
3720;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2004;1
3721;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2005;0
3722;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2006;2
3723;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2007;1
3724;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2008;0
3725;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2009;0
3726;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2010;1
3727;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2011;1
3728;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2012;1
3729;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2013;0
3730;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2014;1
3731;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2015;1
3732;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2016;0
3733;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2017;0
3734;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2018;0
3735;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2019;0
3736;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2020;2
3737;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2021;0
3738;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2022;0
3739;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2023;0
3740;Mannen;15 tot 20 jaar;"Wijze van deelname; overig";2024;0
3741;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";1996;1
3742;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";1997;0
3743;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";1998;0
3744;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";1999;0
3745;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2000;0
3746;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2001;0
3747;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2002;0
3748;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2003;0
3749;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2004;0
3750;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2005;0
3751;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2006;0
3752;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2007;0
3753;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2008;0
3754;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2009;0
3755;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2010;0
3756;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2011;0
3757;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2012;0
3758;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2013;0
3759;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2014;2
3760;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2015;0
3761;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2016;0
3762;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2017;0
3763;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2018;0
3764;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2019;0
3765;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2020;0
3766;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2021;0
3767;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2022;0
3768;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2023;0
3769;Mannen;15 tot 20 jaar;"Wijze van deelname; onbekend";2024;0
3770;Mannen;20 tot 30 jaar;Totaal wijze van deelname;1996;242
3771;Mannen;20 tot 30 jaar;Totaal wijze van deelname;1997;230
3772;Mannen;20 tot 30 jaar;Totaal wijze van deelname;1998;217
3773;Mannen;20 tot 30 jaar;Totaal wijze van deelname;1999;211
3774;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2000;212
3775;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2001;179
3776;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2002;191
3777;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2003;172
3778;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2004;146
3779;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2005;112
3780;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2006;122
3781;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2007;122
3782;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2008;106
3783;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2009;108
3784;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2010;94
3785;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2011;84
3786;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2012;88
3787;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2013;94
3788;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2014;64
3789;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2015;72
3790;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2016;77
3791;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2017;64
3792;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2018;75
3793;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2019;92
3794;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2020;78
3795;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2021;65
3796;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2022;69
3797;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2023;68
3798;Mannen;20 tot 30 jaar;Totaal wijze van deelname;2024;80
3799;Mannen;20 tot 30 jaar;Voetganger;1996;12
3800;Mannen;20 tot 30 jaar;Voetganger;1997;5
3801;Mannen;20 tot 30 jaar;Voetganger;1998;11
3802;Mannen;20 tot 30 jaar;Voetganger;1999;7
3803;Mannen;20 tot 30 jaar;Voetganger;2000;15
3804;Mannen;20 tot 30 jaar;Voetganger;2001;7
3805;Mannen;20 tot 30 jaar;Voetganger;2002;11
3806;Mannen;20 tot 30 jaar;Voetganger;2003;4
3807;Mannen;20 tot 30 jaar;Voetganger;2004;7
3808;Mannen;20 tot 30 jaar;Voetganger;2005;5
3809;Mannen;20 tot 30 jaar;Voetganger;2006;7
3810;Mannen;20 tot 30 jaar;Voetganger;2007;4
3811;Mannen;20 tot 30 jaar;Voetganger;2008;3
3812;Mannen;20 tot 30 jaar;Voetganger;2009;5
3813;Mannen;20 tot 30 jaar;Voetganger;2010;8
3814;Mannen;20 tot 30 jaar;Voetganger;2011;7
3815;Mannen;20 tot 30 jaar;Voetganger;2012;6
3816;Mannen;20 tot 30 jaar;Voetganger;2013;3
3817;Mannen;20 tot 30 jaar;Voetganger;2014;5
3818;Mannen;20 tot 30 jaar;Voetganger;2015;3
3819;Mannen;20 tot 30 jaar;Voetganger;2016;3
3820;Mannen;20 tot 30 jaar;Voetganger;2017;2
3821;Mannen;20 tot 30 jaar;Voetganger;2018;2
3822;Mannen;20 tot 30 jaar;Voetganger;2019;4
3823;Mannen;20 tot 30 jaar;Voetganger;2020;5
3824;Mannen;20 tot 30 jaar;Voetganger;2021;2
3825;Mannen;20 tot 30 jaar;Voetganger;2022;3
3826;Mannen;20 tot 30 jaar;Voetganger;2023;5
3827;Mannen;20 tot 30 jaar;Voetganger;2024;2
3828;Mannen;20 tot 30 jaar;Fiets;1996;5
3829;Mannen;20 tot 30 jaar;Fiets;1997;10
3830;Mannen;20 tot 30 jaar;Fiets;1998;5
3831;Mannen;20 tot 30 jaar;Fiets;1999;8
3832;Mannen;20 tot 30 jaar;Fiets;2000;8
3833;Mannen;20 tot 30 jaar;Fiets;2001;10
3834;Mannen;20 tot 30 jaar;Fiets;2002;10
3835;Mannen;20 tot 30 jaar;Fiets;2003;5
3836;Mannen;20 tot 30 jaar;Fiets;2004;6
3837;Mannen;20 tot 30 jaar;Fiets;2005;6
3838;Mannen;20 tot 30 jaar;Fiets;2006;2
3839;Mannen;20 tot 30 jaar;Fiets;2007;6
3840;Mannen;20 tot 30 jaar;Fiets;2008;4
3841;Mannen;20 tot 30 jaar;Fiets;2009;3
3842;Mannen;20 tot 30 jaar;Fiets;2010;4
3843;Mannen;20 tot 30 jaar;Fiets;2011;5
3844;Mannen;20 tot 30 jaar;Fiets;2012;5
3845;Mannen;20 tot 30 jaar;Fiets;2013;9
3846;Mannen;20 tot 30 jaar;Fiets;2014;2
3847;Mannen;20 tot 30 jaar;Fiets;2015;5
3848;Mannen;20 tot 30 jaar;Fiets;2016;4
3849;Mannen;20 tot 30 jaar;Fiets;2017;4
3850;Mannen;20 tot 30 jaar;Fiets;2018;7
3851;Mannen;20 tot 30 jaar;Fiets;2019;5
3852;Mannen;20 tot 30 jaar;Fiets;2020;3
3853;Mannen;20 tot 30 jaar;Fiets;2021;4
3854;Mannen;20 tot 30 jaar;Fiets;2022;7
3855;Mannen;20 tot 30 jaar;Fiets;2023;7
3856;Mannen;20 tot 30 jaar;Fiets;2024;7
3857;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1996;10
3858;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1997;5
3859;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1998;8
3860;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1999;8
3861;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2000;11
3862;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2001;11
3863;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2002;9
3864;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2003;5
3865;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2004;6
3866;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2005;6
3867;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2006;14
3868;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2007;7
3869;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2008;6
3870;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2009;7
3871;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2010;6
3872;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2011;3
3873;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2012;5
3874;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2013;8
3875;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2014;4
3876;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2015;8
3877;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2016;4
3878;Mannen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2017;2
