ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
244;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
245;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
246;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
247;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
248;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
249;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
250;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
251;G-I Handel, vervoer en horeca;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
252;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2009;85354;2343.4;27455.0
253;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2010;81353;2226.8;27372.0
254;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2011;75062;1998.3;26623.0
255;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2012;66869;1813.5;27120.0
256;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2013;68402;1896.6;27727.0
257;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2014;67734;1899.4;28042.0
258;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2015;68436;1895.4;27697.0
259;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2016;74330;2030.2;27314.0
260;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2017;81290;2224.4;27364.0
261;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2018;88666;2380.4;26847.0
262;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2019;93150;2506.7;26911.0
263;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 0 tot 4 jaar;2020;89005;2310.1;25954.0
264;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2009;103727;1915.6;18467.0
265;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2010;99678;1936.1;19424.0
266;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2011;101229;2006.7;19823.0
267;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2012;105947;2111.3;19928.0
268;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2013;97306;1928.8;19822.0
269;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2014;90724;1863.5;20540.0
270;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2015;90806;1951.2;21488.0
271;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2016;94169;2028.3;21539.0
272;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2017;91668;1951.1;21284.0
273;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2018;86349;1841.4;21325.0
274;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2019;91704;1911.9;20848.0
275;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 4 tot 10 jaar;2020;95635;1959.1;20485.0
276;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2009;69862;792.3;11341.0
277;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2010;78365;869.7;11098.0
278;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2011;81944;971.1;11851.0
279;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2012;86279;1008.4;11688.0
280;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2013;87714;1054.2;12019.0
281;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2014;92940;1162.0;12503.0
282;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2015;93783;1193.6;12727.0
283;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2016;98295;1233.6;12550.0
284;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2017;106076;1333.5;12571.0
285;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2018;113669;1419.4;12487.0
286;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2019;114290;1355.1;11857.0
287;G-I Handel, vervoer en horeca;Leeftijd bestelauto: 10 jaar en ouder;2020;114359;1286.1;11246.0
288;M-N Zakelijke dienstverlening;Totaal;2009;109070;2287.4;20972.0
289;M-N Zakelijke dienstverlening;Totaal;2010;109752;2292.7;20890.0
290;M-N Zakelijke dienstverlening;Totaal;2011;113903;2317.1;20342.0
291;M-N Zakelijke dienstverlening;Totaal;2012;115816;2339.2;20198.0
292;M-N Zakelijke dienstverlening;Totaal;2013;116271;2349.1;20203.0
293;M-N Zakelijke dienstverlening;Totaal;2014;117791;2388.4;20276.0
294;M-N Zakelijke dienstverlening;Totaal;2015;122655;2474.8;20177.0
295;M-N Zakelijke dienstverlening;Totaal;2016;122623;2466.1;20112.0
296;M-N Zakelijke dienstverlening;Totaal;2017;131029;2553.8;19491.0
297;M-N Zakelijke dienstverlening;Totaal;2018;132611;2588.2;19517.0
298;M-N Zakelijke dienstverlening;Totaal;2019;141590;2751.3;19431.0
299;M-N Zakelijke dienstverlening;Totaal;2020;142763;2635.4;18460.0
300;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;57625;1116.1;19368.0
301;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;61114;1161.6;19007.0
302;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;59682;1090.8;18276.0
303;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;60685;1108.9;18274.0
304;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;61404;1109.3;18065.0
305;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;62018;1120.0;18060.0
306;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;65055;1187.6;18255.0
307;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;70763;1305.5;18448.0
308;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;72953;1331.7;18254.0
309;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;76557;1376.7;17983.0
310;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;80893;1434.6;17735.0
311;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;82867;1380.2;16655.0
312;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;31010;680.2;21934.0
313;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;27302;627.2;22971.0
314;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;31062;697.5;22454.0
315;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;27243;599.9;22020.0
316;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;26745;579.3;21660.0
317;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;26635;592.1;22231.0
318;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;27073;603.3;22285.0
319;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;27731;610.4;22010.0
320;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;27282;612.2;22440.0
321;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;30175;660.7;21894.0
322;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;32284;698.3;21631.0
323;M-N Zakelijke dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;33073;691.0;20894.0
324;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2009;20435;491.2;24035.0
325;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2010;21336;503.9;23619.0
326;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2011;23159;528.8;22835.0
327;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2012;27888;630.4;22605.0
328;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2013;28122;660.5;23487.0
329;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2014;29138;676.2;23207.0
330;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2015;30527;683.9;22403.0
331;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2016;24129;550.3;22807.0
332;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2017;30794;609.9;19806.0
333;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;25879;550.8;21285.0
334;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;28413;618.3;21762.0
335;M-N Zakelijke dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;26823;564.2;21034.0
336;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
337;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
338;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
339;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
340;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
341;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
342;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
343;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
344;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
345;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
346;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
347;M-N Zakelijke dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
348;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2009;47845;1225.3;25610.0
349;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2010;44993;1169.0;25981.0
350;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2011;42656;1064.0;24944.0
351;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2012;40429;996.4;24646.0
352;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2013;41482;1051.9;25357.0
353;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2014;43923;1095.2;24934.0
354;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2015;45987;1114.4;24232.0
355;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2016;42855;1046.6;24423.0
356;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2017;49369;1123.1;22750.0
357;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2018;49861;1171.4;23493.0
358;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2019;54960;1316.2;23949.0
359;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2020;52255;1203.9;23038.0
360;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2009;41152;800.2;19445.0
361;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2010;42003;828.7;19730.0
362;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2011;46278;932.6;20151.0
363;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2012;48574;987.0;20319.0
364;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2013;46407;917.7;19775.0
365;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2014;42993;865.7;20136.0
366;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2015;44282;908.9;20526.0
367;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2016;45734;941.5;20587.0
368;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2017;44660;911.5;20410.0
369;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2018;42029;854.3;20327.0
370;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2019;45546;888.9;19518.0
371;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2020;48913;918.7;18783.0
372;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2009;20073;261.8;13044.0
373;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2010;22756;295.0;12965.0
374;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2011;24969;320.5;12836.0
375;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2012;26813;355.8;13271.0
376;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2013;28382;379.5;13371.0
377;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2014;30875;427.5;13846.0
378;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2015;32386;451.5;13941.0
379;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2016;34034;478.0;14044.0
380;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2017;37000;519.2;14033.0
381;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2018;40721;562.5;13813.0
382;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2019;41084;546.1;13292.0
383;M-N Zakelijke dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2020;41595;512.8;12328.0
384;O-Q Overheid en zorg;Totaal;2009;24183;347.5;14368.0
385;O-Q Overheid en zorg;Totaal;2010;25166;370.8;14734.0
386;O-Q Overheid en zorg;Totaal;2011;25141;367.3;14610.0
387;O-Q Overheid en zorg;Totaal;2012;25369;372.6;14688.0
388;O-Q Overheid en zorg;Totaal;2013;26049;381.6;14649.0
389;O-Q Overheid en zorg;Totaal;2014;25328;365.0;14412.0
390;O-Q Overheid en zorg;Totaal;2015;26336;384.4;14596.0
391;O-Q Overheid en zorg;Totaal;2016;27356;391.8;14321.0
392;O-Q Overheid en zorg;Totaal;2017;27481;393.9;14335.0
393;O-Q Overheid en zorg;Totaal;2018;29191;423.9;14520.0
394;O-Q Overheid en zorg;Totaal;2019;30616;447.9;14629.0
395;O-Q Overheid en zorg;Totaal;2020;31133;419.7;13479.0
396;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;7801;132.1;16939.0
397;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;8448;143.7;17010.0
398;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;8616;141.4;16412.0
399;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;8657;144.4;16681.0
400;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;9152;149.7;16358.0
401;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;9390;152.0;16187.0
402;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;10066;164.1;16300.0
403;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;10695;173.9;16258.0
404;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;11193;181.1;16183.0
405;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;12368;207.1;16749.0
406;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;12792;216.1;16896.0
407;O-Q Overheid en zorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;13397;200.8;14992.0
408;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;2069;31.8;15349.0
409;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;2097;29.7;14181.0
410;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;2128;32.0;15029.0
411;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;2088;31.1;14912.0
412;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;2111;31.8;15056.0
413;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;2257;32.2;14270.0
414;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;2180;34.7;15907.0
415;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;1986;27.9;14025.0
416;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;2230;31.8;14245.0
417;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;2093;30.7;14675.0
418;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;2137;30.8;14432.0
419;O-Q Overheid en zorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;2221;28.9;13010.0
420;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2009;14313;183.6;12826.0
421;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2010;14621;197.4;13498.0
422;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2011;14397;193.9;13469.0
423;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2012;14624;197.1;13477.0
424;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2013;14786;200.1;13533.0
425;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2014;13681;180.8;13217.0
426;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2015;14090;185.6;13176.0
427;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2016;14675;190.0;12949.0
428;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2017;14058;181.0;12877.0
429;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2018;14730;186.0;12627.0
430;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2019;15687;200.9;12808.0
431;O-Q Overheid en zorg;Bedrijfsgrootte: >= 100 werkzame pers.;2020;15515;189.9;12241.0
432;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
433;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
434;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
435;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
436;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
437;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
438;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
439;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
440;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
441;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
442;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
443;O-Q Overheid en zorg;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
444;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2009;7223;123.3;17071.0
445;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2010;7671;138.7;18079.0
446;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2011;7266;126.0;17337.0
447;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2012;6737;115.8;17190.0
448;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2013;6587;115.1;17481.0
449;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2014;6101;106.3;17427.0
450;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2015;6377;114.5;17959.0
451;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2016;6893;115.5;16750.0
452;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2017;6902;118.0;17094.0
453;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2018;8015;141.2;17616.0
454;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2019;8852;163.8;18505.0
455;O-Q Overheid en zorg;Leeftijd bestelauto: 0 tot 4 jaar;2020;8315;146.3;17592.0
456;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2009;11592;170.1;14670.0
457;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2010;11460;167.3;14600.0
458;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2011;11298;164.6;14571.0
459;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2012;11735;180.2;15356.0
460;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2013;11752;177.7;15124.0
461;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2014;10644;158.2;14863.0
462;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2015;10697;162.0;15145.0
463;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2016;11010;167.2;15189.0
464;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2017;10665;160.0;15002.0
465;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2018;10241;153.7;15007.0
466;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2019;10377;153.4;14784.0
467;O-Q Overheid en zorg;Leeftijd bestelauto: 4 tot 10 jaar;2020;11270;155.6;13802.0
468;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2009;5368;54.1;10080.0
469;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2010;6035;64.8;10735.0
470;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2011;6577;76.7;11665.0
471;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2012;6897;76.6;11108.0
472;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2013;7710;88.7;11506.0
473;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2014;8583;100.5;11708.0
474;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2015;9262;107.9;11647.0
475;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2016;9453;109.1;11540.0
476;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2017;9914;115.9;11695.0
477;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2018;10935;129.0;11796.0
478;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2019;11387;130.7;11475.0
479;O-Q Overheid en zorg;Leeftijd bestelauto: 10 jaar en ouder;2020;11548;117.8;10203.0
480;R-U Cultuur, recreatie, overige diensten;Totaal;2009;27196;505.7;18596.0
481;R-U Cultuur, recreatie, overige diensten;Totaal;2010;29246;546.1;18674.0
