ID;SIC2008;PersonsEmployed;Periods;Total_1;Births_2;Deaths_3;NewlyBornEnterprisesSurvivingYear1_4;NewlyBornEnterprisesSurvivingYear2_5;NewlyBornEnterprisesSurvivingYear3_6;NewlyBornEnterprisesSurvivingYear4_7;NewlyBornEnterprisesSurvivingYear5_8;PersonsEmployed_9;Employees_10;PersonsEmployed_11;Employees_12;PersonsEmployed_13;Employees_14;k_1Year_15;k_2Years_16;k_3Years_17;k_4Years_18;k_5Years_19;k_1Year_20;k_2Years_21;k_3Years_22;k_4Years_23;k_5Years_24
7451;337900;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7452;337900;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7453;337900;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7454;337900;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7455;337900;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7456;337900;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7457;337900;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7458;337900;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7459;337900;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7460;337900;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7461;337900;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7462;337900;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7463;337900;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7464;337900;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7465;337900;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7466;337900;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7467;337900;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7468;337900;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7469;337900;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7470;337900;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7471;337900;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7472;337900;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7473;337900;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7474;337900;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7475;338100;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7476;338100;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7477;338100;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7478;338100;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7479;338100;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7480;338100;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7481;338100;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7482;338100;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7483;338100;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7484;338100;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7485;338100;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7486;338100;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7487;338100;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7488;338100;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7489;338100;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7490;338100;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7491;338100;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7492;338100;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7493;338100;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7494;338100;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7495;338100;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7496;338100;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7497;338100;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7498;338100;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7499;338100;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7500;338100;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7501;338100;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7502;338100;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7503;338100;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7504;338100;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7505;338100;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7506;338100;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7507;338100;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7508;338100;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7509;338100;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7510;338100;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7511;338100;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7512;338100;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7513;338100;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7514;338100;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7515;338100;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7516;338100;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7517;338100;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7518;338100;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7519;338100;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7520;338100;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7521;338100;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7522;338100;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7523;338100;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7524;338100;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7525;338100;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7526;338100;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7527;338100;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7528;338100;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7529;338100;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7530;338100;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7531;338100;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7532;338100;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7533;338100;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7534;338100;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7535;338100;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7536;338100;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7537;338100;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7538;338100;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7539;338100;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7540;338400;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7541;338400;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7542;338400;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7543;338400;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7544;338400;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7545;338400;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7546;338400;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7547;338400;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7548;338400;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7549;338400;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7550;338400;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7551;338400;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7552;338400;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7553;338400;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7554;338400;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7555;338400;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7556;338400;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7557;338400;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7558;338400;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7559;338400;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7560;338400;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7561;338400;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7562;338400;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7563;338400;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7564;338400;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7565;338400;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7566;338400;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7567;338400;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7568;338400;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7569;338400;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7570;338400;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7571;338400;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7572;338400;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7573;338400;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7574;338400;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7575;338400;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7576;338400;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7577;338400;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7578;338400;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7579;338400;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7580;338400;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7581;338400;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7582;338400;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7583;338400;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7584;338400;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7585;338400;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7586;338400;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7587;338400;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7588;338400;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7589;338400;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7590;338400;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7591;338400;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7592;338400;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7593;338400;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7594;338400;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7595;338400;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7596;338400;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7597;338400;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7598;338400;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7599;338400;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7600;338400;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7601;338400;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7602;338400;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7603;338400;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7604;338400;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7605;339200;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7606;339200;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7607;339200;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7608;339200;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7609;339200;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7610;339200;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7611;339200;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7612;339200;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7613;339200;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7614;339200;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7615;339200;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7616;339200;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7617;339200;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7618;339200;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7619;339200;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7620;339200;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7621;339200;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7622;339200;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7623;339200;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7624;339200;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7625;339200;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7626;339200;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7627;339200;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7628;339200;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7629;339200;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7630;339200;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7631;339200;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7632;339200;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7633;339200;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7634;339200;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7635;339200;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7636;339200;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7637;339200;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7638;339200;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7639;339200;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7640;339200;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7641;339200;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7642;339200;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7643;339200;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7644;339200;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7645;339200;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7646;339200;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7647;339200;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7648;339200;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7649;339200;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7650;339200;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7651;339200;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7652;339200;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7653;339200;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7654;339200;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7655;339200;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7656;339200;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7657;339200;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7658;339200;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7659;339200;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7660;339200;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7661;339200;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7662;339200;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7663;339200;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7664;339200;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7665;339200;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7666;339200;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7667;339200;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7668;339200;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7669;339200;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7670;339205;Total;2010;2399.0;114.0;116.0;141.0;173.0;181.0;58.0;61.0;38700.0;36505.0;180.0;126.0;74.0;32.0;437.0;478.0;660.0;180.0;170.0;209.0;227.0;223.0;155.0;122.0
7671;339205;Total;2011;2383.0;128.0;134.0;108.0;120.0;160.0;163.0;57.0;38865.0;36682.0;91.0;36.0;89.0;34.0;259.0;407.0;476.0;552.0;179.0;176.0;194.0;210.0;213.0;154.0
7672;339205;Total;2012;2339.0;113.0;147.0;120.0;93.0;103.0;148.0;150.0;37618.0;35513.0;155.0;105.0;87.0;27.0;125.0;223.0;363.0;444.0;551.0;83.0;145.0;129.0;194.0;202.0
7673;339205;Total;2013;2265.0;107.0;140.0;107.0;101.0;80.0;94.0;133.0;37228.0;35188.0;151.0;108.0;336.0;;264.0;110.0;217.0;395.0;440.0;155.0;57.0;131.0;124.0;186.0
7674;339205;Total;2014;2202.0;91.0;104.0;102.0;90.0;88.0;72.0;83.0;37054.0;35063.0;72.0;;270.0;239.0;217.0;252.0;102.0;208.0;405.0;144.0;141.0;49.0;128.0;97.0
7675;339205;Total;2015;2182.0;117.0;106.0;87.0;91.0;80.0;76.0;69.0;38496.0;36358.0;121.0;44.0;104.0;31.0;194.0;208.0;266.0;116.0;210.0;72.0;134.0;133.0;44.0;106.0
7676;339205;Total;2016;2170.0;112.0;112.0;112.0;70.0;83.0;67.0;72.0;38861.0;36951.0;64.0;18.0;105.0;;204.0;165.0;183.0;216.0;101.0;118.0;63.0;124.0;116.0;44.0
7677;339205;Total;2017;2156.0;115.0;94.0;103.0;99.0;62.0;75.0;55.0;39969.0;38103.0;101.0;64.0;68.0;30.0;322.0;215.0;156.0;224.0;163.0;63.0;106.0;58.0;116.0;111.0
7678;339205;Total;2018;2236.0;118.0;91.0;108.0;92.0;88.0;56.0;66.0;43278.0;41374.0;118.0;64.0;38.0;;240.0;403.0;237.0;138.0;233.0;99.0;56.0;82.0;55.0;102.0
7679;339205;Total;2019;2255.0;117.0;90.0;114.0;94.0;81.0;79.0;56.0;45340.0;43461.0;148.0;;43.0;;247.0;293.0;373.0;254.0;139.0;116.0;95.0;51.0;72.0;55.0
7680;339205;Total;2020;2292.0;117.0;127.0;115.0;98.0;89.0;73.0;73.0;43886.0;42037.0;163.0;119.0;54.0;;241.0;218.0;318.0;222.0;256.0;147.0;108.0;92.0;45.0;71.0
7681;339205;Total;2021;2258.0;141.0;43.0;115.0;103.0;93.0;79.0;66.0;41099.0;39966.0;94.0;40.0;21.0;;228.0;227.0;242.0;386.0;124.0;163.0;144.0;104.0;75.0;42.0
7682;339205;Total;2022;2357.0;124.0;148.0;139.0;113.0;99.0;87.0;76.0;41583.0;40456.0;87.0;36.0;53.0;18.0;205.0;203.0;257.0;255.0;368.0;94.0;162.0;141.0;100.0;73.0
7683;339205;0 employees;2010;1417.0;87.0;108.0;120.0;148.0;163.0;37.0;50.0;1352.0;0.0;45.0;;38.0;0.0;189.0;202.0;278.0;52.0;95.0;60.0;70.0;103.0;44.0;46.0
7684;339205;0 employees;2011;1440.0;116.0;128.0;82.0;102.0;137.0;147.0;37.0;1345.0;0.0;;0.0;53.0;0.0;93.0;153.0;205.0;235.0;52.0;45.0;52.0;65.0;96.0;44.0
7685;339205;0 employees;2012;1425.0;99.0;138.0;109.0;70.0;89.0;126.0;134.0;1327.0;0.0;45.0;0.0;51.0;0.0;102.0;81.0;142.0;193.0;194.0;53.0;35.0;47.0;63.0;88.0
7686;339205;0 employees;2013;1403.0;86.0;127.0;93.0;92.0;61.0;80.0;112.0;1312.0;0.0;36.0;0.0;57.0;0.0;132.0;91.0;87.0;142.0;193.0;45.0;48.0;33.0;42.0;56.0
7687;339205;0 employees;2014;1350.0;76.0;96.0;82.0;79.0;79.0;55.0;72.0;1274.0;0.0;;0.0;29.0;0.0;76.0;151.0;81.0;81.0;137.0;;39.0;40.0;33.0;38.0
7688;339205;0 employees;2015;1351.0;100.0;98.0;72.0;72.0;70.0;69.0;53.0;1454.0;0.0;69.0;0.0;70.0;0.0;104.0;94.0;157.0;89.0;79.0;28.0;33.0;37.0;37.0;32.0
7689;339205;0 employees;2016;1344.0;104.0;107.0;95.0;59.0;66.0;60.0;65.0;1231.0;0.0;43.0;0.0;;0.0;;82.0;86.0;110.0;70.0;66.0;24.0;30.0;32.0;37.0
7690;339205;0 employees;2017;1312.0;96.0;88.0;95.0;83.0;52.0;60.0;48.0;1201.0;0.0;32.0;0.0;34.0;0.0;;;;89.0;66.0;;;;29.0;27.0
7691;339205;0 employees;2018;1391.0;106.0;88.0;89.0;85.0;73.0;47.0;52.0;1237.0;0.0;49.0;0.0;;0.0;95.0;;;;;30.0;;;20.0;
7692;339205;0 employees;2019;1382.0;107.0;85.0;102.0;76.0;74.0;67.0;47.0;1240.0;0.0;;0.0;30.0;0.0;101.0;117.0;;165.0;70.0;47.0;27.0;34.0;32.0;20.0
7693;339205;0 employees;2020;1432.0;104.0;123.0;106.0;89.0;72.0;67.0;61.0;1251.0;0.0;43.0;0.0;;0.0;96.0;102.0;129.0;159.0;158.0;46.0;44.0;24.0;31.0;31.0
7694;339205;0 employees;2021;1412.0;129.0;40.0;102.0;94.0;84.0;63.0;61.0;1113.0;0.0;54.0;0.0;;0.0;76.0;91.0;134.0;138.0;62.0;43.0;42.0;39.0;22.0;30.0
7695;339205;0 employees;2022;1515.0;107.0;141.0;127.0;100.0;90.0;78.0;61.0;1126.0;0.0;52.0;0.0;35.0;0.0;105.0;69.0;96.0;158.0;147.0;53.0;41.0;39.0;35.0;
7696;339205;1 to 4 employees;2010;398.0;20.0;5.0;14.0;17.0;13.0;16.0;6.0;1248.0;840.0;41.0;36.0;;;;107.0;182.0;41.0;13.0;;;38.0;27.0;14.0
7697;339205;1 to 4 employees;2011;395.0;10.0;5.0;19.0;11.0;17.0;11.0;15.0;1201.0;777.0;10.0;;;;59.0;;121.0;184.0;40.0;37.0;;34.0;35.0;26.0
7698;339205;1 to 4 employees;2012;396.0;8.0;7.0;10.0;18.0;9.0;16.0;10.0;1221.0;808.0;15.0;12.0;;;;57.0;24.0;106.0;188.0;;36.0;18.0;33.0;32.0
7699;339205;1 to 4 employees;2013;362.0;13.0;8.0;8.0;9.0;14.0;9.0;15.0;1143.0;759.0;;;;;23.0;19.0;42.0;21.0;110.0;15.0;9.0;24.0;18.0;32.0
7700;339205;1 to 4 employees;2014;358.0;14.0;3.0;13.0;5.0;9.0;12.0;7.0;1097.0;726.0;;;;;;;21.0;42.0;18.0;37.0;7.0;9.0;21.0;12.0
7701;339205;1 to 4 employees;2015;343.0;16.0;7.0;14.0;13.0;5.0;7.0;12.0;1014.0;662.0;;;;;;52.0;;26.0;;;37.0;7.0;7.0;
7702;339205;1 to 4 employees;2016;353.0;7.0;4.0;16.0;10.0;12.0;3.0;7.0;1025.0;684.0;;;16.0;13.0;75.0;;51.0;;31.0;;;35.0;;7.0
7703;339205;1 to 4 employees;2017;359.0;14.0;5.0;7.0;15.0;9.0;11.0;3.0;1042.0;692.0;26.0;21.0;;;31.0;63.0;61.0;71.0;;17.0;32.0;18.0;34.0;
7704;339205;1 to 4 employees;2018;352.0;10.0;2.0;14.0;6.0;14.0;8.0;11.0;1028.0;687.0;;;;;60.0;28.0;44.0;;96.0;26.0;13.0;29.0;;34.0
7705;339205;1 to 4 employees;2019;379.0;7.0;4.0;10.0;13.0;6.0;11.0;8.0;1062.0;733.0;11.0;8.0;;;;68.0;26.0;;;;25.0;;;
7706;339205;1 to 4 employees;2020;366.0;7.0;3.0;6.0;7.0;12.0;5.0;11.0;1004.0;693.0;9.0;8.0;;;;;70.0;;;;;25.0;;
7707;339205;1 to 4 employees;2021;346.0;8.0;3.0;7.0;6.0;7.0;12.0;4.0;691.0;671.0;;;;;21.0;;;;;9.0;;;;
7708;339205;1 to 4 employees;2022;343.0;15.0;5.0;8.0;7.0;6.0;7.0;11.0;686.0;685.0;;;;;;;;;;;9.0;;;22.0
7709;339205;5 to 9 employees;2010;170.0;4.0;3.0;3.0;5.0;2.0;2.0;3.0;1325.0;1150.0;;;;;;;;;;;41.0;;;
7710;339205;5 to 9 employees;2011;162.0;1.0;0.0;4.0;3.0;3.0;2.0;2.0;1244.0;1072.0;;;0.0;0.0;;;;;;;;;;
7711;339205;5 to 9 employees;2012;152.0;3.0;1.0;0.0;3.0;2.0;3.0;2.0;1159.0;1016.0;;;;;0.0;;;;;0.0;;;;
7712;339205;5 to 9 employees;2013;145.0;6.0;2.0;3.0;0.0;3.0;2.0;3.0;1126.0;989.0;42.0;40.0;;;;0.0;;;;;0.0;;;
7713;339205;5 to 9 employees;2014;143.0;0.0;0.0;5.0;3.0;0.0;3.0;2.0;1085.0;948.0;0.0;0.0;0.0;0.0;59.0;;0.0;;;36.0;;0.0;;
7714;339205;5 to 9 employees;2015;147.0;0.0;0.0;0.0;4.0;2.0;0.0;3.0;1120.0;991.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0;;;0.0;
7715;339205;5 to 9 employees;2016;136.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1079.0;945.0;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0
7716;339205;5 to 9 employees;2017;140.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;1095.0;972.0;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;
7717;339205;5 to 9 employees;2018;141.0;1.0;1.0;3.0;1.0;0.0;0.0;2.0;1099.0;970.0;;;;;;;0.0;0.0;;;;0.0;0.0;
7718;339205;5 to 9 employees;2019;143.0;2.0;1.0;1.0;3.0;1.0;0.0;0.0;1102.0;970.0;;;;;;;;0.0;0.0;;;;0.0;0.0
7719;339205;5 to 9 employees;2020;150.0;3.0;1.0;2.0;1.0;3.0;1.0;0.0;1103.0;988.0;;;;;;;;;0.0;;;;;0.0
