ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
1024;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Havo, vwo;1;2013;;;560.0;65.0
1025;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Havo, vwo;1;2014;;;;
1026;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2006;1570.0;258.0;1360.0;223.0
1027;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2007;1700.0;265.0;1550.0;240.0
1028;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2008;1780.0;259.0;1500.0;218.0
1029;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2009;1900.0;259.0;1540.0;210.0
1030;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2010;1940.0;250.0;1500.0;193.0
1031;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2011;2010.0;245.0;1590.0;193.0
1032;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2012;1930.0;227.0;1540.0;181.0
1033;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2013;1820.0;207.0;1450.0;165.0
1034;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;0;2014;;;;
1035;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2006;580.0;95.0;750.0;123.0
1036;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2007;620.0;96.0;770.0;120.0
1037;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2008;690.0;101.0;770.0;112.0
1038;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2009;760.0;103.0;790.0;107.0
1039;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2010;790.0;101.0;740.0;95.0
1040;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2011;840.0;102.0;800.0;97.0
1041;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2012;;;720.0;84.0
1042;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2013;;;710.0;81.0
1043;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;2;2014;;;;
1044;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2006;1000.0;164.0;610.0;100.0
1045;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2007;1090.0;169.0;780.0;121.0
1046;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2008;1090.0;158.0;720.0;105.0
1047;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2009;1150.0;156.0;750.0;103.0
1048;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2010;1160.0;149.0;770.0;98.0
1049;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2011;1170.0;143.0;790.0;96.0
1050;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2012;;;820.0;96.0
1051;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2013;;;740.0;84.0
1052;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Hbo, wo;1;2014;;;;
1053;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2006;8300.0;1040.0;7370.0;909.0
1054;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2007;6530.0;987.0;5850.0;871.0
1055;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2008;5470.0;906.0;4870.0;794.0
1056;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2009;4510.0;756.0;3830.0;625.0
1057;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2010;3680.0;652.0;3210.0;524.0
1058;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2011;3100.0;534.0;2710.0;421.0
1059;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2012;2790.0;443.0;2460.0;357.0
1060;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2013;2470.0;383.0;2240.0;333.0
1061;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;0;2014;25030.0;532.0;18560.0;388.0
1062;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2006;1520.0;158.0;2150.0;214.0
1063;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2007;1220.0;144.0;1490.0;165.0
1064;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2008;1130.0;154.0;1350.0;147.0
1065;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2009;1130.0;141.0;1170.0;125.0
1066;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2010;980.0;136.0;1070.0;130.0
1067;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2011;880.0;129.0;970.0;118.0
1068;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2012;;;820.0;104.0
1069;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2013;;;790.0;115.0
1070;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;2;2014;;;5930.0;122.0
1071;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2006;6790.0;882.0;5220.0;695.0
1072;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2007;5310.0;843.0;4360.0;706.0
1073;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2008;4340.0;752.0;3520.0;647.0
1074;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2009;3390.0;615.0;2660.0;500.0
1075;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2010;2700.0;516.0;2150.0;394.0
1076;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2011;2220.0;405.0;1740.0;303.0
1077;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2012;;;1650.0;253.0
1078;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2013;;;1450.0;218.0
1079;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Niet-westerse allochtoon;Opleiding onbekend;1;2014;;;12620.0;267.0
1080;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2006;10850.0;1313.0;8310.0;1001.0
1081;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2007;10690.0;1295.0;8570.0;1035.0
1082;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2008;10720.0;1301.0;8300.0;1001.0
1083;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2009;10570.0;1269.0;7900.0;940.0
1084;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2010;10200.0;1210.0;7750.0;913.0
1085;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2011;9760.0;1143.0;7530.0;876.0
1086;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2012;9090.0;1039.0;6990.0;796.0
1087;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2013;8590.0;970.0;6600.0;739.0
1088;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;0;2014;7650.0;849.0;5780.0;637.0
1089;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2006;1500.0;182.0;2420.0;299.0
1090;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2007;1550.0;185.0;2430.0;302.0
1091;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2008;1800.0;219.0;2310.0;286.0
1092;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2009;1890.0;229.0;2030.0;248.0
1093;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2010;1660.0;197.0;2020.0;246.0
1094;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2011;1680.0;196.0;1910.0;228.0
1095;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2012;;;1710.0;199.0
1096;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2013;;;1640.0;187.0
1097;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;2;2014;;;1400.0;155.0
1098;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2006;9350.0;1131.0;5890.0;702.0
1099;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2007;9140.0;1110.0;6140.0;733.0
1100;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2008;8920.0;1082.0;5990.0;715.0
1101;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2009;8680.0;1040.0;5870.0;692.0
1102;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2010;8540.0;1013.0;5730.0;667.0
1103;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2011;8080.0;947.0;5610.0;649.0
1104;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2012;;;5280.0;597.0
1105;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2013;;;4960.0;552.0
1106;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Totaal opleidingen;1;2014;;;4380.0;482.0
1107;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2006;380.0;795.0;220.0;459.0
1108;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2007;260.0;645.0;170.0;410.0
1109;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2008;210.0;577.0;140.0;385.0
1110;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2009;200.0;573.0;120.0;346.0
1111;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2010;140.0;420.0;80.0;237.0
1112;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2011;120.0;374.0;70.0;207.0
1113;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2012;110.0;350.0;70.0;217.0
1114;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2013;110.0;355.0;60.0;197.0
1115;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;0;2014;;;;
1116;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2006;60.0;134.0;100.0;207.0
1117;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2007;50.0;114.0;80.0;196.0
1118;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2008;40.0;113.0;60.0;172.0
1119;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2009;60.0;161.0;40.0;128.0
1120;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2010;30.0;78.0;30.0;76.0
1121;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2011;40.0;117.0;20.0;70.0
1122;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2012;;;30.0;84.0
1123;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2013;;;30.0;84.0
1124;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;2;2014;;;;
1125;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2006;320.0;661.0;120.0;253.0
1126;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2007;210.0;531.0;90.0;214.0
1127;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2008;170.0;464.0;80.0;213.0
1128;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2009;140.0;412.0;80.0;218.0
1129;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2010;110.0;342.0;50.0;161.0
1130;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2011;80.0;258.0;50.0;137.0
1131;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2012;;;40.0;133.0
1132;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2013;;;40.0;113.0
1133;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Basisonderwijs;1;2014;;;;
1134;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2006;2460.0;1574.0;1730.0;1105.0
1135;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2007;2560.0;1625.0;1930.0;1226.0
1136;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2008;2520.0;1600.0;1820.0;1155.0
1137;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2009;2350.0;1501.0;1610.0;1028.0
1138;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2010;2340.0;1483.0;1610.0;1016.0
1139;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2011;2200.0;1365.0;1540.0;955.0
1140;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2012;1970.0;1180.0;1370.0;825.0
1141;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2013;1850.0;1081.0;1260.0;735.0
1142;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;0;2014;;;;
1143;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2006;330.0;213.0;680.0;434.0
1144;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2007;390.0;247.0;800.0;508.0
1145;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2008;470.0;299.0;710.0;449.0
1146;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2009;470.0;302.0;560.0;355.0
1147;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2010;400.0;252.0;580.0;367.0
1148;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2011;420.0;263.0;560.0;346.0
1149;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2012;;;470.0;283.0
1150;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2013;;;440.0;255.0
1151;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;2;2014;;;;
1152;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2006;2130.0;1361.0;1050.0;670.0
1153;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2007;2170.0;1378.0;1130.0;718.0
1154;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2008;2050.0;1302.0;1110.0;706.0
1155;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2009;1880.0;1199.0;1050.0;673.0
1156;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2010;1950.0;1231.0;1030.0;649.0
1157;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2011;1770.0;1102.0;980.0;609.0
1158;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2012;;;900.0;541.0
1159;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2013;;;820.0;480.0
1160;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Vmbo;1;2014;;;;
1161;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2006;280.0;1929.0;240.0;1602.0
1162;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2007;460.0;1797.0;360.0;1397.0
1163;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2008;560.0;2039.0;410.0;1500.0
1164;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2009;590.0;2087.0;440.0;1548.0
1165;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2010;600.0;2106.0;460.0;1609.0
1166;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2011;650.0;2179.0;480.0;1599.0
1167;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2012;560.0;1831.0;440.0;1436.0
1168;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2013;570.0;1790.0;410.0;1280.0
1169;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;0;2014;;;;
1170;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2006;30.0;207.0;80.0;573.0
1171;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2007;50.0;205.0;140.0;535.0
1172;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2008;80.0;290.0;130.0;455.0
1173;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2009;90.0;328.0;130.0;452.0
1174;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2010;60.0;200.0;130.0;440.0
1175;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2011;80.0;268.0;110.0;380.0
1176;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2012;;;100.0;327.0
1177;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2013;;;80.0;254.0
1178;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;2;2014;;;;
1179;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2006;250.0;1722.0;150.0;1029.0
1180;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2007;410.0;1591.0;220.0;863.0
1181;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2008;480.0;1750.0;290.0;1045.0
1182;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2009;500.0;1759.0;310.0;1095.0
1183;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2010;550.0;1906.0;340.0;1169.0
1184;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2011;570.0;1912.0;360.0;1219.0
1185;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2012;;;340.0;1109.0
1186;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2013;;;330.0;1026.0
1187;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Voortgezet speciaal onderwijs;1;2014;;;;
1188;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2006;4320.0;1725.0;3430.0;1369.0
1189;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2007;4470.0;1654.0;3710.0;1370.0
1190;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2008;4820.0;1693.0;3860.0;1354.0
1191;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2009;5080.0;1711.0;4000.0;1348.0
1192;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2010;4920.0;1626.0;3960.0;1311.0
1193;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2011;4860.0;1591.0;4000.0;1310.0
1194;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2012;4590.0;1505.0;3730.0;1222.0
1195;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2013;4370.0;1427.0;3580.0;1171.0
1196;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;0;2014;;;;
1197;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2006;540.0;218.0;810.0;325.0
1198;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2007;560.0;206.0;790.0;294.0
1199;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2008;640.0;226.0;830.0;292.0
1200;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2009;750.0;252.0;820.0;275.0
1201;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2010;690.0;227.0;790.0;260.0
1202;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2011;670.0;219.0;770.0;252.0
1203;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2012;;;670.0;219.0
1204;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2013;;;650.0;213.0
1205;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;2;2014;;;;
1206;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2006;3770.0;1507.0;2610.0;1044.0
1207;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2007;3910.0;1448.0;2910.0;1077.0
1208;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2008;4180.0;1466.0;3030.0;1062.0
1209;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2009;4330.0;1459.0;3190.0;1074.0
1210;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2010;4230.0;1400.0;3180.0;1051.0
1211;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2011;4190.0;1372.0;3230.0;1057.0
1212;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2012;;;3060.0;1003.0
1213;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2013;;;2930.0;957.0
1214;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Mbo;1;2014;;;;
1215;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2006;850.0;698.0;560.0;466.0
1216;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2007;830.0;694.0;570.0;479.0
1217;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2008;790.0;657.0;530.0;444.0
1218;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2009;790.0;627.0;440.0;352.0
1219;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2010;770.0;576.0;490.0;366.0
1220;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2011;710.0;515.0;440.0;315.0
1221;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2012;660.0;454.0;410.0;285.0
1222;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Marokko;Havo, vwo;0;2013;630.0;422.0;400.0;265.0
