ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
229;Totaal woningen;Ghijseland;Albrandswaard                           ;Buurt     ;BU06130415;1680.0;2990.0;;1.0
230;Totaal woningen;Overhoeken;Albrandswaard                           ;Buurt     ;BU06130416;2330.0;4790.0;;1.0
231;Totaal woningen;Park Rhoon;Albrandswaard                           ;Buurt     ;BU06130417;1410.0;2400.0;;1.0
232;Totaal woningen;Rhoon-Zuidoost;Albrandswaard                           ;Buurt     ;BU06130418;950.0;2690.0;;1.0
233;Totaal woningen;Tijsjesdijk;Albrandswaard                           ;Buurt     ;BU06130419;1450.0;2720.0;;1.0
234;Totaal woningen;Buitengebied Rhoon-Zuid;Albrandswaard                           ;Buurt     ;BU06130420;2160.0;4090.0;;1.0
235;Totaal woningen;Wijk 05 Buitengebied Albrandswaard;Albrandswaard                           ;Wijk      ;WK061305  ;2200.0;4150.0;;1.0
236;Totaal woningen;Portland-Koedoodzone;Albrandswaard                           ;Buurt     ;BU06130521;;;;1.0
237;Totaal woningen;Buitengebied;Albrandswaard                           ;Buurt     ;BU06130522;2120.0;4140.0;;1.0
238;Totaal woningen;Wijk 06 Portland;Albrandswaard                           ;Wijk      ;WK061306  ;1000.0;3360.0;;1.0
239;Totaal woningen;Driehoek;Albrandswaard                           ;Buurt     ;BU06130623;1040.0;3370.0;;1.0
240;Totaal woningen;Portland-Centrum;Albrandswaard                           ;Buurt     ;BU06130624;940.0;3480.0;;1.0
241;Totaal woningen;Wijkpark Portland;Albrandswaard                           ;Buurt     ;BU06130625;1450.0;4760.0;;1.0
242;Totaal woningen;De Eilanden;Albrandswaard                           ;Buurt     ;BU06130626;990.0;3270.0;;1.0
243;Totaal woningen;Wijk 07 Rotterdam-Albrandswaard;Albrandswaard                           ;Wijk      ;WK061307  ;;;;1.0
244;Totaal woningen;Distripark;Albrandswaard                           ;Buurt     ;BU06130706;;;;1.0
245;Totaal woningen;Alkmaar;Alkmaar                                 ;Gemeente  ;GM0361    ;1200.0;2530.0;;
246;Totaal woningen;Zuid;Alkmaar                                 ;Wijk      ;WK036101  ;1320.0;2420.0;;1.0
247;Totaal woningen;Kooimeer;Alkmaar                                 ;Buurt     ;BU03610100;1060.0;2200.0;;1.0
248;Totaal woningen;Dillenburg en Stadhouderskwartier;Alkmaar                                 ;Buurt     ;BU03610101;1130.0;2050.0;;1.0
249;Totaal woningen;Staatsliedenkwartier en Landstraten;Alkmaar                                 ;Buurt     ;BU03610102;1190.0;2140.0;;1.0
250;Totaal woningen;Oud-Rochdale;Alkmaar                                 ;Buurt     ;BU03610103;1220.0;1750.0;;1.0
251;Totaal woningen;Emmakwartier;Alkmaar                                 ;Buurt     ;BU03610104;1360.0;2610.0;;1.0
252;Totaal woningen;Nassaukwartier en Hout;Alkmaar                                 ;Buurt     ;BU03610105;1600.0;2890.0;;1.0
253;Totaal woningen;Oranjepark;Alkmaar                                 ;Buurt     ;BU03610106;1720.0;2960.0;;1.0
254;Totaal woningen;Cranenbroek;Alkmaar                                 ;Buurt     ;BU03610107;1390.0;2690.0;;1.0
255;Totaal woningen;Bloemwijk en Zocherkwartier;Alkmaar                                 ;Buurt     ;BU03610108;1300.0;2370.0;;1.0
256;Totaal woningen;Burgemeesterskwartier;Alkmaar                                 ;Buurt     ;BU03610109;1670.0;3070.0;;1.0
257;Totaal woningen;Oudorp;Alkmaar                                 ;Wijk      ;WK036102  ;1250.0;2590.0;;1.0
258;Totaal woningen;Rekerbuurt en Ooievaarsnest;Alkmaar                                 ;Buurt     ;BU03610200;1320.0;2810.0;;1.0
259;Totaal woningen;Oudorp-Noord en Oudorp-Oost;Alkmaar                                 ;Buurt     ;BU03610201;1400.0;2490.0;;1.0
260;Totaal woningen;Oudorp-Centrum;Alkmaar                                 ;Buurt     ;BU03610202;1660.0;2890.0;;1.0
261;Totaal woningen;Schermereiland en Omval;Alkmaar                                 ;Buurt     ;BU03610203;890.0;2520.0;;1.0
262;Totaal woningen;Oudorperpolder-Zuid;Alkmaar                                 ;Buurt     ;BU03610204;980.0;2080.0;;1.0
263;Totaal woningen;Oudorperpolder-Midden;Alkmaar                                 ;Buurt     ;BU03610205;1410.0;2790.0;;1.0
264;Totaal woningen;Oudorperpolder-Noord;Alkmaar                                 ;Buurt     ;BU03610206;1190.0;2230.0;;1.0
265;Totaal woningen;De Nollen;Alkmaar                                 ;Buurt     ;BU03610208;1320.0;3330.0;;1.0
266;Totaal woningen;Beverkoog;Alkmaar                                 ;Buurt     ;BU03610209;;;;1.0
267;Totaal woningen;Overdie;Alkmaar                                 ;Wijk      ;WK036103  ;870.0;2190.0;;1.0
268;Totaal woningen;Oud-Overdie;Alkmaar                                 ;Buurt     ;BU03610300;790.0;2310.0;;1.0
269;Totaal woningen;Oosterhout;Alkmaar                                 ;Buurt     ;BU03610301;590.0;2420.0;;1.0
270;Totaal woningen;Overdie-Oost;Alkmaar                                 ;Buurt     ;BU03610302;940.0;1930.0;;1.0
271;Totaal woningen;Overdie-West;Alkmaar                                 ;Buurt     ;BU03610303;1120.0;2260.0;;1.0
272;Totaal woningen;Boekelermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03610308;;;;1.0
273;Totaal woningen;Boekelermeer-Noord;Alkmaar                                 ;Buurt     ;BU03610309;;;;1.0
274;Totaal woningen;West;Alkmaar                                 ;Wijk      ;WK036104  ;1190.0;2280.0;;1.0
275;Totaal woningen;De Hoef III en IV;Alkmaar                                 ;Buurt     ;BU03610400;1070.0;2120.0;;1.0
276;Totaal woningen;De Hoef I en II;Alkmaar                                 ;Buurt     ;BU03610401;1010.0;2030.0;;1.0
277;Totaal woningen;Bergerwegkwartier;Alkmaar                                 ;Buurt     ;BU03610402;1400.0;2560.0;;1.0
278;Totaal woningen;Bergerhof en Blaeustraatkwartier;Alkmaar                                 ;Buurt     ;BU03610403;1280.0;2450.0;;1.0
279;Totaal woningen;Bergermeer;Alkmaar                                 ;Buurt     ;BU03610404;1570.0;2800.0;;1.0
280;Totaal woningen;Landelijk gebied-West;Alkmaar                                 ;Buurt     ;BU03610409;2500.0;3890.0;;1.0
281;Totaal woningen;Huiswaard;Alkmaar                                 ;Wijk      ;WK036105  ;1220.0;2420.0;;1.0
282;Totaal woningen;Huiswaard-1-Zuid;Alkmaar                                 ;Buurt     ;BU03610500;1300.0;2470.0;;1.0
283;Totaal woningen;Muiderwaard;Alkmaar                                 ;Buurt     ;BU03610501;910.0;1800.0;;1.0
284;Totaal woningen;Huiswaard-2-West;Alkmaar                                 ;Buurt     ;BU03610502;1280.0;2510.0;;1.0
285;Totaal woningen;Huiswaard-2-Oost;Alkmaar                                 ;Buurt     ;BU03610503;1160.0;2510.0;;1.0
286;Totaal woningen;De Mare;Alkmaar                                 ;Wijk      ;WK036106  ;1150.0;2480.0;;1.0
287;Totaal woningen;'t Rak-Zuid;Alkmaar                                 ;Buurt     ;BU03610600;1180.0;2540.0;;1.0
288;Totaal woningen;'t Rak-Noord;Alkmaar                                 ;Buurt     ;BU03610601;1040.0;2450.0;;1.0
289;Totaal woningen;De Horn-Noord;Alkmaar                                 ;Buurt     ;BU03610602;1140.0;2550.0;;1.0
290;Totaal woningen;De Horn-Zuid;Alkmaar                                 ;Buurt     ;BU03610603;1300.0;2560.0;;1.0
291;Totaal woningen;De Mare;Alkmaar                                 ;Buurt     ;BU03610604;1090.0;2320.0;;1.0
292;Totaal woningen;Daalmeer/Koedijk;Alkmaar                                 ;Wijk      ;WK036107  ;1090.0;2770.0;;1.0
293;Totaal woningen;Daalmeer-Zuidoost;Alkmaar                                 ;Buurt     ;BU03610700;1050.0;2880.0;;1.0
294;Totaal woningen;Daalmeer-Zuidwest;Alkmaar                                 ;Buurt     ;BU03610701;980.0;2350.0;;1.0
295;Totaal woningen;Koedijk en De Weijdt;Alkmaar                                 ;Buurt     ;BU03610702;1390.0;2740.0;;1.0
296;Totaal woningen;Daalmeer-Noordwest;Alkmaar                                 ;Buurt     ;BU03610703;1010.0;2920.0;;1.0
297;Totaal woningen;Daalmeer-Noordoost;Alkmaar                                 ;Buurt     ;BU03610704;1050.0;3120.0;;1.0
298;Totaal woningen;Landelijk gebied Noord;Alkmaar                                 ;Buurt     ;BU03610709;3040.0;;;1.0
299;Totaal woningen;Centrum;Alkmaar                                 ;Wijk      ;WK036108  ;1060.0;2260.0;;1.0
300;Totaal woningen;Binnenstad-West;Alkmaar                                 ;Buurt     ;BU03610800;1050.0;2120.0;;1.0
301;Totaal woningen;Binnenstad-Oost;Alkmaar                                 ;Buurt     ;BU03610801;980.0;2280.0;;1.0
302;Totaal woningen;Spoorbuurt;Alkmaar                                 ;Buurt     ;BU03610802;1270.0;2370.0;;1.0
303;Totaal woningen;Overstad;Alkmaar                                 ;Buurt     ;BU03610803;750.0;2610.0;;1.0
304;Totaal woningen;Schermer;Alkmaar                                 ;Wijk      ;WK036109  ;1690.0;3200.0;;1.0
305;Totaal woningen;Oterleek;Alkmaar                                 ;Buurt     ;BU03610900;1920.0;3570.0;;1.0
306;Totaal woningen;Ursem gem. S;Alkmaar                                 ;Buurt     ;BU03610901;1890.0;4050.0;;1.0
307;Totaal woningen;Stompetoren;Alkmaar                                 ;Buurt     ;BU03610902;1410.0;2990.0;;1.0
308;Totaal woningen;Schermerhorn;Alkmaar                                 ;Buurt     ;BU03610903;1620.0;3060.0;;1.0
309;Totaal woningen;Zuidschermer;Alkmaar                                 ;Buurt     ;BU03610904;2020.0;3350.0;;1.0
310;Totaal woningen;Driehuizen;Alkmaar                                 ;Buurt     ;BU03610905;2220.0;3460.0;;1.0
311;Totaal woningen;Grootschermer;Alkmaar                                 ;Buurt     ;BU03610906;2010.0;3500.0;;1.0
312;Totaal woningen;Graft-De Rijp;Alkmaar                                 ;Wijk      ;WK036110  ;1660.0;3180.0;;1.0
313;Totaal woningen;Noordeinde;Alkmaar                                 ;Buurt     ;BU03611000;2310.0;3880.0;;1.0
314;Totaal woningen;West-Graftdijk;Alkmaar                                 ;Buurt     ;BU03611001;1640.0;3180.0;;1.0
315;Totaal woningen;Graft;Alkmaar                                 ;Buurt     ;BU03611002;1660.0;3010.0;;1.0
316;Totaal woningen;De Rijp;Alkmaar                                 ;Buurt     ;BU03611003;1590.0;3100.0;;1.0
317;Totaal woningen;Oost-Graftdijk;Alkmaar                                 ;Buurt     ;BU03611004;1860.0;3250.0;;1.0
318;Totaal woningen;Starnmeer;Alkmaar                                 ;Buurt     ;BU03611005;2580.0;4990.0;;1.0
319;Totaal woningen;Markenbinnen;Alkmaar                                 ;Buurt     ;BU03611006;1920.0;3780.0;;1.0
320;Totaal woningen;Vroonermeer;Alkmaar                                 ;Wijk      ;WK036111  ;920.0;2910.0;;1.0
321;Totaal woningen;Vroonermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03611100;900.0;2880.0;;1.0
322;Totaal woningen;Vroonermeer-Noord;Alkmaar                                 ;Buurt     ;BU03611101;;3150.0;;1.0
323;Totaal woningen;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;1350.0;2770.0;;
324;Totaal woningen;Wijk 10 Binnenstad;Almelo                                  ;Wijk      ;WK014110  ;1040.0;2130.0;;1.0
325;Totaal woningen;Binnenstad-Noord;Almelo                                  ;Buurt     ;BU01411000;1050.0;2070.0;;1.0
326;Totaal woningen;Binnenstad-Zuid;Almelo                                  ;Buurt     ;BU01411001;1010.0;2100.0;;1.0
327;Totaal woningen;Ulk en omgeving;Almelo                                  ;Buurt     ;BU01411002;940.0;2140.0;;1.0
328;Totaal woningen;Java en omgeving;Almelo                                  ;Buurt     ;BU01411003;1250.0;2450.0;;1.0
329;Totaal woningen;Wijk 11 De Riet;Almelo                                  ;Wijk      ;WK014111  ;1290.0;2640.0;;1.0
330;Totaal woningen;Bornsestraat en omgeving Midden;Almelo                                  ;Buurt     ;BU01411100;1610.0;2790.0;;1.0
331;Totaal woningen;Riet Noord;Almelo                                  ;Buurt     ;BU01411101;1110.0;2470.0;;1.0
332;Totaal woningen;Arendsboer en omgeving Noord;Almelo                                  ;Buurt     ;BU01411102;1440.0;2640.0;;1.0
333;Totaal woningen;Nieuwland;Almelo                                  ;Buurt     ;BU01411103;1110.0;2530.0;;1.0
334;Totaal woningen;Arendsboer en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411104;1590.0;3130.0;;1.0
335;Totaal woningen;Riet Zuid;Almelo                                  ;Buurt     ;BU01411105;1090.0;2520.0;;1.0
336;Totaal woningen;Bornsestraat en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411106;1430.0;2740.0;;1.0
337;Totaal woningen;Verspreide huizen wijk 11;Almelo                                  ;Buurt     ;BU01411109;1320.0;4930.0;;1.0
338;Totaal woningen;Wijk 12 Noorderkwartier;Almelo                                  ;Wijk      ;WK014112  ;1550.0;2780.0;;1.0
339;Totaal woningen;Vriezenveenseweg e.o. Haghoek Oost;Almelo                                  ;Buurt     ;BU01411200;1560.0;2920.0;;1.0
340;Totaal woningen;Parkweg en omgeving;Almelo                                  ;Buurt     ;BU01411201;1720.0;2950.0;;1.0
341;Totaal woningen;Vriezenveenseweg e.o. Haghoek West;Almelo                                  ;Buurt     ;BU01411202;1340.0;2440.0;;1.0
342;Totaal woningen;Verspreide huizen wijk 12;Almelo                                  ;Buurt     ;BU01411209;1480.0;2940.0;;1.0
343;Totaal woningen;Wijk 13 Sluitersveld;Almelo                                  ;Wijk      ;WK014113  ;1320.0;2780.0;;1.0
344;Totaal woningen;Ootmarsumsestraat en omgeving;Almelo                                  ;Buurt     ;BU01411300;1090.0;2610.0;;1.0
345;Totaal woningen;Markgraven;Almelo                                  ;Buurt     ;BU01411301;1920.0;3800.0;;1.0
346;Totaal woningen;Rumerslanden;Almelo                                  ;Buurt     ;BU01411302;1110.0;2380.0;;1.0
347;Totaal woningen;Wester-Sluitersveldlanden;Almelo                                  ;Buurt     ;BU01411303;1110.0;2010.0;;1.0
348;Totaal woningen;Verspreide huizen wijk 13;Almelo                                  ;Buurt     ;BU01411309;1830.0;4400.0;;1.0
349;Totaal woningen;Wijk 14 Wierdense Hoek;Almelo                                  ;Wijk      ;WK014114  ;1330.0;2490.0;;1.0
350;Totaal woningen;Dijkstraat en omgeving;Almelo                                  ;Buurt     ;BU01411400;1460.0;2590.0;;1.0
351;Totaal woningen;Rohof en omgeving;Almelo                                  ;Buurt     ;BU01411401;2420.0;3190.0;;1.0
352;Totaal woningen;Kerkelanden;Almelo                                  ;Buurt     ;BU01411402;1270.0;2470.0;;1.0
353;Totaal woningen;Aalderinkshoek Noordoost;Almelo                                  ;Buurt     ;BU01411403;1060.0;2110.0;;1.0
354;Totaal woningen;Aalderinkshoek Zuidoost;Almelo                                  ;Buurt     ;BU01411404;1740.0;2980.0;;1.0
355;Totaal woningen;Aalderinkshoek Noordwest;Almelo                                  ;Buurt     ;BU01411405;1210.0;2500.0;;1.0
356;Totaal woningen;Aalderinkshoek Zuidwest;Almelo                                  ;Buurt     ;BU01411406;1110.0;2100.0;;1.0
357;Totaal woningen;Verspreide huizen wijk 14;Almelo                                  ;Buurt     ;BU01411409;2130.0;4140.0;;1.0
358;Totaal woningen;Wijk 15 Nieuwstraat-Kwartier;Almelo                                  ;Wijk      ;WK014115  ;1420.0;2750.0;;1.0
359;Totaal woningen;Nieuwstraat en omgeving;Almelo                                  ;Buurt     ;BU01411500;1500.0;2760.0;;1.0
360;Totaal woningen;Wonde en omgeving;Almelo                                  ;Buurt     ;BU01411501;1410.0;2960.0;;1.0
361;Totaal woningen;Witvoet en omgeving;Almelo                                  ;Buurt     ;BU01411502;1480.0;2680.0;;1.0
362;Totaal woningen;Achterlanden en omgeving;Almelo                                  ;Buurt     ;BU01411503;1240.0;2600.0;;1.0
363;Totaal woningen;Wijk 16 Ossenkoppelerhoek;Almelo                                  ;Wijk      ;WK014116  ;1330.0;2430.0;;1.0
364;Totaal woningen;Boomplaats;Almelo                                  ;Buurt     ;BU01411600;1320.0;2600.0;;1.0
365;Totaal woningen;Ossenkoppelerhoek-Oost;Almelo                                  ;Buurt     ;BU01411601;1560.0;2550.0;;1.0
366;Totaal woningen;Beeklust;Almelo                                  ;Buurt     ;BU01411602;1260.0;2220.0;;1.0
367;Totaal woningen;Ossenkoppelerhoek-Midden-Noord;Almelo                                  ;Buurt     ;BU01411603;1170.0;2210.0;;1.0
368;Totaal woningen;Ossenkoppelerhoek-West;Almelo                                  ;Buurt     ;BU01411604;1370.0;2590.0;;1.0
369;Totaal woningen;Ossenkoppelerhoek-Midden-Zuid;Almelo                                  ;Buurt     ;BU01411605;1300.0;2300.0;;1.0
370;Totaal woningen;Wijk 17 Hofkamp;Almelo                                  ;Wijk      ;WK014117  ;1670.0;3110.0;;1.0
371;Totaal woningen;Hofkamp-West;Almelo                                  ;Buurt     ;BU01411700;1730.0;2850.0;;1.0
372;Totaal woningen;Hofkamp-Oost;Almelo                                  ;Buurt     ;BU01411701;1330.0;2380.0;;1.0
373;Totaal woningen;Paradijs;Almelo                                  ;Buurt     ;BU01411702;2490.0;3650.0;;1.0
374;Totaal woningen;Kollenveld-Bolkshoek;Almelo                                  ;Buurt     ;BU01411703;1730.0;4020.0;;1.0
375;Totaal woningen;Verspreide huizen Hofkamp;Almelo                                  ;Buurt     ;BU01411709;2830.0;5060.0;;1.0
376;Totaal woningen;Wijk 18 Schelfhorst;Almelo                                  ;Wijk      ;WK014118  ;1450.0;2880.0;;1.0
377;Totaal woningen;Schelfhorst-Zuidwest;Almelo                                  ;Buurt     ;BU01411800;1720.0;3030.0;;1.0
