ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
4427;Particuliere huishoudens;Raalte;2008;14.3;100.0;3.5;245.5;176.6
4428;Particuliere huishoudens;Raalte;2009;14.3;100.0;3.4;237.1;165.6
4429;Particuliere huishoudens;Raalte;2010;14.5;100.0;3.3;226.1;146.9
4430;Particuliere huishoudens;Raalte;2011;14.6;100.0;3.2;222.4;144.5
4431;Particuliere huishoudens;Raalte;2012;14.6;100.0;3.2;216.2;129.4
4432;Particuliere huishoudens;Raalte;2013;14.7;100.0;3.2;214.9;108.4
4433;Particuliere huishoudens;Raalte;2014;14.8;100.0;3.1;209.1;106.5
4434;Particuliere huishoudens;Raalte;2015;15.0;100.0;3.2;216.8;109.9
4435;Particuliere huishoudens;Raalte;2016;15.0;100.0;3.4;227.1;115.7
4436;Particuliere huishoudens;Raalte;2017;15.1;100.0;3.6;238.9;120.6
4437;Particuliere huishoudens;Raalte;2018;15.3;100.0;3.8;245.7;128.4
4438;Particuliere huishoudens;Raalte;2019;15.5;100.0;4.1;264.7;139.7
4439;Particuliere huishoudens;Raalte;2020;15.6;100.0;4.4;282.6;153.6
4440;Particuliere huishoudens;Reimerswaal;2006;8.0;100.0;1.5;191.7;75.9
4441;Particuliere huishoudens;Reimerswaal;2007;8.1;100.0;1.6;203.5;83.5
4442;Particuliere huishoudens;Reimerswaal;2008;8.1;100.0;1.8;223.2;101.0
4443;Particuliere huishoudens;Reimerswaal;2009;8.1;100.0;1.8;217.0;97.5
4444;Particuliere huishoudens;Reimerswaal;2010;8.2;100.0;1.7;212.8;84.1
4445;Particuliere huishoudens;Reimerswaal;2011;8.2;100.0;1.8;213.0;81.6
4446;Particuliere huishoudens;Reimerswaal;2012;8.3;100.0;1.8;210.9;69.9
4447;Particuliere huishoudens;Reimerswaal;2013;8.4;100.0;1.7;204.8;55.7
4448;Particuliere huishoudens;Reimerswaal;2014;8.5;100.0;1.8;206.7;55.5
4449;Particuliere huishoudens;Reimerswaal;2015;8.5;100.0;1.9;216.9;58.9
4450;Particuliere huishoudens;Reimerswaal;2016;8.6;100.0;1.9;217.7;61.7
4451;Particuliere huishoudens;Reimerswaal;2017;8.7;100.0;2.0;233.2;66.1
4452;Particuliere huishoudens;Reimerswaal;2018;8.9;100.0;2.2;242.2;68.7
4453;Particuliere huishoudens;Reimerswaal;2019;9.0;100.0;2.3;255.7;73.9
4454;Particuliere huishoudens;Reimerswaal;2020;9.0;100.0;2.4;271.1;83.8
4455;Particuliere huishoudens;Renkum;2006;13.8;100.0;3.7;270.2;114.7
4456;Particuliere huishoudens;Renkum;2007;13.8;100.0;3.9;280.9;124.0
4457;Particuliere huishoudens;Renkum;2008;14.0;100.0;4.1;293.1;130.6
4458;Particuliere huishoudens;Renkum;2009;14.1;100.0;3.8;271.9;116.1
4459;Particuliere huishoudens;Renkum;2010;14.0;100.0;3.9;277.4;104.6
4460;Particuliere huishoudens;Renkum;2011;13.9;100.0;3.7;266.7;96.8
4461;Particuliere huishoudens;Renkum;2012;14.0;100.0;3.5;247.9;82.8
4462;Particuliere huishoudens;Renkum;2013;14.0;100.0;3.3;235.0;60.8
4463;Particuliere huishoudens;Renkum;2014;14.0;100.0;3.4;243.7;57.8
4464;Particuliere huishoudens;Renkum;2015;14.2;100.0;3.4;242.0;61.9
4465;Particuliere huishoudens;Renkum;2016;14.2;100.0;3.6;251.0;66.4
4466;Particuliere huishoudens;Renkum;2017;14.4;100.0;3.8;263.7;71.7
4467;Particuliere huishoudens;Renkum;2018;14.4;100.0;4.2;289.2;89.1
4468;Particuliere huishoudens;Renkum;2019;14.4;100.0;4.4;302.1;110.0
4469;Particuliere huishoudens;Renkum;2020;14.5;100.0;4.6;319.4;121.9
4470;Particuliere huishoudens;Renswoude;2006;1.6;100.0;0.4;277.1;167.9
4471;Particuliere huishoudens;Renswoude;2007;1.6;100.0;0.5;300.7;179.2
4472;Particuliere huishoudens;Renswoude;2008;1.6;100.0;0.5;317.9;182.2
4473;Particuliere huishoudens;Renswoude;2009;1.6;100.0;0.5;320.1;160.9
4474;Particuliere huishoudens;Renswoude;2010;1.6;100.0;0.5;330.3;152.1
4475;Particuliere huishoudens;Renswoude;2011;1.7;100.0;0.6;333.4;150.4
4476;Particuliere huishoudens;Renswoude;2012;1.7;100.0;0.5;313.8;131.3
4477;Particuliere huishoudens;Renswoude;2013;1.8;100.0;0.6;322.1;99.3
4478;Particuliere huishoudens;Renswoude;2014;1.8;100.0;0.6;306.1;106.4
4479;Particuliere huishoudens;Renswoude;2015;1.8;100.0;0.6;308.6;112.0
4480;Particuliere huishoudens;Renswoude;2016;1.9;100.0;0.6;323.1;114.2
4481;Particuliere huishoudens;Renswoude;2017;1.9;100.0;0.7;351.5;127.4
4482;Particuliere huishoudens;Renswoude;2018;2.0;100.0;0.7;379.0;149.3
4483;Particuliere huishoudens;Renswoude;2019;2.0;100.0;0.8;403.5;166.9
4484;Particuliere huishoudens;Renswoude;2020;2.1;100.0;0.9;410.3;180.2
4485;Particuliere huishoudens;Reusel-De Mierden;2006;4.5;100.0;1.4;302.9;245.1
4486;Particuliere huishoudens;Reusel-De Mierden;2007;4.6;100.0;1.5;327.1;263.3
4487;Particuliere huishoudens;Reusel-De Mierden;2008;4.6;100.0;1.6;346.2;278.9
4488;Particuliere huishoudens;Reusel-De Mierden;2009;4.7;100.0;1.6;338.2;270.8
4489;Particuliere huishoudens;Reusel-De Mierden;2010;4.8;100.0;;;250.2
4490;Particuliere huishoudens;Reusel-De Mierden;2011;4.9;100.0;;;234.4
4491;Particuliere huishoudens;Reusel-De Mierden;2012;5.0;100.0;;;209.1
4492;Particuliere huishoudens;Reusel-De Mierden;2013;5.0;100.0;;;180.1
4493;Particuliere huishoudens;Reusel-De Mierden;2014;5.1;100.0;;;182.5
4494;Particuliere huishoudens;Reusel-De Mierden;2015;5.2;100.0;;;183.8
4495;Particuliere huishoudens;Reusel-De Mierden;2016;5.2;100.0;;;188.7
4496;Particuliere huishoudens;Reusel-De Mierden;2017;5.3;100.0;;;193.6
4497;Particuliere huishoudens;Reusel-De Mierden;2018;5.4;100.0;;;207.1
4498;Particuliere huishoudens;Reusel-De Mierden;2019;5.4;100.0;;;218.9
4499;Particuliere huishoudens;Reusel-De Mierden;2020;5.5;100.0;2.9;524.3;237.1
4500;Particuliere huishoudens;Rheden;2006;19.9;100.0;3.6;181.7;35.7
4501;Particuliere huishoudens;Rheden;2007;20.0;100.0;3.8;189.3;42.7
4502;Particuliere huishoudens;Rheden;2008;20.0;100.0;4.0;197.5;44.3
4503;Particuliere huishoudens;Rheden;2009;20.0;100.0;3.8;191.3;41.3
4504;Particuliere huishoudens;Rheden;2010;20.0;100.0;3.7;183.7;34.1
4505;Particuliere huishoudens;Rheden;2011;20.2;100.0;3.5;173.6;31.1
4506;Particuliere huishoudens;Rheden;2012;20.2;100.0;3.3;162.2;24.9
4507;Particuliere huishoudens;Rheden;2013;20.4;100.0;3.2;154.9;17.4
4508;Particuliere huishoudens;Rheden;2014;20.5;100.0;3.1;151.4;16.3
4509;Particuliere huishoudens;Rheden;2015;20.6;100.0;3.4;163.4;19.0
4510;Particuliere huishoudens;Rheden;2016;20.6;100.0;3.4;166.3;19.8
4511;Particuliere huishoudens;Rheden;2017;20.7;100.0;3.6;174.2;22.8
4512;Particuliere huishoudens;Rheden;2018;20.6;100.0;3.9;189.6;29.1
4513;Particuliere huishoudens;Rheden;2019;20.7;100.0;4.0;195.1;34.7
4514;Particuliere huishoudens;Rheden;2020;20.9;100.0;4.4;210.2;42.5
4515;Particuliere huishoudens;Rhenen;2006;7.2;100.0;1.7;238.6;95.0
4516;Particuliere huishoudens;Rhenen;2007;7.4;100.0;1.9;252.8;101.0
4517;Particuliere huishoudens;Rhenen;2008;7.4;100.0;2.0;272.7;112.1
4518;Particuliere huishoudens;Rhenen;2009;7.5;100.0;1.9;257.5;103.3
4519;Particuliere huishoudens;Rhenen;2010;7.5;100.0;1.9;253.0;88.6
4520;Particuliere huishoudens;Rhenen;2011;7.6;100.0;1.9;253.1;88.3
4521;Particuliere huishoudens;Rhenen;2012;7.6;100.0;1.9;252.3;71.3
4522;Particuliere huishoudens;Rhenen;2013;7.6;100.0;1.8;239.1;54.5
4523;Particuliere huishoudens;Rhenen;2014;7.7;100.0;1.8;228.0;51.0
4524;Particuliere huishoudens;Rhenen;2015;7.8;100.0;1.9;242.1;54.1
4525;Particuliere huishoudens;Rhenen;2016;7.9;100.0;1.9;243.1;55.6
4526;Particuliere huishoudens;Rhenen;2017;8.0;100.0;2.0;250.5;63.5
4527;Particuliere huishoudens;Rhenen;2018;8.1;100.0;2.2;275.2;89.2
4528;Particuliere huishoudens;Rhenen;2019;8.2;100.0;2.5;301.2;106.4
4529;Particuliere huishoudens;Rhenen;2020;8.3;100.0;2.8;335.4;125.8
4530;Particuliere huishoudens;Ridderkerk;2006;19.2;100.0;2.7;139.5;30.7
4531;Particuliere huishoudens;Ridderkerk;2007;19.4;100.0;2.9;151.0;41.0
4532;Particuliere huishoudens;Ridderkerk;2008;19.5;100.0;3.1;159.1;43.4
4533;Particuliere huishoudens;Ridderkerk;2009;19.7;100.0;3.1;156.9;39.6
4534;Particuliere huishoudens;Ridderkerk;2010;19.8;100.0;3.1;155.5;33.7
4535;Particuliere huishoudens;Ridderkerk;2011;20.0;100.0;2.9;146.9;30.4
4536;Particuliere huishoudens;Ridderkerk;2012;20.1;100.0;2.8;138.3;26.6
4537;Particuliere huishoudens;Ridderkerk;2013;20.3;100.0;2.8;136.4;18.9
4538;Particuliere huishoudens;Ridderkerk;2014;20.3;100.0;2.8;137.4;19.5
4539;Particuliere huishoudens;Ridderkerk;2015;20.3;100.0;2.9;144.6;22.3
4540;Particuliere huishoudens;Ridderkerk;2016;20.2;100.0;3.0;147.4;23.5
4541;Particuliere huishoudens;Ridderkerk;2017;20.4;100.0;3.2;156.7;26.1
4542;Particuliere huishoudens;Ridderkerk;2018;20.6;100.0;3.5;170.3;32.2
4543;Particuliere huishoudens;Ridderkerk;2019;20.7;100.0;3.9;187.0;44.0
4544;Particuliere huishoudens;Ridderkerk;2020;20.7;100.0;4.2;202.3;56.5
4545;Particuliere huishoudens;Rijssen-Holten;2006;12.8;100.0;3.1;243.8;116.7
4546;Particuliere huishoudens;Rijssen-Holten;2007;12.9;100.0;3.2;244.1;122.9
4547;Particuliere huishoudens;Rijssen-Holten;2008;13.0;100.0;3.4;257.2;133.5
4548;Particuliere huishoudens;Rijssen-Holten;2009;13.1;100.0;3.4;258.4;126.8
4549;Particuliere huishoudens;Rijssen-Holten;2010;13.3;100.0;3.6;270.9;111.0
4550;Particuliere huishoudens;Rijssen-Holten;2011;13.5;100.0;3.6;264.0;105.9
4551;Particuliere huishoudens;Rijssen-Holten;2012;13.6;100.0;3.4;247.6;91.1
4552;Particuliere huishoudens;Rijssen-Holten;2013;13.7;100.0;3.3;240.9;68.5
4553;Particuliere huishoudens;Rijssen-Holten;2014;13.6;100.0;3.3;242.6;69.4
4554;Particuliere huishoudens;Rijssen-Holten;2015;13.8;100.0;3.6;259.5;71.1
4555;Particuliere huishoudens;Rijssen-Holten;2016;13.9;100.0;3.8;270.1;75.1
4556;Particuliere huishoudens;Rijssen-Holten;2017;14.0;100.0;4.2;303.3;85.4
4557;Particuliere huishoudens;Rijssen-Holten;2018;14.1;100.0;4.5;316.8;94.3
4558;Particuliere huishoudens;Rijssen-Holten;2019;14.3;100.0;5.0;350.8;107.9
4559;Particuliere huishoudens;Rijssen-Holten;2020;14.3;100.0;5.3;373.2;120.1
4560;Particuliere huishoudens;Rijswijk (ZH.);2006;23.1;100.0;2.9;127.2;22.9
4561;Particuliere huishoudens;Rijswijk (ZH.);2007;23.1;100.0;3.1;134.0;24.2
4562;Particuliere huishoudens;Rijswijk (ZH.);2008;23.2;100.0;3.3;141.6;25.4
4563;Particuliere huishoudens;Rijswijk (ZH.);2009;23.3;100.0;3.1;132.2;23.7
4564;Particuliere huishoudens;Rijswijk (ZH.);2010;23.3;100.0;3.0;127.0;21.5
4565;Particuliere huishoudens;Rijswijk (ZH.);2011;23.5;100.0;2.8;120.5;19.8
4566;Particuliere huishoudens;Rijswijk (ZH.);2012;23.7;100.0;2.7;115.6;16.4
4567;Particuliere huishoudens;Rijswijk (ZH.);2013;23.9;100.0;2.6;107.8;8.9
4568;Particuliere huishoudens;Rijswijk (ZH.);2014;23.8;100.0;2.5;106.9;9.3
4569;Particuliere huishoudens;Rijswijk (ZH.);2015;24.2;100.0;2.7;111.7;13.3
4570;Particuliere huishoudens;Rijswijk (ZH.);2016;24.7;100.0;2.9;116.2;15.0
4571;Particuliere huishoudens;Rijswijk (ZH.);2017;25.3;100.0;3.3;128.9;19.8
4572;Particuliere huishoudens;Rijswijk (ZH.);2018;25.5;100.0;3.7;143.2;25.4
4573;Particuliere huishoudens;Rijswijk (ZH.);2019;25.9;100.0;4.1;159.0;36.7
4574;Particuliere huishoudens;Rijswijk (ZH.);2020;26.2;100.0;4.7;178.6;50.8
4575;Particuliere huishoudens;Roerdalen;2006;8.7;100.0;1.7;190.6;130.2
4576;Particuliere huishoudens;Roerdalen;2007;8.8;100.0;1.8;200.2;137.6
4577;Particuliere huishoudens;Roerdalen;2008;8.8;100.0;1.9;214.0;150.5
4578;Particuliere huishoudens;Roerdalen;2009;9.1;100.0;1.8;199.4;135.1
4579;Particuliere huishoudens;Roerdalen;2010;9.0;100.0;1.7;193.1;117.8
4580;Particuliere huishoudens;Roerdalen;2011;9.1;100.0;1.8;192.9;112.8
4581;Particuliere huishoudens;Roerdalen;2012;9.1;100.0;1.7;182.5;99.5
4582;Particuliere huishoudens;Roerdalen;2013;9.1;100.0;1.6;171.3;83.4
4583;Particuliere huishoudens;Roerdalen;2014;9.1;100.0;1.6;177.0;89.9
4584;Particuliere huishoudens;Roerdalen;2015;9.1;100.0;1.7;186.8;90.8
4585;Particuliere huishoudens;Roerdalen;2016;9.1;100.0;1.8;196.1;99.1
4586;Particuliere huishoudens;Roerdalen;2017;9.2;100.0;1.9;208.7;105.2
4587;Particuliere huishoudens;Roerdalen;2018;9.2;100.0;2.1;224.9;116.1
4588;Particuliere huishoudens;Roerdalen;2019;9.3;100.0;2.2;238.3;125.9
4589;Particuliere huishoudens;Roerdalen;2020;9.3;100.0;2.3;248.3;136.6
4590;Particuliere huishoudens;Roermond;2006;24.1;100.0;2.9;120.2;22.9
4591;Particuliere huishoudens;Roermond;2007;24.2;100.0;3.1;129.1;26.0
4592;Particuliere huishoudens;Roermond;2008;24.5;100.0;3.3;136.2;29.9
4593;Particuliere huishoudens;Roermond;2009;24.8;100.0;3.2;127.4;25.2
4594;Particuliere huishoudens;Roermond;2010;25.3;100.0;3.0;118.0;21.6
4595;Particuliere huishoudens;Roermond;2011;25.7;100.0;3.1;119.0;20.3
4596;Particuliere huishoudens;Roermond;2012;26.0;100.0;3.0;115.6;16.2
4597;Particuliere huishoudens;Roermond;2013;26.4;100.0;2.8;108.0;10.1
4598;Particuliere huishoudens;Roermond;2014;26.5;100.0;2.9;107.9;9.7
4599;Particuliere huishoudens;Roermond;2015;26.8;100.0;2.9;109.8;12.0
4600;Particuliere huishoudens;Roermond;2016;27.0;100.0;3.2;116.7;14.9
4601;Particuliere huishoudens;Roermond;2017;27.3;100.0;3.5;129.6;19.3
4602;Particuliere huishoudens;Roermond;2018;27.5;100.0;3.8;138.0;25.1
4603;Particuliere huishoudens;Roermond;2019;27.8;100.0;4.2;149.3;34.1
4604;Particuliere huishoudens;Roermond;2020;27.8;100.0;4.6;166.1;45.6
4605;Particuliere huishoudens;De Ronde Venen;2006;16.9;100.0;5.8;341.9;137.0
4606;Particuliere huishoudens;De Ronde Venen;2007;17.1;100.0;6.3;365.3;148.7
4607;Particuliere huishoudens;De Ronde Venen;2008;17.3;100.0;6.5;374.6;160.8
4608;Particuliere huishoudens;De Ronde Venen;2009;17.3;100.0;6.2;356.5;148.8
4609;Particuliere huishoudens;De Ronde Venen;2010;17.5;100.0;6.1;349.3;132.4
4610;Particuliere huishoudens;De Ronde Venen;2011;17.5;100.0;6.2;354.3;130.6
4611;Particuliere huishoudens;De Ronde Venen;2012;17.6;100.0;6.1;346.4;112.7
4612;Particuliere huishoudens;De Ronde Venen;2013;17.7;100.0;5.9;335.1;90.0
4613;Particuliere huishoudens;De Ronde Venen;2014;17.8;100.0;5.9;330.5;91.2
4614;Particuliere huishoudens;De Ronde Venen;2015;17.8;100.0;6.3;355.3;102.0
4615;Particuliere huishoudens;De Ronde Venen;2016;17.9;100.0;6.6;371.7;110.7
4616;Particuliere huishoudens;De Ronde Venen;2017;18.1;100.0;7.1;391.1;125.7
4617;Particuliere huishoudens;De Ronde Venen;2018;18.5;100.0;7.8;423.8;140.2
4618;Particuliere huishoudens;De Ronde Venen;2019;18.8;100.0;8.4;446.3;160.8
4619;Particuliere huishoudens;De Ronde Venen;2020;19.0;100.0;8.7;456.7;182.7
4620;Particuliere huishoudens;Roosendaal;2006;32.4;100.0;4.8;146.5;56.3
4621;Particuliere huishoudens;Roosendaal;2007;32.6;100.0;5.1;156.7;63.4
4622;Particuliere huishoudens;Roosendaal;2008;32.8;100.0;5.7;173.3;76.9
4623;Particuliere huishoudens;Roosendaal;2009;33.2;100.0;5.6;169.1;70.9
4624;Particuliere huishoudens;Roosendaal;2010;33.6;100.0;5.4;160.5;56.0
4625;Particuliere huishoudens;Roosendaal;2011;33.7;100.0;5.1;151.5;48.7
4626;Particuliere huishoudens;Roosendaal;2012;33.8;100.0;4.8;140.9;38.9
4627;Particuliere huishoudens;Roosendaal;2013;33.8;100.0;4.4;130.0;29.0
4628;Particuliere huishoudens;Roosendaal;2014;33.7;100.0;4.5;133.3;29.4
4629;Particuliere huishoudens;Roosendaal;2015;33.9;100.0;4.9;143.2;34.1
4630;Particuliere huishoudens;Roosendaal;2016;34.1;100.0;5.1;148.4;37.0
4631;Particuliere huishoudens;Roosendaal;2017;34.3;100.0;5.5;159.1;43.2
4632;Particuliere huishoudens;Roosendaal;2018;34.5;100.0;5.9;170.4;49.4
4633;Particuliere huishoudens;Roosendaal;2019;34.8;100.0;6.2;178.9;57.0
4634;Particuliere huishoudens;Roosendaal;2020;35.0;100.0;6.6;188.8;65.0
4635;Particuliere huishoudens;Rotterdam;2006;290.6;100.0;20.4;70.2;4.6
4636;Particuliere huishoudens;Rotterdam;2007;290.3;100.0;22.1;76.0;5.2
4637;Particuliere huishoudens;Rotterdam;2008;291.3;100.0;23.6;80.9;6.0
4638;Particuliere huishoudens;Rotterdam;2009;294.3;100.0;22.6;76.8;5.2
4639;Particuliere huishoudens;Rotterdam;2010;299.4;100.0;22.5;75.3;4.1
4640;Particuliere huishoudens;Rotterdam;2011;302.5;100.0;21.8;72.1;2.4
4641;Particuliere huishoudens;Rotterdam;2012;305.0;100.0;20.6;67.4;1.8
4642;Particuliere huishoudens;Rotterdam;2013;305.3;100.0;19.8;64.7;1.0
4643;Particuliere huishoudens;Rotterdam;2014;304.1;100.0;19.8;64.9;0.9
4644;Particuliere huishoudens;Rotterdam;2015;307.8;100.0;22.6;73.5;1.5
4645;Particuliere huishoudens;Rotterdam;2016;310.7;100.0;24.6;79.3;1.7
4646;Particuliere huishoudens;Rotterdam;2017;313.2;100.0;27.4;87.6;2.6
4647;Particuliere huishoudens;Rotterdam;2018;315.4;100.0;32.0;101.5;4.0
4648;Particuliere huishoudens;Rotterdam;2019;318.0;100.0;36.7;115.3;6.0
4649;Particuliere huishoudens;Rotterdam;2020;320.9;100.0;40.9;127.5;7.4
4650;Particuliere huishoudens;Rozendaal;2006;0.6;100.0;0.4;645.3;329.8
4651;Particuliere huishoudens;Rozendaal;2007;0.6;100.0;0.4;679.1;349.8
4652;Particuliere huishoudens;Rozendaal;2008;0.6;100.0;0.4;695.1;365.4
4653;Particuliere huishoudens;Rozendaal;2009;0.6;100.0;0.4;655.6;344.0
4654;Particuliere huishoudens;Rozendaal;2010;0.6;100.0;0.4;604.2;315.8
4655;Particuliere huishoudens;Rozendaal;2011;0.6;100.0;0.4;605.0;314.9
4656;Particuliere huishoudens;Rozendaal;2012;0.6;100.0;0.4;567.5;286.1
4657;Particuliere huishoudens;Rozendaal;2013;0.6;100.0;0.4;600.1;250.2
4658;Particuliere huishoudens;Rozendaal;2014;0.6;100.0;0.4;571.6;260.5
4659;Particuliere huishoudens;Rozendaal;2015;0.6;100.0;0.4;608.4;270.2
4660;Particuliere huishoudens;Rozendaal;2016;0.6;100.0;0.4;577.2;267.6
4661;Particuliere huishoudens;Rozendaal;2017;0.6;100.0;0.4;629.7;297.4
4662;Particuliere huishoudens;Rozendaal;2018;0.7;100.0;0.5;689.4;305.2
4663;Particuliere huishoudens;Rozendaal;2019;0.7;100.0;0.5;730.9;318.6
4664;Particuliere huishoudens;Rozendaal;2020;0.7;100.0;0.5;777.0;359.8
4665;Particuliere huishoudens;Rucphen;2006;8.9;100.0;2.1;232.7;148.7
4666;Particuliere huishoudens;Rucphen;2007;9.0;100.0;2.2;246.7;159.3
4667;Particuliere huishoudens;Rucphen;2008;9.1;100.0;2.4;268.5;186.3
4668;Particuliere huishoudens;Rucphen;2009;9.2;100.0;2.4;260.4;168.1
4669;Particuliere huishoudens;Rucphen;2010;9.2;100.0;2.3;250.9;151.3
4670;Particuliere huishoudens;Rucphen;2011;9.2;100.0;2.3;245.9;142.8
4671;Particuliere huishoudens;Rucphen;2012;9.3;100.0;2.2;233.8;123.8
4672;Particuliere huishoudens;Rucphen;2013;9.4;100.0;2.1;227.8;102.4
4673;Particuliere huishoudens;Rucphen;2014;9.4;100.0;2.1;224.0;104.2
4674;Particuliere huishoudens;Rucphen;2015;9.5;100.0;2.2;232.0;107.7
4675;Particuliere huishoudens;Rucphen;2016;9.5;100.0;2.2;233.7;109.5
4676;Particuliere huishoudens;Rucphen;2017;9.6;100.0;2.3;240.6;108.8
4677;Particuliere huishoudens;Rucphen;2018;9.6;100.0;2.4;251.5;115.5
4678;Particuliere huishoudens;Rucphen;2019;9.7;100.0;2.6;267.7;124.4
4679;Particuliere huishoudens;Rucphen;2020;9.9;100.0;2.7;274.4;131.3
4680;Particuliere huishoudens;Schagen;2006;18.7;100.0;3.9;210.7;107.0
4681;Particuliere huishoudens;Schagen;2007;19.0;100.0;4.2;222.7;115.1
4682;Particuliere huishoudens;Schagen;2008;19.2;100.0;4.5;234.0;125.4
4683;Particuliere huishoudens;Schagen;2009;19.2;100.0;4.4;226.6;119.5
4684;Particuliere huishoudens;Schagen;2010;19.4;100.0;4.5;230.9;106.2
4685;Particuliere huishoudens;Schagen;2011;19.5;100.0;4.4;227.2;104.0
4686;Particuliere huishoudens;Schagen;2012;19.6;100.0;4.3;218.1;92.2
4687;Particuliere huishoudens;Schagen;2013;19.6;100.0;4.0;205.9;70.4
4688;Particuliere huishoudens;Schagen;2014;19.7;100.0;4.0;200.7;68.7
4689;Particuliere huishoudens;Schagen;2015;19.9;100.0;4.4;221.1;75.3
4690;Particuliere huishoudens;Schagen;2016;19.9;100.0;4.6;229.1;82.0
4691;Particuliere huishoudens;Schagen;2017;20.0;100.0;4.8;241.0;90.9
4692;Particuliere huishoudens;Schagen;2018;20.2;100.0;5.1;253.2;99.3
4693;Particuliere huishoudens;Schagen;2019;20.4;100.0;5.6;274.0;115.2
4694;Particuliere huishoudens;Schagen;2020;20.5;100.0;6.0;291.0;128.6
4695;Particuliere huishoudens;Scherpenzeel;2006;3.3;100.0;0.8;247.3;161.2
4696;Particuliere huishoudens;Scherpenzeel;2007;3.3;100.0;0.9;269.6;169.6
4697;Particuliere huishoudens;Scherpenzeel;2008;3.4;100.0;1.0;281.2;171.6
4698;Particuliere huishoudens;Scherpenzeel;2009;3.5;100.0;0.9;266.8;156.2
4699;Particuliere huishoudens;Scherpenzeel;2010;3.5;100.0;0.9;256.6;139.3
4700;Particuliere huishoudens;Scherpenzeel;2011;3.6;100.0;0.9;248.3;136.5
4701;Particuliere huishoudens;Scherpenzeel;2012;3.6;100.0;0.9;240.6;121.8
4702;Particuliere huishoudens;Scherpenzeel;2013;3.6;100.0;0.9;238.9;102.7
4703;Particuliere huishoudens;Scherpenzeel;2014;3.6;100.0;0.9;238.6;110.7
4704;Particuliere huishoudens;Scherpenzeel;2015;3.7;100.0;0.9;240.8;115.3
4705;Particuliere huishoudens;Scherpenzeel;2016;3.7;100.0;0.9;240.2;114.7
4706;Particuliere huishoudens;Scherpenzeel;2017;3.8;100.0;0.9;245.0;121.8
4707;Particuliere huishoudens;Scherpenzeel;2018;3.9;100.0;1.0;256.6;123.7
4708;Particuliere huishoudens;Scherpenzeel;2019;3.9;100.0;1.1;278.0;137.9
4709;Particuliere huishoudens;Scherpenzeel;2020;4.0;100.0;1.2;294.9;157.2
4710;Particuliere huishoudens;Schiedam;2006;34.1;100.0;3.0;87.5;11.7
4711;Particuliere huishoudens;Schiedam;2007;34.1;100.0;3.2;94.3;13.0
4712;Particuliere huishoudens;Schiedam;2008;34.2;100.0;3.6;103.8;16.4
4713;Particuliere huishoudens;Schiedam;2009;34.5;100.0;3.3;94.5;13.5
4714;Particuliere huishoudens;Schiedam;2010;34.9;100.0;3.1;89.5;9.6
4715;Particuliere huishoudens;Schiedam;2011;35.1;100.0;3.0;86.5;8.5
4716;Particuliere huishoudens;Schiedam;2012;35.3;100.0;2.8;79.5;5.6
4717;Particuliere huishoudens;Schiedam;2013;35.3;100.0;3.4;96.5;2.3
4718;Particuliere huishoudens;Schiedam;2014;35.3;100.0;;;1.7
4719;Particuliere huishoudens;Schiedam;2015;35.7;100.0;;;3.2
4720;Particuliere huishoudens;Schiedam;2016;35.9;100.0;;;4.1
4721;Particuliere huishoudens;Schiedam;2017;36.3;100.0;;;6.5
4722;Particuliere huishoudens;Schiedam;2018;36.5;100.0;4.2;115.0;9.4
4723;Particuliere huishoudens;Schiedam;2019;36.5;100.0;4.0;108.6;14.7
4724;Particuliere huishoudens;Schiedam;2020;36.9;100.0;4.6;123.8;23.8
4725;Particuliere huishoudens;Schiermonnikoog;2006;0.5;100.0;0.1;308.0;138.4
4726;Particuliere huishoudens;Schiermonnikoog;2007;0.5;100.0;0.1;280.5;166.8
4727;Particuliere huishoudens;Schiermonnikoog;2008;0.5;100.0;0.1;297.4;194.1
4728;Particuliere huishoudens;Schiermonnikoog;2009;0.5;100.0;0.2;323.4;207.6
4729;Particuliere huishoudens;Schiermonnikoog;2010;0.5;100.0;0.1;317.6;174.9
4730;Particuliere huishoudens;Schiermonnikoog;2011;0.5;100.0;0.1;286.2;146.4
4731;Particuliere huishoudens;Schiermonnikoog;2012;0.5;100.0;0.1;291.9;146.1
4732;Particuliere huishoudens;Schiermonnikoog;2013;0.5;100.0;0.1;251.1;85.2
4733;Particuliere huishoudens;Schiermonnikoog;2014;0.5;100.0;0.1;263.0;83.9
4734;Particuliere huishoudens;Schiermonnikoog;2015;0.5;100.0;0.1;259.3;95.5
4735;Particuliere huishoudens;Schiermonnikoog;2016;0.5;100.0;0.1;259.2;89.5
4736;Particuliere huishoudens;Schiermonnikoog;2017;0.5;100.0;0.1;268.7;118.2
4737;Particuliere huishoudens;Schiermonnikoog;2018;0.5;100.0;0.1;287.7;95.8
4738;Particuliere huishoudens;Schiermonnikoog;2019;0.5;100.0;0.1;285.1;100.1
4739;Particuliere huishoudens;Schiermonnikoog;2020;0.5;100.0;0.1;282.0;99.0
4740;Particuliere huishoudens;Schouwen-Duiveland;2006;14.5;100.0;3.4;234.2;101.1
4741;Particuliere huishoudens;Schouwen-Duiveland;2007;14.5;100.0;3.6;246.9;110.5
