ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Ontslagroute;JaarOntslag;Perioden;TotaalBedrijfseconomischOntslagenen_1;TotaalArbeid_2;Werknemer_3;Zelfstandige_4;TotaalUitkeringen_5;Arbeidsongeschiktheidsuitkering_6;WerkloosheidsuitkeringWW_7;Bijstandsuitkering_8;OverigeUitkering_9;InkomstenbronPensioen_10;ScholierStudent_11;OverigeInkomstenbron_12
2026;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;7290.0;63.0;60.0;4.0;31.0;4.0;21.0;1.0;5.0;0.0;0.0;5.0
2027;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;7528.0;71.0;66.0;5.0;23.0;4.0;13.0;1.0;4.0;0.0;0.0;5.0
2028;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;7773.0;79.0;73.0;6.0;16.0;5.0;6.0;1.0;4.0;0.0;0.0;5.0
2029;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;8091.0;82.0;75.0;7.0;12.0;5.0;3.0;1.0;3.0;0.0;0.0;5.0
2030;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2031;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;10005.0;54.0;50.0;3.0;41.0;2.0;29.0;1.0;8.0;0.0;0.0;6.0
2032;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;10096.0;66.0;61.0;5.0;29.0;3.0;20.0;1.0;6.0;0.0;0.0;4.0
2033;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;10200.0;78.0;72.0;6.0;17.0;3.0;7.0;2.0;5.0;0.0;0.0;5.0
2034;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;10337.0;81.0;75.0;6.0;13.0;4.0;3.0;2.0;4.0;0.0;0.0;5.0
2035;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
2036;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
2037;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;9389.0;61.0;57.0;3.0;35.0;2.0;25.0;1.0;7.0;0.0;0.0;4.0
2038;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;9536.0;73.0;69.0;4.0;23.0;2.0;15.0;1.0;6.0;0.0;0.0;4.0
2039;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;9683.0;80.0;75.0;5.0;15.0;4.0;6.0;1.0;4.0;0.0;0.0;5.0
2040;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
2041;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
2042;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
2043;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;6110.0;68.0;64.0;4.0;28.0;2.0;18.0;1.0;7.0;0.0;0.0;4.0
2044;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;6143.0;75.0;70.0;5.0;21.0;4.0;12.0;1.0;4.0;0.0;0.0;4.0
2045;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
2046;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
2047;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
2048;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
2049;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;3477.0;72.0;68.0;4.0;24.0;3.0;14.0;1.0;7.0;0.0;0.0;4.0
2050;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;5454.0;59.0;55.0;4.0;28.0;4.0;16.0;1.0;7.0;0.0;0.0;13.0
2051;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;5612.0;69.0;63.0;5.0;24.0;4.0;14.0;2.0;5.0;0.0;0.0;7.0
2052;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;5727.0;75.0;68.0;6.0;19.0;4.0;9.0;2.0;4.0;0.0;0.0;6.0
2053;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;5912.0;82.0;74.0;8.0;12.0;4.0;4.0;2.0;3.0;0.0;0.0;6.0
2054;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;6137.0;83.0;75.0;8.0;11.0;5.0;3.0;2.0;2.0;0.0;0.0;5.0
2055;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2056;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;4081.0;61.0;57.0;4.0;28.0;3.0;16.0;2.0;7.0;0.0;;11.0
2057;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;4155.0;74.0;69.0;5.0;21.0;3.0;11.0;2.0;4.0;0.0;0.0;5.0
2058;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;4314.0;80.0;73.0;7.0;14.0;3.0;6.0;2.0;3.0;;0.0;6.0
2059;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;4447.0;82.0;74.0;8.0;12.0;4.0;3.0;2.0;3.0;0.0;0.0;6.0
2060;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
2061;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
2062;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;3723.0;74.0;69.0;4.0;19.0;2.0;10.0;2.0;5.0;0.0;0.0;7.0
2063;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;3916.0;81.0;75.0;6.0;13.0;2.0;6.0;1.0;4.0;0.0;0.0;6.0
2064;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;4119.0;82.0;75.0;7.0;12.0;3.0;3.0;2.0;3.0;0.0;0.0;6.0
2065;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
2066;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
2067;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
2068;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;6841.0;78.0;73.0;6.0;15.0;2.0;7.0;1.0;5.0;0.0;0.0;6.0
2069;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;7143.0;82.0;75.0;7.0;13.0;3.0;5.0;1.0;4.0;0.0;0.0;5.0
2070;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
2071;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
2072;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
2073;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
2074;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;5122.0;80.0;74.0;6.0;14.0;2.0;6.0;1.0;4.0;0.0;0.0;7.0
2075;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;1897.0;65.0;63.0;3.0;30.0;6.0;17.0;2.0;4.0;1.0;0.0;4.0
2076;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;1972.0;71.0;68.0;3.0;24.0;6.0;13.0;2.0;4.0;0.0;0.0;4.0
2077;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;2029.0;76.0;72.0;4.0;20.0;6.0;9.0;2.0;3.0;0.0;0.0;4.0
2078;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;2161.0;80.0;76.0;5.0;15.0;5.0;5.0;2.0;3.0;0.0;0.0;4.0
2079;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;2223.0;82.0;78.0;5.0;13.0;5.0;3.0;2.0;3.0;0.0;0.0;4.0
2080;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2081;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;1628.0;61.0;58.0;3.0;31.0;6.0;17.0;2.0;6.0;0.0;0.0;7.0
2082;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;1656.0;69.0;65.0;4.0;26.0;7.0;13.0;1.0;5.0;0.0;0.0;5.0
2083;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;1770.0;76.0;71.0;5.0;18.0;6.0;4.0;2.0;6.0;0.0;0.0;5.0
2084;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;1833.0;79.0;73.0;6.0;16.0;6.0;2.0;2.0;6.0;0.0;0.0;5.0
2085;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
2086;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
2087;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;1679.0;70.0;66.0;4.0;23.0;5.0;10.0;1.0;7.0;2.0;0.0;6.0
2088;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;1717.0;77.0;72.0;5.0;16.0;4.0;7.0;1.0;5.0;2.0;0.0;5.0
2089;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;1753.0;82.0;76.0;6.0;12.0;5.0;3.0;1.0;4.0;1.0;0.0;5.0
2090;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
2091;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
2092;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
2093;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;3287.0;80.0;76.0;4.0;16.0;3.0;8.0;1.0;4.0;0.0;0.0;4.0
2094;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;3405.0;83.0;78.0;5.0;14.0;4.0;6.0;1.0;4.0;0.0;0.0;3.0
2095;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
2096;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
2097;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
2098;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
2099;Totaal mannen en vrouwen;5;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;2174.0;86.0;82.0;4.0;10.0;2.0;5.0;0.0;3.0;0.0;0.0;3.0
2100;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;11516.0;59.0;55.0;4.0;32.0;4.0;21.0;1.0;6.0;0.0;0.0;8.0
2101;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;11853.0;69.0;64.0;5.0;26.0;4.0;16.0;1.0;5.0;0.0;0.0;5.0
2102;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;12269.0;75.0;70.0;6.0;19.0;4.0;10.0;1.0;4.0;0.0;0.0;5.0
2103;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;12693.0;82.0;76.0;7.0;13.0;4.0;5.0;1.0;3.0;0.0;0.0;5.0
2104;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;13136.0;85.0;77.0;7.0;10.0;4.0;2.0;1.0;2.0;0.0;0.0;5.0
2105;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2106;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;12657.0;58.0;55.0;4.0;35.0;3.0;23.0;1.0;8.0;0.0;0.0;7.0
2107;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;12823.0;71.0;66.0;5.0;25.0;3.0;16.0;1.0;5.0;0.0;0.0;4.0
2108;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;13086.0;80.0;74.0;6.0;14.0;3.0;6.0;1.0;4.0;0.0;0.0;5.0
2109;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;13294.0;84.0;77.0;7.0;11.0;4.0;3.0;1.0;3.0;0.0;0.0;5.0
2110;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
2111;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
2112;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;12017.0;67.0;63.0;4.0;28.0;2.0;19.0;1.0;6.0;0.0;0.0;5.0
2113;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;12258.0;77.0;72.0;5.0;18.0;2.0;11.0;1.0;5.0;0.0;0.0;4.0
2114;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;12532.0;82.0;77.0;6.0;12.0;4.0;4.0;1.0;3.0;0.0;0.0;5.0
2115;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
2116;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
2117;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
2118;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;13109.0;77.0;72.0;5.0;18.0;2.0;11.0;1.0;5.0;0.0;0.0;5.0
2119;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;13426.0;82.0;76.0;6.0;14.0;3.0;7.0;1.0;3.0;0.0;0.0;4.0
2120;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
2121;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
2122;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
2123;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
2124;Totaal mannen en vrouwen;5;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2008, vrijdag 26 september;8520.0;81.0;76.0;5.0;14.0;2.0;7.0;1.0;4.0;0.0;0.0;5.0
2125;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2004, vrijdag 24 september;5742.0;57.0;54.0;3.0;37.0;4.0;26.0;1.0;6.0;0.0;0.0;6.0
2126;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;5903.0;66.0;62.0;4.0;29.0;4.0;19.0;1.0;5.0;0.0;0.0;5.0
2127;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;6105.0;73.0;68.0;5.0;21.0;4.0;12.0;1.0;4.0;0.0;0.0;5.0
2128;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;6306.0;81.0;74.0;6.0;14.0;4.0;6.0;1.0;3.0;0.0;0.0;5.0
2129;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;6538.0;84.0;77.0;7.0;11.0;4.0;3.0;1.0;2.0;0.0;0.0;5.0
2130;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2131;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;8242.0;56.0;52.0;3.0;39.0;2.0;28.0;1.0;8.0;0.0;0.0;5.0
2132;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;8309.0;68.0;63.0;5.0;27.0;3.0;19.0;1.0;5.0;0.0;0.0;4.0
2133;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;8390.0;80.0;74.0;6.0;15.0;3.0;7.0;1.0;4.0;0.0;0.0;5.0
2134;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;8476.0;83.0;77.0;7.0;11.0;4.0;3.0;1.0;3.0;0.0;0.0;5.0
2135;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
2136;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
2137;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;7687.0;63.0;59.0;3.0;33.0;2.0;24.0;0.0;7.0;0.0;0.0;4.0
2138;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;7774.0;75.0;71.0;4.0;21.0;2.0;13.0;1.0;5.0;0.0;0.0;4.0
2139;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;7888.0;82.0;77.0;5.0;13.0;4.0;5.0;1.0;4.0;0.0;0.0;5.0
2140;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
2141;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
2142;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
2143;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;4983.0;70.0;66.0;4.0;25.0;2.0;16.0;0.0;6.0;0.0;0.0;4.0
2144;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;4981.0;77.0;72.0;5.0;19.0;3.0;11.0;1.0;4.0;0.0;0.0;4.0
2145;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
2146;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
2147;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
2148;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
2149;Totaal mannen en vrouwen;5;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;2776.0;75.0;71.0;4.0;21.0;2.0;13.0;0.0;6.0;0.0;0.0;3.0
2150;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;4309.0;60.0;55.0;5.0;28.0;4.0;15.0;1.0;7.0;0.0;0.0;12.0
2151;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;4420.0;71.0;65.0;6.0;23.0;4.0;13.0;1.0;5.0;0.0;0.0;6.0
2152;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;4576.0;77.0;70.0;7.0;17.0;4.0;8.0;1.0;4.0;0.0;0.0;6.0
2153;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;4694.0;84.0;76.0;8.0;10.0;4.0;3.0;1.0;2.0;0.0;0.0;5.0
2154;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;4866.0;86.0;77.0;9.0;9.0;4.0;2.0;1.0;2.0;0.0;0.0;5.0
2155;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
2156;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;3190.0;61.0;57.0;4.0;28.0;3.0;16.0;1.0;8.0;0.0;;11.0
2157;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;3263.0;76.0;70.0;6.0;19.0;3.0;11.0;1.0;4.0;0.0;0.0;5.0
2158;Totaal mannen en vrouwen;5;Autochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;3366.0;82.0;75.0;8.0;13.0;3.0;5.0;1.0;3.0;;0.0;5.0
