ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
4661;Rilland-Bath;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;nee;Rilland-Bath               
4662;Rimburg;882;Landgraaf                  ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Rimburg                    
4663;Rimpeld;893;Bergen                     ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Rimpeld                    
4664;Rinkesfort;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Rinkesfort                 
4665;Rinkveld;743;Asten                      ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Rinkveld                   
4666;Rinnegom;373;Bergen                     ;55;Noord-Kennemerland                      ;27;NH. ;nee;nee;Rinnegom                   
4667;588;65;Dantumadeel                ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Rinsumageest               
4668;Rips;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;ja ;nee;Rips                       
4669;Rith;758;Breda                      ;103;Breda                                   ;30;NB. ;nee;nee;Rith                       
4670;721;83;Menaldumadeel              ;12;Friese bouwstreek                       ;21;F.  ;nee;nee;Ritsumazijl                
4671;Ritthem;718;Vlissingen                 ;95;Kanaalzone Walcheren                    ;29;Z.  ;ja ;nee;Ritthem                    
4672;Rivierenwijk;344;Utrecht                    ;47;Stad Utrecht                            ;26;U.  ;nee;nee;Rivierenwijk               
4673;Rixtel;1659;Laarbeek                   ;115;Industriegebied Helmond                 ;30;NB. ;nee;nee;Rixtel                     
4674;Rockanje;614;Westvoorne                 ;91;Voorne-Putten en Rozenburg              ;28;ZH. ;ja ;nee;Rockanje                   
4675;Roden;1699;Noordenveld                ;14;Noorddrents randgebied                  ;22;D.  ;ja ;nee;Roden                      
4676;Rodenrijs;493;Berkel en Rodenrijs        ;83;Midden Zuid-Holland                     ;28;ZH. ;nee;nee;Rodenrijs                  
4677;Roderesch;1699;Noordenveld                ;14;Noorddrents randgebied                  ;22;D.  ;ja ;nee;Roderesch                  
4678;Roderveld;1699;Noordenveld                ;14;Noorddrents randgebied                  ;22;D.  ;nee;nee;Roderveld                  
4679;Roderwolde;1699;Noordenveld                ;14;Noorddrents randgebied                  ;22;D.  ;ja ;nee;Roderwolde                 
4680;Roekebosch;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Roekebosch                 
4681;340;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Roelage                    
4682;Roelofarendsveen;483;Alkemade                   ;72;Noordelijke veenstreek in Zuid-Holland  ;28;ZH. ;ja ;nee;Roelofarendsveen           
4683;Roelshoek;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;nee;Roelshoek                  
4684;Roemer, De (ged.);499;Boskoop                    ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Roemer, De (ged.)          
4685;Roemer, De (ged.);1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Roemer, De (ged.)          
4686;Roer;957;Roermond                   ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;nee;Roer                       
4687;Roerdalen;1669;Roerdalen                  ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;ja ;Roerdalen                  
4688;Roermond;957;Roermond                   ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;ja ;ja ;Roermond                   
4689;Roerstelberg;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Roerstelberg               
4690;Roestenberg;770;Eersel                     ;116;Kempenland                              ;30;NB. ;nee;nee;Roestenberg                
4691;Roeven;946;Nederweert                 ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Roeven                     
4692;992;119;Meppel                     ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Rogat                      
4693;Roggel;1670;Roggel en Neer             ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Roggel                     
4694;Roggel en Neer;1670;Roggel en Neer             ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;ja ;Roggel en Neer             
4695;Roggelsedijk;941;Meijel                     ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Roggelsedijk               
4696;385;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rohel                      
4697;Rolaf;851;Steenbergen                ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Rolaf                      
4698;Rolde;1680;Aa en Hunze                ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;ja ;nee;Rolde                      
4699;Rolduc;928;Kerkrade                   ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Rolduc                     
4700;Roligt;1670;Roggel en Neer             ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Roligt                     
4701;Rollepaal;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Rollepaal                  
4702;Rome;263;Maasdriel                  ;42;Bommelerwaard                           ;25;Gld.;nee;nee;Rome                       
4703;Ronde Broek;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Ronde Broek                
4704;Ronde Venen, De;736;De Ronde Venen             ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;nee;ja ;Ronde Venen, De            
4705;Rondeblesse;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Rondeblesse                
4706;Ronduite;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Ronduite                   
4707;Roode-Polder;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;nee;nee;Roode-Polder               
4708;115;14;Groningen                  ;7;Stad Groningen                          ;20;Gr. ;nee;nee;Roodehaan                  
4709;Roodenhoek;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;nee;nee;Roodenhoek                 
4710;Roodeput;965;Simpelveld                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Roodeput                   
4711;Roodeschool;1651;Eemsmond                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Roodeschool                
4712;556;59;Achtkarspelen              ;9;Fries zandgebied                        ;21;F.  ;nee;nee;Roodeschuur                
4713;Roodevaart;1709;Moerdijk                   ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Roodevaart                 
4714;Reahûs;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Reahûs                     
4715;589;65;Dantumadeel                ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Roodkerk                   
4716;Roodvoet;214;Buren                      ;37;Oostelijke Betuwe                       ;25;Gld.;nee;nee;Roodvoet                   
4717;Roombeek;153;Enschede                   ;23;Enschede                                ;23;O.  ;nee;nee;Roombeek                   
4718;Roomveld;153;Enschede                   ;23;Enschede                                ;23;O.  ;nee;nee;Roomveld                   
4719;Roond;757;Boxtel                     ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Roond                      
4720;Roosendaal;1674;Roosendaal                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;ja ;ja ;Roosendaal                 
4721;Rooskenskant;964;Sevenum                    ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Rooskenskant               
4722;Roosteren;1711;Echt-Susteren              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;ja ;nee;Roosteren                  
4723;Rooth;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Rooth                      
4724;Rooth, 't;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Rooth, 't                  
4725;Rooversbroek;553;Lisse                      ;68;Zuidhollandse Bollenstreek              ;28;ZH. ;nee;nee;Rooversbroek               
4726;621;70;Franekeradeel              ;12;Friese bouwstreek                       ;21;F.  ;nee;nee;Roptazijl                  
4727;Rosanderpolder;274;Renkum                     ;36;Overige gemeenten zuidelijke Veluwezoom ;25;Gld.;nee;nee;Rosanderpolder             
4728;Rosengarten;1883;Sittard-Geleen             ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Rosengarten                
4729;Rosmalen;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught               ;30;NB. ;ja ;nee;Rosmalen                   
4730;Rosmolenbuurt;479;Zaanstad                   ;58;Zaanstreek                              ;27;NH. ;nee;nee;Rosmolenbuurt              
4731;Rossum;263;Maasdriel                  ;42;Bommelerwaard                           ;25;Gld.;ja ;nee;Rossum                     
4732;Rossum;1774;Dinkelland                 ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;nee;Rossum                     
4733;Rosveld;946;Nederweert                 ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Rosveld                    
4734;956;114;Emmen                      ;15;Emmen                                   ;22;D.  ;ja ;nee;Roswinkel                  
4735;Rothem;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Rothem                     
4736;386;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rotstergaast               
4737;387;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rotsterhaule               
4738;Rott;981;Vaals                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Rott                       
4739;Rotte, De;492;Bergschenhoek              ;83;Midden Zuid-Holland                     ;28;ZH. ;nee;nee;Rotte, De                  
4740;Rotterdam;599;Rotterdam                  ;84;Rotterdam                               ;28;ZH. ;ja ;ja ;Rotterdam                  
4741;800;90;Smallingerland             ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Rottevalle                 
4742;388;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rottum                     
4743;Rottum;1651;Eemsmond                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Rottum                     
4744;Rottumeroog;1651;Eemsmond                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Rottumeroog                
4745;Rouveen;180;Staphorst                  ;20;IJssel-, Vechtdelta                     ;23;O.  ;ja ;nee;Rouveen                    
4746;Roverberg;677;Hulst                      ;100;Overige gem.  Oost-Zeeuwsch-Vlaanderen  ;29;Z.  ;nee;nee;Roverberg                  
4747;Rozenburg;600;Rozenburg                  ;91;Voorne-Putten en Rozenburg              ;28;ZH. ;ja ;ja ;Rozenburg                  
4748;Rozenburg;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden               ;27;NH. ;ja ;nee;Rozenburg                  
4749;Rozendaal;623;Vlist                      ;75;Krimpenerwaard                          ;28;ZH. ;nee;nee;Rozendaal                  
4750;Rozendaal;277;Rozendaal                  ;36;Overige gemeenten zuidelijke Veluwezoom ;25;Gld.;ja ;ja ;Rozendaal                  
4751;Rucphen;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;ja ;ja ;Rucphen                    
4752;Ruigahuizen;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Ruigahuizen                
4753;Ruigeweide;589;Oudewater                  ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Ruigeweide                 
4754;496;56;Zuidhorn                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Ruigezand                  
4755;Ruigoord;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden               ;27;NH. ;nee;nee;Ruigoord                   
4756;Ruimel;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Ruimel                     
4757;Ruinen;1690;De Wolden                  ;18;Zuiddrents randgebied                   ;22;D.  ;ja ;nee;Ruinen                     
4758;Ruinerweide;1690;De Wolden                  ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Ruinerweide                
4759;Ruinerwold;1690;De Wolden                  ;18;Zuiddrents randgebied                   ;22;D.  ;ja ;nee;Ruinerwold                 
4760;116;14;Groningen                  ;7;Stad Groningen                          ;20;Gr. ;nee;nee;Ruischerbrug               
4761;290;40;Slochteren                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Ruiten                     
4762;Ruitenveen;148;Dalfsen                    ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Ruitenveen                 
4763;Rukven;1721;Bernheze                   ;111;Maaskant                                ;30;NB. ;nee;nee;Rukven                     
4764;Rul;1658;Heeze-Leende               ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;nee;nee;Rul                        
4765;Rumelaar;351;Woudenberg                 ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;nee;nee;Rumelaar                   
4766;Rumpen;899;Brunssum                   ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Rumpen                     
4767;Rumpt;236;Geldermalsen               ;38;Westelijke Betuwe                       ;25;Gld.;ja ;nee;Rumpt                      
