ID;Geslacht;Niveau;Leerweg;Studierichting;Regio;Perioden;MboStudenten_1
4499;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noordoost-Brabant (AM);2024/'25;630.0
4500;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2015/'16;490.0
4501;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2016/'17;420.0
4502;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2017/'18;370.0
4503;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2018/'19;330.0
4504;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2019/'20;330.0
4505;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2020/'21;420.0
4506;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2021/'22;500.0
4507;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2022/'23;520.0
4508;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2023/'24;500.0
4509;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuidoost-Brabant (AM);2024/'25;520.0
4510;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2015/'16;350.0
4511;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2016/'17;330.0
4512;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2017/'18;270.0
4513;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2018/'19;250.0
4514;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2019/'20;250.0
4515;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2020/'21;280.0
4516;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2021/'22;300.0
4517;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2022/'23;290.0
4518;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2023/'24;280.0
4519;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Noord-Limburg (AM);2024/'25;290.0
4520;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2015/'16;680.0
4521;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2016/'17;660.0
4522;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2017/'18;600.0
4523;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2018/'19;580.0
4524;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2019/'20;560.0
4525;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2020/'21;660.0
4526;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2021/'22;680.0
4527;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2022/'23;680.0
4528;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2023/'24;660.0
4529;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Limburg (AM);2024/'25;600.0
4530;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2015/'16;370.0
4531;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2016/'17;380.0
4532;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2017/'18;
4533;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2018/'19;
4534;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2019/'20;
4535;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2020/'21;
4536;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2021/'22;
4537;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2022/'23;
4538;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2023/'24;
4539;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Food Valley (AM);2024/'25;
4540;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2015/'16;310.0
4541;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2016/'17;270.0
4542;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2017/'18;230.0
4543;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2018/'19;210.0
4544;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2019/'20;180.0
4545;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2020/'21;250.0
4546;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2021/'22;330.0
4547;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2022/'23;320.0
4548;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2023/'24;310.0
4549;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Helmond-De Peel (AM);2024/'25;310.0
4550;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2015/'16;240.0
4551;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2016/'17;200.0
4552;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2017/'18;160.0
4553;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2018/'19;170.0
4554;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2019/'20;160.0
4555;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2020/'21;220.0
4556;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2021/'22;270.0
4557;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2022/'23;300.0
4558;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2023/'24;290.0
4559;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Midden-Limburg (AM);2024/'25;240.0
4560;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2015/'16;410.0
4561;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2016/'17;320.0
4562;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2017/'18;290.0
4563;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2018/'19;290.0
4564;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2019/'20;270.0
4565;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2020/'21;370.0
4566;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2021/'22;420.0
4567;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2022/'23;470.0
4568;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2023/'24;440.0
4569;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Holland Centraal (AM);2024/'25;430.0
4570;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2015/'16;210.0
4571;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2016/'17;220.0
4572;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2017/'18;180.0
4573;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2018/'19;130.0
4574;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2019/'20;90.0
4575;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2020/'21;100.0
4576;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2021/'22;190.0
4577;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2022/'23;170.0
4578;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2023/'24;170.0
4579;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Gorinchem (AM);2024/'25;160.0
4580;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2015/'16;
4581;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2016/'17;660.0
4582;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2017/'18;570.0
4583;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2018/'19;490.0
4584;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2019/'20;430.0
4585;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2020/'21;460.0
4586;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2021/'22;510.0
4587;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2022/'23;610.0
4588;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2023/'24;650.0
4589;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Regio Zwolle (AM);2024/'25;600.0
4590;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2015/'16;
4591;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2016/'17;400.0
4592;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2017/'18;340.0
4593;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2018/'19;310.0
4594;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2019/'20;330.0
4595;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2020/'21;400.0
4596;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2021/'22;450.0
4597;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2022/'23;470.0
4598;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2023/'24;490.0
4599;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Zuid-Kennemerland en IJmond (AM);2024/'25;430.0
4600;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2015/'16;
4601;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2016/'17;
4602;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2017/'18;380.0
4603;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2018/'19;320.0
4604;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2019/'20;300.0
4605;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2020/'21;360.0
4606;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2021/'22;380.0
4607;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2022/'23;370.0
4608;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2023/'24;370.0
4609;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;FoodValley (AM);2024/'25;380.0
4610;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2015/'16;50.0
4611;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2016/'17;40.0
4612;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2017/'18;50.0
4613;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2018/'19;50.0
4614;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2019/'20;170.0
4615;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2020/'21;140.0
4616;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2021/'22;70.0
4617;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2022/'23;70.0
4618;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2023/'24;80.0
4619;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);06 Informatica;Niet in te delen (AM);2024/'25;90.0
4620;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2015/'16;90370.0
4621;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2016/'17;92570.0
4622;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2017/'18;94430.0
4623;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2018/'19;97150.0
4624;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2019/'20;97340.0
4625;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2020/'21;96820.0
4626;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2021/'22;95650.0
4627;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2022/'23;93260.0
4628;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2023/'24;92080.0
4629;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Nederland;2024/'25;93200.0
4630;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2015/'16;11230.0
4631;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2016/'17;11520.0
4632;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2017/'18;11730.0
4633;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2018/'19;11990.0
4634;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2019/'20;11930.0
4635;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2020/'21;11850.0
4636;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2021/'22;11770.0
4637;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2022/'23;11430.0
4638;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2023/'24;11030.0
4639;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Noord-Nederland (LD);2024/'25;11220.0
4640;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2015/'16;21170.0
4641;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2016/'17;22070.0
4642;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2017/'18;22930.0
4643;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2018/'19;23820.0
4644;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2019/'20;24220.0
4645;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2020/'21;24030.0
4646;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2021/'22;23890.0
4647;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2022/'23;23370.0
4648;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2023/'24;23350.0
4649;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Oost-Nederland (LD);2024/'25;23560.0
4650;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2015/'16;38050.0
4651;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2016/'17;38700.0
4652;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2017/'18;39150.0
4653;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2018/'19;40290.0
4654;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2019/'20;40100.0
4655;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2020/'21;39890.0
4656;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2021/'22;39110.0
4657;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2022/'23;37960.0
4658;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2023/'24;37520.0
4659;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;West-Nederland (LD);2024/'25;38210.0
4660;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2015/'16;19650.0
4661;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2016/'17;20000.0
4662;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2017/'18;20250.0
4663;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2018/'19;20680.0
4664;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2019/'20;20700.0
4665;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2020/'21;20650.0
4666;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2021/'22;20460.0
4667;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2022/'23;20060.0
4668;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2023/'24;19760.0
4669;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Zuid-Nederland (LD);2024/'25;19740.0
4670;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);07 Techniek, industrie en bouwkunde;Niet in te delen (LD);2015/'16;280.0
