ID;Geslacht;Leeftijd;RegioIndeling2018;Perioden;TotaleBevolking_1
3619;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2043;90.3
3620;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2044;90.3
3621;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2045;90.3
3622;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2046;90.3
3623;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2047;90.3
3624;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2048;90.3
3625;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2049;90.2
3626;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2050;90.2
3627;Totaal mannen en vrouwen;Totaal;Smallingerland;2020;55.7
3628;Totaal mannen en vrouwen;Totaal;Smallingerland;2021;55.6
3629;Totaal mannen en vrouwen;Totaal;Smallingerland;2022;55.4
3630;Totaal mannen en vrouwen;Totaal;Smallingerland;2023;55.3
3631;Totaal mannen en vrouwen;Totaal;Smallingerland;2024;55.1
3632;Totaal mannen en vrouwen;Totaal;Smallingerland;2025;55.0
3633;Totaal mannen en vrouwen;Totaal;Smallingerland;2026;54.8
3634;Totaal mannen en vrouwen;Totaal;Smallingerland;2027;54.7
3635;Totaal mannen en vrouwen;Totaal;Smallingerland;2028;54.7
3636;Totaal mannen en vrouwen;Totaal;Smallingerland;2029;54.5
3637;Totaal mannen en vrouwen;Totaal;Smallingerland;2030;54.5
3638;Totaal mannen en vrouwen;Totaal;Smallingerland;2031;54.4
3639;Totaal mannen en vrouwen;Totaal;Smallingerland;2032;54.3
3640;Totaal mannen en vrouwen;Totaal;Smallingerland;2033;54.3
3641;Totaal mannen en vrouwen;Totaal;Smallingerland;2034;54.2
3642;Totaal mannen en vrouwen;Totaal;Smallingerland;2035;54.1
3643;Totaal mannen en vrouwen;Totaal;Smallingerland;2036;53.9
3644;Totaal mannen en vrouwen;Totaal;Smallingerland;2037;53.8
3645;Totaal mannen en vrouwen;Totaal;Smallingerland;2038;53.6
3646;Totaal mannen en vrouwen;Totaal;Smallingerland;2039;53.4
3647;Totaal mannen en vrouwen;Totaal;Smallingerland;2040;53.1
3648;Totaal mannen en vrouwen;Totaal;Smallingerland;2041;52.9
3649;Totaal mannen en vrouwen;Totaal;Smallingerland;2042;52.7
3650;Totaal mannen en vrouwen;Totaal;Smallingerland;2043;52.4
3651;Totaal mannen en vrouwen;Totaal;Smallingerland;2044;52.2
3652;Totaal mannen en vrouwen;Totaal;Smallingerland;2045;52.0
3653;Totaal mannen en vrouwen;Totaal;Smallingerland;2046;51.7
3654;Totaal mannen en vrouwen;Totaal;Smallingerland;2047;51.4
3655;Totaal mannen en vrouwen;Totaal;Smallingerland;2048;51.2
3656;Totaal mannen en vrouwen;Totaal;Smallingerland;2049;50.9
3657;Totaal mannen en vrouwen;Totaal;Smallingerland;2050;50.6
3658;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2020;64.4
3659;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2021;64.4
3660;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2022;64.4
3661;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2023;64.4
3662;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2024;64.4
3663;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2025;64.4
3664;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2026;64.4
3665;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2027;64.4
3666;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2028;64.5
3667;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2029;64.5
3668;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2030;64.6
3669;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2031;64.6
3670;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2032;64.6
3671;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2033;64.6
3672;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2034;64.7
3673;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2035;64.8
3674;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2036;64.8
3675;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2037;64.8
3676;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2038;64.9
3677;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2039;65.0
3678;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2040;65.0
3679;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2041;65.0
3680;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2042;65.0
3681;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2043;65.1
3682;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2044;65.1
3683;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2045;65.0
3684;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2046;65.1
3685;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2047;65.0
3686;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2048;65.0
3687;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2049;64.9
3688;Totaal mannen en vrouwen;Totaal;Stichtse Vecht;2050;64.9
3689;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2020;89.8
3690;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2021;89.9
3691;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2022;90.0
3692;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2023;90.0
3693;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2024;90.0
3694;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2025;90.0
3695;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2026;90.1
3696;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2027;90.2
3697;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2028;90.2
3698;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2029;90.3
3699;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2030;90.5
3700;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2031;90.6
3701;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2032;90.8
3702;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2033;90.9
3703;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2034;91.1
3704;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2035;91.2
3705;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2036;91.3
3706;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2037;91.4
3707;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2038;91.5
3708;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2039;91.6
3709;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2040;91.7
3710;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2041;91.7
3711;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2042;91.7
3712;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2043;91.7
3713;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2044;91.6
3714;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2045;91.5
3715;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2046;91.4
3716;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2047;91.3
3717;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2048;91.2
3718;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2049;91.1
3719;Totaal mannen en vrouwen;Totaal;Súdwest-Fryslân;2050;90.9
3720;Totaal mannen en vrouwen;Totaal;Terneuzen;2020;54.2
3721;Totaal mannen en vrouwen;Totaal;Terneuzen;2021;54.0
3722;Totaal mannen en vrouwen;Totaal;Terneuzen;2022;53.9
3723;Totaal mannen en vrouwen;Totaal;Terneuzen;2023;53.8
3724;Totaal mannen en vrouwen;Totaal;Terneuzen;2024;53.7
3725;Totaal mannen en vrouwen;Totaal;Terneuzen;2025;53.6
3726;Totaal mannen en vrouwen;Totaal;Terneuzen;2026;53.6
3727;Totaal mannen en vrouwen;Totaal;Terneuzen;2027;53.6
3728;Totaal mannen en vrouwen;Totaal;Terneuzen;2028;53.6
3729;Totaal mannen en vrouwen;Totaal;Terneuzen;2029;53.7
3730;Totaal mannen en vrouwen;Totaal;Terneuzen;2030;53.7
3731;Totaal mannen en vrouwen;Totaal;Terneuzen;2031;53.8
3732;Totaal mannen en vrouwen;Totaal;Terneuzen;2032;53.9
3733;Totaal mannen en vrouwen;Totaal;Terneuzen;2033;54.0
3734;Totaal mannen en vrouwen;Totaal;Terneuzen;2034;54.0
3735;Totaal mannen en vrouwen;Totaal;Terneuzen;2035;54.1
3736;Totaal mannen en vrouwen;Totaal;Terneuzen;2036;54.1
3737;Totaal mannen en vrouwen;Totaal;Terneuzen;2037;54.1
3738;Totaal mannen en vrouwen;Totaal;Terneuzen;2038;54.0
3739;Totaal mannen en vrouwen;Totaal;Terneuzen;2039;54.0
3740;Totaal mannen en vrouwen;Totaal;Terneuzen;2040;53.9
3741;Totaal mannen en vrouwen;Totaal;Terneuzen;2041;53.9
3742;Totaal mannen en vrouwen;Totaal;Terneuzen;2042;53.8
3743;Totaal mannen en vrouwen;Totaal;Terneuzen;2043;53.7
3744;Totaal mannen en vrouwen;Totaal;Terneuzen;2044;53.7
3745;Totaal mannen en vrouwen;Totaal;Terneuzen;2045;53.6
3746;Totaal mannen en vrouwen;Totaal;Terneuzen;2046;53.5
3747;Totaal mannen en vrouwen;Totaal;Terneuzen;2047;53.4
3748;Totaal mannen en vrouwen;Totaal;Terneuzen;2048;53.3
3749;Totaal mannen en vrouwen;Totaal;Terneuzen;2049;53.3
3750;Totaal mannen en vrouwen;Totaal;Terneuzen;2050;53.2
3751;Totaal mannen en vrouwen;Totaal;Tilburg;2020;220.0
3752;Totaal mannen en vrouwen;Totaal;Tilburg;2021;221.4
3753;Totaal mannen en vrouwen;Totaal;Tilburg;2022;222.3
3754;Totaal mannen en vrouwen;Totaal;Tilburg;2023;222.8
3755;Totaal mannen en vrouwen;Totaal;Tilburg;2024;223.5
3756;Totaal mannen en vrouwen;Totaal;Tilburg;2025;224.2
3757;Totaal mannen en vrouwen;Totaal;Tilburg;2026;225.3
3758;Totaal mannen en vrouwen;Totaal;Tilburg;2027;226.5
3759;Totaal mannen en vrouwen;Totaal;Tilburg;2028;227.8
3760;Totaal mannen en vrouwen;Totaal;Tilburg;2029;229.1
3761;Totaal mannen en vrouwen;Totaal;Tilburg;2030;230.5
3762;Totaal mannen en vrouwen;Totaal;Tilburg;2031;231.8
3763;Totaal mannen en vrouwen;Totaal;Tilburg;2032;233.1
3764;Totaal mannen en vrouwen;Totaal;Tilburg;2033;234.4
3765;Totaal mannen en vrouwen;Totaal;Tilburg;2034;235.6
3766;Totaal mannen en vrouwen;Totaal;Tilburg;2035;236.6
3767;Totaal mannen en vrouwen;Totaal;Tilburg;2036;237.8
3768;Totaal mannen en vrouwen;Totaal;Tilburg;2037;238.8
3769;Totaal mannen en vrouwen;Totaal;Tilburg;2038;239.8
3770;Totaal mannen en vrouwen;Totaal;Tilburg;2039;240.7
3771;Totaal mannen en vrouwen;Totaal;Tilburg;2040;241.5
3772;Totaal mannen en vrouwen;Totaal;Tilburg;2041;242.3
3773;Totaal mannen en vrouwen;Totaal;Tilburg;2042;243.1
3774;Totaal mannen en vrouwen;Totaal;Tilburg;2043;243.8
3775;Totaal mannen en vrouwen;Totaal;Tilburg;2044;244.5
3776;Totaal mannen en vrouwen;Totaal;Tilburg;2045;245.2
3777;Totaal mannen en vrouwen;Totaal;Tilburg;2046;245.8
3778;Totaal mannen en vrouwen;Totaal;Tilburg;2047;246.4
3779;Totaal mannen en vrouwen;Totaal;Tilburg;2048;247.0
3780;Totaal mannen en vrouwen;Totaal;Tilburg;2049;247.5
3781;Totaal mannen en vrouwen;Totaal;Tilburg;2050;248.0
3782;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2020;358.7
3783;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2021;364.5
3784;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2022;370.3
3785;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2023;376.3
3786;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2024;382.2
3787;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2025;388.0
3788;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2026;393.9
3789;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2027;398.9
3790;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2028;404.1
3791;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2029;408.4
3792;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2030;412.3
3793;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2031;415.8
3794;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2032;418.8
3795;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2033;421.4
3796;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2034;423.7
3797;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2035;425.7
3798;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2036;427.5
3799;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2037;429.1
3800;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2038;430.6
3801;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2039;432.0
3802;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2040;433.2
3803;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2041;434.3
3804;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2042;435.2
3805;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2043;436.1
3806;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2044;436.8
3807;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2045;437.5
3808;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2046;438.2
3809;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2047;438.8
3810;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2048;439.5
3811;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2049;440.1
3812;Totaal mannen en vrouwen;Totaal;Utrecht (gemeente);2050;440.8
3813;Totaal mannen en vrouwen;Totaal;Veenendaal;2020;66.2
3814;Totaal mannen en vrouwen;Totaal;Veenendaal;2021;66.6
3815;Totaal mannen en vrouwen;Totaal;Veenendaal;2022;67.0
3816;Totaal mannen en vrouwen;Totaal;Veenendaal;2023;67.3
3817;Totaal mannen en vrouwen;Totaal;Veenendaal;2024;67.7
3818;Totaal mannen en vrouwen;Totaal;Veenendaal;2025;68.0
3819;Totaal mannen en vrouwen;Totaal;Veenendaal;2026;68.3
3820;Totaal mannen en vrouwen;Totaal;Veenendaal;2027;68.5
3821;Totaal mannen en vrouwen;Totaal;Veenendaal;2028;68.8
3822;Totaal mannen en vrouwen;Totaal;Veenendaal;2029;69.0
3823;Totaal mannen en vrouwen;Totaal;Veenendaal;2030;69.3
3824;Totaal mannen en vrouwen;Totaal;Veenendaal;2031;69.5
3825;Totaal mannen en vrouwen;Totaal;Veenendaal;2032;69.8
3826;Totaal mannen en vrouwen;Totaal;Veenendaal;2033;69.9
3827;Totaal mannen en vrouwen;Totaal;Veenendaal;2034;70.2
3828;Totaal mannen en vrouwen;Totaal;Veenendaal;2035;70.4
3829;Totaal mannen en vrouwen;Totaal;Veenendaal;2036;70.6
3830;Totaal mannen en vrouwen;Totaal;Veenendaal;2037;70.8
3831;Totaal mannen en vrouwen;Totaal;Veenendaal;2038;71.0
3832;Totaal mannen en vrouwen;Totaal;Veenendaal;2039;71.1
3833;Totaal mannen en vrouwen;Totaal;Veenendaal;2040;71.3
3834;Totaal mannen en vrouwen;Totaal;Veenendaal;2041;71.3
3835;Totaal mannen en vrouwen;Totaal;Veenendaal;2042;71.4
3836;Totaal mannen en vrouwen;Totaal;Veenendaal;2043;71.5
3837;Totaal mannen en vrouwen;Totaal;Veenendaal;2044;71.6
3838;Totaal mannen en vrouwen;Totaal;Veenendaal;2045;71.6
3839;Totaal mannen en vrouwen;Totaal;Veenendaal;2046;71.7
3840;Totaal mannen en vrouwen;Totaal;Veenendaal;2047;71.8
3841;Totaal mannen en vrouwen;Totaal;Veenendaal;2048;71.8
3842;Totaal mannen en vrouwen;Totaal;Veenendaal;2049;71.9
3843;Totaal mannen en vrouwen;Totaal;Veenendaal;2050;72.0
3844;Totaal mannen en vrouwen;Totaal;Velsen;2020;68.5
3845;Totaal mannen en vrouwen;Totaal;Velsen;2021;68.9
3846;Totaal mannen en vrouwen;Totaal;Velsen;2022;69.2
3847;Totaal mannen en vrouwen;Totaal;Velsen;2023;69.4
3848;Totaal mannen en vrouwen;Totaal;Velsen;2024;69.7
3849;Totaal mannen en vrouwen;Totaal;Velsen;2025;70.0
3850;Totaal mannen en vrouwen;Totaal;Velsen;2026;70.2
3851;Totaal mannen en vrouwen;Totaal;Velsen;2027;70.3
3852;Totaal mannen en vrouwen;Totaal;Velsen;2028;70.5
3853;Totaal mannen en vrouwen;Totaal;Velsen;2029;70.7
3854;Totaal mannen en vrouwen;Totaal;Velsen;2030;70.9
3855;Totaal mannen en vrouwen;Totaal;Velsen;2031;71.1
3856;Totaal mannen en vrouwen;Totaal;Velsen;2032;71.3
3857;Totaal mannen en vrouwen;Totaal;Velsen;2033;71.6
3858;Totaal mannen en vrouwen;Totaal;Velsen;2034;71.7
3859;Totaal mannen en vrouwen;Totaal;Velsen;2035;72.0
3860;Totaal mannen en vrouwen;Totaal;Velsen;2036;72.1
3861;Totaal mannen en vrouwen;Totaal;Velsen;2037;72.3
3862;Totaal mannen en vrouwen;Totaal;Velsen;2038;72.4
3863;Totaal mannen en vrouwen;Totaal;Velsen;2039;72.5
3864;Totaal mannen en vrouwen;Totaal;Velsen;2040;72.6
3865;Totaal mannen en vrouwen;Totaal;Velsen;2041;72.7
3866;Totaal mannen en vrouwen;Totaal;Velsen;2042;72.8
3867;Totaal mannen en vrouwen;Totaal;Velsen;2043;72.9
3868;Totaal mannen en vrouwen;Totaal;Velsen;2044;73.0
3869;Totaal mannen en vrouwen;Totaal;Velsen;2045;73.0
3870;Totaal mannen en vrouwen;Totaal;Velsen;2046;73.1
3871;Totaal mannen en vrouwen;Totaal;Velsen;2047;73.1
3872;Totaal mannen en vrouwen;Totaal;Velsen;2048;73.1
3873;Totaal mannen en vrouwen;Totaal;Velsen;2049;73.2
3874;Totaal mannen en vrouwen;Totaal;Velsen;2050;73.2
3875;Totaal mannen en vrouwen;Totaal;Venlo;2020;102.4
3876;Totaal mannen en vrouwen;Totaal;Venlo;2021;102.7
3877;Totaal mannen en vrouwen;Totaal;Venlo;2022;103.0
3878;Totaal mannen en vrouwen;Totaal;Venlo;2023;103.2
3879;Totaal mannen en vrouwen;Totaal;Venlo;2024;103.4
3880;Totaal mannen en vrouwen;Totaal;Venlo;2025;103.6
3881;Totaal mannen en vrouwen;Totaal;Venlo;2026;103.8
3882;Totaal mannen en vrouwen;Totaal;Venlo;2027;104.0
3883;Totaal mannen en vrouwen;Totaal;Venlo;2028;104.3
3884;Totaal mannen en vrouwen;Totaal;Venlo;2029;104.5
3885;Totaal mannen en vrouwen;Totaal;Venlo;2030;104.7
3886;Totaal mannen en vrouwen;Totaal;Venlo;2031;104.9
3887;Totaal mannen en vrouwen;Totaal;Venlo;2032;105.2
3888;Totaal mannen en vrouwen;Totaal;Venlo;2033;105.3
3889;Totaal mannen en vrouwen;Totaal;Venlo;2034;105.5
3890;Totaal mannen en vrouwen;Totaal;Venlo;2035;105.6
3891;Totaal mannen en vrouwen;Totaal;Venlo;2036;105.8
3892;Totaal mannen en vrouwen;Totaal;Venlo;2037;105.9
3893;Totaal mannen en vrouwen;Totaal;Venlo;2038;106.0
3894;Totaal mannen en vrouwen;Totaal;Venlo;2039;106.0
3895;Totaal mannen en vrouwen;Totaal;Venlo;2040;106.1
3896;Totaal mannen en vrouwen;Totaal;Venlo;2041;106.1
3897;Totaal mannen en vrouwen;Totaal;Venlo;2042;106.1
3898;Totaal mannen en vrouwen;Totaal;Venlo;2043;106.1
3899;Totaal mannen en vrouwen;Totaal;Venlo;2044;106.1
3900;Totaal mannen en vrouwen;Totaal;Venlo;2045;106.1
3901;Totaal mannen en vrouwen;Totaal;Venlo;2046;106.0
3902;Totaal mannen en vrouwen;Totaal;Venlo;2047;106.0
3903;Totaal mannen en vrouwen;Totaal;Venlo;2048;106.0
3904;Totaal mannen en vrouwen;Totaal;Venlo;2049;105.9
3905;Totaal mannen en vrouwen;Totaal;Venlo;2050;105.9
3906;Totaal mannen en vrouwen;Totaal;Vlaardingen;2020;72.6
3907;Totaal mannen en vrouwen;Totaal;Vlaardingen;2021;72.7
3908;Totaal mannen en vrouwen;Totaal;Vlaardingen;2022;73.0
3909;Totaal mannen en vrouwen;Totaal;Vlaardingen;2023;73.2
3910;Totaal mannen en vrouwen;Totaal;Vlaardingen;2024;73.4
3911;Totaal mannen en vrouwen;Totaal;Vlaardingen;2025;73.6
3912;Totaal mannen en vrouwen;Totaal;Vlaardingen;2026;73.8
3913;Totaal mannen en vrouwen;Totaal;Vlaardingen;2027;73.9
3914;Totaal mannen en vrouwen;Totaal;Vlaardingen;2028;74.1
3915;Totaal mannen en vrouwen;Totaal;Vlaardingen;2029;74.3
3916;Totaal mannen en vrouwen;Totaal;Vlaardingen;2030;74.4
3917;Totaal mannen en vrouwen;Totaal;Vlaardingen;2031;74.5
3918;Totaal mannen en vrouwen;Totaal;Vlaardingen;2032;74.7
3919;Totaal mannen en vrouwen;Totaal;Vlaardingen;2033;74.8
3920;Totaal mannen en vrouwen;Totaal;Vlaardingen;2034;74.9
3921;Totaal mannen en vrouwen;Totaal;Vlaardingen;2035;74.9
3922;Totaal mannen en vrouwen;Totaal;Vlaardingen;2036;75.0
3923;Totaal mannen en vrouwen;Totaal;Vlaardingen;2037;75.1
3924;Totaal mannen en vrouwen;Totaal;Vlaardingen;2038;75.2
3925;Totaal mannen en vrouwen;Totaal;Vlaardingen;2039;75.2
3926;Totaal mannen en vrouwen;Totaal;Vlaardingen;2040;75.2
3927;Totaal mannen en vrouwen;Totaal;Vlaardingen;2041;75.2
3928;Totaal mannen en vrouwen;Totaal;Vlaardingen;2042;75.2
3929;Totaal mannen en vrouwen;Totaal;Vlaardingen;2043;75.2
3930;Totaal mannen en vrouwen;Totaal;Vlaardingen;2044;75.2
3931;Totaal mannen en vrouwen;Totaal;Vlaardingen;2045;75.2
3932;Totaal mannen en vrouwen;Totaal;Vlaardingen;2046;75.2
3933;Totaal mannen en vrouwen;Totaal;Vlaardingen;2047;75.2
3934;Totaal mannen en vrouwen;Totaal;Vlaardingen;2048;75.1
3935;Totaal mannen en vrouwen;Totaal;Vlaardingen;2049;75.1
3936;Totaal mannen en vrouwen;Totaal;Vlaardingen;2050;75.1
3937;Totaal mannen en vrouwen;Totaal;Westland;2020;109.4
3938;Totaal mannen en vrouwen;Totaal;Westland;2021;110.0
3939;Totaal mannen en vrouwen;Totaal;Westland;2022;110.4
3940;Totaal mannen en vrouwen;Totaal;Westland;2023;110.8
3941;Totaal mannen en vrouwen;Totaal;Westland;2024;111.1
3942;Totaal mannen en vrouwen;Totaal;Westland;2025;111.5
3943;Totaal mannen en vrouwen;Totaal;Westland;2026;112.0
3944;Totaal mannen en vrouwen;Totaal;Westland;2027;112.5
3945;Totaal mannen en vrouwen;Totaal;Westland;2028;113.0
3946;Totaal mannen en vrouwen;Totaal;Westland;2029;113.6
3947;Totaal mannen en vrouwen;Totaal;Westland;2030;114.2
3948;Totaal mannen en vrouwen;Totaal;Westland;2031;114.7
3949;Totaal mannen en vrouwen;Totaal;Westland;2032;115.3
3950;Totaal mannen en vrouwen;Totaal;Westland;2033;115.8
3951;Totaal mannen en vrouwen;Totaal;Westland;2034;116.4
3952;Totaal mannen en vrouwen;Totaal;Westland;2035;116.9
3953;Totaal mannen en vrouwen;Totaal;Westland;2036;117.5
3954;Totaal mannen en vrouwen;Totaal;Westland;2037;118.0
3955;Totaal mannen en vrouwen;Totaal;Westland;2038;118.4
3956;Totaal mannen en vrouwen;Totaal;Westland;2039;118.9
3957;Totaal mannen en vrouwen;Totaal;Westland;2040;119.3
3958;Totaal mannen en vrouwen;Totaal;Westland;2041;119.7
3959;Totaal mannen en vrouwen;Totaal;Westland;2042;120.2
3960;Totaal mannen en vrouwen;Totaal;Westland;2043;120.5
3961;Totaal mannen en vrouwen;Totaal;Westland;2044;121.0
3962;Totaal mannen en vrouwen;Totaal;Westland;2045;121.3
3963;Totaal mannen en vrouwen;Totaal;Westland;2046;121.6
3964;Totaal mannen en vrouwen;Totaal;Westland;2047;121.9
3965;Totaal mannen en vrouwen;Totaal;Westland;2048;122.2
3966;Totaal mannen en vrouwen;Totaal;Westland;2049;122.5
3967;Totaal mannen en vrouwen;Totaal;Westland;2050;122.9
3968;Totaal mannen en vrouwen;Totaal;Woerden;2020;52.1
3969;Totaal mannen en vrouwen;Totaal;Woerden;2021;52.2
3970;Totaal mannen en vrouwen;Totaal;Woerden;2022;52.3
3971;Totaal mannen en vrouwen;Totaal;Woerden;2023;52.4
3972;Totaal mannen en vrouwen;Totaal;Woerden;2024;52.5
3973;Totaal mannen en vrouwen;Totaal;Woerden;2025;52.6
3974;Totaal mannen en vrouwen;Totaal;Woerden;2026;52.6
3975;Totaal mannen en vrouwen;Totaal;Woerden;2027;52.7
3976;Totaal mannen en vrouwen;Totaal;Woerden;2028;52.8
3977;Totaal mannen en vrouwen;Totaal;Woerden;2029;52.9
3978;Totaal mannen en vrouwen;Totaal;Woerden;2030;53.0
3979;Totaal mannen en vrouwen;Totaal;Woerden;2031;53.0
3980;Totaal mannen en vrouwen;Totaal;Woerden;2032;53.1
3981;Totaal mannen en vrouwen;Totaal;Woerden;2033;53.2
3982;Totaal mannen en vrouwen;Totaal;Woerden;2034;53.3
3983;Totaal mannen en vrouwen;Totaal;Woerden;2035;53.4
3984;Totaal mannen en vrouwen;Totaal;Woerden;2036;53.4
3985;Totaal mannen en vrouwen;Totaal;Woerden;2037;53.5
3986;Totaal mannen en vrouwen;Totaal;Woerden;2038;53.6
3987;Totaal mannen en vrouwen;Totaal;Woerden;2039;53.6
3988;Totaal mannen en vrouwen;Totaal;Woerden;2040;53.7
3989;Totaal mannen en vrouwen;Totaal;Woerden;2041;53.7
3990;Totaal mannen en vrouwen;Totaal;Woerden;2042;53.8
3991;Totaal mannen en vrouwen;Totaal;Woerden;2043;53.8
3992;Totaal mannen en vrouwen;Totaal;Woerden;2044;53.9
3993;Totaal mannen en vrouwen;Totaal;Woerden;2045;53.9
3994;Totaal mannen en vrouwen;Totaal;Woerden;2046;53.9
3995;Totaal mannen en vrouwen;Totaal;Woerden;2047;53.9
3996;Totaal mannen en vrouwen;Totaal;Woerden;2048;53.9
3997;Totaal mannen en vrouwen;Totaal;Woerden;2049;53.9
3998;Totaal mannen en vrouwen;Totaal;Woerden;2050;53.9
3999;Totaal mannen en vrouwen;Totaal;Zaanstad;2020;156.7
4000;Totaal mannen en vrouwen;Totaal;Zaanstad;2021;157.6
4001;Totaal mannen en vrouwen;Totaal;Zaanstad;2022;158.4
4002;Totaal mannen en vrouwen;Totaal;Zaanstad;2023;159.3
