ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
1622;070000 Vervoer;Bonaire;2015 2e kwartaal;97.44;-0.7;-9.1;19074.0
1623;070000 Vervoer;Bonaire;2015 3e kwartaal;99.14;1.7;-7.6;19074.0
1624;070000 Vervoer;Bonaire;2015 4e kwartaal;95.95;-3.2;-9.3;19074.0
1625;070000 Vervoer;Bonaire;2015;97.66;;-8.6;19074.0
1626;070000 Vervoer;Bonaire;2016 1e kwartaal;94.85;-1.1;-3.3;17165.0
1627;070000 Vervoer;Bonaire;2016 2e kwartaal;95.53;0.7;-2.0;17165.0
1628;070000 Vervoer;Bonaire;2016 3e kwartaal;97.75;2.3;-1.4;17165.0
1629;070000 Vervoer;Bonaire;2016 4e kwartaal;97.39;-0.4;1.5;17165.0
1630;070000 Vervoer;Bonaire;2016;96.38;;-1.3;17165.0
1631;070000 Vervoer;Bonaire;2017 1e kwartaal;98.8;1.4;4.2;15956.0
1632;070000 Vervoer;Bonaire;2017 2e kwartaal;99.57;0.8;4.2;15956.0
1633;070000 Vervoer;Bonaire;2017 3e kwartaal;99.78;0.2;2.1;15956.0
1634;070000 Vervoer;Bonaire;2017 4e kwartaal;101.86;2.1;4.6;15956.0
1635;070000 Vervoer;Bonaire;2017;100.0;;3.8;15956.0
1636;070000 Vervoer;Bonaire;2018 1e kwartaal;102.71;0.8;4.0;15956.0
1637;070000 Vervoer;Bonaire;2018 2e kwartaal;103.58;0.8;4.0;15956.0
1638;070000 Vervoer;Bonaire;2018 3e kwartaal;105.38;1.7;5.6;15956.0
1639;070000 Vervoer;Bonaire;2018 4e kwartaal;105.7;0.3;3.8;15956.0
1640;070000 Vervoer;Bonaire;2018;104.34;;4.3;15956.0
1641;070000 Vervoer;Bonaire;2019 1e kwartaal;103.81;-1.8;1.1;15956.0
1642;070000 Vervoer;Bonaire;2019 2e kwartaal;105.44;1.6;1.8;15956.0
1643;070000 Vervoer;Bonaire;2019 3e kwartaal;108.52;2.9;3.0;15956.0
1644;070000 Vervoer;Bonaire;2019 4e kwartaal;111.68;2.9;5.7;15956.0
1645;070000 Vervoer;Bonaire;2019;107.36;;2.9;15956.0
1646;070000 Vervoer;Bonaire;2020 1e kwartaal;112.6;0.8;8.5;15956.0
1647;070000 Vervoer;Bonaire;2020 2e kwartaal;112.33;-0.2;6.5;15956.0
1648;070000 Vervoer;Bonaire;2020 3e kwartaal;104.95;-6.6;-3.3;15956.0
1649;070000 Vervoer;Bonaire;2020 4e kwartaal;105.66;0.7;-5.4;15956.0
1650;070000 Vervoer;Bonaire;2020;108.89;;1.4;15956.0
1651;070000 Vervoer;Bonaire;2021 1e kwartaal;106.63;0.9;-5.3;15956.0
1652;070000 Vervoer;Bonaire;2021 2e kwartaal;110.45;3.6;-1.7;15956.0
1653;070000 Vervoer;Bonaire;2021 3e kwartaal;112.4;1.8;7.1;15956.0
1654;070000 Vervoer;Bonaire;2021 4e kwartaal;114.69;2.0;8.5;15956.0
1655;070000 Vervoer;Bonaire;2021;111.04;;2.0;15956.0
1656;070000 Vervoer;Bonaire;2022 1e kwartaal;115.34;0.6;8.2;15956.0
1657;070000 Vervoer;Bonaire;2022 2e kwartaal;119.4;3.5;8.1;15956.0
1658;070000 Vervoer;Bonaire;2022 3e kwartaal;127.54;6.8;13.5;15956.0
1659;070000 Vervoer;Bonaire;2022 4e kwartaal;122.84;-3.7;7.1;15956.0
1660;070000 Vervoer;Bonaire;2022;121.28;;9.2;15956.0
1661;070000 Vervoer;Bonaire;2023 1e kwartaal;124.64;1.5;8.1;15956.0
1662;070000 Vervoer;Bonaire;2023 2e kwartaal;130.19;4.5;9.0;15956.0
1663;070000 Vervoer;Bonaire;2023 3e kwartaal;135.6;4.2;6.3;15956.0
1664;070000 Vervoer;Bonaire;2023 4e kwartaal;132.59;-2.2;7.9;15956.0
1665;070000 Vervoer;Bonaire;2023;130.76;;7.8;15956.0
1666;070000 Vervoer;Bonaire;2024 1e kwartaal;131.66;-0.7;5.6;15956.0
1667;070000 Vervoer;Bonaire;2024 2e kwartaal;132.42;0.6;1.7;15956.0
1668;070000 Vervoer;Bonaire;2024 3e kwartaal;135.66;2.4;0.0;15956.0
1669;070000 Vervoer;Bonaire;2024 4e kwartaal;130.53;-3.8;-1.6;15956.0
1670;070000 Vervoer;Bonaire;2024;132.57;;1.4;15956.0
1671;070000 Vervoer;Bonaire;2025 1e kwartaal;;;;
1672;070000 Vervoer;Sint Eustatius;2010 1e kwartaal;68.23;;;17041.0
1673;070000 Vervoer;Sint Eustatius;2010 2e kwartaal;68.64;0.6;;17041.0
1674;070000 Vervoer;Sint Eustatius;2010 3e kwartaal;68.6;-0.1;;17041.0
1675;070000 Vervoer;Sint Eustatius;2010 4e kwartaal;70.29;2.5;;17041.0
1676;070000 Vervoer;Sint Eustatius;2010;68.94;;;17041.0
1677;070000 Vervoer;Sint Eustatius;2011 1e kwartaal;81.64;16.1;19.7;17041.0
1678;070000 Vervoer;Sint Eustatius;2011 2e kwartaal;87.0;6.6;26.7;17041.0
1679;070000 Vervoer;Sint Eustatius;2011 3e kwartaal;86.56;-0.5;26.2;17041.0
1680;070000 Vervoer;Sint Eustatius;2011 4e kwartaal;87.42;1.0;24.4;17041.0
1681;070000 Vervoer;Sint Eustatius;2011;85.66;;24.3;17041.0
1682;070000 Vervoer;Sint Eustatius;2012 1e kwartaal;88.94;1.7;8.9;17041.0
1683;070000 Vervoer;Sint Eustatius;2012 2e kwartaal;89.47;0.6;2.8;17041.0
1684;070000 Vervoer;Sint Eustatius;2012 3e kwartaal;89.52;0.1;3.4;17041.0
1685;070000 Vervoer;Sint Eustatius;2012 4e kwartaal;90.32;0.9;3.3;17041.0
1686;070000 Vervoer;Sint Eustatius;2012;89.56;;4.6;17041.0
1687;070000 Vervoer;Sint Eustatius;2013 1e kwartaal;93.4;3.4;5.0;17041.0
1688;070000 Vervoer;Sint Eustatius;2013 2e kwartaal;93.94;0.6;5.0;17041.0
1689;070000 Vervoer;Sint Eustatius;2013 3e kwartaal;94.97;1.1;6.1;17041.0
1690;070000 Vervoer;Sint Eustatius;2013 4e kwartaal;100.4;5.7;11.2;17041.0
1691;070000 Vervoer;Sint Eustatius;2013;95.68;;6.8;17041.0
1692;070000 Vervoer;Sint Eustatius;2014 1e kwartaal;101.15;0.7;8.3;14784.0
1693;070000 Vervoer;Sint Eustatius;2014 2e kwartaal;103.48;2.3;10.2;14784.0
1694;070000 Vervoer;Sint Eustatius;2014 3e kwartaal;104.59;1.1;10.1;14784.0
1695;070000 Vervoer;Sint Eustatius;2014 4e kwartaal;100.63;-3.8;0.2;14784.0
1696;070000 Vervoer;Sint Eustatius;2014;102.46;;7.1;14784.0
1697;070000 Vervoer;Sint Eustatius;2015 1e kwartaal;95.16;-5.4;-5.9;14784.0
1698;070000 Vervoer;Sint Eustatius;2015 2e kwartaal;95.96;0.8;-7.3;14784.0
1699;070000 Vervoer;Sint Eustatius;2015 3e kwartaal;94.97;-1.0;-9.2;14784.0
1700;070000 Vervoer;Sint Eustatius;2015 4e kwartaal;93.07;-2.0;-7.5;14784.0
1701;070000 Vervoer;Sint Eustatius;2015;94.79;;-7.5;14784.0
1702;070000 Vervoer;Sint Eustatius;2016 1e kwartaal;92.91;-0.2;-2.4;13076.0
1703;070000 Vervoer;Sint Eustatius;2016 2e kwartaal;93.29;0.4;-2.8;13076.0
1704;070000 Vervoer;Sint Eustatius;2016 3e kwartaal;94.14;0.9;-0.9;13076.0
1705;070000 Vervoer;Sint Eustatius;2016 4e kwartaal;95.65;1.6;2.8;13076.0
1706;070000 Vervoer;Sint Eustatius;2016;94.0;;-0.8;13076.0
1707;070000 Vervoer;Sint Eustatius;2017 1e kwartaal;97.66;2.1;5.1;13133.0
1708;070000 Vervoer;Sint Eustatius;2017 2e kwartaal;99.33;1.7;6.5;13133.0
1709;070000 Vervoer;Sint Eustatius;2017 3e kwartaal;101.54;2.2;7.9;13133.0
1710;070000 Vervoer;Sint Eustatius;2017 4e kwartaal;101.47;-0.1;6.1;13133.0
1711;070000 Vervoer;Sint Eustatius;2017;100.0;;6.4;13133.0
1712;070000 Vervoer;Sint Eustatius;2018 1e kwartaal;102.79;1.3;5.3;13133.0
1713;070000 Vervoer;Sint Eustatius;2018 2e kwartaal;102.96;0.2;3.7;13133.0
1714;070000 Vervoer;Sint Eustatius;2018 3e kwartaal;103.06;0.1;1.5;13133.0
1715;070000 Vervoer;Sint Eustatius;2018 4e kwartaal;102.77;-0.3;1.3;13133.0
1716;070000 Vervoer;Sint Eustatius;2018;102.9;;2.9;13133.0
1717;070000 Vervoer;Sint Eustatius;2019 1e kwartaal;104.29;1.5;1.5;13133.0
1718;070000 Vervoer;Sint Eustatius;2019 2e kwartaal;104.91;0.6;1.9;13133.0
1719;070000 Vervoer;Sint Eustatius;2019 3e kwartaal;104.81;-0.1;1.7;13133.0
1720;070000 Vervoer;Sint Eustatius;2019 4e kwartaal;106.17;1.3;3.3;13133.0
1721;070000 Vervoer;Sint Eustatius;2019;105.05;;2.1;13133.0
1722;070000 Vervoer;Sint Eustatius;2020 1e kwartaal;107.11;0.9;2.7;13133.0
1723;070000 Vervoer;Sint Eustatius;2020 2e kwartaal;104.1;-2.8;-0.8;13133.0
1724;070000 Vervoer;Sint Eustatius;2020 3e kwartaal;103.27;-0.8;-1.5;13133.0
1725;070000 Vervoer;Sint Eustatius;2020 4e kwartaal;103.74;0.5;-2.3;13133.0
1726;070000 Vervoer;Sint Eustatius;2020;104.56;;-0.5;13133.0
1727;070000 Vervoer;Sint Eustatius;2021 1e kwartaal;103.91;0.2;-3.0;13133.0
1728;070000 Vervoer;Sint Eustatius;2021 2e kwartaal;108.81;4.7;4.5;13133.0
1729;070000 Vervoer;Sint Eustatius;2021 3e kwartaal;110.39;1.5;6.9;13133.0
1730;070000 Vervoer;Sint Eustatius;2021 4e kwartaal;111.9;1.4;7.9;13133.0
1731;070000 Vervoer;Sint Eustatius;2021;108.75;;4.0;13133.0
1732;070000 Vervoer;Sint Eustatius;2022 1e kwartaal;112.66;0.7;8.4;13133.0
1733;070000 Vervoer;Sint Eustatius;2022 2e kwartaal;126.67;12.4;16.4;13133.0
1734;070000 Vervoer;Sint Eustatius;2022 3e kwartaal;133.49;5.4;20.9;13133.0
1735;070000 Vervoer;Sint Eustatius;2022 4e kwartaal;133.16;-0.2;19.0;13133.0
1736;070000 Vervoer;Sint Eustatius;2022;126.5;;16.3;13133.0
1737;070000 Vervoer;Sint Eustatius;2023 1e kwartaal;133.14;0.0;18.2;13133.0
1738;070000 Vervoer;Sint Eustatius;2023 2e kwartaal;126.82;-4.7;0.1;13133.0
1739;070000 Vervoer;Sint Eustatius;2023 3e kwartaal;120.74;-4.8;-9.6;13133.0
1740;070000 Vervoer;Sint Eustatius;2023 4e kwartaal;121.9;1.0;-8.5;13133.0
1741;070000 Vervoer;Sint Eustatius;2023;125.65;;-0.7;13133.0
1742;070000 Vervoer;Sint Eustatius;2024 1e kwartaal;126.91;4.1;-4.7;13133.0
1743;070000 Vervoer;Sint Eustatius;2024 2e kwartaal;137.45;8.3;8.4;13133.0
1744;070000 Vervoer;Sint Eustatius;2024 3e kwartaal;140.28;2.1;16.2;13133.0
1745;070000 Vervoer;Sint Eustatius;2024 4e kwartaal;138.07;-1.6;13.3;13133.0
1746;070000 Vervoer;Sint Eustatius;2024;135.68;;8.0;13133.0
1747;070000 Vervoer;Sint Eustatius;2025 1e kwartaal;;;;
1748;070000 Vervoer;Saba;2010 1e kwartaal;88.63;;;17041.0
1749;070000 Vervoer;Saba;2010 2e kwartaal;88.77;0.2;;17041.0
1750;070000 Vervoer;Saba;2010 3e kwartaal;93.67;5.5;;17041.0
1751;070000 Vervoer;Saba;2010 4e kwartaal;93.67;0.0;;17041.0
1752;070000 Vervoer;Saba;2010;91.19;;;17041.0
1753;070000 Vervoer;Saba;2011 1e kwartaal;99.25;6.0;12.0;17041.0
1754;070000 Vervoer;Saba;2011 2e kwartaal;101.7;2.5;14.6;17041.0
1755;070000 Vervoer;Saba;2011 3e kwartaal;101.67;0.0;8.5;17041.0
1756;070000 Vervoer;Saba;2011 4e kwartaal;100.95;-0.7;7.8;17041.0
1757;070000 Vervoer;Saba;2011;100.89;;10.6;17041.0
1758;070000 Vervoer;Saba;2012 1e kwartaal;101.88;0.9;2.6;17041.0
1759;070000 Vervoer;Saba;2012 2e kwartaal;102.17;0.3;0.5;17041.0
1760;070000 Vervoer;Saba;2012 3e kwartaal;102.49;0.3;0.8;17041.0
1761;070000 Vervoer;Saba;2012 4e kwartaal;102.37;-0.1;1.4;17041.0
1762;070000 Vervoer;Saba;2012;102.23;;1.3;17041.0
1763;070000 Vervoer;Saba;2013 1e kwartaal;102.37;0.0;0.5;17041.0
1764;070000 Vervoer;Saba;2013 2e kwartaal;102.58;0.2;0.4;17041.0
1765;070000 Vervoer;Saba;2013 3e kwartaal;103.65;1.0;1.1;17041.0
1766;070000 Vervoer;Saba;2013 4e kwartaal;104.34;0.7;1.9;17041.0
1767;070000 Vervoer;Saba;2013;103.24;;1.0;17041.0
1768;070000 Vervoer;Saba;2014 1e kwartaal;105.36;1.0;2.9;14407.0
1769;070000 Vervoer;Saba;2014 2e kwartaal;106.41;1.0;3.7;14407.0
1770;070000 Vervoer;Saba;2014 3e kwartaal;106.22;-0.2;2.5;14407.0
1771;070000 Vervoer;Saba;2014 4e kwartaal;104.79;-1.3;0.4;14407.0
1772;070000 Vervoer;Saba;2014;105.7;;2.4;14407.0
1773;070000 Vervoer;Saba;2015 1e kwartaal;103.27;-1.5;-2.0;14407.0
1774;070000 Vervoer;Saba;2015 2e kwartaal;103.24;0.0;-3.0;14407.0
1775;070000 Vervoer;Saba;2015 3e kwartaal;98.6;-4.5;-7.2;14407.0
1776;070000 Vervoer;Saba;2015 4e kwartaal;98.89;0.3;-5.6;14407.0
1777;070000 Vervoer;Saba;2015;101.0;;-4.4;14407.0
1778;070000 Vervoer;Saba;2016 1e kwartaal;100.06;1.2;-3.1;12703.0
1779;070000 Vervoer;Saba;2016 2e kwartaal;100.61;0.5;-2.5;12703.0
1780;070000 Vervoer;Saba;2016 3e kwartaal;100.63;0.0;2.1;12703.0
1781;070000 Vervoer;Saba;2016 4e kwartaal;100.84;0.2;2.0;12703.0
1782;070000 Vervoer;Saba;2016;100.54;;-0.5;12703.0
1783;070000 Vervoer;Saba;2017 1e kwartaal;100.77;-0.1;0.7;12063.0
1784;070000 Vervoer;Saba;2017 2e kwartaal;100.82;0.0;0.2;12063.0
1785;070000 Vervoer;Saba;2017 3e kwartaal;99.95;-0.9;-0.7;12063.0
1786;070000 Vervoer;Saba;2017 4e kwartaal;98.46;-1.5;-2.4;12063.0
1787;070000 Vervoer;Saba;2017;100.0;;-0.5;12063.0
1788;070000 Vervoer;Saba;2018 1e kwartaal;98.3;-0.2;-2.5;12063.0
1789;070000 Vervoer;Saba;2018 2e kwartaal;99.84;1.6;-1.0;12063.0
1790;070000 Vervoer;Saba;2018 3e kwartaal;99.99;0.2;0.0;12063.0
1791;070000 Vervoer;Saba;2018 4e kwartaal;99.94;-0.1;1.5;12063.0
1792;070000 Vervoer;Saba;2018;99.52;;-0.5;12063.0
1793;070000 Vervoer;Saba;2019 1e kwartaal;102.76;2.8;4.5;12063.0
1794;070000 Vervoer;Saba;2019 2e kwartaal;103.34;0.6;3.5;12063.0
1795;070000 Vervoer;Saba;2019 3e kwartaal;105.27;1.9;5.3;12063.0
1796;070000 Vervoer;Saba;2019 4e kwartaal;105.09;-0.2;5.2;12063.0
1797;070000 Vervoer;Saba;2019;104.12;;4.6;12063.0
1798;070000 Vervoer;Saba;2020 1e kwartaal;105.07;0.0;2.2;12063.0
1799;070000 Vervoer;Saba;2020 2e kwartaal;104.87;-0.2;1.5;12063.0
1800;070000 Vervoer;Saba;2020 3e kwartaal;104.1;-0.7;-1.1;12063.0
1801;070000 Vervoer;Saba;2020 4e kwartaal;102.25;-1.8;-2.7;12063.0
1802;070000 Vervoer;Saba;2020;104.07;;0.0;12063.0
1803;070000 Vervoer;Saba;2021 1e kwartaal;103.36;1.1;-1.6;12063.0
1804;070000 Vervoer;Saba;2021 2e kwartaal;109.25;5.7;4.2;12063.0
1805;070000 Vervoer;Saba;2021 3e kwartaal;111.82;2.4;7.4;12063.0
1806;070000 Vervoer;Saba;2021 4e kwartaal;113.29;1.3;10.8;12063.0
1807;070000 Vervoer;Saba;2021;109.43;;5.2;12063.0
1808;070000 Vervoer;Saba;2022 1e kwartaal;114.03;0.7;10.3;12063.0
1809;070000 Vervoer;Saba;2022 2e kwartaal;126.17;10.6;15.5;12063.0
1810;070000 Vervoer;Saba;2022 3e kwartaal;138.49;9.8;23.9;12063.0
1811;070000 Vervoer;Saba;2022 4e kwartaal;122.02;-11.9;7.7;12063.0
1812;070000 Vervoer;Saba;2022;125.18;;14.4;12063.0
1813;070000 Vervoer;Saba;2023 1e kwartaal;119.02;-2.5;4.4;12063.0
1814;070000 Vervoer;Saba;2023 2e kwartaal;128.31;7.8;1.7;12063.0
1815;070000 Vervoer;Saba;2023 3e kwartaal;136.07;6.0;-1.7;12063.0
1816;070000 Vervoer;Saba;2023 4e kwartaal;138.75;2.0;13.7;12063.0
1817;070000 Vervoer;Saba;2023;130.54;;4.3;12063.0
1818;070000 Vervoer;Saba;2024 1e kwartaal;137.86;-0.6;15.8;12063.0
1819;070000 Vervoer;Saba;2024 2e kwartaal;140.21;1.7;9.3;12063.0
1820;070000 Vervoer;Saba;2024 3e kwartaal;141.11;0.6;3.7;12063.0
1821;070000 Vervoer;Saba;2024 4e kwartaal;140.14;-0.7;1.0;12063.0
1822;070000 Vervoer;Saba;2024;139.83;;7.1;12063.0
1823;070000 Vervoer;Saba;2025 1e kwartaal;;;;
1824;080000 Communicatie;Bonaire;2010 1e kwartaal;99.74;;;5798.0
1825;080000 Communicatie;Bonaire;2010 2e kwartaal;99.71;0.0;;5798.0
1826;080000 Communicatie;Bonaire;2010 3e kwartaal;101.81;2.1;;5798.0
1827;080000 Communicatie;Bonaire;2010 4e kwartaal;103.85;2.0;;5798.0
1828;080000 Communicatie;Bonaire;2010;101.28;;;5798.0
1829;080000 Communicatie;Bonaire;2011 1e kwartaal;104.53;0.7;4.8;5798.0
1830;080000 Communicatie;Bonaire;2011 2e kwartaal;103.98;-0.5;4.3;5798.0
1831;080000 Communicatie;Bonaire;2011 3e kwartaal;103.83;-0.1;2.0;5798.0
1832;080000 Communicatie;Bonaire;2011 4e kwartaal;103.83;0.0;0.0;5798.0
1833;080000 Communicatie;Bonaire;2011;104.04;;2.7;5798.0
1834;080000 Communicatie;Bonaire;2012 1e kwartaal;103.0;-0.8;-1.5;5798.0
1835;080000 Communicatie;Bonaire;2012 2e kwartaal;101.76;-1.2;-2.1;5798.0
1836;080000 Communicatie;Bonaire;2012 3e kwartaal;102.72;0.9;-1.1;5798.0
1837;080000 Communicatie;Bonaire;2012 4e kwartaal;102.72;0.0;-1.1;5798.0
1838;080000 Communicatie;Bonaire;2012;102.55;;-1.4;5798.0
1839;080000 Communicatie;Bonaire;2013 1e kwartaal;103.67;0.9;0.7;5798.0
1840;080000 Communicatie;Bonaire;2013 2e kwartaal;101.48;-2.1;-0.3;5798.0
1841;080000 Communicatie;Bonaire;2013 3e kwartaal;101.41;-0.1;-1.3;5798.0
1842;080000 Communicatie;Bonaire;2013 4e kwartaal;101.41;0.0;-1.3;5798.0
1843;080000 Communicatie;Bonaire;2013;101.99;;-0.5;5798.0
1844;080000 Communicatie;Bonaire;2014 1e kwartaal;101.41;0.0;-2.2;8762.0
1845;080000 Communicatie;Bonaire;2014 2e kwartaal;102.53;1.1;1.0;8762.0
1846;080000 Communicatie;Bonaire;2014 3e kwartaal;100.3;-2.2;-1.1;8762.0
1847;080000 Communicatie;Bonaire;2014 4e kwartaal;99.98;-0.3;-1.4;8762.0
1848;080000 Communicatie;Bonaire;2014;101.06;;-0.9;8762.0
1849;080000 Communicatie;Bonaire;2015 1e kwartaal;100.08;0.1;-1.3;8762.0
1850;080000 Communicatie;Bonaire;2015 2e kwartaal;100.05;0.0;-2.4;8762.0
1851;080000 Communicatie;Bonaire;2015 3e kwartaal;99.97;-0.1;-0.3;8762.0
1852;080000 Communicatie;Bonaire;2015 4e kwartaal;99.97;0.0;0.0;8762.0
1853;080000 Communicatie;Bonaire;2015;100.02;;-1.0;8762.0
1854;080000 Communicatie;Bonaire;2016 1e kwartaal;99.97;0.0;-0.1;7885.0
1855;080000 Communicatie;Bonaire;2016 2e kwartaal;99.94;0.0;-0.1;7885.0
1856;080000 Communicatie;Bonaire;2016 3e kwartaal;99.89;-0.1;-0.1;7885.0
1857;080000 Communicatie;Bonaire;2016 4e kwartaal;98.85;-1.0;-1.1;7885.0
1858;080000 Communicatie;Bonaire;2016;99.66;;-0.4;7885.0
1859;080000 Communicatie;Bonaire;2017 1e kwartaal;100.32;1.5;0.4;7617.0
1860;080000 Communicatie;Bonaire;2017 2e kwartaal;99.86;-0.5;-0.1;7617.0
1861;080000 Communicatie;Bonaire;2017 3e kwartaal;99.97;0.1;0.1;7617.0
1862;080000 Communicatie;Bonaire;2017 4e kwartaal;99.85;-0.1;1.0;7617.0
1863;080000 Communicatie;Bonaire;2017;100.0;;0.3;7617.0
1864;080000 Communicatie;Bonaire;2018 1e kwartaal;105.41;5.6;5.1;7617.0
1865;080000 Communicatie;Bonaire;2018 2e kwartaal;103.73;-1.6;3.9;7617.0
1866;080000 Communicatie;Bonaire;2018 3e kwartaal;105.48;1.7;5.5;7617.0
1867;080000 Communicatie;Bonaire;2018 4e kwartaal;104.78;-0.7;4.9;7617.0
1868;080000 Communicatie;Bonaire;2018;104.85;;4.9;7617.0
1869;080000 Communicatie;Bonaire;2019 1e kwartaal;105.86;1.0;0.4;7617.0
1870;080000 Communicatie;Bonaire;2019 2e kwartaal;97.49;-7.9;-6.0;7617.0
1871;080000 Communicatie;Bonaire;2019 3e kwartaal;97.47;0.0;-7.6;7617.0
1872;080000 Communicatie;Bonaire;2019 4e kwartaal;96.33;-1.2;-8.1;7617.0
1873;080000 Communicatie;Bonaire;2019;99.29;;-5.3;7617.0
1874;080000 Communicatie;Bonaire;2020 1e kwartaal;98.71;2.5;-6.8;7617.0
1875;080000 Communicatie;Bonaire;2020 2e kwartaal;87.63;-11.2;-10.1;7617.0
1876;080000 Communicatie;Bonaire;2020 3e kwartaal;82.59;-5.8;-15.3;7617.0
1877;080000 Communicatie;Bonaire;2020 4e kwartaal;82.99;0.5;-13.8;7617.0
1878;080000 Communicatie;Bonaire;2020;87.98;;-11.4;7617.0
1879;080000 Communicatie;Bonaire;2021 1e kwartaal;83.91;1.1;-15.0;7617.0
1880;080000 Communicatie;Bonaire;2021 2e kwartaal;84.21;0.4;-3.9;7617.0
1881;080000 Communicatie;Bonaire;2021 3e kwartaal;84.15;-0.1;1.9;7617.0
1882;080000 Communicatie;Bonaire;2021 4e kwartaal;84.24;0.1;1.5;7617.0
1883;080000 Communicatie;Bonaire;2021;84.13;;-4.4;7617.0
1884;080000 Communicatie;Bonaire;2022 1e kwartaal;84.27;0.0;0.4;7617.0
1885;080000 Communicatie;Bonaire;2022 2e kwartaal;84.35;0.1;0.2;7617.0
1886;080000 Communicatie;Bonaire;2022 3e kwartaal;84.47;0.1;0.4;7617.0
1887;080000 Communicatie;Bonaire;2022 4e kwartaal;84.48;0.0;0.3;7617.0
1888;080000 Communicatie;Bonaire;2022;84.39;;0.3;7617.0
1889;080000 Communicatie;Bonaire;2023 1e kwartaal;84.42;-0.1;0.2;7617.0
1890;080000 Communicatie;Bonaire;2023 2e kwartaal;84.61;0.2;0.3;7617.0
1891;080000 Communicatie;Bonaire;2023 3e kwartaal;84.57;0.0;0.1;7617.0
1892;080000 Communicatie;Bonaire;2023 4e kwartaal;84.37;-0.2;-0.1;7617.0
1893;080000 Communicatie;Bonaire;2023;84.49;;0.1;7617.0
1894;080000 Communicatie;Bonaire;2024 1e kwartaal;72.51;-14.1;-14.1;7617.0
1895;080000 Communicatie;Bonaire;2024 2e kwartaal;72.39;-0.2;-14.4;7617.0
1896;080000 Communicatie;Bonaire;2024 3e kwartaal;71.99;-0.6;-14.9;7617.0
1897;080000 Communicatie;Bonaire;2024 4e kwartaal;71.94;-0.1;-14.7;7617.0
1898;080000 Communicatie;Bonaire;2024;72.21;;-14.5;7617.0
1899;080000 Communicatie;Bonaire;2025 1e kwartaal;;;;
1900;080000 Communicatie;Sint Eustatius;2010 1e kwartaal;100.34;;;5798.0
1901;080000 Communicatie;Sint Eustatius;2010 2e kwartaal;100.34;0.0;;5798.0
1902;080000 Communicatie;Sint Eustatius;2010 3e kwartaal;100.33;0.0;;5798.0
1903;080000 Communicatie;Sint Eustatius;2010 4e kwartaal;100.32;0.0;;5798.0
1904;080000 Communicatie;Sint Eustatius;2010;100.33;;;5798.0
1905;080000 Communicatie;Sint Eustatius;2011 1e kwartaal;100.31;0.0;0.0;5798.0
1906;080000 Communicatie;Sint Eustatius;2011 2e kwartaal;100.26;0.0;-0.1;5798.0
1907;080000 Communicatie;Sint Eustatius;2011 3e kwartaal;100.3;0.0;0.0;5798.0
1908;080000 Communicatie;Sint Eustatius;2011 4e kwartaal;100.21;-0.1;-0.1;5798.0
1909;080000 Communicatie;Sint Eustatius;2011;100.27;;-0.1;5798.0
1910;080000 Communicatie;Sint Eustatius;2012 1e kwartaal;100.4;0.2;0.1;5798.0
1911;080000 Communicatie;Sint Eustatius;2012 2e kwartaal;100.99;0.6;0.7;5798.0
1912;080000 Communicatie;Sint Eustatius;2012 3e kwartaal;101.01;0.0;0.7;5798.0
1913;080000 Communicatie;Sint Eustatius;2012 4e kwartaal;101.01;0.0;0.8;5798.0
1914;080000 Communicatie;Sint Eustatius;2012;100.85;;0.6;5798.0
1915;080000 Communicatie;Sint Eustatius;2013 1e kwartaal;101.01;0.0;0.6;5798.0
1916;080000 Communicatie;Sint Eustatius;2013 2e kwartaal;101.11;0.1;0.1;5798.0
1917;080000 Communicatie;Sint Eustatius;2013 3e kwartaal;101.08;0.0;0.1;5798.0
1918;080000 Communicatie;Sint Eustatius;2013 4e kwartaal;101.04;0.0;0.0;5798.0
1919;080000 Communicatie;Sint Eustatius;2013;101.06;;0.2;5798.0
1920;080000 Communicatie;Sint Eustatius;2014 1e kwartaal;101.97;0.9;1.0;10721.0
1921;080000 Communicatie;Sint Eustatius;2014 2e kwartaal;101.97;0.0;0.9;10721.0
1922;080000 Communicatie;Sint Eustatius;2014 3e kwartaal;101.97;0.0;0.9;10721.0
1923;080000 Communicatie;Sint Eustatius;2014 4e kwartaal;102.6;0.6;1.5;10721.0
1924;080000 Communicatie;Sint Eustatius;2014;102.13;;1.1;10721.0
1925;080000 Communicatie;Sint Eustatius;2015 1e kwartaal;102.8;0.2;0.8;10721.0
1926;080000 Communicatie;Sint Eustatius;2015 2e kwartaal;102.8;0.0;0.8;10721.0
1927;080000 Communicatie;Sint Eustatius;2015 3e kwartaal;102.8;0.0;0.8;10721.0
1928;080000 Communicatie;Sint Eustatius;2015 4e kwartaal;102.8;0.0;0.2;10721.0
1929;080000 Communicatie;Sint Eustatius;2015;102.8;;0.7;10721.0
1930;080000 Communicatie;Sint Eustatius;2016 1e kwartaal;102.8;0.0;0.0;9482.0
1931;080000 Communicatie;Sint Eustatius;2016 2e kwartaal;102.8;0.0;0.0;9482.0
1932;080000 Communicatie;Sint Eustatius;2016 3e kwartaal;102.8;0.0;0.0;9482.0
1933;080000 Communicatie;Sint Eustatius;2016 4e kwartaal;102.8;0.0;0.0;9482.0
