ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
9033;Misdrijven, totaal;Wageningen;2010;310;325;195
9034;Misdrijven, totaal;Wageningen;2011;370;360;155
9035;Misdrijven, totaal;Wageningen;2012;355;395;130
9036;Misdrijven, totaal;Wageningen;2013;330;365;120
9037;Misdrijven, totaal;Wageningen;2014;290;315;130
9038;Misdrijven, totaal;Wageningen;2015;230;240;145
9039;Misdrijven, totaal;Wageningen;2016;255;255;120
9040;Misdrijven, totaal;Warmond;2001;25;25;10
9041;Misdrijven, totaal;Warmond;2002;55;65;10
9042;Misdrijven, totaal;Warmond;2003;45;45;20
9043;Misdrijven, totaal;Warmond;2004;50;60;15
9044;Misdrijven, totaal;Warmond;2005;35;40;15
9045;Misdrijven, totaal;Warmond;2006;0;0;0
9046;Misdrijven, totaal;Warmond;2007;0;0;0
9047;Misdrijven, totaal;Warmond;2008;0;0;0
9048;Misdrijven, totaal;Warmond;2009;0;0;0
9049;Misdrijven, totaal;Warmond;2010;0;0;0
9050;Misdrijven, totaal;Warmond;2011;0;0;0
9051;Misdrijven, totaal;Warmond;2012;0;0;0
9052;Misdrijven, totaal;Warmond;2013;0;0;0
9053;Misdrijven, totaal;Warmond;2014;0;0;0
9054;Misdrijven, totaal;Warmond;2015;0;0;0
9055;Misdrijven, totaal;Warmond;2016;0;0;0
9056;Misdrijven, totaal;Warnsveld;2001;55;55;10
9057;Misdrijven, totaal;Warnsveld;2002;60;75;20
9058;Misdrijven, totaal;Warnsveld;2003;45;50;15
9059;Misdrijven, totaal;Warnsveld;2004;55;70;20
9060;Misdrijven, totaal;Warnsveld;2005;0;0;0
9061;Misdrijven, totaal;Warnsveld;2006;0;0;0
9062;Misdrijven, totaal;Warnsveld;2007;0;0;0
9063;Misdrijven, totaal;Warnsveld;2008;0;0;0
9064;Misdrijven, totaal;Warnsveld;2009;0;0;0
9065;Misdrijven, totaal;Warnsveld;2010;0;0;0
9066;Misdrijven, totaal;Warnsveld;2011;0;0;0
9067;Misdrijven, totaal;Warnsveld;2012;0;0;0
9068;Misdrijven, totaal;Warnsveld;2013;0;0;0
9069;Misdrijven, totaal;Warnsveld;2014;0;0;0
9070;Misdrijven, totaal;Warnsveld;2015;0;0;0
9071;Misdrijven, totaal;Warnsveld;2016;0;0;0
9072;Misdrijven, totaal;Wassenaar;2001;215;350;105
9073;Misdrijven, totaal;Wassenaar;2002;250;295;90
9074;Misdrijven, totaal;Wassenaar;2003;255;290;120
9075;Misdrijven, totaal;Wassenaar;2004;295;295;95
9076;Misdrijven, totaal;Wassenaar;2005;340;380;140
9077;Misdrijven, totaal;Wassenaar;2006;325;350;140
9078;Misdrijven, totaal;Wassenaar;2007;385;380;150
9079;Misdrijven, totaal;Wassenaar;2008;425;385;170
9080;Misdrijven, totaal;Wassenaar;2009;355;435;180
9081;Misdrijven, totaal;Wassenaar;2010;285;290;140
9082;Misdrijven, totaal;Wassenaar;2011;280;315;135
9083;Misdrijven, totaal;Wassenaar;2012;285;275;145
9084;Misdrijven, totaal;Wassenaar;2013;220;230;135
9085;Misdrijven, totaal;Wassenaar;2014;250;260;120
9086;Misdrijven, totaal;Wassenaar;2015;215;240;135
9087;Misdrijven, totaal;Wassenaar;2016;195;205;100
9088;Misdrijven, totaal;Wateringen;2001;145;185;60
9089;Misdrijven, totaal;Wateringen;2002;120;150;40
9090;Misdrijven, totaal;Wateringen;2003;190;215;60
9091;Misdrijven, totaal;Wateringen;2004;0;0;0
9092;Misdrijven, totaal;Wateringen;2005;0;0;0
9093;Misdrijven, totaal;Wateringen;2006;0;0;0
9094;Misdrijven, totaal;Wateringen;2007;0;0;0
9095;Misdrijven, totaal;Wateringen;2008;0;0;0
9096;Misdrijven, totaal;Wateringen;2009;0;0;0
9097;Misdrijven, totaal;Wateringen;2010;0;0;0
9098;Misdrijven, totaal;Wateringen;2011;0;0;0
9099;Misdrijven, totaal;Wateringen;2012;0;0;0
9100;Misdrijven, totaal;Wateringen;2013;0;0;0
9101;Misdrijven, totaal;Wateringen;2014;0;0;0
9102;Misdrijven, totaal;Wateringen;2015;0;0;0
9103;Misdrijven, totaal;Wateringen;2016;0;0;0
9104;Misdrijven, totaal;Waterland;2001;195;220;65
9105;Misdrijven, totaal;Waterland;2002;190;230;45
9106;Misdrijven, totaal;Waterland;2003;185;215;95
9107;Misdrijven, totaal;Waterland;2004;160;165;55
9108;Misdrijven, totaal;Waterland;2005;130;180;65
9109;Misdrijven, totaal;Waterland;2006;135;145;60
9110;Misdrijven, totaal;Waterland;2007;130;155;50
9111;Misdrijven, totaal;Waterland;2008;115;140;55
9112;Misdrijven, totaal;Waterland;2009;85;95;50
9113;Misdrijven, totaal;Waterland;2010;85;90;50
9114;Misdrijven, totaal;Waterland;2011;110;110;35
9115;Misdrijven, totaal;Waterland;2012;110;125;50
9116;Misdrijven, totaal;Waterland;2013;110;115;50
9117;Misdrijven, totaal;Waterland;2014;85;95;35
9118;Misdrijven, totaal;Waterland;2015;95;95;40
9119;Misdrijven, totaal;Waterland;2016;70;90;30
9120;Misdrijven, totaal;Weert;2001;630;650;255
9121;Misdrijven, totaal;Weert;2002;625;655;250
9122;Misdrijven, totaal;Weert;2003;675;675;220
9123;Misdrijven, totaal;Weert;2004;740;780;290
9124;Misdrijven, totaal;Weert;2005;725;740;300
9125;Misdrijven, totaal;Weert;2006;625;685;315
9126;Misdrijven, totaal;Weert;2007;625;650;315
9127;Misdrijven, totaal;Weert;2008;565;555;320
9128;Misdrijven, totaal;Weert;2009;530;600;250
9129;Misdrijven, totaal;Weert;2010;520;550;260
9130;Misdrijven, totaal;Weert;2011;635;635;305
9131;Misdrijven, totaal;Weert;2012;550;560;210
9132;Misdrijven, totaal;Weert;2013;490;525;195
9133;Misdrijven, totaal;Weert;2014;555;585;275
9134;Misdrijven, totaal;Weert;2015;520;560;305
9135;Misdrijven, totaal;Weert;2016;485;515;275
9136;Misdrijven, totaal;Weesp;2001;225;255;105
9137;Misdrijven, totaal;Weesp;2002;215;250;100
9138;Misdrijven, totaal;Weesp;2003;275;290;95
9139;Misdrijven, totaal;Weesp;2004;190;220;95
9140;Misdrijven, totaal;Weesp;2005;220;260;65
9141;Misdrijven, totaal;Weesp;2006;200;235;115
9142;Misdrijven, totaal;Weesp;2007;255;260;80
9143;Misdrijven, totaal;Weesp;2008;185;215;90
9144;Misdrijven, totaal;Weesp;2009;140;185;90
9145;Misdrijven, totaal;Weesp;2010;195;200;80
9146;Misdrijven, totaal;Weesp;2011;170;180;95
9147;Misdrijven, totaal;Weesp;2012;150;160;80
9148;Misdrijven, totaal;Weesp;2013;150;160;70
9149;Misdrijven, totaal;Weesp;2014;150;160;70
9150;Misdrijven, totaal;Weesp;2015;110;135;70
9151;Misdrijven, totaal;Weesp;2016;105;105;50
9152;Misdrijven, totaal;Wehl;2001;30;35;20
9153;Misdrijven, totaal;Wehl;2002;45;55;15
9154;Misdrijven, totaal;Wehl;2003;50;55;15
9155;Misdrijven, totaal;Wehl;2004;30;35;20
9156;Misdrijven, totaal;Wehl;2005;0;0;0
9157;Misdrijven, totaal;Wehl;2006;0;0;0
9158;Misdrijven, totaal;Wehl;2007;0;0;0
9159;Misdrijven, totaal;Wehl;2008;0;0;0
9160;Misdrijven, totaal;Wehl;2009;0;0;0
9161;Misdrijven, totaal;Wehl;2010;0;0;0
9162;Misdrijven, totaal;Wehl;2011;0;0;0
9163;Misdrijven, totaal;Wehl;2012;0;0;0
9164;Misdrijven, totaal;Wehl;2013;0;0;0
9165;Misdrijven, totaal;Wehl;2014;0;0;0
9166;Misdrijven, totaal;Wehl;2015;0;0;0
9167;Misdrijven, totaal;Wehl;2016;0;0;0
9168;Misdrijven, totaal;Werkendam;2001;285;305;90
9169;Misdrijven, totaal;Werkendam;2002;275;315;85
9170;Misdrijven, totaal;Werkendam;2003;265;290;100
9171;Misdrijven, totaal;Werkendam;2004;240;260;90
9172;Misdrijven, totaal;Werkendam;2005;200;220;80
9173;Misdrijven, totaal;Werkendam;2006;240;240;90
9174;Misdrijven, totaal;Werkendam;2007;230;250;95
9175;Misdrijven, totaal;Werkendam;2008;230;255;95
9176;Misdrijven, totaal;Werkendam;2009;200;215;75
9177;Misdrijven, totaal;Werkendam;2010;165;190;60
9178;Misdrijven, totaal;Werkendam;2011;180;170;60
9179;Misdrijven, totaal;Werkendam;2012;155;165;75
9180;Misdrijven, totaal;Werkendam;2013;135;150;65
9181;Misdrijven, totaal;Werkendam;2014;125;140;55
9182;Misdrijven, totaal;Werkendam;2015;130;150;65
9183;Misdrijven, totaal;Werkendam;2016;115;120;50
9184;Misdrijven, totaal;Wervershoof;2001;115;125;25
9185;Misdrijven, totaal;Wervershoof;2002;135;145;30
9186;Misdrijven, totaal;Wervershoof;2003;130;120;25
9187;Misdrijven, totaal;Wervershoof;2004;120;140;30
9188;Misdrijven, totaal;Wervershoof;2005;105;130;25
9189;Misdrijven, totaal;Wervershoof;2006;80;90;40
9190;Misdrijven, totaal;Wervershoof;2007;70;70;25
9191;Misdrijven, totaal;Wervershoof;2008;60;65;30
9192;Misdrijven, totaal;Wervershoof;2009;75;80;25
9193;Misdrijven, totaal;Wervershoof;2010;55;65;25
9194;Misdrijven, totaal;Wervershoof;2011;0;0;0
9195;Misdrijven, totaal;Wervershoof;2012;0;0;0
9196;Misdrijven, totaal;Wervershoof;2013;0;0;0
9197;Misdrijven, totaal;Wervershoof;2014;0;0;0
9198;Misdrijven, totaal;Wervershoof;2015;0;0;0
9199;Misdrijven, totaal;Wervershoof;2016;0;0;0
9200;Misdrijven, totaal;West Maas en Waal;2001;130;135;40
9201;Misdrijven, totaal;West Maas en Waal;2002;110;135;50
9202;Misdrijven, totaal;West Maas en Waal;2003;145;145;60
9203;Misdrijven, totaal;West Maas en Waal;2004;170;195;70
9204;Misdrijven, totaal;West Maas en Waal;2005;145;150;90
9205;Misdrijven, totaal;West Maas en Waal;2006;135;140;55
9206;Misdrijven, totaal;West Maas en Waal;2007;130;130;55
9207;Misdrijven, totaal;West Maas en Waal;2008;125;130;50
9208;Misdrijven, totaal;West Maas en Waal;2009;100;115;40
9209;Misdrijven, totaal;West Maas en Waal;2010;95;90;55
9210;Misdrijven, totaal;West Maas en Waal;2011;80;100;25
9211;Misdrijven, totaal;West Maas en Waal;2012;95;85;35
9212;Misdrijven, totaal;West Maas en Waal;2013;85;95;30
9213;Misdrijven, totaal;West Maas en Waal;2014;70;80;35
9214;Misdrijven, totaal;West Maas en Waal;2015;75;80;50
9215;Misdrijven, totaal;West Maas en Waal;2016;55;65;25
9216;Misdrijven, totaal;Wester-Koggenland;2001;80;95;30
9217;Misdrijven, totaal;Wester-Koggenland;2002;100;120;30
9218;Misdrijven, totaal;Wester-Koggenland;2003;120;120;25
9219;Misdrijven, totaal;Wester-Koggenland;2004;145;150;25
9220;Misdrijven, totaal;Wester-Koggenland;2005;115;145;30
9221;Misdrijven, totaal;Wester-Koggenland;2006;125;140;50
9222;Misdrijven, totaal;Wester-Koggenland;2007;0;0;0
9223;Misdrijven, totaal;Wester-Koggenland;2008;0;0;0
9224;Misdrijven, totaal;Wester-Koggenland;2009;0;0;0
9225;Misdrijven, totaal;Wester-Koggenland;2010;0;0;0
9226;Misdrijven, totaal;Wester-Koggenland;2011;0;0;0
9227;Misdrijven, totaal;Wester-Koggenland;2012;0;0;0
9228;Misdrijven, totaal;Wester-Koggenland;2013;0;0;0
9229;Misdrijven, totaal;Wester-Koggenland;2014;0;0;0
9230;Misdrijven, totaal;Wester-Koggenland;2015;0;0;0
9231;Misdrijven, totaal;Wester-Koggenland;2016;0;0;0
9232;Misdrijven, totaal;Westerveld;2001;130;145;50
9233;Misdrijven, totaal;Westerveld;2002;130;145;40
9234;Misdrijven, totaal;Westerveld;2003;145;145;45
9235;Misdrijven, totaal;Westerveld;2004;155;170;40
9236;Misdrijven, totaal;Westerveld;2005;115;115;35
9237;Misdrijven, totaal;Westerveld;2006;135;135;45
9238;Misdrijven, totaal;Westerveld;2007;135;155;55
9239;Misdrijven, totaal;Westerveld;2008;135;135;55
9240;Misdrijven, totaal;Westerveld;2009;115;145;45
9241;Misdrijven, totaal;Westerveld;2010;110;105;40
9242;Misdrijven, totaal;Westerveld;2011;110;110;40
9243;Misdrijven, totaal;Westerveld;2012;135;140;40
9244;Misdrijven, totaal;Westerveld;2013;90;90;30
9245;Misdrijven, totaal;Westerveld;2014;110;115;55
9246;Misdrijven, totaal;Westerveld;2015;100;100;55
9247;Misdrijven, totaal;Westerveld;2016;75;90;35
9248;Misdrijven, totaal;Westervoort;2001;170;135;40
9249;Misdrijven, totaal;Westervoort;2002;165;225;70
9250;Misdrijven, totaal;Westervoort;2003;205;195;85
9251;Misdrijven, totaal;Westervoort;2004;200;215;65
9252;Misdrijven, totaal;Westervoort;2005;155;180;70
9253;Misdrijven, totaal;Westervoort;2006;120;140;80
9254;Misdrijven, totaal;Westervoort;2007;150;130;80
9255;Misdrijven, totaal;Westervoort;2008;165;175;75
9256;Misdrijven, totaal;Westervoort;2009;110;130;75
9257;Misdrijven, totaal;Westervoort;2010;90;80;40
9258;Misdrijven, totaal;Westervoort;2011;120;125;45
9259;Misdrijven, totaal;Westervoort;2012;150;165;50
9260;Misdrijven, totaal;Westervoort;2013;135;160;60
9261;Misdrijven, totaal;Westervoort;2014;130;155;60
9262;Misdrijven, totaal;Westervoort;2015;115;125;80
9263;Misdrijven, totaal;Westervoort;2016;105;115;55
9264;Misdrijven, totaal;Westland;2001;0;0;0
9265;Misdrijven, totaal;Westland;2002;0;0;0
9266;Misdrijven, totaal;Westland;2003;0;0;0
9267;Misdrijven, totaal;Westland;2004;1045;1120;295
9268;Misdrijven, totaal;Westland;2005;1270;1365;400
9269;Misdrijven, totaal;Westland;2006;1230;1390;500
9270;Misdrijven, totaal;Westland;2007;1330;1325;440
9271;Misdrijven, totaal;Westland;2008;1260;1255;570
9272;Misdrijven, totaal;Westland;2009;1055;1320;485
9273;Misdrijven, totaal;Westland;2010;1055;1080;450
9274;Misdrijven, totaal;Westland;2011;1075;1120;440
9275;Misdrijven, totaal;Westland;2012;955;980;435
9276;Misdrijven, totaal;Westland;2013;915;955;420
9277;Misdrijven, totaal;Westland;2014;855;875;375
9278;Misdrijven, totaal;Westland;2015;750;800;440
9279;Misdrijven, totaal;Westland;2016;830;870;390
9280;Misdrijven, totaal;Weststellingwerf;2001;320;330;115
9281;Misdrijven, totaal;Weststellingwerf;2002;340;370;105
9282;Misdrijven, totaal;Weststellingwerf;2003;410;395;130
9283;Misdrijven, totaal;Weststellingwerf;2004;365;390;155
9284;Misdrijven, totaal;Weststellingwerf;2005;315;330;160
9285;Misdrijven, totaal;Weststellingwerf;2006;245;250;125
9286;Misdrijven, totaal;Weststellingwerf;2007;340;330;115
9287;Misdrijven, totaal;Weststellingwerf;2008;290;310;135
9288;Misdrijven, totaal;Weststellingwerf;2009;210;255;130
9289;Misdrijven, totaal;Weststellingwerf;2010;215;200;90
9290;Misdrijven, totaal;Weststellingwerf;2011;245;255;115
9291;Misdrijven, totaal;Weststellingwerf;2012;200;230;85
9292;Misdrijven, totaal;Weststellingwerf;2013;210;215;100
9293;Misdrijven, totaal;Weststellingwerf;2014;205;210;105
9294;Misdrijven, totaal;Weststellingwerf;2015;180;200;105
9295;Misdrijven, totaal;Weststellingwerf;2016;205;220;65
9296;Misdrijven, totaal;Westvoorne;2001;70;80;30
9297;Misdrijven, totaal;Westvoorne;2002;65;80;25
9298;Misdrijven, totaal;Westvoorne;2003;80;95;20
9299;Misdrijven, totaal;Westvoorne;2004;140;155;20
9300;Misdrijven, totaal;Westvoorne;2005;110;115;45
9301;Misdrijven, totaal;Westvoorne;2006;140;145;60
9302;Misdrijven, totaal;Westvoorne;2007;120;140;60
9303;Misdrijven, totaal;Westvoorne;2008;95;110;40
9304;Misdrijven, totaal;Westvoorne;2009;90;120;45
9305;Misdrijven, totaal;Westvoorne;2010;95;105;40
9306;Misdrijven, totaal;Westvoorne;2011;140;145;45
9307;Misdrijven, totaal;Westvoorne;2012;110;120;20
9308;Misdrijven, totaal;Westvoorne;2013;90;90;50
9309;Misdrijven, totaal;Westvoorne;2014;130;130;50
9310;Misdrijven, totaal;Westvoorne;2015;75;90;45
9311;Misdrijven, totaal;Westvoorne;2016;90;95;30
9312;Misdrijven, totaal;Wierden;2001;170;205;70
9313;Misdrijven, totaal;Wierden;2002;200;215;75
9314;Misdrijven, totaal;Wierden;2003;225;220;85
9315;Misdrijven, totaal;Wierden;2004;190;205;90
9316;Misdrijven, totaal;Wierden;2005;175;195;85
9317;Misdrijven, totaal;Wierden;2006;190;200;90
9318;Misdrijven, totaal;Wierden;2007;175;195;90
9319;Misdrijven, totaal;Wierden;2008;150;155;90
9320;Misdrijven, totaal;Wierden;2009;120;125;45
9321;Misdrijven, totaal;Wierden;2010;105;125;50
9322;Misdrijven, totaal;Wierden;2011;115;110;55
9323;Misdrijven, totaal;Wierden;2012;130;140;50
9324;Misdrijven, totaal;Wierden;2013;115;120;50
9325;Misdrijven, totaal;Wierden;2014;85;90;35
9326;Misdrijven, totaal;Wierden;2015;85;85;50
9327;Misdrijven, totaal;Wierden;2016;80;85;35
9328;Misdrijven, totaal;Wieringen;2001;120;130;20
9329;Misdrijven, totaal;Wieringen;2002;80;110;20
9330;Misdrijven, totaal;Wieringen;2003;70;80;20
9331;Misdrijven, totaal;Wieringen;2004;90;95;25
9332;Misdrijven, totaal;Wieringen;2005;75;90;25
9333;Misdrijven, totaal;Wieringen;2006;60;70;30
9334;Misdrijven, totaal;Wieringen;2007;75;65;25
9335;Misdrijven, totaal;Wieringen;2008;85;80;20
9336;Misdrijven, totaal;Wieringen;2009;50;75;30
9337;Misdrijven, totaal;Wieringen;2010;65;60;35
9338;Misdrijven, totaal;Wieringen;2011;55;60;25
9339;Misdrijven, totaal;Wieringen;2012;0;0;0
9340;Misdrijven, totaal;Wieringen;2013;0;0;0
9341;Misdrijven, totaal;Wieringen;2014;0;0;0
9342;Misdrijven, totaal;Wieringen;2015;0;0;0
9343;Misdrijven, totaal;Wieringen;2016;0;0;0
9344;Misdrijven, totaal;Wieringermeer;2001;155;180;50
9345;Misdrijven, totaal;Wieringermeer;2002;175;205;45
9346;Misdrijven, totaal;Wieringermeer;2003;115;135;35
9347;Misdrijven, totaal;Wieringermeer;2004;200;205;35
9348;Misdrijven, totaal;Wieringermeer;2005;155;180;50
9349;Misdrijven, totaal;Wieringermeer;2006;115;130;45
9350;Misdrijven, totaal;Wieringermeer;2007;160;165;55
9351;Misdrijven, totaal;Wieringermeer;2008;155;145;55
9352;Misdrijven, totaal;Wieringermeer;2009;90;155;55
9353;Misdrijven, totaal;Wieringermeer;2010;75;80;50
9354;Misdrijven, totaal;Wieringermeer;2011;95;90;25
9355;Misdrijven, totaal;Wieringermeer;2012;0;0;0
9356;Misdrijven, totaal;Wieringermeer;2013;0;0;0
9357;Misdrijven, totaal;Wieringermeer;2014;0;0;0
9358;Misdrijven, totaal;Wieringermeer;2015;0;0;0
9359;Misdrijven, totaal;Wieringermeer;2016;0;0;0
9360;Misdrijven, totaal;Wijchen;2001;360;385;145
9361;Misdrijven, totaal;Wijchen;2002;390;455;155
9362;Misdrijven, totaal;Wijchen;2003;440;495;170
9363;Misdrijven, totaal;Wijchen;2004;355;410;205
9364;Misdrijven, totaal;Wijchen;2005;390;395;150
9365;Misdrijven, totaal;Wijchen;2006;340;365;150
9366;Misdrijven, totaal;Wijchen;2007;345;350;155
9367;Misdrijven, totaal;Wijchen;2008;285;305;115
9368;Misdrijven, totaal;Wijchen;2009;225;240;85
9369;Misdrijven, totaal;Wijchen;2010;300;285;120
9370;Misdrijven, totaal;Wijchen;2011;255;270;130
9371;Misdrijven, totaal;Wijchen;2012;305;325;95
9372;Misdrijven, totaal;Wijchen;2013;265;305;120
9373;Misdrijven, totaal;Wijchen;2014;265;260;110
9374;Misdrijven, totaal;Wijchen;2015;215;235;135
9375;Misdrijven, totaal;Wijchen;2016;215;225;95
9376;Misdrijven, totaal;Wijdemeren;2001;0;0;0
9377;Misdrijven, totaal;Wijdemeren;2002;140;145;55
9378;Misdrijven, totaal;Wijdemeren;2003;195;190;45
9379;Misdrijven, totaal;Wijdemeren;2004;175;205;55
9380;Misdrijven, totaal;Wijdemeren;2005;205;245;60
9381;Misdrijven, totaal;Wijdemeren;2006;190;200;95
9382;Misdrijven, totaal;Wijdemeren;2007;195;220;80
9383;Misdrijven, totaal;Wijdemeren;2008;180;185;75
9384;Misdrijven, totaal;Wijdemeren;2009;115;165;85
9385;Misdrijven, totaal;Wijdemeren;2010;95;95;45
9386;Misdrijven, totaal;Wijdemeren;2011;120;125;40
9387;Misdrijven, totaal;Wijdemeren;2012;140;145;55
9388;Misdrijven, totaal;Wijdemeren;2013;150;145;75
9389;Misdrijven, totaal;Wijdemeren;2014;125;145;75
9390;Misdrijven, totaal;Wijdemeren;2015;110;120;65
9391;Misdrijven, totaal;Wijdemeren;2016;125;135;65
9392;Misdrijven, totaal;Wijk bij Duurstede;2001;145;155;55
9393;Misdrijven, totaal;Wijk bij Duurstede;2002;150;170;35
9394;Misdrijven, totaal;Wijk bij Duurstede;2003;175;185;40
9395;Misdrijven, totaal;Wijk bij Duurstede;2004;230;235;55
9396;Misdrijven, totaal;Wijk bij Duurstede;2005;205;235;60
9397;Misdrijven, totaal;Wijk bij Duurstede;2006;250;265;80
9398;Misdrijven, totaal;Wijk bij Duurstede;2007;190;210;85
9399;Misdrijven, totaal;Wijk bij Duurstede;2008;190;165;60
9400;Misdrijven, totaal;Wijk bij Duurstede;2009;210;280;80
9401;Misdrijven, totaal;Wijk bij Duurstede;2010;100;125;60
9402;Misdrijven, totaal;Wijk bij Duurstede;2011;160;155;65
9403;Misdrijven, totaal;Wijk bij Duurstede;2012;115;130;55
9404;Misdrijven, totaal;Wijk bij Duurstede;2013;90;85;65
9405;Misdrijven, totaal;Wijk bij Duurstede;2014;95;100;35
9406;Misdrijven, totaal;Wijk bij Duurstede;2015;70;80;30
9407;Misdrijven, totaal;Wijk bij Duurstede;2016;75;75;35
9408;Misdrijven, totaal;Winschoten;2001;405;430;130
9409;Misdrijven, totaal;Winschoten;2002;565;585;155
9410;Misdrijven, totaal;Winschoten;2003;495;565;165
9411;Misdrijven, totaal;Winschoten;2004;480;510;170
9412;Misdrijven, totaal;Winschoten;2005;435;460;185
9413;Misdrijven, totaal;Winschoten;2006;570;600;220
9414;Misdrijven, totaal;Winschoten;2007;460;505;235
9415;Misdrijven, totaal;Winschoten;2008;415;445;220
9416;Misdrijven, totaal;Winschoten;2009;420;455;200
9417;Misdrijven, totaal;Winschoten;2010;0;0;0
9418;Misdrijven, totaal;Winschoten;2011;0;0;0
9419;Misdrijven, totaal;Winschoten;2012;0;0;0
9420;Misdrijven, totaal;Winschoten;2013;0;0;0
9421;Misdrijven, totaal;Winschoten;2014;0;0;0
9422;Misdrijven, totaal;Winschoten;2015;0;0;0
9423;Misdrijven, totaal;Winschoten;2016;0;0;0
9424;Misdrijven, totaal;Winsum;2001;85;100;30
9425;Misdrijven, totaal;Winsum;2002;65;80;25
9426;Misdrijven, totaal;Winsum;2003;95;105;25
9427;Misdrijven, totaal;Winsum;2004;110;115;35
9428;Misdrijven, totaal;Winsum;2005;95;110;30
9429;Misdrijven, totaal;Winsum;2006;95;110;35
9430;Misdrijven, totaal;Winsum;2007;120;130;50
9431;Misdrijven, totaal;Winsum;2008;105;110;40
9432;Misdrijven, totaal;Winsum;2009;110;115;35
9433;Misdrijven, totaal;Winsum;2010;80;85;40
9434;Misdrijven, totaal;Winsum;2011;75;80;40
9435;Misdrijven, totaal;Winsum;2012;45;55;30
9436;Misdrijven, totaal;Winsum;2013;50;50;25
9437;Misdrijven, totaal;Winsum;2014;60;70;25
9438;Misdrijven, totaal;Winsum;2015;50;40;10
9439;Misdrijven, totaal;Winsum;2016;50;65;15
9440;Misdrijven, totaal;Winterswijk;2001;390;445;175
9441;Misdrijven, totaal;Winterswijk;2002;415;480;140
9442;Misdrijven, totaal;Winterswijk;2003;370;415;185
9443;Misdrijven, totaal;Winterswijk;2004;405;440;165
9444;Misdrijven, totaal;Winterswijk;2005;405;410;170
9445;Misdrijven, totaal;Winterswijk;2006;405;435;155
9446;Misdrijven, totaal;Winterswijk;2007;505;520;185
9447;Misdrijven, totaal;Winterswijk;2008;385;425;185
9448;Misdrijven, totaal;Winterswijk;2009;280;320;155
9449;Misdrijven, totaal;Winterswijk;2010;280;275;140
9450;Misdrijven, totaal;Winterswijk;2011;300;300;90
9451;Misdrijven, totaal;Winterswijk;2012;320;350;130
9452;Misdrijven, totaal;Winterswijk;2013;345;400;125
9453;Misdrijven, totaal;Winterswijk;2014;330;360;210
9454;Misdrijven, totaal;Winterswijk;2015;290;305;150
9455;Misdrijven, totaal;Winterswijk;2016;315;330;165
9456;Misdrijven, totaal;Wisch;2001;145;160;50
9457;Misdrijven, totaal;Wisch;2002;130;160;45
9458;Misdrijven, totaal;Wisch;2003;145;165;40
9459;Misdrijven, totaal;Wisch;2004;150;155;45
9460;Misdrijven, totaal;Wisch;2005;0;0;0
9461;Misdrijven, totaal;Wisch;2006;0;0;0
9462;Misdrijven, totaal;Wisch;2007;0;0;0
9463;Misdrijven, totaal;Wisch;2008;0;0;0
9464;Misdrijven, totaal;Wisch;2009;0;0;0
9465;Misdrijven, totaal;Wisch;2010;0;0;0
9466;Misdrijven, totaal;Wisch;2011;0;0;0
9467;Misdrijven, totaal;Wisch;2012;0;0;0
9468;Misdrijven, totaal;Wisch;2013;0;0;0
9469;Misdrijven, totaal;Wisch;2014;0;0;0
9470;Misdrijven, totaal;Wisch;2015;0;0;0
9471;Misdrijven, totaal;Wisch;2016;0;0;0
9472;Misdrijven, totaal;Woensdrecht;2001;285;305;120
9473;Misdrijven, totaal;Woensdrecht;2002;320;345;105
9474;Misdrijven, totaal;Woensdrecht;2003;395;405;130
