ID;BedrijfsklassenSBI93;Beroepsbevolking;Perioden;TotaleGroep_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaleGroep100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
1185;39;Werknemers ;2001 na revisie;60.0;9.0;6.0;3.0;65.0;37.0;15.0;23.0;22.0;5.0;3.0;2.0;68.0;3.0;;2.0;71.0;5.0;3.0;2.0;69.0;5.0;2.0;3.0;69.0;59.0;51.0;8.0;15.0;60.0;16.0;10.0;5.0;108.0;62.0;24.0;38.0;37.0;9.0;5.0;4.0;114.0;5.0;;4.0;118.0;8.0;5.0;3.0;115.0;8.0;3.0;5.0;115.0;99.0;86.0;13.0;24.0
1186;39;Werknemers ;2002;59.0;8.0;4.0;4.0;40.0;38.0;15.0;23.0;21.0;2.0;;;46.0;;;;47.0;;;;47.0;6.0;2.0;4.0;43.0;42.0;34.0;8.0;6.0;59.0;14.0;7.0;7.0;68.0;64.0;25.0;38.0;36.0;4.0;;;78.0;;;;80.0;;;;80.0;10.0;3.0;7.0;72.0;72.0;58.0;14.0;10.0
1187;39;Werknemers ;2003;55.0;9.0;3.0;6.0;45.0;34.0;15.0;19.0;21.0;;;;;;;;;;;;;7.0;3.0;4.0;47.0;45.0;38.0;7.0;8.0;55.0;16.0;5.0;11.0;81.0;62.0;27.0;35.0;37.0;;;;21.0;;;;22.0;;;;21.0;12.0;5.0;7.0;85.0;82.0;69.0;12.0;15.0
1188;39;Werknemers ;2004;46.0;9.0;5.0;4.0;37.0;27.0;9.0;18.0;19.0;;;;;;;;;;;;;6.0;2.0;4.0;40.0;37.0;34.0;3.0;9.0;46.0;20.0;11.0;9.0;79.0;59.0;19.0;40.0;40.0;;;;;;;;;;;;;14.0;4.0;10.0;85.0;81.0;74.0;7.0;19.0
1189;39;Werknemers ;2005;45.0;8.0;4.0;3.0;36.0;;;;;;;;;;;;;;;;;5.0;2.0;3.0;39.0;;;;;45.0;17.0;10.0;7.0;81.0;;;;;;;;;;;;;;;;;11.0;4.0;7.0;86.0;;;;
1190;39;Zelfstandigen ;1997;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;39;Zelfstandigen ;1998;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;39;Zelfstandigen ;1999;5.0;;;;4.0;3.0;;2.0;;;;;4.0;;;;4.0;;;;4.0;;;;4.0;3.0;2.0;;;5.0;;;;95.0;74.0;;51.0;;;;;98.0;;;;98.0;;;;98.0;;;;98.0;66.0;63.0;;
1193;39;Zelfstandigen ;2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;39;Zelfstandigen ;2001 voor revisie;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;39;Zelfstandigen ;2001 na revisie;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;39;Zelfstandigen ;2002;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1197;39;Zelfstandigen ;2003;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;39;Zelfstandigen ;2004;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;39;Zelfstandigen ;2005;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200;40;Werkzame beroepsbevolking ;1997;115.0;35.0;22.0;13.0;77.0;67.0;35.0;32.0;44.0;13.0;7.0;5.0;99.0;8.0;5.0;3.0;104.0;8.0;4.0;4.0;103.0;24.0;10.0;14.0;87.0;65.0;48.0;17.0;47.0;115.0;30.0;19.0;11.0;67.0;59.0;31.0;28.0;38.0;11.0;6.0;5.0;86.0;7.0;4.0;2.0;90.0;7.0;4.0;4.0;89.0;21.0;9.0;12.0;76.0;56.0;42.0;15.0;41.0
1201;40;Werkzame beroepsbevolking ;1998;125.0;40.0;24.0;16.0;82.0;74.0;39.0;36.0;47.0;13.0;8.0;6.0;109.0;7.0;4.0;3.0;115.0;9.0;6.0;4.0;112.0;26.0;12.0;14.0;96.0;71.0;53.0;18.0;50.0;125.0;32.0;19.0;13.0;65.0;59.0;31.0;28.0;38.0;11.0;6.0;4.0;87.0;6.0;4.0;2.0;92.0;7.0;5.0;3.0;90.0;20.0;10.0;11.0;77.0;57.0;43.0;14.0;40.0
1202;40;Werkzame beroepsbevolking ;1999;118.0;36.0;21.0;15.0;77.0;75.0;42.0;33.0;40.0;16.0;9.0;6.0;98.0;10.0;4.0;6.0;103.0;11.0;7.0;5.0;102.0;25.0;12.0;13.0;88.0;71.0;56.0;15.0;42.0;118.0;31.0;18.0;13.0;67.0;63.0;35.0;28.0;34.0;14.0;8.0;6.0;84.0;9.0;4.0;5.0;89.0;10.0;6.0;4.0;88.0;21.0;10.0;11.0;76.0;61.0;49.0;13.0;37.0
1203;40;Werkzame beroepsbevolking ;2000;144.0;40.0;20.0;20.0;108.0;89.0;42.0;47.0;49.0;18.0;13.0;5.0;130.0;11.0;8.0;2.0;137.0;13.0;8.0;5.0;134.0;39.0;24.0;15.0;108.0;88.0;72.0;17.0;59.0;144.0;28.0;14.0;14.0;75.0;62.0;29.0;33.0;34.0;13.0;9.0;3.0;90.0;8.0;6.0;2.0;95.0;9.0;6.0;4.0;93.0;27.0;17.0;10.0;75.0;61.0;50.0;12.0;41.0
1204;40;Werkzame beroepsbevolking ;2001 voor revisie;135.0;48.0;29.0;19.0;86.0;79.0;40.0;39.0;53.0;17.0;8.0;9.0;117.0;10.0;5.0;5.0;124.0;11.0;4.0;7.0;124.0;30.0;10.0;20.0;103.0;78.0;54.0;25.0;56.0;135.0;35.0;22.0;14.0;64.0;59.0;29.0;29.0;39.0;12.0;6.0;6.0;87.0;8.0;4.0;4.0;92.0;8.0;3.0;5.0;92.0;22.0;7.0;15.0;76.0;58.0;40.0;18.0;41.0
1205;40;Werkzame beroepsbevolking ;2001 na revisie;137.0;50.0;30.0;19.0;88.0;80.0;39.0;41.0;55.0;18.0;9.0;9.0;120.0;11.0;6.0;5.0;127.0;11.0;4.0;7.0;127.0;31.0;11.0;20.0;106.0;81.0;56.0;25.0;57.0;137.0;36.0;22.0;14.0;64.0;58.0;28.0;30.0;40.0;13.0;7.0;6.0;87.0;8.0;4.0;4.0;92.0;8.0;3.0;5.0;92.0;23.0;8.0;15.0;77.0;59.0;41.0;18.0;42.0
1206;40;Werkzame beroepsbevolking ;2002;157.0;55.0;30.0;25.0;84.0;90.0;41.0;49.0;61.0;24.0;12.0;12.0;116.0;12.0;6.0;6.0;128.0;16.0;8.0;8.0;125.0;36.0;17.0;18.0;105.0;86.0;60.0;26.0;54.0;157.0;35.0;19.0;16.0;54.0;57.0;26.0;31.0;39.0;15.0;8.0;8.0;74.0;8.0;4.0;4.0;82.0;10.0;5.0;5.0;80.0;23.0;11.0;12.0;67.0;55.0;39.0;17.0;35.0
1207;40;Werkzame beroepsbevolking ;2003;157.0;57.0;28.0;28.0;87.0;95.0;44.0;51.0;58.0;;;;;;;;;;;;;42.0;18.0;24.0;102.0;87.0;64.0;23.0;56.0;157.0;36.0;18.0;18.0;55.0;61.0;28.0;32.0;37.0;4.0;2.0;1.0;19.0;3.0;1.0;1.0;20.0;3.0;2.0;1.0;20.0;27.0;11.0;15.0;65.0;55.0;41.0;15.0;36.0
1208;40;Werkzame beroepsbevolking ;2004;163.0;55.0;29.0;26.0;98.0;96.0;38.0;58.0;62.0;;;;;;;;;;;;;41.0;15.0;26.0;112.0;101.0;76.0;26.0;52.0;163.0;34.0;18.0;16.0;60.0;59.0;23.0;35.0;38.0;;;;;;;;;;;;;25.0;9.0;16.0;69.0;62.0;46.0;16.0;32.0
1209;40;Werkzame beroepsbevolking ;2005;158.0;55.0;30.0;24.0;94.0;;;;;;;;;;;;;;;;;40.0;21.0;19.0;108.0;;;;;158.0;35.0;19.0;15.0;59.0;;;;;;;;;;;;;;;;;25.0;13.0;12.0;68.0;;;;
1210;40;Werknemers ;1997;79.0;22.0;15.0;7.0;54.0;46.0;24.0;22.0;31.0;7.0;4.0;3.0;70.0;5.0;4.0;2.0;71.0;5.0;3.0;2.0;72.0;16.0;6.0;9.0;61.0;47.0;36.0;11.0;30.0;79.0;28.0;19.0;9.0;69.0;58.0;30.0;28.0;39.0;9.0;6.0;4.0;88.0;7.0;5.0;2.0;90.0;6.0;3.0;3.0;90.0;20.0;8.0;12.0;77.0;59.0;45.0;14.0;38.0
1211;40;Werknemers ;1998;87.0;26.0;16.0;11.0;59.0;51.0;28.0;22.0;34.0;9.0;5.0;3.0;76.0;6.0;4.0;2.0;80.0;6.0;4.0;2.0;79.0;19.0;9.0;10.0;66.0;54.0;42.0;11.0;31.0;87.0;30.0;18.0;12.0;67.0;58.0;32.0;26.0;39.0;10.0;6.0;4.0;88.0;6.0;4.0;2.0;91.0;7.0;4.0;2.0;91.0;22.0;10.0;12.0;76.0;62.0;48.0;13.0;36.0
1212;40;Werknemers ;1999;83.0;26.0;14.0;11.0;53.0;51.0;28.0;24.0;29.0;9.0;5.0;4.0;69.0;7.0;3.0;4.0;71.0;6.0;3.0;3.0;72.0;19.0;9.0;10.0;59.0;49.0;39.0;10.0;29.0;83.0;32.0;18.0;14.0;66.0;62.0;33.0;29.0;35.0;12.0;6.0;6.0;86.0;9.0;4.0;5.0;89.0;8.0;4.0;4.0;90.0;23.0;11.0;12.0;74.0;61.0;49.0;13.0;36.0
1213;40;Werknemers ;2000;107.0;25.0;12.0;13.0;83.0;64.0;32.0;32.0;38.0;11.0;7.0;3.0;97.0;7.0;6.0;2.0;101.0;9.0;5.0;4.0;99.0;32.0;19.0;13.0;75.0;66.0;54.0;12.0;42.0;107.0;23.0;11.0;12.0;78.0;60.0;30.0;30.0;35.0;10.0;7.0;3.0;91.0;7.0;5.0;2.0;94.0;8.0;4.0;4.0;93.0;30.0;18.0;12.0;71.0;62.0;51.0;11.0;39.0
1214;40;Werknemers ;2001 voor revisie;93.0;32.0;20.0;12.0;62.0;53.0;28.0;26.0;37.0;13.0;6.0;7.0;82.0;8.0;4.0;4.0;87.0;8.0;2.0;6.0;86.0;19.0;7.0;13.0;74.0;57.0;40.0;16.0;38.0;93.0;35.0;22.0;13.0;67.0;57.0;30.0;28.0;40.0;14.0;6.0;7.0;89.0;9.0;4.0;4.0;94.0;9.0;2.0;7.0;93.0;21.0;7.0;14.0;80.0;61.0;43.0;18.0;41.0
1215;40;Werknemers ;2001 na revisie;92.0;34.0;21.0;12.0;63.0;51.0;25.0;26.0;38.0;13.0;6.0;7.0;83.0;9.0;5.0;4.0;88.0;9.0;3.0;6.0;88.0;20.0;7.0;13.0;76.0;57.0;41.0;16.0;39.0;92.0;37.0;23.0;13.0;69.0;56.0;27.0;29.0;41.0;15.0;7.0;8.0;91.0;9.0;5.0;4.0;96.0;10.0;3.0;7.0;96.0;22.0;8.0;14.0;82.0;62.0;45.0;18.0;43.0
1216;40;Werknemers ;2002;105.0;37.0;19.0;17.0;55.0;57.0;28.0;29.0;43.0;14.0;9.0;6.0;78.0;7.0;5.0;3.0;85.0;11.0;5.0;5.0;81.0;26.0;12.0;14.0;66.0;57.0;43.0;15.0;35.0;105.0;35.0;18.0;17.0;52.0;55.0;27.0;28.0;41.0;14.0;8.0;5.0;74.0;7.0;4.0;3.0;81.0;10.0;5.0;5.0;78.0;25.0;12.0;13.0;63.0;55.0;41.0;14.0;33.0
1217;40;Werknemers ;2003;104.0;36.0;20.0;17.0;63.0;58.0;28.0;29.0;44.0;;;;;;;;;;;;;31.0;12.0;19.0;69.0;60.0;44.0;16.0;40.0;104.0;35.0;19.0;16.0;61.0;55.0;27.0;28.0;42.0;3.0;2.0;;20.0;3.0;2.0;;21.0;3.0;2.0;;20.0;30.0;12.0;18.0;66.0;58.0;42.0;15.0;38.0
1218;40;Werknemers ;2004;107.0;35.0;18.0;16.0;70.0;59.0;24.0;35.0;43.0;;;;;;;;;;;;;30.0;12.0;18.0;74.0;71.0;56.0;15.0;34.0;107.0;33.0;17.0;15.0;65.0;55.0;22.0;33.0;40.0;;;;;;;;;;;;;29.0;11.0;17.0;69.0;66.0;53.0;14.0;32.0
1219;40;Werknemers ;2005;104.0;35.0;21.0;13.0;68.0;;;;;;;;;;;;;;;;;32.0;16.0;16.0;71.0;;;;;104.0;33.0;20.0;13.0;66.0;;;;;;;;;;;;;;;;;30.0;15.0;15.0;68.0;;;;
1220;40;Zelfstandigen ;1997;36.0;12.0;7.0;5.0;22.0;22.0;12.0;10.0;13.0;5.0;3.0;3.0;29.0;2.0;;;32.0;4.0;2.0;2.0;31.0;8.0;4.0;4.0;27.0;18.0;12.0;6.0;17.0;36.0;35.0;20.0;14.0;62.0;60.0;32.0;28.0;37.0;15.0;8.0;7.0;82.0;7.0;;;90.0;11.0;5.0;6.0;86.0;23.0;11.0;12.0;74.0;50.0;34.0;16.0;47.0
1221;40;Zelfstandigen ;1998;38.0;14.0;8.0;5.0;23.0;24.0;10.0;13.0;13.0;5.0;3.0;2.0;32.0;;;;35.0;4.0;2.0;2.0;33.0;7.0;3.0;3.0;30.0;18.0;11.0;7.0;19.0;38.0;36.0;22.0;13.0;61.0;62.0;27.0;35.0;35.0;12.0;7.0;5.0;85.0;;;;93.0;9.0;5.0;4.0;87.0;18.0;9.0;9.0;79.0;47.0;29.0;18.0;50.0
1222;40;Zelfstandigen ;1999;35.0;11.0;6.0;4.0;24.0;23.0;14.0;9.0;11.0;6.0;4.0;2.0;28.0;3.0;;2.0;32.0;5.0;4.0;;30.0;6.0;2.0;3.0;29.0;21.0;17.0;5.0;13.0;35.0;31.0;18.0;13.0;68.0;67.0;40.0;27.0;32.0;18.0;12.0;6.0;81.0;8.0;;5.0;91.0;14.0;11.0;;84.0;17.0;7.0;10.0;82.0;61.0;48.0;13.0;38.0
1223;40;Zelfstandigen ;2000;37.0;15.0;8.0;7.0;24.0;26.0;10.0;15.0;11.0;8.0;6.0;2.0;32.0;3.0;3.0;;36.0;5.0;3.0;;35.0;7.0;5.0;2.0;33.0;22.0;17.0;5.0;18.0;37.0;41.0;22.0;19.0;65.0;68.0;28.0;40.0;30.0;20.0;16.0;4.0;86.0;9.0;8.0;;97.0;12.0;9.0;;93.0;19.0;13.0;6.0;87.0;59.0;46.0;13.0;47.0
1224;40;Zelfstandigen ;2001 voor revisie;42.0;15.0;9.0;6.0;24.0;26.0;12.0;14.0;16.0;4.0;2.0;2.0;35.0;2.0;;;37.0;2.0;;;37.0;11.0;3.0;8.0;29.0;22.0;14.0;8.0;18.0;42.0;36.0;21.0;15.0;57.0;61.0;29.0;33.0;38.0;10.0;6.0;4.0;83.0;5.0;;;88.0;5.0;;;88.0;25.0;7.0;18.0;68.0;51.0;32.0;19.0;42.0
1225;40;Zelfstandigen ;2001 na revisie;46.0;16.0;9.0;7.0;25.0;28.0;13.0;15.0;17.0;4.0;2.0;2.0;37.0;2.0;;;39.0;2.0;;;39.0;11.0;4.0;8.0;30.0;23.0;15.0;8.0;18.0;46.0;35.0;20.0;15.0;55.0;61.0;29.0;32.0;38.0;9.0;5.0;4.0;81.0;5.0;;;85.0;5.0;;;85.0;25.0;8.0;16.0;66.0;51.0;33.0;18.0;39.0
1226;40;Zelfstandigen ;2002;52.0;19.0;11.0;8.0;30.0;33.0;13.0;20.0;18.0;10.0;3.0;7.0;39.0;5.0;;4.0;44.0;5.0;2.0;3.0;43.0;10.0;5.0;5.0;39.0;29.0;18.0;11.0;20.0;52.0;36.0;21.0;15.0;58.0;63.0;25.0;38.0;35.0;19.0;6.0;13.0;74.0;9.0;;7.0;84.0;10.0;4.0;6.0;83.0;19.0;10.0;9.0;74.0;56.0;34.0;22.0;38.0
1227;40;Zelfstandigen ;2003;53.0;20.0;9.0;11.0;23.0;37.0;16.0;21.0;14.0;;;;;;;;;;;;;10.0;5.0;5.0;33.0;27.0;20.0;7.0;17.0;53.0;38.0;17.0;22.0;44.0;71.0;31.0;41.0;27.0;5.0;;;17.0;;;;19.0;;;;19.0;20.0;10.0;10.0;63.0;51.0;38.0;13.0;32.0
1228;40;Zelfstandigen ;2004;56.0;20.0;10.0;10.0;28.0;37.0;14.0;23.0;19.0;;;;;;;;;;;;;10.0;3.0;7.0;38.0;31.0;20.0;11.0;18.0;56.0;35.0;18.0;17.0;50.0;65.0;25.0;40.0;34.0;;;;;;;;;;;;;18.0;5.0;13.0;68.0;54.0;35.0;20.0;31.0
1229;40;Zelfstandigen ;2005;54.0;20.0;9.0;11.0;26.0;;;;;;;;;;;;;;;;;9.0;5.0;3.0;37.0;;;;;54.0;37.0;17.0;20.0;47.0;;;;;;;;;;;;;;;;;16.0;10.0;6.0;68.0;;;;
1230;41;Werkzame beroepsbevolking ;1997;63.0;17.0;10.0;7.0;45.0;32.0;14.0;19.0;30.0;13.0;8.0;5.0;49.0;3.0;2.0;;59.0;10.0;6.0;4.0;52.0;14.0;6.0;8.0;48.0;14.0;7.0;7.0;48.0;63.0;27.0;16.0;11.0;72.0;51.0;22.0;30.0;47.0;20.0;12.0;8.0;78.0;5.0;3.0;;93.0;16.0;9.0;7.0;83.0;22.0;9.0;13.0;77.0;23.0;12.0;11.0;76.0
1231;41;Werkzame beroepsbevolking ;1998;65.0;16.0;10.0;6.0;49.0;36.0;17.0;18.0;29.0;11.0;8.0;3.0;54.0;2.0;2.0;;62.0;9.0;6.0;3.0;56.0;12.0;5.0;6.0;53.0;15.0;9.0;6.0;50.0;65.0;24.0;16.0;9.0;75.0;54.0;26.0;28.0;45.0;16.0;12.0;4.0;83.0;4.0;3.0;;95.0;13.0;9.0;4.0;85.0;18.0;8.0;10.0;81.0;23.0;13.0;10.0;76.0
1232;41;Werkzame beroepsbevolking ;1999;71.0;18.0;11.0;8.0;51.0;34.0;16.0;18.0;35.0;12.0;8.0;4.0;57.0;4.0;3.0;;65.0;9.0;5.0;4.0;60.0;14.0;8.0;6.0;54.0;15.0;6.0;9.0;54.0;71.0;26.0;15.0;11.0;73.0;49.0;23.0;26.0;50.0;17.0;11.0;6.0;82.0;5.0;4.0;;94.0;13.0;8.0;5.0;86.0;21.0;11.0;9.0;79.0;22.0;9.0;13.0;78.0
1233;41;Werkzame beroepsbevolking ;2000;81.0;21.0;6.0;15.0;69.0;38.0;16.0;22.0;42.0;17.0;15.0;2.0;73.0;12.0;11.0;;79.0;6.0;5.0;;85.0;13.0;6.0;8.0;78.0;19.0;12.0;8.0;72.0;81.0;26.0;8.0;18.0;86.0;47.0;20.0;28.0;52.0;21.0;19.0;2.0;91.0;15.0;14.0;;97.0;7.0;6.0;;105.0;17.0;7.0;9.0;97.0;24.0;15.0;9.0;89.0
1234;41;Werkzame beroepsbevolking ;2001 voor revisie;74.0;20.0;10.0;9.0;52.0;35.0;20.0;16.0;38.0;13.0;8.0;5.0;58.0;3.0;2.0;;69.0;11.0;6.0;4.0;61.0;15.0;7.0;8.0;57.0;14.0;7.0;8.0;57.0;74.0;27.0;14.0;13.0;70.0;48.0;27.0;21.0;51.0;18.0;11.0;7.0;79.0;4.0;2.0;;93.0;14.0;9.0;6.0;82.0;20.0;10.0;10.0;76.0;19.0;9.0;10.0;77.0
1235;41;Werkzame beroepsbevolking ;2001 na revisie;77.0;20.0;10.0;9.0;52.0;36.0;20.0;16.0;40.0;13.0;8.0;5.0;58.0;3.0;2.0;;69.0;11.0;6.0;4.0;61.0;15.0;7.0;8.0;57.0;14.0;7.0;8.0;57.0;77.0;26.0;13.0;12.0;67.0;47.0;26.0;21.0;52.0;17.0;11.0;7.0;75.0;4.0;2.0;;89.0;14.0;8.0;6.0;79.0;20.0;9.0;10.0;73.0;18.0;8.0;10.0;74.0
1236;41;Werkzame beroepsbevolking ;2002;72.0;17.0;9.0;8.0;51.0;32.0;15.0;16.0;39.0;13.0;10.0;3.0;55.0;2.0;;;67.0;12.0;9.0;3.0;56.0;12.0;4.0;8.0;56.0;17.0;9.0;8.0;51.0;72.0;24.0;13.0;11.0;70.0;44.0;21.0;23.0;54.0;18.0;13.0;4.0;76.0;2.0;;;92.0;16.0;12.0;4.0;78.0;16.0;6.0;11.0;78.0;24.0;12.0;12.0;70.0
1237;41;Werkzame beroepsbevolking ;2003;76.0;22.0;13.0;9.0;51.0;33.0;17.0;16.0;42.0;;;;;;;;;;;;;14.0;8.0;6.0;60.0;19.0;10.0;10.0;55.0;76.0;30.0;17.0;12.0;68.0;44.0;22.0;22.0;55.0;9.0;6.0;2.0;19.0;;;;27.0;9.0;6.0;2.0;19.0;19.0;11.0;8.0;79.0;25.0;13.0;13.0;72.0
1238;41;Werkzame beroepsbevolking ;2004;80.0;25.0;17.0;8.0;51.0;35.0;15.0;21.0;43.0;;;;;;;;;;;;;15.0;7.0;8.0;60.0;24.0;12.0;12.0;52.0;80.0;31.0;21.0;10.0;63.0;44.0;18.0;26.0;54.0;;;;;;;;;;;;;19.0;9.0;11.0;75.0;30.0;15.0;15.0;65.0
1239;41;Werkzame beroepsbevolking ;2005;76.0;20.0;12.0;7.0;49.0;;;;;;;;;;;;;;;;;12.0;6.0;6.0;56.0;;;;;76.0;26.0;16.0;10.0;64.0;;;;;;;;;;;;;;;;;16.0;9.0;8.0;74.0;;;;
1240;41;Werknemers ;1997;40.0;12.0;7.0;5.0;28.0;23.0;11.0;12.0;16.0;8.0;5.0;3.0;31.0;2.0;2.0;;37.0;6.0;3.0;3.0;33.0;12.0;5.0;7.0;28.0;10.0;5.0;5.0;30.0;40.0;30.0;18.0;12.0;69.0;58.0;28.0;31.0;41.0;21.0;13.0;9.0;78.0;5.0;4.0;;94.0;16.0;9.0;7.0;84.0;30.0;12.0;18.0;70.0;24.0;13.0;12.0;75.0
1241;41;Werknemers ;1998;41.0;10.0;7.0;4.0;30.0;23.0;12.0;11.0;17.0;7.0;5.0;;34.0;2.0;2.0;;39.0;5.0;4.0;2.0;36.0;10.0;5.0;5.0;31.0;9.0;5.0;3.0;32.0;41.0;25.0;17.0;9.0;74.0;56.0;29.0;28.0;42.0;16.0;13.0;;83.0;5.0;5.0;;94.0;13.0;9.0;4.0;86.0;25.0;12.0;13.0;74.0;21.0;13.0;8.0;78.0
1242;41;Werknemers ;1999;42.0;13.0;7.0;5.0;30.0;25.0;12.0;13.0;17.0;8.0;5.0;3.0;36.0;3.0;2.0;;41.0;5.0;3.0;2.0;38.0;11.0;6.0;4.0;33.0;9.0;3.0;5.0;35.0;42.0;30.0;17.0;12.0;70.0;60.0;29.0;31.0;39.0;18.0;11.0;7.0;82.0;6.0;5.0;;94.0;12.0;6.0;5.0;88.0;24.0;15.0;10.0;75.0;20.0;7.0;12.0;80.0
1243;41;Werknemers ;2000;49.0;15.0;3.0;12.0;42.0;24.0;10.0;14.0;25.0;13.0;13.0;;43.0;11.0;10.0;;46.0;3.0;3.0;;54.0;8.0;4.0;5.0;49.0;15.0;9.0;6.0;43.0;49.0;31.0;7.0;24.0;85.0;48.0;20.0;28.0;50.0;28.0;27.0;;89.0;22.0;21.0;;94.0;6.0;6.0;;110.0;17.0;7.0;10.0;101.0;31.0;18.0;13.0;87.0
1244;41;Werknemers ;2001 voor revisie;49.0;13.0;7.0;6.0;29.0;26.0;15.0;11.0;23.0;9.0;6.0;3.0;33.0;3.0;2.0;;39.0;6.0;4.0;2.0;36.0;12.0;6.0;6.0;30.0;9.0;4.0;5.0;33.0;49.0;27.0;15.0;11.0;59.0;52.0;30.0;22.0;47.0;18.0;12.0;6.0;68.0;6.0;4.0;;80.0;12.0;8.0;4.0;73.0;24.0;13.0;12.0;61.0;18.0;9.0;9.0;67.0
1245;41;Werknemers ;2001 na revisie;51.0;13.0;7.0;6.0;29.0;26.0;14.0;12.0;25.0;9.0;6.0;3.0;33.0;3.0;2.0;;39.0;6.0;4.0;2.0;36.0;12.0;6.0;6.0;30.0;9.0;4.0;5.0;33.0;51.0;26.0;15.0;11.0;57.0;50.0;28.0;23.0;49.0;17.0;11.0;6.0;65.0;6.0;4.0;;77.0;12.0;8.0;4.0;70.0;24.0;12.0;11.0;59.0;18.0;9.0;9.0;65.0
1246;41;Werknemers ;2002;42.0;11.0;7.0;4.0;28.0;19.0;10.0;10.0;22.0;8.0;6.0;2.0;31.0;;;;38.0;7.0;5.0;2.0;32.0;6.0;3.0;4.0;32.0;13.0;7.0;6.0;26.0;42.0;26.0;16.0;10.0;66.0;46.0;23.0;23.0;52.0;19.0;14.0;4.0;74.0;;;;90.0;17.0;13.0;4.0;75.0;15.0;6.0;9.0;77.0;30.0;16.0;14.0;62.0
1247;41;Werknemers ;2003;44.0;17.0;12.0;5.0;31.0;21.0;11.0;10.0;23.0;;;;;;;;;;;;;11.0;7.0;4.0;37.0;14.0;9.0;6.0;34.0;44.0;37.0;26.0;11.0;71.0;47.0;24.0;22.0;51.0;11.0;8.0;;23.0;;;;32.0;11.0;8.0;;23.0;25.0;16.0;8.0;83.0;32.0;20.0;12.0;76.0
1248;41;Werknemers ;2004;47.0;18.0;12.0;6.0;27.0;25.0;9.0;16.0;21.0;;;;;;;;;;;;;12.0;6.0;6.0;33.0;16.0;9.0;7.0;29.0;47.0;39.0;26.0;13.0;57.0;53.0;20.0;33.0;45.0;;;;;;;;;;;;;26.0;13.0;13.0;71.0;34.0;20.0;15.0;63.0
1249;41;Werknemers ;2005;45.0;15.0;10.0;4.0;28.0;;;;;;;;;;;;;;;;;10.0;5.0;5.0;32.0;;;;;45.0;32.0;23.0;9.0;62.0;;;;;;;;;;;;;;;;;22.0;11.0;11.0;71.0;;;;
1250;41;Zelfstandigen ;1997;23.0;5.0;3.0;2.0;18.0;9.0;3.0;6.0;14.0;4.0;3.0;2.0;18.0;;;;22.0;4.0;2.0;;19.0;2.0;;;21.0;5.0;2.0;2.0;18.0;23.0;21.0;13.0;8.0;76.0;39.0;11.0;27.0;59.0;19.0;12.0;7.0;78.0;;;;93.0;17.0;11.0;;81.0;9.0;;;89.0;20.0;10.0;10.0;78.0
1251;41;Zelfstandigen ;1998;24.0;5.0;3.0;2.0;19.0;12.0;5.0;7.0;12.0;4.0;3.0;;20.0;;;;24.0;4.0;2.0;;20.0;;;;23.0;6.0;3.0;3.0;18.0;24.0;23.0;14.0;9.0;76.0;51.0;22.0;29.0;48.0;17.0;11.0;;82.0;;;;97.0;15.0;10.0;;84.0;;;;93.0;25.0;13.0;12.0;74.0
