ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
6507;Soort baan: overig;R Cultuur, sport en recreatie;2021;96.4;5.0;7.9;11.5;14.6;17.9;24.3;67.2;2.6;4.2;6.1;7.9;9.9;14.0
6508;Soort baan: overig;R Cultuur, sport en recreatie;2022;102.4;4.6;7.1;10.0;13.5;17.2;24.2;72.6;2.5;3.8;5.4;7.5;9.8;14.3
6509;Soort baan: overig;R Cultuur, sport en recreatie;2023;104.8;5.8;9.7;14.2;18.3;22.4;30.9;75.5;3.3;5.5;8.2;10.8;13.5;19.4
6510;Soort baan: overig;S Overige dienstverlening;2009;136.2;10.7;15.1;20.7;26.3;31.4;41.4;101.9;6.9;9.9;13.9;17.9;21.4;28.5
6511;Soort baan: overig;S Overige dienstverlening;2010;140.7;12.1;17.0;22.9;28.4;33.4;43.6;103.9;7.6;11.0;15.2;19.1;22.5;29.5
6512;Soort baan: overig;S Overige dienstverlening;2011;134.5;10.7;15.5;21.0;26.4;31.2;41.4;98.7;6.7;9.9;13.9;17.7;21.0;28.0
6513;Soort baan: overig;S Overige dienstverlening;2012;128.5;9.4;13.8;19.2;24.7;29.4;39.4;94.5;5.9;8.9;12.7;16.5;19.7;26.6
6514;Soort baan: overig;S Overige dienstverlening;2013;123.4;9.5;14.4;19.8;25.1;29.9;39.8;90.0;5.9;9.1;12.9;16.5;19.8;26.5
6515;Soort baan: overig;S Overige dienstverlening;2014;118.6;9.2;13.9;19.1;24.3;29.1;38.6;86.5;5.6;8.7;12.3;15.9;19.1;25.6
6516;Soort baan: overig;S Overige dienstverlening;2015;115.0;7.1;11.6;16.7;21.8;26.4;35.6;83.6;4.4;7.4;10.9;14.3;17.5;23.7
6517;Soort baan: overig;S Overige dienstverlening;2016;115.7;7.1;11.5;17.0;22.1;26.5;36.1;84.3;4.5;7.3;11.0;14.5;17.5;24.0
6518;Soort baan: overig;S Overige dienstverlening;2017;116.8;6.2;10.6;15.2;19.0;23.2;36.4;84.8;3.7;6.5;9.6;12.2;15.0;23.7
6519;Soort baan: overig;S Overige dienstverlening;2018;118.1;6.1;11.4;16.2;20.2;24.2;37.6;86.5;3.8;7.3;10.5;13.2;16.0;24.8
6520;Soort baan: overig;S Overige dienstverlening;2019;118.8;5.9;11.5;16.3;20.3;24.2;37.3;87.2;3.6;7.3;10.6;13.3;15.9;24.6
6521;Soort baan: overig;S Overige dienstverlening;2020;115.3;5.6;10.8;15.3;18.8;22.2;34.1;86.8;3.7;7.3;10.5;13.0;15.4;23.5
6522;Soort baan: overig;S Overige dienstverlening;2021;113.3;5.7;10.3;14.1;17.5;21.2;33.8;86.0;3.9;7.1;9.8;12.3;15.0;23.5
6523;Soort baan: overig;S Overige dienstverlening;2022;110.1;4.7;8.7;12.2;15.8;19.3;30.7;84.1;3.2;6.0;8.6;11.1;13.7;21.4
6524;Soort baan: overig;S Overige dienstverlening;2023;110.7;5.2;9.9;14.5;20.0;26.1;35.3;84.6;3.6;6.7;10.0;13.9;18.1;24.5
6525;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2009;2193.2;283.1;369.8;462.8;554.9;655.4;851.6;1410.9;161.4;208.3;259.8;312.2;369.1;487.1
6526;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2010;2189.8;297.4;395.0;494.0;588.8;695.8;889.3;1406.8;174.4;228.5;284.5;339.1;399.9;517.5
6527;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2011;2261.6;297.4;398.8;503.6;602.2;714.0;917.3;1434.0;169.6;226.5;285.0;341.5;404.5;526.4
6528;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2012;2302.4;304.3;411.2;518.2;619.3;734.4;940.6;1452.1;170.5;230.7;290.1;347.0;410.4;532.5
6529;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2013;2314.1;299.2;414.7;525.0;629.3;745.2;955.7;1458.7;173.3;238.7;298.7;356.4;420.0;543.8
6530;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2014;2380.8;326.7;452.4;572.0;682.9;804.5;1021.8;1503.7;188.1;260.6;325.9;388.7;455.6;584.3
6531;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2015;2551.4;336.7;465.7;595.3;713.8;842.5;1077.1;1609.3;196.2;270.1;339.9;405.7;477.2;614.5
6532;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2016;2668.9;360.4;501.6;641.3;770.9;908.1;1172.3;1704.4;212.0;292.2;368.1;441.3;517.6;668.0
6533;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2017;2813.7;375.0;546.0;721.0;866.2;1019.0;1309.6;1799.8;217.6;311.4;403.5;486.8;571.1;739.0
6534;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2018;2977.0;384.1;558.7;751.3;913.1;1077.6;1393.7;1918.4;220.0;316.5;418.2;511.1;602.8;785.6
6535;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2019;3030.7;365.7;547.7;748.0;921.0;1091.3;1414.9;1949.8;208.9;312.0;416.7;515.2;611.3;797.7
6536;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2020;2548.4;313.8;466.7;639.0;793.0;937.3;1207.8;1602.5;185.0;270.6;360.2;443.6;524.6;678.4
6537;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2021;2699.8;326.7;484.3;666.6;824.0;975.8;1270.1;1708.4;197.0;285.2;378.9;465.5;550.4;715.5
6538;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2022;2934.2;301.5;438.5;608.8;772.0;930.6;1255.6;1842.9;184.1;262.0;352.2;442.6;531.3;712.1
6539;Contractsoort: bepaalde tijd;A-U Alle economische activiteiten;2023;2940.2;336.7;515.4;713.8;895.5;1075.6;1407.0;1842.2;205.0;310.3;421.1;525.3;627.3;820.1
6540;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2009;220.5;22.7;31.9;38.4;44.5;52.0;67.8;181.4;17.1;23.8;28.3;32.6;37.9;49.7
6541;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2010;215.7;22.6;33.1;40.0;46.4;54.5;70.3;177.1;17.2;24.9;29.9;34.3;40.0;51.9
6542;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2011;224.4;23.4;33.8;40.9;47.5;56.0;72.3;184.4;17.6;25.2;30.3;35.0;40.9;53.2
6543;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2012;229.8;23.1;34.9;41.6;48.0;56.2;72.7;188.3;16.9;25.7;30.5;34.9;40.5;52.9
6544;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2013;229.8;20.9;37.3;44.2;51.3;59.8;77.1;188.0;15.9;28.0;32.9;37.8;43.7;56.5
6545;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2014;230.9;22.7;40.7;47.9;55.0;63.6;81.7;188.1;17.3;30.7;35.8;40.8;46.5;59.7
6546;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2015;236.0;23.9;39.5;47.1;54.5;63.4;82.3;192.7;18.4;30.2;35.5;40.6;46.7;60.4
6547;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2016;238.1;23.6;36.0;43.9;51.9;61.1;81.0;194.5;18.4;27.6;33.0;38.6;44.8;59.3
6548;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2017;245.0;24.1;35.5;45.1;54.1;64.0;84.9;200.6;18.7;27.1;33.4;39.7;46.4;61.7
6549;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2018;260.7;24.9;35.3;45.8;55.3;65.2;87.2;214.5;19.3;26.8;33.6;40.2;47.0;63.4
6550;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2019;266.3;23.6;35.4;46.3;56.1;66.5;88.8;219.7;18.3;27.1;34.1;41.1;48.3;65.1
6551;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2020;204.9;21.0;30.1;39.9;48.9;57.6;76.2;164.4;16.6;23.2;29.5;35.7;41.7;55.5
6552;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2021;220.2;23.3;33.1;43.8;52.9;62.2;82.3;175.8;18.2;25.2;32.0;38.2;44.7;59.6
6553;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2022;237.1;23.2;31.9;41.6;50.6;59.7;80.3;189.6;18.3;24.3;30.5;36.8;43.2;58.4
6554;Contractsoort: bepaalde tijd;A-F Landbouw en nijverheid;2023;244.3;25.6;36.6;48.5;59.5;71.1;96.6;195.5;19.9;27.7;35.6;43.4;52.2;72.0
6555;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2009;31.8;4.1;5.9;7.8;9.7;12.0;16.1;20.2;2.4;3.5;4.7;5.8;7.2;9.6
6556;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2010;32.2;4.3;6.2;8.4;10.4;12.9;16.9;20.8;2.6;3.9;5.4;6.6;8.1;10.5
6557;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2011;33.2;4.8;6.9;8.9;10.9;13.5;17.5;21.9;3.2;4.6;5.9;7.2;8.7;11.2
6558;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2012;33.6;4.3;6.3;8.3;10.3;12.9;17.2;22.0;2.6;4.0;5.3;6.6;8.1;10.8
6559;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2013;34.5;4.2;6.1;8.2;10.2;12.8;17.5;22.9;2.8;4.1;5.5;6.8;8.4;11.4
6560;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2014;35.7;4.7;6.8;9.1;11.2;13.9;18.9;23.8;3.3;4.7;6.2;7.5;9.2;12.3
6561;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2015;34.1;4.4;6.5;8.8;10.9;13.5;18.4;22.5;3.2;4.6;6.2;7.5;9.1;12.1
6562;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2016;34.3;4.3;6.4;8.8;11.1;13.8;18.9;22.4;3.0;4.5;6.1;7.6;9.2;12.3
6563;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2017;35.0;4.3;6.6;10.0;12.5;15.5;20.3;23.3;3.0;4.6;6.8;8.5;10.3;13.3
6564;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2018;36.8;3.9;6.5;10.1;12.7;15.6;20.4;24.9;2.6;4.5;6.7;8.5;10.3;13.6
6565;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2019;37.7;3.6;6.5;10.3;13.1;16.1;21.0;25.8;2.5;4.6;7.0;8.9;10.9;14.2
6566;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2020;34.8;3.2;5.7;9.2;12.1;14.9;19.7;23.3;2.2;3.9;6.2;8.2;10.0;13.2
6567;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2021;36.5;3.6;6.2;10.2;13.0;15.8;20.8;24.3;2.4;4.3;6.7;8.6;10.4;13.8
6568;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2022;37.2;3.5;6.2;9.8;12.6;15.3;20.4;25.3;2.4;4.3;6.6;8.5;10.4;14.0
6569;Contractsoort: bepaalde tijd;A Landbouw, bosbouw en visserij;2023;36.4;3.8;6.8;10.8;13.8;16.6;21.8;25.1;2.6;4.7;7.3;9.4;11.5;15.2
6570;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2009;188.6;18.6;26.1;30.5;34.8;40.0;51.7;161.2;14.8;20.3;23.6;26.8;30.7;40.2
6571;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2010;183.4;18.3;26.9;31.6;35.9;41.6;53.5;156.3;14.6;20.9;24.5;27.7;31.9;41.4
6572;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2011;191.2;18.6;27.0;32.0;36.6;42.5;54.9;162.5;14.4;20.7;24.4;27.8;32.2;42.0
6573;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2012;196.2;18.7;28.6;33.3;37.6;43.3;55.5;166.3;14.3;21.7;25.2;28.3;32.4;42.1
6574;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2013;195.3;16.7;31.2;36.0;41.1;47.0;59.5;165.1;13.1;23.9;27.4;31.0;35.3;45.1
6575;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2014;195.2;18.0;33.9;38.8;43.9;49.7;62.8;164.3;14.1;26.0;29.6;33.2;37.3;47.4
6576;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2015;201.9;19.5;33.0;38.3;43.6;49.9;63.9;170.1;15.2;25.5;29.3;33.1;37.6;48.3
6577;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2016;203.8;19.3;29.6;35.0;40.8;47.3;62.1;172.0;15.4;23.2;26.9;31.0;35.6;47.0
6578;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2017;210.0;19.7;28.9;35.1;41.6;48.5;64.7;177.3;15.7;22.5;26.6;31.2;36.0;48.4
6579;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2018;223.9;21.0;28.8;35.8;42.6;49.6;66.8;189.5;16.7;22.4;27.0;31.7;36.7;49.9
6580;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2019;228.6;20.0;28.9;36.0;43.0;50.4;67.7;193.9;15.8;22.5;27.2;32.2;37.4;50.9
6581;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2020;170.2;17.8;24.5;30.7;36.8;42.8;56.5;141.0;14.4;19.3;23.3;27.5;31.7;42.2
6582;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2021;183.7;19.7;26.8;33.6;39.9;46.5;61.5;151.5;15.8;21.0;25.3;29.6;34.3;45.7
6583;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2022;199.9;19.7;25.7;31.9;38.0;44.4;59.9;164.4;15.9;20.0;23.9;28.2;32.7;44.4
6584;Contractsoort: bepaalde tijd;B-F Nijverheid en energie;2023;207.8;21.8;29.8;37.7;45.7;54.5;74.8;170.4;17.3;22.9;28.2;34.0;40.7;56.8
6585;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2009;130.0;15.6;22.4;26.2;29.7;34.0;42.9;109.7;12.4;17.5;20.3;22.8;26.0;33.1
6586;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2010;127.0;14.9;22.8;26.8;30.3;34.8;43.7;106.9;11.9;17.7;20.8;23.3;26.7;33.6
6587;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2011;133.2;15.2;22.7;27.0;30.6;35.3;44.5;111.6;11.8;17.4;20.6;23.3;26.7;33.8
6588;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2012;136.3;14.9;23.8;27.6;31.0;35.4;44.3;113.9;11.3;18.1;20.9;23.3;26.5;33.4
6589;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2013;139.5;13.1;26.6;30.5;34.6;39.3;48.7;116.3;10.2;20.2;23.1;26.0;29.4;36.6
6590;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2014;142.5;14.4;29.2;33.3;37.4;42.0;51.9;118.4;11.2;22.3;25.3;28.2;31.4;38.8
6591;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2015;147.1;15.6;28.0;32.4;36.7;41.7;52.4;122.3;12.1;21.6;24.7;27.7;31.3;39.2
6592;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2016;146.8;15.3;24.5;28.8;33.5;38.7;50.0;122.3;12.2;19.1;22.1;25.4;29.1;37.5
6593;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2017;147.3;15.4;23.1;28.0;33.1;38.5;50.7;122.6;12.2;17.9;21.2;24.7;28.5;37.5
6594;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2018;156.5;16.6;23.1;28.5;33.9;39.5;52.3;130.4;13.1;17.8;21.3;25.0;28.8;38.4
6595;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2019;159.4;15.5;22.7;28.2;33.7;39.2;51.8;133.3;12.2;17.5;21.0;24.8;28.6;38.1
6596;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2020;117.2;13.3;18.4;23.1;27.6;32.1;41.8;95.8;10.8;14.4;17.2;20.2;23.2;30.5
6597;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2021;125.7;14.6;19.9;25.1;29.8;34.6;45.3;102.0;11.7;15.4;18.5;21.6;24.9;32.7
6598;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2022;139.3;14.6;19.3;24.0;28.6;33.3;44.4;113.0;11.8;14.9;17.8;20.8;24.0;32.2
6599;Contractsoort: bepaalde tijd;B-E Nijverheid (geen bouw) en energie;2023;146.0;16.3;22.4;28.5;34.4;40.7;54.6;118.2;13.0;17.1;21.0;25.1;29.7;40.5
6600;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2009;0.8;0.0;0.0;0.1;0.1;0.1;0.1;0.7;0.0;0.0;0.0;0.1;0.1;0.1
6601;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2010;0.8;0.1;0.1;0.1;0.1;0.1;0.1;0.7;0.0;0.1;0.1;0.1;0.1;0.1
6602;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2011;0.8;0.1;0.1;0.1;0.1;0.1;0.1;0.8;0.0;0.1;0.1;0.1;0.1;0.1
6603;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2012;0.9;0.1;0.1;0.1;0.1;0.1;0.1;0.8;0.1;0.1;0.1;0.1;0.1;0.1
6604;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2013;1.2;0.1;0.1;0.1;0.1;0.2;0.2;1.1;0.1;0.1;0.1;0.1;0.1;0.2
6605;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2014;1.4;0.1;0.1;0.1;0.1;0.1;0.2;1.3;0.1;0.1;0.1;0.1;0.1;0.2
6606;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2015;1.5;0.1;0.1;0.1;0.1;0.2;0.2;1.4;0.1;0.1;0.1;0.1;0.1;0.2
6607;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2016;1.3;0.1;0.1;0.1;0.1;0.2;0.2;1.2;0.1;0.1;0.1;0.1;0.1;0.2
6608;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2017;1.0;0.1;0.1;0.1;0.1;0.1;0.1;0.9;0.1;0.1;0.1;0.1;0.1;0.1
6609;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2018;1.1;0.1;0.1;0.1;0.1;0.1;0.1;1.0;0.1;0.1;0.1;0.1;0.1;0.1
6610;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2019;1.1;0.1;0.1;0.1;0.1;0.1;0.2;1.0;0.1;0.1;0.1;0.1;0.1;0.1
6611;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2020;0.9;0.1;0.1;0.1;0.1;0.1;0.1;0.8;0.1;0.1;0.1;0.1;0.1;0.1
6612;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2021;0.9;0.1;0.1;0.1;0.1;0.1;0.1;0.8;0.1;0.1;0.1;0.1;0.1;0.1
6613;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2022;1.0;0.1;0.1;0.1;0.1;0.1;0.1;0.9;0.1;0.1;0.1;0.1;0.1;0.1
6614;Contractsoort: bepaalde tijd;B Delfstoffenwinning;2023;1.1;0.1;0.1;0.1;0.1;0.1;0.2;1.0;0.1;0.1;0.1;0.1;0.1;0.1
6615;Contractsoort: bepaalde tijd;C Industrie;2009;121.4;14.9;21.7;25.4;28.8;33.0;41.6;101.9;11.9;16.9;19.6;22.1;25.2;32.0
6616;Contractsoort: bepaalde tijd;C Industrie;2010;118.1;14.2;21.9;25.8;29.2;33.6;42.1;98.8;11.3;17.0;20.0;22.5;25.7;32.3
6617;Contractsoort: bepaalde tijd;C Industrie;2011;124.0;14.4;21.8;25.9;29.5;34.0;42.8;103.3;11.1;16.7;19.8;22.4;25.7;32.5
6618;Contractsoort: bepaalde tijd;C Industrie;2012;126.6;14.0;22.8;26.5;29.8;34.0;42.5;105.2;10.6;17.3;20.0;22.3;25.4;31.9
6619;Contractsoort: bepaalde tijd;C Industrie;2013;130.1;12.3;25.6;29.4;33.4;37.9;47.0;107.8;9.5;19.4;22.2;25.0;28.3;35.2
6620;Contractsoort: bepaalde tijd;C Industrie;2014;133.2;13.6;28.2;32.2;36.2;40.6;50.2;110.1;10.5;21.5;24.4;27.2;30.3;37.4
6621;Contractsoort: bepaalde tijd;C Industrie;2015;137.5;14.7;27.0;31.2;35.4;40.2;50.5;113.7;11.4;20.7;23.7;26.7;30.1;37.7
6622;Contractsoort: bepaalde tijd;C Industrie;2016;137.3;14.5;23.5;27.7;32.2;37.2;48.0;113.9;11.5;18.3;21.1;24.3;27.9;35.9
6623;Contractsoort: bepaalde tijd;C Industrie;2017;137.1;14.6;22.0;26.8;31.7;36.9;48.5;113.6;11.5;17.1;20.2;23.6;27.2;35.8
6624;Contractsoort: bepaalde tijd;C Industrie;2018;145.1;15.7;22.1;27.4;32.6;37.9;50.1;120.3;12.4;17.0;20.3;23.9;27.6;36.7
6625;Contractsoort: bepaalde tijd;C Industrie;2019;147.6;14.7;21.7;27.1;32.3;37.6;49.7;122.8;11.5;16.7;20.1;23.7;27.3;36.4
6626;Contractsoort: bepaalde tijd;C Industrie;2020;107.1;12.6;17.5;22.0;26.3;30.6;39.7;86.9;10.1;13.6;16.4;19.2;22.1;28.8
6627;Contractsoort: bepaalde tijd;C Industrie;2021;115.2;13.7;19.0;24.0;28.4;33.0;43.1;92.7;11.0;14.6;17.6;20.5;23.6;31.0
6628;Contractsoort: bepaalde tijd;C Industrie;2022;128.0;13.9;18.4;22.9;27.4;31.9;42.5;102.9;11.1;14.2;16.9;19.9;22.9;30.7
6629;Contractsoort: bepaalde tijd;C Industrie;2023;133.1;15.5;21.4;27.3;33.0;38.9;51.9;106.8;12.3;16.2;20.0;24.0;28.3;38.3
6630;Contractsoort: bepaalde tijd;D Energievoorziening;2009;2.6;0.2;0.2;0.3;0.3;0.3;0.3;2.4;0.2;0.2;0.2;0.3;0.3;0.3
6631;Contractsoort: bepaalde tijd;D Energievoorziening;2010;2.7;0.2;0.3;0.3;0.3;0.3;0.4;2.5;0.2;0.2;0.2;0.3;0.3;0.4
6632;Contractsoort: bepaalde tijd;D Energievoorziening;2011;2.8;0.3;0.4;0.4;0.4;0.4;0.5;2.5;0.3;0.3;0.3;0.3;0.3;0.4
6633;Contractsoort: bepaalde tijd;D Energievoorziening;2012;3.1;0.4;0.4;0.4;0.4;0.4;0.5;2.8;0.3;0.3;0.3;0.3;0.4;0.4
6634;Contractsoort: bepaalde tijd;D Energievoorziening;2013;3.1;0.3;0.4;0.4;0.4;0.4;0.5;2.8;0.3;0.3;0.3;0.3;0.4;0.5
6635;Contractsoort: bepaalde tijd;D Energievoorziening;2014;2.8;0.3;0.3;0.4;0.4;0.4;0.5;2.6;0.3;0.3;0.3;0.3;0.4;0.5
6636;Contractsoort: bepaalde tijd;D Energievoorziening;2015;2.9;0.3;0.3;0.4;0.4;0.4;0.5;2.5;0.2;0.3;0.3;0.3;0.4;0.4
6637;Contractsoort: bepaalde tijd;D Energievoorziening;2016;2.8;0.3;0.4;0.4;0.4;0.5;0.7;2.4;0.3;0.3;0.3;0.4;0.4;0.5
6638;Contractsoort: bepaalde tijd;D Energievoorziening;2017;3.3;0.3;0.4;0.4;0.5;0.5;0.7;2.9;0.3;0.3;0.3;0.4;0.4;0.5
6639;Contractsoort: bepaalde tijd;D Energievoorziening;2018;3.4;0.3;0.3;0.4;0.4;0.5;0.6;3.0;0.3;0.3;0.3;0.3;0.4;0.5
6640;Contractsoort: bepaalde tijd;D Energievoorziening;2019;3.6;0.3;0.3;0.4;0.5;0.5;0.6;3.1;0.3;0.3;0.3;0.3;0.4;0.5
6641;Contractsoort: bepaalde tijd;D Energievoorziening;2020;3.9;0.3;0.3;0.4;0.5;0.5;0.7;3.3;0.2;0.3;0.3;0.3;0.4;0.5
6642;Contractsoort: bepaalde tijd;D Energievoorziening;2021;4.0;0.3;0.4;0.4;0.5;0.6;0.7;3.6;0.3;0.3;0.3;0.4;0.4;0.5
6643;Contractsoort: bepaalde tijd;D Energievoorziening;2022;4.3;0.3;0.3;0.4;0.4;0.5;0.7;3.9;0.3;0.3;0.3;0.3;0.4;0.5
6644;Contractsoort: bepaalde tijd;D Energievoorziening;2023;5.4;0.3;0.4;0.4;0.5;0.6;0.9;4.8;0.3;0.3;0.4;0.4;0.5;0.7
6645;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2009;5.3;0.4;0.4;0.5;0.6;0.6;0.9;4.7;0.3;0.3;0.4;0.4;0.5;0.7
6646;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2010;5.4;0.5;0.5;0.6;0.7;0.8;1.0;4.9;0.4;0.4;0.5;0.5;0.6;0.9
6647;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2011;5.6;0.4;0.5;0.6;0.6;0.8;1.1;5.0;0.3;0.4;0.4;0.5;0.6;0.9
6648;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2012;5.8;0.5;0.6;0.6;0.7;0.9;1.1;5.1;0.4;0.4;0.5;0.5;0.7;0.9
6649;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2013;5.1;0.4;0.5;0.6;0.7;0.8;1.0;4.5;0.3;0.4;0.5;0.5;0.6;0.8
6650;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2014;5.0;0.4;0.5;0.6;0.7;0.8;1.0;4.5;0.3;0.4;0.5;0.6;0.7;0.8
6651;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2015;5.3;0.4;0.5;0.6;0.7;0.8;1.1;4.7;0.4;0.5;0.5;0.6;0.7;0.9
6652;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2016;5.4;0.4;0.5;0.6;0.7;0.9;1.2;4.7;0.4;0.4;0.5;0.6;0.7;0.9
6653;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2017;5.9;0.4;0.6;0.7;0.8;0.9;1.3;5.2;0.4;0.4;0.5;0.6;0.7;1.1
6654;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2018;6.9;0.5;0.6;0.7;0.8;1.0;1.4;6.2;0.4;0.5;0.6;0.7;0.8;1.1
6655;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2019;7.1;0.4;0.6;0.7;0.8;1.0;1.4;6.4;0.3;0.5;0.5;0.6;0.8;1.1
6656;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2020;5.4;0.4;0.5;0.6;0.7;0.9;1.3;4.8;0.3;0.4;0.5;0.6;0.7;1.1
6657;Contractsoort: bepaalde tijd;E Waterbedrijven en afvalbeheer;2021;5.6;0.4;0.6;0.7;0.7;0.9;1.3;5.0;0.4;0.5;0.5;0.6;0.7;1.1
