ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
2940;Totaal woningen;Kapelle;2010;1950.0;3450.0;;
2941;Totaal woningen;Kapelle;2011;1500.0;3450.0;;
2942;Totaal woningen;Kapelle;2012;1600.0;3250.0;;
2943;Totaal woningen;Kapelle;2013;1750.0;3250.0;;
2944;Totaal woningen;Kapelle;2014;1300.0;3050.0;;
2945;Totaal woningen;Kapelle;2015;1360.0;3000.0;;
2946;Totaal woningen;Kapelle;2016;1410.0;2920.0;;
2947;Totaal woningen;Kapelle;2017;1320.0;2800.0;;
2948;Totaal woningen;Kapelle;2018;1350.0;2770.0;;
2949;Totaal woningen;Kapelle;2019;1260.0;2720.0;;
2950;Totaal woningen;Kapelle;2020;1210.0;2700.0;;
2951;Totaal woningen;Kapelle;2021;1370.0;2970.0;2370.0;
2952;Totaal woningen;Kapelle;2022;1070.0;2760.0;1910.0;
2953;Totaal woningen;Kapelle;2023;910.0;2670.0;1590.0;
2954;Totaal woningen;Katwijk;2010;1700.0;3350.0;;
2955;Totaal woningen;Katwijk;2011;1350.0;3350.0;;
2956;Totaal woningen;Katwijk;2012;1450.0;3250.0;;
2957;Totaal woningen;Katwijk;2013;1550.0;3200.0;;
2958;Totaal woningen;Katwijk;2014;1150.0;3100.0;;
2959;Totaal woningen;Katwijk;2015;1200.0;3040.0;;
2960;Totaal woningen;Katwijk;2016;1250.0;3020.0;;
2961;Totaal woningen;Katwijk;2017;1190.0;2990.0;;
2962;Totaal woningen;Katwijk;2018;1190.0;2860.0;;
2963;Totaal woningen;Katwijk;2019;1110.0;2810.0;;
2964;Totaal woningen;Katwijk;2020;1040.0;2860.0;;
2965;Totaal woningen;Katwijk;2021;1170.0;2880.0;2640.0;
2966;Totaal woningen;Katwijk;2022;900.0;2680.0;2340.0;
2967;Totaal woningen;Katwijk;2023;780.0;2520.0;2050.0;
2968;Totaal woningen;Kerkrade;2010;2050.0;3250.0;;
2969;Totaal woningen;Kerkrade;2011;1600.0;3250.0;;
2970;Totaal woningen;Kerkrade;2012;1700.0;3200.0;;
2971;Totaal woningen;Kerkrade;2013;1800.0;3200.0;;
2972;Totaal woningen;Kerkrade;2014;1300.0;3000.0;;
2973;Totaal woningen;Kerkrade;2015;1370.0;2890.0;;
2974;Totaal woningen;Kerkrade;2016;1440.0;2850.0;;
2975;Totaal woningen;Kerkrade;2017;1420.0;2800.0;;
2976;Totaal woningen;Kerkrade;2018;1390.0;2750.0;;
2977;Totaal woningen;Kerkrade;2019;1290.0;2650.0;;
2978;Totaal woningen;Kerkrade;2020;1190.0;2640.0;;
2979;Totaal woningen;Kerkrade;2021;1360.0;2680.0;2250.0;
2980;Totaal woningen;Kerkrade;2022;1070.0;2560.0;2060.0;
2981;Totaal woningen;Kerkrade;2023;890.0;2500.0;1870.0;
2982;Totaal woningen;Koggenland;2010;2100.0;3850.0;;
2983;Totaal woningen;Koggenland;2011;1650.0;3800.0;;
2984;Totaal woningen;Koggenland;2012;1700.0;3700.0;;
2985;Totaal woningen;Koggenland;2013;1850.0;3550.0;;
2986;Totaal woningen;Koggenland;2014;1350.0;3400.0;;
2987;Totaal woningen;Koggenland;2015;1440.0;3330.0;;
2988;Totaal woningen;Koggenland;2016;1500.0;3240.0;;
2989;Totaal woningen;Koggenland;2017;1410.0;3170.0;;
2990;Totaal woningen;Koggenland;2018;1480.0;3060.0;;
2991;Totaal woningen;Koggenland;2019;1360.0;3120.0;;
2992;Totaal woningen;Koggenland;2020;1300.0;3110.0;;
2993;Totaal woningen;Koggenland;2021;1450.0;3190.0;2690.0;
2994;Totaal woningen;Koggenland;2022;1110.0;2960.0;2270.0;
2995;Totaal woningen;Koggenland;2023;940.0;2850.0;1960.0;
2996;Totaal woningen;Kollumerland en Nieuwkruisland;2010;2350.0;3150.0;;
2997;Totaal woningen;Kollumerland en Nieuwkruisland;2011;1800.0;3100.0;;
2998;Totaal woningen;Kollumerland en Nieuwkruisland;2012;1900.0;3100.0;;
2999;Totaal woningen;Kollumerland en Nieuwkruisland;2013;2000.0;2950.0;;
3000;Totaal woningen;Kollumerland en Nieuwkruisland;2014;1500.0;2850.0;;
3001;Totaal woningen;Kollumerland en Nieuwkruisland;2015;1610.0;2800.0;;
3002;Totaal woningen;Kollumerland en Nieuwkruisland;2016;1700.0;2690.0;;
3003;Totaal woningen;Kollumerland en Nieuwkruisland;2017;1600.0;2640.0;;
3004;Totaal woningen;Kollumerland en Nieuwkruisland;2018;1640.0;2580.0;;
3005;Totaal woningen;Kollumerland en Nieuwkruisland;2019;;;;
3006;Totaal woningen;Kollumerland en Nieuwkruisland;2020;;;;
3007;Totaal woningen;Kollumerland en Nieuwkruisland;2021;;;;
3008;Totaal woningen;Kollumerland en Nieuwkruisland;2022;;;;
3009;Totaal woningen;Kollumerland en Nieuwkruisland;2023;;;;
3010;Totaal woningen;Korendijk;2010;2150.0;3650.0;;
3011;Totaal woningen;Korendijk;2011;1700.0;3650.0;;
3012;Totaal woningen;Korendijk;2012;1750.0;3550.0;;
3013;Totaal woningen;Korendijk;2013;1850.0;3550.0;;
3014;Totaal woningen;Korendijk;2014;1350.0;3350.0;;
3015;Totaal woningen;Korendijk;2015;1410.0;3260.0;;
3016;Totaal woningen;Korendijk;2016;1470.0;3230.0;;
3017;Totaal woningen;Korendijk;2017;1410.0;3170.0;;
3018;Totaal woningen;Korendijk;2018;1460.0;3180.0;;
3019;Totaal woningen;Korendijk;2019;;;;
3020;Totaal woningen;Korendijk;2020;;;;
3021;Totaal woningen;Korendijk;2021;;;;
3022;Totaal woningen;Korendijk;2022;;;;
3023;Totaal woningen;Korendijk;2023;;;;
3024;Totaal woningen;Krimpen aan den IJssel;2010;2000.0;3350.0;;
3025;Totaal woningen;Krimpen aan den IJssel;2011;1500.0;3250.0;;
3026;Totaal woningen;Krimpen aan den IJssel;2012;1600.0;3200.0;;
3027;Totaal woningen;Krimpen aan den IJssel;2013;1700.0;3200.0;;
3028;Totaal woningen;Krimpen aan den IJssel;2014;1250.0;3050.0;;
3029;Totaal woningen;Krimpen aan den IJssel;2015;1310.0;3000.0;;
3030;Totaal woningen;Krimpen aan den IJssel;2016;1360.0;2990.0;;
3031;Totaal woningen;Krimpen aan den IJssel;2017;1300.0;2920.0;;
3032;Totaal woningen;Krimpen aan den IJssel;2018;1290.0;2830.0;;
3033;Totaal woningen;Krimpen aan den IJssel;2019;1190.0;2760.0;;
3034;Totaal woningen;Krimpen aan den IJssel;2020;1120.0;2810.0;;
3035;Totaal woningen;Krimpen aan den IJssel;2021;1240.0;2870.0;2620.0;
3036;Totaal woningen;Krimpen aan den IJssel;2022;950.0;2670.0;2300.0;
3037;Totaal woningen;Krimpen aan den IJssel;2023;820.0;2520.0;1980.0;
3038;Totaal woningen;Krimpenerwaard;2010;;;;
3039;Totaal woningen;Krimpenerwaard;2011;;;;
3040;Totaal woningen;Krimpenerwaard;2012;;;;
3041;Totaal woningen;Krimpenerwaard;2013;;;;
3042;Totaal woningen;Krimpenerwaard;2014;;;;
3043;Totaal woningen;Krimpenerwaard;2015;1400.0;3070.0;;
3044;Totaal woningen;Krimpenerwaard;2016;1460.0;3030.0;;
3045;Totaal woningen;Krimpenerwaard;2017;1380.0;3000.0;;
3046;Totaal woningen;Krimpenerwaard;2018;1400.0;2970.0;;
3047;Totaal woningen;Krimpenerwaard;2019;1300.0;2890.0;;
3048;Totaal woningen;Krimpenerwaard;2020;1230.0;2930.0;;
3049;Totaal woningen;Krimpenerwaard;2021;1390.0;2990.0;2700.0;
3050;Totaal woningen;Krimpenerwaard;2022;1060.0;2810.0;2360.0;
3051;Totaal woningen;Krimpenerwaard;2023;890.0;2660.0;1990.0;
3052;Totaal woningen;Laarbeek;2010;2250.0;4000.0;;
3053;Totaal woningen;Laarbeek;2011;1750.0;4000.0;;
3054;Totaal woningen;Laarbeek;2012;1800.0;3850.0;;
3055;Totaal woningen;Laarbeek;2013;1950.0;3800.0;;
3056;Totaal woningen;Laarbeek;2014;1450.0;3650.0;;
3057;Totaal woningen;Laarbeek;2015;1560.0;3590.0;;
3058;Totaal woningen;Laarbeek;2016;1610.0;3550.0;;
3059;Totaal woningen;Laarbeek;2017;1570.0;3440.0;;
3060;Totaal woningen;Laarbeek;2018;1580.0;3440.0;;
3061;Totaal woningen;Laarbeek;2019;1460.0;3340.0;;
3062;Totaal woningen;Laarbeek;2020;1360.0;3300.0;;
3063;Totaal woningen;Laarbeek;2021;1550.0;3350.0;2780.0;
3064;Totaal woningen;Laarbeek;2022;1200.0;3140.0;2350.0;
3065;Totaal woningen;Laarbeek;2023;990.0;2990.0;1940.0;
3066;Totaal woningen;Land van Cuijk;2010;;;;
3067;Totaal woningen;Land van Cuijk;2011;;;;
3068;Totaal woningen;Land van Cuijk;2012;;;;
3069;Totaal woningen;Land van Cuijk;2013;;;;
3070;Totaal woningen;Land van Cuijk;2014;;;;
3071;Totaal woningen;Land van Cuijk;2015;;;;
3072;Totaal woningen;Land van Cuijk;2016;;;;
3073;Totaal woningen;Land van Cuijk;2017;;;;
3074;Totaal woningen;Land van Cuijk;2018;;;;
3075;Totaal woningen;Land van Cuijk;2019;;;;
3076;Totaal woningen;Land van Cuijk;2020;;;;
3077;Totaal woningen;Land van Cuijk;2021;;;;
3078;Totaal woningen;Land van Cuijk;2022;1190.0;3040.0;2290.0;
3079;Totaal woningen;Land van Cuijk;2023;970.0;2900.0;1900.0;
3080;Totaal woningen;Landerd;2010;2350.0;4250.0;;
3081;Totaal woningen;Landerd;2011;1850.0;4250.0;;
3082;Totaal woningen;Landerd;2012;1950.0;4150.0;;
3083;Totaal woningen;Landerd;2013;2050.0;4150.0;;
3084;Totaal woningen;Landerd;2014;1550.0;3950.0;;
3085;Totaal woningen;Landerd;2015;1690.0;3850.0;;
3086;Totaal woningen;Landerd;2016;1750.0;3820.0;;
3087;Totaal woningen;Landerd;2017;1690.0;3750.0;;
3088;Totaal woningen;Landerd;2018;1690.0;3700.0;;
3089;Totaal woningen;Landerd;2019;1570.0;3540.0;;
3090;Totaal woningen;Landerd;2020;1470.0;3510.0;;
3091;Totaal woningen;Landerd;2021;1680.0;3570.0;2970.0;
3092;Totaal woningen;Landerd;2022;;;;
3093;Totaal woningen;Landerd;2023;;;;
3094;Totaal woningen;Landgraaf;2010;2150.0;3550.0;;
3095;Totaal woningen;Landgraaf;2011;1600.0;3450.0;;
3096;Totaal woningen;Landgraaf;2012;1700.0;3400.0;;
3097;Totaal woningen;Landgraaf;2013;1800.0;3300.0;;
3098;Totaal woningen;Landgraaf;2014;1350.0;3200.0;;
3099;Totaal woningen;Landgraaf;2015;1430.0;3140.0;;
3100;Totaal woningen;Landgraaf;2016;1500.0;3030.0;;
3101;Totaal woningen;Landgraaf;2017;1440.0;2950.0;;
3102;Totaal woningen;Landgraaf;2018;1430.0;2900.0;;
3103;Totaal woningen;Landgraaf;2019;1340.0;2820.0;;
3104;Totaal woningen;Landgraaf;2020;1250.0;2830.0;;
3105;Totaal woningen;Landgraaf;2021;1430.0;2870.0;2360.0;
3106;Totaal woningen;Landgraaf;2022;1100.0;2740.0;2120.0;
3107;Totaal woningen;Landgraaf;2023;910.0;2670.0;1890.0;
3108;Totaal woningen;Landsmeer;2010;2150.0;3750.0;;
3109;Totaal woningen;Landsmeer;2011;1700.0;3700.0;;
3110;Totaal woningen;Landsmeer;2012;1800.0;3650.0;;
3111;Totaal woningen;Landsmeer;2013;1900.0;3550.0;;
3112;Totaal woningen;Landsmeer;2014;1450.0;3450.0;;
3113;Totaal woningen;Landsmeer;2015;1490.0;3390.0;;
3114;Totaal woningen;Landsmeer;2016;1540.0;3300.0;;
3115;Totaal woningen;Landsmeer;2017;1480.0;3230.0;;
3116;Totaal woningen;Landsmeer;2018;1500.0;3160.0;;
3117;Totaal woningen;Landsmeer;2019;1410.0;3190.0;;
3118;Totaal woningen;Landsmeer;2020;1320.0;3180.0;;
3119;Totaal woningen;Landsmeer;2021;1480.0;3270.0;2860.0;
3120;Totaal woningen;Landsmeer;2022;1140.0;3050.0;2540.0;
3121;Totaal woningen;Landsmeer;2023;980.0;2860.0;2220.0;
3122;Totaal woningen;Langedijk;2010;1850.0;3750.0;;9.0
3123;Totaal woningen;Langedijk;2011;1450.0;3750.0;;9.0
3124;Totaal woningen;Langedijk;2012;1550.0;3600.0;;8.5
3125;Totaal woningen;Langedijk;2013;1650.0;3450.0;;8.7
3126;Totaal woningen;Langedijk;2014;1200.0;3300.0;;8.3
3127;Totaal woningen;Langedijk;2015;1250.0;3180.0;;10.4
3128;Totaal woningen;Langedijk;2016;1290.0;3090.0;;10.4
3129;Totaal woningen;Langedijk;2017;1240.0;3030.0;;10.3
3130;Totaal woningen;Langedijk;2018;1270.0;2900.0;;
3131;Totaal woningen;Langedijk;2019;1170.0;2950.0;;10.8
3132;Totaal woningen;Langedijk;2020;1120.0;2990.0;;10.9
3133;Totaal woningen;Langedijk;2021;1280.0;3040.0;2520.0;11.3
3134;Totaal woningen;Langedijk;2022;;;;
3135;Totaal woningen;Langedijk;2023;;;;
3136;Totaal woningen;Lansingerland;2010;1750.0;3850.0;;5.0
3137;Totaal woningen;Lansingerland;2011;1350.0;3800.0;;
3138;Totaal woningen;Lansingerland;2012;1450.0;3750.0;;
3139;Totaal woningen;Lansingerland;2013;1550.0;3700.0;;
3140;Totaal woningen;Lansingerland;2014;1150.0;3550.0;;
3141;Totaal woningen;Lansingerland;2015;1160.0;3480.0;;5.5
3142;Totaal woningen;Lansingerland;2016;1230.0;3400.0;;5.2
3143;Totaal woningen;Lansingerland;2017;1190.0;3380.0;;5.1
3144;Totaal woningen;Lansingerland;2018;1200.0;3300.0;;
3145;Totaal woningen;Lansingerland;2019;1130.0;3200.0;;4.5
3146;Totaal woningen;Lansingerland;2020;1060.0;3210.0;;5.0
3147;Totaal woningen;Lansingerland;2021;1190.0;3250.0;2840.0;4.6
3148;Totaal woningen;Lansingerland;2022;920.0;3050.0;2440.0;4.0
3149;Totaal woningen;Lansingerland;2023;790.0;2840.0;2020.0;4.0
3150;Totaal woningen;Laren (NH.);2010;3100.0;3950.0;;
3151;Totaal woningen;Laren (NH.);2011;2400.0;3900.0;;
3152;Totaal woningen;Laren (NH.);2012;2600.0;4000.0;;
3153;Totaal woningen;Laren (NH.);2013;2800.0;3950.0;;
3154;Totaal woningen;Laren (NH.);2014;2050.0;3800.0;;
3155;Totaal woningen;Laren (NH.);2015;2270.0;3880.0;;
3156;Totaal woningen;Laren (NH.);2016;2350.0;3790.0;;
3157;Totaal woningen;Laren (NH.);2017;2250.0;3760.0;;
3158;Totaal woningen;Laren (NH.);2018;2240.0;3690.0;;
3159;Totaal woningen;Laren (NH.);2019;2080.0;3610.0;;
3160;Totaal woningen;Laren (NH.);2020;1830.0;3560.0;;
3161;Totaal woningen;Laren (NH.);2021;2120.0;3710.0;3600.0;
3162;Totaal woningen;Laren (NH.);2022;1650.0;3520.0;3350.0;
3163;Totaal woningen;Laren (NH.);2023;1420.0;3340.0;3050.0;
3164;Totaal woningen;Leek;2010;2400.0;3550.0;;
3165;Totaal woningen;Leek;2011;1900.0;3550.0;;
3166;Totaal woningen;Leek;2012;2000.0;3500.0;;
3167;Totaal woningen;Leek;2013;2100.0;3400.0;;
3168;Totaal woningen;Leek;2014;1550.0;3250.0;;
3169;Totaal woningen;Leek;2015;1650.0;3140.0;;
3170;Totaal woningen;Leek;2016;1750.0;3100.0;;
3171;Totaal woningen;Leek;2017;1640.0;3070.0;;
3172;Totaal woningen;Leek;2018;1650.0;2930.0;;
3173;Totaal woningen;Leek;2019;;;;
3174;Totaal woningen;Leek;2020;;;;
3175;Totaal woningen;Leek;2021;;;;
3176;Totaal woningen;Leek;2022;;;;
3177;Totaal woningen;Leek;2023;;;;
3178;Totaal woningen;Leerdam;2010;1950.0;3300.0;;
3179;Totaal woningen;Leerdam;2011;1500.0;3250.0;;
3180;Totaal woningen;Leerdam;2012;1600.0;3150.0;;
3181;Totaal woningen;Leerdam;2013;1650.0;3100.0;;
3182;Totaal woningen;Leerdam;2014;1150.0;3000.0;;
3183;Totaal woningen;Leerdam;2015;1250.0;2990.0;;
3184;Totaal woningen;Leerdam;2016;1290.0;2870.0;;
3185;Totaal woningen;Leerdam;2017;1230.0;2880.0;;
3186;Totaal woningen;Leerdam;2018;1270.0;2780.0;;
3187;Totaal woningen;Leerdam;2019;;;;
3188;Totaal woningen;Leerdam;2020;;;;
3189;Totaal woningen;Leerdam;2021;;;;
3190;Totaal woningen;Leerdam;2022;;;;
3191;Totaal woningen;Leerdam;2023;;;;
3192;Totaal woningen;Leeuwarden;2010;1750.0;2700.0;;
3193;Totaal woningen;Leeuwarden;2011;1350.0;2650.0;;
3194;Totaal woningen;Leeuwarden;2012;1450.0;2650.0;;
3195;Totaal woningen;Leeuwarden;2013;1550.0;2600.0;;
3196;Totaal woningen;Leeuwarden;2014;1150.0;2500.0;;
3197;Totaal woningen;Leeuwarden;2015;1200.0;2460.0;;3.1
3198;Totaal woningen;Leeuwarden;2016;1260.0;2360.0;;
3199;Totaal woningen;Leeuwarden;2017;1190.0;2290.0;;3.0
3200;Totaal woningen;Leeuwarden;2018;1260.0;2230.0;;
3201;Totaal woningen;Leeuwarden;2019;1160.0;2260.0;;
3202;Totaal woningen;Leeuwarden;2020;1110.0;2310.0;;3.3
3203;Totaal woningen;Leeuwarden;2021;1220.0;2370.0;2030.0;3.3
3204;Totaal woningen;Leeuwarden;2022;940.0;2250.0;1830.0;4.2
3205;Totaal woningen;Leeuwarden;2023;800.0;2160.0;1640.0;3.9
3206;Totaal woningen;Leeuwarderadeel;2010;2150.0;3250.0;;
3207;Totaal woningen;Leeuwarderadeel;2011;1750.0;3250.0;;
3208;Totaal woningen;Leeuwarderadeel;2012;1800.0;3100.0;;
3209;Totaal woningen;Leeuwarderadeel;2013;1900.0;3000.0;;
3210;Totaal woningen;Leeuwarderadeel;2014;1450.0;2850.0;;
3211;Totaal woningen;Leeuwarderadeel;2015;1490.0;2800.0;;
3212;Totaal woningen;Leeuwarderadeel;2016;1570.0;2690.0;;
3213;Totaal woningen;Leeuwarderadeel;2017;1470.0;2590.0;;
3214;Totaal woningen;Leeuwarderadeel;2018;;;;
3215;Totaal woningen;Leeuwarderadeel;2019;;;;
3216;Totaal woningen;Leeuwarderadeel;2020;;;;
3217;Totaal woningen;Leeuwarderadeel;2021;;;;
3218;Totaal woningen;Leeuwarderadeel;2022;;;;
3219;Totaal woningen;Leeuwarderadeel;2023;;;;
3220;Totaal woningen;Leiden;2010;1400.0;2850.0;;14.0
3221;Totaal woningen;Leiden;2011;1100.0;2850.0;;14.0
3222;Totaal woningen;Leiden;2012;1150.0;2750.0;;15.1
3223;Totaal woningen;Leiden;2013;1250.0;2700.0;;15.0
3224;Totaal woningen;Leiden;2014;900.0;2650.0;;14.1
3225;Totaal woningen;Leiden;2015;920.0;2580.0;;17.7
3226;Totaal woningen;Leiden;2016;950.0;2510.0;;17.6
3227;Totaal woningen;Leiden;2017;920.0;2450.0;;17.2
3228;Totaal woningen;Leiden;2018;930.0;2350.0;;
3229;Totaal woningen;Leiden;2019;830.0;2310.0;;21.0
3230;Totaal woningen;Leiden;2020;820.0;2360.0;;21.2
3231;Totaal woningen;Leiden;2021;920.0;2400.0;2260.0;20.8
3232;Totaal woningen;Leiden;2022;710.0;2230.0;2070.0;20.7
3233;Totaal woningen;Leiden;2023;610.0;2080.0;1870.0;20.8
3234;Totaal woningen;Leiderdorp;2010;1700.0;3300.0;;
3235;Totaal woningen;Leiderdorp;2011;1350.0;3300.0;;
3236;Totaal woningen;Leiderdorp;2012;1350.0;3250.0;;
3237;Totaal woningen;Leiderdorp;2013;1500.0;3200.0;;
3238;Totaal woningen;Leiderdorp;2014;1100.0;3100.0;;
3239;Totaal woningen;Leiderdorp;2015;1150.0;3020.0;;5.8
3240;Totaal woningen;Leiderdorp;2016;1180.0;2940.0;;5.7
3241;Totaal woningen;Leiderdorp;2017;1140.0;2880.0;;5.7
3242;Totaal woningen;Leiderdorp;2018;1140.0;2820.0;;
3243;Totaal woningen;Leiderdorp;2019;1070.0;2770.0;;7.2
3244;Totaal woningen;Leiderdorp;2020;1020.0;2790.0;;7.2
3245;Totaal woningen;Leiderdorp;2021;1120.0;2790.0;2530.0;8.4
3246;Totaal woningen;Leiderdorp;2022;870.0;2570.0;2230.0;10.3
3247;Totaal woningen;Leiderdorp;2023;740.0;2380.0;1950.0;10.6
3248;Totaal woningen;Leidschendam-Voorburg;2010;1800.0;2900.0;;
3249;Totaal woningen;Leidschendam-Voorburg;2011;1400.0;2850.0;;
3250;Totaal woningen;Leidschendam-Voorburg;2012;1450.0;2800.0;;
3251;Totaal woningen;Leidschendam-Voorburg;2013;1550.0;2800.0;;
3252;Totaal woningen;Leidschendam-Voorburg;2014;1150.0;2650.0;;
3253;Totaal woningen;Leidschendam-Voorburg;2015;1250.0;2630.0;;
3254;Totaal woningen;Leidschendam-Voorburg;2016;1300.0;2610.0;;
3255;Totaal woningen;Leidschendam-Voorburg;2017;1230.0;2570.0;;
3256;Totaal woningen;Leidschendam-Voorburg;2018;1250.0;2550.0;;
3257;Totaal woningen;Leidschendam-Voorburg;2019;1180.0;2480.0;;
3258;Totaal woningen;Leidschendam-Voorburg;2020;1120.0;2500.0;;
3259;Totaal woningen;Leidschendam-Voorburg;2021;1270.0;2560.0;2430.0;
3260;Totaal woningen;Leidschendam-Voorburg;2022;980.0;2400.0;2220.0;
3261;Totaal woningen;Leidschendam-Voorburg;2023;860.0;2260.0;2000.0;
3262;Totaal woningen;Lelystad;2010;1200.0;3650.0;;12.0
3263;Totaal woningen;Lelystad;2011;1150.0;3500.0;;15.0
3264;Totaal woningen;Lelystad;2012;1200.0;3450.0;;15.7
3265;Totaal woningen;Lelystad;2013;1300.0;3400.0;;15.4
3266;Totaal woningen;Lelystad;2014;950.0;3300.0;;15.5
3267;Totaal woningen;Lelystad;2015;860.0;3230.0;;15.6
3268;Totaal woningen;Lelystad;2016;1100.0;3070.0;;15.5
3269;Totaal woningen;Lelystad;2017;1060.0;2980.0;;15.6
3270;Totaal woningen;Lelystad;2018;1070.0;2880.0;;
3271;Totaal woningen;Lelystad;2019;1000.0;2910.0;;15.9
3272;Totaal woningen;Lelystad;2020;950.0;2940.0;;16.0
3273;Totaal woningen;Lelystad;2021;1080.0;2990.0;2610.0;16.1
3274;Totaal woningen;Lelystad;2022;840.0;2850.0;2330.0;14.4
3275;Totaal woningen;Lelystad;2023;710.0;2710.0;2030.0;14.3
3276;Totaal woningen;Lemsterland;2010;2100.0;3300.0;;
3277;Totaal woningen;Lemsterland;2011;1650.0;3350.0;;
3278;Totaal woningen;Lemsterland;2012;1700.0;3200.0;;
3279;Totaal woningen;Lemsterland;2013;1850.0;3150.0;;
3280;Totaal woningen;Lemsterland;2014;;;;
3281;Totaal woningen;Lemsterland;2015;;;;
3282;Totaal woningen;Lemsterland;2016;;;;
3283;Totaal woningen;Lemsterland;2017;;;;
3284;Totaal woningen;Lemsterland;2018;;;;
3285;Totaal woningen;Lemsterland;2019;;;;
3286;Totaal woningen;Lemsterland;2020;;;;
3287;Totaal woningen;Lemsterland;2021;;;;
3288;Totaal woningen;Lemsterland;2022;;;;
3289;Totaal woningen;Lemsterland;2023;;;;
3290;Totaal woningen;Leudal;2010;2450.0;4150.0;;
3291;Totaal woningen;Leudal;2011;1850.0;4050.0;;
3292;Totaal woningen;Leudal;2012;1950.0;4000.0;;
3293;Totaal woningen;Leudal;2013;2100.0;3950.0;;
3294;Totaal woningen;Leudal;2014;1550.0;3750.0;;
3295;Totaal woningen;Leudal;2015;1650.0;3640.0;;
3296;Totaal woningen;Leudal;2016;1730.0;3580.0;;
3297;Totaal woningen;Leudal;2017;1710.0;3580.0;;
3298;Totaal woningen;Leudal;2018;1660.0;3460.0;;
3299;Totaal woningen;Leudal;2019;1550.0;3350.0;;
3300;Totaal woningen;Leudal;2020;1450.0;3340.0;;
3301;Totaal woningen;Leudal;2021;1630.0;3380.0;2690.0;
3302;Totaal woningen;Leudal;2022;1270.0;3200.0;2290.0;
3303;Totaal woningen;Leudal;2023;1020.0;3060.0;1890.0;
3304;Totaal woningen;Leusden;2010;2050.0;3750.0;;
3305;Totaal woningen;Leusden;2011;1600.0;3700.0;;
3306;Totaal woningen;Leusden;2012;1650.0;3600.0;;
3307;Totaal woningen;Leusden;2013;1700.0;3500.0;;
3308;Totaal woningen;Leusden;2014;1300.0;3400.0;;
3309;Totaal woningen;Leusden;2015;1400.0;3270.0;;
3310;Totaal woningen;Leusden;2016;1460.0;3200.0;;
3311;Totaal woningen;Leusden;2017;1430.0;3130.0;;
3312;Totaal woningen;Leusden;2018;1380.0;3060.0;;
3313;Totaal woningen;Leusden;2019;1280.0;2940.0;;
3314;Totaal woningen;Leusden;2020;1210.0;2970.0;;
3315;Totaal woningen;Leusden;2021;1350.0;3030.0;2580.0;
3316;Totaal woningen;Leusden;2022;1050.0;2820.0;2200.0;
3317;Totaal woningen;Leusden;2023;870.0;2670.0;1850.0;
3318;Totaal woningen;Liesveld;2010;2150.0;3650.0;;
3319;Totaal woningen;Liesveld;2011;1650.0;3550.0;;
3320;Totaal woningen;Liesveld;2012;1700.0;3450.0;;
3321;Totaal woningen;Liesveld;2013;;;;
3322;Totaal woningen;Liesveld;2014;;;;
3323;Totaal woningen;Liesveld;2015;;;;
3324;Totaal woningen;Liesveld;2016;;;;
3325;Totaal woningen;Liesveld;2017;;;;
3326;Totaal woningen;Liesveld;2018;;;;
3327;Totaal woningen;Liesveld;2019;;;;
3328;Totaal woningen;Liesveld;2020;;;;
3329;Totaal woningen;Liesveld;2021;;;;
3330;Totaal woningen;Liesveld;2022;;;;
3331;Totaal woningen;Liesveld;2023;;;;
3332;Totaal woningen;Lingewaal;2010;2200.0;3950.0;;
3333;Totaal woningen;Lingewaal;2011;1750.0;3900.0;;
3334;Totaal woningen;Lingewaal;2012;1800.0;3800.0;;
3335;Totaal woningen;Lingewaal;2013;1900.0;3750.0;;
3336;Totaal woningen;Lingewaal;2014;1400.0;3550.0;;
3337;Totaal woningen;Lingewaal;2015;1500.0;3580.0;;
3338;Totaal woningen;Lingewaal;2016;1520.0;3420.0;;
3339;Totaal woningen;Lingewaal;2017;1470.0;3310.0;;
3340;Totaal woningen;Lingewaal;2018;1480.0;3250.0;;
3341;Totaal woningen;Lingewaal;2019;;;;
3342;Totaal woningen;Lingewaal;2020;;;;
3343;Totaal woningen;Lingewaal;2021;;;;
3344;Totaal woningen;Lingewaal;2022;;;;
3345;Totaal woningen;Lingewaal;2023;;;;
3346;Totaal woningen;Lingewaard;2010;2050.0;3750.0;;
3347;Totaal woningen;Lingewaard;2011;1650.0;3750.0;;
3348;Totaal woningen;Lingewaard;2012;1700.0;3650.0;;
3349;Totaal woningen;Lingewaard;2013;1850.0;3600.0;;
3350;Totaal woningen;Lingewaard;2014;1350.0;3450.0;;
3351;Totaal woningen;Lingewaard;2015;1440.0;3350.0;;
3352;Totaal woningen;Lingewaard;2016;1490.0;3230.0;;
3353;Totaal woningen;Lingewaard;2017;1460.0;3140.0;;
3354;Totaal woningen;Lingewaard;2018;1460.0;3040.0;;
3355;Totaal woningen;Lingewaard;2019;1360.0;3050.0;;
3356;Totaal woningen;Lingewaard;2020;1270.0;3100.0;;
3357;Totaal woningen;Lingewaard;2021;1430.0;3120.0;2560.0;
3358;Totaal woningen;Lingewaard;2022;1120.0;2920.0;2160.0;
3359;Totaal woningen;Lingewaard;2023;910.0;2810.0;1830.0;
3360;Totaal woningen;Lisse;2010;1800.0;3400.0;;
