ID;Vervoerstromen;Landen;SoortLading;Perioden;BrutoplusgewichtOvergeslagenGoederen_1
1453;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Totaal lading;2019;84
1454;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Totaal lading;2020;39
1455;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Totaal lading;2021;38
1456;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Totaal lading;2022;61
1457;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Totaal lading;2023;78
1458;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2015;0
1459;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2016;0
1460;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2017;0
1461;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2018;0
1462;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2019;0
1463;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2020;0
1464;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2021;0
1465;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2022;0
1466;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Droge bulk lading;2023;0
1467;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2015;0
1468;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2016;0
1469;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2017;0
1470;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2018;0
1471;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2019;0
1472;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2020;0
1473;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2021;0
1474;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2022;0
1475;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Natte bulk lading;2023;0
1476;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2015;31
1477;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2016;16
1478;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2017;35
1479;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2018;77
1480;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2019;84
1481;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2020;39
1482;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2021;38
1483;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2022;61
1484;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Containers;2023;78
1485;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2015;0
1486;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2016;0
1487;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2017;0
1488;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2018;0
1489;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2019;0
1490;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2020;0
1491;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2021;0
1492;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2022;0
1493;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Roro-eenheden;2023;0
1494;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2015;0
1495;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2016;0
1496;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2017;0
1497;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2018;0
1498;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2019;0
1499;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2020;0
1500;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2021;0
1501;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2022;0
1502;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Stukgoederen/Overig;2023;0
1503;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2015;0
1504;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2016;0
1505;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2017;0
1506;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2018;0
1507;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2019;0
1508;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2020;0
1509;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2021;0
1510;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2022;0
1511;Aanvoer naar Nederland;Niet nader bepaalde landen EU;Onbekende verschijningsvorm;2023;0
1512;Aanvoer naar Nederland;Afrika;Totaal lading;2015;53537
1513;Aanvoer naar Nederland;Afrika;Totaal lading;2016;41166
1514;Aanvoer naar Nederland;Afrika;Totaal lading;2017;41793
1515;Aanvoer naar Nederland;Afrika;Totaal lading;2018;40547
1516;Aanvoer naar Nederland;Afrika;Totaal lading;2019;39288
1517;Aanvoer naar Nederland;Afrika;Totaal lading;2020;37143
1518;Aanvoer naar Nederland;Afrika;Totaal lading;2021;38192
1519;Aanvoer naar Nederland;Afrika;Totaal lading;2022;51360
1520;Aanvoer naar Nederland;Afrika;Totaal lading;2023;50176
1521;Aanvoer naar Nederland;Afrika;Droge bulk lading;2015;10169
1522;Aanvoer naar Nederland;Afrika;Droge bulk lading;2016;8619
1523;Aanvoer naar Nederland;Afrika;Droge bulk lading;2017;10935
1524;Aanvoer naar Nederland;Afrika;Droge bulk lading;2018;10082
1525;Aanvoer naar Nederland;Afrika;Droge bulk lading;2019;8299
1526;Aanvoer naar Nederland;Afrika;Droge bulk lading;2020;7294
1527;Aanvoer naar Nederland;Afrika;Droge bulk lading;2021;12421
1528;Aanvoer naar Nederland;Afrika;Droge bulk lading;2022;16909
1529;Aanvoer naar Nederland;Afrika;Droge bulk lading;2023;13444
1530;Aanvoer naar Nederland;Afrika;Natte bulk lading;2015;39140
1531;Aanvoer naar Nederland;Afrika;Natte bulk lading;2016;28842
1532;Aanvoer naar Nederland;Afrika;Natte bulk lading;2017;26583
1533;Aanvoer naar Nederland;Afrika;Natte bulk lading;2018;25769
1534;Aanvoer naar Nederland;Afrika;Natte bulk lading;2019;26363
1535;Aanvoer naar Nederland;Afrika;Natte bulk lading;2020;25218
1536;Aanvoer naar Nederland;Afrika;Natte bulk lading;2021;20040
1537;Aanvoer naar Nederland;Afrika;Natte bulk lading;2022;28928
1538;Aanvoer naar Nederland;Afrika;Natte bulk lading;2023;31248
1539;Aanvoer naar Nederland;Afrika;Containers;2015;3251
1540;Aanvoer naar Nederland;Afrika;Containers;2016;2975
1541;Aanvoer naar Nederland;Afrika;Containers;2017;3462
1542;Aanvoer naar Nederland;Afrika;Containers;2018;3814
1543;Aanvoer naar Nederland;Afrika;Containers;2019;3786
1544;Aanvoer naar Nederland;Afrika;Containers;2020;3845
1545;Aanvoer naar Nederland;Afrika;Containers;2021;4908
1546;Aanvoer naar Nederland;Afrika;Containers;2022;4409
1547;Aanvoer naar Nederland;Afrika;Containers;2023;4574
1548;Aanvoer naar Nederland;Afrika;Roro-eenheden;2015;1
1549;Aanvoer naar Nederland;Afrika;Roro-eenheden;2016;0
1550;Aanvoer naar Nederland;Afrika;Roro-eenheden;2017;3
1551;Aanvoer naar Nederland;Afrika;Roro-eenheden;2018;0
1552;Aanvoer naar Nederland;Afrika;Roro-eenheden;2019;3
1553;Aanvoer naar Nederland;Afrika;Roro-eenheden;2020;0
1554;Aanvoer naar Nederland;Afrika;Roro-eenheden;2021;0
1555;Aanvoer naar Nederland;Afrika;Roro-eenheden;2022;6
1556;Aanvoer naar Nederland;Afrika;Roro-eenheden;2023;17
1557;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2015;971
1558;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2016;727
1559;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2017;797
1560;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2018;875
1561;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2019;838
1562;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2020;780
1563;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2021;815
1564;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2022;1090
1565;Aanvoer naar Nederland;Afrika;Stukgoederen/Overig;2023;889
1566;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2015;6
1567;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2016;3
1568;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2017;13
1569;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2018;6
1570;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2019;0
1571;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2020;5
1572;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2021;8
1573;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2022;19
1574;Aanvoer naar Nederland;Afrika;Onbekende verschijningsvorm;2023;5
1575;Aanvoer naar Nederland;Amerika;Totaal lading;2015;100856
1576;Aanvoer naar Nederland;Amerika;Totaal lading;2016;95424
1577;Aanvoer naar Nederland;Amerika;Totaal lading;2017;87129
1578;Aanvoer naar Nederland;Amerika;Totaal lading;2018;93714
1579;Aanvoer naar Nederland;Amerika;Totaal lading;2019;95289
1580;Aanvoer naar Nederland;Amerika;Totaal lading;2020;79846
1581;Aanvoer naar Nederland;Amerika;Totaal lading;2021;90515
1582;Aanvoer naar Nederland;Amerika;Totaal lading;2022;105775
1583;Aanvoer naar Nederland;Amerika;Totaal lading;2023;123335
1584;Aanvoer naar Nederland;Amerika;Droge bulk lading;2015;73127
1585;Aanvoer naar Nederland;Amerika;Droge bulk lading;2016;67945
1586;Aanvoer naar Nederland;Amerika;Droge bulk lading;2017;60051
1587;Aanvoer naar Nederland;Amerika;Droge bulk lading;2018;57353
1588;Aanvoer naar Nederland;Amerika;Droge bulk lading;2019;50799
1589;Aanvoer naar Nederland;Amerika;Droge bulk lading;2020;36081
1590;Aanvoer naar Nederland;Amerika;Droge bulk lading;2021;43867
1591;Aanvoer naar Nederland;Amerika;Droge bulk lading;2022;52708
1592;Aanvoer naar Nederland;Amerika;Droge bulk lading;2023;49531
1593;Aanvoer naar Nederland;Amerika;Natte bulk lading;2015;15671
1594;Aanvoer naar Nederland;Amerika;Natte bulk lading;2016;15737
1595;Aanvoer naar Nederland;Amerika;Natte bulk lading;2017;14099
1596;Aanvoer naar Nederland;Amerika;Natte bulk lading;2018;21467
1597;Aanvoer naar Nederland;Amerika;Natte bulk lading;2019;29704
1598;Aanvoer naar Nederland;Amerika;Natte bulk lading;2020;27788
1599;Aanvoer naar Nederland;Amerika;Natte bulk lading;2021;31061
1600;Aanvoer naar Nederland;Amerika;Natte bulk lading;2022;39194
1601;Aanvoer naar Nederland;Amerika;Natte bulk lading;2023;60466
1602;Aanvoer naar Nederland;Amerika;Containers;2015;10729
1603;Aanvoer naar Nederland;Amerika;Containers;2016;10464
1604;Aanvoer naar Nederland;Amerika;Containers;2017;11943
1605;Aanvoer naar Nederland;Amerika;Containers;2018;13703
1606;Aanvoer naar Nederland;Amerika;Containers;2019;13705
1607;Aanvoer naar Nederland;Amerika;Containers;2020;13763
1608;Aanvoer naar Nederland;Amerika;Containers;2021;13628
1609;Aanvoer naar Nederland;Amerika;Containers;2022;10924
1610;Aanvoer naar Nederland;Amerika;Containers;2023;10922
1611;Aanvoer naar Nederland;Amerika;Roro-eenheden;2015;6
1612;Aanvoer naar Nederland;Amerika;Roro-eenheden;2016;3
1613;Aanvoer naar Nederland;Amerika;Roro-eenheden;2017;0
1614;Aanvoer naar Nederland;Amerika;Roro-eenheden;2018;10
1615;Aanvoer naar Nederland;Amerika;Roro-eenheden;2019;45
1616;Aanvoer naar Nederland;Amerika;Roro-eenheden;2020;9
1617;Aanvoer naar Nederland;Amerika;Roro-eenheden;2021;4
1618;Aanvoer naar Nederland;Amerika;Roro-eenheden;2022;4
1619;Aanvoer naar Nederland;Amerika;Roro-eenheden;2023;27
1620;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2015;1282
1621;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2016;1270
1622;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2017;1018
1623;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2018;1119
1624;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2019;957
1625;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2020;2174
1626;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2021;1889
1627;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2022;2882
1628;Aanvoer naar Nederland;Amerika;Stukgoederen/Overig;2023;2350
1629;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2015;40
1630;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2016;5
1631;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2017;19
1632;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2018;61
1633;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2019;79
1634;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2020;32
1635;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2021;66
1636;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2022;63
1637;Aanvoer naar Nederland;Amerika;Onbekende verschijningsvorm;2023;38
1638;Aanvoer naar Nederland;Azië;Totaal lading;2015;51756
1639;Aanvoer naar Nederland;Azië;Totaal lading;2016;56360
1640;Aanvoer naar Nederland;Azië;Totaal lading;2017;63376
1641;Aanvoer naar Nederland;Azië;Totaal lading;2018;60598
1642;Aanvoer naar Nederland;Azië;Totaal lading;2019;64395
1643;Aanvoer naar Nederland;Azië;Totaal lading;2020;54647
1644;Aanvoer naar Nederland;Azië;Totaal lading;2021;57836
1645;Aanvoer naar Nederland;Azië;Totaal lading;2022;73062
1646;Aanvoer naar Nederland;Azië;Totaal lading;2023;70721
1647;Aanvoer naar Nederland;Azië;Droge bulk lading;2015;2797
1648;Aanvoer naar Nederland;Azië;Droge bulk lading;2016;3197
1649;Aanvoer naar Nederland;Azië;Droge bulk lading;2017;3347
1650;Aanvoer naar Nederland;Azië;Droge bulk lading;2018;3181
1651;Aanvoer naar Nederland;Azië;Droge bulk lading;2019;2727
1652;Aanvoer naar Nederland;Azië;Droge bulk lading;2020;2404
1653;Aanvoer naar Nederland;Azië;Droge bulk lading;2021;3967
1654;Aanvoer naar Nederland;Azië;Droge bulk lading;2022;4413
1655;Aanvoer naar Nederland;Azië;Droge bulk lading;2023;2928
1656;Aanvoer naar Nederland;Azië;Natte bulk lading;2015;22806
1657;Aanvoer naar Nederland;Azië;Natte bulk lading;2016;25433
1658;Aanvoer naar Nederland;Azië;Natte bulk lading;2017;29256
1659;Aanvoer naar Nederland;Azië;Natte bulk lading;2018;23669
1660;Aanvoer naar Nederland;Azië;Natte bulk lading;2019;26914
1661;Aanvoer naar Nederland;Azië;Natte bulk lading;2020;19158
1662;Aanvoer naar Nederland;Azië;Natte bulk lading;2021;17839
1663;Aanvoer naar Nederland;Azië;Natte bulk lading;2022;29474
1664;Aanvoer naar Nederland;Azië;Natte bulk lading;2023;30292
1665;Aanvoer naar Nederland;Azië;Containers;2015;25734
1666;Aanvoer naar Nederland;Azië;Containers;2016;27228
1667;Aanvoer naar Nederland;Azië;Containers;2017;30215
1668;Aanvoer naar Nederland;Azië;Containers;2018;33142
1669;Aanvoer naar Nederland;Azië;Containers;2019;34266
1670;Aanvoer naar Nederland;Azië;Containers;2020;32646
1671;Aanvoer naar Nederland;Azië;Containers;2021;35002
1672;Aanvoer naar Nederland;Azië;Containers;2022;36655
1673;Aanvoer naar Nederland;Azië;Containers;2023;36125
1674;Aanvoer naar Nederland;Azië;Roro-eenheden;2015;126
1675;Aanvoer naar Nederland;Azië;Roro-eenheden;2016;142
1676;Aanvoer naar Nederland;Azië;Roro-eenheden;2017;161
1677;Aanvoer naar Nederland;Azië;Roro-eenheden;2018;117
1678;Aanvoer naar Nederland;Azië;Roro-eenheden;2019;100
1679;Aanvoer naar Nederland;Azië;Roro-eenheden;2020;107
1680;Aanvoer naar Nederland;Azië;Roro-eenheden;2021;87
1681;Aanvoer naar Nederland;Azië;Roro-eenheden;2022;105
1682;Aanvoer naar Nederland;Azië;Roro-eenheden;2023;136
1683;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2015;288
1684;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2016;343
1685;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2017;362
1686;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2018;456
1687;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2019;376
1688;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2020;328
1689;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2021;937
1690;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2022;2409
1691;Aanvoer naar Nederland;Azië;Stukgoederen/Overig;2023;1238
1692;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2015;5
1693;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2016;17
1694;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2017;35
1695;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2018;33
1696;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2019;12
1697;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2020;4
1698;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2021;3
1699;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2022;6
1700;Aanvoer naar Nederland;Azië;Onbekende verschijningsvorm;2023;2
1701;Aanvoer naar Nederland;Oceanië;Totaal lading;2015;8838
1702;Aanvoer naar Nederland;Oceanië;Totaal lading;2016;10768
1703;Aanvoer naar Nederland;Oceanië;Totaal lading;2017;8929
1704;Aanvoer naar Nederland;Oceanië;Totaal lading;2018;10118
1705;Aanvoer naar Nederland;Oceanië;Totaal lading;2019;8881
1706;Aanvoer naar Nederland;Oceanië;Totaal lading;2020;7646
1707;Aanvoer naar Nederland;Oceanië;Totaal lading;2021;10320
1708;Aanvoer naar Nederland;Oceanië;Totaal lading;2022;13494
1709;Aanvoer naar Nederland;Oceanië;Totaal lading;2023;12132
1710;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2015;8488
1711;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2016;10361
1712;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2017;8311
1713;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2018;9387
1714;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2019;8165
1715;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2020;6988
1716;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2021;9746
1717;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2022;12884
1718;Aanvoer naar Nederland;Oceanië;Droge bulk lading;2023;11540
1719;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2015;216
1720;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2016;307
1721;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2017;451
1722;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2018;460
1723;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2019;523
1724;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2020;479
1725;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2021;451
1726;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2022;445
1727;Aanvoer naar Nederland;Oceanië;Natte bulk lading;2023;365
1728;Aanvoer naar Nederland;Oceanië;Containers;2015;111
1729;Aanvoer naar Nederland;Oceanië;Containers;2016;94
1730;Aanvoer naar Nederland;Oceanië;Containers;2017;160
1731;Aanvoer naar Nederland;Oceanië;Containers;2018;221
1732;Aanvoer naar Nederland;Oceanië;Containers;2019;190
1733;Aanvoer naar Nederland;Oceanië;Containers;2020;141
1734;Aanvoer naar Nederland;Oceanië;Containers;2021;121
1735;Aanvoer naar Nederland;Oceanië;Containers;2022;157
1736;Aanvoer naar Nederland;Oceanië;Containers;2023;191
1737;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2015;0
1738;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2016;0
1739;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2017;0
1740;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2018;0
1741;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2019;0
1742;Aanvoer naar Nederland;Oceanië;Roro-eenheden;2020;0
