ID;SBI93;Bedrijfsgrootte;Perioden;TotaalEnergiekosten_1;Hoeveelheid_2;Waarde_3;Hoeveelheid_4;Waarde_5;Hoeveelheid_6;Waarde_7;Hoeveelheid_8;Waarde_9;Hoeveelheid_10;Waarde_11;Hoeveelheid_12;Waarde_13;Inkoopwaarde_14;Verkoopwaarde_15;Verbruiksaldo_16;Hoeveelheid_17;Waarde_18
6498;311 VV elektromotoren, elektrische ..;0;1995;2.3;201.0;2.3;18.8;1.6;0.0;0.0;18.8;1.6;4.1;0.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6499;311 VV elektromotoren, elektrische ..;0;1996;2.4;214.0;2.4;19.0;1.6;0.0;0.0;19.0;1.6;4.5;0.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6500;311 VV elektromotoren, elektrische ..;0;1997;2.8;228.0;2.8;19.6;1.7;0.0;0.0;19.6;1.7;4.9;1.1;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6501;311 VV elektromotoren, elektrische ..;0;1998;3.7;320.0;3.7;28.4;2.4;1.0;0.1;27.4;2.3;6.9;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6502;311 VV elektromotoren, elektrische ..;0;1999;3.8;328.0;3.8;29.0;2.4;1.3;0.1;27.7;2.3;7.1;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6503;311 VV elektromotoren, elektrische ..;0;2000;4.3;341.0;4.3;29.7;2.6;1.4;0.1;28.3;2.5;7.5;1.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6504;311 VV elektromotoren, elektrische ..;0;2001;3.8;252.0;3.7;30.8;2.6;0.0;0.0;30.8;2.6;4.4;1.2;2.0;0.0;0.1;0.0;0.1;0.0;0.0
6505;311 VV elektromotoren, elektrische ..;0;2002;4.2;319.0;4.2;31.2;2.6;0.0;0.0;31.2;2.6;6.5;1.5;3.0;0.0;0.1;0.0;0.1;0.0;0.0
6506;311 VV elektromotoren, elektrische ..;0;2003;4.2;307.0;4.2;28.8;2.5;0.0;0.0;28.8;2.5;6.3;1.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0
6507;311 VV elektromotoren, elektrische ..;0;2004;4.3;267.0;4.2;28.7;2.6;0.0;0.0;28.7;2.6;5.0;1.5;5.0;0.1;0.1;0.0;0.1;0.0;0.0
6508;311 VV elektromotoren, elektrische ..;0;2005;4.4;259.0;4.4;27.0;2.7;0.0;0.0;27.0;2.7;5.0;1.6;4.0;0.1;0.0;0.0;0.0;0.0;0.0
6509;311 VV elektromotoren, elektrische ..;0;2006;5.9;275.0;5.8;30.8;3.7;0.0;0.0;30.8;3.7;5.0;2.0;5.0;0.1;0.0;0.0;0.0;0.0;0.0
6510;311 VV elektromotoren, elektrische ..;4;1993;;;;;;;;;;;;;;;;;;
6511;311 VV elektromotoren, elektrische ..;4;1994;;;;;;;;;;;;;;;;;;
6512;311 VV elektromotoren, elektrische ..;4;1995;;;;;;;;;;;;;;;;;;
6513;311 VV elektromotoren, elektrische ..;4;1996;;;;;;;;;;;;;;;;;;
6514;311 VV elektromotoren, elektrische ..;4;1997;;;;;;;;;;;;;;;;;;
6515;311 VV elektromotoren, elektrische ..;4;1998;;;;;;;;;;;;;;;;;;
6516;311 VV elektromotoren, elektrische ..;4;1999;;;;;;;;;;;;;;;;;;
6517;311 VV elektromotoren, elektrische ..;4;2000;;;;;;;;;;;;;;;;;;
6518;311 VV elektromotoren, elektrische ..;4;2001;;;;;;;;;;;;;;;;;;
6519;311 VV elektromotoren, elektrische ..;4;2002;;;;;;;;;;;;;;;;;;
6520;311 VV elektromotoren, elektrische ..;4;2003;;;;;;;;;;;;;;;;;;
6521;311 VV elektromotoren, elektrische ..;4;2004;;;;;;;;;;;;;;;;;;
6522;311 VV elektromotoren, elektrische ..;4;2005;;;;;;;;;;;;;;;;;;
6523;311 VV elektromotoren, elektrische ..;4;2006;;;;;;;;;;;;;;;;;;
6524;311 VV elektromotoren, elektrische ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6525;311 VV elektromotoren, elektrische ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6526;311 VV elektromotoren, elektrische ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6527;311 VV elektromotoren, elektrische ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6528;311 VV elektromotoren, elektrische ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6529;311 VV elektromotoren, elektrische ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6530;311 VV elektromotoren, elektrische ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6531;311 VV elektromotoren, elektrische ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6532;311 VV elektromotoren, elektrische ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6533;311 VV elektromotoren, elektrische ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6534;311 VV elektromotoren, elektrische ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6535;311 VV elektromotoren, elektrische ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6536;311 VV elektromotoren, elektrische ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6537;311 VV elektromotoren, elektrische ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6538;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6539;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6540;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6541;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6542;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6543;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6544;311 VV elektromotoren, elektrische ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6545;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6546;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6547;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6548;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6549;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6550;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6551;311 VV elektromotoren, elektrische ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6552;312 VV schakel- en verdeelinrichtingen.;0;1993;3.5;359.0;3.4;45.5;2.6;0.0;0.0;45.5;2.6;5.9;0.8;10.0;0.1;0.0;0.0;0.0;0.0;0.0
6553;312 VV schakel- en verdeelinrichtingen.;0;1994;4.8;494.0;4.8;65.4;3.7;0.0;0.0;65.4;3.7;8.2;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6554;312 VV schakel- en verdeelinrichtingen.;0;1995;4.9;473.0;4.9;64.0;3.8;0.0;0.0;64.0;3.8;7.7;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6555;312 VV schakel- en verdeelinrichtingen.;0;1996;5.3;537.0;5.2;64.8;3.8;0.0;0.0;64.8;3.8;9.6;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6556;312 VV schakel- en verdeelinrichtingen.;0;1997;5.3;499.0;5.3;63.9;3.9;0.0;0.0;63.9;3.9;8.5;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6557;312 VV schakel- en verdeelinrichtingen.;0;1998;4.7;413.0;4.7;58.9;3.5;0.0;0.0;58.9;3.5;6.3;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6558;312 VV schakel- en verdeelinrichtingen.;0;1999;5.2;458.0;5.1;66.3;4.0;0.0;0.0;66.3;4.0;6.9;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6559;312 VV schakel- en verdeelinrichtingen.;0;2000;4.7;381.0;4.7;55.7;3.6;0.0;0.0;55.7;3.6;5.7;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6560;312 VV schakel- en verdeelinrichtingen.;0;2001;4.4;307.0;4.4;43.7;3.3;0.0;0.0;43.7;3.3;4.7;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6561;312 VV schakel- en verdeelinrichtingen.;0;2002;4.5;292.0;4.5;42.5;3.3;0.0;0.0;42.5;3.3;4.4;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6562;312 VV schakel- en verdeelinrichtingen.;0;2003;4.0;257.0;4.0;36.0;2.9;0.0;0.0;36.0;2.9;4.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6563;312 VV schakel- en verdeelinrichtingen.;0;2004;3.4;222.0;3.4;29.5;2.2;0.0;0.0;29.5;2.2;3.7;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6564;312 VV schakel- en verdeelinrichtingen.;0;2005;4.2;235.0;4.0;34.9;2.9;0.0;0.0;34.9;2.9;3.5;1.2;0.0;0.0;0.2;0.0;0.2;0.0;0.0
6565;312 VV schakel- en verdeelinrichtingen.;0;2006;4.5;215.0;4.3;30.9;3.0;0.0;0.0;30.9;3.0;3.3;1.3;0.0;0.0;0.1;0.0;0.1;0.0;0.0
6566;312 VV schakel- en verdeelinrichtingen.;4;1993;;;;;;;;;;;;;;;;;;
6567;312 VV schakel- en verdeelinrichtingen.;4;1994;;;;;;;;;;;;;;;;;;
6568;312 VV schakel- en verdeelinrichtingen.;4;1995;;;;;;;;;;;;;;;;;;
6569;312 VV schakel- en verdeelinrichtingen.;4;1996;;;;;;;;;;;;;;;;;;
6570;312 VV schakel- en verdeelinrichtingen.;4;1997;;;;;;;;;;;;;;;;;;
6571;312 VV schakel- en verdeelinrichtingen.;4;1998;;;;;;;;;;;;;;;;;;
6572;312 VV schakel- en verdeelinrichtingen.;4;1999;;;;;;;;;;;;;;;;;;
6573;312 VV schakel- en verdeelinrichtingen.;4;2000;;;;;;;;;;;;;;;;;;
6574;312 VV schakel- en verdeelinrichtingen.;4;2001;;;;;;;;;;;;;;;;;;
6575;312 VV schakel- en verdeelinrichtingen.;4;2002;;;;;;;;;;;;;;;;;;
6576;312 VV schakel- en verdeelinrichtingen.;4;2003;;;;;;;;;;;;;;;;;;
6577;312 VV schakel- en verdeelinrichtingen.;4;2004;;;;;;;;;;;;;;;;;;
6578;312 VV schakel- en verdeelinrichtingen.;4;2005;;;;;;;;;;;;;;;;;;
6579;312 VV schakel- en verdeelinrichtingen.;4;2006;;;;;;;;;;;;;;;;;;
6580;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6581;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6582;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6583;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6584;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6585;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6586;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6587;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6588;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6589;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6590;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6591;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6592;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6593;312 VV schakel- en verdeelinrichtingen.;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6594;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6595;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6596;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6597;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6598;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6599;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6600;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6601;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6602;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6603;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6604;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6605;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6606;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6607;312 VV schakel- en verdeelinrichtingen.;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6608;313 VV geïsoleerde kabel en draad;0;1993;4.9;523.0;4.9;67.7;3.9;0.0;0.0;67.7;3.9;8.6;1.1;6.0;0.0;0.0;0.0;0.0;0.0;0.0
6609;313 VV geïsoleerde kabel en draad;0;1994;5.1;519.0;5.1;71.7;4.1;0.0;0.0;71.7;4.1;8.1;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
6610;313 VV geïsoleerde kabel en draad;0;1995;6.9;675.0;6.9;106.0;5.7;0.0;0.0;106.0;5.7;9.1;1.2;6.0;0.0;0.0;0.0;0.0;0.0;0.0
6611;313 VV geïsoleerde kabel en draad;0;1996;7.3;718.0;7.3;107.2;5.8;0.0;0.0;107.2;5.8;10.3;1.4;6.0;0.0;0.0;0.0;0.0;0.0;0.0
6612;313 VV geïsoleerde kabel en draad;0;1997;7.5;689.0;7.5;108.2;6.0;0.0;0.0;108.2;6.0;9.3;1.4;6.0;0.0;0.0;0.0;0.0;0.0;0.0
6613;313 VV geïsoleerde kabel en draad;0;1998;7.7;686.0;7.7;111.3;6.3;0.0;0.0;111.3;6.3;8.9;1.4;4.0;0.0;0.0;0.0;0.0;0.0;0.0
6614;313 VV geïsoleerde kabel en draad;0;1999;7.6;679.0;7.6;108.3;6.2;0.0;0.0;108.3;6.2;9.0;1.3;4.0;0.0;0.0;0.0;0.0;0.0;0.0
6615;313 VV geïsoleerde kabel en draad;0;2000;8.4;696.0;8.4;118.1;6.8;0.3;0.0;117.8;6.8;8.5;1.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0
6616;313 VV geïsoleerde kabel en draad;0;2001;9.4;759.0;9.4;121.5;7.2;0.4;0.0;121.1;7.1;10.1;2.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6617;313 VV geïsoleerde kabel en draad;0;2002;8.4;723.0;8.3;120.6;6.5;0.4;0.0;120.2;6.4;9.1;1.8;1.0;0.0;0.1;0.0;0.1;0.0;0.0
6618;313 VV geïsoleerde kabel en draad;0;2003;8.8;719.0;8.6;118.8;6.6;0.4;0.0;118.5;6.6;9.2;2.1;1.0;0.0;0.1;0.0;0.1;0.0;0.0
6619;313 VV geïsoleerde kabel en draad;0;2004;8.3;642.0;8.2;98.6;6.2;0.2;0.0;98.4;6.2;9.1;2.0;1.0;0.0;0.2;0.0;0.2;0.0;0.0
6620;313 VV geïsoleerde kabel en draad;0;2005;10.0;604.0;10.0;96.7;7.8;0.0;0.0;96.7;7.8;8.1;2.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6621;313 VV geïsoleerde kabel en draad;0;2006;11.4;580.0;11.4;93.4;8.8;0.0;0.0;93.4;8.8;7.7;2.6;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6622;313 VV geïsoleerde kabel en draad;4;1993;;;;;;;;;;;;;;;;;;
6623;313 VV geïsoleerde kabel en draad;4;1994;;;;;;;;;;;;;;;;;;
6624;313 VV geïsoleerde kabel en draad;4;1995;;;;;;;;;;;;;;;;;;
6625;313 VV geïsoleerde kabel en draad;4;1996;;;;;;;;;;;;;;;;;;
6626;313 VV geïsoleerde kabel en draad;4;1997;;;;;;;;;;;;;;;;;;
6627;313 VV geïsoleerde kabel en draad;4;1998;;;;;;;;;;;;;;;;;;
6628;313 VV geïsoleerde kabel en draad;4;1999;;;;;;;;;;;;;;;;;;
6629;313 VV geïsoleerde kabel en draad;4;2000;;;;;;;;;;;;;;;;;;
6630;313 VV geïsoleerde kabel en draad;4;2001;;;;;;;;;;;;;;;;;;
6631;313 VV geïsoleerde kabel en draad;4;2002;;;;;;;;;;;;;;;;;;
6632;313 VV geïsoleerde kabel en draad;4;2003;;;;;;;;;;;;;;;;;;
6633;313 VV geïsoleerde kabel en draad;4;2004;;;;;;;;;;;;;;;;;;
6634;313 VV geïsoleerde kabel en draad;4;2005;;;;;;;;;;;;;;;;;;
6635;313 VV geïsoleerde kabel en draad;4;2006;;;;;;;;;;;;;;;;;;
6636;313 VV geïsoleerde kabel en draad;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6637;313 VV geïsoleerde kabel en draad;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6638;313 VV geïsoleerde kabel en draad;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6639;313 VV geïsoleerde kabel en draad;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6640;313 VV geïsoleerde kabel en draad;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6641;313 VV geïsoleerde kabel en draad;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6642;313 VV geïsoleerde kabel en draad;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6643;313 VV geïsoleerde kabel en draad;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6644;313 VV geïsoleerde kabel en draad;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6645;313 VV geïsoleerde kabel en draad;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6646;313 VV geïsoleerde kabel en draad;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6647;313 VV geïsoleerde kabel en draad;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6648;313 VV geïsoleerde kabel en draad;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6649;313 VV geïsoleerde kabel en draad;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6650;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6651;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6652;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6653;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6654;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6655;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6656;313 VV geïsoleerde kabel en draad;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6657;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6658;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6659;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6660;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6661;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6662;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6663;313 VV geïsoleerde kabel en draad;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6664;314 VV accumulatoren, elektrische ..;0;1993;;;;;;;;;;;;;;;;;;
6665;314 VV accumulatoren, elektrische ..;0;1994;;;;;;;;;;;;;;;;;;
6666;314 VV accumulatoren, elektrische ..;0;1995;;;;;;;;;;;;;;;;;;
6667;314 VV accumulatoren, elektrische ..;0;1996;;;;;;;;;;;;;;;;;;
6668;314 VV accumulatoren, elektrische ..;0;1997;;;;;;;;;;;;;;;;;;
6669;314 VV accumulatoren, elektrische ..;0;1998;;;;;;;;;;;;;;;;;;
6670;314 VV accumulatoren, elektrische ..;0;1999;;;;;;;;;;;;;;;;;;
6671;314 VV accumulatoren, elektrische ..;0;2000;;;;;;;;;;;;;;;;;;
6672;314 VV accumulatoren, elektrische ..;0;2001;;;;;;;;;;;;;;;;;;
6673;314 VV accumulatoren, elektrische ..;0;2002;;;;;;;;;;;;;;;;;;
6674;314 VV accumulatoren, elektrische ..;0;2003;;;;;;;;;;;;;;;;;;
6675;314 VV accumulatoren, elektrische ..;0;2004;;;;;;;;;;;;;;;;;;
6676;314 VV accumulatoren, elektrische ..;0;2005;;;;;;;;;;;;;;;;;;
6677;314 VV accumulatoren, elektrische ..;0;2006;0.9;40.0;0.9;5.4;0.6;0.0;0.0;5.4;0.6;0.7;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6678;314 VV accumulatoren, elektrische ..;4;1993;;;;;;;;;;;;;;;;;;
6679;314 VV accumulatoren, elektrische ..;4;1994;;;;;;;;;;;;;;;;;;
6680;314 VV accumulatoren, elektrische ..;4;1995;;;;;;;;;;;;;;;;;;
6681;314 VV accumulatoren, elektrische ..;4;1996;;;;;;;;;;;;;;;;;;
6682;314 VV accumulatoren, elektrische ..;4;1997;;;;;;;;;;;;;;;;;;
6683;314 VV accumulatoren, elektrische ..;4;1998;;;;;;;;;;;;;;;;;;
6684;314 VV accumulatoren, elektrische ..;4;1999;;;;;;;;;;;;;;;;;;
6685;314 VV accumulatoren, elektrische ..;4;2000;;;;;;;;;;;;;;;;;;
6686;314 VV accumulatoren, elektrische ..;4;2001;;;;;;;;;;;;;;;;;;
6687;314 VV accumulatoren, elektrische ..;4;2002;;;;;;;;;;;;;;;;;;
6688;314 VV accumulatoren, elektrische ..;4;2003;;;;;;;;;;;;;;;;;;
6689;314 VV accumulatoren, elektrische ..;4;2004;;;;;;;;;;;;;;;;;;
6690;314 VV accumulatoren, elektrische ..;4;2005;;;;;;;;;;;;;;;;;;
6691;314 VV accumulatoren, elektrische ..;4;2006;;;;;;;;;;;;;;;;;;
6692;314 VV accumulatoren, elektrische ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6693;314 VV accumulatoren, elektrische ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6694;314 VV accumulatoren, elektrische ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6695;314 VV accumulatoren, elektrische ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6696;314 VV accumulatoren, elektrische ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6697;314 VV accumulatoren, elektrische ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6698;314 VV accumulatoren, elektrische ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6699;314 VV accumulatoren, elektrische ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6700;314 VV accumulatoren, elektrische ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6701;314 VV accumulatoren, elektrische ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6702;314 VV accumulatoren, elektrische ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6703;314 VV accumulatoren, elektrische ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6704;314 VV accumulatoren, elektrische ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6705;314 VV accumulatoren, elektrische ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6706;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6707;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6708;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6709;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6710;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6711;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6712;314 VV accumulatoren, elektrische ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6713;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6714;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6715;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6716;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6717;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6718;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6719;314 VV accumulatoren, elektrische ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6720;315 VV elektrische lampen, verlichting..;0;1993;1.8;168.0;1.8;12.9;1.1;0.0;0.0;12.9;1.1;3.9;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6721;315 VV elektrische lampen, verlichting..;0;1994;;;;;;;;;;;;;;;;;;
6722;315 VV elektrische lampen, verlichting..;0;1995;;;;;;;;;;;;;;;;;;
6723;315 VV elektrische lampen, verlichting..;0;1996;;;;;;;;;;;;;;;;;;
6724;315 VV elektrische lampen, verlichting..;0;1997;2.0;162.0;2.0;12.9;1.2;0.0;0.0;12.9;1.2;3.7;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6725;315 VV elektrische lampen, verlichting..;0;1998;;;;;;;;;;;;;;;;;;
6726;315 VV elektrische lampen, verlichting..;0;1999;;;;;;;;;;;;;;;;;;
6727;315 VV elektrische lampen, verlichting..;0;2000;2.6;179.0;2.6;15.0;1.6;0.0;0.0;15.0;1.6;3.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6728;315 VV elektrische lampen, verlichting..;0;2001;2.2;139.0;2.2;12.7;1.3;0.0;0.0;12.7;1.3;3.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6729;315 VV elektrische lampen, verlichting..;0;2002;2.2;135.0;2.2;12.1;1.3;0.0;0.0;12.1;1.3;2.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6730;315 VV elektrische lampen, verlichting..;0;2003;2.6;140.0;2.6;13.5;1.6;0.0;0.0;13.5;1.6;2.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
