ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1547;Mannen en Vrouwen;32 jaar;2043;4628;4761;-133
1548;Mannen en Vrouwen;32 jaar;2044;4617;4743;-126
1549;Mannen en Vrouwen;32 jaar;2045;4604;4717;-113
1550;Mannen en Vrouwen;32 jaar;2046;4617;4744;-127
1551;Mannen en Vrouwen;32 jaar;2047;4628;4761;-133
1552;Mannen en Vrouwen;32 jaar;2048;4641;4779;-138
1553;Mannen en Vrouwen;32 jaar;2049;4648;4794;-146
1554;Mannen en Vrouwen;32 jaar;2050;4654;4808;-154
1555;Mannen en Vrouwen;32 jaar;2051;4668;4820;-152
1556;Mannen en Vrouwen;32 jaar;2052;4673;4829;-156
1557;Mannen en Vrouwen;32 jaar;2053;4678;4839;-161
1558;Mannen en Vrouwen;32 jaar;2054;4686;4847;-161
1559;Mannen en Vrouwen;32 jaar;2055;4688;4854;-166
1560;Mannen en Vrouwen;32 jaar;2056;4688;4861;-173
1561;Mannen en Vrouwen;32 jaar;2057;4691;4865;-174
1562;Mannen en Vrouwen;32 jaar;2058;4692;4870;-178
1563;Mannen en Vrouwen;32 jaar;2059;4692;4874;-182
1564;Mannen en Vrouwen;33 jaar;2014;4063;3661;402
1565;Mannen en Vrouwen;33 jaar;2015;4158;3797;361
1566;Mannen en Vrouwen;33 jaar;2016;4246;3889;357
1567;Mannen en Vrouwen;33 jaar;2017;4348;4077;271
1568;Mannen en Vrouwen;33 jaar;2018;4303;4198;105
1569;Mannen en Vrouwen;33 jaar;2019;4265;4275;-10
1570;Mannen en Vrouwen;33 jaar;2020;4194;4300;-106
1571;Mannen en Vrouwen;33 jaar;2021;4187;4350;-163
1572;Mannen en Vrouwen;33 jaar;2022;4190;4393;-203
1573;Mannen en Vrouwen;33 jaar;2023;4218;4464;-246
1574;Mannen en Vrouwen;33 jaar;2024;4213;4473;-260
1575;Mannen en Vrouwen;33 jaar;2025;4214;4490;-276
1576;Mannen en Vrouwen;33 jaar;2026;4207;4480;-273
1577;Mannen en Vrouwen;33 jaar;2027;4208;4491;-283
1578;Mannen en Vrouwen;33 jaar;2028;4192;4452;-260
1579;Mannen en Vrouwen;33 jaar;2029;4192;4440;-248
1580;Mannen en Vrouwen;33 jaar;2030;4200;4438;-238
1581;Mannen en Vrouwen;33 jaar;2031;4227;4462;-235
1582;Mannen en Vrouwen;33 jaar;2032;4233;4467;-234
1583;Mannen en Vrouwen;33 jaar;2033;4252;4497;-245
1584;Mannen en Vrouwen;33 jaar;2034;4245;4475;-230
1585;Mannen en Vrouwen;33 jaar;2035;4238;4471;-233
1586;Mannen en Vrouwen;33 jaar;2036;4234;4470;-236
1587;Mannen en Vrouwen;33 jaar;2037;4219;4441;-222
1588;Mannen en Vrouwen;33 jaar;2038;4198;4412;-214
1589;Mannen en Vrouwen;33 jaar;2039;4194;4407;-213
1590;Mannen en Vrouwen;33 jaar;2040;4184;4393;-209
1591;Mannen en Vrouwen;33 jaar;2041;4196;4414;-218
1592;Mannen en Vrouwen;33 jaar;2042;4193;4415;-222
1593;Mannen en Vrouwen;33 jaar;2043;4195;4416;-221
1594;Mannen en Vrouwen;33 jaar;2044;4182;4394;-212
1595;Mannen en Vrouwen;33 jaar;2045;4172;4377;-205
1596;Mannen en Vrouwen;33 jaar;2046;4161;4351;-190
1597;Mannen en Vrouwen;33 jaar;2047;4173;4376;-203
1598;Mannen en Vrouwen;33 jaar;2048;4184;4393;-209
1599;Mannen en Vrouwen;33 jaar;2049;4193;4410;-217
1600;Mannen en Vrouwen;33 jaar;2050;4205;4424;-219
1601;Mannen en Vrouwen;33 jaar;2051;4214;4437;-223
1602;Mannen en Vrouwen;33 jaar;2052;4219;4449;-230
1603;Mannen en Vrouwen;33 jaar;2053;4226;4458;-232
1604;Mannen en Vrouwen;33 jaar;2054;4227;4466;-239
1605;Mannen en Vrouwen;33 jaar;2055;4228;4474;-246
1606;Mannen en Vrouwen;33 jaar;2056;4233;4479;-246
1607;Mannen en Vrouwen;33 jaar;2057;4238;4485;-247
1608;Mannen en Vrouwen;33 jaar;2058;4241;4490;-249
1609;Mannen en Vrouwen;33 jaar;2059;4243;4494;-251
1610;Mannen en Vrouwen;34 jaar;2014;3736;3392;344
1611;Mannen en Vrouwen;34 jaar;2015;3829;3437;392
1612;Mannen en Vrouwen;34 jaar;2016;3897;3593;304
1613;Mannen en Vrouwen;34 jaar;2017;3969;3696;273
1614;Mannen en Vrouwen;34 jaar;2018;3935;3868;67
1615;Mannen en Vrouwen;34 jaar;2019;3894;3946;-52
1616;Mannen en Vrouwen;34 jaar;2020;3839;3971;-132
1617;Mannen en Vrouwen;34 jaar;2021;3844;3978;-134
1618;Mannen en Vrouwen;34 jaar;2022;3836;4027;-191
1619;Mannen en Vrouwen;34 jaar;2023;3845;4068;-223
1620;Mannen en Vrouwen;34 jaar;2024;3862;4134;-272
1621;Mannen en Vrouwen;34 jaar;2025;3866;4144;-278
1622;Mannen en Vrouwen;34 jaar;2026;3862;4158;-296
1623;Mannen en Vrouwen;34 jaar;2027;3863;4146;-283
1624;Mannen en Vrouwen;34 jaar;2028;3860;4157;-297
1625;Mannen en Vrouwen;34 jaar;2029;3846;4119;-273
1626;Mannen en Vrouwen;34 jaar;2030;3848;4113;-265
1627;Mannen en Vrouwen;34 jaar;2031;3858;4114;-256
1628;Mannen en Vrouwen;34 jaar;2032;3882;4137;-255
1629;Mannen en Vrouwen;34 jaar;2033;3887;4141;-254
1630;Mannen en Vrouwen;34 jaar;2034;3904;4171;-267
1631;Mannen en Vrouwen;34 jaar;2035;3899;4151;-252
1632;Mannen en Vrouwen;34 jaar;2036;3892;4148;-256
1633;Mannen en Vrouwen;34 jaar;2037;3890;4149;-259
1634;Mannen en Vrouwen;34 jaar;2038;3873;4123;-250
1635;Mannen en Vrouwen;34 jaar;2039;3856;4096;-240
1636;Mannen en Vrouwen;34 jaar;2040;3850;4093;-243
1637;Mannen en Vrouwen;34 jaar;2041;3842;4080;-238
1638;Mannen en Vrouwen;34 jaar;2042;3852;4101;-249
1639;Mannen en Vrouwen;34 jaar;2043;3854;4103;-249
1640;Mannen en Vrouwen;34 jaar;2044;3852;4105;-253
1641;Mannen en Vrouwen;34 jaar;2045;3840;4084;-244
1642;Mannen en Vrouwen;34 jaar;2046;3831;4069;-238
1643;Mannen en Vrouwen;34 jaar;2047;3816;4048;-232
1644;Mannen en Vrouwen;34 jaar;2048;3831;4071;-240
1645;Mannen en Vrouwen;34 jaar;2049;3841;4087;-246
1646;Mannen en Vrouwen;34 jaar;2050;3853;4105;-252
1647;Mannen en Vrouwen;34 jaar;2051;3863;4117;-254
1648;Mannen en Vrouwen;34 jaar;2052;3868;4130;-262
1649;Mannen en Vrouwen;34 jaar;2053;3875;4142;-267
1650;Mannen en Vrouwen;34 jaar;2054;3881;4150;-269
1651;Mannen en Vrouwen;34 jaar;2055;3885;4158;-273
1652;Mannen en Vrouwen;34 jaar;2056;3888;4166;-278
1653;Mannen en Vrouwen;34 jaar;2057;3891;4174;-283
1654;Mannen en Vrouwen;34 jaar;2058;3895;4179;-284
1655;Mannen en Vrouwen;34 jaar;2059;3895;4184;-289
1656;Mannen en Vrouwen;35 jaar;2014;3381;3107;274
1657;Mannen en Vrouwen;35 jaar;2015;3491;3252;239
1658;Mannen en Vrouwen;35 jaar;2016;3562;3321;241
1659;Mannen en Vrouwen;35 jaar;2017;3616;3485;131
1660;Mannen en Vrouwen;35 jaar;2018;3571;3580;-9
1661;Mannen en Vrouwen;35 jaar;2019;3542;3712;-170
1662;Mannen en Vrouwen;35 jaar;2020;3479;3739;-260
1663;Mannen en Vrouwen;35 jaar;2021;3496;3747;-251
1664;Mannen en Vrouwen;35 jaar;2022;3494;3760;-266
1665;Mannen en Vrouwen;35 jaar;2023;3495;3810;-315
1666;Mannen en Vrouwen;35 jaar;2024;3501;3850;-349
1667;Mannen en Vrouwen;35 jaar;2025;3525;3914;-389
1668;Mannen en Vrouwen;35 jaar;2026;3527;3921;-394
1669;Mannen en Vrouwen;35 jaar;2027;3522;3934;-412
1670;Mannen en Vrouwen;35 jaar;2028;3522;3922;-400
1671;Mannen en Vrouwen;35 jaar;2029;3524;3929;-405
1672;Mannen en Vrouwen;35 jaar;2030;3509;3901;-392
1673;Mannen en Vrouwen;35 jaar;2031;3512;3896;-384
1674;Mannen en Vrouwen;35 jaar;2032;3520;3897;-377
1675;Mannen en Vrouwen;35 jaar;2033;3540;3919;-379
1676;Mannen en Vrouwen;35 jaar;2034;3547;3925;-378
1677;Mannen en Vrouwen;35 jaar;2035;3565;3954;-389
1678;Mannen en Vrouwen;35 jaar;2036;3560;3937;-377
1679;Mannen en Vrouwen;35 jaar;2037;3557;3934;-377
1680;Mannen en Vrouwen;35 jaar;2038;3556;3933;-377
1681;Mannen en Vrouwen;35 jaar;2039;3537;3911;-374
1682;Mannen en Vrouwen;35 jaar;2040;3517;3887;-370
1683;Mannen en Vrouwen;35 jaar;2041;3510;3884;-374
1684;Mannen en Vrouwen;35 jaar;2042;3503;3874;-371
1685;Mannen en Vrouwen;35 jaar;2043;3511;3895;-384
1686;Mannen en Vrouwen;35 jaar;2044;3511;3897;-386
1687;Mannen en Vrouwen;35 jaar;2045;3510;3899;-389
1688;Mannen en Vrouwen;35 jaar;2046;3501;3882;-381
1689;Mannen en Vrouwen;35 jaar;2047;3493;3870;-377
1690;Mannen en Vrouwen;35 jaar;2048;3478;3848;-370
1691;Mannen en Vrouwen;35 jaar;2049;3490;3872;-382
1692;Mannen en Vrouwen;35 jaar;2050;3500;3888;-388
1693;Mannen en Vrouwen;35 jaar;2051;3514;3905;-391
1694;Mannen en Vrouwen;35 jaar;2052;3520;3918;-398
1695;Mannen en Vrouwen;35 jaar;2053;3528;3931;-403
1696;Mannen en Vrouwen;35 jaar;2054;3534;3943;-409
1697;Mannen en Vrouwen;35 jaar;2055;3538;3951;-413
1698;Mannen en Vrouwen;35 jaar;2056;3541;3959;-418
1699;Mannen en Vrouwen;35 jaar;2057;3546;3969;-423
1700;Mannen en Vrouwen;35 jaar;2058;3548;3975;-427
1701;Mannen en Vrouwen;35 jaar;2059;3551;3982;-431
1702;Mannen en Vrouwen;36 jaar;2014;3099;2961;138
1703;Mannen en Vrouwen;36 jaar;2015;3179;3023;156
1704;Mannen en Vrouwen;36 jaar;2016;3269;3186;83
1705;Mannen en Vrouwen;36 jaar;2017;3332;3267;65
1706;Mannen en Vrouwen;36 jaar;2018;3276;3424;-148
1707;Mannen en Vrouwen;36 jaar;2019;3238;3487;-249
1708;Mannen en Vrouwen;36 jaar;2020;3187;3571;-384
1709;Mannen en Vrouwen;36 jaar;2021;3196;3581;-385
1710;Mannen en Vrouwen;36 jaar;2022;3206;3594;-388
1711;Mannen en Vrouwen;36 jaar;2023;3212;3610;-398
1712;Mannen en Vrouwen;36 jaar;2024;3208;3660;-452
1713;Mannen en Vrouwen;36 jaar;2025;3215;3699;-484
1714;Mannen en Vrouwen;36 jaar;2026;3240;3759;-519
1715;Mannen en Vrouwen;36 jaar;2027;3245;3766;-521
1716;Mannen en Vrouwen;36 jaar;2028;3237;3777;-540
1717;Mannen en Vrouwen;36 jaar;2029;3232;3764;-532
1718;Mannen en Vrouwen;36 jaar;2030;3237;3777;-540
1719;Mannen en Vrouwen;36 jaar;2031;3229;3748;-519
1720;Mannen en Vrouwen;36 jaar;2032;3225;3743;-518
1721;Mannen en Vrouwen;36 jaar;2033;3233;3743;-510
1722;Mannen en Vrouwen;36 jaar;2034;3251;3766;-515
1723;Mannen en Vrouwen;36 jaar;2035;3261;3772;-511
1724;Mannen en Vrouwen;36 jaar;2036;3280;3799;-519
1725;Mannen en Vrouwen;36 jaar;2037;3276;3783;-507
1726;Mannen en Vrouwen;36 jaar;2038;3272;3782;-510
1727;Mannen en Vrouwen;36 jaar;2039;3267;3781;-514
1728;Mannen en Vrouwen;36 jaar;2040;3252;3760;-508
1729;Mannen en Vrouwen;36 jaar;2041;3233;3738;-505
1730;Mannen en Vrouwen;36 jaar;2042;3228;3736;-508
1731;Mannen en Vrouwen;36 jaar;2043;3219;3728;-509
1732;Mannen en Vrouwen;36 jaar;2044;3228;3748;-520
1733;Mannen en Vrouwen;36 jaar;2045;3229;3751;-522
1734;Mannen en Vrouwen;36 jaar;2046;3231;3753;-522
1735;Mannen en Vrouwen;36 jaar;2047;3218;3738;-520
1736;Mannen en Vrouwen;36 jaar;2048;3209;3727;-518
1737;Mannen en Vrouwen;36 jaar;2049;3195;3707;-512
1738;Mannen en Vrouwen;36 jaar;2050;3208;3729;-521
1739;Mannen en Vrouwen;36 jaar;2051;3218;3745;-527
1740;Mannen en Vrouwen;36 jaar;2052;3228;3761;-533
1741;Mannen en Vrouwen;36 jaar;2053;3235;3774;-539
1742;Mannen en Vrouwen;36 jaar;2054;3247;3787;-540
1743;Mannen en Vrouwen;36 jaar;2055;3251;3799;-548
1744;Mannen en Vrouwen;36 jaar;2056;3254;3808;-554
1745;Mannen en Vrouwen;36 jaar;2057;3259;3816;-557
1746;Mannen en Vrouwen;36 jaar;2058;3262;3825;-563
1747;Mannen en Vrouwen;36 jaar;2059;3264;3833;-569
1748;Mannen en Vrouwen;37 jaar;2014;2879;2742;137
1749;Mannen en Vrouwen;37 jaar;2015;2961;2848;113
1750;Mannen en Vrouwen;37 jaar;2016;3028;2926;102
1751;Mannen en Vrouwen;37 jaar;2017;3105;3086;19
1752;Mannen en Vrouwen;37 jaar;2018;3070;3153;-83
1753;Mannen en Vrouwen;37 jaar;2019;3023;3268;-245
1754;Mannen en Vrouwen;37 jaar;2020;2963;3288;-325
1755;Mannen en Vrouwen;37 jaar;2021;2973;3354;-381
1756;Mannen en Vrouwen;37 jaar;2022;2973;3372;-399
1757;Mannen en Vrouwen;37 jaar;2023;2987;3391;-404
1758;Mannen en Vrouwen;37 jaar;2024;2992;3408;-416
1759;Mannen en Vrouwen;37 jaar;2025;2993;3454;-461
1760;Mannen en Vrouwen;37 jaar;2026;2998;3492;-494
1761;Mannen en Vrouwen;37 jaar;2027;3024;3546;-522
1762;Mannen en Vrouwen;37 jaar;2028;3028;3552;-524
1763;Mannen en Vrouwen;37 jaar;2029;3023;3562;-539
1764;Mannen en Vrouwen;37 jaar;2030;3020;3554;-534
1765;Mannen en Vrouwen;37 jaar;2031;3024;3565;-541
1766;Mannen en Vrouwen;37 jaar;2032;3011;3539;-528
1767;Mannen en Vrouwen;37 jaar;2033;3010;3535;-525
1768;Mannen en Vrouwen;37 jaar;2034;3017;3537;-520
1769;Mannen en Vrouwen;37 jaar;2035;3037;3559;-522
1770;Mannen en Vrouwen;37 jaar;2036;3047;3566;-519
1771;Mannen en Vrouwen;37 jaar;2037;3062;3593;-531
1772;Mannen en Vrouwen;37 jaar;2038;3060;3577;-517
1773;Mannen en Vrouwen;37 jaar;2039;3054;3574;-520
1774;Mannen en Vrouwen;37 jaar;2040;3053;3576;-523
1775;Mannen en Vrouwen;37 jaar;2041;3036;3556;-520
1776;Mannen en Vrouwen;37 jaar;2042;3018;3536;-518
1777;Mannen en Vrouwen;37 jaar;2043;3012;3534;-522
1778;Mannen en Vrouwen;37 jaar;2044;3006;3526;-520
1779;Mannen en Vrouwen;37 jaar;2045;3016;3545;-529
1780;Mannen en Vrouwen;37 jaar;2046;3017;3548;-531
1781;Mannen en Vrouwen;37 jaar;2047;3016;3552;-536
1782;Mannen en Vrouwen;37 jaar;2048;3003;3537;-534
1783;Mannen en Vrouwen;37 jaar;2049;2997;3526;-529
1784;Mannen en Vrouwen;37 jaar;2050;2983;3508;-525
1785;Mannen en Vrouwen;37 jaar;2051;2996;3531;-535
1786;Mannen en Vrouwen;37 jaar;2052;3004;3547;-543
1787;Mannen en Vrouwen;37 jaar;2053;3013;3562;-549
1788;Mannen en Vrouwen;37 jaar;2054;3019;3575;-556
1789;Mannen en Vrouwen;37 jaar;2055;3029;3587;-558
1790;Mannen en Vrouwen;37 jaar;2056;3033;3599;-566
1791;Mannen en Vrouwen;37 jaar;2057;3038;3608;-570
1792;Mannen en Vrouwen;37 jaar;2058;3042;3616;-574
1793;Mannen en Vrouwen;37 jaar;2059;3044;3625;-581
1794;Mannen en Vrouwen;38 jaar;2014;2703;2504;199
1795;Mannen en Vrouwen;38 jaar;2015;2765;2565;200
1796;Mannen en Vrouwen;38 jaar;2016;2830;2671;159
1797;Mannen en Vrouwen;38 jaar;2017;2884;2751;133
1798;Mannen en Vrouwen;38 jaar;2018;2878;2885;-7
1799;Mannen en Vrouwen;38 jaar;2019;2850;2924;-74
1800;Mannen en Vrouwen;38 jaar;2020;2776;2987;-211
1801;Mannen en Vrouwen;38 jaar;2021;2772;2998;-226
1802;Mannen en Vrouwen;38 jaar;2022;2780;3064;-284
1803;Mannen en Vrouwen;38 jaar;2023;2784;3090;-306
1804;Mannen en Vrouwen;38 jaar;2024;2796;3113;-317
1805;Mannen en Vrouwen;38 jaar;2025;2806;3131;-325
1806;Mannen en Vrouwen;38 jaar;2026;2805;3172;-367
1807;Mannen en Vrouwen;38 jaar;2027;2813;3202;-389
1808;Mannen en Vrouwen;38 jaar;2028;2835;3253;-418
1809;Mannen en Vrouwen;38 jaar;2029;2837;3258;-421
1810;Mannen en Vrouwen;38 jaar;2030;2837;3271;-434
1811;Mannen en Vrouwen;38 jaar;2031;2832;3265;-433
1812;Mannen en Vrouwen;38 jaar;2032;2838;3275;-437
1813;Mannen en Vrouwen;38 jaar;2033;2827;3251;-424
1814;Mannen en Vrouwen;38 jaar;2034;2824;3249;-425
1815;Mannen en Vrouwen;38 jaar;2035;2831;3254;-423
1816;Mannen en Vrouwen;38 jaar;2036;2851;3275;-424
1817;Mannen en Vrouwen;38 jaar;2037;2858;3283;-425
1818;Mannen en Vrouwen;38 jaar;2038;2875;3309;-434
1819;Mannen en Vrouwen;38 jaar;2039;2872;3295;-423
1820;Mannen en Vrouwen;38 jaar;2040;2871;3292;-421
1821;Mannen en Vrouwen;38 jaar;2041;2867;3293;-426
1822;Mannen en Vrouwen;38 jaar;2042;2850;3274;-424
1823;Mannen en Vrouwen;38 jaar;2043;2830;3255;-425
1824;Mannen en Vrouwen;38 jaar;2044;2826;3252;-426
1825;Mannen en Vrouwen;38 jaar;2045;2819;3244;-425
1826;Mannen en Vrouwen;38 jaar;2046;2829;3262;-433
1827;Mannen en Vrouwen;38 jaar;2047;2830;3265;-435
1828;Mannen en Vrouwen;38 jaar;2048;2829;3270;-441
1829;Mannen en Vrouwen;38 jaar;2049;2817;3256;-439
1830;Mannen en Vrouwen;38 jaar;2050;2810;3244;-434
1831;Mannen en Vrouwen;38 jaar;2051;2799;3228;-429
1832;Mannen en Vrouwen;38 jaar;2052;2812;3248;-436
1833;Mannen en Vrouwen;38 jaar;2053;2817;3264;-447
1834;Mannen en Vrouwen;38 jaar;2054;2827;3279;-452
1835;Mannen en Vrouwen;38 jaar;2055;2836;3291;-455
1836;Mannen en Vrouwen;38 jaar;2056;2844;3303;-459
1837;Mannen en Vrouwen;38 jaar;2057;2846;3315;-469
1838;Mannen en Vrouwen;38 jaar;2058;2852;3323;-471
1839;Mannen en Vrouwen;38 jaar;2059;2855;3330;-475
1840;Mannen en Vrouwen;39 jaar;2014;2522;2384;138
1841;Mannen en Vrouwen;39 jaar;2015;2584;2380;204
1842;Mannen en Vrouwen;39 jaar;2016;2635;2449;186
1843;Mannen en Vrouwen;39 jaar;2017;2690;2552;138
1844;Mannen en Vrouwen;39 jaar;2018;2665;2620;45
1845;Mannen en Vrouwen;39 jaar;2019;2656;2719;-63
1846;Mannen en Vrouwen;39 jaar;2020;2609;2726;-117
1847;Mannen en Vrouwen;39 jaar;2021;2589;2770;-181
1848;Mannen en Vrouwen;39 jaar;2022;2583;2787;-204
1849;Mannen en Vrouwen;39 jaar;2023;2590;2850;-260
1850;Mannen en Vrouwen;39 jaar;2024;2596;2877;-281
1851;Mannen en Vrouwen;39 jaar;2025;2612;2902;-290
1852;Mannen en Vrouwen;39 jaar;2026;2613;2919;-306
1853;Mannen en Vrouwen;39 jaar;2027;2615;2955;-340
1854;Mannen en Vrouwen;39 jaar;2028;2623;2982;-359
1855;Mannen en Vrouwen;39 jaar;2029;2648;3029;-381
1856;Mannen en Vrouwen;39 jaar;2030;2649;3037;-388
1857;Mannen en Vrouwen;39 jaar;2031;2644;3047;-403
1858;Mannen en Vrouwen;39 jaar;2032;2641;3040;-399
1859;Mannen en Vrouwen;39 jaar;2033;2644;3051;-407
1860;Mannen en Vrouwen;39 jaar;2034;2638;3030;-392
1861;Mannen en Vrouwen;39 jaar;2035;2633;3028;-395
1862;Mannen en Vrouwen;39 jaar;2036;2640;3032;-392
1863;Mannen en Vrouwen;39 jaar;2037;2662;3054;-392
1864;Mannen en Vrouwen;39 jaar;2038;2670;3061;-391
1865;Mannen en Vrouwen;39 jaar;2039;2685;3085;-400
1866;Mannen en Vrouwen;39 jaar;2040;2683;3074;-391
1867;Mannen en Vrouwen;39 jaar;2041;2678;3071;-393
1868;Mannen en Vrouwen;39 jaar;2042;2678;3072;-394
1869;Mannen en Vrouwen;39 jaar;2043;2661;3053;-392
1870;Mannen en Vrouwen;39 jaar;2044;2643;3035;-392
1871;Mannen en Vrouwen;39 jaar;2045;2640;3031;-391
1872;Mannen en Vrouwen;39 jaar;2046;2632;3023;-391
1873;Mannen en Vrouwen;39 jaar;2047;2639;3042;-403
1874;Mannen en Vrouwen;39 jaar;2048;2642;3045;-403
1875;Mannen en Vrouwen;39 jaar;2049;2645;3048;-403
1876;Mannen en Vrouwen;39 jaar;2050;2632;3034;-402
1877;Mannen en Vrouwen;39 jaar;2051;2623;3025;-402
1878;Mannen en Vrouwen;39 jaar;2052;2612;3009;-397
1879;Mannen en Vrouwen;39 jaar;2053;2625;3028;-403
1880;Mannen en Vrouwen;39 jaar;2054;2634;3043;-409
1881;Mannen en Vrouwen;39 jaar;2055;2640;3057;-417
1882;Mannen en Vrouwen;39 jaar;2056;2647;3068;-421
1883;Mannen en Vrouwen;39 jaar;2057;2651;3079;-428
1884;Mannen en Vrouwen;39 jaar;2058;2659;3090;-431
1885;Mannen en Vrouwen;39 jaar;2059;2661;3098;-437
1886;Mannen en Vrouwen;40 jaar;2014;2356;2280;76
1887;Mannen en Vrouwen;40 jaar;2015;2396;2268;128
1888;Mannen en Vrouwen;40 jaar;2016;2444;2281;163
1889;Mannen en Vrouwen;40 jaar;2017;2480;2351;129
1890;Mannen en Vrouwen;40 jaar;2018;2469;2442;27
1891;Mannen en Vrouwen;40 jaar;2019;2445;2490;-45
1892;Mannen en Vrouwen;40 jaar;2020;2421;2556;-135
1893;Mannen en Vrouwen;40 jaar;2021;2418;2554;-136
1894;Mannen en Vrouwen;40 jaar;2022;2400;2597;-197
1895;Mannen en Vrouwen;40 jaar;2023;2397;2616;-219
1896;Mannen en Vrouwen;40 jaar;2024;2401;2677;-276
1897;Mannen en Vrouwen;40 jaar;2025;2411;2703;-292
1898;Mannen en Vrouwen;40 jaar;2026;2425;2726;-301
1899;Mannen en Vrouwen;40 jaar;2027;2427;2741;-314
1900;Mannen en Vrouwen;40 jaar;2028;2435;2773;-338
1901;Mannen en Vrouwen;40 jaar;2029;2439;2798;-359
1902;Mannen en Vrouwen;40 jaar;2030;2460;2845;-385
1903;Mannen en Vrouwen;40 jaar;2031;2463;2854;-391
1904;Mannen en Vrouwen;40 jaar;2032;2460;2863;-403
1905;Mannen en Vrouwen;40 jaar;2033;2457;2858;-401
1906;Mannen en Vrouwen;40 jaar;2034;2465;2868;-403
1907;Mannen en Vrouwen;40 jaar;2035;2454;2849;-395
1908;Mannen en Vrouwen;40 jaar;2036;2453;2846;-393
1909;Mannen en Vrouwen;40 jaar;2037;2459;2851;-392
1910;Mannen en Vrouwen;40 jaar;2038;2478;2871;-393
1911;Mannen en Vrouwen;40 jaar;2039;2488;2879;-391
1912;Mannen en Vrouwen;40 jaar;2040;2501;2904;-403
1913;Mannen en Vrouwen;40 jaar;2041;2498;2893;-395
1914;Mannen en Vrouwen;40 jaar;2042;2490;2890;-400
1915;Mannen en Vrouwen;40 jaar;2043;2492;2891;-399
1916;Mannen en Vrouwen;40 jaar;2044;2474;2873;-399
1917;Mannen en Vrouwen;40 jaar;2045;2461;2856;-395
1918;Mannen en Vrouwen;40 jaar;2046;2458;2854;-396
1919;Mannen en Vrouwen;40 jaar;2047;2449;2847;-398
1920;Mannen en Vrouwen;40 jaar;2048;2459;2863;-404
1921;Mannen en Vrouwen;40 jaar;2049;2458;2865;-407
1922;Mannen en Vrouwen;40 jaar;2050;2458;2869;-411
1923;Mannen en Vrouwen;40 jaar;2051;2449;2857;-408
1924;Mannen en Vrouwen;40 jaar;2052;2440;2847;-407
1925;Mannen en Vrouwen;40 jaar;2053;2429;2832;-403
1926;Mannen en Vrouwen;40 jaar;2054;2442;2851;-409
1927;Mannen en Vrouwen;40 jaar;2055;2450;2864;-414
1928;Mannen en Vrouwen;40 jaar;2056;2458;2879;-421
1929;Mannen en Vrouwen;40 jaar;2057;2463;2889;-426
1930;Mannen en Vrouwen;40 jaar;2058;2466;2900;-434
1931;Mannen en Vrouwen;40 jaar;2059;2474;2909;-435
1932;Mannen en Vrouwen;41 jaar;2014;2227;2150;77
1933;Mannen en Vrouwen;41 jaar;2015;2264;2139;125
1934;Mannen en Vrouwen;41 jaar;2016;2287;2144;143
1935;Mannen en Vrouwen;41 jaar;2017;2330;2166;164
1936;Mannen en Vrouwen;41 jaar;2018;2304;2225;79
1937;Mannen en Vrouwen;41 jaar;2019;2288;2293;-5
1938;Mannen en Vrouwen;41 jaar;2020;2253;2315;-62
1939;Mannen en Vrouwen;41 jaar;2021;2272;2368;-96
1940;Mannen en Vrouwen;41 jaar;2022;2267;2374;-107
1941;Mannen en Vrouwen;41 jaar;2023;2252;2416;-164
1942;Mannen en Vrouwen;41 jaar;2024;2245;2435;-190
1943;Mannen en Vrouwen;41 jaar;2025;2255;2492;-237
1944;Mannen en Vrouwen;41 jaar;2026;2262;2516;-254
1945;Mannen en Vrouwen;41 jaar;2027;2274;2538;-264
1946;Mannen en Vrouwen;41 jaar;2028;2276;2552;-276
1947;Mannen en Vrouwen;41 jaar;2029;2280;2579;-299
1948;Mannen en Vrouwen;41 jaar;2030;2286;2605;-319
1949;Mannen en Vrouwen;41 jaar;2031;2309;2651;-342
1950;Mannen en Vrouwen;41 jaar;2032;2311;2657;-346
1951;Mannen en Vrouwen;41 jaar;2033;2309;2666;-357
1952;Mannen en Vrouwen;41 jaar;2034;2306;2661;-355
1953;Mannen en Vrouwen;41 jaar;2035;2312;2671;-359
1954;Mannen en Vrouwen;41 jaar;2036;2304;2653;-349
1955;Mannen en Vrouwen;41 jaar;2037;2302;2651;-349
1956;Mannen en Vrouwen;41 jaar;2038;2308;2656;-348
1957;Mannen en Vrouwen;41 jaar;2039;2325;2678;-353
1958;Mannen en Vrouwen;41 jaar;2040;2333;2686;-353
1959;Mannen en Vrouwen;41 jaar;2041;2346;2709;-363
1960;Mannen en Vrouwen;41 jaar;2042;2340;2699;-359
1961;Mannen en Vrouwen;41 jaar;2043;2340;2698;-358
1962;Mannen en Vrouwen;41 jaar;2044;2338;2698;-360
1963;Mannen en Vrouwen;41 jaar;2045;2320;2682;-362
1964;Mannen en Vrouwen;41 jaar;2046;2308;2666;-358
1965;Mannen en Vrouwen;41 jaar;2047;2304;2664;-360
1966;Mannen en Vrouwen;41 jaar;2048;2298;2656;-358
1967;Mannen en Vrouwen;41 jaar;2049;2309;2673;-364
1968;Mannen en Vrouwen;41 jaar;2050;2307;2676;-369
1969;Mannen en Vrouwen;41 jaar;2051;2307;2680;-373
