ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
1678;Totaal mannen en vrouwen;Totaal;Dominicaans;2020;979.0
1679;Totaal mannen en vrouwen;Totaal;Dominicaans;2021;995.0
1680;Totaal mannen en vrouwen;Totaal;Dominicaans;2022;1043.0
1681;Totaal mannen en vrouwen;Totaal;Dominicaans;2023;1072.0
1682;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;1995;53363.0
1683;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;1996;53922.0
1684;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;1997;53525.0
1685;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;1998;53914.0
1686;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;1999;54113.0
1687;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2000;54272.0
1688;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2001;54811.0
1689;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2002;55572.0
1690;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2003;56060.0
1691;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2004;56466.0
1692;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2005;57141.0
1693;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2006;58503.0
1694;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2007;60201.0
1695;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2008;62387.0
1696;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2009;65927.0
1697;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2010;68356.0
1698;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2011;71351.0
1699;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2012;72815.0
1700;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2013;72627.0
1701;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2014;72240.0
1702;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2015;71751.0
1703;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2016;72283.0
1704;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2017;73277.0
1705;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2018;75037.0
1706;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2019;77092.0
1707;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2020;79470.0
1708;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2021;80586.0
1709;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2022;82932.0
1710;Totaal mannen en vrouwen;Totaal;Burger van Bondsrepubliek Duitsland;2023;84388.0
1711;Totaal mannen en vrouwen;Totaal;Ecuadoraans;1995;193.0
1712;Totaal mannen en vrouwen;Totaal;Ecuadoraans;1996;245.0
1713;Totaal mannen en vrouwen;Totaal;Ecuadoraans;1997;333.0
1714;Totaal mannen en vrouwen;Totaal;Ecuadoraans;1998;393.0
1715;Totaal mannen en vrouwen;Totaal;Ecuadoraans;1999;463.0
1716;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2000;463.0
1717;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2001;495.0
1718;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2002;489.0
1719;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2003;531.0
1720;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2004;597.0
1721;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2005;647.0
1722;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2006;693.0
1723;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2007;730.0
1724;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2008;711.0
1725;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2009;719.0
1726;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2010;700.0
1727;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2011;697.0
1728;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2012;677.0
1729;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2013;628.0
1730;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2014;639.0
1731;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2015;648.0
1732;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2016;665.0
1733;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2017;671.0
1734;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2018;655.0
1735;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2019;742.0
1736;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2020;798.0
1737;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2021;718.0
1738;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2022;759.0
1739;Totaal mannen en vrouwen;Totaal;Ecuadoraans;2023;790.0
1740;Totaal mannen en vrouwen;Totaal;Egyptisch;1995;4548.0
1741;Totaal mannen en vrouwen;Totaal;Egyptisch;1996;4084.0
1742;Totaal mannen en vrouwen;Totaal;Egyptisch;1997;3105.0
1743;Totaal mannen en vrouwen;Totaal;Egyptisch;1998;3101.0
1744;Totaal mannen en vrouwen;Totaal;Egyptisch;1999;2933.0
1745;Totaal mannen en vrouwen;Totaal;Egyptisch;2000;2771.0
1746;Totaal mannen en vrouwen;Totaal;Egyptisch;2001;2588.0
1747;Totaal mannen en vrouwen;Totaal;Egyptisch;2002;2425.0
1748;Totaal mannen en vrouwen;Totaal;Egyptisch;2003;2440.0
1749;Totaal mannen en vrouwen;Totaal;Egyptisch;2004;2649.0
1750;Totaal mannen en vrouwen;Totaal;Egyptisch;2005;2840.0
1751;Totaal mannen en vrouwen;Totaal;Egyptisch;2006;2804.0
1752;Totaal mannen en vrouwen;Totaal;Egyptisch;2007;2729.0
1753;Totaal mannen en vrouwen;Totaal;Egyptisch;2008;2562.0
1754;Totaal mannen en vrouwen;Totaal;Egyptisch;2009;2527.0
1755;Totaal mannen en vrouwen;Totaal;Egyptisch;2010;2575.0
1756;Totaal mannen en vrouwen;Totaal;Egyptisch;2011;2603.0
1757;Totaal mannen en vrouwen;Totaal;Egyptisch;2012;2550.0
1758;Totaal mannen en vrouwen;Totaal;Egyptisch;2013;2465.0
1759;Totaal mannen en vrouwen;Totaal;Egyptisch;2014;2556.0
1760;Totaal mannen en vrouwen;Totaal;Egyptisch;2015;2632.0
1761;Totaal mannen en vrouwen;Totaal;Egyptisch;2016;2687.0
1762;Totaal mannen en vrouwen;Totaal;Egyptisch;2017;2891.0
1763;Totaal mannen en vrouwen;Totaal;Egyptisch;2018;3293.0
1764;Totaal mannen en vrouwen;Totaal;Egyptisch;2019;3836.0
1765;Totaal mannen en vrouwen;Totaal;Egyptisch;2020;4498.0
1766;Totaal mannen en vrouwen;Totaal;Egyptisch;2021;4701.0
1767;Totaal mannen en vrouwen;Totaal;Egyptisch;2022;5217.0
1768;Totaal mannen en vrouwen;Totaal;Egyptisch;2023;6062.0
1769;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;1995;5.0
1770;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;1996;4.0
1771;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;1997;2.0
1772;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;1998;1.0
1773;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;1999;1.0
1774;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2000;1.0
1775;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2001;2.0
1776;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2002;3.0
1777;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2003;3.0
1778;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2004;3.0
1779;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2005;3.0
1780;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2006;3.0
1781;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2007;2.0
1782;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2008;3.0
1783;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2009;3.0
1784;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2010;5.0
1785;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2011;4.0
1786;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2012;4.0
1787;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2013;3.0
1788;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2014;2.0
1789;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2015;5.0
1790;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2016;5.0
1791;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2017;5.0
1792;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2018;5.0
1793;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2019;5.0
1794;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2020;5.0
1795;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2021;5.0
1796;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2022;5.0
1797;Totaal mannen en vrouwen;Totaal;Equatoriaal-Guinees;2023;4.0
1798;Totaal mannen en vrouwen;Totaal;Eritrees;1995;40.0
1799;Totaal mannen en vrouwen;Totaal;Eritrees;1996;53.0
1800;Totaal mannen en vrouwen;Totaal;Eritrees;1997;90.0
1801;Totaal mannen en vrouwen;Totaal;Eritrees;1998;129.0
1802;Totaal mannen en vrouwen;Totaal;Eritrees;1999;175.0
1803;Totaal mannen en vrouwen;Totaal;Eritrees;2000;226.0
1804;Totaal mannen en vrouwen;Totaal;Eritrees;2001;217.0
1805;Totaal mannen en vrouwen;Totaal;Eritrees;2002;214.0
1806;Totaal mannen en vrouwen;Totaal;Eritrees;2003;227.0
1807;Totaal mannen en vrouwen;Totaal;Eritrees;2004;234.0
1808;Totaal mannen en vrouwen;Totaal;Eritrees;2005;268.0
1809;Totaal mannen en vrouwen;Totaal;Eritrees;2006;274.0
1810;Totaal mannen en vrouwen;Totaal;Eritrees;2007;272.0
1811;Totaal mannen en vrouwen;Totaal;Eritrees;2008;289.0
1812;Totaal mannen en vrouwen;Totaal;Eritrees;2009;288.0
1813;Totaal mannen en vrouwen;Totaal;Eritrees;2010;297.0
1814;Totaal mannen en vrouwen;Totaal;Eritrees;2011;293.0
1815;Totaal mannen en vrouwen;Totaal;Eritrees;2012;309.0
1816;Totaal mannen en vrouwen;Totaal;Eritrees;2013;300.0
1817;Totaal mannen en vrouwen;Totaal;Eritrees;2014;369.0
1818;Totaal mannen en vrouwen;Totaal;Eritrees;2015;3230.0
1819;Totaal mannen en vrouwen;Totaal;Eritrees;2016;9077.0
1820;Totaal mannen en vrouwen;Totaal;Eritrees;2017;15658.0
1821;Totaal mannen en vrouwen;Totaal;Eritrees;2018;20967.0
1822;Totaal mannen en vrouwen;Totaal;Eritrees;2019;26049.0
1823;Totaal mannen en vrouwen;Totaal;Eritrees;2020;30351.0
1824;Totaal mannen en vrouwen;Totaal;Eritrees;2021;30005.0
1825;Totaal mannen en vrouwen;Totaal;Eritrees;2022;25262.0
1826;Totaal mannen en vrouwen;Totaal;Eritrees;2023;21517.0
1827;Totaal mannen en vrouwen;Totaal;Estisch;1995;61.0
1828;Totaal mannen en vrouwen;Totaal;Estisch;1996;65.0
1829;Totaal mannen en vrouwen;Totaal;Estisch;1997;86.0
1830;Totaal mannen en vrouwen;Totaal;Estisch;1998;99.0
1831;Totaal mannen en vrouwen;Totaal;Estisch;1999;100.0
1832;Totaal mannen en vrouwen;Totaal;Estisch;2000;111.0
1833;Totaal mannen en vrouwen;Totaal;Estisch;2001;121.0
1834;Totaal mannen en vrouwen;Totaal;Estisch;2002;147.0
1835;Totaal mannen en vrouwen;Totaal;Estisch;2003;165.0
1836;Totaal mannen en vrouwen;Totaal;Estisch;2004;187.0
1837;Totaal mannen en vrouwen;Totaal;Estisch;2005;284.0
1838;Totaal mannen en vrouwen;Totaal;Estisch;2006;318.0
1839;Totaal mannen en vrouwen;Totaal;Estisch;2007;321.0
1840;Totaal mannen en vrouwen;Totaal;Estisch;2008;365.0
1841;Totaal mannen en vrouwen;Totaal;Estisch;2009;444.0
1842;Totaal mannen en vrouwen;Totaal;Estisch;2010;547.0
1843;Totaal mannen en vrouwen;Totaal;Estisch;2011;710.0
1844;Totaal mannen en vrouwen;Totaal;Estisch;2012;852.0
1845;Totaal mannen en vrouwen;Totaal;Estisch;2013;876.0
1846;Totaal mannen en vrouwen;Totaal;Estisch;2014;971.0
1847;Totaal mannen en vrouwen;Totaal;Estisch;2015;1065.0
1848;Totaal mannen en vrouwen;Totaal;Estisch;2016;1095.0
1849;Totaal mannen en vrouwen;Totaal;Estisch;2017;1159.0
1850;Totaal mannen en vrouwen;Totaal;Estisch;2018;1279.0
1851;Totaal mannen en vrouwen;Totaal;Estisch;2019;1383.0
1852;Totaal mannen en vrouwen;Totaal;Estisch;2020;1549.0
1853;Totaal mannen en vrouwen;Totaal;Estisch;2021;1563.0
1854;Totaal mannen en vrouwen;Totaal;Estisch;2022;1700.0
1855;Totaal mannen en vrouwen;Totaal;Estisch;2023;1909.0
1856;Totaal mannen en vrouwen;Totaal;Eswatinische;1995;
1857;Totaal mannen en vrouwen;Totaal;Eswatinische;1996;
1858;Totaal mannen en vrouwen;Totaal;Eswatinische;1997;
1859;Totaal mannen en vrouwen;Totaal;Eswatinische;1998;
1860;Totaal mannen en vrouwen;Totaal;Eswatinische;1999;
1861;Totaal mannen en vrouwen;Totaal;Eswatinische;2000;
1862;Totaal mannen en vrouwen;Totaal;Eswatinische;2001;
1863;Totaal mannen en vrouwen;Totaal;Eswatinische;2002;
1864;Totaal mannen en vrouwen;Totaal;Eswatinische;2003;
1865;Totaal mannen en vrouwen;Totaal;Eswatinische;2004;
1866;Totaal mannen en vrouwen;Totaal;Eswatinische;2005;
1867;Totaal mannen en vrouwen;Totaal;Eswatinische;2006;
1868;Totaal mannen en vrouwen;Totaal;Eswatinische;2007;
1869;Totaal mannen en vrouwen;Totaal;Eswatinische;2008;
1870;Totaal mannen en vrouwen;Totaal;Eswatinische;2009;
1871;Totaal mannen en vrouwen;Totaal;Eswatinische;2010;
1872;Totaal mannen en vrouwen;Totaal;Eswatinische;2011;
1873;Totaal mannen en vrouwen;Totaal;Eswatinische;2012;
1874;Totaal mannen en vrouwen;Totaal;Eswatinische;2013;
1875;Totaal mannen en vrouwen;Totaal;Eswatinische;2014;
1876;Totaal mannen en vrouwen;Totaal;Eswatinische;2015;
1877;Totaal mannen en vrouwen;Totaal;Eswatinische;2016;
1878;Totaal mannen en vrouwen;Totaal;Eswatinische;2017;
1879;Totaal mannen en vrouwen;Totaal;Eswatinische;2018;
1880;Totaal mannen en vrouwen;Totaal;Eswatinische;2019;12.0
1881;Totaal mannen en vrouwen;Totaal;Eswatinische;2020;9.0
1882;Totaal mannen en vrouwen;Totaal;Eswatinische;2021;3.0
1883;Totaal mannen en vrouwen;Totaal;Eswatinische;2022;8.0
1884;Totaal mannen en vrouwen;Totaal;Eswatinische;2023;13.0
1885;Totaal mannen en vrouwen;Totaal;Ethiopisch;1995;4445.0
1886;Totaal mannen en vrouwen;Totaal;Ethiopisch;1996;3653.0
1887;Totaal mannen en vrouwen;Totaal;Ethiopisch;1997;2146.0
1888;Totaal mannen en vrouwen;Totaal;Ethiopisch;1998;1870.0
1889;Totaal mannen en vrouwen;Totaal;Ethiopisch;1999;1538.0
1890;Totaal mannen en vrouwen;Totaal;Ethiopisch;2000;1280.0
1891;Totaal mannen en vrouwen;Totaal;Ethiopisch;2001;1203.0
1892;Totaal mannen en vrouwen;Totaal;Ethiopisch;2002;1161.0
1893;Totaal mannen en vrouwen;Totaal;Ethiopisch;2003;1166.0
1894;Totaal mannen en vrouwen;Totaal;Ethiopisch;2004;1194.0
1895;Totaal mannen en vrouwen;Totaal;Ethiopisch;2005;1218.0
1896;Totaal mannen en vrouwen;Totaal;Ethiopisch;2006;1230.0
1897;Totaal mannen en vrouwen;Totaal;Ethiopisch;2007;1256.0
1898;Totaal mannen en vrouwen;Totaal;Ethiopisch;2008;1263.0
1899;Totaal mannen en vrouwen;Totaal;Ethiopisch;2009;1270.0
1900;Totaal mannen en vrouwen;Totaal;Ethiopisch;2010;1328.0
1901;Totaal mannen en vrouwen;Totaal;Ethiopisch;2011;1263.0
1902;Totaal mannen en vrouwen;Totaal;Ethiopisch;2012;1255.0
1903;Totaal mannen en vrouwen;Totaal;Ethiopisch;2013;1306.0
1904;Totaal mannen en vrouwen;Totaal;Ethiopisch;2014;1184.0
1905;Totaal mannen en vrouwen;Totaal;Ethiopisch;2015;1120.0
1906;Totaal mannen en vrouwen;Totaal;Ethiopisch;2016;1143.0
1907;Totaal mannen en vrouwen;Totaal;Ethiopisch;2017;1273.0
1908;Totaal mannen en vrouwen;Totaal;Ethiopisch;2018;1301.0
1909;Totaal mannen en vrouwen;Totaal;Ethiopisch;2019;1454.0
1910;Totaal mannen en vrouwen;Totaal;Ethiopisch;2020;1575.0
1911;Totaal mannen en vrouwen;Totaal;Ethiopisch;2021;1553.0
1912;Totaal mannen en vrouwen;Totaal;Ethiopisch;2022;1594.0
1913;Totaal mannen en vrouwen;Totaal;Ethiopisch;2023;1563.0
1914;Totaal mannen en vrouwen;Totaal;Fijisch;1995;8.0
1915;Totaal mannen en vrouwen;Totaal;Fijisch;1996;9.0
1916;Totaal mannen en vrouwen;Totaal;Fijisch;1997;9.0
1917;Totaal mannen en vrouwen;Totaal;Fijisch;1998;6.0
1918;Totaal mannen en vrouwen;Totaal;Fijisch;1999;9.0
1919;Totaal mannen en vrouwen;Totaal;Fijisch;2000;12.0
1920;Totaal mannen en vrouwen;Totaal;Fijisch;2001;14.0
1921;Totaal mannen en vrouwen;Totaal;Fijisch;2002;14.0
1922;Totaal mannen en vrouwen;Totaal;Fijisch;2003;13.0
1923;Totaal mannen en vrouwen;Totaal;Fijisch;2004;11.0
1924;Totaal mannen en vrouwen;Totaal;Fijisch;2005;15.0
1925;Totaal mannen en vrouwen;Totaal;Fijisch;2006;11.0
1926;Totaal mannen en vrouwen;Totaal;Fijisch;2007;9.0
1927;Totaal mannen en vrouwen;Totaal;Fijisch;2008;8.0
1928;Totaal mannen en vrouwen;Totaal;Fijisch;2009;8.0
1929;Totaal mannen en vrouwen;Totaal;Fijisch;2010;10.0
1930;Totaal mannen en vrouwen;Totaal;Fijisch;2011;6.0
1931;Totaal mannen en vrouwen;Totaal;Fijisch;2012;7.0
1932;Totaal mannen en vrouwen;Totaal;Fijisch;2013;11.0
1933;Totaal mannen en vrouwen;Totaal;Fijisch;2014;11.0
1934;Totaal mannen en vrouwen;Totaal;Fijisch;2015;12.0
1935;Totaal mannen en vrouwen;Totaal;Fijisch;2016;13.0
1936;Totaal mannen en vrouwen;Totaal;Fijisch;2017;14.0
1937;Totaal mannen en vrouwen;Totaal;Fijisch;2018;18.0
1938;Totaal mannen en vrouwen;Totaal;Fijisch;2019;17.0
1939;Totaal mannen en vrouwen;Totaal;Fijisch;2020;19.0
1940;Totaal mannen en vrouwen;Totaal;Fijisch;2021;18.0
1941;Totaal mannen en vrouwen;Totaal;Fijisch;2022;19.0
1942;Totaal mannen en vrouwen;Totaal;Fijisch;2023;25.0
1943;Totaal mannen en vrouwen;Totaal;Filippijns;1995;2282.0
1944;Totaal mannen en vrouwen;Totaal;Filippijns;1996;2363.0
1945;Totaal mannen en vrouwen;Totaal;Filippijns;1997;2318.0
1946;Totaal mannen en vrouwen;Totaal;Filippijns;1998;2428.0
1947;Totaal mannen en vrouwen;Totaal;Filippijns;1999;2398.0
1948;Totaal mannen en vrouwen;Totaal;Filippijns;2000;2351.0
1949;Totaal mannen en vrouwen;Totaal;Filippijns;2001;2417.0
1950;Totaal mannen en vrouwen;Totaal;Filippijns;2002;2427.0
1951;Totaal mannen en vrouwen;Totaal;Filippijns;2003;2597.0
1952;Totaal mannen en vrouwen;Totaal;Filippijns;2004;2841.0
1953;Totaal mannen en vrouwen;Totaal;Filippijns;2005;3041.0
1954;Totaal mannen en vrouwen;Totaal;Filippijns;2006;3147.0
1955;Totaal mannen en vrouwen;Totaal;Filippijns;2007;3280.0
1956;Totaal mannen en vrouwen;Totaal;Filippijns;2008;3354.0
1957;Totaal mannen en vrouwen;Totaal;Filippijns;2009;3773.0
1958;Totaal mannen en vrouwen;Totaal;Filippijns;2010;3915.0
1959;Totaal mannen en vrouwen;Totaal;Filippijns;2011;4065.0
1960;Totaal mannen en vrouwen;Totaal;Filippijns;2012;4013.0
1961;Totaal mannen en vrouwen;Totaal;Filippijns;2013;4048.0
1962;Totaal mannen en vrouwen;Totaal;Filippijns;2014;4217.0
1963;Totaal mannen en vrouwen;Totaal;Filippijns;2015;4219.0
1964;Totaal mannen en vrouwen;Totaal;Filippijns;2016;4339.0
1965;Totaal mannen en vrouwen;Totaal;Filippijns;2017;4560.0
1966;Totaal mannen en vrouwen;Totaal;Filippijns;2018;4896.0
1967;Totaal mannen en vrouwen;Totaal;Filippijns;2019;5296.0
1968;Totaal mannen en vrouwen;Totaal;Filippijns;2020;5801.0
1969;Totaal mannen en vrouwen;Totaal;Filippijns;2021;5716.0
1970;Totaal mannen en vrouwen;Totaal;Filippijns;2022;6034.0
1971;Totaal mannen en vrouwen;Totaal;Filippijns;2023;6587.0
1972;Totaal mannen en vrouwen;Totaal;Fins;1995;1194.0
1973;Totaal mannen en vrouwen;Totaal;Fins;1996;1286.0
1974;Totaal mannen en vrouwen;Totaal;Fins;1997;1385.0
1975;Totaal mannen en vrouwen;Totaal;Fins;1998;1506.0
1976;Totaal mannen en vrouwen;Totaal;Fins;1999;1712.0
1977;Totaal mannen en vrouwen;Totaal;Fins;2000;1849.0
1978;Totaal mannen en vrouwen;Totaal;Fins;2001;1980.0
1979;Totaal mannen en vrouwen;Totaal;Fins;2002;2051.0
1980;Totaal mannen en vrouwen;Totaal;Fins;2003;2118.0
1981;Totaal mannen en vrouwen;Totaal;Fins;2004;2089.0
1982;Totaal mannen en vrouwen;Totaal;Fins;2005;2088.0
1983;Totaal mannen en vrouwen;Totaal;Fins;2006;2087.0
1984;Totaal mannen en vrouwen;Totaal;Fins;2007;1982.0
1985;Totaal mannen en vrouwen;Totaal;Fins;2008;2030.0
1986;Totaal mannen en vrouwen;Totaal;Fins;2009;2157.0
1987;Totaal mannen en vrouwen;Totaal;Fins;2010;2197.0
1988;Totaal mannen en vrouwen;Totaal;Fins;2011;2290.0
1989;Totaal mannen en vrouwen;Totaal;Fins;2012;2406.0
1990;Totaal mannen en vrouwen;Totaal;Fins;2013;2453.0
1991;Totaal mannen en vrouwen;Totaal;Fins;2014;2481.0
1992;Totaal mannen en vrouwen;Totaal;Fins;2015;2562.0
1993;Totaal mannen en vrouwen;Totaal;Fins;2016;2798.0
1994;Totaal mannen en vrouwen;Totaal;Fins;2017;3098.0
1995;Totaal mannen en vrouwen;Totaal;Fins;2018;3369.0
1996;Totaal mannen en vrouwen;Totaal;Fins;2019;3636.0
1997;Totaal mannen en vrouwen;Totaal;Fins;2020;3939.0
1998;Totaal mannen en vrouwen;Totaal;Fins;2021;3752.0
1999;Totaal mannen en vrouwen;Totaal;Fins;2022;3984.0
2000;Totaal mannen en vrouwen;Totaal;Fins;2023;4291.0
2001;Totaal mannen en vrouwen;Totaal;Frans;1995;10547.0
2002;Totaal mannen en vrouwen;Totaal;Frans;1996;10532.0
2003;Totaal mannen en vrouwen;Totaal;Frans;1997;10575.0
2004;Totaal mannen en vrouwen;Totaal;Frans;1998;11152.0
2005;Totaal mannen en vrouwen;Totaal;Frans;1999;11873.0
2006;Totaal mannen en vrouwen;Totaal;Frans;2000;12524.0
2007;Totaal mannen en vrouwen;Totaal;Frans;2001;13326.0
2008;Totaal mannen en vrouwen;Totaal;Frans;2002;14113.0
2009;Totaal mannen en vrouwen;Totaal;Frans;2003;14469.0
2010;Totaal mannen en vrouwen;Totaal;Frans;2004;14529.0
2011;Totaal mannen en vrouwen;Totaal;Frans;2005;14544.0
2012;Totaal mannen en vrouwen;Totaal;Frans;2006;14730.0
2013;Totaal mannen en vrouwen;Totaal;Frans;2007;14697.0
2014;Totaal mannen en vrouwen;Totaal;Frans;2008;15119.0
2015;Totaal mannen en vrouwen;Totaal;Frans;2009;16441.0
2016;Totaal mannen en vrouwen;Totaal;Frans;2010;17184.0
2017;Totaal mannen en vrouwen;Totaal;Frans;2011;17797.0
2018;Totaal mannen en vrouwen;Totaal;Frans;2012;18138.0
2019;Totaal mannen en vrouwen;Totaal;Frans;2013;18315.0
2020;Totaal mannen en vrouwen;Totaal;Frans;2014;18734.0
2021;Totaal mannen en vrouwen;Totaal;Frans;2015;19744.0
2022;Totaal mannen en vrouwen;Totaal;Frans;2016;20913.0
2023;Totaal mannen en vrouwen;Totaal;Frans;2017;22588.0
2024;Totaal mannen en vrouwen;Totaal;Frans;2018;24180.0
2025;Totaal mannen en vrouwen;Totaal;Frans;2019;25759.0
2026;Totaal mannen en vrouwen;Totaal;Frans;2020;27811.0
2027;Totaal mannen en vrouwen;Totaal;Frans;2021;29037.0
2028;Totaal mannen en vrouwen;Totaal;Frans;2022;31469.0
2029;Totaal mannen en vrouwen;Totaal;Frans;2023;33690.0
2030;Totaal mannen en vrouwen;Totaal;Gabonees;1995;13.0
2031;Totaal mannen en vrouwen;Totaal;Gabonees;1996;15.0
2032;Totaal mannen en vrouwen;Totaal;Gabonees;1997;19.0
2033;Totaal mannen en vrouwen;Totaal;Gabonees;1998;24.0
2034;Totaal mannen en vrouwen;Totaal;Gabonees;1999;28.0
2035;Totaal mannen en vrouwen;Totaal;Gabonees;2000;28.0
2036;Totaal mannen en vrouwen;Totaal;Gabonees;2001;23.0
