ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
6695;0311   Kledingstoffen;2000 januari;;97.0;107
6696;0311   Kledingstoffen;2000 februari;;109.0;107
6697;0311   Kledingstoffen;2000 maart;;108.0;107
6698;0311   Kledingstoffen;2000 april;;107.0;107
6699;0311   Kledingstoffen;2000 mei;;104.0;107
6700;0311   Kledingstoffen;2000 juni;;98.0;107
6701;0311   Kledingstoffen;2000 juli;;85.0;107
6702;0311   Kledingstoffen;2000 augustus;;92.0;107
6703;0311   Kledingstoffen;2000 september;;105.0;107
6704;0311   Kledingstoffen;2000 oktober;;107.0;107
6705;0311   Kledingstoffen;2000 november;;105.0;107
6706;0311   Kledingstoffen;2000 december;;99.0;107
6707;0311   Kledingstoffen;2000;;101.0;107
6708;0311   Kledingstoffen;2001 januari;;88.0;107
6709;0311   Kledingstoffen;2001 februari;;97.0;107
6710;0311   Kledingstoffen;2001 maart;;107.0;107
6711;0311   Kledingstoffen;2001 april;;108.0;107
6712;0311   Kledingstoffen;2001 mei;;106.0;107
6713;0311   Kledingstoffen;2001 juni;;96.0;107
6714;0311   Kledingstoffen;2001 juli;;89.0;107
6715;0311   Kledingstoffen;2001 augustus;;95.0;107
6716;0311   Kledingstoffen;2001 september;;109.0;107
6717;0311   Kledingstoffen;2001 oktober;;106.0;107
6718;0311   Kledingstoffen;2001 november;;105.0;107
6719;0311   Kledingstoffen;2001 december;;97.0;107
6720;0311   Kledingstoffen;2001;;100.0;107
6721;0311   Kledingstoffen;2002 januari;;93.0;107
6722;0311   Kledingstoffen;2002 februari;;105.0;107
6723;0311   Kledingstoffen;2002 maart;;110.0;107
6724;0311   Kledingstoffen;2002 april;;109.0;107
6725;0311   Kledingstoffen;2002 mei;;107.0;107
6726;0311   Kledingstoffen;2002 juni;;103.0;107
6727;0311   Kledingstoffen;2002 juli;;86.0;107
6728;0311   Kledingstoffen;2002 augustus;;95.0;107
6729;0311   Kledingstoffen;2002 september;;113.0;107
6730;0311   Kledingstoffen;2002 oktober;;115.0;107
6731;0311   Kledingstoffen;2002 november;;113.0;107
6732;0311   Kledingstoffen;2002 december;;107.0;107
6733;0311   Kledingstoffen;2002;;105.0;107
6734;0312   Kleding;1996 januari;;90.0;4600
6735;0312   Kleding;1996 februari;;94.0;4600
6736;0312   Kleding;1996 maart;;107.0;4600
6737;0312   Kleding;1996 april;;107.0;4600
6738;0312   Kleding;1996 mei;;107.0;4600
6739;0312   Kleding;1996 juni;;103.0;4600
6740;0312   Kleding;1996 juli;;89.0;4600
6741;0312   Kleding;1996 augustus;;92.0;4600
6742;0312   Kleding;1996 september;;107.0;4600
6743;0312   Kleding;1996 oktober;;107.0;4600
6744;0312   Kleding;1996 november;;106.0;4600
6745;0312   Kleding;1996 december;;101.0;4600
6746;0312   Kleding;1996;;101.0;4600
6747;0312   Kleding;1997 januari;;88.0;4600
6748;0312   Kleding;1997 februari;;93.0;4600
6749;0312   Kleding;1997 maart;;108.0;4600
6750;0312   Kleding;1997 april;;108.0;4600
6751;0312   Kleding;1997 mei;;107.0;4600
6752;0312   Kleding;1997 juni;;99.0;4600
6753;0312   Kleding;1997 juli;;88.0;4600
6754;0312   Kleding;1997 augustus;;92.0;4600
6755;0312   Kleding;1997 september;;108.0;4600
6756;0312   Kleding;1997 oktober;;108.0;4600
6757;0312   Kleding;1997 november;;107.0;4600
6758;0312   Kleding;1997 december;;103.0;4600
6759;0312   Kleding;1997;;101.0;4600
6760;0312   Kleding;1998 januari;;88.0;4600
6761;0312   Kleding;1998 februari;;97.0;4600
6762;0312   Kleding;1998 maart;;113.0;4600
6763;0312   Kleding;1998 april;;112.0;4600
6764;0312   Kleding;1998 mei;;110.0;4600
6765;0312   Kleding;1998 juni;;104.0;4600
6766;0312   Kleding;1998 juli;;93.0;4600
6767;0312   Kleding;1998 augustus;;95.0;4600
6768;0312   Kleding;1998 september;;111.0;4600
6769;0312   Kleding;1998 oktober;;111.0;4600
6770;0312   Kleding;1998 november;;110.0;4600
6771;0312   Kleding;1998 december;;103.0;4600
6772;0312   Kleding;1998;;104.0;4600
6773;0312   Kleding;1999 januari;;90.0;4600
6774;0312   Kleding;1999 februari;;98.0;4600
6775;0312   Kleding;1999 maart;;113.0;4600
6776;0312   Kleding;1999 april;;113.0;4600
6777;0312   Kleding;1999 mei;;112.0;4600
6778;0312   Kleding;1999 juni;;105.0;4600
6779;0312   Kleding;1999 juli;;94.0;4600
6780;0312   Kleding;1999 augustus;;101.0;4600
6781;0312   Kleding;1999 september;;111.0;4600
6782;0312   Kleding;1999 oktober;;110.0;4600
6783;0312   Kleding;1999 november;;109.0;4600
6784;0312   Kleding;1999 december;;102.0;4600
6785;0312   Kleding;1999;;105.0;4600
6786;0312   Kleding;2000 januari;;89.0;4600
6787;0312   Kleding;2000 februari;;96.0;4600
6788;0312   Kleding;2000 maart;;110.0;4600
6789;0312   Kleding;2000 april;;112.0;4600
6790;0312   Kleding;2000 mei;;111.0;4600
6791;0312   Kleding;2000 juni;;106.0;4600
6792;0312   Kleding;2000 juli;;92.0;4600
6793;0312   Kleding;2000 augustus;;96.0;4600
6794;0312   Kleding;2000 september;;110.0;4600
6795;0312   Kleding;2000 oktober;;110.0;4600
6796;0312   Kleding;2000 november;;108.0;4600
6797;0312   Kleding;2000 december;;101.0;4600
6798;0312   Kleding;2000;;103.0;4600
6799;0312   Kleding;2001 januari;;89.0;4600
6800;0312   Kleding;2001 februari;;96.0;4600
6801;0312   Kleding;2001 maart;;110.0;4600
6802;0312   Kleding;2001 april;;111.0;4600
6803;0312   Kleding;2001 mei;;111.0;4600
6804;0312   Kleding;2001 juni;;106.0;4600
6805;0312   Kleding;2001 juli;;92.0;4600
6806;0312   Kleding;2001 augustus;;95.0;4600
6807;0312   Kleding;2001 september;;110.0;4600
6808;0312   Kleding;2001 oktober;;111.0;4600
6809;0312   Kleding;2001 november;;111.0;4600
6810;0312   Kleding;2001 december;;105.0;4600
6811;0312   Kleding;2001;;104.0;4600
6812;0312   Kleding;2002 januari;;94.0;4600
6813;0312   Kleding;2002 februari;;100.0;4600
6814;0312   Kleding;2002 maart;;114.0;4600
6815;0312   Kleding;2002 april;;115.0;4600
6816;0312   Kleding;2002 mei;;113.0;4600
6817;0312   Kleding;2002 juni;;108.0;4600
6818;0312   Kleding;2002 juli;;94.0;4600
6819;0312   Kleding;2002 augustus;;99.0;4600
6820;0312   Kleding;2002 september;;112.0;4600
6821;0312   Kleding;2002 oktober;;112.0;4600
6822;0312   Kleding;2002 november;;111.0;4600
6823;0312   Kleding;2002 december;;103.0;4600
6824;0312   Kleding;2002;;106.0;4600
6825;03121  Herenkleding;1996 januari;;92.0;1429
6826;03121  Herenkleding;1996 februari;;96.0;1429
6827;03121  Herenkleding;1996 maart;;104.0;1429
6828;03121  Herenkleding;1996 april;;105.0;1429
6829;03121  Herenkleding;1996 mei;;104.0;1429
6830;03121  Herenkleding;1996 juni;;100.0;1429
6831;03121  Herenkleding;1996 juli;;90.0;1429
6832;03121  Herenkleding;1996 augustus;;93.0;1429
6833;03121  Herenkleding;1996 september;;103.0;1429
6834;03121  Herenkleding;1996 oktober;;103.0;1429
6835;03121  Herenkleding;1996 november;;102.0;1429
6836;03121  Herenkleding;1996 december;;99.0;1429
6837;03121  Herenkleding;1996;;99.0;1429
6838;03121  Herenkleding;1997 januari;;90.0;1429
6839;03121  Herenkleding;1997 februari;;93.0;1429
6840;03121  Herenkleding;1997 maart;;102.0;1429
6841;03121  Herenkleding;1997 april;;102.0;1429
6842;03121  Herenkleding;1997 mei;;103.0;1429
6843;03121  Herenkleding;1997 juni;;98.0;1429
6844;03121  Herenkleding;1997 juli;;91.0;1429
6845;03121  Herenkleding;1997 augustus;;92.0;1429
6846;03121  Herenkleding;1997 september;;103.0;1429
6847;03121  Herenkleding;1997 oktober;;103.0;1429
6848;03121  Herenkleding;1997 november;;103.0;1429
6849;03121  Herenkleding;1997 december;;100.0;1429
6850;03121  Herenkleding;1997;;98.0;1429
6851;03121  Herenkleding;1998 januari;;89.0;1429
6852;03121  Herenkleding;1998 februari;;96.0;1429
6853;03121  Herenkleding;1998 maart;;105.0;1429
6854;03121  Herenkleding;1998 april;;105.0;1429
6855;03121  Herenkleding;1998 mei;;105.0;1429
6856;03121  Herenkleding;1998 juni;;102.0;1429
6857;03121  Herenkleding;1998 juli;;95.0;1429
6858;03121  Herenkleding;1998 augustus;;95.0;1429
6859;03121  Herenkleding;1998 september;;104.0;1429
6860;03121  Herenkleding;1998 oktober;;105.0;1429
6861;03121  Herenkleding;1998 november;;104.0;1429
6862;03121  Herenkleding;1998 december;;100.0;1429
6863;03121  Herenkleding;1998;;100.0;1429
6864;03121  Herenkleding;1999 januari;;91.0;1429
6865;03121  Herenkleding;1999 februari;;97.0;1429
6866;03121  Herenkleding;1999 maart;;107.0;1429
6867;03121  Herenkleding;1999 april;;108.0;1429
6868;03121  Herenkleding;1999 mei;;107.0;1429
6869;03121  Herenkleding;1999 juni;;104.0;1429
6870;03121  Herenkleding;1999 juli;;96.0;1429
6871;03121  Herenkleding;1999 augustus;;100.0;1429
6872;03121  Herenkleding;1999 september;;106.0;1429
6873;03121  Herenkleding;1999 oktober;;105.0;1429
6874;03121  Herenkleding;1999 november;;105.0;1429
6875;03121  Herenkleding;1999 december;;100.0;1429
6876;03121  Herenkleding;1999;;102.0;1429
6877;03121  Herenkleding;2000 januari;;91.0;1429
6878;03121  Herenkleding;2000 februari;;98.0;1429
6879;03121  Herenkleding;2000 maart;;107.0;1429
6880;03121  Herenkleding;2000 april;;108.0;1429
6881;03121  Herenkleding;2000 mei;;109.0;1429
6882;03121  Herenkleding;2000 juni;;106.0;1429
6883;03121  Herenkleding;2000 juli;;96.0;1429
6884;03121  Herenkleding;2000 augustus;;98.0;1429
6885;03121  Herenkleding;2000 september;;105.0;1429
6886;03121  Herenkleding;2000 oktober;;106.0;1429
6887;03121  Herenkleding;2000 november;;105.0;1429
6888;03121  Herenkleding;2000 december;;100.0;1429
6889;03121  Herenkleding;2000;;102.0;1429
6890;03121  Herenkleding;2001 januari;;90.0;1429
6891;03121  Herenkleding;2001 februari;;96.0;1429
6892;03121  Herenkleding;2001 maart;;108.0;1429
6893;03121  Herenkleding;2001 april;;108.0;1429
6894;03121  Herenkleding;2001 mei;;109.0;1429
6895;03121  Herenkleding;2001 juni;;106.0;1429
6896;03121  Herenkleding;2001 juli;;96.0;1429
6897;03121  Herenkleding;2001 augustus;;97.0;1429
6898;03121  Herenkleding;2001 september;;106.0;1429
6899;03121  Herenkleding;2001 oktober;;107.0;1429
6900;03121  Herenkleding;2001 november;;107.0;1429
6901;03121  Herenkleding;2001 december;;104.0;1429
6902;03121  Herenkleding;2001;;103.0;1429
6903;03121  Herenkleding;2002 januari;;97.0;1429
6904;03121  Herenkleding;2002 februari;;101.0;1429
6905;03121  Herenkleding;2002 maart;;113.0;1429
6906;03121  Herenkleding;2002 april;;113.0;1429
6907;03121  Herenkleding;2002 mei;;113.0;1429
6908;03121  Herenkleding;2002 juni;;109.0;1429
6909;03121  Herenkleding;2002 juli;;100.0;1429
6910;03121  Herenkleding;2002 augustus;;101.0;1429
6911;03121  Herenkleding;2002 september;;110.0;1429
6912;03121  Herenkleding;2002 oktober;;111.0;1429
6913;03121  Herenkleding;2002 november;;110.0;1429
6914;03121  Herenkleding;2002 december;;104.0;1429
6915;03121  Herenkleding;2002;;107.0;1429
6916;03122  Dameskleding;1996 januari;;88.0;2426
6917;03122  Dameskleding;1996 februari;;92.0;2426
6918;03122  Dameskleding;1996 maart;;108.0;2426
6919;03122  Dameskleding;1996 april;;108.0;2426
6920;03122  Dameskleding;1996 mei;;107.0;2426
6921;03122  Dameskleding;1996 juni;;105.0;2426
6922;03122  Dameskleding;1996 juli;;88.0;2426
6923;03122  Dameskleding;1996 augustus;;91.0;2426
6924;03122  Dameskleding;1996 september;;109.0;2426
6925;03122  Dameskleding;1996 oktober;;110.0;2426
6926;03122  Dameskleding;1996 november;;108.0;2426
6927;03122  Dameskleding;1996 december;;102.0;2426
6928;03122  Dameskleding;1996;;102.0;2426
6929;03122  Dameskleding;1997 januari;;86.0;2426
6930;03122  Dameskleding;1997 februari;;91.0;2426
6931;03122  Dameskleding;1997 maart;;111.0;2426
6932;03122  Dameskleding;1997 april;;111.0;2426
6933;03122  Dameskleding;1997 mei;;109.0;2426
6934;03122  Dameskleding;1997 juni;;99.0;2426
6935;03122  Dameskleding;1997 juli;;86.0;2426
6936;03122  Dameskleding;1997 augustus;;92.0;2426
6937;03122  Dameskleding;1997 september;;112.0;2426
6938;03122  Dameskleding;1997 oktober;;111.0;2426
6939;03122  Dameskleding;1997 november;;109.0;2426
6940;03122  Dameskleding;1997 december;;104.0;2426
6941;03122  Dameskleding;1997;;102.0;2426
6942;03122  Dameskleding;1998 januari;;87.0;2426
6943;03122  Dameskleding;1998 februari;;97.0;2426
6944;03122  Dameskleding;1998 maart;;115.0;2426
6945;03122  Dameskleding;1998 april;;115.0;2426
6946;03122  Dameskleding;1998 mei;;112.0;2426
6947;03122  Dameskleding;1998 juni;;105.0;2426
6948;03122  Dameskleding;1998 juli;;91.0;2426
6949;03122  Dameskleding;1998 augustus;;95.0;2426
6950;03122  Dameskleding;1998 september;;114.0;2426
6951;03122  Dameskleding;1998 oktober;;115.0;2426
6952;03122  Dameskleding;1998 november;;114.0;2426
6953;03122  Dameskleding;1998 december;;106.0;2426
6954;03122  Dameskleding;1998;;106.0;2426
6955;03122  Dameskleding;1999 januari;;90.0;2426
6956;03122  Dameskleding;1999 februari;;99.0;2426
6957;03122  Dameskleding;1999 maart;;115.0;2426
6958;03122  Dameskleding;1999 april;;116.0;2426
6959;03122  Dameskleding;1999 mei;;115.0;2426
6960;03122  Dameskleding;1999 juni;;107.0;2426
6961;03122  Dameskleding;1999 juli;;94.0;2426
6962;03122  Dameskleding;1999 augustus;;103.0;2426
6963;03122  Dameskleding;1999 september;;114.0;2426
6964;03122  Dameskleding;1999 oktober;;113.0;2426
6965;03122  Dameskleding;1999 november;;113.0;2426
6966;03122  Dameskleding;1999 december;;104.0;2426
6967;03122  Dameskleding;1999;;107.0;2426
6968;03122  Dameskleding;2000 januari;;89.0;2426
6969;03122  Dameskleding;2000 februari;;95.0;2426
6970;03122  Dameskleding;2000 maart;;111.0;2426
6971;03122  Dameskleding;2000 april;;113.0;2426
6972;03122  Dameskleding;2000 mei;;113.0;2426
6973;03122  Dameskleding;2000 juni;;106.0;2426
6974;03122  Dameskleding;2000 juli;;90.0;2426
6975;03122  Dameskleding;2000 augustus;;96.0;2426
6976;03122  Dameskleding;2000 september;;112.0;2426
6977;03122  Dameskleding;2000 oktober;;113.0;2426
6978;03122  Dameskleding;2000 november;;111.0;2426
6979;03122  Dameskleding;2000 december;;103.0;2426
6980;03122  Dameskleding;2000;;104.0;2426
6981;03122  Dameskleding;2001 januari;;88.0;2426
6982;03122  Dameskleding;2001 februari;;95.0;2426
6983;03122  Dameskleding;2001 maart;;111.0;2426
6984;03122  Dameskleding;2001 april;;113.0;2426
6985;03122  Dameskleding;2001 mei;;112.0;2426
6986;03122  Dameskleding;2001 juni;;106.0;2426
6987;03122  Dameskleding;2001 juli;;90.0;2426
6988;03122  Dameskleding;2001 augustus;;94.0;2426
6989;03122  Dameskleding;2001 september;;112.0;2426
6990;03122  Dameskleding;2001 oktober;;114.0;2426
6991;03122  Dameskleding;2001 november;;113.0;2426
6992;03122  Dameskleding;2001 december;;107.0;2426
6993;03122  Dameskleding;2001;;105.0;2426
6994;03122  Dameskleding;2002 januari;;93.0;2426
6995;03122  Dameskleding;2002 februari;;99.0;2426
6996;03122  Dameskleding;2002 maart;;114.0;2426
6997;03122  Dameskleding;2002 april;;116.0;2426
6998;03122  Dameskleding;2002 mei;;113.0;2426
6999;03122  Dameskleding;2002 juni;;108.0;2426
7000;03122  Dameskleding;2002 juli;;91.0;2426
7001;03122  Dameskleding;2002 augustus;;99.0;2426
7002;03122  Dameskleding;2002 september;;114.0;2426
7003;03122  Dameskleding;2002 oktober;;114.0;2426
7004;03122  Dameskleding;2002 november;;112.0;2426
7005;03122  Dameskleding;2002 december;;105.0;2426
7006;03122  Dameskleding;2002;;107.0;2426
7007;03123  Kinderkleding;1996 januari;;87.0;643
7008;03123  Kinderkleding;1996 februari;;93.0;643
7009;03123  Kinderkleding;1996 maart;;109.0;643
7010;03123  Kinderkleding;1996 april;;110.0;643
7011;03123  Kinderkleding;1996 mei;;109.0;643
7012;03123  Kinderkleding;1996 juni;;104.0;643
7013;03123  Kinderkleding;1996 juli;;90.0;643
7014;03123  Kinderkleding;1996 augustus;;92.0;643
7015;03123  Kinderkleding;1996 september;;107.0;643
7016;03123  Kinderkleding;1996 oktober;;108.0;643
7017;03123  Kinderkleding;1996 november;;106.0;643
7018;03123  Kinderkleding;1996 december;;101.0;643
7019;03123  Kinderkleding;1996;;101.0;643
7020;03123  Kinderkleding;1997 januari;;90.0;643
7021;03123  Kinderkleding;1997 februari;;96.0;643
7022;03123  Kinderkleding;1997 maart;;113.0;643
7023;03123  Kinderkleding;1997 april;;112.0;643
7024;03123  Kinderkleding;1997 mei;;109.0;643
7025;03123  Kinderkleding;1997 juni;;99.0;643
7026;03123  Kinderkleding;1997 juli;;89.0;643
7027;03123  Kinderkleding;1997 augustus;;93.0;643
7028;03123  Kinderkleding;1997 september;;108.0;643
7029;03123  Kinderkleding;1997 oktober;;109.0;643
7030;03123  Kinderkleding;1997 november;;109.0;643
7031;03123  Kinderkleding;1997 december;;102.0;643
7032;03123  Kinderkleding;1997;;102.0;643
7033;03123  Kinderkleding;1998 januari;;86.0;643
7034;03123  Kinderkleding;1998 februari;;99.0;643
7035;03123  Kinderkleding;1998 maart;;120.0;643
7036;03123  Kinderkleding;1998 april;;117.0;643
7037;03123  Kinderkleding;1998 mei;;114.0;643
7038;03123  Kinderkleding;1998 juni;;104.0;643
7039;03123  Kinderkleding;1998 juli;;91.0;643
7040;03123  Kinderkleding;1998 augustus;;92.0;643
7041;03123  Kinderkleding;1998 september;;110.0;643
7042;03123  Kinderkleding;1998 oktober;;110.0;643
7043;03123  Kinderkleding;1998 november;;107.0;643
7044;03123  Kinderkleding;1998 december;;98.0;643
7045;03123  Kinderkleding;1998;;104.0;643
7046;03123  Kinderkleding;1999 januari;;87.0;643
7047;03123  Kinderkleding;1999 februari;;96.0;643
7048;03123  Kinderkleding;1999 maart;;116.0;643
7049;03123  Kinderkleding;1999 april;;113.0;643
7050;03123  Kinderkleding;1999 mei;;112.0;643
7051;03123  Kinderkleding;1999 juni;;101.0;643
7052;03123  Kinderkleding;1999 juli;;90.0;643
7053;03123  Kinderkleding;1999 augustus;;98.0;643
7054;03123  Kinderkleding;1999 september;;109.0;643
7055;03123  Kinderkleding;1999 oktober;;108.0;643
7056;03123  Kinderkleding;1999 november;;106.0;643
7057;03123  Kinderkleding;1999 december;;96.0;643
7058;03123  Kinderkleding;1999;;103.0;643
7059;03123  Kinderkleding;2000 januari;;85.0;643
7060;03123  Kinderkleding;2000 februari;;94.0;643
7061;03123  Kinderkleding;2000 maart;;114.0;643
7062;03123  Kinderkleding;2000 april;;113.0;643
7063;03123  Kinderkleding;2000 mei;;112.0;643
7064;03123  Kinderkleding;2000 juni;;104.0;643
7065;03123  Kinderkleding;2000 juli;;87.0;643
7066;03123  Kinderkleding;2000 augustus;;91.0;643
7067;03123  Kinderkleding;2000 september;;108.0;643
7068;03123  Kinderkleding;2000 oktober;;109.0;643
7069;03123  Kinderkleding;2000 november;;108.0;643
7070;03123  Kinderkleding;2000 december;;97.0;643
7071;03123  Kinderkleding;2000;;102.0;643
7072;03123  Kinderkleding;2001 januari;;86.0;643
7073;03123  Kinderkleding;2001 februari;;97.0;643
7074;03123  Kinderkleding;2001 maart;;112.0;643
7075;03123  Kinderkleding;2001 april;;111.0;643
7076;03123  Kinderkleding;2001 mei;;109.0;643
7077;03123  Kinderkleding;2001 juni;;103.0;643
7078;03123  Kinderkleding;2001 juli;;87.0;643
7079;03123  Kinderkleding;2001 augustus;;93.0;643
7080;03123  Kinderkleding;2001 september;;108.0;643
7081;03123  Kinderkleding;2001 oktober;;110.0;643
7082;03123  Kinderkleding;2001 november;;109.0;643
7083;03123  Kinderkleding;2001 december;;101.0;643
7084;03123  Kinderkleding;2001;;102.0;643
7085;03123  Kinderkleding;2002 januari;;92.0;643
7086;03123  Kinderkleding;2002 februari;;99.0;643
7087;03123  Kinderkleding;2002 maart;;114.0;643
7088;03123  Kinderkleding;2002 april;;115.0;643
7089;03123  Kinderkleding;2002 mei;;113.0;643
7090;03123  Kinderkleding;2002 juni;;106.0;643
7091;03123  Kinderkleding;2002 juli;;90.0;643
7092;03123  Kinderkleding;2002 augustus;;95.0;643
7093;03123  Kinderkleding;2002 september;;109.0;643
7094;03123  Kinderkleding;2002 oktober;;110.0;643
7095;03123  Kinderkleding;2002 november;;106.0;643
7096;03123  Kinderkleding;2002 december;;96.0;643
7097;03123  Kinderkleding;2002;;104.0;643
7098;03124  Babykleding;1996 januari;;102.0;102
7099;03124  Babykleding;1996 februari;;101.0;102
7100;03124  Babykleding;1996 maart;;100.0;102
7101;03124  Babykleding;1996 april;;101.0;102
7102;03124  Babykleding;1996 mei;;100.0;102
7103;03124  Babykleding;1996 juni;;99.0;102
7104;03124  Babykleding;1996 juli;;99.0;102
7105;03124  Babykleding;1996 augustus;;102.0;102
7106;03124  Babykleding;1996 september;;104.0;102
7107;03124  Babykleding;1996 oktober;;106.0;102
7108;03124  Babykleding;1996 november;;106.0;102
7109;03124  Babykleding;1996 december;;105.0;102
7110;03124  Babykleding;1996;;102.0;102
7111;03124  Babykleding;1997 januari;;103.0;102
