ID;RegioS;Inkomensverdeling;AantalPersMet52WekenInkomenAbs_1;AantalPersMet52WekenInkomen_2
972;Amersfoort (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";27.2;25.0
973;Amersfoort (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";44.1;41.0
974;Amersfoort (GA);"9e-10e 10%-groep; meer dan 24 400 euro";26.1;24.0
975;Utrecht (GA);Totaal personen met 52 weken inkomen;275.9;100.0
976;Utrecht (GA);"1e 10%-groep; minder dan  6 700 euro";26.1;10.0
977;Utrecht (GA);"2e 10%-groep;  6 700 tot  9 100 euro";25.4;9.0
978;Utrecht (GA);"3e 10%-groep;  9 100 tot 11 600 euro";26.0;9.0
979;Utrecht (GA);"4e 10%-groep; 11 600 tot 13 800 euro";25.5;9.0
980;Utrecht (GA);"5e 10%-groep; 13 800 tot 15 800 euro";27.0;10.0
981;Utrecht (GA);"6e 10%-groep; 15 800 tot 18 200 euro";29.0;11.0
982;Utrecht (GA);"7e 10%-groep; 18 200 tot 20 900 euro";29.2;11.0
983;Utrecht (GA);"8e 10%-groep; 20 900 tot 24 400 euro";29.1;11.0
984;Utrecht (GA);"9e 10%-groep; 24 400 tot 30 400 euro";29.5;11.0
985;Utrecht (GA);"10e 10%-groep; meer dan 30 400  euro";29.0;11.0
986;Utrecht (GA);"1e 10%-groep; minder dan 6 700 euro";26.1;10.0
987;Utrecht (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";76.9;28.0
988;Utrecht (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";114.4;42.0
989;Utrecht (GA);"9e-10e 10%-groep; meer dan 24 400 euro";58.5;21.0
990;Amsterdam (GA);Totaal personen met 52 weken inkomen;686.2;100.0
991;Amsterdam (GA);"1e 10%-groep; minder dan  6 700 euro";55.6;8.0
992;Amsterdam (GA);"2e 10%-groep;  6 700 tot  9 100 euro";62.1;9.0
993;Amsterdam (GA);"3e 10%-groep;  9 100 tot 11 600 euro";73.5;11.0
994;Amsterdam (GA);"4e 10%-groep; 11 600 tot 13 800 euro";67.2;10.0
995;Amsterdam (GA);"5e 10%-groep; 13 800 tot 15 800 euro";69.0;10.0
996;Amsterdam (GA);"6e 10%-groep; 15 800 tot 18 200 euro";70.3;10.0
997;Amsterdam (GA);"7e 10%-groep; 18 200 tot 20 900 euro";71.8;11.0
998;Amsterdam (GA);"8e 10%-groep; 20 900 tot 24 400 euro";71.9;11.0
999;Amsterdam (GA);"9e 10%-groep; 24 400 tot 30 400 euro";70.1;10.0
1000;Amsterdam (GA);"10e 10%-groep; meer dan 30 400  euro";74.8;11.0
1001;Amsterdam (GA);"1e 10%-groep; minder dan 6 700 euro";55.6;8.0
1002;Amsterdam (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";202.7;30.0
1003;Amsterdam (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";283.0;41.0
1004;Amsterdam (GA);"9e-10e 10%-groep; meer dan 24 400 euro";144.9;21.0
1005;Haarlem (GA);Totaal personen met 52 weken inkomen;133.0;100.0
1006;Haarlem (GA);"1e 10%-groep; minder dan  6 700 euro";10.7;8.0
1007;Haarlem (GA);"2e 10%-groep;  6 700 tot  9 100 euro";12.3;9.0
1008;Haarlem (GA);"3e 10%-groep;  9 100 tot 11 600 euro";12.9;10.0
1009;Haarlem (GA);"4e 10%-groep; 11 600 tot 13 800 euro";12.4;9.0
1010;Haarlem (GA);"5e 10%-groep; 13 800 tot 15 800 euro";13.3;10.0
1011;Haarlem (GA);"6e 10%-groep; 15 800 tot 18 200 euro";13.3;10.0
1012;Haarlem (GA);"7e 10%-groep; 18 200 tot 20 900 euro";13.2;10.0
1013;Haarlem (GA);"8e 10%-groep; 20 900 tot 24 400 euro";13.4;10.0
1014;Haarlem (GA);"9e 10%-groep; 24 400 tot 30 400 euro";13.5;10.0
1015;Haarlem (GA);"10e 10%-groep; meer dan 30 400  euro";18.0;14.0
1016;Haarlem (GA);"1e 10%-groep; minder dan 6 700 euro";10.7;8.0
1017;Haarlem (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";37.6;28.0
1018;Haarlem (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";53.2;40.0
1019;Haarlem (GA);"9e-10e 10%-groep; meer dan 24 400 euro";31.5;24.0
1020;Leiden (GA);Totaal personen met 52 weken inkomen;168.6;100.0
1021;Leiden (GA);"1e 10%-groep; minder dan  6 700 euro";17.0;10.0
1022;Leiden (GA);"2e 10%-groep;  6 700 tot  9 100 euro";15.3;9.0
1023;Leiden (GA);"3e 10%-groep;  9 100 tot 11 600 euro";15.2;9.0
1024;Leiden (GA);"4e 10%-groep; 11 600 tot 13 800 euro";15.4;9.0
1025;Leiden (GA);"5e 10%-groep; 13 800 tot 15 800 euro";15.5;9.0
1026;Leiden (GA);"6e 10%-groep; 15 800 tot 18 200 euro";15.5;9.0
1027;Leiden (GA);"7e 10%-groep; 18 200 tot 20 900 euro";16.2;10.0
1028;Leiden (GA);"8e 10%-groep; 20 900 tot 24 400 euro";17.2;10.0
1029;Leiden (GA);"9e 10%-groep; 24 400 tot 30 400 euro";18.5;11.0
1030;Leiden (GA);"10e 10%-groep; meer dan 30 400  euro";22.8;14.0
1031;Leiden (GA);"1e 10%-groep; minder dan 6 700 euro";17.0;10.0
1032;Leiden (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";45.9;27.0
1033;Leiden (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";64.4;38.0
1034;Leiden (GA);"9e-10e 10%-groep; meer dan 24 400 euro";41.3;25.0
1035;'s-Gravenhage (GA);Totaal personen met 52 weken inkomen;422.0;100.0
1036;'s-Gravenhage (GA);"1e 10%-groep; minder dan  6 700 euro";32.9;8.0
1037;'s-Gravenhage (GA);"2e 10%-groep;  6 700 tot  9 100 euro";37.9;9.0
1038;'s-Gravenhage (GA);"3e 10%-groep;  9 100 tot 11 600 euro";42.4;10.0
1039;'s-Gravenhage (GA);"4e 10%-groep; 11 600 tot 13 800 euro";41.9;10.0
1040;'s-Gravenhage (GA);"5e 10%-groep; 13 800 tot 15 800 euro";43.7;10.0
1041;'s-Gravenhage (GA);"6e 10%-groep; 15 800 tot 18 200 euro";44.4;11.0
1042;'s-Gravenhage (GA);"7e 10%-groep; 18 200 tot 20 900 euro";43.9;10.0
1043;'s-Gravenhage (GA);"8e 10%-groep; 20 900 tot 24 400 euro";42.8;10.0
1044;'s-Gravenhage (GA);"9e 10%-groep; 24 400 tot 30 400 euro";42.4;10.0
1045;'s-Gravenhage (GA);"10e 10%-groep; meer dan 30 400  euro";49.6;12.0
1046;'s-Gravenhage (GA);"1e 10%-groep; minder dan 6 700 euro";32.9;8.0
1047;'s-Gravenhage (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";122.2;29.0
1048;'s-Gravenhage (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";174.9;41.0
1049;'s-Gravenhage (GA);"9e-10e 10%-groep; meer dan 24 400 euro";92.0;22.0
1050;Rotterdam (GA);Totaal personen met 52 weken inkomen;668.9;100.0
1051;Rotterdam (GA);"1e 10%-groep; minder dan  6 700 euro";57.2;9.0
1052;Rotterdam (GA);"2e 10%-groep;  6 700 tot  9 100 euro";68.3;10.0
1053;Rotterdam (GA);"3e 10%-groep;  9 100 tot 11 600 euro";72.0;11.0
1054;Rotterdam (GA);"4e 10%-groep; 11 600 tot 13 800 euro";72.8;11.0
1055;Rotterdam (GA);"5e 10%-groep; 13 800 tot 15 800 euro";74.8;11.0
1056;Rotterdam (GA);"6e 10%-groep; 15 800 tot 18 200 euro";69.9;11.0
1057;Rotterdam (GA);"7e 10%-groep; 18 200 tot 20 900 euro";68.2;10.0
1058;Rotterdam (GA);"8e 10%-groep; 20 900 tot 24 400 euro";65.6;10.0
1059;Rotterdam (GA);"9e 10%-groep; 24 400 tot 30 400 euro";62.8;9.0
1060;Rotterdam (GA);"10e 10%-groep; meer dan 30 400  euro";57.2;9.0
1061;Rotterdam (GA);"1e 10%-groep; minder dan 6 700 euro";57.2;9.0
1062;Rotterdam (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";213.1;32.0
1063;Rotterdam (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";278.6;42.0
1064;Rotterdam (GA);"9e-10e 10%-groep; meer dan 24 400 euro";120.0;18.0
1065;Dordrecht (GA);Totaal personen met 52 weken inkomen;162.7;100.0
1066;Dordrecht (GA);"1e 10%-groep; minder dan  6 700 euro";15.1;9.0
1067;Dordrecht (GA);"2e 10%-groep;  6 700 tot  9 100 euro";16.5;10.0
1068;Dordrecht (GA);"3e 10%-groep;  9 100 tot 11 600 euro";15.5;10.0
1069;Dordrecht (GA);"4e 10%-groep; 11 600 tot 13 800 euro";16.2;10.0
1070;Dordrecht (GA);"5e 10%-groep; 13 800 tot 15 800 euro";16.8;10.0
1071;Dordrecht (GA);"6e 10%-groep; 15 800 tot 18 200 euro";16.0;10.0
1072;Dordrecht (GA);"7e 10%-groep; 18 200 tot 20 900 euro";16.2;10.0
1073;Dordrecht (GA);"8e 10%-groep; 20 900 tot 24 400 euro";16.8;10.0
1074;Dordrecht (GA);"9e 10%-groep; 24 400 tot 30 400 euro";17.2;11.0
1075;Dordrecht (GA);"10e 10%-groep; meer dan 30 400  euro";16.3;10.0
1076;Dordrecht (GA);"1e 10%-groep; minder dan 6 700 euro";15.1;9.0
1077;Dordrecht (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";48.2;30.0
1078;Dordrecht (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";65.9;41.0
1079;Dordrecht (GA);"9e-10e 10%-groep; meer dan 24 400 euro";33.5;21.0
1080;Breda (GA);Totaal personen met 52 weken inkomen;112.4;100.0
1081;Breda (GA);"1e 10%-groep; minder dan  6 700 euro";10.3;9.0
1082;Breda (GA);"2e 10%-groep;  6 700 tot  9 100 euro";11.0;10.0
1083;Breda (GA);"3e 10%-groep;  9 100 tot 11 600 euro";10.6;9.0
1084;Breda (GA);"4e 10%-groep; 11 600 tot 13 800 euro";11.6;10.0
1085;Breda (GA);"5e 10%-groep; 13 800 tot 15 800 euro";11.6;10.0
1086;Breda (GA);"6e 10%-groep; 15 800 tot 18 200 euro";11.7;10.0
1087;Breda (GA);"7e 10%-groep; 18 200 tot 20 900 euro";11.2;10.0
1088;Breda (GA);"8e 10%-groep; 20 900 tot 24 400 euro";11.0;10.0
1089;Breda (GA);"9e 10%-groep; 24 400 tot 30 400 euro";11.3;10.0
1090;Breda (GA);"10e 10%-groep; meer dan 30 400  euro";12.0;11.0
1091;Breda (GA);"1e 10%-groep; minder dan 6 700 euro";10.3;9.0
1092;Breda (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";33.2;30.0
1093;Breda (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";45.6;41.0
1094;Breda (GA);"9e-10e 10%-groep; meer dan 24 400 euro";23.3;21.0
1095;Tilburg (GA);Totaal personen met 52 weken inkomen;151.7;100.0
1096;Tilburg (GA);"1e 10%-groep; minder dan  6 700 euro";16.3;11.0
1097;Tilburg (GA);"2e 10%-groep;  6 700 tot  9 100 euro";16.1;11.0
1098;Tilburg (GA);"3e 10%-groep;  9 100 tot 11 600 euro";16.8;11.0
1099;Tilburg (GA);"4e 10%-groep; 11 600 tot 13 800 euro";15.9;11.0
1100;Tilburg (GA);"5e 10%-groep; 13 800 tot 15 800 euro";16.0;11.0
1101;Tilburg (GA);"6e 10%-groep; 15 800 tot 18 200 euro";15.9;11.0
1102;Tilburg (GA);"7e 10%-groep; 18 200 tot 20 900 euro";15.3;10.0
1103;Tilburg (GA);"8e 10%-groep; 20 900 tot 24 400 euro";13.9;9.0
1104;Tilburg (GA);"9e 10%-groep; 24 400 tot 30 400 euro";13.6;9.0
1105;Tilburg (GA);"10e 10%-groep; meer dan 30 400  euro";11.8;8.0
1106;Tilburg (GA);"1e 10%-groep; minder dan 6 700 euro";16.3;11.0
1107;Tilburg (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";48.9;32.0
1108;Tilburg (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";61.1;40.0
1109;Tilburg (GA);"9e-10e 10%-groep; meer dan 24 400 euro";25.4;17.0
1110;'s-Hertogenbosch (GA);Totaal personen met 52 weken inkomen;109.0;100.0
1111;'s-Hertogenbosch (GA);"1e 10%-groep; minder dan  6 700 euro";10.9;10.0
1112;'s-Hertogenbosch (GA);"2e 10%-groep;  6 700 tot  9 100 euro";10.5;10.0
1113;'s-Hertogenbosch (GA);"3e 10%-groep;  9 100 tot 11 600 euro";10.9;10.0
1114;'s-Hertogenbosch (GA);"4e 10%-groep; 11 600 tot 13 800 euro";10.2;9.0
1115;'s-Hertogenbosch (GA);"5e 10%-groep; 13 800 tot 15 800 euro";10.3;9.0
1116;'s-Hertogenbosch (GA);"6e 10%-groep; 15 800 tot 18 200 euro";11.3;10.0
1117;'s-Hertogenbosch (GA);"7e 10%-groep; 18 200 tot 20 900 euro";10.7;10.0
1118;'s-Hertogenbosch (GA);"8e 10%-groep; 20 900 tot 24 400 euro";11.1;10.0
1119;'s-Hertogenbosch (GA);"9e 10%-groep; 24 400 tot 30 400 euro";10.8;10.0
1120;'s-Hertogenbosch (GA);"10e 10%-groep; meer dan 30 400  euro";12.3;11.0
1121;'s-Hertogenbosch (GA);"1e 10%-groep; minder dan 6 700 euro";10.9;10.0
1122;'s-Hertogenbosch (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";31.6;29.0
1123;'s-Hertogenbosch (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";43.3;40.0
1124;'s-Hertogenbosch (GA);"9e-10e 10%-groep; meer dan 24 400 euro";23.2;21.0
1125;Eindhoven (GA);Totaal personen met 52 weken inkomen;210.7;100.0
1126;Eindhoven (GA);"1e 10%-groep; minder dan  6 700 euro";20.3;10.0
1127;Eindhoven (GA);"2e 10%-groep;  6 700 tot  9 100 euro";22.2;11.0
1128;Eindhoven (GA);"3e 10%-groep;  9 100 tot 11 600 euro";20.9;10.0
1129;Eindhoven (GA);"4e 10%-groep; 11 600 tot 13 800 euro";20.8;10.0
1130;Eindhoven (GA);"5e 10%-groep; 13 800 tot 15 800 euro";21.1;10.0
1131;Eindhoven (GA);"6e 10%-groep; 15 800 tot 18 200 euro";21.9;10.0
1132;Eindhoven (GA);"7e 10%-groep; 18 200 tot 20 900 euro";20.9;10.0
1133;Eindhoven (GA);"8e 10%-groep; 20 900 tot 24 400 euro";20.4;10.0
1134;Eindhoven (GA);"9e 10%-groep; 24 400 tot 30 400 euro";20.4;10.0
1135;Eindhoven (GA);"10e 10%-groep; meer dan 30 400  euro";21.7;10.0
1136;Eindhoven (GA);"1e 10%-groep; minder dan 6 700 euro";20.3;10.0
1137;Eindhoven (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";63.9;30.0
1138;Eindhoven (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";84.3;40.0
1139;Eindhoven (GA);"9e-10e 10%-groep; meer dan 24 400 euro";42.1;20.0
1140;Geleen/Sittard (GA);Totaal personen met 52 weken inkomen;95.8;100.0
1141;Geleen/Sittard (GA);"1e 10%-groep; minder dan  6 700 euro";9.1;10.0
1142;Geleen/Sittard (GA);"2e 10%-groep;  6 700 tot  9 100 euro";10.3;11.0
1143;Geleen/Sittard (GA);"3e 10%-groep;  9 100 tot 11 600 euro";9.9;10.0
1144;Geleen/Sittard (GA);"4e 10%-groep; 11 600 tot 13 800 euro";10.2;11.0
1145;Geleen/Sittard (GA);"5e 10%-groep; 13 800 tot 15 800 euro";10.1;11.0
1146;Geleen/Sittard (GA);"6e 10%-groep; 15 800 tot 18 200 euro";9.6;10.0
1147;Geleen/Sittard (GA);"7e 10%-groep; 18 200 tot 20 900 euro";9.5;10.0
1148;Geleen/Sittard (GA);"8e 10%-groep; 20 900 tot 24 400 euro";9.1;10.0
1149;Geleen/Sittard (GA);"9e 10%-groep; 24 400 tot 30 400 euro";9.3;10.0
1150;Geleen/Sittard (GA);"10e 10%-groep; meer dan 30 400  euro";8.6;9.0
1151;Geleen/Sittard (GA);"1e 10%-groep; minder dan 6 700 euro";9.1;10.0
1152;Geleen/Sittard (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";30.4;32.0
1153;Geleen/Sittard (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";38.4;40.0
1154;Geleen/Sittard (GA);"9e-10e 10%-groep; meer dan 24 400 euro";18.0;19.0
1155;Heerlen (GA);Totaal personen met 52 weken inkomen;144.9;100.0
1156;Heerlen (GA);"1e 10%-groep; minder dan  6 700 euro";14.3;10.0
1157;Heerlen (GA);"2e 10%-groep;  6 700 tot  9 100 euro";16.5;11.0
1158;Heerlen (GA);"3e 10%-groep;  9 100 tot 11 600 euro";16.5;11.0
1159;Heerlen (GA);"4e 10%-groep; 11 600 tot 13 800 euro";16.7;12.0
1160;Heerlen (GA);"5e 10%-groep; 13 800 tot 15 800 euro";19.4;13.0
1161;Heerlen (GA);"6e 10%-groep; 15 800 tot 18 200 euro";16.1;11.0
1162;Heerlen (GA);"7e 10%-groep; 18 200 tot 20 900 euro";14.0;10.0
1163;Heerlen (GA);"8e 10%-groep; 20 900 tot 24 400 euro";12.3;9.0
1164;Heerlen (GA);"9e 10%-groep; 24 400 tot 30 400 euro";10.8;8.0
1165;Heerlen (GA);"10e 10%-groep; meer dan 30 400  euro";8.3;6.0
1166;Heerlen (GA);"1e 10%-groep; minder dan 6 700 euro";14.3;10.0
1167;Heerlen (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";49.7;34.0
1168;Heerlen (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";61.8;43.0
1169;Heerlen (GA);"9e-10e 10%-groep; meer dan 24 400 euro";19.2;13.0
1170;Maastricht (GA);Totaal personen met 52 weken inkomen;84.5;100.0
1171;Maastricht (GA);"1e 10%-groep; minder dan  6 700 euro";9.8;12.0
1172;Maastricht (GA);"2e 10%-groep;  6 700 tot  9 100 euro";10.1;12.0
1173;Maastricht (GA);"3e 10%-groep;  9 100 tot 11 600 euro";10.1;12.0
1174;Maastricht (GA);"4e 10%-groep; 11 600 tot 13 800 euro";9.2;11.0
1175;Maastricht (GA);"5e 10%-groep; 13 800 tot 15 800 euro";8.6;10.0
1176;Maastricht (GA);"6e 10%-groep; 15 800 tot 18 200 euro";8.1;10.0
1177;Maastricht (GA);"7e 10%-groep; 18 200 tot 20 900 euro";7.7;9.0
1178;Maastricht (GA);"8e 10%-groep; 20 900 tot 24 400 euro";7.1;8.0
1179;Maastricht (GA);"9e 10%-groep; 24 400 tot 30 400 euro";7.0;8.0
1180;Maastricht (GA);"10e 10%-groep; meer dan 30 400  euro";6.8;8.0
1181;Maastricht (GA);"1e 10%-groep; minder dan 6 700 euro";9.8;12.0
1182;Maastricht (GA);"2e-4e 10%-groep;  6 700 tot 13 800 euro";29.4;35.0
1183;Maastricht (GA);"5e-8e 10%-groep; 13 800 tot 24 400 euro";31.6;37.0
1184;Maastricht (GA);"9e-10e 10%-groep; meer dan 24 400 euro";13.7;16.0
1185;Groningen (SG);Totaal personen met 52 weken inkomen;228.6;100.0
1186;Groningen (SG);"1e 10%-groep; minder dan  6 700 euro";23.6;10.0
1187;Groningen (SG);"2e 10%-groep;  6 700 tot  9 100 euro";25.8;11.0
1188;Groningen (SG);"3e 10%-groep;  9 100 tot 11 600 euro";24.9;11.0
1189;Groningen (SG);"4e 10%-groep; 11 600 tot 13 800 euro";22.9;10.0
1190;Groningen (SG);"5e 10%-groep; 13 800 tot 15 800 euro";23.4;10.0
1191;Groningen (SG);"6e 10%-groep; 15 800 tot 18 200 euro";23.2;10.0
1192;Groningen (SG);"7e 10%-groep; 18 200 tot 20 900 euro";22.6;10.0
1193;Groningen (SG);"8e 10%-groep; 20 900 tot 24 400 euro";20.7;9.0
1194;Groningen (SG);"9e 10%-groep; 24 400 tot 30 400 euro";20.8;9.0
1195;Groningen (SG);"10e 10%-groep; meer dan 30 400  euro";20.6;9.0
1196;Groningen (SG);"1e 10%-groep; minder dan 6 700 euro";23.6;10.0
1197;Groningen (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";73.7;32.0
1198;Groningen (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";89.9;39.0
1199;Groningen (SG);"9e-10e 10%-groep; meer dan 24 400 euro";41.4;18.0
1200;Leeuwarden (SG);Totaal personen met 52 weken inkomen;105.5;100.0
1201;Leeuwarden (SG);"1e 10%-groep; minder dan  6 700 euro";10.5;10.0
1202;Leeuwarden (SG);"2e 10%-groep;  6 700 tot  9 100 euro";11.7;11.0
1203;Leeuwarden (SG);"3e 10%-groep;  9 100 tot 11 600 euro";11.6;11.0
1204;Leeuwarden (SG);"4e 10%-groep; 11 600 tot 13 800 euro";11.8;11.0
1205;Leeuwarden (SG);"5e 10%-groep; 13 800 tot 15 800 euro";11.4;11.0
1206;Leeuwarden (SG);"6e 10%-groep; 15 800 tot 18 200 euro";11.0;11.0
1207;Leeuwarden (SG);"7e 10%-groep; 18 200 tot 20 900 euro";10.4;10.0
1208;Leeuwarden (SG);"8e 10%-groep; 20 900 tot 24 400 euro";10.3;10.0
1209;Leeuwarden (SG);"9e 10%-groep; 24 400 tot 30 400 euro";9.2;9.0
1210;Leeuwarden (SG);"10e 10%-groep; meer dan 30 400  euro";7.6;7.0
1211;Leeuwarden (SG);"1e 10%-groep; minder dan 6 700 euro";10.5;10.0
1212;Leeuwarden (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";35.0;33.0
1213;Leeuwarden (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";43.1;41.0
1214;Leeuwarden (SG);"9e-10e 10%-groep; meer dan 24 400 euro";16.8;16.0
1215;Zwolle (SG);Totaal personen met 52 weken inkomen;112.3;100.0
1216;Zwolle (SG);"1e 10%-groep; minder dan  6 700 euro";11.3;10.0
1217;Zwolle (SG);"2e 10%-groep;  6 700 tot  9 100 euro";11.5;10.0
1218;Zwolle (SG);"3e 10%-groep;  9 100 tot 11 600 euro";11.0;10.0
1219;Zwolle (SG);"4e 10%-groep; 11 600 tot 13 800 euro";11.1;10.0
1220;Zwolle (SG);"5e 10%-groep; 13 800 tot 15 800 euro";11.2;10.0
1221;Zwolle (SG);"6e 10%-groep; 15 800 tot 18 200 euro";11.8;11.0
1222;Zwolle (SG);"7e 10%-groep; 18 200 tot 20 900 euro";12.0;11.0
1223;Zwolle (SG);"8e 10%-groep; 20 900 tot 24 400 euro";11.7;10.0
1224;Zwolle (SG);"9e 10%-groep; 24 400 tot 30 400 euro";11.2;10.0
1225;Zwolle (SG);"10e 10%-groep; meer dan 30 400  euro";9.6;9.0
1226;Zwolle (SG);"1e 10%-groep; minder dan 6 700 euro";11.3;10.0
1227;Zwolle (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";33.5;30.0
1228;Zwolle (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";46.7;42.0
1229;Zwolle (SG);"9e-10e 10%-groep; meer dan 24 400 euro";20.7;19.0
1230;Enschede (SG);Totaal personen met 52 weken inkomen;204.7;100.0
1231;Enschede (SG);"1e 10%-groep; minder dan  6 700 euro";21.7;11.0
1232;Enschede (SG);"2e 10%-groep;  6 700 tot  9 100 euro";23.1;11.0
1233;Enschede (SG);"3e 10%-groep;  9 100 tot 11 600 euro";23.3;11.0
1234;Enschede (SG);"4e 10%-groep; 11 600 tot 13 800 euro";22.9;11.0
1235;Enschede (SG);"5e 10%-groep; 13 800 tot 15 800 euro";23.1;11.0
1236;Enschede (SG);"6e 10%-groep; 15 800 tot 18 200 euro";21.8;11.0
1237;Enschede (SG);"7e 10%-groep; 18 200 tot 20 900 euro";19.9;10.0
1238;Enschede (SG);"8e 10%-groep; 20 900 tot 24 400 euro";17.8;9.0
1239;Enschede (SG);"9e 10%-groep; 24 400 tot 30 400 euro";16.7;8.0
1240;Enschede (SG);"10e 10%-groep; meer dan 30 400  euro";14.3;7.0
1241;Enschede (SG);"1e 10%-groep; minder dan 6 700 euro";21.7;11.0
1242;Enschede (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";69.3;34.0
1243;Enschede (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";82.6;40.0
1244;Enschede (SG);"9e-10e 10%-groep; meer dan 24 400 euro";31.0;15.0
1245;Apeldoorn (SG);Totaal personen met 52 weken inkomen;145.0;100.0
1246;Apeldoorn (SG);"1e 10%-groep; minder dan  6 700 euro";14.6;10.0
1247;Apeldoorn (SG);"2e 10%-groep;  6 700 tot  9 100 euro";15.2;11.0
1248;Apeldoorn (SG);"3e 10%-groep;  9 100 tot 11 600 euro";14.9;10.0
1249;Apeldoorn (SG);"4e 10%-groep; 11 600 tot 13 800 euro";14.4;10.0
1250;Apeldoorn (SG);"5e 10%-groep; 13 800 tot 15 800 euro";14.5;10.0
1251;Apeldoorn (SG);"6e 10%-groep; 15 800 tot 18 200 euro";14.7;10.0
1252;Apeldoorn (SG);"7e 10%-groep; 18 200 tot 20 900 euro";14.4;10.0
1253;Apeldoorn (SG);"8e 10%-groep; 20 900 tot 24 400 euro";14.0;10.0
1254;Apeldoorn (SG);"9e 10%-groep; 24 400 tot 30 400 euro";14.0;10.0
1255;Apeldoorn (SG);"10e 10%-groep; meer dan 30 400  euro";14.3;10.0
1256;Apeldoorn (SG);"1e 10%-groep; minder dan 6 700 euro";14.6;10.0
1257;Apeldoorn (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";44.6;31.0
1258;Apeldoorn (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";57.5;40.0
1259;Apeldoorn (SG);"9e-10e 10%-groep; meer dan 24 400 euro";28.3;20.0
1260;Arnhem (SG);Totaal personen met 52 weken inkomen;232.3;100.0
1261;Arnhem (SG);"1e 10%-groep; minder dan  6 700 euro";22.2;10.0
1262;Arnhem (SG);"2e 10%-groep;  6 700 tot  9 100 euro";22.8;10.0
1263;Arnhem (SG);"3e 10%-groep;  9 100 tot 11 600 euro";22.9;10.0
1264;Arnhem (SG);"4e 10%-groep; 11 600 tot 13 800 euro";24.2;10.0
1265;Arnhem (SG);"5e 10%-groep; 13 800 tot 15 800 euro";24.4;11.0
1266;Arnhem (SG);"6e 10%-groep; 15 800 tot 18 200 euro";24.3;11.0
1267;Arnhem (SG);"7e 10%-groep; 18 200 tot 20 900 euro";24.3;10.0
1268;Arnhem (SG);"8e 10%-groep; 20 900 tot 24 400 euro";22.9;10.0
1269;Arnhem (SG);"9e 10%-groep; 24 400 tot 30 400 euro";22.1;10.0
1270;Arnhem (SG);"10e 10%-groep; meer dan 30 400  euro";22.3;10.0
1271;Arnhem (SG);"1e 10%-groep; minder dan 6 700 euro";22.2;10.0
1272;Arnhem (SG);"2e-4e 10%-groep;  6 700 tot 13 800 euro";69.8;30.0
1273;Arnhem (SG);"5e-8e 10%-groep; 13 800 tot 24 400 euro";95.9;41.0
1274;Arnhem (SG);"9e-10e 10%-groep; meer dan 24 400 euro";44.4;19.0
1275;Nijmegen (SG);Totaal personen met 52 weken inkomen;184.8;100.0
1276;Nijmegen (SG);"1e 10%-groep; minder dan  6 700 euro";19.0;10.0
1277;Nijmegen (SG);"2e 10%-groep;  6 700 tot  9 100 euro";19.0;10.0
1278;Nijmegen (SG);"3e 10%-groep;  9 100 tot 11 600 euro";19.8;11.0
1279;Nijmegen (SG);"4e 10%-groep; 11 600 tot 13 800 euro";18.8;10.0
1280;Nijmegen (SG);"5e 10%-groep; 13 800 tot 15 800 euro";19.5;11.0
