ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
8831;Verzekeringsinstellingen;1973 september;;
8832;Verzekeringsinstellingen;1973 oktober;;
8833;Verzekeringsinstellingen;1973 november;;
8834;Verzekeringsinstellingen;1973 december;;
8835;Verzekeringsinstellingen;1974 januari;;
8836;Verzekeringsinstellingen;1974 februari;;
8837;Verzekeringsinstellingen;1974 maart;;
8838;Verzekeringsinstellingen;1974 april;;
8839;Verzekeringsinstellingen;1974 mei;;
8840;Verzekeringsinstellingen;1974 juni;;
8841;Verzekeringsinstellingen;1974 juli;;
8842;Verzekeringsinstellingen;1974 augustus;;
8843;Verzekeringsinstellingen;1974 september;;
8844;Verzekeringsinstellingen;1974 oktober;;
8845;Verzekeringsinstellingen;1974 november;;
8846;Verzekeringsinstellingen;1974 december;;
8847;Verzekeringsinstellingen;1975 januari;;
8848;Verzekeringsinstellingen;1975 februari;;
8849;Verzekeringsinstellingen;1975 maart;;
8850;Verzekeringsinstellingen;1975 april;;
8851;Verzekeringsinstellingen;1975 mei;;
8852;Verzekeringsinstellingen;1975 juni;;
8853;Verzekeringsinstellingen;1975 juli;;
8854;Verzekeringsinstellingen;1975 augustus;;
8855;Verzekeringsinstellingen;1975 september;;
8856;Verzekeringsinstellingen;1975 oktober;;
8857;Verzekeringsinstellingen;1975 november;;
8858;Verzekeringsinstellingen;1975 december;;
8859;Verzekeringsinstellingen;1976 januari;;
8860;Verzekeringsinstellingen;1976 februari;;
8861;Verzekeringsinstellingen;1976 maart;;
8862;Verzekeringsinstellingen;1976 april;;
8863;Verzekeringsinstellingen;1976 mei;;
8864;Verzekeringsinstellingen;1976 juni;;
8865;Verzekeringsinstellingen;1976 juli;;
8866;Verzekeringsinstellingen;1976 augustus;;
8867;Verzekeringsinstellingen;1976 september;;
8868;Verzekeringsinstellingen;1976 oktober;;
8869;Verzekeringsinstellingen;1976 november;;
8870;Verzekeringsinstellingen;1976 december;;
8871;Verzekeringsinstellingen;1977 januari;;
8872;Verzekeringsinstellingen;1977 februari;;
8873;Verzekeringsinstellingen;1977 maart;;
8874;Verzekeringsinstellingen;1977 april;;
8875;Verzekeringsinstellingen;1977 mei;;
8876;Verzekeringsinstellingen;1977 juni;;
8877;Verzekeringsinstellingen;1977 juli;;
8878;Verzekeringsinstellingen;1977 augustus;;
8879;Verzekeringsinstellingen;1977 september;;
8880;Verzekeringsinstellingen;1977 oktober;;
8881;Verzekeringsinstellingen;1977 november;;
8882;Verzekeringsinstellingen;1977 december;;
8883;Verzekeringsinstellingen;1978 januari;;
8884;Verzekeringsinstellingen;1978 februari;;
8885;Verzekeringsinstellingen;1978 maart;;
8886;Verzekeringsinstellingen;1978 april;;
8887;Verzekeringsinstellingen;1978 mei;;
8888;Verzekeringsinstellingen;1978 juni;;
8889;Verzekeringsinstellingen;1978 juli;;
8890;Verzekeringsinstellingen;1978 augustus;;
8891;Verzekeringsinstellingen;1978 september;;
8892;Verzekeringsinstellingen;1978 oktober;;
8893;Verzekeringsinstellingen;1978 november;;
8894;Verzekeringsinstellingen;1978 december;;
8895;Verzekeringsinstellingen;1979 januari;;
8896;Verzekeringsinstellingen;1979 februari;;
8897;Verzekeringsinstellingen;1979 maart;;
8898;Verzekeringsinstellingen;1979 april;;
8899;Verzekeringsinstellingen;1979 mei;;
8900;Verzekeringsinstellingen;1979 juni;;
8901;Verzekeringsinstellingen;1979 juli;;
8902;Verzekeringsinstellingen;1979 augustus;;
8903;Verzekeringsinstellingen;1979 september;;
8904;Verzekeringsinstellingen;1979 oktober;;
8905;Verzekeringsinstellingen;1979 november;;
8906;Verzekeringsinstellingen;1979 december;;
8907;Verzekeringsinstellingen;1980 januari;55.0;42.1
8908;Verzekeringsinstellingen;1980 februari;50.8;38.9
8909;Verzekeringsinstellingen;1980 maart;47.0;36.0
8910;Verzekeringsinstellingen;1980 april;53.3;40.8
8911;Verzekeringsinstellingen;1980 mei;52.7;41.7
8912;Verzekeringsinstellingen;1980 juni;52.9;42.0
8913;Verzekeringsinstellingen;1980 juli;56.2;44.6
8914;Verzekeringsinstellingen;1980 augustus;55.2;43.9
8915;Verzekeringsinstellingen;1980 september;55.0;44.8
8916;Verzekeringsinstellingen;1980 oktober;56.6;46.0
8917;Verzekeringsinstellingen;1980 november;57.7;47.0
8918;Verzekeringsinstellingen;1980 december;57.5;46.9
8919;Verzekeringsinstellingen;1981 januari;58.9;48.0
8920;Verzekeringsinstellingen;1981 februari;59.8;48.7
8921;Verzekeringsinstellingen;1981 maart;57.6;46.9
8922;Verzekeringsinstellingen;1981 april;57.0;46.5
8923;Verzekeringsinstellingen;1981 mei;52.7;44.6
8924;Verzekeringsinstellingen;1981 juni;57.9;49.2
8925;Verzekeringsinstellingen;1981 juli;54.3;46.0
8926;Verzekeringsinstellingen;1981 augustus;55.6;47.5
8927;Verzekeringsinstellingen;1981 september;52.1;45.4
8928;Verzekeringsinstellingen;1981 oktober;52.1;45.4
8929;Verzekeringsinstellingen;1981 november;53.1;46.4
8930;Verzekeringsinstellingen;1981 december;52.1;45.5
8931;Verzekeringsinstellingen;1982 januari;50.9;44.5
8932;Verzekeringsinstellingen;1982 februari;50.0;43.7
8933;Verzekeringsinstellingen;1982 maart;51.1;44.7
8934;Verzekeringsinstellingen;1982 april;55.3;48.3
8935;Verzekeringsinstellingen;1982 mei;55.0;49.1
8936;Verzekeringsinstellingen;1982 juni;54.6;49.8
8937;Verzekeringsinstellingen;1982 juli;53.9;49.2
8938;Verzekeringsinstellingen;1982 augustus;54.5;50.0
8939;Verzekeringsinstellingen;1982 september;51.4;48.3
8940;Verzekeringsinstellingen;1982 oktober;53.7;50.5
8941;Verzekeringsinstellingen;1982 november;57.2;53.9
8942;Verzekeringsinstellingen;1982 december;60.7;57.2
8943;Verzekeringsinstellingen;1983 januari;62.2;58.6
8944;Verzekeringsinstellingen;1983 februari;66.0;62.2
8945;Verzekeringsinstellingen;1983 maart;71.5;67.3
8946;Verzekeringsinstellingen;1983 april;67.2;63.3
8947;Verzekeringsinstellingen;1983 mei;67.7;65.8
8948;Verzekeringsinstellingen;1983 juni;71.4;69.7
8949;Verzekeringsinstellingen;1983 juli;74.9;73.0
8950;Verzekeringsinstellingen;1983 augustus;72.7;70.9
8951;Verzekeringsinstellingen;1983 september;81.7;81.6
8952;Verzekeringsinstellingen;1983 oktober;81.4;81.3
8953;Verzekeringsinstellingen;1983 november;91.3;91.3
8954;Verzekeringsinstellingen;1983 december;100.0;100.0
8955;Verzekeringsinstellingen;1984 januari;118.0;118.0
8956;Verzekeringsinstellingen;1984 februari;108.1;108.1
8957;Verzekeringsinstellingen;1984 maart;109.1;109.1
8958;Verzekeringsinstellingen;1984 april;106.1;106.1
8959;Verzekeringsinstellingen;1984 mei;102.0;104.7
8960;Verzekeringsinstellingen;1984 juni;109.0;111.9
8961;Verzekeringsinstellingen;1984 juli;106.9;109.7
8962;Verzekeringsinstellingen;1984 augustus;113.3;117.5
8963;Verzekeringsinstellingen;1984 september;119.3;124.6
8964;Verzekeringsinstellingen;1984 oktober;126.0;131.6
8965;Verzekeringsinstellingen;1984 november;127.5;133.4
8966;Verzekeringsinstellingen;1984 december;133.4;139.5
8967;Verzekeringsinstellingen;1985 januari;147.7;154.5
8968;Verzekeringsinstellingen;1985 februari;142.8;149.3
8969;Verzekeringsinstellingen;1985 maart;149.9;156.8
8970;Verzekeringsinstellingen;1985 april;151.9;158.9
8971;Verzekeringsinstellingen;1985 mei;151.6;161.8
8972;Verzekeringsinstellingen;1985 juni;155.8;166.2
8973;Verzekeringsinstellingen;1985 juli;166.4;177.5
8974;Verzekeringsinstellingen;1985 augustus;168.8;181.5
8975;Verzekeringsinstellingen;1985 september;164.7;177.9
8976;Verzekeringsinstellingen;1985 oktober;170.9;184.7
8977;Verzekeringsinstellingen;1985 november;189.1;204.4
8978;Verzekeringsinstellingen;1985 december;206.9;223.7
8979;Verzekeringsinstellingen;1986 januari;189.1;204.5
8980;Verzekeringsinstellingen;1986 februari;168.6;182.3
8981;Verzekeringsinstellingen;1986 maart;180.4;195.1
8982;Verzekeringsinstellingen;1986 april;185.6;200.7
8983;Verzekeringsinstellingen;1986 mei;198.6;217.9
8984;Verzekeringsinstellingen;1986 juni;191.6;210.1
8985;Verzekeringsinstellingen;1986 juli;178.8;196.0
8986;Verzekeringsinstellingen;1986 augustus;189.1;208.7
8987;Verzekeringsinstellingen;1986 september;178.1;197.5
8988;Verzekeringsinstellingen;1986 oktober;176.5;195.5
8989;Verzekeringsinstellingen;1986 november;178.3;198.0
8990;Verzekeringsinstellingen;1986 december;175.6;195.1
8991;Verzekeringsinstellingen;1987 januari;166.6;185.0
8992;Verzekeringsinstellingen;1987 februari;160.0;177.7
8993;Verzekeringsinstellingen;1987 maart;164.9;183.2
8994;Verzekeringsinstellingen;1987 april;158.7;176.3
8995;Verzekeringsinstellingen;1987 mei;155.0;175.1
8996;Verzekeringsinstellingen;1987 juni;164.9;186.4
8997;Verzekeringsinstellingen;1987 juli;173.5;196.0
8998;Verzekeringsinstellingen;1987 augustus;166.4;190.5
8999;Verzekeringsinstellingen;1987 september;160.7;184.0
9000;Verzekeringsinstellingen;1987 oktober;115.6;132.4
9001;Verzekeringsinstellingen;1987 november;98.1;112.4
9002;Verzekeringsinstellingen;1987 december;110.3;126.5
9003;Verzekeringsinstellingen;1988 januari;107.8;123.7
9004;Verzekeringsinstellingen;1988 februari;124.9;143.3
9005;Verzekeringsinstellingen;1988 maart;129.3;148.4
9006;Verzekeringsinstellingen;1988 april;132.9;152.3
9007;Verzekeringsinstellingen;1988 mei;133.2;156.9
9008;Verzekeringsinstellingen;1988 juni;144.0;170.0
9009;Verzekeringsinstellingen;1988 juli;146.3;172.8
9010;Verzekeringsinstellingen;1988 augustus;140.2;167.7
9011;Verzekeringsinstellingen;1988 september;151.5;181.9
9012;Verzekeringsinstellingen;1988 oktober;152.2;182.8
9013;Verzekeringsinstellingen;1988 november;143.2;172.3
9014;Verzekeringsinstellingen;1988 december;156.4;188.2
9015;Verzekeringsinstellingen;1989 januari;155.2;186.8
9016;Verzekeringsinstellingen;1989 februari;146.4;176.2
9017;Verzekeringsinstellingen;1989 maart;149.4;179.8
9018;Verzekeringsinstellingen;1989 april;151.9;182.8
9019;Verzekeringsinstellingen;1989 mei;146.9;181.7
9020;Verzekeringsinstellingen;1989 juni;153.1;189.3
9021;Verzekeringsinstellingen;1989 juli;161.9;200.4
9022;Verzekeringsinstellingen;1989 augustus;166.6;208.7
9023;Verzekeringsinstellingen;1989 september;169.3;213.0
9024;Verzekeringsinstellingen;1989 oktober;162.4;204.4
9025;Verzekeringsinstellingen;1989 november;172.9;217.7
9026;Verzekeringsinstellingen;1989 december;178.3;224.5
9027;Verzekeringsinstellingen;1990 januari;163.6;205.9
9028;Verzekeringsinstellingen;1990 februari;169.3;213.1
9029;Verzekeringsinstellingen;1990 maart;176.0;221.6
9030;Verzekeringsinstellingen;1990 april;172.9;217.7
9031;Verzekeringsinstellingen;1990 mei;179.8;231.9
9032;Verzekeringsinstellingen;1990 juni;180.6;233.2
9033;Verzekeringsinstellingen;1990 juli;177.5;229.4
9034;Verzekeringsinstellingen;1990 augustus;151.2;199.3
9035;Verzekeringsinstellingen;1990 september;137.5;181.3
9036;Verzekeringsinstellingen;1990 oktober;142.5;187.9
9037;Verzekeringsinstellingen;1990 november;136.0;179.5
9038;Verzekeringsinstellingen;1990 december;133.8;176.6
9039;Verzekeringsinstellingen;1991 januari;145.6;194.8
9040;Verzekeringsinstellingen;1991 februari;151.5;202.8
9041;Verzekeringsinstellingen;1991 maart;163.4;218.6
9042;Verzekeringsinstellingen;1991 april;163.1;218.3
9043;Verzekeringsinstellingen;1991 mei;161.3;218.1
9044;Verzekeringsinstellingen;1991 juni;151.6;206.1
9045;Verzekeringsinstellingen;1991 juli;155.0;210.8
9046;Verzekeringsinstellingen;1991 augustus;148.5;202.9
9047;Verzekeringsinstellingen;1991 september;142.9;199.1
9048;Verzekeringsinstellingen;1991 oktober;145.1;202.2
9049;Verzekeringsinstellingen;1991 november;148.5;207.0
9050;Verzekeringsinstellingen;1991 december;146.9;204.8
9051;Verzekeringsinstellingen;1992 januari;159.5;222.4
9052;Verzekeringsinstellingen;1992 februari;162.8;227.0
9053;Verzekeringsinstellingen;1992 maart;163.3;227.6
9054;Verzekeringsinstellingen;1992 april;158.3;220.7
9055;Verzekeringsinstellingen;1992 mei;156.5;224.7
9056;Verzekeringsinstellingen;1992 juni;153.6;223.3
9057;Verzekeringsinstellingen;1992 juli;150.6;219.0
9058;Verzekeringsinstellingen;1992 augustus;146.1;213.5
9059;Verzekeringsinstellingen;1992 september;157.8;235.3
9060;Verzekeringsinstellingen;1992 oktober;168.3;250.9
9061;Verzekeringsinstellingen;1992 november;169.1;252.4
9062;Verzekeringsinstellingen;1992 december;177.0;264.0
9063;Verzekeringsinstellingen;1993 januari;187.9;280.4
9064;Verzekeringsinstellingen;1993 februari;206.8;308.6
9065;Verzekeringsinstellingen;1993 maart;210.2;313.6
9066;Verzekeringsinstellingen;1993 april;203.4;303.5
9067;Verzekeringsinstellingen;1993 mei;205.5;313.8
9068;Verzekeringsinstellingen;1993 juni;201.8;309.7
9069;Verzekeringsinstellingen;1993 juli;213.7;328.0
9070;Verzekeringsinstellingen;1993 augustus;229.2;353.1
9071;Verzekeringsinstellingen;1993 september;225.6;352.6
9072;Verzekeringsinstellingen;1993 oktober;249.7;390.3
9073;Verzekeringsinstellingen;1993 november;257.1;402.0
9074;Verzekeringsinstellingen;1993 december;275.8;431.3
9075;Verzekeringsinstellingen;1994 januari;271.9;425.2
9076;Verzekeringsinstellingen;1994 februari;255.9;400.2
9077;Verzekeringsinstellingen;1994 maart;241.5;377.7
9078;Verzekeringsinstellingen;1994 april;236.0;369.1
9079;Verzekeringsinstellingen;1994 mei;233.6;373.7
9080;Verzekeringsinstellingen;1994 juni;229.6;368.7
9081;Verzekeringsinstellingen;1994 juli;242.6;389.6
9082;Verzekeringsinstellingen;1994 augustus;246.8;402.4
9083;Verzekeringsinstellingen;1994 september;232.5;380.0
9084;Verzekeringsinstellingen;1994 oktober;242.1;395.7
9085;Verzekeringsinstellingen;1994 november;253.0;413.9
9086;Verzekeringsinstellingen;1994 december;253.9;415.3
9087;Verzekeringsinstellingen;1995 januari;247.5;404.9
9088;Verzekeringsinstellingen;1995 februari;251.2;411.0
9089;Verzekeringsinstellingen;1995 maart;242.8;397.1
9090;Verzekeringsinstellingen;1995 april;263.8;431.5
9091;Verzekeringsinstellingen;1995 mei;277.2;465.1
9092;Verzekeringsinstellingen;1995 juni;281.0;471.5
9093;Verzekeringsinstellingen;1995 juli;294.9;494.8
9094;Verzekeringsinstellingen;1995 augustus;296.9;503.6
9095;Verzekeringsinstellingen;1995 september;304.6;519.4
9096;Verzekeringsinstellingen;1995 oktober;312.6;533.1
9097;Verzekeringsinstellingen;1995 november;347.9;593.6
9098;Verzekeringsinstellingen;1995 december;357.7;610.4
9099;Verzekeringsinstellingen;1996 januari;356.6;608.4
9100;Verzekeringsinstellingen;1996 februari;362.8;619.1
9101;Verzekeringsinstellingen;1996 maart;397.0;677.3
9102;Verzekeringsinstellingen;1996 april;427.1;728.8
9103;Verzekeringsinstellingen;1996 mei;447.2;777.6
9104;Verzekeringsinstellingen;1996 juni;414.2;720.2
9105;Verzekeringsinstellingen;1996 juli;406.9;707.6
9106;Verzekeringsinstellingen;1996 augustus;422.3;740.5
9107;Verzekeringsinstellingen;1996 september;437.4;771.6
9108;Verzekeringsinstellingen;1996 oktober;437.6;771.9
9109;Verzekeringsinstellingen;1996 november;496.0;875.4
9110;Verzekeringsinstellingen;1996 december;527.3;930.6
9111;Verzekeringsinstellingen;1997 januari;572.3;1010.0
9112;Verzekeringsinstellingen;1997 februari;618.7;1091.9
9113;Verzekeringsinstellingen;1997 maart;629.5;1110.9
9114;Verzekeringsinstellingen;1997 april;651.0;1148.9
9115;Verzekeringsinstellingen;1997 mei;699.5;1251.6
9116;Verzekeringsinstellingen;1997 juni;729.3;1304.9
9117;Verzekeringsinstellingen;1997 juli;814.9;1458.0
9118;Verzekeringsinstellingen;1997 augustus;738.2;1324.6
9119;Verzekeringsinstellingen;1997 september;765.3;1382.9
9120;Verzekeringsinstellingen;1997 oktober;704.3;1272.8
9121;Verzekeringsinstellingen;1997 november;732.9;1324.9
9122;Verzekeringsinstellingen;1997 december;778.8;1407.7
9123;Verzekeringsinstellingen;1998 januari;856.1;1547.6
9124;Verzekeringsinstellingen;1998 februari;993.7;1796.2
9125;Verzekeringsinstellingen;1998 maart;1082.9;1957.6
9126;Verzekeringsinstellingen;1998 april;1155.1;2088.1
9127;Verzekeringsinstellingen;1998 mei;1281.5;2338.4
9128;Verzekeringsinstellingen;1998 juni;1304.2;2379.7
9129;Verzekeringsinstellingen;1998 juli;1448.3;2642.7
9130;Verzekeringsinstellingen;1998 augustus;1241.4;2281.2
9131;Verzekeringsinstellingen;1998 september;973.0;1788.0
9132;Verzekeringsinstellingen;1998 oktober;1055.7;1939.9
9133;Verzekeringsinstellingen;1998 november;1289.3;2369.8
9134;Verzekeringsinstellingen;1998 december;1406.9;2585.8
9135;Verzekeringsinstellingen;1999 januari;1348.8;2479.2
9136;Verzekeringsinstellingen;1999 februari;1327.6;2440.1
9137;Verzekeringsinstellingen;1999 maart;1264.7;2324.6
9138;Verzekeringsinstellingen;1999 april;1373.7;2524.9
9139;Verzekeringsinstellingen;1999 mei;1208.7;2245.8
9140;Verzekeringsinstellingen;1999 juni;1161.7;2158.4
9141;Verzekeringsinstellingen;1999 juli;1120.2;2081.4
9142;Verzekeringsinstellingen;1999 augustus;1243.3;2328.1
9143;Verzekeringsinstellingen;1999 september;1211.7;2268.9
9144;Verzekeringsinstellingen;1999 oktober;1320.6;2472.8
9145;Verzekeringsinstellingen;1999 november;1337.8;2505.5
9146;Verzekeringsinstellingen;1999 december;1428.3;2674.9
9147;Verzekeringsinstellingen;2000 januari;1164.5;2181.0
9148;Verzekeringsinstellingen;2000 februari;1141.5;2137.8
9149;Verzekeringsinstellingen;2000 maart;1266.2;2371.5
9150;Verzekeringsinstellingen;2000 april;1273.7;2385.4
9151;Verzekeringsinstellingen;2000 mei;1305.0;2479.8
