ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
1037;Utrecht (CR);2024;608.1;236.9;327.0;39.6;4.6;467.3;177.4;263.2;24.2;2.5;81.8;33.3;36.3;10.7;1.4;59.0;26.1;27.5;4.7;0.7;17
1038;Utrecht (CR);2025;612.6;240.1;328.2;39.8;4.6;469.2;179.4;263.3;24.1;2.4;83.8;34.3;37.1;11.0;1.4;59.6;26.5;27.7;4.7;0.7;17
1039;Utrecht (CR);2026;617.1;243.6;329.1;39.9;4.6;471.4;181.6;263.3;24.1;2.4;85.5;35.1;37.9;11.1;1.4;60.3;26.9;27.9;4.7;0.7;17
1040;Utrecht (CR);2027;621.0;246.2;330.1;40.0;4.7;473.1;183.2;263.4;24.0;2.5;87.2;35.8;38.7;11.2;1.4;60.7;27.2;28.1;4.7;0.8;17
1041;Utrecht (CR);2028;624.9;249.2;330.9;40.1;4.7;474.6;185.0;263.1;23.9;2.5;89.0;36.7;39.5;11.4;1.4;61.3;27.4;28.3;4.8;0.8;17
1042;Utrecht (CR);2029;628.6;252.1;331.5;40.4;4.7;476.4;187.1;262.9;23.9;2.6;90.4;37.3;40.2;11.5;1.4;61.8;27.7;28.4;4.9;0.7;17
1043;Utrecht (CR);2030;632.5;255.2;332.2;40.4;4.7;478.1;189.0;262.7;23.8;2.5;92.0;38.0;41.0;11.6;1.4;62.4;28.2;28.5;5.0;0.8;17
1044;Utrecht (CR);2031;636.1;258.5;332.4;40.5;4.7;479.1;190.8;262.0;23.8;2.5;94.0;39.1;41.8;11.7;1.4;63.0;28.6;28.7;5.0;0.7;17
1045;Utrecht (CR);2032;639.9;261.4;333.1;40.7;4.7;480.7;192.6;261.7;23.9;2.5;95.5;39.8;42.5;11.8;1.4;63.7;29.0;28.8;5.0;0.8;17
1046;Utrecht (CR);2033;643.5;264.6;333.6;40.7;4.7;481.8;194.4;261.2;23.7;2.6;97.3;40.7;43.3;11.9;1.3;64.4;29.5;29.1;5.1;0.8;17
1047;Utrecht (CR);2034;646.8;267.1;334.0;40.9;4.8;482.9;195.9;260.6;23.8;2.6;98.9;41.4;44.1;12.0;1.4;65.0;29.8;29.3;5.1;0.8;17
1048;Utrecht (CR);2035;650.3;270.0;334.4;41.1;4.8;484.1;197.5;260.2;23.8;2.6;100.4;42.1;44.8;12.0;1.5;65.8;30.3;29.5;5.2;0.8;17
1049;Utrecht (CR);2036;653.7;272.7;335.0;41.1;4.8;485.3;199.0;259.8;23.8;2.6;101.9;42.9;45.5;12.1;1.4;66.5;30.8;29.7;5.2;0.8;17
1050;Utrecht (CR);2037;656.9;275.1;335.5;41.3;4.9;486.2;200.3;259.4;23.9;2.7;103.5;43.7;46.2;12.2;1.4;67.1;31.2;29.9;5.3;0.8;17
1051;Utrecht (CR);2038;660.1;277.6;336.0;41.6;4.9;487.3;201.8;258.9;24.0;2.8;105.0;44.4;47.0;12.4;1.4;67.8;31.5;30.2;5.3;0.8;17
1052;Utrecht (CR);2039;663.4;280.2;336.5;41.8;4.9;488.2;203.1;258.3;24.0;2.8;106.6;45.1;47.7;12.4;1.4;68.6;32.0;30.4;5.4;0.8;17
1053;Utrecht (CR);2040;666.6;282.6;336.9;42.1;5.0;488.9;204.3;257.6;24.1;2.8;108.2;45.8;48.5;12.5;1.4;69.5;32.4;30.8;5.5;0.8;17
1054;Kop van Noord-Holland (CR);2010;157.4;48.6;98.2;9.7;0.9;137.0;41.0;87.9;7.6;0.5;8.4;3.2;3.7;1.3;0.2;12.0;4.3;6.6;0.9;0.1;18
1055;Kop van Noord-Holland (CR);2011;158.7;49.6;98.4;9.7;0.9;137.5;41.5;87.9;7.5;0.5;8.9;3.5;3.8;1.4;0.2;12.3;4.6;6.7;0.9;0.2;18
1056;Kop van Noord-Holland (CR);2012;160.1;50.7;98.7;9.9;0.9;138.1;42.2;87.9;7.5;0.5;9.4;3.8;4.0;1.4;0.2;12.6;4.8;6.8;0.9;0.1;18
1057;Kop van Noord-Holland (CR);2013;161.7;51.8;99.0;9.9;0.9;138.7;42.9;87.9;7.5;0.5;10.0;4.1;4.2;1.5;0.2;12.9;4.9;6.9;1.0;0.2;18
1058;Kop van Noord-Holland (CR);2014;163.0;52.8;99.4;9.9;1.0;139.3;43.4;87.9;7.4;0.5;10.5;4.3;4.4;1.6;0.2;13.1;5.0;7.0;1.0;0.2;18
1059;Kop van Noord-Holland (CR);2015;164.4;53.8;99.7;10.0;1.0;139.9;44.0;87.9;7.4;0.5;11.1;4.6;4.6;1.6;0.3;13.4;5.2;7.1;1.0;0.2;18
1060;Kop van Noord-Holland (CR);2016;165.8;54.6;100.0;10.1;1.0;140.6;44.5;88.0;7.4;0.6;11.6;4.8;4.8;1.7;0.3;13.6;5.3;7.1;1.0;0.2;18
1061;Kop van Noord-Holland (CR);2017;167.1;55.7;100.3;10.2;1.0;141.1;45.2;87.9;7.4;0.6;12.1;5.0;5.1;1.8;0.3;13.9;5.5;7.3;1.0;0.2;18
1062;Kop van Noord-Holland (CR);2018;168.4;56.7;100.5;10.1;1.1;141.6;45.9;87.8;7.3;0.6;12.6;5.2;5.4;1.8;0.3;14.2;5.6;7.4;1.0;0.2;18
1063;Kop van Noord-Holland (CR);2019;169.7;57.8;100.8;10.2;1.0;142.0;46.6;87.7;7.2;0.6;13.2;5.4;5.6;1.9;0.3;14.5;5.8;7.4;1.1;0.2;18
1064;Kop van Noord-Holland (CR);2020;170.8;58.6;100.9;10.2;1.0;142.4;47.1;87.5;7.2;0.6;13.8;5.6;5.9;1.9;0.3;14.7;5.9;7.5;1.1;0.2;18
1065;Kop van Noord-Holland (CR);2021;172.1;59.6;101.2;10.2;1.1;142.9;47.8;87.5;7.1;0.6;14.3;5.9;6.2;2.0;0.3;14.8;6.0;7.6;1.0;0.2;18
1066;Kop van Noord-Holland (CR);2022;173.2;60.4;101.4;10.2;1.1;143.2;48.2;87.3;7.1;0.6;14.9;6.0;6.4;2.1;0.3;15.1;6.1;7.7;1.0;0.2;18
1067;Kop van Noord-Holland (CR);2023;174.3;61.4;101.6;10.2;1.1;143.6;48.9;87.1;7.0;0.6;15.5;6.3;6.7;2.1;0.3;15.2;6.2;7.8;1.0;0.2;18
1068;Kop van Noord-Holland (CR);2024;175.3;62.3;101.7;10.2;1.1;143.9;49.5;86.8;7.0;0.6;16.0;6.5;7.0;2.2;0.3;15.4;6.3;7.9;1.0;0.2;18
1069;Kop van Noord-Holland (CR);2025;176.1;63.3;101.6;10.2;1.1;143.9;50.0;86.4;7.0;0.6;16.6;6.8;7.3;2.2;0.3;15.6;6.5;7.9;1.0;0.2;18
1070;Kop van Noord-Holland (CR);2026;177.0;64.1;101.6;10.2;1.1;144.1;50.6;86.0;7.0;0.6;17.0;7.0;7.6;2.2;0.3;15.8;6.5;8.1;1.1;0.2;18
1071;Kop van Noord-Holland (CR);2027;177.9;64.9;101.6;10.3;1.1;144.3;51.2;85.6;6.9;0.6;17.6;7.1;7.9;2.3;0.3;16.0;6.6;8.1;1.1;0.2;18
1072;Kop van Noord-Holland (CR);2028;178.6;65.8;101.5;10.3;1.1;144.3;51.7;85.0;6.9;0.6;18.2;7.4;8.2;2.3;0.3;16.2;6.8;8.2;1.0;0.2;18
1073;Kop van Noord-Holland (CR);2029;179.1;66.5;101.3;10.2;1.1;144.0;52.1;84.6;6.8;0.6;18.7;7.6;8.5;2.4;0.3;16.4;6.9;8.3;1.0;0.2;18
1074;Kop van Noord-Holland (CR);2030;179.6;67.2;101.0;10.2;1.2;143.7;52.4;84.0;6.7;0.6;19.2;7.8;8.7;2.5;0.3;16.6;7.0;8.3;1.1;0.2;18
1075;Kop van Noord-Holland (CR);2031;179.9;67.8;100.7;10.2;1.1;143.2;52.7;83.3;6.6;0.6;19.8;8.0;8.9;2.5;0.3;16.9;7.1;8.4;1.1;0.2;18
1076;Kop van Noord-Holland (CR);2032;180.0;68.3;100.4;10.2;1.1;142.8;52.9;82.8;6.6;0.6;20.2;8.2;9.2;2.5;0.3;17.0;7.1;8.5;1.1;0.2;18
1077;Kop van Noord-Holland (CR);2033;180.2;68.7;100.1;10.3;1.1;142.5;53.2;82.1;6.6;0.6;20.6;8.3;9.4;2.6;0.3;17.2;7.3;8.6;1.1;0.2;18
1078;Kop van Noord-Holland (CR);2034;180.2;69.0;99.8;10.3;1.1;141.9;53.4;81.4;6.5;0.6;21.1;8.4;9.8;2.6;0.3;17.2;7.3;8.6;1.1;0.2;18
1079;Kop van Noord-Holland (CR);2035;180.1;69.4;99.4;10.2;1.1;141.2;53.4;80.7;6.5;0.6;21.5;8.6;10.0;2.6;0.3;17.4;7.4;8.7;1.1;0.2;18
1080;Kop van Noord-Holland (CR);2036;180.0;69.8;98.9;10.2;1.1;140.4;53.6;79.8;6.4;0.6;21.9;8.7;10.3;2.6;0.3;17.6;7.5;8.8;1.1;0.2;18
1081;Kop van Noord-Holland (CR);2037;179.7;70.0;98.5;10.2;1.1;139.6;53.6;79.1;6.3;0.6;22.4;8.9;10.6;2.7;0.3;17.7;7.6;8.8;1.2;0.2;18
1082;Kop van Noord-Holland (CR);2038;179.5;70.3;97.9;10.2;1.1;138.8;53.6;78.2;6.4;0.6;23.0;9.2;10.8;2.7;0.3;17.7;7.5;8.9;1.2;0.2;18
1083;Kop van Noord-Holland (CR);2039;179.2;70.6;97.3;10.2;1.2;137.9;53.6;77.4;6.3;0.6;23.4;9.3;11.0;2.7;0.3;17.9;7.6;8.9;1.1;0.2;18
1084;Kop van Noord-Holland (CR);2040;178.9;70.8;96.8;10.2;1.1;137.0;53.6;76.5;6.3;0.6;23.8;9.5;11.3;2.7;0.3;18.0;7.7;9.0;1.1;0.2;18
1085;Alkmaar en omgeving (CR);2010;100.8;34.3;59.3;6.6;0.6;84.2;27.8;51.2;4.8;0.3;7.5;2.9;3.5;1.0;0.2;9.1;3.6;4.7;0.7;0.1;19
1086;Alkmaar en omgeving (CR);2011;101.5;34.8;59.6;6.6;0.6;84.4;28.1;51.3;4.8;0.3;7.9;3.0;3.6;1.1;0.2;9.2;3.7;4.7;0.7;0.1;19
1087;Alkmaar en omgeving (CR);2012;102.2;35.3;59.7;6.6;0.6;84.7;28.3;51.3;4.7;0.3;8.3;3.2;3.7;1.2;0.2;9.3;3.8;4.6;0.7;0.1;19
1088;Alkmaar en omgeving (CR);2013;102.9;35.9;59.8;6.6;0.6;85.0;28.6;51.4;4.7;0.3;8.6;3.4;3.8;1.2;0.2;9.4;3.9;4.6;0.8;0.1;19
1089;Alkmaar en omgeving (CR);2014;103.8;36.5;60.1;6.7;0.6;85.4;28.9;51.5;4.6;0.3;8.9;3.6;3.9;1.2;0.2;9.6;4.0;4.7;0.8;0.1;19
1090;Alkmaar en omgeving (CR);2015;104.6;36.9;60.3;6.7;0.6;85.7;29.1;51.6;4.7;0.3;9.3;3.7;4.1;1.3;0.2;9.6;4.1;4.7;0.8;0.1;19
1091;Alkmaar en omgeving (CR);2016;105.5;37.5;60.6;6.8;0.6;86.1;29.5;51.7;4.6;0.3;9.6;3.9;4.2;1.4;0.2;9.8;4.1;4.8;0.8;0.1;19
1092;Alkmaar en omgeving (CR);2017;106.4;38.0;61.0;6.8;0.6;86.6;29.8;51.8;4.6;0.3;9.9;4.0;4.3;1.4;0.2;9.9;4.2;4.8;0.8;0.1;19
1093;Alkmaar en omgeving (CR);2018;107.2;38.6;61.2;6.7;0.6;87.0;30.1;51.9;4.6;0.3;10.2;4.2;4.5;1.4;0.2;10.0;4.3;4.8;0.8;0.1;19
1094;Alkmaar en omgeving (CR);2019;108.0;39.2;61.3;6.8;0.6;87.3;30.5;51.9;4.6;0.3;10.6;4.3;4.6;1.5;0.2;10.1;4.4;4.8;0.8;0.1;19
1095;Alkmaar en omgeving (CR);2020;108.8;39.8;61.5;6.8;0.7;87.6;30.8;52.0;4.5;0.3;10.9;4.5;4.7;1.5;0.2;10.2;4.5;4.8;0.8;0.1;19
1096;Alkmaar en omgeving (CR);2021;109.6;40.4;61.7;6.8;0.7;88.0;31.1;52.0;4.5;0.3;11.3;4.7;4.9;1.5;0.2;10.3;4.6;4.9;0.8;0.1;19
1097;Alkmaar en omgeving (CR);2022;110.3;41.0;61.8;6.8;0.7;88.2;31.5;51.9;4.4;0.3;11.7;4.9;5.0;1.5;0.2;10.4;4.6;4.9;0.8;0.1;19
1098;Alkmaar en omgeving (CR);2023;111.0;41.6;61.9;6.8;0.7;88.5;31.9;51.8;4.4;0.4;12.0;5.0;5.2;1.6;0.2;10.5;4.7;4.9;0.8;0.1;19
1099;Alkmaar en omgeving (CR);2024;111.7;42.2;62.0;6.8;0.7;88.8;32.2;51.8;4.4;0.4;12.4;5.2;5.3;1.6;0.2;10.6;4.8;4.9;0.8;0.1;19
1100;Alkmaar en omgeving (CR);2025;112.4;42.7;62.1;6.8;0.8;89.0;32.6;51.7;4.3;0.4;12.8;5.3;5.5;1.7;0.2;10.6;4.8;4.9;0.8;0.1;19
1101;Alkmaar en omgeving (CR);2026;112.9;43.2;62.2;6.8;0.7;89.2;32.9;51.6;4.3;0.4;13.1;5.5;5.7;1.7;0.2;10.6;4.8;4.9;0.8;0.1;19
1102;Alkmaar en omgeving (CR);2027;113.4;43.8;62.1;6.8;0.7;89.3;33.2;51.4;4.3;0.4;13.4;5.7;5.8;1.7;0.2;10.7;4.9;4.9;0.8;0.1;19
1103;Alkmaar en omgeving (CR);2028;113.9;44.2;62.2;6.8;0.7;89.4;33.4;51.3;4.3;0.4;13.8;5.9;6.0;1.7;0.2;10.7;4.9;4.9;0.8;0.1;19
1104;Alkmaar en omgeving (CR);2029;114.4;44.7;62.2;6.8;0.7;89.4;33.7;51.1;4.2;0.4;14.1;6.0;6.2;1.7;0.2;10.8;5.0;4.9;0.8;0.1;19
1105;Alkmaar en omgeving (CR);2030;114.7;45.1;62.1;6.8;0.7;89.5;33.9;50.9;4.2;0.4;14.4;6.1;6.3;1.7;0.2;10.9;5.0;4.9;0.8;0.1;19
1106;Alkmaar en omgeving (CR);2031;115.2;45.6;62.1;6.8;0.7;89.4;34.2;50.7;4.2;0.4;14.8;6.3;6.4;1.8;0.2;11.0;5.1;5.0;0.8;0.1;19
1107;Alkmaar en omgeving (CR);2032;115.5;46.0;61.9;6.8;0.8;89.3;34.4;50.4;4.2;0.4;15.1;6.5;6.6;1.8;0.2;11.0;5.1;5.0;0.8;0.1;19
1108;Alkmaar en omgeving (CR);2033;115.6;46.3;61.8;6.8;0.8;89.1;34.6;50.0;4.1;0.4;15.4;6.6;6.8;1.8;0.2;11.1;5.1;5.0;0.8;0.1;19
1109;Alkmaar en omgeving (CR);2034;115.7;46.6;61.5;6.8;0.8;88.9;34.7;49.6;4.2;0.4;15.7;6.7;6.9;1.9;0.2;11.1;5.2;5.0;0.8;0.1;19
1110;Alkmaar en omgeving (CR);2035;115.6;46.8;61.3;6.8;0.8;88.6;34.8;49.3;4.1;0.4;15.8;6.8;7.0;1.9;0.2;11.2;5.2;5.0;0.8;0.1;19
1111;Alkmaar en omgeving (CR);2036;115.7;47.0;61.1;6.9;0.8;88.3;34.9;48.9;4.1;0.4;16.2;6.9;7.1;1.9;0.2;11.2;5.2;5.1;0.8;0.1;19
1112;Alkmaar en omgeving (CR);2037;115.6;47.2;60.8;6.8;0.7;87.9;35.0;48.5;4.1;0.4;16.4;7.0;7.2;2.0;0.3;11.2;5.2;5.1;0.8;0.1;19
1113;Alkmaar en omgeving (CR);2038;115.5;47.4;60.6;6.9;0.7;87.5;35.0;48.1;4.0;0.4;16.7;7.1;7.3;2.0;0.2;11.3;5.3;5.1;0.8;0.1;19
1114;Alkmaar en omgeving (CR);2039;115.3;47.4;60.3;6.9;0.8;87.1;34.9;47.7;4.1;0.4;16.9;7.2;7.5;2.0;0.2;11.3;5.3;5.1;0.8;0.1;19
1115;Alkmaar en omgeving (CR);2040;115.1;47.5;60.0;6.9;0.8;86.7;34.9;47.3;4.0;0.4;17.2;7.4;7.6;2.0;0.2;11.3;5.3;5.1;0.8;0.1;19
1116;IJmond (CR);2010;83.8;27.9;50.3;5.2;0.4;70.8;23.1;43.5;3.9;0.2;5.1;1.8;2.5;0.7;0.1;7.9;3.0;4.3;0.6;0.1;20
1117;IJmond (CR);2011;84.2;28.2;50.4;5.2;0.4;70.8;23.2;43.5;3.9;0.2;5.3;1.9;2.6;0.7;0.1;8.1;3.1;4.3;0.6;0.1;20
1118;IJmond (CR);2012;84.6;28.4;50.4;5.3;0.5;70.8;23.3;43.4;3.8;0.3;5.6;2.1;2.7;0.8;0.1;8.2;3.1;4.4;0.6;0.1;20
1119;IJmond (CR);2013;84.9;28.7;50.4;5.3;0.5;70.8;23.5;43.3;3.8;0.3;5.8;2.1;2.7;0.8;0.1;8.3;3.1;4.4;0.6;0.1;20
1120;IJmond (CR);2014;85.3;29.1;50.4;5.3;0.5;70.7;23.6;43.1;3.8;0.3;6.1;2.3;2.8;0.9;0.1;8.5;3.2;4.5;0.6;0.1;20
1121;IJmond (CR);2015;85.6;29.3;50.4;5.3;0.5;70.7;23.7;43.0;3.8;0.3;6.3;2.4;2.9;0.9;0.1;8.5;3.3;4.6;0.6;0.1;20
1122;IJmond (CR);2016;85.9;29.6;50.5;5.3;0.5;70.7;23.8;42.9;3.7;0.3;6.6;2.5;3.0;1.0;0.1;8.6;3.3;4.6;0.6;0.1;20
1123;IJmond (CR);2017;86.2;30.0;50.5;5.3;0.5;70.7;24.0;42.7;3.7;0.3;6.9;2.6;3.1;1.0;0.1;8.7;3.3;4.7;0.6;0.1;20
1124;IJmond (CR);2018;86.5;30.3;50.4;5.3;0.5;70.6;24.1;42.5;3.7;0.3;7.2;2.8;3.2;1.0;0.2;8.8;3.4;4.7;0.6;0.1;20
1125;IJmond (CR);2019;86.9;30.6;50.4;5.4;0.5;70.5;24.3;42.3;3.7;0.3;7.4;2.9;3.3;1.1;0.1;8.9;3.4;4.7;0.7;0.1;20
1126;IJmond (CR);2020;87.2;30.8;50.5;5.3;0.5;70.5;24.4;42.2;3.6;0.3;7.7;3.0;3.5;1.1;0.2;9.0;3.5;4.8;0.6;0.1;20
1127;IJmond (CR);2021;87.5;31.2;50.4;5.3;0.5;70.4;24.6;42.0;3.6;0.3;8.0;3.1;3.6;1.1;0.1;9.1;3.5;4.8;0.7;0.1;20
1128;IJmond (CR);2022;87.7;31.4;50.5;5.2;0.5;70.4;24.7;41.9;3.5;0.3;8.2;3.1;3.8;1.1;0.2;9.1;3.6;4.9;0.6;0.1;20
1129;IJmond (CR);2023;88.0;31.7;50.4;5.3;0.5;70.3;24.9;41.7;3.5;0.3;8.5;3.3;3.9;1.2;0.2;9.2;3.6;4.8;0.6;0.1;20
1130;IJmond (CR);2024;88.3;32.0;50.4;5.3;0.5;70.3;25.0;41.5;3.5;0.3;8.8;3.4;4.1;1.2;0.2;9.2;3.6;4.9;0.6;0.1;20
1131;IJmond (CR);2025;88.5;32.3;50.4;5.3;0.5;70.2;25.2;41.3;3.4;0.3;9.0;3.5;4.2;1.2;0.2;9.3;3.7;4.9;0.6;0.1;20
1132;IJmond (CR);2026;88.8;32.7;50.4;5.2;0.5;70.1;25.4;41.1;3.4;0.3;9.3;3.6;4.4;1.2;0.1;9.4;3.7;4.9;0.6;0.1;20
1133;IJmond (CR);2027;89.1;33.1;50.3;5.2;0.5;70.0;25.6;40.8;3.3;0.3;9.6;3.7;4.5;1.2;0.1;9.4;3.7;4.9;0.7;0.1;20
1134;IJmond (CR);2028;89.3;33.4;50.2;5.2;0.5;70.0;25.8;40.6;3.3;0.3;9.8;3.8;4.6;1.3;0.1;9.5;3.8;4.9;0.7;0.1;20
1135;IJmond (CR);2029;89.5;33.6;50.2;5.2;0.5;69.8;25.9;40.4;3.2;0.3;10.2;3.9;4.8;1.3;0.2;9.5;3.8;5.0;0.6;0.1;20
1136;IJmond (CR);2030;89.6;33.9;50.1;5.1;0.6;69.6;26.0;40.1;3.2;0.3;10.4;4.1;4.9;1.3;0.1;9.6;3.9;5.0;0.6;0.1;20
1137;IJmond (CR);2031;89.9;34.2;50.0;5.2;0.5;69.5;26.2;39.9;3.2;0.3;10.7;4.1;5.1;1.3;0.1;9.7;3.9;5.1;0.7;0.1;20
1138;IJmond (CR);2032;90.1;34.5;49.9;5.2;0.5;69.3;26.3;39.6;3.2;0.3;11.0;4.2;5.2;1.4;0.1;9.8;4.0;5.1;0.6;0.1;20
1139;IJmond (CR);2033;90.2;34.7;49.7;5.2;0.6;69.2;26.4;39.3;3.2;0.3;11.2;4.3;5.4;1.4;0.2;9.8;4.0;5.1;0.6;0.1;20
1140;IJmond (CR);2034;90.3;35.0;49.6;5.2;0.5;68.9;26.5;39.0;3.1;0.3;11.5;4.5;5.5;1.4;0.1;9.9;4.1;5.1;0.6;0.1;20
1141;IJmond (CR);2035;90.4;35.2;49.4;5.2;0.5;68.8;26.5;38.8;3.2;0.3;11.7;4.6;5.6;1.4;0.1;9.9;4.1;5.1;0.6;0.1;20
1142;IJmond (CR);2036;90.4;35.5;49.3;5.2;0.6;68.6;26.7;38.5;3.1;0.3;11.9;4.7;5.7;1.4;0.1;9.9;4.1;5.1;0.6;0.1;20
1143;IJmond (CR);2037;90.5;35.6;49.1;5.3;0.6;68.4;26.8;38.1;3.2;0.3;12.2;4.8;5.8;1.4;0.1;10.0;4.1;5.2;0.7;0.1;20
1144;IJmond (CR);2038;90.6;35.8;49.0;5.2;0.6;68.1;26.8;37.9;3.1;0.3;12.5;4.9;6.0;1.5;0.2;10.1;4.1;5.2;0.7;0.1;20
1145;IJmond (CR);2039;90.6;35.9;48.9;5.2;0.6;67.8;26.8;37.6;3.1;0.3;12.7;5.0;6.1;1.5;0.2;10.1;4.1;5.2;0.7;0.1;20
1146;IJmond (CR);2040;90.7;36.2;48.8;5.2;0.6;67.6;26.9;37.3;3.1;0.3;12.9;5.1;6.2;1.5;0.2;10.2;4.2;5.2;0.7;0.1;20
1147;Agglomeratie Haarlem (CR);2010;103.5;42.5;53.3;6.9;0.7;81.6;33.1;43.2;4.9;0.4;9.4;3.7;4.5;1.1;0.2;12.4;5.7;5.6;0.9;0.2;21
1148;Agglomeratie Haarlem (CR);2011;103.7;42.5;53.6;7.0;0.7;81.6;32.9;43.4;5.0;0.3;9.7;3.8;4.5;1.1;0.2;12.5;5.8;5.6;0.9;0.2;21
1149;Agglomeratie Haarlem (CR);2012;104.0;42.3;53.9;7.1;0.7;81.7;32.7;43.6;5.0;0.4;9.9;3.9;4.7;1.2;0.2;12.5;5.7;5.6;1.0;0.2;21
1150;Agglomeratie Haarlem (CR);2013;104.5;42.4;54.2;7.2;0.7;81.7;32.6;43.8;5.0;0.4;10.2;4.0;4.7;1.2;0.2;12.6;5.8;5.6;1.0;0.2;21
1151;Agglomeratie Haarlem (CR);2014;104.8;42.4;54.4;7.3;0.7;81.8;32.5;43.9;5.0;0.4;10.5;4.1;4.8;1.3;0.2;12.6;5.8;5.6;1.0;0.2;21
1152;Agglomeratie Haarlem (CR);2015;105.1;42.5;54.6;7.3;0.7;81.7;32.5;43.9;4.9;0.4;10.8;4.3;5.0;1.4;0.2;12.6;5.7;5.6;1.0;0.2;21
1153;Agglomeratie Haarlem (CR);2016;105.4;42.6;54.8;7.3;0.7;81.7;32.5;44.0;4.9;0.4;11.2;4.5;5.1;1.4;0.2;12.5;5.7;5.6;1.0;0.2;21
1154;Agglomeratie Haarlem (CR);2017;105.7;42.8;54.8;7.3;0.7;81.7;32.5;43.9;4.9;0.4;11.5;4.6;5.2;1.4;0.2;12.6;5.8;5.7;1.0;0.2;21
1155;Agglomeratie Haarlem (CR);2018;106.0;43.0;54.9;7.4;0.7;81.5;32.5;43.9;4.9;0.3;11.8;4.8;5.4;1.5;0.2;12.6;5.8;5.7;1.0;0.2;21
1156;Agglomeratie Haarlem (CR);2019;106.4;43.2;55.0;7.4;0.7;81.5;32.5;43.8;4.8;0.4;12.1;4.9;5.5;1.5;0.2;12.7;5.8;5.7;1.1;0.2;21
1157;Agglomeratie Haarlem (CR);2020;106.6;43.4;55.1;7.4;0.7;81.5;32.6;43.8;4.8;0.4;12.4;5.0;5.6;1.5;0.2;12.7;5.8;5.7;1.1;0.2;21
1158;Agglomeratie Haarlem (CR);2021;106.8;43.7;55.0;7.4;0.7;81.4;32.7;43.6;4.7;0.4;12.7;5.2;5.7;1.5;0.2;12.8;5.8;5.7;1.1;0.2;21
1159;Agglomeratie Haarlem (CR);2022;107.1;43.9;55.1;7.3;0.7;81.3;32.7;43.5;4.7;0.4;12.9;5.3;5.9;1.5;0.2;12.8;5.9;5.7;1.1;0.2;21
1160;Agglomeratie Haarlem (CR);2023;107.2;44.1;55.0;7.4;0.7;81.3;32.9;43.3;4.7;0.4;13.2;5.4;6.0;1.6;0.2;12.8;5.8;5.7;1.1;0.2;21
1161;Agglomeratie Haarlem (CR);2024;107.5;44.4;55.0;7.4;0.7;81.2;33.0;43.2;4.7;0.4;13.4;5.6;6.1;1.6;0.2;12.9;5.9;5.8;1.1;0.2;21
1162;Agglomeratie Haarlem (CR);2025;107.8;44.8;55.0;7.4;0.7;81.0;33.0;43.0;4.7;0.4;13.9;5.8;6.3;1.6;0.2;12.9;5.9;5.7;1.1;0.1;21
1163;Agglomeratie Haarlem (CR);2026;108.1;45.2;54.9;7.3;0.7;80.9;33.2;42.8;4.6;0.4;14.2;6.0;6.4;1.6;0.2;13.0;6.0;5.8;1.1;0.1;21
1164;Agglomeratie Haarlem (CR);2027;108.3;45.4;54.8;7.3;0.7;80.9;33.3;42.6;4.6;0.4;14.5;6.1;6.5;1.7;0.2;13.0;6.0;5.8;1.1;0.1;21
1165;Agglomeratie Haarlem (CR);2028;108.6;45.8;54.8;7.3;0.7;80.8;33.5;42.4;4.6;0.4;14.7;6.2;6.6;1.7;0.2;13.1;6.1;5.7;1.1;0.1;21
1166;Agglomeratie Haarlem (CR);2029;108.9;46.1;54.7;7.3;0.7;80.7;33.7;42.1;4.5;0.4;15.0;6.3;6.8;1.7;0.2;13.1;6.1;5.7;1.1;0.2;21
1167;Agglomeratie Haarlem (CR);2030;109.0;46.4;54.6;7.3;0.7;80.5;33.8;41.9;4.5;0.4;15.3;6.5;6.9;1.7;0.2;13.2;6.1;5.8;1.1;0.2;21
1168;Agglomeratie Haarlem (CR);2031;109.2;46.7;54.4;7.3;0.7;80.5;34.0;41.6;4.4;0.4;15.5;6.6;7.0;1.7;0.2;13.2;6.1;5.8;1.1;0.1;21
1169;Agglomeratie Haarlem (CR);2032;109.4;47.0;54.4;7.2;0.7;80.4;34.2;41.4;4.4;0.4;15.8;6.7;7.2;1.7;0.2;13.2;6.1;5.8;1.1;0.1;21
1170;Agglomeratie Haarlem (CR);2033;109.6;47.3;54.2;7.3;0.8;80.2;34.3;41.1;4.4;0.4;16.1;6.8;7.3;1.8;0.2;13.3;6.2;5.8;1.1;0.1;21
1171;Agglomeratie Haarlem (CR);2034;109.7;47.6;54.1;7.2;0.8;80.1;34.4;40.9;4.3;0.4;16.3;6.9;7.4;1.8;0.2;13.3;6.2;5.9;1.1;0.1;21
1172;Agglomeratie Haarlem (CR);2035;109.9;47.9;54.0;7.2;0.8;79.9;34.6;40.7;4.3;0.4;16.5;7.0;7.5;1.8;0.2;13.4;6.3;5.9;1.1;0.1;21
