ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
2460;Apeldoorn (GM);3;1998;22.0;9.0;13.0;8.0;6.0;1.0;6.0;;1.0;;;1.0;;20.0
2461;Apeldoorn (GM);3;1999;;;;;;;;;;;;;;
2462;Apeldoorn (GM);3;2000;;;;;;;;;;;;;;
2463;Apeldoorn (GM);3;2002;21.0;15.0;7.0;13.0;4.0;1.0;2.0;;;;;1.0;;19.0
2464;Apeldoorn (GM);3;2006;20.0;16.0;5.0;13.0;3.0;2.0;2.0;1.0;;;;1.0;;19.0
2465;Apeldoorn (GM);3;2009;18.0;10.0;8.0;9.0;3.0;1.0;4.0;;;;;3.0;;15.0
2466;Apeldoorn (GM);4;1998;16.0;7.0;8.0;7.0;7.0;;2.0;;;;;;;15.0
2467;Apeldoorn (GM);4;1999;;;;;;;;;;;;;;
2468;Apeldoorn (GM);4;2000;;;;;;;;;;;;;;
2469;Apeldoorn (GM);4;2002;20.0;15.0;5.0;14.0;4.0;;1.0;1.0;;;;;1.0;19.0
2470;Apeldoorn (GM);4;2006;20.0;15.0;5.0;15.0;3.0;;1.0;;;;;;;20.0
2471;Apeldoorn (GM);4;2009;18.0;14.0;4.0;14.0;3.0;;1.0;;;;;;;18.0
2472;Apeldoorn (GM);5;1998;3.0;;3.0;;3.0;;1.0;;;;;;;3.0
2473;Apeldoorn (GM);5;1999;;;;;;;;;;;;;;
2474;Apeldoorn (GM);5;2000;;;;;;;;;;;;;;
2475;Apeldoorn (GM);5;2002;3.0;2.0;2.0;1.0;1.0;;1.0;;;;;;;3.0
2476;Apeldoorn (GM);5;2006;4.0;1.0;3.0;1.0;2.0;;1.0;;;;;;;4.0
2477;Apeldoorn (GM);5;2009;5.0;1.0;4.0;1.0;3.0;;1.0;;;;;;;5.0
2478;Apeldoorn (GM);6;1998;1.0;;1.0;;;;;;;;;;;1.0
2479;Apeldoorn (GM);6;1999;;;;;;;;;;;;;;
2480;Apeldoorn (GM);6;2000;;;;;;;;;;;;;;
2481;Apeldoorn (GM);6;2002;1.0;1.0;;;;;;;;;;;;1.0
2482;Apeldoorn (GM);6;2006;;;;;;;;;;;;;;
2483;Apeldoorn (GM);6;2009;1.0;;1.0;;;;;;;;;;;1.0
2484;Enschede (GM);1;1998;70.0;31.0;39.0;22.0;14.0;8.0;21.0;1.0;3.0;1.0;1.0;3.0;1.0;61.0
2485;Enschede (GM);1;1999;;;;;;;;;;;;;;
2486;Enschede (GM);1;2000;;;;;;;;;;;;;;
2487;Enschede (GM);1;2002;71.0;31.0;39.0;27.0;15.0;3.0;17.0;1.0;6.0;;1.0;6.0;1.0;56.0
2488;Enschede (GM);1;2006;72.0;32.0;40.0;28.0;16.0;3.0;17.0;;6.0;;1.0;5.0;;60.0
2489;Enschede (GM);1;2009;67.0;40.0;27.0;32.0;13.0;5.0;13.0;2.0;2.0;;;6.0;1.0;59.0
2490;Enschede (GM);2;1998;29.0;8.0;21.0;4.0;4.0;4.0;13.0;1.0;2.0;;1.0;3.0;;22.0
2491;Enschede (GM);2;1999;;;;;;;;;;;;;;
2492;Enschede (GM);2;2000;;;;;;;;;;;;;;
2493;Enschede (GM);2;2002;29.0;6.0;23.0;4.0;5.0;2.0;11.0;;6.0;;1.0;4.0;;18.0
2494;Enschede (GM);2;2006;29.0;7.0;22.0;5.0;4.0;2.0;11.0;;6.0;;1.0;3.0;;19.0
2495;Enschede (GM);2;2009;23.0;9.0;14.0;5.0;4.0;3.0;8.0;;1.0;;;3.0;;18.0
2496;Enschede (GM);3;1998;20.0;11.0;9.0;7.0;5.0;3.0;4.0;;;1.0;;1.0;;18.0
2497;Enschede (GM);3;1999;;;;;;;;;;;;;;
2498;Enschede (GM);3;2000;;;;;;;;;;;;;;
2499;Enschede (GM);3;2002;19.0;12.0;8.0;11.0;4.0;1.0;4.0;;;;;2.0;;17.0
2500;Enschede (GM);3;2006;20.0;12.0;8.0;11.0;4.0;1.0;4.0;;;;;2.0;;17.0
2501;Enschede (GM);3;2009;21.0;14.0;7.0;12.0;5.0;2.0;2.0;1.0;;;;2.0;;19.0
2502;Enschede (GM);4;1998;17.0;12.0;6.0;10.0;3.0;1.0;2.0;;;;;;;16.0
2503;Enschede (GM);4;1999;;;;;;;;;;;;;;
2504;Enschede (GM);4;2000;;;;;;;;;;;;;;
2505;Enschede (GM);4;2002;17.0;12.0;5.0;11.0;4.0;;1.0;1.0;;;;;;17.0
2506;Enschede (GM);4;2006;18.0;12.0;6.0;12.0;4.0;;1.0;;;;;;;17.0
2507;Enschede (GM);4;2009;18.0;15.0;3.0;14.0;2.0;;1.0;1.0;;;;;;18.0
2508;Enschede (GM);5;1998;3.0;1.0;3.0;1.0;1.0;;1.0;;;;;;;3.0
2509;Enschede (GM);5;1999;;;;;;;;;;;;;;
2510;Enschede (GM);5;2000;;;;;;;;;;;;;;
2511;Enschede (GM);5;2002;4.0;2.0;3.0;1.0;2.0;;;;;;;;;4.0
2512;Enschede (GM);5;2006;5.0;1.0;4.0;1.0;3.0;;1.0;;;;;;;5.0
2513;Enschede (GM);5;2009;3.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;3.0
2514;Enschede (GM);6;1998;1.0;;1.0;;;;;;;;;;;1.0
2515;Enschede (GM);6;1999;;;;;;;;;;;;;;
2516;Enschede (GM);6;2000;;;;;;;;;;;;;;
2517;Enschede (GM);6;2002;1.0;;1.0;;;;;;;;;;;1.0
2518;Enschede (GM);6;2006;1.0;;1.0;;;;;;;;;;;1.0
2519;Enschede (GM);6;2009;1.0;;;;;;;;;;;;;1.0
2520;Haarlem (GM);1;1998;69.0;22.0;47.0;15.0;17.0;6.0;22.0;1.0;5.0;1.0;1.0;4.0;1.0;56.0
2521;Haarlem (GM);1;1999;;;;;;;;;;;;;;
2522;Haarlem (GM);1;2000;;;;;;;;;;;;;;
2523;Haarlem (GM);1;2002;71.0;37.0;34.0;25.0;12.0;11.0;19.0;;2.0;;2.0;3.0;;64.0
2524;Haarlem (GM);1;2006;72.0;36.0;36.0;24.0;12.0;11.0;22.0;;1.0;;1.0;3.0;;65.0
2525;Haarlem (GM);1;2009;72.0;38.0;34.0;26.0;12.0;12.0;19.0;1.0;3.0;;1.0;4.0;1.0;64.0
2526;Haarlem (GM);2;1998;31.0;5.0;25.0;2.0;4.0;3.0;15.0;1.0;4.0;1.0;1.0;3.0;1.0;21.0
2527;Haarlem (GM);2;1999;;;;;;;;;;;;;;
2528;Haarlem (GM);2;2000;;;;;;;;;;;;;;
2529;Haarlem (GM);2;2002;31.0;12.0;19.0;5.0;5.0;6.0;11.0;;2.0;;2.0;2.0;;25.0
2530;Haarlem (GM);2;2006;34.0;12.0;22.0;6.0;4.0;6.0;15.0;;1.0;;1.0;2.0;;29.0
2531;Haarlem (GM);2;2009;33.0;13.0;20.0;6.0;5.0;7.0;12.0;;2.0;;;3.0;;27.0
2532;Haarlem (GM);3;1998;18.0;8.0;10.0;6.0;5.0;1.0;4.0;;1.0;;;1.0;;16.0
2533;Haarlem (GM);3;1999;;;;;;;;;;;;;;
2534;Haarlem (GM);3;2000;;;;;;;;;;;;;;
2535;Haarlem (GM);3;2002;18.0;12.0;7.0;7.0;3.0;4.0;4.0;;;;;1.0;;18.0
2536;Haarlem (GM);3;2006;18.0;10.0;7.0;7.0;4.0;4.0;4.0;;;;;1.0;;16.0
2537;Haarlem (GM);3;2009;18.0;12.0;7.0;8.0;3.0;4.0;4.0;;;;;1.0;;17.0
2538;Haarlem (GM);4;1998;15.0;7.0;7.0;7.0;5.0;1.0;2.0;;;;;;;14.0
2539;Haarlem (GM);4;1999;;;;;;;;;;;;;;
2540;Haarlem (GM);4;2000;;;;;;;;;;;;;;
2541;Haarlem (GM);4;2002;15.0;10.0;5.0;10.0;3.0;;2.0;;;;;;;15.0
2542;Haarlem (GM);4;2006;17.0;12.0;4.0;10.0;2.0;2.0;2.0;;;;;;;16.0
2543;Haarlem (GM);4;2009;15.0;12.0;4.0;10.0;2.0;1.0;2.0;;;;;;;15.0
2544;Haarlem (GM);5;1998;4.0;1.0;3.0;;2.0;1.0;1.0;;;;;;;4.0
2545;Haarlem (GM);5;1999;;;;;;;;;;;;;;
2546;Haarlem (GM);5;2000;;;;;;;;;;;;;;
2547;Haarlem (GM);5;2002;6.0;3.0;3.0;3.0;1.0;;2.0;;;;;;;6.0
2548;Haarlem (GM);5;2006;4.0;1.0;3.0;1.0;1.0;;1.0;;;;;;;4.0
2549;Haarlem (GM);5;2009;5.0;2.0;3.0;1.0;2.0;;1.0;;;;;;;5.0
2550;Haarlem (GM);6;1998;2.0;;1.0;;;;1.0;;;;;;;1.0
2551;Haarlem (GM);6;1999;;;;;;;;;;;;;;
2552;Haarlem (GM);6;2000;;;;;;;;;;;;;;
2553;Haarlem (GM);6;2002;1.0;1.0;;;;;;;;;;;;1.0
2554;Haarlem (GM);6;2006;;;;;;;;;;;;;;
2555;Haarlem (GM);6;2009;1.0;;;;;;;;;;;;;1.0
2556;Arnhem (GM);1;1998;57.0;26.0;31.0;24.0;15.0;2.0;15.0;;1.0;1.0;1.0;2.0;;52.0
2557;Arnhem (GM);1;1999;;;;;;;;;;;;;;
2558;Arnhem (GM);1;2000;;;;;;;;;;;;;;
2559;Arnhem (GM);1;2002;69.0;23.0;45.0;17.0;16.0;6.0;25.0;;3.0;;;4.0;;60.0
2560;Arnhem (GM);1;2006;70.0;26.0;44.0;17.0;17.0;7.0;22.0;;3.0;;1.0;3.0;;62.0
2561;Arnhem (GM);1;2009;73.0;31.0;42.0;22.0;16.0;9.0;22.0;;3.0;;1.0;4.0;;65.0
2562;Arnhem (GM);2;1998;18.0;4.0;14.0;3.0;4.0;1.0;8.0;;1.0;;1.0;2.0;;14.0
2563;Arnhem (GM);2;1999;;;;;;;;;;;;;;
2564;Arnhem (GM);2;2000;;;;;;;;;;;;;;
2565;Arnhem (GM);2;2002;31.0;7.0;24.0;2.0;5.0;4.0;16.0;;3.0;;;3.0;;25.0
2566;Arnhem (GM);2;2006;32.0;8.0;24.0;4.0;5.0;4.0;15.0;;3.0;;1.0;3.0;;25.0
2567;Arnhem (GM);2;2009;33.0;9.0;24.0;3.0;5.0;5.0;15.0;;3.0;;1.0;3.0;;26.0
2568;Arnhem (GM);3;1998;19.0;11.0;9.0;9.0;5.0;1.0;3.0;;;;;1.0;;18.0
2569;Arnhem (GM);3;1999;;;;;;;;;;;;;;
2570;Arnhem (GM);3;2000;;;;;;;;;;;;;;
2571;Arnhem (GM);3;2002;17.0;7.0;10.0;5.0;5.0;2.0;5.0;;;;;2.0;;15.0
2572;Arnhem (GM);3;2006;18.0;9.0;9.0;6.0;5.0;2.0;4.0;;;;;1.0;;17.0
2573;Arnhem (GM);3;2009;19.0;11.0;8.0;8.0;5.0;2.0;3.0;;;;;1.0;;17.0
2574;Arnhem (GM);4;1998;17.0;11.0;6.0;11.0;4.0;;2.0;;;;;;;17.0
2575;Arnhem (GM);4;1999;;;;;;;;;;;;;;
2576;Arnhem (GM);4;2000;;;;;;;;;;;;;;
2577;Arnhem (GM);4;2002;15.0;9.0;7.0;8.0;4.0;;2.0;;;;;;;15.0
2578;Arnhem (GM);4;2006;14.0;9.0;6.0;8.0;4.0;1.0;1.0;;;;;;;14.0
2579;Arnhem (GM);4;2009;15.0;10.0;5.0;9.0;3.0;1.0;1.0;;;;;;;14.0
2580;Arnhem (GM);5;1998;2.0;;2.0;;1.0;;1.0;;;;;;;2.0
2581;Arnhem (GM);5;1999;;;;;;;;;;;;;;
2582;Arnhem (GM);5;2000;;;;;;;;;;;;;;
2583;Arnhem (GM);5;2002;4.0;1.0;4.0;1.0;2.0;;2.0;;;;;;;4.0
2584;Arnhem (GM);5;2006;5.0;1.0;4.0;;3.0;;2.0;;;;;;;5.0
2585;Arnhem (GM);5;2009;6.0;1.0;5.0;1.0;3.0;;2.0;;;;;;;6.0
2586;Arnhem (GM);6;1998;1.0;;;;;;;;;;;;;1.0
2587;Arnhem (GM);6;1999;;;;;;;;;;;;;;
2588;Arnhem (GM);6;2000;;;;;;;;;;;;;;
2589;Arnhem (GM);6;2002;2.0;;1.0;;;;;;;;;;;1.0
2590;Arnhem (GM);6;2006;1.0;;;;;;;;;;;;;1.0
2591;Arnhem (GM);6;2009;1.0;;1.0;;;;;;;;;;;1.0
2592;Zaanstad (GM);1;1998;57.0;25.0;32.0;22.0;16.0;3.0;11.0;1.0;4.0;1.0;;2.0;;50.0
2593;Zaanstad (GM);1;1999;;;;;;;;;;;;;;
2594;Zaanstad (GM);1;2000;;;;;;;;;;;;;;
2595;Zaanstad (GM);1;2002;59.0;29.0;30.0;26.0;14.0;4.0;15.0;;;;;3.0;;55.0
2596;Zaanstad (GM);1;2006;61.0;28.0;34.0;23.0;16.0;3.0;16.0;;;;1.0;3.0;;57.0
2597;Zaanstad (GM);1;2009;64.0;30.0;34.0;25.0;15.0;4.0;17.0;1.0;1.0;;;4.0;1.0;58.0
2598;Zaanstad (GM);2;1998;19.0;4.0;15.0;3.0;5.0;1.0;6.0;;4.0;;;1.0;;14.0
2599;Zaanstad (GM);2;1999;;;;;;;;;;;;;;
2600;Zaanstad (GM);2;2000;;;;;;;;;;;;;;
2601;Zaanstad (GM);2;2002;18.0;6.0;12.0;4.0;5.0;2.0;7.0;;;;;2.0;;16.0
2602;Zaanstad (GM);2;2006;20.0;6.0;14.0;4.0;5.0;2.0;8.0;;;;1.0;2.0;;17.0
2603;Zaanstad (GM);2;2009;22.0;6.0;15.0;3.0;5.0;2.0;10.0;;1.0;;;2.0;;18.0
2604;Zaanstad (GM);3;1998;17.0;9.0;9.0;7.0;5.0;1.0;3.0;;;;;1.0;;16.0
2605;Zaanstad (GM);3;1999;;;;;;;;;;;;;;
2606;Zaanstad (GM);3;2000;;;;;;;;;;;;;;
2607;Zaanstad (GM);3;2002;18.0;9.0;8.0;8.0;5.0;1.0;3.0;;;;;1.0;;16.0
2608;Zaanstad (GM);3;2006;18.0;8.0;10.0;7.0;6.0;1.0;3.0;;;;;1.0;;17.0
2609;Zaanstad (GM);3;2009;17.0;9.0;8.0;8.0;5.0;1.0;3.0;;;;;1.0;;16.0
2610;Zaanstad (GM);4;1998;18.0;12.0;6.0;11.0;5.0;;1.0;1.0;;;;;;17.0
2611;Zaanstad (GM);4;1999;;;;;;;;;;;;;;
2612;Zaanstad (GM);4;2000;;;;;;;;;;;;;;
2613;Zaanstad (GM);4;2002;18.0;13.0;5.0;13.0;3.0;;2.0;;;;;;;18.0
2614;Zaanstad (GM);4;2006;18.0;12.0;6.0;11.0;4.0;;2.0;;;;;;;18.0
2615;Zaanstad (GM);4;2009;18.0;13.0;5.0;12.0;3.0;;2.0;1.0;;;;;1.0;17.0
2616;Zaanstad (GM);5;1998;2.0;;1.0;;1.0;;;;;;;;;2.0
2617;Zaanstad (GM);5;1999;;;;;;;;;;;;;;
2618;Zaanstad (GM);5;2000;;;;;;;;;;;;;;
2619;Zaanstad (GM);5;2002;5.0;1.0;4.0;;2.0;;2.0;;;;;;;4.0
2620;Zaanstad (GM);5;2006;5.0;1.0;4.0;1.0;2.0;;3.0;;;;;;;5.0
2621;Zaanstad (GM);5;2009;7.0;2.0;5.0;1.0;3.0;;2.0;;;;;;;7.0
2622;Zaanstad (GM);6;1998;1.0;1.0;1.0;;;;;;;;;;;1.0
2623;Zaanstad (GM);6;1999;;;;;;;;;;;;;;
2624;Zaanstad (GM);6;2000;;;;;;;;;;;;;;
2625;Zaanstad (GM);6;2002;1.0;;;;;;;;;;;;;
2626;Zaanstad (GM);6;2006;;;;;;;;;;;;;;
2627;Zaanstad (GM);6;2009;;;;;;;;;;;;;;
2628;Amersfoort (GM);1;1998;58.0;17.0;40.0;14.0;15.0;3.0;20.0;1.0;5.0;1.0;;3.0;1.0;48.0
2629;Amersfoort (GM);1;1999;;;;;;;;;;;;;;
2630;Amersfoort (GM);1;2000;;;;;;;;;;;;;;
2631;Amersfoort (GM);1;2002;56.0;28.0;28.0;23.0;11.0;5.0;15.0;1.0;2.0;;;5.0;;49.0
2632;Amersfoort (GM);1;2006;57.0;28.0;29.0;25.0;13.0;3.0;14.0;;2.0;;1.0;5.0;;50.0
2633;Amersfoort (GM);1;2009;62.0;35.0;27.0;29.0;12.0;5.0;12.0;1.0;2.0;;1.0;4.0;1.0;54.0
2634;Amersfoort (GM);2;1998;24.0;3.0;21.0;2.0;3.0;1.0;12.0;;5.0;1.0;;2.0;;16.0
2635;Amersfoort (GM);2;1999;;;;;;;;;;;;;;
2636;Amersfoort (GM);2;2000;;;;;;;;;;;;;;
2637;Amersfoort (GM);2;2002;20.0;6.0;14.0;3.0;3.0;3.0;9.0;;1.0;;;3.0;;15.0
2638;Amersfoort (GM);2;2006;19.0;6.0;13.0;4.0;4.0;2.0;7.0;;2.0;;1.0;3.0;;13.0
2639;Amersfoort (GM);2;2009;23.0;8.0;15.0;5.0;5.0;2.0;8.0;;2.0;;1.0;3.0;;16.0
2640;Amersfoort (GM);3;1998;16.0;6.0;10.0;5.0;4.0;1.0;5.0;;;;;1.0;;15.0
2641;Amersfoort (GM);3;1999;;;;;;;;;;;;;;
2642;Amersfoort (GM);3;2000;;;;;;;;;;;;;;
2643;Amersfoort (GM);3;2002;15.0;9.0;6.0;7.0;3.0;2.0;3.0;;;;;2.0;;13.0
2644;Amersfoort (GM);3;2006;16.0;9.0;8.0;7.0;4.0;1.0;3.0;;;;;1.0;;15.0
2645;Amersfoort (GM);3;2009;16.0;10.0;6.0;8.0;3.0;2.0;2.0;;;;;1.0;;15.0
2646;Amersfoort (GM);4;1998;14.0;7.0;7.0;7.0;6.0;;1.0;;;;;;;14.0
2647;Amersfoort (GM);4;1999;;;;;;;;;;;;;;
2648;Amersfoort (GM);4;2000;;;;;;;;;;;;;;
2649;Amersfoort (GM);4;2002;17.0;12.0;5.0;12.0;3.0;;1.0;;;;;;;17.0
2650;Amersfoort (GM);4;2006;18.0;12.0;5.0;12.0;4.0;;2.0;;;;;;;17.0
2651;Amersfoort (GM);4;2009;19.0;16.0;4.0;14.0;2.0;1.0;2.0;;;;;;;19.0
2652;Amersfoort (GM);5;1998;2.0;;2.0;;2.0;;;;;;;;;2.0
2653;Amersfoort (GM);5;1999;;;;;;;;;;;;;;
2654;Amersfoort (GM);5;2000;;;;;;;;;;;;;;
2655;Amersfoort (GM);5;2002;3.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;3.0
2656;Amersfoort (GM);5;2006;4.0;1.0;3.0;1.0;1.0;;2.0;;;;;;;4.0
2657;Amersfoort (GM);5;2009;3.0;2.0;1.0;2.0;1.0;;;;;;;;;3.0
2658;Amersfoort (GM);6;1998;1.0;;1.0;;;;1.0;;;;;;;1.0
2659;Amersfoort (GM);6;1999;;;;;;;;;;;;;;
2660;Amersfoort (GM);6;2000;;;;;;;;;;;;;;
2661;Amersfoort (GM);6;2002;1.0;;1.0;;;;;;;;;;;
2662;Amersfoort (GM);6;2006;;;;;;;;;;;;;;
2663;Amersfoort (GM);6;2009;1.0;;1.0;;;;;;;;;;;1.0
2664;Haarlemmermeer (GM);1;1998;61.0;22.0;39.0;17.0;9.0;5.0;18.0;;12.0;;;4.0;;44.0
2665;Haarlemmermeer (GM);1;1999;;;;;;;;;;;;;;
2666;Haarlemmermeer (GM);1;2000;;;;;;;;;;;;;;
2667;Haarlemmermeer (GM);1;2002;48.0;31.0;17.0;26.0;10.0;4.0;6.0;1.0;1.0;;;3.0;1.0;43.0
2668;Haarlemmermeer (GM);1;2006;54.0;36.0;18.0;32.0;10.0;4.0;7.0;;1.0;;;4.0;;49.0
2669;Haarlemmermeer (GM);1;2009;57.0;36.0;20.0;33.0;12.0;3.0;8.0;;;;;4.0;;53.0
2670;Haarlemmermeer (GM);2;1998;30.0;5.0;24.0;3.0;2.0;2.0;11.0;;10.0;;;3.0;;16.0
2671;Haarlemmermeer (GM);2;1999;;;;;;;;;;;;;;
2672;Haarlemmermeer (GM);2;2000;;;;;;;;;;;;;;
2673;Haarlemmermeer (GM);2;2002;14.0;5.0;8.0;3.0;3.0;2.0;4.0;;1.0;;;2.0;;10.0
2674;Haarlemmermeer (GM);2;2006;15.0;7.0;8.0;5.0;2.0;1.0;5.0;;1.0;;;2.0;;12.0
2675;Haarlemmermeer (GM);2;2009;13.0;6.0;6.0;5.0;2.0;2.0;5.0;;;;;1.0;;12.0
2676;Haarlemmermeer (GM);3;1998;14.0;7.0;7.0;5.0;2.0;2.0;5.0;;1.0;;;1.0;;12.0
2677;Haarlemmermeer (GM);3;1999;;;;;;;;;;;;;;
2678;Haarlemmermeer (GM);3;2000;;;;;;;;;;;;;;
2679;Haarlemmermeer (GM);3;2002;14.0;10.0;5.0;8.0;4.0;2.0;1.0;;;;;1.0;;14.0
2680;Haarlemmermeer (GM);3;2006;17.0;11.0;5.0;9.0;4.0;1.0;2.0;;;;;1.0;;15.0
2681;Haarlemmermeer (GM);3;2009;16.0;9.0;7.0;8.0;5.0;;3.0;;;;;2.0;;14.0
2682;Haarlemmermeer (GM);4;1998;14.0;9.0;4.0;9.0;3.0;1.0;1.0;;;;;;;13.0
2683;Haarlemmermeer (GM);4;1999;;;;;;;;;;;;;;
2684;Haarlemmermeer (GM);4;2000;;;;;;;;;;;;;;
2685;Haarlemmermeer (GM);4;2002;17.0;15.0;3.0;14.0;2.0;;;;;;;;;17.0
2686;Haarlemmermeer (GM);4;2006;20.0;17.0;4.0;16.0;3.0;1.0;;;;;;1.0;;19.0
2687;Haarlemmermeer (GM);4;2009;23.0;19.0;5.0;18.0;4.0;1.0;;;;;;;;23.0
2688;Haarlemmermeer (GM);5;1998;3.0;1.0;2.0;;1.0;;1.0;;;;;;;3.0
2689;Haarlemmermeer (GM);5;1999;;;;;;;;;;;;;;
2690;Haarlemmermeer (GM);5;2000;;;;;;;;;;;;;;
2691;Haarlemmermeer (GM);5;2002;3.0;1.0;1.0;1.0;1.0;;;;;;;;;2.0
2692;Haarlemmermeer (GM);5;2006;2.0;1.0;1.0;1.0;1.0;;1.0;;;;;;;2.0
2693;Haarlemmermeer (GM);5;2009;4.0;2.0;2.0;2.0;2.0;;;;;;;;;4.0
2694;Haarlemmermeer (GM);6;1998;1.0;;1.0;;;;1.0;;;;;;;1.0
2695;Haarlemmermeer (GM);6;1999;;;;;;;;;;;;;;
2696;Haarlemmermeer (GM);6;2000;;;;;;;;;;;;;;
2697;Haarlemmermeer (GM);6;2002;;;;;;;;;;;;;;
2698;Haarlemmermeer (GM);6;2006;;;;;;;;;;;;;;
2699;Haarlemmermeer (GM);6;2009;;;;;;;;;;;;;;
2700;'s-Hertogenbosch (GM);1;1998;50.0;27.0;23.0;26.0;12.0;1.0;10.0;;;;;3.0;;46.0
2701;'s-Hertogenbosch (GM);1;1999;;;;;;;;;;;;;;
2702;'s-Hertogenbosch (GM);1;2000;;;;;;;;;;;;;;
2703;'s-Hertogenbosch (GM);1;2002;59.0;26.0;33.0;22.0;15.0;4.0;15.0;;1.0;;1.0;5.0;;52.0
2704;'s-Hertogenbosch (GM);1;2006;61.0;29.0;32.0;24.0;15.0;5.0;15.0;;1.0;;1.0;3.0;;55.0
2705;'s-Hertogenbosch (GM);1;2009;64.0;32.0;32.0;27.0;11.0;5.0;16.0;1.0;3.0;;1.0;5.0;;54.0
2706;'s-Hertogenbosch (GM);2;1998;11.0;2.0;9.0;2.0;3.0;;6.0;;;;;2.0;;9.0
2707;'s-Hertogenbosch (GM);2;1999;;;;;;;;;;;;;;
2708;'s-Hertogenbosch (GM);2;2000;;;;;;;;;;;;;;
2709;'s-Hertogenbosch (GM);2;2002;22.0;5.0;17.0;3.0;6.0;2.0;9.0;;1.0;;1.0;2.0;;17.0
2710;'s-Hertogenbosch (GM);2;2006;24.0;7.0;17.0;4.0;5.0;3.0;10.0;;1.0;;1.0;2.0;;20.0
2711;'s-Hertogenbosch (GM);2;2009;24.0;6.0;18.0;3.0;3.0;2.0;11.0;1.0;3.0;;1.0;4.0;;16.0
2712;'s-Hertogenbosch (GM);3;1998;14.0;7.0;7.0;6.0;4.0;;2.0;;;;;2.0;;12.0
2713;'s-Hertogenbosch (GM);3;1999;;;;;;;;;;;;;;
2714;'s-Hertogenbosch (GM);3;2000;;;;;;;;;;;;;;
2715;'s-Hertogenbosch (GM);3;2002;17.0;10.0;6.0;9.0;3.0;1.0;4.0;;;;;2.0;;15.0
2716;'s-Hertogenbosch (GM);3;2006;17.0;11.0;7.0;8.0;2.0;2.0;4.0;;;;;1.0;;16.0
2717;'s-Hertogenbosch (GM);3;2009;20.0;14.0;7.0;11.0;3.0;2.0;4.0;;;;;1.0;;19.0
2718;'s-Hertogenbosch (GM);4;1998;21.0;16.0;4.0;16.0;3.0;;1.0;;;;;;;21.0
2719;'s-Hertogenbosch (GM);4;1999;;;;;;;;;;;;;;
2720;'s-Hertogenbosch (GM);4;2000;;;;;;;;;;;;;;
2721;'s-Hertogenbosch (GM);4;2002;16.0;11.0;6.0;10.0;4.0;;2.0;;;;;;;16.0
2722;'s-Hertogenbosch (GM);4;2006;17.0;12.0;5.0;11.0;4.0;;1.0;;;;;;;17.0
2723;'s-Hertogenbosch (GM);4;2009;15.0;10.0;5.0;10.0;4.0;;1.0;;;;;;;15.0
2724;'s-Hertogenbosch (GM);5;1998;4.0;1.0;2.0;1.0;2.0;;;;;;;;;3.0
2725;'s-Hertogenbosch (GM);5;1999;;;;;;;;;;;;;;
2726;'s-Hertogenbosch (GM);5;2000;;;;;;;;;;;;;;
2727;'s-Hertogenbosch (GM);5;2002;4.0;1.0;3.0;1.0;3.0;;;;;;;;;3.0
2728;'s-Hertogenbosch (GM);5;2006;3.0;;3.0;;3.0;;;;;;;;;3.0
2729;'s-Hertogenbosch (GM);5;2009;5.0;2.0;3.0;2.0;2.0;;1.0;;;;;;;5.0
2730;'s-Hertogenbosch (GM);6;1998;1.0;;1.0;;;;1.0;;;;;;;1.0
2731;'s-Hertogenbosch (GM);6;1999;;;;;;;;;;;;;;
2732;'s-Hertogenbosch (GM);6;2000;;;;;;;;;;;;;;
2733;'s-Hertogenbosch (GM);6;2002;1.0;;1.0;;;;;;;;;;;
2734;'s-Hertogenbosch (GM);6;2006;;;;;;;;;;;;;;
2735;'s-Hertogenbosch (GM);6;2009;;;;;;;;;;;;;;
2736;Maastricht (GM);1;1998;44.0;20.0;24.0;18.0;11.0;1.0;11.0;1.0;2.0;;;4.0;1.0;38.0
2737;Maastricht (GM);1;1999;;;;;;;;;;;;;;
2738;Maastricht (GM);1;2000;;;;;;;;;;;;;;
2739;Maastricht (GM);1;2002;60.0;24.0;37.0;19.0;11.0;4.0;17.0;;7.0;;1.0;4.0;;48.0
2740;Maastricht (GM);1;2006;60.0;23.0;37.0;17.0;14.0;5.0;18.0;;3.0;;3.0;5.0;;48.0
2741;Maastricht (GM);1;2009;52.0;27.0;25.0;21.0;10.0;6.0;15.0;;;;;5.0;;47.0
2742;Maastricht (GM);2;1998;12.0;2.0;10.0;1.0;2.0;1.0;6.0;;2.0;;;2.0;;8.0
2743;Maastricht (GM);2;1999;;;;;;;;;;;;;;
2744;Maastricht (GM);2;2000;;;;;;;;;;;;;;
2745;Maastricht (GM);2;2002;27.0;4.0;22.0;3.0;3.0;2.0;12.0;;6.0;;1.0;2.0;;17.0
2746;Maastricht (GM);2;2006;26.0;6.0;20.0;2.0;3.0;3.0;11.0;;3.0;;3.0;4.0;;16.0
