ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
5572;A Landbouw, bosbouw en visserij;Heerlen (GA);2008;85.0
5573;A Landbouw, bosbouw en visserij;Heerlen (GA);2009;85.0
5574;A Landbouw, bosbouw en visserij;Heerlen (GA);2010;80.0
5575;A Landbouw, bosbouw en visserij;Maastricht (GA);2006;70.0
5576;A Landbouw, bosbouw en visserij;Maastricht (GA);2007;65.0
5577;A Landbouw, bosbouw en visserij;Maastricht (GA);2008;60.0
5578;A Landbouw, bosbouw en visserij;Maastricht (GA);2009;60.0
5579;A Landbouw, bosbouw en visserij;Maastricht (GA);2010;55.0
5580;A Landbouw, bosbouw en visserij;Groningen (SG);2006;1845.0
5581;A Landbouw, bosbouw en visserij;Groningen (SG);2007;1780.0
5582;A Landbouw, bosbouw en visserij;Groningen (SG);2008;1730.0
5583;A Landbouw, bosbouw en visserij;Groningen (SG);2009;1770.0
5584;A Landbouw, bosbouw en visserij;Groningen (SG);2010;1740.0
5585;A Landbouw, bosbouw en visserij;Leeuwarden (SG);2006;895.0
5586;A Landbouw, bosbouw en visserij;Leeuwarden (SG);2007;860.0
5587;A Landbouw, bosbouw en visserij;Leeuwarden (SG);2008;840.0
5588;A Landbouw, bosbouw en visserij;Leeuwarden (SG);2009;830.0
5589;A Landbouw, bosbouw en visserij;Leeuwarden (SG);2010;830.0
5590;A Landbouw, bosbouw en visserij;Zwolle (SG);2006;1080.0
5591;A Landbouw, bosbouw en visserij;Zwolle (SG);2007;1055.0
5592;A Landbouw, bosbouw en visserij;Zwolle (SG);2008;1020.0
5593;A Landbouw, bosbouw en visserij;Zwolle (SG);2009;990.0
5594;A Landbouw, bosbouw en visserij;Zwolle (SG);2010;970.0
5595;A Landbouw, bosbouw en visserij;Enschede (SG);2006;905.0
5596;A Landbouw, bosbouw en visserij;Enschede (SG);2007;855.0
5597;A Landbouw, bosbouw en visserij;Enschede (SG);2008;850.0
5598;A Landbouw, bosbouw en visserij;Enschede (SG);2009;850.0
5599;A Landbouw, bosbouw en visserij;Enschede (SG);2010;815.0
5600;A Landbouw, bosbouw en visserij;Apeldoorn (SG);2006;1165.0
5601;A Landbouw, bosbouw en visserij;Apeldoorn (SG);2007;1145.0
5602;A Landbouw, bosbouw en visserij;Apeldoorn (SG);2008;1100.0
5603;A Landbouw, bosbouw en visserij;Apeldoorn (SG);2009;1100.0
5604;A Landbouw, bosbouw en visserij;Apeldoorn (SG);2010;1070.0
5605;A Landbouw, bosbouw en visserij;Arnhem (SG);2006;990.0
5606;A Landbouw, bosbouw en visserij;Arnhem (SG);2007;955.0
5607;A Landbouw, bosbouw en visserij;Arnhem (SG);2008;945.0
5608;A Landbouw, bosbouw en visserij;Arnhem (SG);2009;930.0
5609;A Landbouw, bosbouw en visserij;Arnhem (SG);2010;895.0
5610;A Landbouw, bosbouw en visserij;Nijmegen (SG);2006;755.0
5611;A Landbouw, bosbouw en visserij;Nijmegen (SG);2007;730.0
5612;A Landbouw, bosbouw en visserij;Nijmegen (SG);2008;705.0
5613;A Landbouw, bosbouw en visserij;Nijmegen (SG);2009;690.0
5614;A Landbouw, bosbouw en visserij;Nijmegen (SG);2010;670.0
5615;A Landbouw, bosbouw en visserij;Amersfoort (SG);2006;660.0
5616;A Landbouw, bosbouw en visserij;Amersfoort (SG);2007;640.0
5617;A Landbouw, bosbouw en visserij;Amersfoort (SG);2008;625.0
5618;A Landbouw, bosbouw en visserij;Amersfoort (SG);2009;625.0
5619;A Landbouw, bosbouw en visserij;Amersfoort (SG);2010;600.0
5620;A Landbouw, bosbouw en visserij;Utrecht (SG);2006;775.0
5621;A Landbouw, bosbouw en visserij;Utrecht (SG);2007;760.0
5622;A Landbouw, bosbouw en visserij;Utrecht (SG);2008;755.0
5623;A Landbouw, bosbouw en visserij;Utrecht (SG);2009;755.0
5624;A Landbouw, bosbouw en visserij;Utrecht (SG);2010;735.0
5625;A Landbouw, bosbouw en visserij;Amsterdam (SG);2006;1495.0
5626;A Landbouw, bosbouw en visserij;Amsterdam (SG);2007;1465.0
5627;A Landbouw, bosbouw en visserij;Amsterdam (SG);2008;1430.0
5628;A Landbouw, bosbouw en visserij;Amsterdam (SG);2009;1430.0
5629;A Landbouw, bosbouw en visserij;Amsterdam (SG);2010;1410.0
5630;A Landbouw, bosbouw en visserij;Haarlem (SG);2006;415.0
5631;A Landbouw, bosbouw en visserij;Haarlem (SG);2007;385.0
5632;A Landbouw, bosbouw en visserij;Haarlem (SG);2008;375.0
5633;A Landbouw, bosbouw en visserij;Haarlem (SG);2009;370.0
5634;A Landbouw, bosbouw en visserij;Haarlem (SG);2010;360.0
5635;A Landbouw, bosbouw en visserij;Leiden (SG);2006;830.0
5636;A Landbouw, bosbouw en visserij;Leiden (SG);2007;780.0
5637;A Landbouw, bosbouw en visserij;Leiden (SG);2008;755.0
5638;A Landbouw, bosbouw en visserij;Leiden (SG);2009;735.0
5639;A Landbouw, bosbouw en visserij;Leiden (SG);2010;715.0
5640;A Landbouw, bosbouw en visserij;'s-Gravenhage (SG);2006;3280.0
5641;A Landbouw, bosbouw en visserij;'s-Gravenhage (SG);2007;3230.0
5642;A Landbouw, bosbouw en visserij;'s-Gravenhage (SG);2008;3305.0
5643;A Landbouw, bosbouw en visserij;'s-Gravenhage (SG);2009;3580.0
5644;A Landbouw, bosbouw en visserij;'s-Gravenhage (SG);2010;3660.0
5645;A Landbouw, bosbouw en visserij;Rotterdam (SG);2006;1135.0
5646;A Landbouw, bosbouw en visserij;Rotterdam (SG);2007;1130.0
5647;A Landbouw, bosbouw en visserij;Rotterdam (SG);2008;1160.0
5648;A Landbouw, bosbouw en visserij;Rotterdam (SG);2009;1190.0
5649;A Landbouw, bosbouw en visserij;Rotterdam (SG);2010;1140.0
5650;A Landbouw, bosbouw en visserij;Dordrecht (SG);2006;280.0
5651;A Landbouw, bosbouw en visserij;Dordrecht (SG);2007;225.0
5652;A Landbouw, bosbouw en visserij;Dordrecht (SG);2008;220.0
5653;A Landbouw, bosbouw en visserij;Dordrecht (SG);2009;220.0
5654;A Landbouw, bosbouw en visserij;Dordrecht (SG);2010;220.0
5655;A Landbouw, bosbouw en visserij;Breda (SG);2006;1745.0
5656;A Landbouw, bosbouw en visserij;Breda (SG);2007;1700.0
5657;A Landbouw, bosbouw en visserij;Breda (SG);2008;1635.0
5658;A Landbouw, bosbouw en visserij;Breda (SG);2009;1570.0
5659;A Landbouw, bosbouw en visserij;Breda (SG);2010;1520.0
5660;A Landbouw, bosbouw en visserij;Tilburg (SG);2006;910.0
5661;A Landbouw, bosbouw en visserij;Tilburg (SG);2007;885.0
5662;A Landbouw, bosbouw en visserij;Tilburg (SG);2008;865.0
5663;A Landbouw, bosbouw en visserij;Tilburg (SG);2009;860.0
5664;A Landbouw, bosbouw en visserij;Tilburg (SG);2010;845.0
5665;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (SG);2006;450.0
5666;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (SG);2007;460.0
5667;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (SG);2008;450.0
5668;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (SG);2009;450.0
5669;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (SG);2010;435.0
5670;A Landbouw, bosbouw en visserij;Eindhoven (SG);2006;640.0
5671;A Landbouw, bosbouw en visserij;Eindhoven (SG);2007;605.0
5672;A Landbouw, bosbouw en visserij;Eindhoven (SG);2008;590.0
5673;A Landbouw, bosbouw en visserij;Eindhoven (SG);2009;590.0
5674;A Landbouw, bosbouw en visserij;Eindhoven (SG);2010;565.0
5675;A Landbouw, bosbouw en visserij;Geleen / Sittard (SG);2006;255.0
5676;A Landbouw, bosbouw en visserij;Geleen / Sittard (SG);2007;240.0
5677;A Landbouw, bosbouw en visserij;Geleen / Sittard (SG);2008;240.0
5678;A Landbouw, bosbouw en visserij;Geleen / Sittard (SG);2009;240.0
5679;A Landbouw, bosbouw en visserij;Geleen / Sittard (SG);2010;240.0
5680;A Landbouw, bosbouw en visserij;Heerlen (SG);2006;395.0
5681;A Landbouw, bosbouw en visserij;Heerlen (SG);2007;385.0
5682;A Landbouw, bosbouw en visserij;Heerlen (SG);2008;380.0
5683;A Landbouw, bosbouw en visserij;Heerlen (SG);2009;375.0
5684;A Landbouw, bosbouw en visserij;Heerlen (SG);2010;370.0
5685;A Landbouw, bosbouw en visserij;Maastricht (SG);2006;485.0
5686;A Landbouw, bosbouw en visserij;Maastricht (SG);2007;475.0
5687;A Landbouw, bosbouw en visserij;Maastricht (SG);2008;470.0
5688;A Landbouw, bosbouw en visserij;Maastricht (SG);2009;470.0
5689;A Landbouw, bosbouw en visserij;Maastricht (SG);2010;470.0
5690;B Delfstoffenwinning;Nederland;2006;385.0
5691;B Delfstoffenwinning;Nederland;2007;385.0
5692;B Delfstoffenwinning;Nederland;2008;370.0
5693;B Delfstoffenwinning;Nederland;2009;370.0
5694;B Delfstoffenwinning;Nederland;2010;390.0
5695;B Delfstoffenwinning;Aa en Hunze;2006;0.0
5696;B Delfstoffenwinning;Aa en Hunze;2007;0.0
5697;B Delfstoffenwinning;Aa en Hunze;2008;0.0
5698;B Delfstoffenwinning;Aa en Hunze;2009;0.0
5699;B Delfstoffenwinning;Aa en Hunze;2010;0.0
5700;B Delfstoffenwinning;Aalburg;2006;0.0
5701;B Delfstoffenwinning;Aalburg;2007;0.0
5702;B Delfstoffenwinning;Aalburg;2008;0.0
5703;B Delfstoffenwinning;Aalburg;2009;0.0
5704;B Delfstoffenwinning;Aalburg;2010;0.0
5705;B Delfstoffenwinning;Aalsmeer;2006;0.0
5706;B Delfstoffenwinning;Aalsmeer;2007;0.0
5707;B Delfstoffenwinning;Aalsmeer;2008;0.0
5708;B Delfstoffenwinning;Aalsmeer;2009;0.0
5709;B Delfstoffenwinning;Aalsmeer;2010;0.0
5710;B Delfstoffenwinning;Aalten;2006;0.0
5711;B Delfstoffenwinning;Aalten;2007;0.0
5712;B Delfstoffenwinning;Aalten;2008;0.0
5713;B Delfstoffenwinning;Aalten;2009;0.0
5714;B Delfstoffenwinning;Aalten;2010;0.0
5715;B Delfstoffenwinning;Ter Aar;2006;0.0
5716;B Delfstoffenwinning;Ter Aar;2007;
5717;B Delfstoffenwinning;Ter Aar;2008;
5718;B Delfstoffenwinning;Ter Aar;2009;
5719;B Delfstoffenwinning;Ter Aar;2010;
5720;B Delfstoffenwinning;Abcoude;2006;0.0
5721;B Delfstoffenwinning;Abcoude;2007;0.0
5722;B Delfstoffenwinning;Abcoude;2008;0.0
5723;B Delfstoffenwinning;Abcoude;2009;0.0
5724;B Delfstoffenwinning;Abcoude;2010;0.0
5725;B Delfstoffenwinning;Achtkarspelen;2006;0.0
5726;B Delfstoffenwinning;Achtkarspelen;2007;0.0
5727;B Delfstoffenwinning;Achtkarspelen;2008;0.0
5728;B Delfstoffenwinning;Achtkarspelen;2009;0.0
5729;B Delfstoffenwinning;Achtkarspelen;2010;0.0
5730;B Delfstoffenwinning;Alblasserdam;2006;0.0
5731;B Delfstoffenwinning;Alblasserdam;2007;0.0
5732;B Delfstoffenwinning;Alblasserdam;2008;0.0
5733;B Delfstoffenwinning;Alblasserdam;2009;0.0
5734;B Delfstoffenwinning;Alblasserdam;2010;0.0
5735;B Delfstoffenwinning;Albrandswaard;2006;0.0
5736;B Delfstoffenwinning;Albrandswaard;2007;0.0
5737;B Delfstoffenwinning;Albrandswaard;2008;0.0
5738;B Delfstoffenwinning;Albrandswaard;2009;0.0
5739;B Delfstoffenwinning;Albrandswaard;2010;0.0
5740;B Delfstoffenwinning;Alkemade;2006;0.0
5741;B Delfstoffenwinning;Alkemade;2007;0.0
5742;B Delfstoffenwinning;Alkemade;2008;0.0
5743;B Delfstoffenwinning;Alkemade;2009;
5744;B Delfstoffenwinning;Alkemade;2010;
5745;B Delfstoffenwinning;Alkmaar;2006;5.0
5746;B Delfstoffenwinning;Alkmaar;2007;0.0
5747;B Delfstoffenwinning;Alkmaar;2008;0.0
5748;B Delfstoffenwinning;Alkmaar;2009;0.0
5749;B Delfstoffenwinning;Alkmaar;2010;0.0
5750;B Delfstoffenwinning;Almelo;2006;0.0
5751;B Delfstoffenwinning;Almelo;2007;5.0
5752;B Delfstoffenwinning;Almelo;2008;0.0
5753;B Delfstoffenwinning;Almelo;2009;0.0
5754;B Delfstoffenwinning;Almelo;2010;0.0
5755;B Delfstoffenwinning;Almere;2006;0.0
5756;B Delfstoffenwinning;Almere;2007;0.0
5757;B Delfstoffenwinning;Almere;2008;0.0
5758;B Delfstoffenwinning;Almere;2009;0.0
5759;B Delfstoffenwinning;Almere;2010;0.0
5760;B Delfstoffenwinning;Alphen aan den Rijn;2006;0.0
5761;B Delfstoffenwinning;Alphen aan den Rijn;2007;0.0
5762;B Delfstoffenwinning;Alphen aan den Rijn;2008;0.0
5763;B Delfstoffenwinning;Alphen aan den Rijn;2009;0.0
5764;B Delfstoffenwinning;Alphen aan den Rijn;2010;0.0
5765;B Delfstoffenwinning;Alphen-Chaam;2006;0.0
5766;B Delfstoffenwinning;Alphen-Chaam;2007;0.0
5767;B Delfstoffenwinning;Alphen-Chaam;2008;0.0
5768;B Delfstoffenwinning;Alphen-Chaam;2009;0.0
5769;B Delfstoffenwinning;Alphen-Chaam;2010;0.0
5770;B Delfstoffenwinning;Ambt Montfort;2006;0.0
5771;B Delfstoffenwinning;Ambt Montfort;2007;
5772;B Delfstoffenwinning;Ambt Montfort;2008;
5773;B Delfstoffenwinning;Ambt Montfort;2009;
5774;B Delfstoffenwinning;Ambt Montfort;2010;
5775;B Delfstoffenwinning;Ameland;2006;0.0
5776;B Delfstoffenwinning;Ameland;2007;0.0
5777;B Delfstoffenwinning;Ameland;2008;0.0
5778;B Delfstoffenwinning;Ameland;2009;0.0
5779;B Delfstoffenwinning;Ameland;2010;0.0
5780;B Delfstoffenwinning;Amersfoort;2006;5.0
5781;B Delfstoffenwinning;Amersfoort;2007;0.0
5782;B Delfstoffenwinning;Amersfoort;2008;0.0
5783;B Delfstoffenwinning;Amersfoort;2009;0.0
5784;B Delfstoffenwinning;Amersfoort;2010;0.0
5785;B Delfstoffenwinning;Amstelveen;2006;0.0
5786;B Delfstoffenwinning;Amstelveen;2007;0.0
5787;B Delfstoffenwinning;Amstelveen;2008;0.0
5788;B Delfstoffenwinning;Amstelveen;2009;0.0
5789;B Delfstoffenwinning;Amstelveen;2010;0.0
5790;B Delfstoffenwinning;Amsterdam;2006;15.0
5791;B Delfstoffenwinning;Amsterdam;2007;30.0
5792;B Delfstoffenwinning;Amsterdam;2008;30.0
5793;B Delfstoffenwinning;Amsterdam;2009;10.0
5794;B Delfstoffenwinning;Amsterdam;2010;10.0
5795;B Delfstoffenwinning;Andijk;2006;0.0
5796;B Delfstoffenwinning;Andijk;2007;0.0
5797;B Delfstoffenwinning;Andijk;2008;0.0
5798;B Delfstoffenwinning;Andijk;2009;0.0
5799;B Delfstoffenwinning;Andijk;2010;0.0
5800;B Delfstoffenwinning;Anna Paulowna;2006;0.0
5801;B Delfstoffenwinning;Anna Paulowna;2007;0.0
5802;B Delfstoffenwinning;Anna Paulowna;2008;0.0
5803;B Delfstoffenwinning;Anna Paulowna;2009;0.0
5804;B Delfstoffenwinning;Anna Paulowna;2010;0.0
5805;B Delfstoffenwinning;Apeldoorn;2006;0.0
5806;B Delfstoffenwinning;Apeldoorn;2007;0.0
5807;B Delfstoffenwinning;Apeldoorn;2008;0.0
5808;B Delfstoffenwinning;Apeldoorn;2009;0.0
5809;B Delfstoffenwinning;Apeldoorn;2010;0.0
5810;B Delfstoffenwinning;Appingedam;2006;0.0
5811;B Delfstoffenwinning;Appingedam;2007;0.0
5812;B Delfstoffenwinning;Appingedam;2008;0.0
5813;B Delfstoffenwinning;Appingedam;2009;0.0
5814;B Delfstoffenwinning;Appingedam;2010;0.0
5815;B Delfstoffenwinning;Arcen en Velden;2006;0.0
5816;B Delfstoffenwinning;Arcen en Velden;2007;0.0
5817;B Delfstoffenwinning;Arcen en Velden;2008;0.0
5818;B Delfstoffenwinning;Arcen en Velden;2009;0.0
5819;B Delfstoffenwinning;Arcen en Velden;2010;
5820;B Delfstoffenwinning;Arnhem;2006;5.0
5821;B Delfstoffenwinning;Arnhem;2007;5.0
5822;B Delfstoffenwinning;Arnhem;2008;5.0
5823;B Delfstoffenwinning;Arnhem;2009;5.0
5824;B Delfstoffenwinning;Arnhem;2010;5.0
5825;B Delfstoffenwinning;Assen;2006;5.0
5826;B Delfstoffenwinning;Assen;2007;5.0
5827;B Delfstoffenwinning;Assen;2008;5.0
5828;B Delfstoffenwinning;Assen;2009;5.0
5829;B Delfstoffenwinning;Assen;2010;5.0
5830;B Delfstoffenwinning;Asten;2006;0.0
5831;B Delfstoffenwinning;Asten;2007;0.0
5832;B Delfstoffenwinning;Asten;2008;0.0
5833;B Delfstoffenwinning;Asten;2009;0.0
5834;B Delfstoffenwinning;Asten;2010;5.0
5835;B Delfstoffenwinning;Baarle-Nassau;2006;0.0
5836;B Delfstoffenwinning;Baarle-Nassau;2007;0.0
5837;B Delfstoffenwinning;Baarle-Nassau;2008;0.0
5838;B Delfstoffenwinning;Baarle-Nassau;2009;0.0
5839;B Delfstoffenwinning;Baarle-Nassau;2010;0.0
5840;B Delfstoffenwinning;Baarn;2006;0.0
5841;B Delfstoffenwinning;Baarn;2007;0.0
5842;B Delfstoffenwinning;Baarn;2008;0.0
5843;B Delfstoffenwinning;Baarn;2009;0.0
5844;B Delfstoffenwinning;Baarn;2010;0.0
5845;B Delfstoffenwinning;Barendrecht;2006;0.0
5846;B Delfstoffenwinning;Barendrecht;2007;0.0
5847;B Delfstoffenwinning;Barendrecht;2008;0.0
5848;B Delfstoffenwinning;Barendrecht;2009;0.0
5849;B Delfstoffenwinning;Barendrecht;2010;0.0
5850;B Delfstoffenwinning;Barneveld;2006;0.0
5851;B Delfstoffenwinning;Barneveld;2007;0.0
5852;B Delfstoffenwinning;Barneveld;2008;0.0
5853;B Delfstoffenwinning;Barneveld;2009;0.0
5854;B Delfstoffenwinning;Barneveld;2010;0.0
5855;B Delfstoffenwinning;Bedum;2006;0.0
5856;B Delfstoffenwinning;Bedum;2007;0.0
5857;B Delfstoffenwinning;Bedum;2008;0.0
5858;B Delfstoffenwinning;Bedum;2009;0.0
5859;B Delfstoffenwinning;Bedum;2010;0.0
5860;B Delfstoffenwinning;Beek (L.);2006;0.0
5861;B Delfstoffenwinning;Beek (L.);2007;0.0
5862;B Delfstoffenwinning;Beek (L.);2008;0.0
5863;B Delfstoffenwinning;Beek (L.);2009;0.0
5864;B Delfstoffenwinning;Beek (L.);2010;0.0
5865;B Delfstoffenwinning;Beemster;2006;0.0
5866;B Delfstoffenwinning;Beemster;2007;0.0
5867;B Delfstoffenwinning;Beemster;2008;0.0
5868;B Delfstoffenwinning;Beemster;2009;0.0
5869;B Delfstoffenwinning;Beemster;2010;0.0
5870;B Delfstoffenwinning;Beesel;2006;0.0
5871;B Delfstoffenwinning;Beesel;2007;0.0
5872;B Delfstoffenwinning;Beesel;2008;0.0
5873;B Delfstoffenwinning;Beesel;2009;0.0
5874;B Delfstoffenwinning;Beesel;2010;0.0
5875;B Delfstoffenwinning;Bellingwedde;2006;0.0
5876;B Delfstoffenwinning;Bellingwedde;2007;0.0
5877;B Delfstoffenwinning;Bellingwedde;2008;0.0
5878;B Delfstoffenwinning;Bellingwedde;2009;0.0
5879;B Delfstoffenwinning;Bellingwedde;2010;0.0
5880;B Delfstoffenwinning;Bennebroek;2006;0.0
5881;B Delfstoffenwinning;Bennebroek;2007;0.0
5882;B Delfstoffenwinning;Bennebroek;2008;0.0
5883;B Delfstoffenwinning;Bennebroek;2009;
5884;B Delfstoffenwinning;Bennebroek;2010;
5885;B Delfstoffenwinning;Bergambacht;2006;0.0
5886;B Delfstoffenwinning;Bergambacht;2007;0.0
5887;B Delfstoffenwinning;Bergambacht;2008;0.0
5888;B Delfstoffenwinning;Bergambacht;2009;0.0
5889;B Delfstoffenwinning;Bergambacht;2010;0.0
5890;B Delfstoffenwinning;Bergeijk;2006;0.0
5891;B Delfstoffenwinning;Bergeijk;2007;0.0
5892;B Delfstoffenwinning;Bergeijk;2008;0.0
5893;B Delfstoffenwinning;Bergeijk;2009;0.0
5894;B Delfstoffenwinning;Bergeijk;2010;0.0
5895;B Delfstoffenwinning;Bergen (L.);2006;0.0
5896;B Delfstoffenwinning;Bergen (L.);2007;0.0
5897;B Delfstoffenwinning;Bergen (L.);2008;0.0
5898;B Delfstoffenwinning;Bergen (L.);2009;0.0
5899;B Delfstoffenwinning;Bergen (L.);2010;0.0
5900;B Delfstoffenwinning;Bergen (NH.);2006;0.0
5901;B Delfstoffenwinning;Bergen (NH.);2007;0.0
5902;B Delfstoffenwinning;Bergen (NH.);2008;0.0
5903;B Delfstoffenwinning;Bergen (NH.);2009;0.0
5904;B Delfstoffenwinning;Bergen (NH.);2010;0.0
5905;B Delfstoffenwinning;Bergen op Zoom;2006;0.0
5906;B Delfstoffenwinning;Bergen op Zoom;2007;0.0
5907;B Delfstoffenwinning;Bergen op Zoom;2008;0.0
5908;B Delfstoffenwinning;Bergen op Zoom;2009;0.0
5909;B Delfstoffenwinning;Bergen op Zoom;2010;0.0
5910;B Delfstoffenwinning;Bergschenhoek;2006;0.0
5911;B Delfstoffenwinning;Bergschenhoek;2007;
5912;B Delfstoffenwinning;Bergschenhoek;2008;
5913;B Delfstoffenwinning;Bergschenhoek;2009;
5914;B Delfstoffenwinning;Bergschenhoek;2010;
5915;B Delfstoffenwinning;Berkel en Rodenrijs;2006;0.0
5916;B Delfstoffenwinning;Berkel en Rodenrijs;2007;
5917;B Delfstoffenwinning;Berkel en Rodenrijs;2008;
5918;B Delfstoffenwinning;Berkel en Rodenrijs;2009;
5919;B Delfstoffenwinning;Berkel en Rodenrijs;2010;
5920;B Delfstoffenwinning;Berkelland;2006;0.0
5921;B Delfstoffenwinning;Berkelland;2007;0.0
5922;B Delfstoffenwinning;Berkelland;2008;0.0
5923;B Delfstoffenwinning;Berkelland;2009;0.0
5924;B Delfstoffenwinning;Berkelland;2010;0.0
5925;B Delfstoffenwinning;Bernheze;2006;0.0
5926;B Delfstoffenwinning;Bernheze;2007;0.0
5927;B Delfstoffenwinning;Bernheze;2008;0.0
5928;B Delfstoffenwinning;Bernheze;2009;0.0
5929;B Delfstoffenwinning;Bernheze;2010;0.0
5930;B Delfstoffenwinning;Bernisse;2006;0.0
5931;B Delfstoffenwinning;Bernisse;2007;0.0
5932;B Delfstoffenwinning;Bernisse;2008;0.0
5933;B Delfstoffenwinning;Bernisse;2009;0.0
5934;B Delfstoffenwinning;Bernisse;2010;0.0
5935;B Delfstoffenwinning;Best;2006;0.0
5936;B Delfstoffenwinning;Best;2007;0.0
5937;B Delfstoffenwinning;Best;2008;0.0
5938;B Delfstoffenwinning;Best;2009;0.0
5939;B Delfstoffenwinning;Best;2010;0.0
5940;B Delfstoffenwinning;Beuningen;2006;10.0
5941;B Delfstoffenwinning;Beuningen;2007;5.0
5942;B Delfstoffenwinning;Beuningen;2008;5.0
5943;B Delfstoffenwinning;Beuningen;2009;5.0
5944;B Delfstoffenwinning;Beuningen;2010;5.0
5945;B Delfstoffenwinning;Beverwijk;2006;0.0
5946;B Delfstoffenwinning;Beverwijk;2007;0.0
5947;B Delfstoffenwinning;Beverwijk;2008;0.0
5948;B Delfstoffenwinning;Beverwijk;2009;0.0
5949;B Delfstoffenwinning;Beverwijk;2010;0.0
5950;B Delfstoffenwinning;het Bildt;2006;0.0
5951;B Delfstoffenwinning;het Bildt;2007;0.0
5952;B Delfstoffenwinning;het Bildt;2008;0.0
5953;B Delfstoffenwinning;het Bildt;2009;0.0
5954;B Delfstoffenwinning;het Bildt;2010;0.0
5955;B Delfstoffenwinning;De Bilt;2006;0.0
5956;B Delfstoffenwinning;De Bilt;2007;0.0
5957;B Delfstoffenwinning;De Bilt;2008;0.0
5958;B Delfstoffenwinning;De Bilt;2009;0.0
5959;B Delfstoffenwinning;De Bilt;2010;0.0
5960;B Delfstoffenwinning;Binnenmaas;2006;0.0
5961;B Delfstoffenwinning;Binnenmaas;2007;0.0
5962;B Delfstoffenwinning;Binnenmaas;2008;0.0
5963;B Delfstoffenwinning;Binnenmaas;2009;0.0
5964;B Delfstoffenwinning;Binnenmaas;2010;0.0
5965;B Delfstoffenwinning;Bladel;2006;0.0
5966;B Delfstoffenwinning;Bladel;2007;0.0
5967;B Delfstoffenwinning;Bladel;2008;0.0
5968;B Delfstoffenwinning;Bladel;2009;0.0
5969;B Delfstoffenwinning;Bladel;2010;0.0
5970;B Delfstoffenwinning;Blaricum;2006;0.0
5971;B Delfstoffenwinning;Blaricum;2007;0.0
5972;B Delfstoffenwinning;Blaricum;2008;0.0
5973;B Delfstoffenwinning;Blaricum;2009;0.0
5974;B Delfstoffenwinning;Blaricum;2010;0.0
5975;B Delfstoffenwinning;Bleiswijk;2006;0.0
5976;B Delfstoffenwinning;Bleiswijk;2007;
5977;B Delfstoffenwinning;Bleiswijk;2008;
5978;B Delfstoffenwinning;Bleiswijk;2009;
5979;B Delfstoffenwinning;Bleiswijk;2010;
5980;B Delfstoffenwinning;Bloemendaal;2006;0.0
5981;B Delfstoffenwinning;Bloemendaal;2007;0.0
5982;B Delfstoffenwinning;Bloemendaal;2008;0.0
5983;B Delfstoffenwinning;Bloemendaal;2009;0.0
5984;B Delfstoffenwinning;Bloemendaal;2010;0.0
5985;B Delfstoffenwinning;Boarnsterhim;2006;0.0
5986;B Delfstoffenwinning;Boarnsterhim;2007;0.0
5987;B Delfstoffenwinning;Boarnsterhim;2008;0.0
5988;B Delfstoffenwinning;Boarnsterhim;2009;0.0
5989;B Delfstoffenwinning;Boarnsterhim;2010;0.0
5990;B Delfstoffenwinning;Bodegraven;2006;0.0
5991;B Delfstoffenwinning;Bodegraven;2007;0.0
5992;B Delfstoffenwinning;Bodegraven;2008;0.0
5993;B Delfstoffenwinning;Bodegraven;2009;0.0
5994;B Delfstoffenwinning;Bodegraven;2010;0.0
5995;B Delfstoffenwinning;Boekel;2006;0.0
5996;B Delfstoffenwinning;Boekel;2007;0.0
