ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
2496;Aanvoer;Container;2013 4e kwartaal;2071;264;218.0
2497;Aanvoer;Container;2013;8350;1064;900.0
2498;Aanvoer;Container;2014 januari;797;106;81.0
2499;Aanvoer;Container;2014 februari;730;95;76.0
2500;Aanvoer;Container;2014 maart;795;103;83.0
2501;Aanvoer;Container;2014 1e kwartaal;2323;304;241.0
2502;Aanvoer;Container;2014 april;732;95;75.0
2503;Aanvoer;Container;2014 mei;804;103;85.0
2504;Aanvoer;Container;2014 juni;711;91;74.0
2505;Aanvoer;Container;2014 2e kwartaal;2248;290;235.0
2506;Aanvoer;Container;2014 juli;743;95;81.0
2507;Aanvoer;Container;2014 augustus;675;85;79.0
2508;Aanvoer;Container;2014 september;629;79;74.0
2509;Aanvoer;Container;2014 3e kwartaal;2048;261;235.0
2510;Aanvoer;Container;2014 oktober;728;92;78.0
2511;Aanvoer;Container;2014 november;703;90;73.0
2512;Aanvoer;Container;2014 december;691;88;72.0
2513;Aanvoer;Container;2014 4e kwartaal;2123;271;224.0
2514;Aanvoer;Container;2014;8743;1127;937.0
2515;Aanvoer;Container;2015 januari;740;96;79.0
2516;Aanvoer;Container;2015 februari;705;92;81.0
2517;Aanvoer;Container;2015 maart;835;107;91.0
2518;Aanvoer;Container;2015 1e kwartaal;2281;296;253.0
2519;Aanvoer;Container;2015 april;836;107;88.0
2520;Aanvoer;Container;2015 mei;769;98;79.0
2521;Aanvoer;Container;2015 juni;763;97;80.0
2522;Aanvoer;Container;2015 2e kwartaal;2369;304;247.0
2523;Aanvoer;Container;2015 juli;762;96;82.0
2524;Aanvoer;Container;2015 augustus;674;85;74.0
2525;Aanvoer;Container;2015 september;602;77;67.0
2526;Aanvoer;Container;2015 3e kwartaal;2039;260;224.0
2527;Aanvoer;Container;2015 oktober;614;79;71.0
2528;Aanvoer;Container;2015 november;571;74;63.0
2529;Aanvoer;Container;2015 december;604;79;67.0
2530;Aanvoer;Container;2015 4e kwartaal;1789;233;201.0
2531;Aanvoer;Container;2015;8480;1093;926.0
2532;Aanvoer;Container;2016 januari;658;87;71.0
2533;Aanvoer;Container;2016 februari;647;84;69.0
2534;Aanvoer;Container;2016 maart;717;93;72.0
2535;Aanvoer;Container;2016 1e kwartaal;2023;265;213.0
2536;Aanvoer;Container;2016 april;677;87;70.0
2537;Aanvoer;Container;2016 mei;691;90;68.0
2538;Aanvoer;Container;2016 juni;699;89;71.0
2539;Aanvoer;Container;2016 2e kwartaal;2068;267;210.0
2540;Aanvoer;Container;2016 juli;756;99;75.0
2541;Aanvoer;Container;2016 augustus;698;89;72.0
2542;Aanvoer;Container;2016 september;701;89;73.0
2543;Aanvoer;Container;2016 3e kwartaal;2156;278;221.0
2544;Aanvoer;Container;2016 oktober;672;86;72.0
2545;Aanvoer;Container;2016 november;649;84;68.0
2546;Aanvoer;Container;2016 december;674;88;69.0
2547;Aanvoer;Container;2016 4e kwartaal;1995;259;209.0
2548;Aanvoer;Container;2016;8244;1071;856.0
2549;Aanvoer;Container;2017 januari;722;96;70.0
2550;Aanvoer;Container;2017 februari;719;96;70.0
2551;Aanvoer;Container;2017 maart;814;108;80.0
2552;Aanvoer;Container;2017 1e kwartaal;2256;301;221.0
2553;Aanvoer;Container;2017 april;748;97;73.0
2554;Aanvoer;Container;2017 mei;814;105;80.0
2555;Aanvoer;Container;2017 juni;738;96;73.0
2556;Aanvoer;Container;2017 2e kwartaal;2302;300;228.0
2557;Aanvoer;Container;2017 juli;806;106;79.0
2558;Aanvoer;Container;2017 augustus;724;94;77.0
2559;Aanvoer;Container;2017 september;767;99;77.0
2560;Aanvoer;Container;2017 3e kwartaal;2298;300;234.0
2561;Aanvoer;Container;2017 oktober;805;103;81.0
2562;Aanvoer;Container;2017 november;750;97;74.0
2563;Aanvoer;Container;2017 december;759;99;72.0
2564;Aanvoer;Container;2017 4e kwartaal;2315;300;228.0
2565;Aanvoer;Container;2017;9173;1201;913.0
2566;Aanvoer;Container;2018 januari;777;104;74.0
2567;Aanvoer;Container;2018 februari;796;108;77.0
2568;Aanvoer;Container;2018 maart;832;111;79.0
2569;Aanvoer;Container;2018 1e kwartaal;2406;324;231.0
2570;Aanvoer;Container;2018 april;765;102;74.0
2571;Aanvoer;Container;2018 mei;719;95;73.0
2572;Aanvoer;Container;2018 juni;716;94;74.0
2573;Aanvoer;Container;2018 2e kwartaal;2201;292;222.0
2574;Aanvoer;Container;2018 juli;669;86;70.0
2575;Aanvoer;Container;2018 augustus;596;76;68.0
2576;Aanvoer;Container;2018 september;590;75;68.0
2577;Aanvoer;Container;2018 3e kwartaal;1855;237;206.0
2578;Aanvoer;Container;2018 oktober;545;70;63.0
2579;Aanvoer;Container;2018 november;432;56;54.0
2580;Aanvoer;Container;2018 december;524;70;54.0
2581;Aanvoer;Container;2018 4e kwartaal;1502;196;172.0
2582;Aanvoer;Container;2018;7966;1051;833.0
2583;Aanvoer;Container;2019 januari;727;100;68.0
2584;Aanvoer;Container;2019 februari;687;93;71.0
2585;Aanvoer;Container;2019 maart;801;109;75.0
2586;Aanvoer;Container;2019 1e kwartaal;2215;304;215.0
2587;Aanvoer;Container;2019 april;688;91;60.0
2588;Aanvoer;Container;2019 mei;704;92;66.0
2589;Aanvoer;Container;2019 juni;640;83;58.0
2590;Aanvoer;Container;2019 2e kwartaal;2034;267;185.0
2591;Aanvoer;Container;2019 juli;673;88;64.0
2592;Aanvoer;Container;2019 augustus;602;78;58.0
2593;Aanvoer;Container;2019 september;667;85;61.0
2594;Aanvoer;Container;2019 3e kwartaal;1943;252;184.0
2595;Aanvoer;Container;2019 oktober;736;95;65.0
2596;Aanvoer;Container;2019 november;687;88;60.0
2597;Aanvoer;Container;2019 december;699;91;59.0
2598;Aanvoer;Container;2019 4e kwartaal;2123;275;186.0
2599;Aanvoer;Container;2019;8316;1100;771.0
2600;Aanvoer;Container;2020 januari;732;97;60.0
2601;Aanvoer;Container;2020 februari;763;100;64.0
2602;Aanvoer;Container;2020 maart;739;97;63.0
2603;Aanvoer;Container;2020 1e kwartaal;2234;295;188.0
2604;Aanvoer;Container;2020 april;674;87;57.0
2605;Aanvoer;Container;2020 mei;711;91;61.0
2606;Aanvoer;Container;2020 juni;687;88;58.0
2607;Aanvoer;Container;2020 2e kwartaal;2074;267;178.0
2608;Aanvoer;Container;2020 juli;821;107;70.0
2609;Aanvoer;Container;2020 augustus;861;111;70.0
2610;Aanvoer;Container;2020 september;836;107;67.0
2611;Aanvoer;Container;2020 3e kwartaal;2519;326;209.0
2612;Aanvoer;Container;2020 oktober;895;113;73.0
2613;Aanvoer;Container;2020 november;830;108;66.0
2614;Aanvoer;Container;2020 december;711;94;60.0
2615;Aanvoer;Container;2020 4e kwartaal;2436;316;201.0
2616;Aanvoer;Container;2020;9265;1205;777.0
2617;Aanvoer;Container;2021 januari;849;113;70.0
2618;Aanvoer;Container;2021 februari;706;93;59.0
2619;Aanvoer;Container;2021 maart;897;120;76.0
2620;Aanvoer;Container;2021 1e kwartaal;2452;326;206.0
2621;Aanvoer;Container;2021 april;783;103;66.0
2622;Aanvoer;Container;2021 mei;876;116;73.0
2623;Aanvoer;Container;2021 juni;710;92;63.0
2624;Aanvoer;Container;2021 2e kwartaal;2369;312;203.0
2625;Aanvoer;Container;2021 juli;743;95;63.0
2626;Aanvoer;Container;2021 augustus;768;99;63.0
2627;Aanvoer;Container;2021 september;758;96;66.0
2628;Aanvoer;Container;2021 3e kwartaal;2270;292;193.0
2629;Aanvoer;Container;2021 oktober;755;97;62.0
2630;Aanvoer;Container;2021 november;653;83;56.0
2631;Aanvoer;Container;2021 december;639;83;60.0
2632;Aanvoer;Container;2021 4e kwartaal;2048;264;179.0
2633;Aanvoer;Container;2021;9141;1196;782.0
2634;Aanvoer;Container;2022 januari;657;86;64.0
2635;Aanvoer;Container;2022 februari;663;88;61.0
2636;Aanvoer;Container;2022 maart;740;98;69.0
2637;Aanvoer;Container;2022 1e kwartaal;2062;274;195.0
2638;Aanvoer;Container;2022 april;704;95;62.0
2639;Aanvoer;Container;2022 mei;693;93;61.0
2640;Aanvoer;Container;2022 juni;622;83;58.0
2641;Aanvoer;Container;2022 2e kwartaal;2021;272;182.0
2642;Aanvoer;Container;2022 juli;579;76;55.0
2643;Aanvoer;Container;2022 augustus;498;64;52.0
2644;Aanvoer;Container;2022 september;510;65;55.0
2645;Aanvoer;Container;2022 3e kwartaal;1588;206;163.0
2646;Aanvoer;Container;2022 oktober;552;71;55.0
2647;Aanvoer;Container;2022 november;519;65;54.0
2648;Aanvoer;Container;2022 december;507;66;54.0
2649;Aanvoer;Container;2022 4e kwartaal;1579;202;164.0
2650;Aanvoer;Container;2022;7252;955;705.0
2651;Aanvoer;Container;2023 januari;527;71;55.0
2652;Aanvoer;Container;2023 februari;543;73;56.0
2653;Aanvoer;Container;2023 maart;579;78;58.0
2654;Aanvoer;Container;2023 1e kwartaal;1650;223;171.0
2655;Aanvoer;Container;2023 april;512;68;55.0
2656;Aanvoer;Container;2023 mei;457;60;50.0
2657;Aanvoer;Container;2023 juni;461;59;58.0
2658;Aanvoer;Container;2023 2e kwartaal;1431;188;163.0
2659;Aanvoer;Container;2023 juli;427;55;50.0
2660;Aanvoer;Container;2023 augustus;427;55;51.0
2661;Aanvoer;Container;2023 september;439;55;51.0
2662;Aanvoer;Container;2023 3e kwartaal;1294;166;154.0
2663;Aanvoer;Container;2023 oktober;446;56;53.0
2664;Aanvoer;Container;2023 november;424;54;46.0
2665;Aanvoer;Container;2023 december;420;54;44.0
2666;Aanvoer;Container;2023 4e kwartaal;1290;165;144.0
2667;Aanvoer;Container;2023;5667;743;633.0
2668;Aanvoer;Container;2024 januari;451;58;47.0
2669;Aanvoer;Container;2024 februari;524;68;52.0
2670;Aanvoer;Container;2024 maart;603;77;59.0
2671;Aanvoer;Container;2024 1e kwartaal;1579;203;158.0
2672;Aanvoer;Container;2024 april;541;71;55.0
2673;Aanvoer;Container;2024 mei;545;71;52.0
2674;Aanvoer;Container;2024 juni;470;60;50.0
2675;Aanvoer;Container;2024 2e kwartaal;1557;202;158.0
2676;Aanvoer;Container;2024 juli;519;68;53.0
2677;Aanvoer;Container;2024 augustus;507;65;51.0
2678;Aanvoer;Container;2024 september;459;59;50.0
2679;Aanvoer;Container;2024 3e kwartaal;1485;192;155.0
2680;Aanvoer;Container;2024 oktober;472;61;56.0
2681;Aanvoer;Container;2024 november;462;59;52.0
2682;Aanvoer;Container;2024 december;464;60;48.0
2683;Aanvoer;Container;2024 4e kwartaal;1398;181;157.0
2684;Aanvoer;Container;2025 januari;480;62;52.0
2685;Aanvoer;Container;2025 februari;490;64;51.0
2686;Aanvoer;Container;2025 maart;533;71;53.0
2687;Aanvoer;Container;2025 1e kwartaal;1503;198;156.0
2688;Afvoer;Totaal;2012 januari;10303;1426;98.0
2689;Afvoer;Totaal;2012 februari;10064;1386;98.0
2690;Afvoer;Totaal;2012 maart;11658;1596;96.0
2691;Afvoer;Totaal;2012 1e kwartaal;32026;4409;293.0
2692;Afvoer;Totaal;2012 april;10197;1417;91.0
2693;Afvoer;Totaal;2012 mei;10496;1465;90.0
2694;Afvoer;Totaal;2012 juni;10994;1517;96.0
2695;Afvoer;Totaal;2012 2e kwartaal;31688;4400;278.0
2696;Afvoer;Totaal;2012 juli;10545;1457;102.0
2697;Afvoer;Totaal;2012 augustus;10417;1430;103.0
2698;Afvoer;Totaal;2012 september;10895;1497;97.0
2699;Afvoer;Totaal;2012 3e kwartaal;31857;4385;303.0
2700;Afvoer;Totaal;2012 oktober;11300;1564;91.0
2701;Afvoer;Totaal;2012 november;10934;1515;91.0
2702;Afvoer;Totaal;2012 december;10288;1442;88.0
2703;Afvoer;Totaal;2012 4e kwartaal;32523;4523;271.0
2704;Afvoer;Totaal;2012;128096;17718;1147.0
2705;Afvoer;Totaal;2013 januari;10445;1451;96.0
2706;Afvoer;Totaal;2013 februari;10284;1445;99.0
2707;Afvoer;Totaal;2013 maart;11752;1627;98.0
2708;Afvoer;Totaal;2013 1e kwartaal;32483;4525;293.0
2709;Afvoer;Totaal;2013 april;10874;1505;95.0
2710;Afvoer;Totaal;2013 mei;11097;1530;99.0
2711;Afvoer;Totaal;2013 juni;10932;1484;99.0
2712;Afvoer;Totaal;2013 2e kwartaal;32903;4520;294.0
2713;Afvoer;Totaal;2013 juli;11087;1536;102.0
2714;Afvoer;Totaal;2013 augustus;11039;1529;105.0
2715;Afvoer;Totaal;2013 september;11368;1567;97.0
2716;Afvoer;Totaal;2013 3e kwartaal;33495;4633;305.0
2717;Afvoer;Totaal;2013 oktober;11933;1648;92.0
2718;Afvoer;Totaal;2013 november;11893;1657;99.0
2719;Afvoer;Totaal;2013 december;11215;1543;93.0
2720;Afvoer;Totaal;2013 4e kwartaal;35043;4848;284.0
2721;Afvoer;Totaal;2013;133925;18527;1178.0
2722;Afvoer;Totaal;2014 januari;12222;1687;107.0
2723;Afvoer;Totaal;2014 februari;10922;1518;95.0
2724;Afvoer;Totaal;2014 maart;11792;1629;111.0
2725;Afvoer;Totaal;2014 1e kwartaal;34937;4834;315.0
2726;Afvoer;Totaal;2014 april;10880;1502;105.0
2727;Afvoer;Totaal;2014 mei;12070;1661;109.0
2728;Afvoer;Totaal;2014 juni;10642;1464;106.0
2729;Afvoer;Totaal;2014 2e kwartaal;33593;4628;321.0
2730;Afvoer;Totaal;2014 juli;11257;1551;109.0
2731;Afvoer;Totaal;2014 augustus;10667;1471;106.0
2732;Afvoer;Totaal;2014 september;10974;1513;104.0
2733;Afvoer;Totaal;2014 3e kwartaal;32899;4537;319.0
2734;Afvoer;Totaal;2014 oktober;12333;1717;101.0
2735;Afvoer;Totaal;2014 november;11042;1536;105.0
2736;Afvoer;Totaal;2014 december;10598;1461;101.0
2737;Afvoer;Totaal;2014 4e kwartaal;33974;4715;308.0
2738;Afvoer;Totaal;2014;135405;18716;1264.0
2739;Afvoer;Totaal;2015 januari;11489;1606;114.0
2740;Afvoer;Totaal;2015 februari;10496;1463;104.0
2741;Afvoer;Totaal;2015 maart;12408;1703;115.0
2742;Afvoer;Totaal;2015 1e kwartaal;34394;4774;335.0
2743;Afvoer;Totaal;2015 april;11269;1557;97.0
2744;Afvoer;Totaal;2015 mei;10896;1505;99.0
2745;Afvoer;Totaal;2015 juni;11226;1530;105.0
2746;Afvoer;Totaal;2015 2e kwartaal;33392;4593;302.0
2747;Afvoer;Totaal;2015 juli;10860;1476;103.0
2748;Afvoer;Totaal;2015 augustus;10490;1422;93.0
2749;Afvoer;Totaal;2015 september;10721;1466;86.0
2750;Afvoer;Totaal;2015 3e kwartaal;32072;4365;283.0
2751;Afvoer;Totaal;2015 oktober;10987;1510;91.0
2752;Afvoer;Totaal;2015 november;10872;1495;83.0
2753;Afvoer;Totaal;2015 december;10522;1435;90.0
2754;Afvoer;Totaal;2015 4e kwartaal;32383;4441;265.0
2755;Afvoer;Totaal;2015;132242;18174;1186.0
2756;Afvoer;Totaal;2016 januari;11663;1606;107.0
2757;Afvoer;Totaal;2016 februari;10832;1480;91.0
2758;Afvoer;Totaal;2016 maart;11229;1547;102.0
2759;Afvoer;Totaal;2016 1e kwartaal;33725;4634;301.0
2760;Afvoer;Totaal;2016 april;10529;1458;91.0
2761;Afvoer;Totaal;2016 mei;10704;1458;92.0
2762;Afvoer;Totaal;2016 juni;10650;1460;92.0
2763;Afvoer;Totaal;2016 2e kwartaal;31883;4377;277.0
2764;Afvoer;Totaal;2016 juli;10428;1419;95.0
2765;Afvoer;Totaal;2016 augustus;10571;1449;89.0
2766;Afvoer;Totaal;2016 september;10136;1387;86.0
2767;Afvoer;Totaal;2016 3e kwartaal;31137;4257;270.0
2768;Afvoer;Totaal;2016 oktober;10273;1391;89.0
2769;Afvoer;Totaal;2016 november;10969;1500;85.0
2770;Afvoer;Totaal;2016 december;9417;1286;87.0
2771;Afvoer;Totaal;2016 4e kwartaal;30660;4178;261.0
2772;Afvoer;Totaal;2016;127406;17447;1111.0
2773;Afvoer;Totaal;2017 januari;10046;1370;92.0
2774;Afvoer;Totaal;2017 februari;11075;1508;93.0
2775;Afvoer;Totaal;2017 maart;11976;1627;112.0
2776;Afvoer;Totaal;2017 1e kwartaal;33099;4505;298.0
2777;Afvoer;Totaal;2017 april;10085;1381;103.0
2778;Afvoer;Totaal;2017 mei;11684;1576;105.0
2779;Afvoer;Totaal;2017 juni;10588;1418;99.0
2780;Afvoer;Totaal;2017 2e kwartaal;32358;4375;308.0
2781;Afvoer;Totaal;2017 juli;10541;1447;105.0
2782;Afvoer;Totaal;2017 augustus;10662;1456;106.0
2783;Afvoer;Totaal;2017 september;10530;1427;105.0
2784;Afvoer;Totaal;2017 3e kwartaal;31735;4331;317.0
2785;Afvoer;Totaal;2017 oktober;10550;1422;105.0
2786;Afvoer;Totaal;2017 november;10532;1435;103.0
2787;Afvoer;Totaal;2017 december;10134;1372;92.0
2788;Afvoer;Totaal;2017 4e kwartaal;31218;4230;301.0
2789;Afvoer;Totaal;2017;128410;17444;1226.0
2790;Afvoer;Totaal;2018 januari;9970;1372;104.0
2791;Afvoer;Totaal;2018 februari;9841;1349;110.0
2792;Afvoer;Totaal;2018 maart;11235;1528;119.0
2793;Afvoer;Totaal;2018 1e kwartaal;31047;4250;334.0
2794;Afvoer;Totaal;2018 april;10364;1415;105.0
2795;Afvoer;Totaal;2018 mei;10759;1458;108.0
2796;Afvoer;Totaal;2018 juni;10292;1407;108.0
2797;Afvoer;Totaal;2018 2e kwartaal;31415;4281;322.0
2798;Afvoer;Totaal;2018 juli;10047;1351;102.0
2799;Afvoer;Totaal;2018 augustus;9364;1249;93.0
2800;Afvoer;Totaal;2018 september;9308;1251;91.0
2801;Afvoer;Totaal;2018 3e kwartaal;28720;3853;287.0
2802;Afvoer;Totaal;2018 oktober;9234;1235;82.0
2803;Afvoer;Totaal;2018 november;9174;1242;80.0
2804;Afvoer;Totaal;2018 december;10461;1413;81.0
2805;Afvoer;Totaal;2018 4e kwartaal;28869;3891;244.0
2806;Afvoer;Totaal;2018;120053;16276;1188.0
2807;Afvoer;Totaal;2019 januari;11475;1552;94.0
2808;Afvoer;Totaal;2019 februari;10446;1409;94.0
2809;Afvoer;Totaal;2019 maart;9841;1338;96.0
2810;Afvoer;Totaal;2019 1e kwartaal;31764;4301;285.0
2811;Afvoer;Totaal;2019 april;9724;1337;96.0
2812;Afvoer;Totaal;2019 mei;10389;1405;103.0
2813;Afvoer;Totaal;2019 juni;9895;1334;92.0
2814;Afvoer;Totaal;2019 2e kwartaal;30009;4077;292.0
2815;Afvoer;Totaal;2019 juli;9999;1343;101.0
2816;Afvoer;Totaal;2019 augustus;9180;1230;95.0
2817;Afvoer;Totaal;2019 september;8893;1202;87.0
2818;Afvoer;Totaal;2019 3e kwartaal;28073;3776;284.0
2819;Afvoer;Totaal;2019 oktober;9563;1288;88.0
2820;Afvoer;Totaal;2019 november;9493;1280;88.0
2821;Afvoer;Totaal;2019 december;9676;1301;82.0
2822;Afvoer;Totaal;2019 4e kwartaal;28733;3870;259.0
2823;Afvoer;Totaal;2019;118581;16026;1122.0
2824;Afvoer;Totaal;2020 januari;9386;1260;102.0
2825;Afvoer;Totaal;2020 februari;9147;1236;85.0
2826;Afvoer;Totaal;2020 maart;9578;1295;99.0
2827;Afvoer;Totaal;2020 1e kwartaal;28113;3792;286.0
2828;Afvoer;Totaal;2020 april;8192;1100;86.0
2829;Afvoer;Totaal;2020 mei;8675;1171;77.0
2830;Afvoer;Totaal;2020 juni;8539;1146;80.0
2831;Afvoer;Totaal;2020 2e kwartaal;25407;3418;244.0
2832;Afvoer;Totaal;2020 juli;8798;1185;96.0
2833;Afvoer;Totaal;2020 augustus;8200;1107;92.0
2834;Afvoer;Totaal;2020 september;9045;1205;102.0
2835;Afvoer;Totaal;2020 3e kwartaal;26045;3498;290.0
2836;Afvoer;Totaal;2020 oktober;10325;1375;102.0
2837;Afvoer;Totaal;2020 november;9428;1271;96.0
2838;Afvoer;Totaal;2020 december;9681;1298;84.0
2839;Afvoer;Totaal;2020 4e kwartaal;29436;3945;283.0
2840;Afvoer;Totaal;2020;109001;14655;1105.0
2841;Afvoer;Totaal;2021 januari;10653;1446;121.0
2842;Afvoer;Totaal;2021 februari;8800;1183;89.0
2843;Afvoer;Totaal;2021 maart;10301;1378;106.0
2844;Afvoer;Totaal;2021 1e kwartaal;29755;4007;316.0
2845;Afvoer;Totaal;2021 april;9684;1285;102.0
2846;Afvoer;Totaal;2021 mei;10969;1439;110.0
2847;Afvoer;Totaal;2021 juni;10456;1389;105.0
2848;Afvoer;Totaal;2021 2e kwartaal;31111;4114;318.0
2849;Afvoer;Totaal;2021 juli;10288;1351;96.0
2850;Afvoer;Totaal;2021 augustus;9735;1273;98.0
2851;Afvoer;Totaal;2021 september;10406;1366;90.0
2852;Afvoer;Totaal;2021 3e kwartaal;30429;3991;285.0
2853;Afvoer;Totaal;2021 oktober;10470;1366;96.0
2854;Afvoer;Totaal;2021 november;10587;1401;91.0
2855;Afvoer;Totaal;2021 december;10853;1451;82.0
2856;Afvoer;Totaal;2021 4e kwartaal;31911;4218;270.0
2857;Afvoer;Totaal;2021;123208;16332;1190.0
2858;Afvoer;Totaal;2022 januari;11200;1494;98.0
2859;Afvoer;Totaal;2022 februari;9840;1304;80.0
2860;Afvoer;Totaal;2022 maart;11061;1450;106.0
2861;Afvoer;Totaal;2022 1e kwartaal;32102;4249;285.0
2862;Afvoer;Totaal;2022 april;11103;1470;105.0
2863;Afvoer;Totaal;2022 mei;10967;1441;106.0
2864;Afvoer;Totaal;2022 juni;10366;1341;104.0
2865;Afvoer;Totaal;2022 2e kwartaal;32438;4253;316.0
2866;Afvoer;Totaal;2022 juli;9789;1269;90.0
2867;Afvoer;Totaal;2022 augustus;9004;1173;77.0
2868;Afvoer;Totaal;2022 september;10067;1313;87.0
2869;Afvoer;Totaal;2022 3e kwartaal;28862;3756;254.0
2870;Afvoer;Totaal;2022 oktober;11350;1492;95.0
2871;Afvoer;Totaal;2022 november;10573;1378;80.0
2872;Afvoer;Totaal;2022 december;9885;1278;69.0
2873;Afvoer;Totaal;2022 4e kwartaal;31809;4150;246.0
2874;Afvoer;Totaal;2022;125212;16409;1103.0
2875;Afvoer;Totaal;2023 januari;10234;1337;76.0
2876;Afvoer;Totaal;2023 februari;9430;1225;72.0
2877;Afvoer;Totaal;2023 maart;10224;1335;76.0
2878;Afvoer;Totaal;2023 1e kwartaal;29890;3899;225.0
2879;Afvoer;Totaal;2023 april;9493;1219;79.0
2880;Afvoer;Totaal;2023 mei;9956;1295;85.0
2881;Afvoer;Totaal;2023 juni;9528;1217;68.0
2882;Afvoer;Totaal;2023 2e kwartaal;28978;3733;233.0
2883;Afvoer;Totaal;2023 juli;8833;1130;72.0
2884;Afvoer;Totaal;2023 augustus;8981;1163;72.0
2885;Afvoer;Totaal;2023 september;9064;1159;72.0
2886;Afvoer;Totaal;2023 3e kwartaal;26879;3454;216.0
2887;Afvoer;Totaal;2023 oktober;9217;1175;70.0
2888;Afvoer;Totaal;2023 november;9311;1191;62.0
2889;Afvoer;Totaal;2023 december;8831;1145;65.0
2890;Afvoer;Totaal;2023 4e kwartaal;27360;3512;198.0
2891;Afvoer;Totaal;2023;113109;14598;874.0
2892;Afvoer;Totaal;2024 januari;8836;1165;62.0
2893;Afvoer;Totaal;2024 februari;8911;1170;74.0
2894;Afvoer;Totaal;2024 maart;9938;1291;77.0
2895;Afvoer;Totaal;2024 1e kwartaal;27687;3627;214.0
2896;Afvoer;Totaal;2024 april;9031;1171;71.0
2897;Afvoer;Totaal;2024 mei;9320;1215;79.0
2898;Afvoer;Totaal;2024 juni;9410;1246;75.0
2899;Afvoer;Totaal;2024 2e kwartaal;27761;3632;226.0
2900;Afvoer;Totaal;2024 juli;9545;1251;84.0
2901;Afvoer;Totaal;2024 augustus;8865;1153;84.0
2902;Afvoer;Totaal;2024 september;9438;1214;85.0
2903;Afvoer;Totaal;2024 3e kwartaal;27848;3619;254.0
2904;Afvoer;Totaal;2024 oktober;9992;1301;82.0
2905;Afvoer;Totaal;2024 november;9423;1216;80.0
2906;Afvoer;Totaal;2024 december;8827;1145;75.0
2907;Afvoer;Totaal;2024 4e kwartaal;28244;3664;239.0
2908;Afvoer;Totaal;2025 januari;9005;1159;77.0
2909;Afvoer;Totaal;2025 februari;8991;1175;84.0
2910;Afvoer;Totaal;2025 maart;9970;1295;95.0
2911;Afvoer;Totaal;2025 1e kwartaal;27967;3631;257.0
2912;Afvoer;Droge bulk;2012 januari;6698;946;
2913;Afvoer;Droge bulk;2012 februari;6034;851;
2914;Afvoer;Droge bulk;2012 maart;7800;1084;
2915;Afvoer;Droge bulk;2012 1e kwartaal;20532;2881;
2916;Afvoer;Droge bulk;2012 april;6649;944;
2917;Afvoer;Droge bulk;2012 mei;6786;972;
2918;Afvoer;Droge bulk;2012 juni;6901;967;
2919;Afvoer;Droge bulk;2012 2e kwartaal;20337;2884;
2920;Afvoer;Droge bulk;2012 juli;6490;914;
2921;Afvoer;Droge bulk;2012 augustus;6507;912;
2922;Afvoer;Droge bulk;2012 september;7097;991;
2923;Afvoer;Droge bulk;2012 3e kwartaal;20094;2818;
2924;Afvoer;Droge bulk;2012 oktober;7322;1033;
2925;Afvoer;Droge bulk;2012 november;6865;979;
2926;Afvoer;Droge bulk;2012 december;6508;935;
2927;Afvoer;Droge bulk;2012 4e kwartaal;20696;2948;
2928;Afvoer;Droge bulk;2012;81661;11533;
2929;Afvoer;Droge bulk;2013 januari;6945;985;
2930;Afvoer;Droge bulk;2013 februari;6796;981;
2931;Afvoer;Droge bulk;2013 maart;8078;1150;
2932;Afvoer;Droge bulk;2013 1e kwartaal;21821;3118;
2933;Afvoer;Droge bulk;2013 april;6946;987;
2934;Afvoer;Droge bulk;2013 mei;7367;1043;
2935;Afvoer;Droge bulk;2013 juni;7207;1003;
2936;Afvoer;Droge bulk;2013 2e kwartaal;21521;3034;
2937;Afvoer;Droge bulk;2013 juli;7411;1059;
2938;Afvoer;Droge bulk;2013 augustus;7214;1027;
2939;Afvoer;Droge bulk;2013 september;7671;1080;
2940;Afvoer;Droge bulk;2013 3e kwartaal;22298;3168;
2941;Afvoer;Droge bulk;2013 oktober;7765;1096;
2942;Afvoer;Droge bulk;2013 november;7593;1083;
2943;Afvoer;Droge bulk;2013 december;7417;1051;
2944;Afvoer;Droge bulk;2013 4e kwartaal;22776;3231;
2945;Afvoer;Droge bulk;2013;88417;12552;
2946;Afvoer;Droge bulk;2014 januari;8303;1170;
2947;Afvoer;Droge bulk;2014 februari;7590;1080;
2948;Afvoer;Droge bulk;2014 maart;7948;1125;
2949;Afvoer;Droge bulk;2014 1e kwartaal;23842;3377;
2950;Afvoer;Droge bulk;2014 april;7283;1028;
2951;Afvoer;Droge bulk;2014 mei;7820;1113;
2952;Afvoer;Droge bulk;2014 juni;6711;960;
2953;Afvoer;Droge bulk;2014 2e kwartaal;21816;3102;
2954;Afvoer;Droge bulk;2014 juli;7267;1027;
2955;Afvoer;Droge bulk;2014 augustus;6758;961;
2956;Afvoer;Droge bulk;2014 september;6998;994;
2957;Afvoer;Droge bulk;2014 3e kwartaal;21024;2983;
2958;Afvoer;Droge bulk;2014 oktober;8129;1166;
2959;Afvoer;Droge bulk;2014 november;7424;1053;
2960;Afvoer;Droge bulk;2014 december;6783;958;
2961;Afvoer;Droge bulk;2014 4e kwartaal;22337;3178;
2962;Afvoer;Droge bulk;2014;89020;12642;
2963;Afvoer;Droge bulk;2015 januari;7438;1071;
2964;Afvoer;Droge bulk;2015 februari;6949;996;
