ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
8775;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1979;
8776;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1980;
8777;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1981;
8778;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1982;
8779;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1983;
8780;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1984;
8781;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1985;
8782;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1986;
8783;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1987;
8784;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1988;
8785;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1989;
8786;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1990;
8787;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1991;
8788;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1992;
8789;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1993;
8790;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1994;
8791;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1995;
8792;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1996;
8793;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1997;107.0
8794;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1998;31.0
8795;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1999;111.0
8796;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2000;81.0
8797;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2001;18.0
8798;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2002;41.0
8799;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2003;70.0
8800;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2004;740.0
8801;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2005;75.0
8802;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2006;433.0
8803;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2007;91.0
8804;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2008;49.0
8805;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2009;132.0
8806;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2010;27.0
8807;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2011;177.0
8808;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2012;168.0
8809;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2013;200.0
8810;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2014;138.0
8811;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2015;404.0
8812;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2016;344.0
8813;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2017;185.0
8814;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2018;181.0
8815;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2019;597.0
8816;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2020;397.0
8817;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2021;130.0
8818;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2022;92.0
8819;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2023;63.0
8820;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1975;
8821;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1976;
8822;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1977;
8823;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1978;
8824;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1979;
8825;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1980;
8826;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1981;
8827;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1982;
8828;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1983;
8829;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1984;
8830;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1985;
8831;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1986;
8832;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1987;
8833;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1988;
8834;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1989;
8835;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1990;
8836;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1991;
8837;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1992;
8838;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1993;
8839;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1994;
8840;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1995;
8841;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1996;
8842;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1997;5683.0
8843;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1998;5482.0
8844;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1999;5816.0
8845;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2000;5635.0
8846;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2001;5428.0
8847;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2002;5827.0
8848;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2003;5824.0
8849;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2004;6321.0
8850;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2005;6142.0
8851;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2006;7535.0
8852;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2007;6735.0
8853;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2008;4738.0
8854;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2009;6754.0
8855;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2010;7098.0
8856;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2011;7586.0
8857;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2012;5008.0
8858;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2013;6019.0
8859;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2014;6385.0
8860;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2015;5582.0
8861;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2016;3491.0
8862;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2017;5427.0
8863;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2018;4417.0
8864;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2019;4556.0
8865;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2020;3075.0
8866;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2021;3780.0
8867;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2022;3607.0
8868;Eigen vervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2023;3805.0
8869;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1975;
8870;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1976;918.0
8871;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1977;958.0
8872;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1978;853.0
8873;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1979;894.0
8874;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1980;1058.0
8875;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1981;1148.0
8876;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1982;1147.0
8877;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1983;1108.0
8878;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1984;1358.0
8879;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1985;1265.0
8880;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1986;1435.0
8881;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1987;1420.0
8882;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1988;1464.0
8883;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1989;1455.0
8884;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1990;1665.0
8885;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1991;1564.0
8886;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1992;1313.0
8887;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1993;1131.0
8888;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1994;1460.0
8889;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1995;1397.0
8890;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1996;1093.0
8891;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1997;1506.0
8892;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1998;1295.0
8893;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1999;2006.0
8894;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2000;1764.0
8895;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2001;1966.0
8896;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2002;2213.0
8897;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2003;1802.0
8898;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2004;2130.0
8899;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2005;2229.0
8900;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2006;2646.0
8901;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2007;2962.0
8902;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2008;1877.0
8903;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2009;2034.0
8904;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2010;1058.0
8905;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2011;948.0
8906;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2012;1700.0
8907;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2013;1539.0
8908;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2014;2212.0
8909;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2015;1449.0
8910;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2016;1594.0
8911;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2017;2334.0
8912;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2018;2160.0
8913;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2019;1533.0
8914;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2020;1452.0
8915;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2021;1234.0
8916;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2022;1070.0
8917;Eigen vervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2023;407.0
8918;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1975;
8919;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1976;1841.0
8920;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1977;1746.0
8921;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1978;1696.0
8922;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1979;1459.0
8923;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1980;1943.0
8924;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1981;1573.0
8925;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1982;1655.0
8926;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1983;1536.0
8927;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1984;1442.0
8928;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1985;1313.0
8929;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1986;1109.0
8930;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1987;1249.0
8931;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1988;1484.0
8932;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1989;1775.0
8933;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1990;1353.0
8934;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1991;1169.0
8935;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1992;1388.0
8936;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1993;1379.0
8937;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1994;1309.0
8938;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1995;1463.0
8939;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1996;1411.0
8940;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1997;1638.0
8941;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1998;1704.0
8942;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1999;1642.0
8943;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2000;1718.0
8944;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2001;1293.0
8945;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2002;1375.0
8946;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2003;1955.0
8947;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2004;2550.0
8948;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2005;3896.0
8949;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2006;3755.0
8950;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2007;3197.0
8951;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2008;3312.0
8952;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2009;2871.0
8953;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2010;2121.0
8954;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2011;2784.0
8955;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2012;2669.0
8956;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2013;2594.0
8957;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2014;2447.0
8958;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2015;1323.0
8959;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2016;2388.0
8960;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2017;2789.0
8961;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2018;2133.0
8962;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2019;2397.0
8963;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2020;2153.0
8964;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2021;2886.0
8965;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2022;3105.0
8966;Eigen vervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2023;2769.0
8967;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1975;
8968;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1976;39882.0
8969;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1977;42709.0
8970;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1978;40118.0
8971;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1979;35883.0
8972;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1980;53241.0
8973;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1981;52103.0
8974;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1982;51207.0
8975;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1983;45262.0
8976;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1984;43690.0
8977;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1985;41193.0
8978;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1986;44668.0
8979;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1987;38742.0
8980;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1988;44733.0
8981;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1989;40538.0
8982;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1990;40255.0
8983;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1991;34387.0
8984;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1992;33677.0
8985;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1993;27511.0
8986;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1994;24003.0
8987;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1995;22677.0
8988;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1996;21283.0
8989;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1997;21729.0
8990;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1998;20346.0
8991;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1999;28668.0
8992;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2000;28145.0
8993;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2001;25301.0
8994;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2002;25144.0
8995;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2003;23656.0
8996;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2004;34662.0
8997;Eigen vervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2005;43001.0
