ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
2766;'s-Gravenhage (gemeente);2004 4e kwartaal;63.2;1.1;5.3;2130;6.7;-8.3;181083;386
2767;'s-Gravenhage (gemeente);2004;61.9;4.7;4.7;7852;-1.8;-1.8;180313;1416
2768;'s-Gravenhage (gemeente);2005 1e kwartaal;63.4;0.3;5.1;1702;-20.1;-1.9;188726;321
2769;'s-Gravenhage (gemeente);2005 2e kwartaal;63.7;0.5;4.0;1973;15.9;-0.9;192169;379
2770;'s-Gravenhage (gemeente);2005 3e kwartaal;65.5;2.8;4.7;2145;8.7;7.4;204247;438
2771;'s-Gravenhage (gemeente);2005 4e kwartaal;65.4;-0.2;3.4;2263;5.5;6.2;195257;442
2772;'s-Gravenhage (gemeente);2005;64.5;4.3;4.3;8083;2.9;2.9;195514;1580
2773;'s-Gravenhage (gemeente);2006 1e kwartaal;65.5;0.2;3.3;1881;-16.9;10.5;197850;372
2774;'s-Gravenhage (gemeente);2006 2e kwartaal;67.3;2.6;5.5;2047;8.8;3.8;203195;416
2775;'s-Gravenhage (gemeente);2006 3e kwartaal;68.6;1.9;4.7;2022;-1.2;-5.7;230872;467
2776;'s-Gravenhage (gemeente);2006 4e kwartaal;68.8;0.4;5.2;2081;2.9;-8.0;207432;432
2777;'s-Gravenhage (gemeente);2006;67.5;4.7;4.7;8031;-0.6;-0.6;210009;1687
2778;'s-Gravenhage (gemeente);2007 1e kwartaal;69.3;0.7;5.7;1764;-15.2;-6.2;209383;369
2779;'s-Gravenhage (gemeente);2007 2e kwartaal;69.8;0.8;3.8;2042;15.8;-0.2;221906;453
2780;'s-Gravenhage (gemeente);2007 3e kwartaal;71.3;2.2;4.0;2066;1.2;2.2;235480;487
2781;'s-Gravenhage (gemeente);2007 4e kwartaal;72.0;1.0;4.7;2082;0.8;0.0;221530;461
2782;'s-Gravenhage (gemeente);2007;70.6;4.6;4.6;7954;-1.0;-1.0;222556;1770
2783;'s-Gravenhage (gemeente);2008 1e kwartaal;72.2;0.2;4.2;1692;-18.7;-4.1;224018;379
2784;'s-Gravenhage (gemeente);2008 2e kwartaal;72.9;1.0;4.4;1902;12.4;-6.9;222116;422
2785;'s-Gravenhage (gemeente);2008 3e kwartaal;73.7;1.1;3.3;1927;1.3;-6.7;238429;459
2786;'s-Gravenhage (gemeente);2008 4e kwartaal;73.8;0.2;2.5;1726;-10.4;-17.1;229607;396
2787;'s-Gravenhage (gemeente);2008;73.2;3.6;3.6;7247;-8.9;-8.9;228682;1657
2788;'s-Gravenhage (gemeente);2009 1e kwartaal;72.7;-1.5;0.7;1087;-37.0;-35.8;209401;228
2789;'s-Gravenhage (gemeente);2009 2e kwartaal;70.4;-3.2;-3.4;1194;9.8;-37.2;200026;239
2790;'s-Gravenhage (gemeente);2009 3e kwartaal;71.2;1.1;-3.4;1355;13.5;-29.7;220559;299
2791;'s-Gravenhage (gemeente);2009 4e kwartaal;70.2;-1.5;-4.9;1458;7.6;-15.5;219482;320
2792;'s-Gravenhage (gemeente);2009;71.1;-2.8;-2.8;5094;-29.7;-29.7;213057;1085
2793;'s-Gravenhage (gemeente);2010 1e kwartaal;69.9;-0.4;-3.9;1138;-21.9;4.7;218415;249
2794;'s-Gravenhage (gemeente);2010 2e kwartaal;70.1;0.3;-0.4;1260;10.7;5.5;224807;283
2795;'s-Gravenhage (gemeente);2010 3e kwartaal;70.2;0.1;-1.4;1188;-5.7;-12.3;243743;290
2796;'s-Gravenhage (gemeente);2010 4e kwartaal;70.3;0.3;0.3;1269;6.8;-13.0;223559;284
2797;'s-Gravenhage (gemeente);2010;70.1;-1.4;-1.4;4855;-4.7;-4.7;227616;1105
2798;'s-Gravenhage (gemeente);2011 1e kwartaal;69.3;-1.5;-0.9;1058;-16.6;-7.0;217430;230
2799;'s-Gravenhage (gemeente);2011 2e kwartaal;69.3;0.0;-1.2;1139;7.7;-9.6;225072;256
2800;'s-Gravenhage (gemeente);2011 3e kwartaal;69.2;-0.1;-1.4;1119;-1.8;-5.8;237458;266
2801;'s-Gravenhage (gemeente);2011 4e kwartaal;67.9;-1.9;-3.5;1198;7.1;-5.6;228995;274
2802;'s-Gravenhage (gemeente);2011;68.9;-1.7;-1.7;4514;-7.0;-7.0;227392;1026
2803;'s-Gravenhage (gemeente);2012 1e kwartaal;67.1;-1.2;-3.1;885;-26.1;-16.4;213343;189
2804;'s-Gravenhage (gemeente);2012 2e kwartaal;65.0;-3.0;-6.1;1113;25.8;-2.3;225030;250
2805;'s-Gravenhage (gemeente);2012 3e kwartaal;62.9;-3.3;-9.1;827;-25.7;-26.1;197327;163
2806;'s-Gravenhage (gemeente);2012 4e kwartaal;61.7;-2.0;-9.2;1129;36.5;-5.8;204812;231
2807;'s-Gravenhage (gemeente);2012;64.2;-6.9;-6.9;3954;-12.4;-12.4;210847;834
2808;'s-Gravenhage (gemeente);2013 1e kwartaal;59.5;-3.5;-11.3;827;-26.7;-6.6;207038;171
2809;'s-Gravenhage (gemeente);2013 2e kwartaal;59.3;-0.3;-8.8;741;-10.4;-33.4;210321;156
2810;'s-Gravenhage (gemeente);2013 3e kwartaal;60.0;1.0;-4.7;964;30.1;16.6;219932;212
2811;'s-Gravenhage (gemeente);2013 4e kwartaal;60.2;0.3;-2.5;1088;12.9;-3.6;223908;244
2812;'s-Gravenhage (gemeente);2013;59.7;-6.9;-6.9;3620;-8.4;-8.4;216214;783
2813;'s-Gravenhage (gemeente);2014 1e kwartaal;60.5;0.6;1.7;953;-12.4;15.2;218008;208
2814;'s-Gravenhage (gemeente);2014 2e kwartaal;60.3;-0.5;1.6;1138;19.4;53.6;209383;238
2815;'s-Gravenhage (gemeente);2014 3e kwartaal;61.7;2.3;2.8;1298;14.1;34.6;233490;303
2816;'s-Gravenhage (gemeente);2014 4e kwartaal;62.4;1.2;3.7;1570;21.0;44.3;229818;361
2817;'s-Gravenhage (gemeente);2014;61.2;2.5;2.5;4959;37.0;37.0;223820;1110
2818;'s-Gravenhage (gemeente);2015 1e kwartaal;62.1;-0.5;2.5;1125;-28.3;18.0;220399;248
2819;'s-Gravenhage (gemeente);2015 2e kwartaal;62.9;1.3;4.3;1449;28.8;27.3;226309;328
2820;'s-Gravenhage (gemeente);2015 3e kwartaal;64.2;2.1;4.1;1696;17.0;30.7;241751;410
2821;'s-Gravenhage (gemeente);2015 4e kwartaal;65.5;2.1;5.0;1876;10.6;19.5;232252;436
2822;'s-Gravenhage (gemeente);2015;63.7;4.0;4.0;6146;23.9;23.9;231302;1422
2823;'s-Gravenhage (gemeente);2016 1e kwartaal;66.4;1.4;7.0;1440;-23.2;28.0;225484;325
2824;'s-Gravenhage (gemeente);2016 2e kwartaal;67.9;2.3;8.0;1783;23.8;23.1;244708;436
2825;'s-Gravenhage (gemeente);2016 3e kwartaal;69.5;2.4;8.4;2056;15.3;21.2;248981;512
2826;'s-Gravenhage (gemeente);2016 4e kwartaal;71.8;3.3;9.6;2014;-2.0;7.4;254602;513
2827;'s-Gravenhage (gemeente);2016;68.9;8.3;8.3;7293;18.7;18.7;244849;1786
2828;'s-Gravenhage (gemeente);2017 1e kwartaal;73.6;2.4;10.8;1968;-2.3;36.7;245961;484
2829;'s-Gravenhage (gemeente);2017 2e kwartaal;75.1;2.0;10.5;1922;-2.3;7.8;260708;501
2830;'s-Gravenhage (gemeente);2017 3e kwartaal;77.6;3.4;11.6;2143;11.5;4.2;274037;587
2831;'s-Gravenhage (gemeente);2017 4e kwartaal;80.1;3.3;11.6;2070;-3.4;2.8;284274;588
2832;'s-Gravenhage (gemeente);2017;76.6;11.1;11.1;8103;11.1;11.1;266672;2161
2833;'s-Gravenhage (gemeente);2018 1e kwartaal;82.4;2.8;12.0;1716;-17.1;-12.8;279876;480
2834;'s-Gravenhage (gemeente);2018 2e kwartaal;84.8;3.0;13.0;1625;-5.3;-15.5;311783;507
2835;'s-Gravenhage (gemeente);2018 3e kwartaal;87.5;3.1;12.8;1842;13.4;-14.0;315812;582
2836;'s-Gravenhage (gemeente);2018 4e kwartaal;89.9;2.7;12.2;1753;-4.8;-15.3;311506;546
2837;'s-Gravenhage (gemeente);2018;86.2;12.5;12.5;6936;-14.4;-14.4;304889;2115
2838;'s-Gravenhage (gemeente);2019 1e kwartaal;90.4;0.5;9.7;1486;-15.2;-13.4;312959;465
2839;'s-Gravenhage (gemeente);2019 2e kwartaal;92.6;2.5;9.2;1567;5.5;-3.6;319945;501
2840;'s-Gravenhage (gemeente);2019 3e kwartaal;93.2;0.7;6.6;1896;21.0;2.9;332086;630
2841;'s-Gravenhage (gemeente);2019 4e kwartaal;95.8;2.8;6.6;1786;-5.8;1.9;331321;592
2842;'s-Gravenhage (gemeente);2019;93.0;8.0;8.0;6735;-2.9;-2.9;324838;2188
2843;'s-Gravenhage (gemeente);2020 1e kwartaal;96.9;1.2;7.3;1572;-12.0;5.8;357217;562
2844;'s-Gravenhage (gemeente);2020 2e kwartaal;99.1;2.2;7.0;1539;-2.1;-1.8;351118;540
2845;'s-Gravenhage (gemeente);2020 3e kwartaal;100.8;1.7;8.1;1901;23.5;0.3;364145;692
2846;'s-Gravenhage (gemeente);2020 4e kwartaal;103.2;2.4;7.7;2296;20.8;28.6;351081;806
2847;'s-Gravenhage (gemeente);2020;100.0;7.5;7.5;7308;8.5;8.5;355807;2600
2848;'s-Gravenhage (gemeente);2021 1e kwartaal ;106.0;2.8;9.4;1831;-20.3;16.5;407292;746
2849;'s-Gravenhage (gemeente);2021 2e kwartaal ;112.2;5.8;13.2;1603;-12.5;4.2;392324;629
2850;'s-Gravenhage (gemeente);2021 3e kwartaal ;118.2;5.3;17.3;1625;1.4;-14.5;426779;694
2851;'s-Gravenhage (gemeente);2021 4e kwartaal ;121.6;2.9;17.9;1816;11.8;-20.9;419821;762
2852;'s-Gravenhage (gemeente);2021;114.5;14.5;14.5;6875;-5.9;-5.9;411718;2831
2853;'s-Gravenhage (gemeente);2022 1e kwartaal;125.7;3.4;18.6;1456;-19.8;-20.5;440579;641
2854;'s-Gravenhage (gemeente);2022 2e kwartaal;128.0;1.8;14.1;1387;-4.7;-13.5;473615;657
2855;'s-Gravenhage (gemeente);2022 3e kwartaal;130.1;1.6;10.1;1500;8.1;-7.7;487922;732
2856;'s-Gravenhage (gemeente);2022 4e kwartaal;124.7;-4.2;2.5;1597;6.5;-12.1;418500;668
2857;'s-Gravenhage (gemeente);2022;127.1;11.0;11.0;5940;-13.6;-13.6;454312;2699
2858;'s-Gravenhage (gemeente);2023 1e kwartaal;122.5;-1.7;-2.5;1223;-23.4;-16.0;412612;505
2859;'s-Gravenhage (gemeente);2023 2e kwartaal;121.0;-1.3;-5.5;1416;15.8;2.1;400019;566
2860;'s-Gravenhage (gemeente);2023 3e kwartaal;122.6;1.3;-5.8;1575;11.2;5.0;423590;667
2861;'s-Gravenhage (gemeente);2023 4e kwartaal;123.6;0.8;-0.9;1673;6.2;4.8;416727;697
2862;'s-Gravenhage (gemeente);2023;122.4;-3.7;-3.7;5887;-0.9;-0.9;413690;2435
2863;'s-Gravenhage (gemeente);2024 1e kwartaal;125.6;1.7;2.5;1385;-17.2;13.2;430829;597
2864;'s-Gravenhage (gemeente);2024 2e kwartaal;128.1;2.0;5.9;1638;18.3;15.7;433182;710
2865;'s-Gravenhage (gemeente);2024 3e kwartaal;134.7;5.1;9.9;1925;17.5;22.2;464497;894
2866;'s-Gravenhage (gemeente);2024 4e kwartaal;136.4;1.3;10.4;2123;10.3;26.9;453738;963
2867;'s-Gravenhage (gemeente);2024;131.2;7.2;7.2;7071;20.1;20.1;447418;3164
2868;'s-Gravenhage (gemeente);2025 1e kwartaal;139.1;1.9;10.7;1766;-16.8;27.5;443785;784
2869;Rotterdam;1995 1e kwartaal;23.6;;;1074;;;65321;70
2870;Rotterdam;1995 2e kwartaal;24.3;3.1;;1173;9.2;;67514;79
2871;Rotterdam;1995 3e kwartaal;24.5;0.9;;1243;6.0;;67299;84
2872;Rotterdam;1995 4e kwartaal;24.4;-0.5;;1497;20.4;;70197;105
2873;Rotterdam;1995;24.2;;;4987;;;67793;338
2874;Rotterdam;1996 1e kwartaal;25.7;5.4;9.1;1177;-21.4;9.6;68577;81
2875;Rotterdam;1996 2e kwartaal;26.3;2.2;8.2;1414;20.1;20.5;73942;105
2876;Rotterdam;1996 3e kwartaal;27.2;3.6;11.1;1386;-2.0;11.5;78511;109
2877;Rotterdam;1996 4e kwartaal;27.7;1.7;13.6;1513;9.2;1.1;78405;119
2878;Rotterdam;1996;26.7;10.5;10.5;5490;10.1;10.1;75175;413
2879;Rotterdam;1997 1e kwartaal;28.5;2.9;10.9;1150;-24.0;-2.3;76781;88
2880;Rotterdam;1997 2e kwartaal;29.4;3.1;11.8;1508;31.1;6.6;85450;129
2881;Rotterdam;1997 3e kwartaal;30.2;2.7;10.8;1437;-4.7;3.7;84655;122
2882;Rotterdam;1997 4e kwartaal;31.0;2.5;11.7;1433;-0.3;-5.3;87150;125
2883;Rotterdam;1997;29.8;11.3;11.3;5528;0.7;0.7;83880;464
2884;Rotterdam;1998 1e kwartaal;31.0;0.1;8.6;1264;-11.8;9.9;89747;113
2885;Rotterdam;1998 2e kwartaal;31.9;3.1;8.6;1504;19.0;-0.3;91864;138
2886;Rotterdam;1998 3e kwartaal;32.9;3.1;9.1;1905;26.7;32.6;95382;182
2887;Rotterdam;1998 4e kwartaal;34.2;3.9;10.5;1886;-1.0;31.6;96504;182
2888;Rotterdam;1998;32.5;9.2;9.2;6559;18.7;18.7;93812;615
2889;Rotterdam;1999 1e kwartaal;34.7;1.5;12.1;1397;-25.9;10.5;99900;140
2890;Rotterdam;1999 2e kwartaal;36.3;4.4;13.5;1490;6.7;-0.9;100209;149
2891;Rotterdam;1999 3e kwartaal;38.0;4.8;15.4;1814;21.7;-4.8;110008;200
2892;Rotterdam;1999 4e kwartaal;39.6;4.3;15.8;1938;6.8;2.8;109067;211
2893;Rotterdam;1999;37.2;14.3;14.3;6639;1.2;1.2;105407;700
2894;Rotterdam;2000 1e kwartaal;41.5;4.8;19.5;1437;-25.9;2.9;117363;169
2895;Rotterdam;2000 2e kwartaal;42.8;3.1;18.0;1563;8.8;4.9;119894;187
2896;Rotterdam;2000 3e kwartaal;44.6;4.2;17.4;1623;3.8;-10.5;132623;215
2897;Rotterdam;2000 4e kwartaal;45.4;1.8;14.6;1910;17.7;-1.4;129433;247
2898;Rotterdam;2000;43.6;17.3;17.3;6533;-1.6;-1.6;125288;819
2899;Rotterdam;2001 1e kwartaal;47.5;4.8;14.5;1415;-25.9;-1.5;124403;176
2900;Rotterdam;2001 2e kwartaal;48.2;1.4;12.6;1672;18.2;7.0;135060;226
2901;Rotterdam;2001 3e kwartaal;50.1;4.0;12.4;1838;9.9;13.2;140308;258
2902;Rotterdam;2001 4e kwartaal;50.8;1.4;12.0;2045;11.3;7.1;139740;286
2903;Rotterdam;2001;49.2;12.9;12.9;6970;6.7;6.7;135654;946
2904;Rotterdam;2002 1e kwartaal;52.2;2.6;9.7;1625;-20.5;14.8;143158;233
2905;Rotterdam;2002 2e kwartaal;53.0;1.6;10.0;1772;9.0;6.0;143587;254
2906;Rotterdam;2002 3e kwartaal;54.5;2.8;8.7;1835;3.6;-0.2;151033;277
2907;Rotterdam;2002 4e kwartaal;54.3;-0.3;6.9;1694;-7.7;-17.2;151771;257
2908;Rotterdam;2002;53.5;8.8;8.8;6926;-0.6;-0.6;147461;1021
2909;Rotterdam;2003 1e kwartaal;55.4;2.0;6.2;1522;-10.2;-6.3;143018;218
2910;Rotterdam;2003 2e kwartaal;55.9;0.8;5.4;1683;10.6;-5.0;146120;246
2911;Rotterdam;2003 3e kwartaal;56.6;1.4;4.0;1832;8.9;-0.2;155145;284
2912;Rotterdam;2003 4e kwartaal;57.2;0.9;5.2;2061;12.5;21.7;155609;321
2913;Rotterdam;2003;56.3;5.2;5.2;7098;2.5;2.5;150540;1069
2914;Rotterdam;2004 1e kwartaal;57.5;0.6;3.8;1569;-23.9;3.1;160469;252
2915;Rotterdam;2004 2e kwartaal;57.9;0.7;3.7;1772;12.9;5.3;157023;278
2916;Rotterdam;2004 3e kwartaal;58.7;1.4;3.7;1787;0.8;-2.5;164096;293
2917;Rotterdam;2004 4e kwartaal;59.1;0.7;3.4;1910;6.9;-7.3;159392;304
2918;Rotterdam;2004;58.3;3.6;3.6;7038;-0.8;-0.8;160230;1128
2919;Rotterdam;2005 1e kwartaal;59.6;0.7;3.6;1603;-16.1;2.2;159198;255
2920;Rotterdam;2005 2e kwartaal;60.8;2.1;5.0;1825;13.8;3.0;163745;299
2921;Rotterdam;2005 3e kwartaal;61.1;0.4;4.0;1831;0.3;2.5;170281;312
2922;Rotterdam;2005 4e kwartaal;61.1;0.1;3.3;2073;13.2;8.5;169871;352
2923;Rotterdam;2005;60.6;4.0;4.0;7332;4.2;4.2;166115;1218
2924;Rotterdam;2006 1e kwartaal;62.1;1.7;4.3;1616;-22.0;0.8;171760;278
2925;Rotterdam;2006 2e kwartaal;62.5;0.6;2.8;1846;14.2;1.2;177080;327
2926;Rotterdam;2006 3e kwartaal;63.0;0.7;3.1;1793;-2.9;-2.1;177045;317
2927;Rotterdam;2006 4e kwartaal;63.4;0.7;3.8;1961;9.4;-5.4;182093;357
2928;Rotterdam;2006;62.8;3.5;3.5;7216;-1.6;-1.6;177242;1279
2929;Rotterdam;2007 1e kwartaal;64.4;1.6;3.7;1775;-9.5;9.8;182263;324
2930;Rotterdam;2007 2e kwartaal;64.8;0.5;3.6;1872;5.5;1.4;185872;348
2931;Rotterdam;2007 3e kwartaal;65.3;0.8;3.8;1843;-1.5;2.8;192715;355
2932;Rotterdam;2007 4e kwartaal;64.9;-0.7;2.3;1861;1.0;-5.1;188828;351
2933;Rotterdam;2007;64.9;3.4;3.4;7351;1.9;1.9;187465;1378
2934;Rotterdam;2008 1e kwartaal;65.8;1.4;2.0;1501;-19.3;-15.4;192581;289
2935;Rotterdam;2008 2e kwartaal;66.4;1.0;2.5;1600;6.6;-14.5;183736;294
2936;Rotterdam;2008 3e kwartaal;67.4;1.5;3.2;1605;0.3;-12.9;194195;312
2937;Rotterdam;2008 4e kwartaal;67.1;-0.5;3.4;1520;-5.3;-18.3;190199;289
2938;Rotterdam;2008;66.7;2.8;2.8;6226;-15.3;-15.3;190143;1184
2939;Rotterdam;2009 1e kwartaal;66.1;-1.4;0.6;981;-35.5;-34.6;190389;187
2940;Rotterdam;2009 2e kwartaal;65.2;-1.5;-1.9;1081;10.2;-32.4;179283;194
2941;Rotterdam;2009 3e kwartaal;65.9;1.1;-2.3;1263;16.8;-21.3;183661;232
2942;Rotterdam;2009 4e kwartaal;64.8;-1.6;-3.4;1300;2.9;-14.5;187424;244
2943;Rotterdam;2009;65.5;-1.8;-1.8;4625;-25.7;-25.7;185122;856
2944;Rotterdam;2010 1e kwartaal;65.3;0.8;-1.2;990;-23.8;0.9;186649;185
2945;Rotterdam;2010 2e kwartaal;65.5;0.3;0.6;1083;9.4;0.2;190617;206
2946;Rotterdam;2010 3e kwartaal;65.4;-0.2;-0.7;1066;-1.6;-15.6;188380;201
2947;Rotterdam;2010 4e kwartaal;63.8;-2.4;-1.5;1224;14.8;-5.8;183660;225
2948;Rotterdam;2010;65.0;-0.7;-0.7;4363;-5.7;-5.7;187218;817
2949;Rotterdam;2011 1e kwartaal;64.7;1.3;-1.0;937;-23.4;-5.4;195726;183
2950;Rotterdam;2011 2e kwartaal;63.7;-1.4;-2.8;1023;9.2;-5.5;193367;198
2951;Rotterdam;2011 3e kwartaal;65.7;3.0;0.4;993;-2.9;-6.8;198966;198
2952;Rotterdam;2011 4e kwartaal;64.2;-2.2;0.6;1062;6.9;-13.2;188587;200
2953;Rotterdam;2011;64.6;-0.7;-0.7;4015;-8.0;-8.0;194038;779
2954;Rotterdam;2012 1e kwartaal;62.9;-2.1;-2.7;789;-25.7;-15.8;187331;148
2955;Rotterdam;2012 2e kwartaal;61.9;-1.6;-2.9;1070;35.6;4.6;193398;207
2956;Rotterdam;2012 3e kwartaal;60.6;-2.0;-7.7;801;-25.1;-19.3;178916;143
2957;Rotterdam;2012 4e kwartaal;60.1;-0.9;-6.4;1066;33.1;0.4;172234;184
2958;Rotterdam;2012;61.4;-5.0;-5.0;3726;-7.2;-7.2;182945;682
2959;Rotterdam;2013 1e kwartaal;58.1;-3.3;-7.7;836;-21.6;6.0;165235;138
2960;Rotterdam;2013 2e kwartaal;56.8;-2.1;-8.1;744;-11.0;-30.5;175503;131
2961;Rotterdam;2013 3e kwartaal;58.7;3.2;-3.2;903;21.4;12.7;185449;167
2962;Rotterdam;2013 4e kwartaal;58.2;-0.7;-3.0;1098;21.6;3.0;169632;186
2963;Rotterdam;2013;58.0;-5.6;-5.6;3581;-3.9;-3.9;173814;622
2964;Rotterdam;2014 1e kwartaal;58.0;-0.5;-0.2;976;-11.1;16.7;190205;186
2965;Rotterdam;2014 2e kwartaal;59.2;2.1;4.1;1099;12.6;47.7;178085;196
2966;Rotterdam;2014 3e kwartaal;59.3;0.2;1.0;1293;17.7;43.2;186483;241
2967;Rotterdam;2014 4e kwartaal;59.1;-0.2;1.5;1712;32.4;55.9;186856;320
2968;Rotterdam;2014;58.9;1.6;1.6;5080;41.9;41.9;185507;942
2969;Rotterdam;2015 1e kwartaal;60.2;1.9;3.9;1176;-31.3;20.5;184856;217
2970;Rotterdam;2015 2e kwartaal;61.1;1.5;3.3;1431;21.7;30.2;187804;269
2971;Rotterdam;2015 3e kwartaal;62.2;1.8;5.0;1702;18.9;31.6;189213;322
2972;Rotterdam;2015 4e kwartaal;62.3;0.2;5.4;1857;9.1;8.5;194130;360
2973;Rotterdam;2015;61.5;4.4;4.4;6166;21.4;21.4;189536;1169
2974;Rotterdam;2016 1e kwartaal;63.3;1.5;5.0;1578;-15.0;34.2;195186;308
2975;Rotterdam;2016 2e kwartaal;64.6;2.1;5.7;1817;15.1;27.0;197348;359
2976;Rotterdam;2016 3e kwartaal;66.9;3.6;7.5;2144;18.0;26.0;207935;446
2977;Rotterdam;2016 4e kwartaal;68.8;2.8;10.3;2125;-0.9;14.4;206859;440
2978;Rotterdam;2016;65.9;7.1;7.1;7664;24.3;24.3;202501;1552
2979;Rotterdam;2017 1e kwartaal;70.5;2.5;11.4;1932;-9.1;22.4;220930;427
2980;Rotterdam;2017 2e kwartaal;73.3;3.9;13.4;2045;5.8;12.5;218057;446
2981;Rotterdam;2017 3e kwartaal;75.9;3.6;13.5;2106;3.0;-1.8;232031;489
2982;Rotterdam;2017 4e kwartaal;78.0;2.7;13.4;2195;4.2;3.3;238992;525
2983;Rotterdam;2017;74.4;13.0;13.0;8278;8.0;8.0;227834;1886
2984;Rotterdam;2018 1e kwartaal;81.0;3.9;14.9;1869;-14.9;-3.3;239001;447
2985;Rotterdam;2018 2e kwartaal;83.8;3.5;14.4;1721;-7.9;-15.8;253738;437
2986;Rotterdam;2018 3e kwartaal;87.9;4.8;15.8;1941;12.8;-7.8;268379;521
2987;Rotterdam;2018 4e kwartaal;88.1;0.2;13.0;1649;-15.0;-24.9;266469;439
2988;Rotterdam;2018;85.2;14.5;14.5;7180;-13.3;-13.3;256784;1844
2989;Rotterdam;2019 1e kwartaal;90.8;3.1;12.1;1496;-9.3;-20.0;265494;397
2990;Rotterdam;2019 2e kwartaal;91.4;0.6;9.0;1510;0.9;-12.3;284017;429
2991;Rotterdam;2019 3e kwartaal;92.8;1.5;5.6;1836;21.6;-5.4;292678;537
2992;Rotterdam;2019 4e kwartaal;93.8;1.1;6.5;1837;0.1;11.4;286420;526
2993;Rotterdam;2019;92.2;8.2;8.2;6679;-7.0;-7.0;282910;1890
2994;Rotterdam;2020 1e kwartaal;96.6;3.0;6.4;1545;-15.9;3.3;297794;460
2995;Rotterdam;2020 2e kwartaal;98.5;2.0;7.8;1567;1.4;3.8;311756;489
2996;Rotterdam;2020 3e kwartaal;101.1;2.7;9.0;1943;24.0;5.8;310729;604
2997;Rotterdam;2020 4e kwartaal;103.8;2.6;10.7;2134;9.8;16.2;307985;657
2998;Rotterdam;2020;100.0;8.5;8.5;7189;7.6;7.6;307358;2210
2999;Rotterdam;2021 1e kwartaal ;105.8;1.9;9.5;1944;-8.9;25.8;369045;717
3000;Rotterdam;2021 2e kwartaal ;111.2;5.1;12.9;1428;-26.5;-8.9;344386;492
3001;Rotterdam;2021 3e kwartaal ;116.7;5.0;15.3;1583;10.9;-18.5;380270;602
3002;Rotterdam;2021 4e kwartaal ;122.2;4.7;17.7;1931;22.0;-9.5;360153;695
3003;Rotterdam;2021;114.0;14.0;14.0;6886;-4.2;-4.2;364018;2507
3004;Rotterdam;2022 1e kwartaal;125.9;3.1;19.0;1275;-34.0;-34.4;419629;535
3005;Rotterdam;2022 2e kwartaal;129.4;2.7;16.4;1638;28.5;14.7;378420;620
3006;Rotterdam;2022 3e kwartaal;129.4;0.0;10.9;1580;-3.5;-0.2;412191;651
3007;Rotterdam;2022 4e kwartaal;127.2;-1.7;4.1;1550;-1.9;-19.7;385905;598
3008;Rotterdam;2022;128.0;12.3;12.3;6043;-12.2;-12.2;397864;2404
3009;Rotterdam;2023 1e kwartaal;125.6;-1.2;-0.3;1104;-28.8;-13.4;398641;440
3010;Rotterdam;2023 2e kwartaal;123.2;-1.9;-4.8;1363;23.5;-16.8;374473;510
3011;Rotterdam;2023 3e kwartaal;123.3;0.1;-4.7;1404;3.0;-11.1;378968;532
3012;Rotterdam;2023 4e kwartaal;125.7;1.9;-1.2;1639;16.7;5.7;385202;631
3013;Rotterdam;2023;124.5;-2.7;-2.7;5510;-8.8;-8.8;383652;2114
3014;Rotterdam;2024 1e kwartaal;128.0;1.9;1.9;1464;-10.7;32.6;381855;559
3015;Rotterdam;2024 2e kwartaal;130.3;1.8;5.7;1636;11.7;20.0;394965;646
3016;Rotterdam;2024 3e kwartaal;134.3;3.1;8.9;1893;15.7;34.8;425120;805
3017;Rotterdam;2024 4e kwartaal;137.4;2.3;9.4;2057;8.7;25.5;403584;830
3018;Rotterdam;2024;132.5;6.5;6.5;7050;27.9;27.9;402854;2840
3019;Rotterdam;2025 1e kwartaal;139.3;1.4;8.9;1851;-10.0;26.4;406180;752
3020;Utrecht (gemeente);1995 1e kwartaal;19.9;;;675;;;84220;57
3021;Utrecht (gemeente);1995 2e kwartaal;20.4;2.5;;707;4.7;;82130;58
3022;Utrecht (gemeente);1995 3e kwartaal;20.8;2.0;;756;6.9;;87791;66
3023;Utrecht (gemeente);1995 4e kwartaal;21.2;2.0;;837;10.7;;87550;73
3024;Utrecht (gemeente);1995;20.6;;;2975;;;85568;255
3025;Utrecht (gemeente);1996 1e kwartaal;21.6;1.6;8.2;748;-10.6;10.8;90756;68
3026;Utrecht (gemeente);1996 2e kwartaal;22.6;4.8;10.7;800;7.0;13.2;94029;75
3027;Utrecht (gemeente);1996 3e kwartaal;23.3;3.2;12.0;911;13.9;20.5;99746;91
3028;Utrecht (gemeente);1996 4e kwartaal;23.9;2.2;12.3;994;9.1;18.8;101313;101
3029;Utrecht (gemeente);1996;22.8;10.8;10.8;3453;16.1;16.1;96925;335
3030;Utrecht (gemeente);1997 1e kwartaal;24.4;2.4;13.2;808;-18.7;8.0;102591;83
3031;Utrecht (gemeente);1997 2e kwartaal;25.9;6.1;14.6;841;4.1;5.1;108100;91
3032;Utrecht (gemeente);1997 3e kwartaal;26.5;2.4;13.7;957;13.8;5.0;112509;108
