ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
8957;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 maart;2064.0;1564.0;1507.0;1038.0;stuks                    
8958;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 april;2211.0;1677.0;1728.0;1288.0;stuks                    
8959;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 mei;1921.0;1494.0;1855.0;1472.0;stuks                    
8960;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 juni;2242.0;1834.0;1233.0;992.0;stuks                    
8961;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 juli;3405.0;3111.0;1960.0;1489.0;stuks                    
8962;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 augustus;2147.0;1578.0;1121.0;737.0;stuks                    
8963;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 september;2284.0;1976.0;895.0;594.0;stuks                    
8964;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 oktober;2179.0;1641.0;1159.0;841.0;stuks                    
8965;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 november;2057.0;1573.0;1283.0;915.0;stuks                    
8966;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 december;2988.0;2567.0;1432.0;964.0;stuks                    
8967;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021;26543.0;21412.0;16059.0;11657.0;stuks                    
8968;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 januari;705.0;546.0;707.0;411.0;stuks                    
8969;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 februari;1004.0;757.0;400.0;269.0;stuks                    
8970;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 maart;998.0;801.0;1180.0;709.0;stuks                    
8971;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 april;1881.0;1373.0;1118.0;624.0;stuks                    
8972;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 mei;1233.0;936.0;1314.0;687.0;stuks                    
8973;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 juni;1638.0;1260.0;842.0;432.0;stuks                    
8974;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 juli;855.0;658.0;784.0;565.0;stuks                    
8975;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 augustus;901.0;704.0;977.0;541.0;stuks                    
8976;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2022 januari-augustus;9215.0;7035.0;7321.0;4238.0;stuks                    
8977;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 januari;;;;;                         
8978;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 februari;;;;;                         
8979;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 maart;;;;;                         
8980;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 april;;;;;                         
8981;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 mei;;;;;                         
8982;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 juni;;;;;                         
8983;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 juli;;;;;                         
8984;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 augustus;;;;;                         
8985;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 september;;;;;                         
8986;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 oktober;;;;;                         
8987;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 november;;;;;                         
8988;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008 december;;;;;                         
8989;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2008;;;;;                         
8990;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 januari;;;;;                         
8991;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 februari;;;;;                         
8992;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 maart;;;;;                         
8993;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 april;;;;;                         
8994;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 mei;;;;;                         
8995;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 juni;;;;;                         
8996;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 juli;;;;;                         
8997;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 augustus;;;;;                         
8998;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 september;;;;;                         
8999;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 oktober;;;;;                         
9000;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 november;;;;;                         
9001;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009 december;;;;;                         
9002;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2009;;;;;                         
9003;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 januari;;;;;                         
9004;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 februari;;;;;                         
9005;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 maart;;;;;                         
9006;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 april;;;;;                         
9007;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 mei;;;;;                         
9008;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 juni;;;;;                         
9009;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 juli;;;;;                         
9010;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 augustus;;;;;                         
9011;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 september;;;;;                         
9012;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 oktober;;;;;                         
9013;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 november;;;;;                         
9014;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010 december;;;;;                         
9015;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2010;;;;;                         
9016;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 januari;;;;;                         
9017;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 februari;;;;;                         
9018;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 maart;;;;;                         
9019;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 april;;;;;                         
9020;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 mei;;;;;                         
9021;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 juni;;;;;                         
9022;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 juli;;;;;                         
9023;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 augustus;;;;;                         
9024;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 september;;;;;                         
9025;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 oktober;;;;;                         
9026;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 november;;;;;                         
9027;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011 december;;;;;                         
9028;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2011;;;;;                         
9029;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 januari;;;;;                         
9030;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 februari;;;;;                         
9031;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 maart;;;;;                         
9032;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 april;;;;;                         
9033;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 mei;;;;;                         
9034;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 juni;;;;;                         
9035;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 juli;;;;;                         
9036;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 augustus;;;;;                         
9037;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 september;;;;;                         
9038;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 oktober;11.0;1.0;;;stuks                    
9039;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 november;;;;;                         
9040;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012 december;;;;;                         
9041;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2012;11.0;1.0;;;stuks                    
9042;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 januari;;;;;                         
9043;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 februari;;;;;                         
9044;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 maart;;;;;                         
9045;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 april;;;;;                         
9046;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 mei;;;;;                         
9047;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 juni;;;;;                         
9048;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 juli;;;;;                         
9049;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 augustus;;;;;                         
9050;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 september;;;13.0;4.0;stuks                    
9051;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 oktober;;;;;                         
9052;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 november;;;;;                         
9053;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 december;;;;;                         
9054;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2013 ;;;13.0;4.0;stuks                    
9055;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 januari;;;;;                         
9056;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 februari;;;;;                         
9057;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 maart;;;;;                         
9058;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 april;;;;;                         
9059;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 mei;;;;;                         
9060;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 juni;;;;;                         
9061;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 juli;;;;;                         
9062;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 augustus;;;;;                         
9063;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 september;;;;;                         
9064;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 oktober;;;;;                         
9065;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 november;;;;;                         
9066;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014 december;;;;;                         
9067;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2014;;;;;                         
9068;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 januari;;;;;                         
9069;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 februari;;;;;                         
9070;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 maart;;;;;                         
9071;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 april;;;;;                         
9072;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 mei;;;;;                         
9073;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 juni;;;;;                         
9074;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 juli;;;;;                         
9075;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 augustus;;;;;                         
9076;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 september;;;;;                         
9077;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 oktober;;;;;                         
9078;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 november;;;;;                         
9079;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 december;;;;;                         
9080;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2015 ;;;;;                         
9081;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 januari;;;4.0;4.0;stuks                    
9082;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 februari;;;;;                         
9083;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 maart;;;;;                         
9084;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 april;;;;;                         
9085;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 mei;;;;;                         
9086;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 juni;;;;;                         
9087;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 juli;;;;;                         
9088;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 augustus;;;;;                         
9089;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 september;;;10.0;4.0;stuks                    
9090;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 oktober;;;;;                         
9091;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 november;;;;;                         
9092;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016 december;;;179.0;21.0;stuks                    
9093;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2016;;;193.0;29.0;stuks                    
9094;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 januari;;;;;                         
9095;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 februari;;;;;                         
9096;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 maart;;;69.0;11.0;stuks                    
9097;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 april;;;268.0;104.0;stuks                    
9098;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 mei;;;;;                         
9099;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 juni;;;;;                         
9100;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 juli;;;;;                         
9101;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 augustus;;;;;                         
9102;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 september;;;;;                         
9103;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 oktober;;;;;                         
9104;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 november;;;;;                         
9105;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017 december;;;;;                         
9106;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2017;;;337.0;115.0;stuks                    
9107;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 januari;;;;;                         
9108;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 februari;;;91.0;32.0;stuks                    
9109;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 maart;;;;;                         
9110;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 april;;;;;                         
9111;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 mei;;;;;                         
9112;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 juni;;;;;                         
9113;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 juli;;;;;                         
9114;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 augustus;;;;;                         
9115;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 september;;;;;                         
9116;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 oktober;;;;;                         
9117;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 november;;;;;                         
9118;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 december;;;;;                         
9119;0102213000 Fokkoeien van zuiver ras (...;Niet-EU;2018 ;;;91.0;32.0;stuks                    
