ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
9092;Totaal;2 of meer particuliere huishoudens;Haren;2019;
9093;Totaal;2 of meer particuliere huishoudens;Haren;2020;
9094;Totaal;2 of meer particuliere huishoudens;Haren;2021;
9095;Totaal;2 of meer particuliere huishoudens;Haren;2022;
9096;Totaal;2 of meer particuliere huishoudens;Harlingen;2015;115.0
9097;Totaal;2 of meer particuliere huishoudens;Harlingen;2016;105.0
9098;Totaal;2 of meer particuliere huishoudens;Harlingen;2017;95.0
9099;Totaal;2 of meer particuliere huishoudens;Harlingen;2018;95.0
9100;Totaal;2 of meer particuliere huishoudens;Harlingen;2019;110.0
9101;Totaal;2 of meer particuliere huishoudens;Harlingen;2020;115.0
9102;Totaal;2 of meer particuliere huishoudens;Harlingen;2021;100.0
9103;Totaal;2 of meer particuliere huishoudens;Harlingen;2022;110.0
9104;Totaal;2 of meer particuliere huishoudens;Hattem;2015;65.0
9105;Totaal;2 of meer particuliere huishoudens;Hattem;2016;60.0
9106;Totaal;2 of meer particuliere huishoudens;Hattem;2017;65.0
9107;Totaal;2 of meer particuliere huishoudens;Hattem;2018;65.0
9108;Totaal;2 of meer particuliere huishoudens;Hattem;2019;65.0
9109;Totaal;2 of meer particuliere huishoudens;Hattem;2020;55.0
9110;Totaal;2 of meer particuliere huishoudens;Hattem;2021;55.0
9111;Totaal;2 of meer particuliere huishoudens;Hattem;2022;70.0
9112;Totaal;2 of meer particuliere huishoudens;Heemskerk;2015;295.0
9113;Totaal;2 of meer particuliere huishoudens;Heemskerk;2016;305.0
9114;Totaal;2 of meer particuliere huishoudens;Heemskerk;2017;295.0
9115;Totaal;2 of meer particuliere huishoudens;Heemskerk;2018;300.0
9116;Totaal;2 of meer particuliere huishoudens;Heemskerk;2019;325.0
9117;Totaal;2 of meer particuliere huishoudens;Heemskerk;2020;275.0
9118;Totaal;2 of meer particuliere huishoudens;Heemskerk;2021;280.0
9119;Totaal;2 of meer particuliere huishoudens;Heemskerk;2022;300.0
9120;Totaal;2 of meer particuliere huishoudens;Heemstede;2015;185.0
9121;Totaal;2 of meer particuliere huishoudens;Heemstede;2016;190.0
9122;Totaal;2 of meer particuliere huishoudens;Heemstede;2017;160.0
9123;Totaal;2 of meer particuliere huishoudens;Heemstede;2018;190.0
9124;Totaal;2 of meer particuliere huishoudens;Heemstede;2019;195.0
9125;Totaal;2 of meer particuliere huishoudens;Heemstede;2020;175.0
9126;Totaal;2 of meer particuliere huishoudens;Heemstede;2021;160.0
9127;Totaal;2 of meer particuliere huishoudens;Heemstede;2022;185.0
9128;Totaal;2 of meer particuliere huishoudens;Heerde;2015;105.0
9129;Totaal;2 of meer particuliere huishoudens;Heerde;2016;110.0
9130;Totaal;2 of meer particuliere huishoudens;Heerde;2017;120.0
9131;Totaal;2 of meer particuliere huishoudens;Heerde;2018;105.0
9132;Totaal;2 of meer particuliere huishoudens;Heerde;2019;105.0
9133;Totaal;2 of meer particuliere huishoudens;Heerde;2020;125.0
9134;Totaal;2 of meer particuliere huishoudens;Heerde;2021;105.0
9135;Totaal;2 of meer particuliere huishoudens;Heerde;2022;135.0
9136;Totaal;2 of meer particuliere huishoudens;Heerenveen;2015;380.0
9137;Totaal;2 of meer particuliere huishoudens;Heerenveen;2016;385.0
9138;Totaal;2 of meer particuliere huishoudens;Heerenveen;2017;370.0
9139;Totaal;2 of meer particuliere huishoudens;Heerenveen;2018;365.0
9140;Totaal;2 of meer particuliere huishoudens;Heerenveen;2019;370.0
9141;Totaal;2 of meer particuliere huishoudens;Heerenveen;2020;335.0
9142;Totaal;2 of meer particuliere huishoudens;Heerenveen;2021;345.0
9143;Totaal;2 of meer particuliere huishoudens;Heerenveen;2022;395.0
9144;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2015;465.0
9145;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2016;500.0
9146;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2017;510.0
9147;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2018;510.0
9148;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2019;510.0
9149;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2020;490.0
9150;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2021;550.0
9151;Totaal;2 of meer particuliere huishoudens;Heerhugowaard;2022;
9152;Totaal;2 of meer particuliere huishoudens;Heerlen;2015;830.0
9153;Totaal;2 of meer particuliere huishoudens;Heerlen;2016;830.0
9154;Totaal;2 of meer particuliere huishoudens;Heerlen;2017;785.0
9155;Totaal;2 of meer particuliere huishoudens;Heerlen;2018;790.0
9156;Totaal;2 of meer particuliere huishoudens;Heerlen;2019;770.0
9157;Totaal;2 of meer particuliere huishoudens;Heerlen;2020;750.0
9158;Totaal;2 of meer particuliere huishoudens;Heerlen;2021;780.0
9159;Totaal;2 of meer particuliere huishoudens;Heerlen;2022;835.0
9160;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2015;120.0
9161;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2016;135.0
9162;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2017;145.0
9163;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2018;125.0
9164;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2019;135.0
9165;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2020;135.0
9166;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2021;140.0
9167;Totaal;2 of meer particuliere huishoudens;Heeze-Leende;2022;140.0
9168;Totaal;2 of meer particuliere huishoudens;Heiloo;2015;130.0
9169;Totaal;2 of meer particuliere huishoudens;Heiloo;2016;135.0
9170;Totaal;2 of meer particuliere huishoudens;Heiloo;2017;135.0
9171;Totaal;2 of meer particuliere huishoudens;Heiloo;2018;140.0
9172;Totaal;2 of meer particuliere huishoudens;Heiloo;2019;160.0
9173;Totaal;2 of meer particuliere huishoudens;Heiloo;2020;130.0
9174;Totaal;2 of meer particuliere huishoudens;Heiloo;2021;125.0
9175;Totaal;2 of meer particuliere huishoudens;Heiloo;2022;145.0
9176;Totaal;2 of meer particuliere huishoudens;Den Helder;2015;395.0
9177;Totaal;2 of meer particuliere huishoudens;Den Helder;2016;380.0
9178;Totaal;2 of meer particuliere huishoudens;Den Helder;2017;380.0
9179;Totaal;2 of meer particuliere huishoudens;Den Helder;2018;405.0
9180;Totaal;2 of meer particuliere huishoudens;Den Helder;2019;415.0
9181;Totaal;2 of meer particuliere huishoudens;Den Helder;2020;395.0
9182;Totaal;2 of meer particuliere huishoudens;Den Helder;2021;370.0
9183;Totaal;2 of meer particuliere huishoudens;Den Helder;2022;395.0
9184;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2015;195.0
9185;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2016;185.0
9186;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2017;200.0
9187;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2018;210.0
9188;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2019;200.0
9189;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2020;195.0
9190;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2021;195.0
9191;Totaal;2 of meer particuliere huishoudens;Hellendoorn;2022;205.0
9192;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2015;320.0
9193;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2016;305.0
9194;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2017;300.0
9195;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2018;335.0
9196;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2019;330.0
9197;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2020;335.0
9198;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2021;350.0
9199;Totaal;2 of meer particuliere huishoudens;Hellevoetsluis;2022;430.0
9200;Totaal;2 of meer particuliere huishoudens;Helmond;2015;860.0
9201;Totaal;2 of meer particuliere huishoudens;Helmond;2016;810.0
9202;Totaal;2 of meer particuliere huishoudens;Helmond;2017;840.0
9203;Totaal;2 of meer particuliere huishoudens;Helmond;2018;930.0
9204;Totaal;2 of meer particuliere huishoudens;Helmond;2019;980.0
9205;Totaal;2 of meer particuliere huishoudens;Helmond;2020;940.0
9206;Totaal;2 of meer particuliere huishoudens;Helmond;2021;980.0
9207;Totaal;2 of meer particuliere huishoudens;Helmond;2022;1090.0
9208;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2015;160.0
9209;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2016;165.0
9210;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2017;170.0
9211;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2018;150.0
9212;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2019;145.0
9213;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2020;135.0
9214;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2021;145.0
9215;Totaal;2 of meer particuliere huishoudens;Hendrik-Ido-Ambacht;2022;145.0
9216;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2015;670.0
9217;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2016;645.0
9218;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2017;620.0
9219;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2018;635.0
9220;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2019;650.0
9221;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2020;605.0
9222;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2021;665.0
9223;Totaal;2 of meer particuliere huishoudens;Hengelo (O.);2022;760.0
9224;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2015;2075.0
9225;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2016;1990.0
9226;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2017;1910.0
9227;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2018;1865.0
9228;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2019;1895.0
9229;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2020;1765.0
9230;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2021;1795.0
9231;Totaal;2 of meer particuliere huishoudens;'s-Hertogenbosch;2022;1865.0
9232;Totaal;2 of meer particuliere huishoudens;Heumen;2015;130.0
9233;Totaal;2 of meer particuliere huishoudens;Heumen;2016;130.0
9234;Totaal;2 of meer particuliere huishoudens;Heumen;2017;125.0
9235;Totaal;2 of meer particuliere huishoudens;Heumen;2018;125.0
9236;Totaal;2 of meer particuliere huishoudens;Heumen;2019;135.0
9237;Totaal;2 of meer particuliere huishoudens;Heumen;2020;115.0
9238;Totaal;2 of meer particuliere huishoudens;Heumen;2021;130.0
9239;Totaal;2 of meer particuliere huishoudens;Heumen;2022;145.0
9240;Totaal;2 of meer particuliere huishoudens;Heusden;2015;355.0
9241;Totaal;2 of meer particuliere huishoudens;Heusden;2016;375.0
9242;Totaal;2 of meer particuliere huishoudens;Heusden;2017;355.0
9243;Totaal;2 of meer particuliere huishoudens;Heusden;2018;380.0
9244;Totaal;2 of meer particuliere huishoudens;Heusden;2019;390.0
9245;Totaal;2 of meer particuliere huishoudens;Heusden;2020;370.0
9246;Totaal;2 of meer particuliere huishoudens;Heusden;2021;395.0
9247;Totaal;2 of meer particuliere huishoudens;Heusden;2022;435.0
9248;Totaal;2 of meer particuliere huishoudens;Hillegom;2015;195.0
9249;Totaal;2 of meer particuliere huishoudens;Hillegom;2016;210.0
9250;Totaal;2 of meer particuliere huishoudens;Hillegom;2017;220.0
9251;Totaal;2 of meer particuliere huishoudens;Hillegom;2018;205.0
9252;Totaal;2 of meer particuliere huishoudens;Hillegom;2019;240.0
9253;Totaal;2 of meer particuliere huishoudens;Hillegom;2020;225.0
9254;Totaal;2 of meer particuliere huishoudens;Hillegom;2021;235.0
9255;Totaal;2 of meer particuliere huishoudens;Hillegom;2022;245.0
9256;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2015;100.0
9257;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2016;110.0
9258;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2017;105.0
9259;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2018;95.0
9260;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2019;115.0
9261;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2020;95.0
9262;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2021;90.0
9263;Totaal;2 of meer particuliere huishoudens;Hilvarenbeek;2022;100.0
9264;Totaal;2 of meer particuliere huishoudens;Hilversum;2015;1380.0
9265;Totaal;2 of meer particuliere huishoudens;Hilversum;2016;1375.0
9266;Totaal;2 of meer particuliere huishoudens;Hilversum;2017;1350.0
9267;Totaal;2 of meer particuliere huishoudens;Hilversum;2018;1290.0
9268;Totaal;2 of meer particuliere huishoudens;Hilversum;2019;1250.0
9269;Totaal;2 of meer particuliere huishoudens;Hilversum;2020;1185.0
9270;Totaal;2 of meer particuliere huishoudens;Hilversum;2021;1190.0
9271;Totaal;2 of meer particuliere huishoudens;Hilversum;2022;1400.0
9272;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2015;
9273;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2016;
9274;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2017;
9275;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2018;
9276;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2019;425.0
9277;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2020;445.0
9278;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2021;415.0
9279;Totaal;2 of meer particuliere huishoudens;Hoeksche Waard;2022;480.0
9280;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2015;255.0
9281;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2016;240.0
9282;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2017;200.0
9283;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2018;240.0
9284;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2019;225.0
9285;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2020;205.0
9286;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2021;210.0
9287;Totaal;2 of meer particuliere huishoudens;Hof van Twente;2022;260.0
9288;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2015;
9289;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2016;
9290;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2017;
9291;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2018;
9292;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2019;265.0
9293;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2020;245.0
9294;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2021;265.0
9295;Totaal;2 of meer particuliere huishoudens;Het Hogeland;2022;260.0
9296;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2015;345.0
9297;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2016;330.0
9298;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2017;320.0
9299;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2018;350.0
9300;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2019;365.0
9301;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2020;360.0
9302;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2021;385.0
9303;Totaal;2 of meer particuliere huishoudens;Hollands Kroon;2022;445.0
9304;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2015;350.0
9305;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2016;360.0
9306;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2017;335.0
9307;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2018;350.0
9308;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2019;365.0
9309;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2020;340.0
9310;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2021;335.0
9311;Totaal;2 of meer particuliere huishoudens;Hoogeveen;2022;370.0
9312;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2015;275.0
9313;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2016;230.0
9314;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2017;280.0
9315;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2018;
9316;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2019;
9317;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2020;
9318;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2021;
9319;Totaal;2 of meer particuliere huishoudens;Hoogezand-Sappemeer;2022;
9320;Totaal;2 of meer particuliere huishoudens;Hoorn;2015;810.0
9321;Totaal;2 of meer particuliere huishoudens;Hoorn;2016;805.0
9322;Totaal;2 of meer particuliere huishoudens;Hoorn;2017;780.0
9323;Totaal;2 of meer particuliere huishoudens;Hoorn;2018;835.0
9324;Totaal;2 of meer particuliere huishoudens;Hoorn;2019;845.0
9325;Totaal;2 of meer particuliere huishoudens;Hoorn;2020;795.0
9326;Totaal;2 of meer particuliere huishoudens;Hoorn;2021;805.0
9327;Totaal;2 of meer particuliere huishoudens;Hoorn;2022;840.0
9328;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2015;320.0
9329;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2016;355.0
9330;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2017;335.0
9331;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2018;355.0
9332;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2019;385.0
9333;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2020;360.0
9334;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2021;385.0
9335;Totaal;2 of meer particuliere huishoudens;Horst aan de Maas;2022;430.0
9336;Totaal;2 of meer particuliere huishoudens;Houten;2015;310.0
9337;Totaal;2 of meer particuliere huishoudens;Houten;2016;315.0
9338;Totaal;2 of meer particuliere huishoudens;Houten;2017;355.0
9339;Totaal;2 of meer particuliere huishoudens;Houten;2018;330.0
9340;Totaal;2 of meer particuliere huishoudens;Houten;2019;325.0
9341;Totaal;2 of meer particuliere huishoudens;Houten;2020;305.0
9342;Totaal;2 of meer particuliere huishoudens;Houten;2021;305.0
9343;Totaal;2 of meer particuliere huishoudens;Houten;2022;335.0
9344;Totaal;2 of meer particuliere huishoudens;Huizen;2015;310.0
9345;Totaal;2 of meer particuliere huishoudens;Huizen;2016;300.0
9346;Totaal;2 of meer particuliere huishoudens;Huizen;2017;290.0
9347;Totaal;2 of meer particuliere huishoudens;Huizen;2018;270.0
9348;Totaal;2 of meer particuliere huishoudens;Huizen;2019;295.0
9349;Totaal;2 of meer particuliere huishoudens;Huizen;2020;275.0
9350;Totaal;2 of meer particuliere huishoudens;Huizen;2021;265.0
9351;Totaal;2 of meer particuliere huishoudens;Huizen;2022;275.0
9352;Totaal;2 of meer particuliere huishoudens;Hulst;2015;155.0
9353;Totaal;2 of meer particuliere huishoudens;Hulst;2016;155.0
9354;Totaal;2 of meer particuliere huishoudens;Hulst;2017;145.0
9355;Totaal;2 of meer particuliere huishoudens;Hulst;2018;145.0
9356;Totaal;2 of meer particuliere huishoudens;Hulst;2019;155.0
9357;Totaal;2 of meer particuliere huishoudens;Hulst;2020;145.0
9358;Totaal;2 of meer particuliere huishoudens;Hulst;2021;150.0
9359;Totaal;2 of meer particuliere huishoudens;Hulst;2022;160.0
9360;Totaal;2 of meer particuliere huishoudens;IJsselstein;2015;295.0
9361;Totaal;2 of meer particuliere huishoudens;IJsselstein;2016;280.0
9362;Totaal;2 of meer particuliere huishoudens;IJsselstein;2017;295.0
9363;Totaal;2 of meer particuliere huishoudens;IJsselstein;2018;280.0
9364;Totaal;2 of meer particuliere huishoudens;IJsselstein;2019;275.0
9365;Totaal;2 of meer particuliere huishoudens;IJsselstein;2020;260.0
9366;Totaal;2 of meer particuliere huishoudens;IJsselstein;2021;250.0
9367;Totaal;2 of meer particuliere huishoudens;IJsselstein;2022;280.0
9368;Totaal;2 of meer particuliere huishoudens;Kaag en Braassem;2015;205.0
9369;Totaal;2 of meer particuliere huishoudens;Kaag en Braassem;2016;180.0
9370;Totaal;2 of meer particuliere huishoudens;Kaag en Braassem;2017;180.0
9371;Totaal;2 of meer particuliere huishoudens;Kaag en Braassem;2018;225.0
